LGA_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
LGA17350,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,9,0,10,5,10,..,58,11,63,5,66,..,6,0,6,149,151,2725,64,11,75,147,2948,2835,..,..,..,..,2835,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,4,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0
LGA17400,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,18,5,22,..,80,6,88,5,91,..,19,0,19,295,313,2926,98,6,106,302,3334,3038,..,..,..,..,3038,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,5,0,5,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0
LGA17420,8,441,5,444,..,449,28,483,7,483,..,715,9,728,9,733,..,84,3,87,0,85,..,1690,45,1730,15,1744,..,712,49,762,6,771,..,1367,23,1385,16,1402,..,101,16,122,3,120,..,236,25,255,0,255,..,291,43,333,0,330,..,2385,190,2578,76,2648,..,31646,3672,35313,342,35654,..,381,63,444,2121,2567,56430,32027,3731,35756,2465,94657,55962,..,..,..,..,55962,..,440,5,443,3,447,..,1775,131,1908,3,1910,..,7,0,7,0,7,..,2690,655,3342,18,3365,..,6108,2114,8217,89,8305,..,227,54,281,4,283,..,9022,2826,11843,112,11955,..,301,30,324,8,333,..,168,4,171,0,174,..,180,7,181,0,182,..,458,48,512,5,514,..,525,30,554,0,559,..,773,51,829,9,832,..,2610,122,2730,17,2751,..,341,27,371,6,373,..,1325,124,1447,8,1456,..,941,42,988,9,990,..,1088,48,1134,9,1137,..,447,24,463
LGA17550,0,46,0,44,..,16,6,19,0,19,..,41,0,48,0,48,..,17,0,17,0,17,..,112,7,124,0,123,..,135,7,144,0,146,..,12,0,12,0,17,..,54,6,63,0,63,..,8,0,8,0,8,..,32,0,36,0,36,..,276,39,317,12,328,..,1915,183,2105,38,2141,..,147,12,160,3155,3319,41348,2069,197,2262,3193,46804,44468,..,..,..,..,44468,..,33,0,33,0,33,..,8,0,15,0,15,..,66,0,66,4,69,..,39,10,56,5,54,..,94,41,131,6,131,..,3,0,3,0,3,..,134,49,185,9,192,..,8,0,13,0,13,..,125,8,125,0,128,..,164,8,171,3,176,..,27,0,31,0,30,..,6,0,3,0,3,..,14,0,14,0,14,..,34,0,38,0,38,..,24,0,28,0,29,..,127,15,143,0,146,..,6,0,10,0,10,..,3,0,3,0,3,..,5,0,3
LGA17620,0,15,0,15,..,4,0,4,0,4,..,3,0,3,0,3,..,0,3,5,0,5,..,27,3,27,0,27,..,9,0,13,0,13,..,4,4,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,75,13,87,0,88,..,231,72,298,0,304,..,16,3,20,452,470,6336,245,68,315,455,7112,6390,..,..,..,..,6390,..,6,0,6,0,6,..,3,0,4,0,4,..,4,0,4,0,4,..,11,0,14,0,15,..,15,31,42,0,42,..,4,0,0,0,0,..,26,30,61,0,57,..,0,0,0,0,0,..,12,4,11,0,17,..,10,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,9,0,9,..,0,4,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0
LGA17640,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,27,0,27,0,27,..,93,10,103,0,109,..,8,0,8,355,368,3840,108,10,117,358,4314,3764,..,..,..,..,3764,..,0,0,0,0,0,..,4,0,5,0,5,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,5,0,5,0,5,..,11,0,11,0,11,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA17650,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,60,0,61,0,60,..,3,0,3,186,190,2634,64,0,67,185,2883,2816,..,..,..,..,2816,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA17750,0,89,0,89,..,5,0,5,0,5,..,68,5,75,0,71,..,19,3,21,0,21,..,183,5,191,0,192,..,39,3,39,0,43,..,59,11,72,0,72,..,16,4,23,0,23,..,0,0,0,0,0,..,52,5,65,0,65,..,836,296,1129,16,1146,..,2590,487,3078,54,3129,..,101,16,115,1801,1918,27840,2691,500,3195,1851,32883,29858,..,..,..,..,29858,..,40,0,41,0,41,..,152,27,182,0,182,..,84,0,89,0,90,..,32,13,46,0,46,..,111,65,174,0,178,..,0,0,3,0,3,..,148,82,224,0,224,..,6,0,11,0,11,..,18,0,18,0,18,..,26,0,29,0,29,..,42,7,43,0,43,..,43,9,48,3,50,..,39,8,44,0,44,..,64,4,67,0,67,..,76,5,81,0,83,..,108,4,116,0,116,..,46,4,45,0,45,..,51,3,57,0,57,..,15,0,15
LGA17850,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,18,0,18,..,26,0,28,0,28,..,4,0,4,138,147,1340,30,0,35,138,1516,1324,..,..,..,..,1324,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA17900,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,5,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,32,0,33,0,39,..,113,21,130,6,135,..,14,0,14,664,677,1851,125,21,143,663,2663,1743,..,..,..,..,1743,..,6,0,6,0,6,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,3,4,9,0,9,..,0,0,0,0,0,..,3,5,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0
LGA17950,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,44,6,42,0,42,..,5,0,5,124,128,1095,44,6,48,124,1266,1108,..,..,..,..,1108,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA18020,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,22,6,29,0,29,..,98,4,101,0,104,..,17,0,17,608,625,3884,109,9,116,613,4616,3875,..,..,..,..,3875,..,7,0,7,0,7,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,7,0,7,..,4,0,4,0,4,..,10,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA18050,4,47,0,47,..,57,6,62,0,62,..,74,5,80,0,81,..,14,0,14,0,14,..,189,18,209,0,206,..,872,61,935,10,941,..,3,0,11,0,11,..,27,13,45,0,45,..,45,3,46,0,46,..,37,7,41,0,41,..,1021,57,1075,21,1094,..,5990,458,6448,68,6513,..,139,7,153,1838,1987,24774,6136,467,6599,1902,33273,25386,..,..,..,..,25386,..,27,0,27,0,30,..,100,6,104,0,101,..,3,0,3,0,3,..,197,38,235,0,235,..,441,122,564,6,565,..,23,9,25,0,25,..,658,170,828,5,832,..,46,3,49,0,55,..,641,28,665,0,669,..,314,5,316,0,316,..,357,48,399,7,408,..,21,0,21,0,21,..,13,0,13,0,13,..,45,4,50,0,50,..,17,0,17,0,17,..,12,0,17,0,17,..,17,0,17,0,17,..,14,0,14,0,13,..,3,0,3
LGA18100,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,3,0,3,..,19,0,21,0,21,..,9,0,9,120,127,1698,25,0,30,126,1847,1606,..,..,..,..,1606,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA18200,0,0,0,0,..,0,0,0,0,0,..,5,4,5,0,5,..,7,3,7,0,7,..,11,8,13,0,13,..,0,0,0,0,0,..,3,0,0,0,0,..,5,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,37,5,37,0,41,..,128,23,145,0,145,..,13,5,13,472,488,3232,138,25,164,474,3869,3022,..,..,..,..,3022,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,9,0,9,..,0,0,0,0,0,..,7,5,11,0,11,..,3,0,4,0,4,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0
LGA18250,0,121,0,128,..,223,16,243,5,241,..,168,8,172,3,170,..,31,3,32,0,32,..,542,22,567,9,578,..,255,9,266,0,267,..,113,0,118,0,118,..,153,53,203,0,207,..,31,0,33,0,33,..,124,15,136,0,143,..,778,83,864,28,885,..,11788,2031,13821,118,13938,..,122,31,153,1074,1224,21236,11908,2063,13972,1190,36400,20740,..,..,..,..,20740,..,55,0,55,0,55,..,188,18,208,4,206,..,3,0,3,0,3,..,2645,635,3278,16,3294,..,4051,1383,5441,34,5473,..,156,57,215,0,215,..,6852,2081,8935,53,8985,..,158,28,184,0,182,..,194,0,196,0,196,..,128,7,128,0,130,..,176,23,200,0,202,..,66,8,72,0,76,..,43,3,45,0,45,..,530,21,555,0,553,..,207,16,224,0,225,..,49,4,51,0,51,..,36,0,44,0,44,..,80,6,82,0,82,..,104,7,112
LGA18350,0,39,0,39,..,7,0,7,0,7,..,43,0,46,0,44,..,14,0,15,0,15,..,101,3,101,0,102,..,77,3,77,3,80,..,7,0,13,0,13,..,27,10,42,0,42,..,15,3,17,0,17,..,11,3,13,0,13,..,194,21,215,6,222,..,1561,161,1718,23,1741,..,60,7,65,1243,1307,22267,1614,168,1785,1265,25313,24090,..,..,..,..,24090,..,35,0,35,0,35,..,35,0,39,0,39,..,4,0,5,0,5,..,51,15,66,0,66,..,101,22,121,3,127,..,6,3,7,0,7,..,162,39,198,3,201,..,36,0,33,0,33,..,76,0,75,0,75,..,108,6,111,0,111,..,75,4,82,5,83,..,9,6,11,0,11,..,25,0,26,0,24,..,38,0,36,0,41,..,188,14,195,0,203,..,59,3,63,0,63,..,8,0,8,0,12,..,9,0,9,0,9,..,5,0,5
LGA18400,0,9,0,9,..,0,0,0,0,0,..,11,3,14,0,14,..,6,0,6,0,6,..,27,3,32,0,32,..,116,5,118,0,124,..,0,0,0,0,0,..,8,0,11,0,11,..,19,0,21,0,21,..,19,6,25,0,25,..,278,35,309,4,315,..,1316,148,1462,10,1470,..,78,8,85,1165,1254,24312,1398,149,1550,1175,27032,24048,..,..,..,..,24048,..,17,0,17,0,17,..,143,18,164,0,170,..,13,0,13,0,13,..,22,10,35,0,35,..,57,18,76,0,76,..,4,0,4,0,4,..,85,23,110,0,115,..,84,12,97,0,96,..,15,0,15,0,15,..,42,0,42,0,45,..,51,10,58,0,58,..,5,0,4,0,4,..,0,0,0,0,0,..,20,0,23,0,23,..,9,0,9,0,9,..,16,0,15,0,15,..,5,0,5,0,5,..,8,0,8,0,8,..,5,0,5
LGA18450,7,109,0,109,..,96,3,96,0,97,..,172,9,185,0,185,..,47,3,49,0,49,..,410,23,435,3,438,..,689,82,775,7,781,..,133,3,139,0,139,..,139,48,187,3,185,..,383,88,476,5,478,..,407,109,510,4,516,..,1639,308,1941,39,1980,..,13882,2244,16132,152,16281,..,356,38,393,4260,4652,84686,14236,2288,16522,4410,105616,86494,..,..,..,..,86494,..,78,0,78,0,79,..,1201,268,1475,3,1475,..,37,0,37,0,39,..,223,64,288,3,294,..,930,231,1160,12,1174,..,43,6,52,0,47,..,1195,307,1499,18,1518,..,310,59,367,0,371,..,178,9,188,0,196,..,313,3,317,0,316,..,713,133,848,7,850,..,110,3,111,0,117,..,50,0,51,0,51,..,244,8,260,0,260,..,149,11,154,0,154,..,120,11,128,0,131,..,104,3,110,0,110,..,178,24,201,0,203,..,59,6,63
LGA18500,0,21,0,21,..,36,5,42,0,42,..,25,0,25,0,25,..,14,0,14,0,14,..,101,5,107,0,107,..,268,20,281,6,291,..,15,0,13,0,13,..,22,3,32,0,28,..,29,0,31,0,37,..,42,4,41,0,41,..,495,34,526,9,537,..,3378,265,3642,40,3682,..,68,9,73,1174,1249,20020,3452,268,3719,1214,24952,22507,..,..,..,..,22507,..,25,0,26,0,26,..,65,10,68,0,68,..,0,0,0,0,0,..,303,32,337,4,335,..,606,144,749,8,754,..,30,4,32,0,32,..,937,182,1119,10,1125,..,36,5,40,0,41,..,306,7,315,4,318,..,148,8,152,0,157,..,323,16,341,0,345,..,11,4,19,0,19,..,7,4,9,0,9,..,56,3,57,0,61,..,4,0,4,0,4,..,10,0,10,0,10,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3
LGA18710,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,15,0,15,0,15,..,11,0,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,14,0,14,..,45,8,54,0,55,..,300,31,334,0,339,..,11,0,12,419,427,7730,313,33,347,420,8500,8017,..,..,..,..,8017,..,3,0,8,0,8,..,13,0,15,0,18,..,7,0,7,0,7,..,4,0,4,0,4,..,18,4,25,0,25,..,0,0,0,0,0,..,24,4,28,0,28,..,11,0,16,0,17,..,10,0,12,0,12,..,28,0,28,0,28,..,12,3,17,0,17,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,7,5,7,0,7,..,3,0,3,0,5,..,0,0,0,0,0,..,0,0,0
LGA19399,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,7,0,7,..,20,6,25,0,25,..,0,0,0,44,44,468,20,6,25,44,530,429,..,..,..,..,429,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA19499,0,6,0,6,..,12,0,18,0,18,..,7,0,7,0,7,..,16,0,16,0,16,..,44,0,45,0,45,..,32,6,36,0,36,..,3,0,3,0,4,..,6,0,8,0,8,..,3,3,5,0,5,..,13,9,18,0,18,..,88,17,103,3,103,..,483,74,564,11,576,..,21,3,23,2245,2269,3530,502,79,584,2261,6375,2889,..,..,..,..,2889,..,5,0,5,0,5,..,33,4,39,0,37,..,7,0,7,0,14,..,22,4,26,0,26,..,69,27,96,0,99,..,8,0,8,0,8,..,101,30,131,0,131,..,4,0,5,0,5,..,32,0,27,0,27,..,12,0,12,0,12,..,13,0,15,0,15,..,5,0,5,0,5,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,5,0,5,..,3,0,9,0,9,..,0,0,4,0,4,..,6,0,8,0,8,..,8,0,8
LGA19799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
