LGA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
LGA17400,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,29,18,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,0,5,10,33,40,40,32,11,3,171,19,251,181,3163,1028,1020,847,177,104,6798,0,0,5,11,29,38,49,44,16,191,4,81,30,181,66,67,79,25,16,545,12,150,188,420,460,439,443,270,102,2472,0,0,7,173,144,117,62,26,5,540,0,8,0,26,11,5,9,0,0,61,0,3,15,36,35,31,79,52,15,277,0,0,4,15,3,21,41,38,15,135,9,63,57,326,163,340,238,41,9,1247,29,465,312,3342,910,573,395,180,58,6271,0,15,28,293,124,85,67,33,12,654,3,66,88,799,259,174,96,29,14,1524,0,4,0,53,22,26,8,3,12,118,5,19,17,67,50,43,43,25,7,270,0,0,0,33,32,77,147,117,69,476,3,15,12,57,45,15,13,6,0,168,6,91,134,601,479,227,114,47,10,1709,0,0,4,65,125,112,78,33,7,428,3,52,70,296,158,215,236,87,8,1124
LGA17550,0,0,0,8,5,0,6,0,0,21,0,7,8,49,38,22,13,4,3,138,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,5,3,0,8,8,47,57,240,240,423,481,541,242,2292,0,5,6,11,9,12,7,10,4,54,0,0,0,28,14,8,8,8,5,77,0,0,3,42,20,41,66,61,24,258,0,0,0,0,4,4,5,0,0,13,0,8,0,12,3,3,3,3,0,30,4,11,19,123,23,18,14,16,7,239,0,6,0,29,12,5,6,5,0,56,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,18,18,3,14,16,9,84,0,0,4,20,6,4,16,14,11,78,5,6,10,66,38,17,7,3,0,144,0,0,0,17,11,4,0,0,0,32,0,0,0,0,7,0,0,0,0,4,0,0,0,11,13,16,16,4,0,69
LGA17620,0,0,0,0,0,0,0,0,0,0,0,4,0,28,9,7,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,43,17,38,31,14,16,147,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,8,0,8,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,3,4,3,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7
LGA17640,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,18,10,30,27,19,5,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,18,20,6,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA17750,0,0,0,3,3,0,3,0,0,9,0,15,10,91,17,21,9,0,0,173,0,0,0,0,0,0,0,4,0,12,0,13,0,23,3,6,6,0,0,58,4,13,22,62,43,92,80,59,32,408,0,0,5,32,3,6,0,0,0,52,0,0,0,5,0,3,0,4,0,9,0,0,0,9,4,3,18,10,9,61,0,0,0,0,0,0,0,4,4,14,0,0,0,10,5,7,4,0,0,24,5,49,42,296,40,14,8,3,0,459,4,0,6,11,0,0,0,0,0,32,0,4,11,16,5,0,4,0,0,34,7,100,115,140,36,25,13,3,0,438,0,12,6,15,9,3,6,0,4,49,0,0,0,8,3,0,8,5,10,27,0,0,0,10,0,0,0,0,0,14,0,0,4,16,5,0,0,0,0,27,0,6,0,5,0,0,0,0,0,7,7,24,10,14,11,12,3,0,0,74
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA17900,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,7,0,27,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,12,24,17,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18050,0,0,5,168,4,6,6,11,0,202,0,27,34,195,89,75,49,33,20,519,0,0,0,8,9,3,3,3,5,36,0,0,0,4,0,4,22,20,15,68,18,90,158,1676,342,175,131,104,36,2727,0,0,0,8,10,13,5,0,0,46,0,12,31,341,25,13,17,4,5,460,0,8,12,179,30,33,33,23,19,338,0,5,0,14,5,10,29,40,27,133,3,21,14,55,31,16,3,10,4,160,0,3,4,67,13,24,21,24,7,162,0,4,11,52,15,18,14,11,4,120,0,0,3,42,7,16,12,3,3,79,0,0,0,0,4,0,4,0,4,15,0,0,15,414,56,29,13,15,0,540,0,0,25,241,21,14,29,48,30,410,0,7,9,60,59,23,13,4,5,172,0,4,7,83,21,3,4,0,0,133,0,0,0,8,13,13,7,0,0,46,0,5,5,37,22,24,16,9,0,121
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,14,10,9,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,3,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,13
LGA18250,0,0,0,21,5,12,6,4,0,41,20,207,300,2087,842,664,494,215,97,4928,0,0,0,11,13,26,41,41,22,149,0,8,0,12,0,11,15,22,11,79,10,108,108,237,252,185,142,87,53,1184,0,0,0,20,13,11,15,10,3,76,0,6,6,39,8,7,9,7,3,88,0,4,4,39,23,15,27,16,11,130,0,0,0,0,4,6,20,34,16,82,19,121,105,464,246,233,270,76,31,1562,20,163,51,701,89,61,46,20,16,1161,0,7,35,223,70,42,30,18,10,439,0,11,5,107,45,41,51,16,22,292,0,0,4,9,0,3,3,0,0,19,0,5,4,34,26,18,12,12,8,110,0,0,0,34,9,22,53,76,46,238,14,71,42,309,222,119,31,18,3,828,4,36,82,415,199,101,63,15,9,915,0,0,3,9,31,27,45,16,10,136,0,24,27,223,148,97,92,47,11,675
LGA18350,0,0,0,3,3,9,6,6,0,27,0,5,11,33,18,21,10,12,7,115,0,0,0,5,3,8,12,3,0,32,0,0,0,0,0,7,4,6,0,12,0,19,32,123,168,291,434,298,120,1493,0,0,0,11,9,3,11,3,0,37,0,0,0,14,9,7,7,3,0,48,0,0,0,20,14,29,52,30,17,163,0,0,0,0,3,7,13,4,0,30,0,10,5,10,3,9,8,3,0,52,0,9,10,109,15,13,5,14,3,177,0,0,5,14,5,3,4,4,0,29,0,0,0,6,4,3,0,6,0,18,0,0,0,0,0,3,0,0,0,6,0,0,5,9,10,14,11,13,3,63,0,3,3,6,6,15,27,18,16,87,0,0,0,12,3,0,11,0,0,30,0,0,4,7,3,0,3,0,0,16,0,0,0,6,4,4,3,0,0,20,0,6,0,6,12,9,5,3,0,34
LGA18400,0,0,0,10,11,4,4,0,0,33,0,3,6,23,25,17,7,3,0,78,0,0,0,4,0,23,11,3,0,42,0,0,0,5,3,0,3,7,0,14,0,13,12,97,152,236,234,148,40,923,0,0,0,7,11,6,3,6,0,27,0,0,0,0,3,8,3,0,0,15,0,0,3,13,8,18,37,19,4,106,0,0,0,0,0,5,15,4,3,24,0,0,0,0,0,8,0,0,0,10,0,0,0,15,3,4,7,3,3,47,0,0,0,11,3,0,0,0,0,21,0,0,0,3,0,0,6,0,0,7,0,0,0,9,6,6,3,0,0,29,0,0,0,16,8,10,10,8,0,62,0,0,0,0,14,21,21,20,6,88,0,0,0,3,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,12,14,15,9,0,0,61,0,0,0,4,5,4,3,0,0,15
LGA18450,0,0,3,33,57,49,68,60,7,287,3,34,84,477,156,119,67,28,13,982,0,0,0,51,53,73,81,87,36,390,4,5,3,21,4,7,12,5,9,75,3,107,160,495,547,946,826,743,283,4104,0,0,4,39,23,29,18,10,7,122,0,5,8,32,17,24,13,4,10,112,0,0,9,77,46,62,187,110,68,565,0,5,7,8,6,45,91,117,81,357,0,5,8,40,19,24,15,0,0,106,8,53,125,528,79,46,43,23,11,921,0,8,22,62,42,20,21,7,5,187,0,7,15,82,15,22,4,0,0,150,0,33,36,79,36,28,16,7,0,234,0,29,13,44,36,38,33,30,11,244,0,7,8,51,39,147,334,349,296,1237,0,0,11,51,30,14,20,8,0,139,0,6,11,87,36,16,3,4,0,176,0,9,8,85,75,80,55,22,6,348,4,16,23,57,37,29,17,9,3,190
LGA18500,0,0,0,15,5,3,3,3,0,36,3,37,45,252,117,104,49,33,16,664,0,0,0,8,7,3,8,8,0,33,0,0,0,4,0,6,25,18,6,57,13,86,125,605,243,207,165,128,58,1624,0,0,0,9,13,4,4,3,3,44,0,4,11,100,24,14,15,3,11,186,0,0,5,55,30,20,43,28,28,213,0,0,0,0,0,14,24,24,13,85,3,59,43,74,41,42,29,10,0,306,0,8,3,46,21,21,16,21,5,144,0,4,5,29,13,10,4,0,3,79,0,0,0,40,5,11,8,3,0,75,0,0,0,8,0,4,4,0,6,14,0,0,3,93,28,18,10,14,5,173,0,0,5,55,17,14,40,25,13,166,4,7,11,45,25,20,7,8,4,127,0,0,5,37,21,10,0,0,0,79,0,0,0,6,3,5,0,6,0,28,0,0,3,46,27,33,30,11,3,165
LGA18710,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,4,4,0,0,18,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,6,0,5,7,36,64,64,80,42,8,310,0,0,0,5,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,10,0,11,12,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,6,0,0,0,23,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,3,4,0,23,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,0,4,0,13
LGA19399,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,0,0,7,0,0,5,0,0,9,0,0,0,29,8,6,0,0,0,53,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,12,43,7,37,19,9,0,131,0,0,3,10,3,0,0,0,0,14,0,0,8,11,8,0,0,0,0,23,0,0,5,4,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,4,0,0,0,16,0,0,5,17,3,0,4,0,0,25,0,0,0,9,0,0,0,0,0,16,0,0,3,5,5,0,0,0,0,16,0,0,3,5,0,0,0,0,0,5,0,0,0,11,0,4,0,0,0,20,0,0,0,8,4,0,0,0,0,16,3,0,0,6,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,0,0,7,18,3,5,0,0,0,41
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
