LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA16150,0,0,0,0,0,0,0,0,0,49,0,56,0,3,0,0,0,0,0,5,0,20,0,26,0,0,0,0,0,0,0,6,0,15,0,12,0,0,0,0,0,0,0,5,0,16,0,20,0,3,0,0,0,0,0,11,3,78,0,95,0,0,0,0,0,4,0,9,0,49,0,62,0,6,0,6,0,14,0,32,0,343,3,410,0,14,0,6,4,21,0,47,4,209,3,307,3,22,3,12,0,52,0,33,6,195,0,338,16,29,0,48,0,47,0,43,10,163,5,362,32,22,0,59,3,56,3,25,0,51,3,255,54,17,0,75,4,46,3,23,0,48,5,276,210,35,7,140,18,56,6,28,3,58,0,558,201,16,0,92,12,26,3,12,4,30,0,395,152,10,0,69,7,25,0,4,7,19,0,292,131,4,0,38,11,6,3,3,0,16,0,210,227,11,4,79,9,41,4,11
LGA16200,0,0,0,0,0,3,0,0,0,20,0,28,0,0,0,0,0,0,0,0,0,12,0,13,0,4,0,4,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,4,0,6,0,7,0,0,0,3,0,5,0,3,0,47,0,56,0,0,0,4,0,0,0,10,0,19,0,37,5,4,0,0,0,4,0,17,0,177,5,218,11,0,0,4,0,10,0,15,0,72,0,113,10,7,0,13,0,27,0,16,4,54,0,133,15,12,0,28,0,24,6,14,4,53,0,144,9,0,0,24,0,4,0,4,0,15,0,59,20,3,0,22,0,17,0,5,0,18,0,99,62,7,0,41,0,29,0,7,4,9,0,165,72,5,4,40,3,8,0,5,0,8,0,145,47,4,0,22,4,10,0,3,0,0,0,90,23,3,0,8,4,0,0,0,0,0,0,41,42,0,0,11,3,11,0,3
LGA16260,0,0,3,4,0,4,0,3,5,1018,4,1044,0,3,0,0,0,6,0,3,9,249,0,274,0,3,4,0,0,0,0,19,3,139,0,175,0,0,0,0,0,0,0,24,12,105,6,152,0,11,4,0,0,0,6,40,21,545,11,632,0,3,0,5,0,6,4,77,23,281,3,413,8,30,14,0,0,47,6,117,51,1393,11,1674,13,41,29,25,3,96,15,151,63,786,10,1219,17,99,41,47,10,229,43,215,70,745,6,1523,51,158,52,132,34,299,73,209,83,711,8,1820,57,85,40,182,56,323,54,138,47,281,4,1267,137,107,56,220,68,289,50,111,35,287,7,1362,841,199,79,607,287,660,119,193,57,344,15,3409,961,100,53,485,235,246,60,87,39,150,11,2408,950,71,18,319,128,223,36,37,18,93,6,1898,819,33,14,169,83,76,9,22,0,28,0,1269,1810,66,28,326,141,277,22,56
LGA16350,7,0,0,5,0,3,0,5,6,439,8,464,0,0,0,0,0,0,0,3,0,101,0,119,0,0,0,0,0,0,0,14,5,85,0,101,0,0,0,0,0,0,0,8,3,72,0,86,0,5,0,0,0,0,0,28,14,330,4,386,0,3,4,0,0,16,3,49,24,187,0,284,0,13,3,0,0,34,8,94,31,1532,29,1740,0,19,4,12,3,105,8,166,50,807,12,1179,14,67,15,22,13,210,11,157,56,646,13,1222,45,83,27,106,42,282,44,161,48,611,4,1457,64,59,24,178,51,245,46,91,37,196,0,990,148,78,23,210,60,229,46,94,39,178,5,1103,844,131,53,584,216,406,65,124,43,189,5,2646,866,86,39,478,160,149,39,47,23,85,0,1967,676,40,19,257,124,112,25,25,5,50,5,1334,477,30,14,120,67,37,11,5,0,23,0,786,720,27,11,182,76,110,14,24
LGA16380,7,0,0,0,0,0,0,0,0,181,7,203,0,0,0,0,0,0,0,8,0,89,0,104,0,0,0,0,0,0,0,20,0,61,0,81,0,0,0,0,0,0,0,17,0,43,0,67,3,5,0,0,0,0,0,25,3,302,5,350,0,12,0,4,0,14,0,44,8,174,0,260,6,20,0,19,0,22,0,112,15,1686,28,1901,20,46,3,26,6,42,0,151,10,893,6,1204,20,60,0,51,6,98,5,138,16,857,7,1260,57,111,6,135,10,116,12,128,16,846,12,1443,64,68,4,122,5,69,8,73,12,255,4,684,111,54,3,139,3,72,9,50,15,244,0,708,370,87,12,266,39,104,18,65,19,230,6,1211,246,57,4,171,15,50,11,37,4,117,0,716,194,21,3,97,20,49,5,10,6,70,3,474,117,14,6,53,8,14,4,11,0,16,0,235,244,32,12,114,19,53,0,19
LGA16400,0,0,0,3,0,0,0,4,3,185,4,204,0,0,0,4,0,0,0,11,3,81,0,94,0,0,0,0,0,0,0,9,0,36,0,54,0,0,0,0,0,0,0,3,0,40,0,49,0,3,0,3,0,3,0,21,0,235,4,280,0,0,0,0,0,8,0,45,4,149,0,211,7,22,3,5,0,12,0,73,18,1224,19,1381,3,26,0,9,3,23,3,113,17,689,9,907,4,44,8,28,4,66,3,113,14,691,3,992,32,67,7,85,10,98,14,114,19,631,3,1078,23,38,0,91,12,85,20,53,10,193,0,533,54,42,0,94,24,80,6,40,15,210,5,562,246,74,15,249,35,161,19,56,21,230,5,1106,200,33,6,179,25,54,17,37,3,88,0,634,166,25,11,117,15,55,5,16,12,51,0,464,113,8,5,53,5,26,5,7,4,22,0,248,209,21,4,89,15,61,8,33
LGA16490,5,0,0,0,0,0,0,6,0,75,0,97,0,0,0,0,0,5,0,0,0,32,0,38,0,0,0,0,0,0,0,0,0,12,0,19,0,0,0,5,0,3,0,3,0,7,0,19,3,3,0,0,0,0,0,11,0,70,0,91,0,3,0,6,0,7,0,15,0,38,0,66,5,6,0,0,0,19,0,30,0,271,6,339,5,11,0,10,0,29,0,39,11,194,0,297,13,25,0,19,0,53,0,47,7,189,3,348,21,45,0,56,0,68,0,51,7,209,3,463,32,13,4,68,3,54,4,32,7,106,3,325,65,36,6,71,5,48,4,36,6,120,0,390,285,39,7,168,19,109,16,50,14,163,3,865,309,18,6,145,15,70,12,36,6,80,0,699,318,10,7,101,19,45,4,28,5,32,0,575,292,15,9,55,16,20,12,7,0,17,0,438,715,29,13,173,57,123,10,22
LGA16550,0,0,0,5,0,5,0,4,0,247,5,265,0,0,0,0,0,0,0,3,5,82,0,95,0,3,0,0,0,0,0,8,4,50,0,61,0,0,0,0,0,0,0,4,3,33,0,44,0,0,0,4,0,3,0,9,3,196,3,219,0,4,0,0,0,5,3,26,7,111,3,155,4,5,0,0,0,8,5,44,17,616,15,705,0,15,6,4,0,32,0,79,17,334,5,492,6,39,8,15,3,64,13,86,20,353,4,623,20,62,15,51,7,84,30,107,37,358,3,785,18,47,6,50,9,72,24,73,14,138,5,457,38,62,9,80,24,94,36,72,28,179,3,620,307,117,32,290,112,248,60,119,29,268,6,1584,472,87,23,287,96,150,29,86,15,132,0,1369,565,57,8,240,58,138,15,47,9,100,0,1245,598,33,5,157,46,67,5,21,0,32,0,960,1920,63,15,460,116,287,17,65
LGA16610,3,4,0,0,0,3,0,0,0,33,5,49,0,3,0,0,0,0,0,0,5,35,0,36,0,0,0,0,0,0,0,8,0,9,0,14,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,4,0,0,0,4,5,76,4,95,0,0,0,0,0,4,0,13,3,63,0,86,3,9,3,5,0,8,0,32,4,423,9,495,7,20,3,8,0,22,0,36,5,175,3,279,15,19,0,14,0,37,7,28,6,161,0,285,21,32,6,31,0,29,7,30,6,123,0,287,19,12,3,44,4,17,0,9,3,22,0,148,38,13,0,42,4,12,8,14,4,29,3,167,117,24,6,77,9,30,3,6,0,21,6,292,62,12,0,47,10,10,5,6,0,13,0,158,40,6,5,20,6,5,4,0,0,7,0,84,14,0,0,4,0,0,0,0,0,0,0,28,32,0,0,12,0,0,0,5
LGA16700,0,3,0,0,0,0,0,4,3,543,6,554,0,4,4,0,0,0,0,5,3,122,5,144,0,0,0,0,0,0,0,15,9,77,0,99,0,0,0,0,0,0,0,11,15,50,0,75,0,7,3,0,0,0,0,33,8,307,0,361,0,8,0,0,0,12,0,41,14,126,0,201,0,21,0,5,0,16,3,73,21,726,12,881,0,30,8,11,6,50,10,82,28,395,8,623,5,47,15,17,5,107,26,93,31,371,9,735,21,97,25,73,31,138,26,121,36,357,8,935,15,54,14,80,24,130,24,72,18,159,4,592,80,53,10,118,49,148,26,64,14,134,6,698,425,111,27,352,133,309,52,91,26,223,10,1767,572,53,8,310,100,132,21,59,12,91,3,1365,578,36,9,175,64,115,12,36,9,56,7,1086,533,22,4,89,19,41,9,15,0,32,0,760,1299,51,10,262,72,191,11,46
LGA16900,0,0,0,0,0,0,0,0,0,166,6,174,0,4,0,0,0,0,0,6,0,48,0,53,0,0,0,0,0,0,0,0,0,28,0,32,0,0,0,0,0,0,0,5,0,31,0,36,0,0,0,0,0,5,0,18,0,188,0,220,0,4,0,0,0,5,0,35,11,137,0,195,0,9,0,0,0,12,3,49,14,1074,12,1176,3,14,0,0,0,28,0,78,21,588,5,743,7,30,3,21,5,87,3,72,19,442,6,682,18,45,17,66,15,74,19,97,24,377,0,738,25,22,13,72,18,76,19,33,20,132,0,431,66,39,6,99,30,88,15,39,14,91,3,489,245,44,15,219,70,160,32,48,12,106,0,969,264,30,9,188,45,39,17,27,8,39,0,654,201,8,4,119,43,38,11,9,5,28,6,482,138,14,4,55,15,8,3,4,0,9,0,243,213,14,6,71,18,38,5,14
LGA16950,0,0,0,0,0,0,0,6,0,281,4,308,0,0,0,0,0,0,0,9,3,141,0,154,0,6,0,0,0,7,0,21,4,60,0,96,0,0,0,0,0,7,4,15,5,61,0,87,0,3,3,3,0,7,0,27,4,384,9,448,0,14,0,0,0,16,3,76,13,224,6,355,5,39,7,10,3,27,5,137,25,2072,45,2370,11,52,4,19,0,67,9,158,32,1030,11,1395,24,96,3,51,5,113,12,190,32,1030,13,1571,46,144,13,179,21,114,23,152,22,963,16,1683,60,69,3,149,14,96,20,86,20,296,3,803,113,70,3,181,18,102,8,57,16,308,6,880,357,94,10,355,41,156,31,112,22,323,10,1506,307,62,11,207,32,78,19,46,10,135,0,910,228,28,10,133,28,47,6,16,14,77,4,596,149,19,3,51,7,31,4,11,0,43,0,325,262,51,12,137,27,106,16,49
LGA17000,0,0,0,0,0,0,0,5,0,46,0,49,4,0,0,0,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,5,0,13,0,18,0,0,0,0,0,0,0,0,0,14,0,12,0,0,3,0,0,0,0,0,0,59,0,70,0,0,0,0,0,0,0,11,0,42,0,47,0,7,0,3,0,5,0,13,3,182,0,218,0,3,4,5,3,9,0,21,4,97,0,142,3,9,4,7,0,19,0,19,3,97,0,167,13,16,6,26,0,33,3,23,0,105,0,224,15,3,0,22,0,29,5,10,0,28,0,120,26,11,0,26,0,24,0,13,4,14,0,123,80,14,4,52,11,63,5,14,7,33,0,276,82,3,4,67,9,14,12,6,3,6,0,217,91,4,0,36,6,33,4,3,7,8,0,189,73,8,0,29,9,4,0,8,0,3,0,135,130,8,0,53,18,28,3,3
LGA17040,0,0,0,0,0,0,0,5,0,32,0,45,0,0,0,0,0,0,0,9,0,10,0,18,0,0,0,0,0,0,0,4,0,8,0,11,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,6,0,0,0,5,3,37,3,51,3,6,0,0,0,0,0,12,0,20,0,46,3,3,0,0,0,8,4,30,6,214,4,268,13,14,0,14,0,5,0,22,6,80,0,150,7,16,0,16,0,31,3,28,3,95,0,195,20,39,0,42,0,27,10,28,5,83,0,252,15,9,3,27,0,25,0,5,0,26,0,118,41,16,0,42,5,15,0,6,3,23,0,148,114,24,0,86,3,37,3,17,3,34,0,330,100,4,0,72,7,16,4,4,4,14,0,228,85,10,5,34,8,13,0,7,0,25,0,186,51,0,3,16,3,3,0,0,0,4,0,89,104,15,5,40,7,20,0,10
LGA17080,0,0,0,0,0,0,0,3,0,26,0,34,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,4,0,5,0,15,0,0,0,0,0,3,0,0,0,6,0,3,0,3,0,0,0,0,0,7,0,56,0,66,0,0,0,0,0,5,0,6,0,26,0,34,0,4,0,9,0,11,0,20,4,206,7,257,8,9,0,7,0,10,5,21,3,87,0,142,17,9,0,13,0,25,0,13,3,70,0,154,8,16,4,35,3,20,3,20,6,73,4,182,8,6,0,21,0,26,6,13,0,8,0,97,31,16,3,44,0,14,6,3,0,9,3,126,59,5,4,67,7,26,0,4,8,12,0,195,62,5,0,42,12,7,3,4,0,0,0,134,51,3,0,24,0,8,0,0,0,4,0,89,27,0,0,16,0,0,0,0,0,0,0,41,54,5,0,21,3,5,0,3
LGA17100,0,0,0,0,0,3,0,0,0,143,0,154,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,3,5,16,0,24,0,0,0,0,0,3,0,4,5,15,0,31,0,0,0,0,0,0,0,7,0,75,0,88,0,0,0,0,0,10,0,13,5,53,0,77,0,5,0,0,0,8,0,29,11,232,0,292,0,13,3,3,0,26,4,29,10,106,5,192,3,38,6,7,0,35,16,41,14,100,0,266,16,40,13,42,5,43,14,46,9,92,5,322,10,24,9,43,13,56,12,23,14,27,0,235,34,24,10,57,7,40,11,37,9,42,0,276,166,43,18,131,36,96,14,31,6,56,3,607,156,23,3,81,21,26,14,14,0,26,0,370,167,25,8,49,18,29,9,6,0,21,6,337,140,9,4,33,8,10,4,7,0,4,0,215,321,25,3,73,19,47,0,19
LGA17150,6,3,0,4,0,3,0,3,0,488,8,512,0,0,0,0,0,0,0,15,0,216,0,232,0,0,0,0,0,0,0,13,3,96,0,119,0,0,0,0,0,3,0,9,3,49,0,66,0,0,0,0,0,5,4,37,13,460,7,534,0,11,0,0,0,13,0,73,21,263,0,380,4,17,7,5,0,23,4,107,37,1503,12,1721,12,45,7,10,5,51,5,152,42,968,8,1307,9,56,8,26,9,90,33,181,56,1277,4,1749,32,114,32,81,24,146,49,230,64,1218,6,1991,42,68,12,103,39,147,35,128,47,510,0,1120,88,97,12,148,59,178,36,143,36,517,5,1324,509,213,52,467,150,415,89,221,55,628,5,2806,689,130,27,510,172,194,64,130,31,293,0,2241,775,88,24,380,125,172,27,79,26,191,3,1898,731,46,5,224,74,73,34,33,8,75,0,1310,1789,156,24,502,184,385,33,125
LGA17200,9,4,0,0,0,3,0,8,6,501,3,534,0,7,0,0,0,0,0,9,8,105,0,125,0,0,0,0,0,0,4,24,3,59,3,95,0,4,0,0,0,3,0,18,9,46,0,80,0,3,3,0,0,4,0,43,9,187,3,261,0,7,3,0,0,6,3,59,13,116,0,216,0,18,3,4,5,33,6,97,27,513,8,725,5,55,13,9,0,68,23,126,48,304,8,666,14,112,24,21,9,132,42,177,39,327,3,896,31,180,55,93,36,200,88,228,59,325,4,1289,36,109,35,139,59,204,56,158,38,187,0,1023,112,147,51,194,72,204,68,142,34,216,3,1251,739,264,119,664,264,628,149,241,70,349,8,3489,1204,162,55,658,248,305,78,128,32,200,3,3073,1291,99,32,572,176,322,42,67,17,146,5,2766,1493,60,22,318,105,134,23,45,6,64,5,2273,6639,193,40,1137,306,959,52,217
LGA17310,17,4,3,6,0,0,0,4,0,83,5,117,3,0,0,3,0,5,0,3,0,41,0,61,3,0,0,0,0,0,0,5,0,17,0,32,0,0,0,0,0,3,0,7,0,19,0,29,4,7,0,7,0,4,0,11,3,148,4,178,5,3,0,0,0,3,0,28,5,73,0,118,13,17,0,11,0,13,6,70,7,720,13,868,6,16,0,17,4,59,3,64,12,335,6,530,30,29,4,30,5,83,0,79,11,285,7,563,55,65,9,120,11,79,5,60,14,273,7,690,61,21,0,97,7,58,15,28,7,66,0,364,135,35,9,108,15,59,3,30,4,79,3,478,408,33,10,209,23,91,9,28,12,90,3,913,282,15,10,129,20,27,6,22,11,26,0,541,195,5,0,91,11,28,5,9,6,33,0,382,96,4,3,21,3,3,0,0,0,10,0,144,221,12,4,83,14,33,3,6
LGA17350,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,7,0,101,0,116,0,9,0,0,0,7,0,10,4,39,3,70,4,6,4,4,0,9,0,12,0,35,0,79,10,9,3,16,0,6,0,8,0,24,0,79,7,6,0,12,0,5,0,7,0,6,0,39,10,0,0,18,0,3,0,4,0,14,3,66,26,3,0,16,0,3,0,0,0,9,0,65,18,6,0,14,0,9,0,0,0,4,0,52,21,0,0,7,0,0,0,0,0,0,0,36,11,5,0,3,0,5,0,0,0,0,0,24,7,0,0,10,0,6,0,3
LGA17400,0,0,0,0,0,0,0,0,0,19,0,18,5,0,0,0,0,0,0,0,0,11,0,19,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,3,44,0,58,0,0,0,0,0,0,0,12,0,24,0,34,0,4,0,6,0,0,0,12,5,160,0,190,9,12,0,7,0,11,0,13,3,61,0,104,5,5,0,3,0,7,0,17,4,45,3,94,12,12,0,17,6,12,4,8,0,52,0,116,6,6,0,11,0,7,0,4,3,11,0,47,18,5,0,15,0,11,0,0,0,5,0,50,31,4,0,17,0,12,0,4,0,11,0,83,11,3,0,13,0,5,0,4,0,4,0,41,11,3,0,5,0,5,0,0,0,0,0,23,0,0,3,8,0,0,0,0,0,0,0,14,13,0,0,9,3,0,0,0
LGA17420,4,0,6,0,0,0,0,4,3,797,8,829,0,3,0,0,0,0,0,8,5,233,0,249,0,0,0,3,0,4,0,16,0,110,0,129,0,0,0,0,0,0,0,16,8,61,0,88,6,9,3,0,0,4,0,35,7,401,9,466,0,4,0,0,0,4,4,63,11,203,0,301,0,16,6,10,0,26,0,68,26,991,16,1153,3,37,3,8,0,45,5,105,32,688,3,934,13,44,12,17,4,79,19,121,37,690,6,1034,26,84,17,58,16,110,17,143,43,681,4,1198,13,42,3,60,26,143,17,101,30,283,0,722,47,56,10,117,27,136,34,90,31,319,3,861,273,137,19,265,92,322,48,155,47,414,3,1770,434,88,13,287,90,142,26,81,15,158,3,1337,451,57,12,207,72,145,16,48,15,104,0,1129,455,44,6,155,49,54,5,25,5,47,0,838,1361,99,17,439,99,321,20,86
LGA17550,0,5,0,3,0,0,0,0,4,189,5,210,0,4,0,0,0,6,0,9,0,92,5,111,0,0,0,0,0,0,0,13,3,46,3,67,0,0,0,0,0,0,0,13,3,42,0,62,5,6,3,6,0,9,0,29,0,280,9,343,0,9,0,6,0,10,0,53,5,162,0,239,3,24,0,11,5,15,3,116,16,1520,23,1743,13,40,6,11,0,63,13,171,25,763,12,1123,18,85,6,38,7,105,17,166,22,710,12,1167,43,108,7,149,9,91,22,117,27,683,10,1265,49,60,5,116,14,96,16,61,14,193,0,621,100,67,10,170,18,83,13,55,7,204,0,719,315,110,11,352,28,119,32,74,20,214,5,1274,259,54,11,198,27,51,9,29,10,81,0,739,170,22,10,110,25,55,8,21,8,61,0,486,100,16,0,59,9,20,3,8,3,26,0,250,209,27,7,110,25,65,10,28
LGA17620,0,0,0,0,0,4,0,0,0,32,0,41,0,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,0,0,7,0,8,4,0,0,0,0,0,0,11,0,34,0,60,0,6,0,0,0,3,0,4,0,13,0,30,3,8,4,4,0,3,0,19,0,199,3,241,0,9,0,3,0,10,0,12,6,69,6,112,4,10,0,15,4,18,0,17,0,54,0,126,18,12,4,34,4,28,0,12,0,50,0,162,16,6,0,24,0,26,0,10,0,14,0,92,27,3,0,26,0,11,0,5,5,16,0,95,99,3,4,57,6,33,0,3,0,10,0,221,59,5,0,47,4,8,3,8,0,15,0,151,51,0,0,26,0,9,0,0,3,3,0,112,34,0,4,16,0,0,0,0,0,3,0,53,63,6,0,8,5,20,3,0
LGA17640,0,0,0,4,0,0,0,0,0,20,0,25,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,3,0,0,0,0,3,24,0,37,0,0,0,0,0,3,0,0,0,18,0,29,0,7,0,0,4,8,0,6,0,91,0,127,7,5,0,4,0,9,0,13,0,41,4,83,10,3,0,7,0,12,0,7,7,27,0,79,19,12,0,23,0,16,0,7,0,40,0,120,9,5,0,19,0,9,0,5,0,12,0,62,22,11,0,24,0,8,0,7,0,11,0,84,43,4,0,40,7,29,0,19,0,14,0,164,39,0,0,24,5,0,0,6,0,5,0,80,30,3,0,13,3,8,0,4,0,10,0,61,16,0,0,6,5,3,0,0,0,0,0,34,42,12,0,25,6,7,0,0
LGA17650,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,16,0,23,0,0,0,0,0,0,0,4,0,4,0,12,0,0,0,4,0,0,0,16,4,88,0,120,5,3,0,0,0,7,0,5,8,48,0,68,6,0,0,5,0,5,0,9,0,26,0,50,11,7,0,16,4,12,0,11,0,28,0,83,10,4,0,17,0,9,0,6,6,11,0,53,12,6,0,15,0,5,0,5,0,7,0,52,24,8,0,33,0,16,0,3,0,16,0,100,24,5,0,9,3,5,6,0,0,0,0,52,25,0,0,7,0,5,3,0,0,7,0,45,9,0,0,5,0,0,0,0,0,0,0,18,22,0,3,14,4,9,0,0
