LGA_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
LGA16950,1377,1745,4104,4093,4330,4265,1340,203,11,21467,14,15,46,39,37,45,32,15,0,246,0,0,0,4,3,3,0,0,0,13,44,43,73,102,112,101,25,0,0,506,0,3,10,10,18,15,4,0,0,61,15,42,143,131,128,107,34,6,0,594,3,11,17,51,47,35,13,4,0,171,471,277,432,468,480,464,120,8,4,2727,517,285,377,337,348,274,72,4,0,2218,7,16,33,61,70,83,31,0,0,306,4,11,17,26,16,26,11,0,0,112,6,22,82,76,76,91,11,0,0,360,9,29,107,64,85,71,23,7,0,392,20,46,218,240,232,202,71,7,0,1035,10,39,132,165,237,201,46,3,0,837,34,116,285,368,388,262,30,3,0,1486,48,128,499,539,695,596,132,10,0,2646,74,345,1031,1090,1221,1336,279,12,0,5394,19,28,57,57,64,61,17,4,0,299,37,77,206,161,157,104,34,3,0,778
LGA17000,571,682,1371,1278,1354,1056,290,53,3,6667,9,10,24,29,32,38,29,6,3,180,5,31,143,143,138,39,3,0,0,502,13,15,37,36,36,25,8,0,0,172,4,7,11,18,11,4,0,0,0,59,3,7,35,41,47,32,5,0,0,178,5,12,11,19,26,21,3,3,0,94,105,78,114,127,122,96,18,0,0,650,178,82,89,54,80,49,7,0,0,538,0,8,16,14,35,22,5,0,0,103,0,3,6,0,4,5,0,0,0,18,0,7,18,33,25,12,0,0,0,91,5,4,23,21,20,15,3,0,0,92,0,6,68,48,52,25,7,0,0,217,9,28,93,70,79,42,14,0,0,336,8,12,53,66,48,38,5,0,0,228,12,36,105,149,162,112,15,0,0,595,28,104,189,187,224,167,32,0,0,934,10,5,15,11,8,4,0,0,0,52,22,33,68,49,49,20,4,0,0,246
LGA17040,341,468,1171,950,1198,1113,427,112,14,5799,6,15,25,27,51,61,61,24,0,270,0,0,3,0,0,0,0,0,0,8,6,6,23,16,24,19,7,0,0,99,9,15,18,21,26,19,3,0,0,104,0,8,37,22,51,21,6,0,0,140,4,3,14,17,23,13,7,0,0,79,81,47,96,96,128,118,20,4,0,589,108,123,197,99,109,99,34,10,0,776,0,15,18,21,24,26,4,0,0,98,3,3,8,6,3,8,4,0,0,30,0,8,15,10,21,13,6,0,0,66,8,17,29,30,18,19,5,0,0,120,8,11,45,72,58,38,7,3,0,240,10,14,41,38,31,38,14,0,0,194,4,8,76,124,147,118,13,0,0,489,7,27,105,152,193,151,34,4,0,680,21,47,124,140,173,183,49,3,0,737,15,40,88,33,38,29,9,0,0,262,7,6,34,18,27,16,9,0,0,130
LGA17080,199,268,545,622,669,777,297,68,14,3460,7,9,26,62,62,65,67,14,0,307,0,0,0,0,0,0,0,0,0,6,13,16,27,33,46,20,11,0,0,166,0,3,0,3,7,3,3,0,0,21,3,0,16,22,15,14,3,0,0,73,0,3,5,7,12,12,0,0,0,46,56,27,50,81,80,62,14,0,0,358,78,40,49,56,50,42,12,0,0,324,3,0,3,11,16,22,3,0,0,59,4,0,0,0,9,6,0,0,0,16,0,7,21,16,8,7,0,0,0,49,0,4,8,10,9,9,0,0,0,32,3,6,20,23,21,20,9,0,0,95,0,7,28,22,34,27,9,0,0,132,0,3,34,38,47,35,10,0,0,176,11,18,74,91,91,82,20,0,0,386,10,42,118,115,143,165,27,0,0,628,0,0,10,7,9,4,3,0,0,34,9,7,21,10,16,17,4,0,0,74
LGA17100,254,1515,4368,2741,1599,1368,466,92,19,12431,0,0,0,6,4,0,0,0,0,10,0,0,8,5,0,0,0,0,0,16,3,42,104,60,63,59,11,0,0,343,0,0,13,8,9,0,0,0,0,35,4,30,87,58,59,37,9,0,0,276,0,23,97,71,66,39,8,6,0,315,60,198,316,161,121,120,18,4,0,1004,63,153,200,85,68,53,16,0,0,635,0,17,80,51,48,34,7,0,0,252,3,12,75,46,28,12,5,0,0,169,5,74,285,250,124,67,11,0,0,815,5,11,47,53,31,29,12,3,0,193,16,114,488,234,109,77,16,3,0,1056,3,67,151,77,64,42,9,0,0,414,8,38,116,124,75,65,20,0,0,445,27,141,311,211,194,131,36,4,0,1063,28,309,819,407,382,323,127,13,0,2407,3,19,42,22,21,5,0,0,0,106,7,29,63,59,45,39,6,0,0,253
LGA17150,3203,5226,11188,12981,13285,9930,3106,469,39,59425,4,4,12,15,20,15,0,0,0,82,0,0,13,11,5,10,0,0,0,42,121,95,248,379,489,355,98,15,3,1800,0,6,33,74,71,43,9,0,0,243,36,125,345,490,502,281,87,15,0,1879,23,75,206,350,371,258,58,5,0,1352,843,782,895,880,1019,819,219,20,0,5479,1083,490,389,337,310,227,58,10,0,2900,27,117,378,476,597,372,79,4,0,2050,16,82,211,220,149,63,13,0,0,751,6,176,736,1116,939,509,99,8,0,3591,33,118,284,309,266,185,59,6,0,1264,81,525,1250,1557,1234,729,237,26,0,5640,26,108,338,428,465,294,73,9,5,1741,26,205,689,942,960,563,114,9,0,3504,282,579,1766,1968,2221,1737,479,23,0,9059,308,1153,2290,2378,2756,2342,540,60,0,11835,101,119,185,180,162,115,41,4,0,897,142,194,466,455,451,294,71,7,0,2093
LGA17200,751,5720,26757,17434,9522,5903,1892,316,27,68328,7,12,35,23,10,0,3,8,0,89,0,5,19,16,11,5,0,0,0,58,22,121,513,310,149,107,27,0,0,1243,0,17,104,58,22,8,5,0,0,214,11,89,539,252,134,84,22,0,0,1142,4,84,516,310,181,90,24,0,0,1218,237,872,1876,819,431,278,88,16,0,4604,346,1068,2120,826,258,179,47,7,0,4848,3,86,439,295,192,127,23,0,0,1159,13,201,1050,580,282,157,38,3,0,2332,9,389,2236,1589,758,285,77,6,0,5357,8,90,473,317,172,97,42,8,5,1208,28,1023,5281,2356,1078,625,215,23,3,10633,11,163,1049,566,247,165,47,4,0,2257,14,242,1093,766,539,346,96,4,0,3103,127,531,1879,1263,824,598,223,24,0,5460,62,726,3156,1595,964,810,290,32,0,7635,51,206,620,366,202,153,54,12,0,1657,25,186,647,393,220,141,36,5,0,1662
LGA17310,1086,1189,3060,2811,2833,2385,929,160,18,14468,12,28,43,80,79,113,104,23,5,486,0,5,3,3,5,4,6,0,0,28,45,61,218,181,115,89,22,4,0,729,0,0,9,14,11,16,0,0,0,51,8,8,64,61,59,65,12,4,0,285,5,13,28,49,38,29,6,0,0,175,335,166,313,253,303,239,66,4,0,1678,332,136,201,168,110,128,21,7,0,1094,11,21,43,52,77,79,23,0,0,292,5,15,36,16,19,8,0,0,0,91,0,24,72,61,73,43,9,0,0,297,10,13,47,42,41,29,6,7,0,186,11,38,149,131,133,93,24,5,0,589,12,23,85,109,116,87,21,5,0,465,7,32,126,204,204,134,28,4,0,731,48,115,386,481,522,397,91,7,0,2056,76,311,955,801,800,764,183,15,0,3908,24,19,23,29,30,13,7,0,0,135,38,43,123,105,107,78,20,4,0,516
LGA17350,106,121,214,234,266,286,151,26,0,1391,8,13,13,19,21,38,33,5,0,152,0,0,0,0,0,0,0,0,0,0,3,0,3,3,10,3,0,0,0,30,0,3,4,0,7,0,0,0,0,15,0,0,3,4,3,5,3,0,0,13,0,0,3,5,3,0,0,0,0,22,15,7,25,22,26,31,15,0,0,137,43,17,20,7,18,18,3,0,0,130,0,0,3,5,4,11,4,0,0,25,0,0,0,0,5,0,0,0,0,0,0,4,4,7,4,7,0,0,0,22,0,5,3,0,0,0,0,0,0,9,7,7,17,11,16,9,6,0,0,69,0,0,5,5,18,15,0,0,0,38,0,0,10,11,9,15,0,0,0,53,4,13,29,51,58,46,12,0,0,213,9,16,48,45,62,66,30,0,0,272,0,0,0,3,7,4,0,0,0,16,6,5,14,6,11,4,3,0,0,40
LGA17400,74,73,157,167,238,294,177,50,7,1236,3,4,19,13,29,45,34,16,0,168,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,3,0,0,0,26,0,0,3,0,0,0,0,0,0,3,0,0,3,4,4,7,3,0,0,23,0,0,0,0,3,3,0,0,0,8,22,9,21,12,18,31,12,0,0,129,17,5,14,21,19,18,4,0,0,97,0,0,0,4,8,6,6,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,19,0,0,3,4,3,4,0,0,0,16,3,7,10,15,15,18,3,0,0,71,0,4,4,0,9,11,4,0,0,35,0,0,7,17,19,11,3,0,0,72,0,7,20,28,47,39,13,0,0,156,5,15,31,32,50,82,21,0,0,228,0,0,0,3,0,0,6,0,0,8,8,0,0,4,5,7,5,0,0,33
LGA17420,2389,4390,7809,13089,11530,7712,2610,391,26,49932,7,10,29,31,68,45,28,3,0,223,0,4,3,8,9,14,3,0,0,40,65,77,250,545,542,326,111,10,0,1926,0,10,32,79,64,35,10,0,0,227,31,109,343,566,505,280,71,12,0,1921,20,83,237,529,482,220,56,9,0,1643,752,722,659,967,868,523,167,13,0,4670,768,333,236,260,242,177,34,0,0,2053,15,38,107,230,215,142,24,0,0,782,12,70,181,298,143,66,22,0,0,798,25,180,700,1408,744,367,87,8,0,3517,28,80,180,268,206,117,34,11,0,921,52,427,984,1528,968,506,170,24,0,4657,25,73,198,310,283,176,59,0,0,1137,15,93,345,666,594,334,73,0,0,2114,267,504,1035,1549,1827,1117,318,18,0,6639,242,891,1623,2262,2283,1634,487,44,0,9468,69,106,87,99,69,54,19,0,0,505,91,161,259,339,325,176,67,7,0,1427
LGA17550,1272,1554,3240,4149,4359,3897,1268,179,24,19938,0,13,43,52,59,79,51,18,3,316,0,0,4,5,8,5,0,0,0,28,60,34,74,101,101,131,27,0,0,522,0,4,10,14,34,17,0,0,0,78,17,20,85,161,130,115,32,0,0,556,9,9,33,50,52,50,16,0,0,224,412,314,376,388,485,417,99,8,0,2506,670,274,338,291,289,268,65,13,0,2212,6,18,51,59,96,101,20,3,0,353,12,14,29,43,30,25,5,0,0,165,0,20,74,102,91,71,20,0,0,390,10,24,71,71,98,99,30,0,0,402,9,55,243,305,260,191,76,7,0,1144,11,42,102,153,172,182,41,0,0,700,3,33,114,240,270,192,28,0,0,884,37,106,454,704,745,560,118,3,0,2727,82,313,884,1158,1337,1418,352,9,0,5558,37,37,58,85,74,43,8,0,0,337,42,70,152,187,181,116,32,3,0,793
LGA17620,186,251,660,714,708,655,294,65,12,3554,10,57,103,76,69,73,67,17,0,465,0,8,27,40,23,10,0,0,0,105,5,5,37,31,22,16,6,0,3,133,0,0,0,7,6,3,0,0,0,19,0,3,15,16,11,21,5,7,0,65,0,3,4,8,9,11,5,0,0,39,54,19,42,46,61,48,19,4,0,284,82,31,48,40,31,27,11,0,0,266,0,0,10,10,23,15,8,4,0,68,0,0,0,0,3,3,0,0,0,9,0,0,13,5,13,7,0,0,0,35,0,5,15,7,4,7,0,0,0,33,8,25,47,51,34,20,8,0,0,189,0,9,37,31,29,22,3,0,0,123,0,5,19,41,36,25,8,0,0,136,4,19,69,96,112,76,19,0,0,403,18,37,88,114,129,129,32,0,0,545,9,13,20,12,13,14,6,0,0,99,11,17,28,20,17,11,7,5,0,106
LGA17640,99,120,263,329,442,509,237,90,6,2092,5,20,24,23,37,76,69,27,0,282,0,0,0,0,0,0,0,0,0,5,5,4,3,7,9,10,5,0,0,45,0,0,0,0,6,0,0,0,0,9,0,3,3,9,10,7,0,0,0,34,0,7,3,3,3,5,0,0,0,28,18,9,23,25,40,31,9,0,0,160,24,15,13,14,12,17,3,0,0,107,0,0,3,4,4,8,3,0,0,28,0,0,8,4,4,3,0,0,0,16,6,0,4,6,8,9,0,0,0,28,0,0,3,3,3,4,0,0,0,22,0,3,16,29,25,25,7,0,0,115,3,5,7,13,19,11,0,0,0,58,0,6,33,49,54,39,5,0,0,186,0,5,39,57,72,55,9,0,0,240,12,32,62,73,89,102,25,0,0,400,0,0,4,6,0,4,0,0,0,22,0,8,9,13,10,3,8,0,0,62
LGA17650,69,76,198,245,300,288,126,35,9,1338,4,7,4,15,15,34,29,3,0,120,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,7,0,0,0,24,0,0,0,0,5,0,0,0,0,3,0,0,3,5,5,0,3,0,0,20,0,0,4,0,3,6,0,0,0,14,28,15,23,16,30,18,4,0,0,127,20,10,12,17,17,14,4,0,0,91,0,0,4,4,4,3,0,0,0,25,0,7,0,0,5,0,0,0,0,6,0,0,12,0,12,5,0,0,0,26,0,5,3,3,4,0,6,0,0,19,0,5,15,10,16,13,9,0,0,67,0,4,8,5,4,13,0,0,0,34,6,0,14,15,26,17,4,0,0,79,6,18,41,73,73,66,12,0,0,291,8,22,48,55,80,80,17,0,0,299,4,0,0,0,3,0,0,0,0,7,4,4,4,4,10,3,3,0,0,38
LGA17750,1317,1839,3947,3345,2975,2504,863,150,17,16968,15,57,38,49,73,77,71,20,4,406,0,0,3,7,0,4,0,0,0,9,46,37,92,117,75,69,12,0,0,443,0,9,19,17,23,11,0,0,0,72,16,28,65,100,65,58,17,0,0,342,5,22,40,40,32,30,5,0,0,181,388,310,342,268,250,215,69,3,0,1843,380,270,226,151,121,107,32,6,0,1285,7,13,41,40,54,57,15,0,0,235,7,13,33,23,10,9,0,0,0,101,4,20,73,88,53,41,4,0,0,286,6,27,56,38,19,12,8,0,0,170,22,101,214,162,129,89,20,5,0,735,16,40,118,148,118,117,18,0,0,589,85,127,260,258,265,170,33,0,0,1205,58,194,520,571,621,450,102,4,0,2524,106,452,1256,997,921,762,178,11,0,4684,29,27,30,26,17,10,0,0,0,139,38,88,153,120,94,100,28,3,0,620
LGA17850,34,50,108,104,137,168,118,39,0,749,6,5,15,20,21,44,42,7,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,3,0,0,0,0,7,11,3,0,9,5,11,0,0,0,37,10,4,4,6,8,3,5,0,0,40,3,0,4,3,4,10,0,0,0,24,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,8,0,0,0,13,0,0,3,0,3,0,0,0,0,8,0,0,9,3,11,9,0,0,0,34,0,0,3,3,9,6,4,0,0,19,0,4,10,9,12,4,0,0,0,42,0,3,15,25,23,15,0,0,0,84,0,7,16,15,25,24,13,0,0,104,0,0,4,0,0,4,0,0,0,9,0,0,3,4,0,0,4,0,0,15
LGA17900,25,61,173,130,153,176,105,15,3,841,6,4,15,12,25,31,12,11,0,123,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,3,0,0,9,10,4,12,12,15,17,11,0,0,72,9,4,19,13,9,13,5,0,0,79,0,0,0,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,6,0,0,0,3,5,0,4,0,0,8,0,0,3,10,7,7,3,0,0,27,5,3,17,11,20,16,4,0,0,81,7,4,40,44,40,32,18,0,0,179,0,16,33,24,36,40,8,0,0,154,0,0,0,0,3,0,0,0,0,7,0,0,0,6,4,7,3,0,0,21
LGA17950,29,54,95,91,115,141,50,20,4,590,7,4,26,17,22,30,10,11,0,123,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,13,11,0,9,7,13,6,0,0,0,48,8,0,8,6,11,8,0,0,0,37,0,0,4,0,0,5,4,0,0,18,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,3,12,4,4,0,0,0,0,23,0,0,0,3,4,0,0,0,0,4,0,0,0,10,5,10,3,0,0,23,0,9,11,28,18,21,3,0,0,91,0,3,22,7,15,18,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8
LGA18020,77,110,303,265,341,395,184,68,16,1762,0,11,32,36,40,69,58,18,4,266,0,0,3,0,0,0,0,0,0,5,3,3,10,4,6,5,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,21,11,29,20,25,25,8,3,0,141,27,9,29,29,21,29,7,0,0,147,3,0,0,4,8,10,10,0,0,39,0,0,0,0,3,5,0,0,0,12,0,0,0,0,4,3,0,0,0,16,0,0,4,3,0,8,0,0,0,11,4,0,14,11,14,6,0,0,0,47,0,0,4,7,9,15,6,4,0,44,0,0,13,18,32,18,3,0,0,85,5,16,54,67,93,72,22,0,0,324,7,7,62,56,76,96,24,0,0,337,0,0,4,0,4,3,0,0,0,11,0,6,4,5,5,3,0,0,0,29
LGA18050,397,1027,6131,4813,3666,2175,834,167,11,19213,4,0,5,4,12,6,0,0,0,21,0,0,4,3,6,0,0,0,0,12,6,20,153,91,71,40,15,3,0,389,0,9,24,20,17,6,0,0,0,73,0,22,176,106,55,29,14,5,0,413,0,22,170,115,82,40,12,4,0,444,105,154,513,310,197,117,49,10,0,1453,136,138,379,147,100,41,17,0,0,956,0,9,99,55,58,25,12,0,0,255,4,34,314,237,150,66,11,4,0,819,3,70,555,497,337,81,21,0,0,1571,7,28,176,136,101,49,22,6,3,524,5,214,1577,924,561,265,89,15,0,3649,6,51,397,182,109,52,21,0,0,818,0,31,181,176,128,110,26,0,0,659,45,122,510,438,414,342,101,11,0,1984,28,198,833,615,541,460,175,9,0,2852,12,38,149,89,103,60,10,5,0,464,23,49,247,150,100,51,12,0,0,636
LGA18100,46,37,111,145,144,176,92,26,3,786,3,9,13,10,20,38,33,9,0,137,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,7,9,0,18,13,14,14,9,0,0,73,14,4,11,8,10,4,0,4,0,52,0,0,0,6,4,4,5,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,8,7,4,3,0,0,0,33,0,3,0,0,8,8,0,0,0,16,0,3,5,14,15,8,0,0,0,47,5,0,17,15,30,24,0,0,0,97,6,5,29,21,48,35,12,0,0,157,0,0,0,0,0,4,0,0,0,7,4,0,6,7,0,5,0,0,0,21
LGA18200,92,116,289,309,345,364,138,29,3,1688,0,3,17,23,35,29,16,7,0,132,0,0,4,0,0,0,0,0,0,9,0,6,10,8,11,9,3,0,0,45,0,0,0,0,6,3,0,0,0,13,0,0,3,4,10,8,0,0,0,31,0,3,6,9,5,5,3,0,0,40,33,20,26,30,25,29,6,0,0,167,24,15,14,10,29,20,9,0,0,116,0,0,0,5,6,8,0,0,0,27,0,0,0,0,0,4,0,0,0,8,0,0,8,9,7,6,0,0,0,25,0,0,6,5,3,7,0,0,0,16,0,3,8,14,7,5,0,0,0,44,5,5,9,14,15,10,3,0,0,58,0,4,13,19,23,20,3,0,0,93,5,8,45,57,44,44,12,0,0,212,5,25,67,66,68,84,12,0,0,323,0,3,4,0,5,8,0,0,0,18,0,7,13,7,13,16,3,0,0,50
LGA18250,552,1337,3659,5246,4321,2753,1031,176,19,19090,0,0,7,10,3,4,8,0,0,33,0,0,11,4,7,5,0,0,0,31,18,22,108,144,102,65,15,0,0,476,0,0,12,29,22,8,0,0,0,74,5,15,74,135,89,46,13,0,0,372,6,20,97,192,149,72,23,3,0,556,168,210,320,276,226,148,44,4,0,1402,171,149,220,180,117,86,23,4,0,947,0,9,60,86,67,32,11,0,0,263,15,34,118,170,143,67,14,0,0,563,3,69,399,789,533,209,40,3,3,2052,3,24,96,136,146,76,36,3,0,530,12,207,686,921,670,330,119,16,0,2961,5,46,100,148,133,99,35,3,0,570,7,27,120,213,189,109,34,5,0,701,94,148,334,411,478,342,108,12,0,1927,31,255,751,735,708,530,209,32,4,3255,20,34,52,55,48,44,14,3,0,267,25,53,96,126,107,86,19,4,0,513
LGA18350,787,879,1975,2198,2674,2406,1101,266,28,12295,8,20,26,36,52,52,41,19,0,253,0,0,0,4,12,3,0,0,0,23,27,26,56,83,100,70,28,3,0,391,0,0,5,10,12,6,0,0,0,27,14,22,69,88,87,81,30,4,0,386,10,10,27,40,68,54,19,0,0,224,152,135,204,183,290,262,95,19,0,1343,298,166,165,131,135,111,46,7,3,1064,3,4,29,29,58,51,21,3,0,209,12,4,10,19,33,28,10,3,0,120,0,14,43,93,88,43,26,8,0,314,3,14,40,53,78,58,23,7,0,267,9,38,139,194,224,166,93,17,0,878,11,14,49,98,121,85,36,6,0,420,0,15,69,109,116,83,23,0,0,424,35,72,246,311,486,388,129,7,0,1678,45,162,482,467,562,595,213,22,0,2541,21,27,39,32,38,39,17,5,0,216,34,49,98,99,90,82,17,3,0,475
LGA18400,987,1333,2710,2868,3063,2204,659,84,4,13908,19,13,23,45,41,47,28,6,0,224,0,5,9,12,10,3,0,0,0,40,21,41,101,131,176,97,25,4,0,596,4,8,20,20,40,13,0,0,0,103,21,50,156,190,167,96,21,0,0,704,3,28,60,63,69,41,14,6,0,276,209,177,255,254,272,223,40,3,0,1428,333,117,68,76,81,49,13,3,0,748,5,33,80,109,94,60,12,3,0,393,3,5,17,15,14,10,3,0,0,71,5,18,63,92,105,56,14,3,0,353,11,29,64,41,43,23,5,5,0,215,24,73,140,162,145,88,29,0,0,659,4,22,74,95,104,56,10,0,0,368,4,41,191,211,178,116,15,0,0,765,55,135,421,488,490,332,61,0,0,1985,90,266,545,498,596,464,108,4,0,2574,21,22,36,35,19,20,0,0,0,147,36,50,107,102,118,63,12,0,0,491
