region_id,C01_0_4_Indig_M,C01_0_4_Indig_F,C01_0_4_Indig_P,C01_0_4_NonInd_M,C01_0_4_NonInd_F,C01_0_4_NonInd_P,C01_0_4_Indig_st_ns_M,C01_0_4_Indig_st_ns_F,C01_0_4_Indig_st_ns_P,C01_0_4_T_M,C01_0_4_T_F,C01_0_4_T_P,C01_5_9_Indig_M,C01_5_9_Indig_F,C01_5_9_Indig_P,C01_5_9_NonInd_M,C01_5_9_NonInd_F,C01_5_9_NonInd_P,C01_5_9_Indig_st_ns_M,C01_5_9_Indig_st_ns_F,C01_5_9_Indig_st_ns_P,C01_5_9_T_M,C01_5_9_T_F,C01_5_9_T_P,C01_10_14_Indigen_M,C01_10_14_Indigen_F,C01_10_14_Indigen_P,C01_10_14_NonInd_M,C01_10_14_NonInd_F,C01_10_14_NonInd_P,C01_10_14_Ind_st_ns_M,C01_10_14_Ind_st_ns_F,C01_10_14_Ind_st_ns_P,C01_10_14_T_M,C01_10_14_T_F,C01_10_14_T_P,C01_15_19_Indigen_M,C01_15_19_Indigen_F,C01_15_19_Indigen_P,C01_15_19_NonInd_M,C01_15_19_NonInd_F,C01_15_19_NonInd_P,C01_15_19_Ind_st_ns_M,C01_15_19_Ind_st_ns_F,C01_15_19_Ind_st_ns_P,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Indigen_M,C01_20_24_Indigen_F,C01_20_24_Indigen_P,C01_20_24_NonInd_M,C01_20_24_NonInd_F,C01_20_24_NonInd_P,C01_20_24_Ind_st_ns_M,C01_20_24_Ind_st_ns_F,C01_20_24_Ind_st_ns_P,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Indigen_M,C01_25_29_Indigen_F,C01_25_29_Indigen_P,C01_25_29_NonInd_M,C01_25_29_NonInd_F,C01_25_29_NonInd_P,C01_25_29_Ind_st_ns_M,C01_25_29_Ind_st_ns_F,C01_25_29_Ind_st_ns_P,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Indigen_M,C01_30_34_Indigen_F,C01_30_34_Indigen_P,C01_30_34_NonInd_M,C01_30_34_NonInd_F,C01_30_34_NonInd_P,C01_30_34_Ind_st_ns_M,C01_30_34_Ind_st_ns_F,C01_30_34_Ind_st_ns_P,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Indigen_M,C01_35_39_Indigen_F,C01_35_39_Indigen_P,C01_35_39_NonInd_M,C01_35_39_NonInd_F,C01_35_39_NonInd_P,C01_35_39_Ind_st_ns_M,C01_35_39_Ind_st_ns_F,C01_35_39_Ind_st_ns_P,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Indigen_M,C01_40_44_Indigen_F,C01_40_44_Indigen_P,C01_40_44_NonInd_M,C01_40_44_NonInd_F,C01_40_44_NonInd_P,C01_40_44_Ind_st_ns_M,C01_40_44_Ind_st_ns_F,C01_40_44_Ind_st_ns_P,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Indigen_M,C01_45_49_Indigen_F,C01_45_49_Indigen_P,C01_45_49_NonInd_M,C01_45_49_NonInd_F,C01_45_49_NonInd_P,C01_45_49_Ind_st_ns_M,C01_45_49_Ind_st_ns_F,C01_45_49_Ind_st_ns_P,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Indigen_M,C01_50_54_Indigen_F,C01_50_54_Indigen_P,C01_50_54_NonInd_M,C01_50_54_NonInd_F,C01_50_54_NonInd_P,C01_50_54_Ind_st_ns_M,C01_50_54_Ind_st_ns_F,C01_50_54_Ind_st_ns_P,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Indigen_M,C01_55_59_Indigen_F,C01_55_59_Indigen_P,C01_55_59_NonInd_M,C01_55_59_NonInd_F,C01_55_59_NonInd_P,C01_55_59_Ind_st_ns_M,C01_55_59_Ind_st_ns_F,C01_55_59_Ind_st_ns_P,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Indigen_M,C01_60_64_Indigen_F,C01_60_64_Indigen_P,C01_60_64_NonInd_M,C01_60_64_NonInd_F,C01_60_64_NonInd_P,C01_60_64_Ind_st_ns_M,C01_60_64_Ind_st_ns_F,C01_60_64_Ind_st_ns_P,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_over_Indigen_M,C01_65_over_Indigen_F,C01_65_over_Indigen_P,C01_65ove_NonInd_M,C01_65ove_NonInd_F,C01_65ove_NonInd_P,C01_65ove_Indig_st_ns_M,C01_65ove_Indig_st_ns_F,C01_65ove_Indig_st_ns_P,C01_65_over_T_M,C01_65_over_T_F,C01_65_over_T_P,C01_Tot_Indig_M,C01_Tot_Indig_F,C01_Tot_Indig_P,C01_Tot_NonInd_M,C01_Tot_NonInd_F,C01_Tot_NonInd_P,C01_Tot_Indig_st_ns_M,C01_Tot_Indig_st_ns_F,C01_Tot_Indig_st_ns_P,C01_Tot_T_M,C01_Tot_T_F,C01_Tot_T_P,C06_0_4_Indig_M,C06_0_4_Indig_F,C06_0_4_Indig_P,C06_0_4_NonInd_M,C06_0_4_NonInd_F,C06_0_4_NonInd_P,C06_0_4_Indig_st_ns_M,C06_0_4_Indig_st_ns_F,C06_0_4_Indig_st_ns_P,C06_0_4_T_M,C06_0_4_T_F,C06_0_4_T_P,C06_5_9_Indig_M,C06_5_9_Indig_F,C06_5_9_Indig_P,C06_5_9_NonInd_M,C06_5_9_NonInd_F,C06_5_9_NonInd_P,C06_5_9_Indig_st_ns_M,C06_5_9_Indig_st_ns_F
12403,188,177,365,4593,4326,8919,260,218,478,5041,4721,9762,160,166,326,4543,4514,9057,174,197,371,4877,4877,9754,149,126,275,4393,4262,8655,171,181,352,4713,4569,9282,120,131,251,4581,4419,9000,178,131,309,4879,4681,9560,93,110,203,4337,4409,8746,165,142,307,4595,4661,9256,98,112,210,4625,4843,9468,151,155,306,4874,5110,9984,70,87,157,4383,4594,8977,177,168,345,4630,4849,9479,57,83,140,4096,4316,8412,149,145,294,4302,4544,8846,60,74,134,4187,4496,8683,168,165,333,4415,4735,9150,52,41,93,3836,4111,7947,142,132,274,4030,4284,8314,33,41,74,3871,3733,7604,108,136,244,4012,3910,7922,18,35,53,2555,2348,4903,117,95,212,2690,2478,5168,14,10,24,1682,1648,3330,89,107,196,1785,1765,3550,16,26,42,3326,4475,7801,305,476,781,3647,4977,8624,1128,1219,2347,55008,56494,111502,2354,2448,4802,58490,60161,118651,185,155,340,4406,4139,8545,206,198,404,4797,4492,9289,201,198,399,4311,4051,8362,214,213
12404,44,57,101,1358,1288,2646,86,63,149,1488,1408,2896,67,74,141,1433,1395,2828,53,49,102,1553,1518,3071,62,81,143,1274,1240,2514,55,44,99,1391,1365,2756,50,36,86,1229,1189,2418,59,61,120,1338,1286,2624,41,19,60,1422,1123,2545,56,40,96,1519,1182,2701,44,40,84,1429,1343,2772,51,51,102,1524,1434,2958,29,26,55,1349,1415,2764,61,45,106,1439,1486,2925,25,33,58,1339,1389,2728,47,33,80,1411,1455,2866,20,19,39,1296,1285,2581,33,39,72,1349,1343,2692,9,24,33,1050,1002,2052,56,45,101,1115,1071,2186,14,13,27,974,973,1947,28,40,68,1016,1026,2042,9,9,18,695,684,1379,28,38,66,732,731,1463,5,7,12,481,561,1042,21,20,41,507,588,1095,8,10,18,1167,1599,2766,80,124,204,1255,1733,2988,427,448,875,16496,16486,32982,714,692,1406,17637,17626,35263,60,62,122,1183,1145,2328,64,69,133,1307,1276,2583,62,58,120,1203,1200,2403,75,74
12405,65,80,145,1920,1875,3795,106,96,202,2091,2051,4142,88,79,167,2173,2047,4220,74,68,142,2335,2194,4529,79,68,147,2178,2143,4321,73,56,129,2330,2267,4597,50,68,118,2200,2081,4281,68,57,125,2318,2206,4524,41,39,80,1741,1678,3419,62,54,116,1844,1771,3615,28,45,73,1741,1768,3509,66,61,127,1835,1874,3709,37,43,80,1797,1913,3710,72,71,143,1906,2027,3933,30,31,61,1967,2035,4002,57,57,114,2054,2123,4177,30,28,58,2050,2269,4319,58,67,125,2138,2364,4502,19,20,39,1859,1756,3615,53,70,123,1931,1846,3777,14,25,39,1703,1505,3208,35,48,83,1752,1578,3330,14,13,27,1082,945,2027,32,40,72,1128,998,2126,7,4,11,693,634,1327,34,34,68,734,672,1406,9,16,25,1288,1726,3014,119,157,276,1416,1899,3315,511,559,1070,24392,24375,48767,909,936,1845,25812,25870,51682,80,71,151,1663,1603,3266,123,102,225,1866,1776,3642,69,78,147,1768,1717,3485,127,116
12501,14,19,33,2015,1924,3939,183,139,322,2212,2082,4294,11,11,22,1931,1820,3751,126,120,246,2068,1951,4019,9,9,18,1937,1703,3640,120,104,224,2066,1816,3882,20,16,36,2063,1983,4046,140,94,234,2223,2093,4316,49,36,85,2305,2009,4314,144,97,241,2498,2142,4640,59,22,81,2289,1997,4286,141,121,262,2489,2140,4629,48,24,72,2365,2124,4489,147,107,254,2560,2255,4815,25,17,42,2480,2138,4618,116,109,225,2621,2264,4885,13,9,22,2235,1975,4210,129,88,217,2377,2072,4449,11,9,20,1917,1692,3609,92,82,174,2020,1783,3803,6,6,12,1602,1416,3018,90,58,148,1698,1480,3178,3,3,6,1178,929,2107,67,69,136,1248,1001,2249,4,3,7,912,816,1728,56,49,105,972,868,1840,9,3,12,2402,3100,5502,198,264,462,2609,3367,5976,281,187,468,27631,25626,53257,1749,1501,3250,29661,27314,56975,5,8,13,2274,2131,4405,266,275,541,2545,2414,4959,9,12,21,2117,1974,4091,237,240
12502,17,14,31,1665,1607,3272,93,87,180,1775,1708,3483,22,24,46,1821,1673,3494,74,74,148,1917,1771,3688,15,13,28,1888,1794,3682,76,68,144,1979,1875,3854,13,12,25,1843,1819,3662,48,49,97,1904,1880,3784,14,9,23,1637,1558,3195,56,52,108,1707,1619,3326,12,12,24,1641,1565,3206,73,54,127,1726,1631,3357,4,9,13,1809,1885,3694,74,70,144,1887,1964,3851,14,16,30,2010,2216,4226,81,66,147,2105,2298,4403,3,6,9,2154,2169,4323,61,74,135,2218,2249,4467,7,6,13,1802,1953,3755,39,53,92,1848,2012,3860,7,9,16,1691,1724,3415,54,53,107,1752,1786,3538,11,9,20,1435,1502,2937,43,37,80,1489,1548,3037,0,3,3,1227,1283,2510,33,57,90,1260,1343,2603,6,13,19,3074,3952,7026,165,261,426,3245,4226,7471,145,155,300,25697,26700,52397,970,1055,2025,26812,27910,54722,16,13,29,1550,1516,3066,60,83,143,1626,1612,3238,17,11,28,1850,1712,3562,91,79
12503,64,54,118,4156,3930,8086,319,304,623,4539,4288,8827,60,69,129,4240,4037,8277,281,216,497,4581,4322,8903,66,42,108,4074,3845,7919,217,178,395,4357,4065,8422,57,61,118,4004,3934,7938,171,189,360,4232,4184,8416,34,43,77,4099,4238,8337,239,188,427,4372,4469,8841,35,45,80,4289,4338,8627,254,180,434,4578,4563,9141,42,34,76,4325,4224,8549,259,206,465,4626,4464,9090,35,45,80,4299,4094,8393,279,189,468,4613,4328,8941,32,26,58,4049,3984,8033,236,188,424,4317,4198,8515,28,25,53,3588,3628,7216,167,156,323,3783,3809,7592,18,26,44,3587,3481,7068,161,138,299,3766,3645,7411,12,12,24,2835,2583,5418,131,127,258,2978,2722,5700,9,13,22,2338,2160,4498,138,120,258,2485,2293,4778,19,25,44,5857,7667,13524,466,678,1144,6342,8370,14712,511,520,1031,55740,56143,111883,3318,3057,6375,59569,59720,119289,45,50,95,4391,4034,8425,376,362,738,4812,4446,9258,63,66,129,4107,3905,8012,349,290
12504,52,38,90,3391,3149,6540,295,231,526,3738,3418,7156,48,40,88,3019,2774,5793,226,215,441,3293,3029,6322,29,25,54,2919,2740,5659,222,186,408,3170,2951,6121,35,31,66,2984,2828,5812,232,204,436,3251,3063,6314,40,36,76,3894,3911,7805,236,191,427,4170,4138,8308,47,37,84,4700,4645,9345,261,241,502,5008,4923,9931,40,32,72,4498,4419,8917,256,252,508,4794,4703,9497,22,26,48,4409,3962,8371,245,237,482,4676,4225,8901,22,22,44,3809,3550,7359,249,206,455,4080,3778,7858,24,16,40,3063,3108,6171,242,195,437,3329,3319,6648,12,18,30,2951,3092,6043,179,161,340,3142,3271,6413,9,8,17,2478,2449,4927,138,158,296,2625,2615,5240,10,4,14,1974,1870,3844,119,124,243,2103,1998,4101,13,17,30,4409,6371,10780,514,732,1246,4936,7120,12056,403,350,753,48498,48868,97366,3414,3333,6747,52315,52551,104866,42,53,95,3531,3504,7035,313,290,603,3886,3847,7733,34,30,64,2953,2905,5858,221,214
12601,4,3,7,1103,970,2073,40,35,75,1147,1008,2155,5,6,11,1230,1280,2510,25,32,57,1260,1318,2578,9,7,16,1374,1419,2793,37,30,67,1420,1456,2876,0,7,7,1570,1490,3060,31,40,71,1601,1537,3138,5,5,10,1513,1407,2920,28,21,49,1546,1433,2979,3,0,3,1118,1099,2217,28,34,62,1149,1133,2282,3,0,3,1046,1172,2218,20,28,48,1069,1200,2269,3,3,6,1287,1425,2712,31,36,67,1321,1464,2785,3,4,7,1448,1657,3105,22,41,63,1473,1702,3175,3,0,3,1425,1578,3003,25,25,50,1453,1603,3056,3,3,6,1426,1482,2908,15,16,31,1444,1501,2945,0,0,0,1029,1063,2092,14,12,26,1043,1075,2118,3,0,3,788,893,1681,17,18,35,808,911,1719,0,3,3,2296,3211,5507,44,115,159,2340,3329,5669,44,41,85,18653,20146,38799,377,483,860,19074,20670,39744,4,3,7,1039,979,2018,32,39,71,1075,1021,2096,3,3,6,1306,1187,2493,55,23
12602,11,8,19,3201,2983,6184,162,143,305,3374,3134,6508,6,6,12,3165,3027,6192,112,136,248,3283,3169,6452,9,11,20,3252,2885,6137,129,120,249,3390,3016,6406,24,11,35,3847,3178,7025,144,130,274,4015,3319,7334,16,12,28,3849,3859,7708,160,128,288,4025,3999,8024,14,20,34,3857,4153,8010,135,135,270,4006,4308,8314,9,14,23,4188,4531,8719,129,127,256,4326,4672,8998,5,8,13,4491,4488,8979,149,155,304,4645,4651,9296,10,13,23,4015,4261,8276,139,134,273,4164,4408,8572,14,10,24,3586,3838,7424,108,118,226,3708,3966,7674,5,10,15,3408,3459,6867,114,94,208,3527,3563,7090,6,3,9,2465,2618,5083,77,79,156,2548,2700,5248,3,3,6,2065,2189,4254,65,93,158,2133,2285,4418,4,5,9,6258,9105,15363,272,601,873,6534,9711,16245,136,134,270,51647,54574,106221,1895,2193,4088,53678,56901,110579,22,18,40,3151,2941,6092,192,177,369,3365,3136,6501,9,6,15,3093,2844,5937,224,175
12701,64,70,134,2950,2650,5600,194,198,392,3208,2918,6126,85,89,174,3111,3031,6142,136,138,274,3332,3258,6590,73,65,138,2758,2664,5422,109,125,234,2940,2854,5794,66,67,133,2660,2526,5186,111,92,203,2837,2685,5522,46,29,75,2202,2213,4415,110,86,196,2358,2328,4686,27,37,64,2370,2615,4985,91,92,183,2488,2744,5232,28,30,58,2691,2998,5689,97,90,187,2816,3118,5934,29,46,75,2934,2849,5783,98,103,201,3061,2998,6059,30,37,67,2590,2563,5153,114,100,214,2734,2700,5434,18,24,42,2074,2087,4161,83,75,158,2175,2186,4361,17,21,38,1820,1734,3554,92,75,167,1929,1830,3759,10,11,21,1265,1152,2417,68,59,127,1343,1222,2565,14,14,28,1030,1052,2082,61,58,119,1105,1124,2229,10,27,37,1929,2199,4128,157,197,354,2096,2423,4519,517,567,1084,32384,32333,64717,1521,1488,3009,34422,34388,68810,87,71,158,2878,2682,5560,244,235,479,3209,2988,6197,76,83,159,3137,2806,5943,256,240
12702,79,69,148,5754,5425,11179,449,478,927,6282,5972,12254,80,74,154,6539,5970,12509,342,334,676,6961,6378,13339,63,48,111,6355,6065,12420,290,261,551,6708,6374,13082,48,53,101,6765,6411,13176,258,219,477,7071,6683,13754,38,39,77,5958,5988,11946,250,221,471,6246,6248,12494,30,46,76,5726,6070,11796,288,264,552,6044,6380,12424,39,44,83,5809,6153,11962,266,264,530,6114,6461,12575,30,32,62,6458,6329,12787,282,232,514,6770,6593,13363,34,36,70,6499,6806,13305,244,192,436,6777,7034,13811,19,24,43,5774,5983,11757,226,189,415,6019,6196,12215,20,25,45,5267,5104,10371,193,194,387,5480,5323,10803,10,14,24,3888,3467,7355,146,134,280,4044,3615,7659,10,14,24,3085,3066,6151,155,150,305,3250,3230,6480,11,22,33,6936,8403,15339,430,570,1000,7377,8995,16372,511,540,1051,80813,81240,162053,3819,3702,7521,85143,85482,170625,82,59,141,5181,4977,10158,484,417,901,5747,5453,11200,64,56,120,5680,5339,11019,488,440
12703,61,60,121,3598,3369,6967,238,242,480,3897,3671,7568,65,63,128,3459,3263,6722,153,155,308,3677,3481,7158,63,56,119,3058,2872,5930,157,116,273,3278,3044,6322,46,45,91,2879,2688,5567,147,106,253,3072,2839,5911,47,42,89,3130,3059,6189,149,141,290,3326,3242,6568,40,46,86,3527,3853,7380,147,128,275,3714,4027,7741,31,39,70,3803,3828,7631,151,148,299,3985,4015,8000,29,35,64,3742,3374,7116,139,118,257,3910,3527,7437,29,20,49,3107,3140,6247,138,126,264,3274,3286,6560,28,23,51,2516,2566,5082,132,120,252,2676,2709,5385,12,25,37,2460,2452,4912,111,103,214,2583,2580,5163,9,17,26,1925,1754,3679,83,72,155,2017,1843,3860,11,6,17,1400,1378,2778,84,73,157,1495,1457,2952,8,18,26,2891,3715,6606,243,360,603,3142,4093,7235,479,495,974,41495,41311,82806,2072,2008,4080,44046,43814,87860,80,71,151,3538,3297,6835,329,315,644,3947,3683,7630,70,57,127,3431,3209,6640,329,305
12801,35,29,64,2770,2689,5459,122,130,252,2927,2848,5775,24,36,60,2879,2823,5702,117,112,229,3020,2971,5991,28,20,48,2788,2885,5673,86,97,183,2902,3002,5904,21,20,41,3017,2810,5827,116,96,212,3154,2926,6080,29,26,55,3230,3116,6346,103,87,190,3362,3229,6591,34,24,58,3783,3754,7537,115,110,225,3932,3888,7820,26,24,50,3532,3544,7076,114,98,212,3672,3666,7338,16,20,36,3514,3417,6931,102,124,226,3632,3561,7193,12,15,27,3499,3483,6982,109,106,215,3620,3604,7224,12,17,29,3072,3216,6288,108,101,209,3192,3334,6526,9,11,20,3174,3173,6347,82,91,173,3265,3275,6540,11,4,15,2480,2628,5108,73,80,153,2564,2712,5276,9,5,14,2015,2115,4130,75,73,148,2099,2193,4292,14,14,28,6316,8419,14735,235,516,751,6565,8949,15514,280,265,545,46069,48072,94141,1557,1821,3378,47906,50158,98064,30,26,56,2859,2793,5652,148,167,315,3037,2986,6023,30,25,55,2791,2704,5495,147,148
12802,31,28,59,3537,3332,6869,120,129,249,3688,3489,7177,28,34,62,3957,3675,7632,92,98,190,4077,3807,7884,43,36,79,4241,4013,8254,84,87,171,4368,4136,8504,28,33,61,4095,3909,8004,88,66,154,4211,4008,8219,33,17,50,3530,3122,6652,66,66,132,3629,3205,6834,22,22,44,3380,3369,6749,78,68,146,3480,3459,6939,26,26,52,3439,3728,7167,61,68,129,3526,3822,7348,18,30,48,3775,4105,7880,63,85,148,3856,4220,8076,21,12,33,3954,4418,8372,70,65,135,4045,4495,8540,18,13,31,3904,4103,8007,77,64,141,3999,4180,8179,11,9,20,3777,3738,7515,48,75,123,3836,3822,7658,11,10,21,2837,2636,5473,53,58,111,2901,2704,5605,3,3,6,1763,1665,3428,46,46,92,1812,1714,3526,12,10,22,3634,4909,8543,169,338,507,3815,5257,9072,305,283,588,49823,50722,100545,1115,1313,2428,51243,52318,103561,44,31,75,3456,3312,6768,97,91,188,3597,3434,7031,27,24,51,3488,3270,6758,101,116
19797,3,0,3,0,0,0,11,3,14,14,3,17,0,0,0,0,0,0,9,3,12,9,3,12,0,0,0,38,41,79,11,3,14,49,44,93,0,0,0,43,36,79,7,3,10,50,39,89,5,0,5,208,76,284,14,5,19,227,81,308,4,0,4,139,34,173,10,0,10,153,34,187,4,3,7,127,19,146,10,0,10,141,22,163,3,0,3,102,6,108,14,3,17,119,9,128,0,0,0,61,11,72,8,0,8,69,11,80,0,0,0,32,7,39,13,4,17,45,11,56,0,0,0,37,6,43,12,0,12,49,6,55,0,0,0,37,5,42,10,3,13,47,8,55,0,0,0,30,14,44,10,4,14,40,18,58,0,3,3,26,29,55,68,18,86,94,50,144,19,6,25,880,284,1164,207,49,256,1106,339,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
