region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
11503,0,3,22,132,17,100,133,115,171,99,56,24,9,3,40,899,0,0,0,0,0,4,7,0,0,3,0,0,14,4,3,0,0,4,5,0,0,0,0,0,3,19,3,3,4,11,4,0,3,0,0,0,0,4,32,21,3,5,14,4,5,3,0,4,0,0,5,64,15,0,8,11,4,16,18,7,3,0,0,7,89,16,0,7,21,11,9,16,15,4,3,0,11,113,10,3,0,13,16,16,18,9,7,5,0,8,105,16,0,3,7,3,10,31,26,8,0,0,4,108,9,0,5,10,9,9,14,13,3,0,0,3,75,6,0,4,0,0,10,15,30,10,6,7,0,88,11,0,3,3,0,8,11,19,4,6,5,4,74,0,0,3,0,0,3,4,16,4,5,7,0,42,8,3,0,0,0,3,4,8,14,5,7,0,52,13,0,3,3,4,7,8,13,7,3,3,3,67,5,0
11504,0,5,15,79,9,40,98,74,129,173,318,108,13,17,36,1094,3,0,0,0,0,0,0,0,3,3,3,0,12,0,0,0,0,0,0,3,4,0,0,0,4,11,0,0,0,5,6,0,0,0,5,0,0,0,16,7,0,3,4,3,0,5,0,3,0,0,0,25,7,0,5,9,8,12,7,9,5,6,3,4,75,6,0,6,5,9,8,10,15,9,9,3,0,80,12,0,0,3,4,11,11,13,9,11,5,4,83,7,3,3,6,4,6,18,23,19,9,7,9,114,6,0,4,4,3,3,13,20,28,15,10,3,109,15,0,3,4,9,7,21,31,34,32,10,3,169,10,0,0,3,10,8,11,25,23,32,13,4,139,0,0,0,3,3,3,3,15,41,45,26,3,142,5,0,3,0,0,3,8,10,22,65,29,4,149,5,0,0,5,3,6,14,16,20,22,11,5,107,0,0
11601,15,91,408,1442,541,1099,1555,2168,3302,858,160,33,18,112,457,11745,18,13,10,12,4,17,37,44,3,0,3,20,181,47,48,35,28,10,16,42,39,3,3,5,28,304,160,240,79,42,15,22,60,22,0,4,6,43,693,122,439,122,76,31,47,104,63,3,0,4,32,1043,88,83,276,145,73,139,277,204,14,0,5,44,1348,41,47,122,172,72,151,356,266,23,8,9,37,1304,37,30,60,103,63,160,355,286,31,0,5,33,1163,35,12,37,55,45,133,414,380,38,9,4,21,1183,27,11,16,41,34,90,340,373,32,3,4,18,989,30,7,21,37,32,127,432,568,93,10,21,20,1398,9,3,6,17,30,54,239,370,63,11,3,22,827,15,0,4,10,18,22,111,183,45,14,0,11,433,7,3,3,3,9,18,59,146,66,8,5,11,338,31,18,48,55,38,73,189,246,59,4,13,46,820,28,50
11602,5,29,99,178,65,257,334,415,1176,979,715,89,18,36,119,4381,8,0,3,0,4,3,3,14,0,3,0,12,50,4,4,3,9,0,0,12,14,5,3,3,0,57,18,18,11,9,5,9,5,19,3,8,3,0,108,9,29,16,19,14,14,27,15,3,0,3,6,155,15,4,28,40,30,39,55,81,23,9,3,13,340,20,5,18,51,17,38,85,97,52,17,9,14,423,10,3,11,22,13,31,75,128,49,16,7,5,370,7,0,9,17,16,21,96,166,75,16,10,11,444,11,0,4,7,14,19,67,138,76,27,9,11,383,18,0,7,6,15,24,102,277,154,69,12,9,693,11,0,0,8,15,22,57,196,130,75,13,10,537,3,0,4,6,12,18,25,118,131,113,19,4,453,14,0,0,3,5,17,25,97,149,141,42,4,497,6,3,0,12,11,10,38,89,99,49,16,28,361,5,7
11603,19,110,485,1116,801,1456,2765,1809,1688,285,75,17,22,105,455,10594,13,15,4,5,10,20,35,24,4,0,6,22,158,56,38,64,25,16,19,42,17,0,0,0,22,299,119,178,107,66,17,38,50,18,0,0,4,33,630,86,302,176,94,45,80,96,31,0,0,8,45,963,50,64,355,216,94,182,331,110,3,3,6,48,1462,55,52,155,216,159,190,379,155,7,0,5,40,1413,27,14,77,137,95,177,354,132,12,3,16,27,1071,15,11,50,124,106,158,390,208,16,0,5,31,1114,12,4,23,57,87,104,282,191,13,5,8,19,805,4,11,16,66,89,139,376,271,25,6,6,24,1033,12,4,8,28,40,63,184,194,24,3,7,11,578,3,6,0,11,13,23,75,88,20,3,0,9,251,4,3,6,8,14,13,49,75,27,6,4,0,209,30,19,101,104,104,105,207,126,26,3,4,55,884,38,53
11701,7,37,180,777,142,371,433,783,1006,566,661,185,41,70,192,5227,10,7,4,3,0,6,23,32,5,9,4,11,114,34,21,15,10,4,7,11,13,6,4,0,10,135,60,159,35,14,3,6,13,12,7,7,0,24,340,63,244,47,25,7,16,30,24,4,3,7,18,488,11,31,114,52,18,41,97,85,19,12,9,22,511,31,25,32,47,17,35,128,113,29,39,13,17,526,12,5,29,17,15,28,102,124,27,33,13,4,409,13,4,10,13,9,47,126,143,48,37,17,7,474,9,3,3,17,6,24,78,131,51,41,16,9,388,7,0,4,10,11,23,114,167,86,77,29,19,547,8,0,0,8,3,15,57,94,63,80,23,10,361,8,3,0,3,6,4,27,54,57,56,31,6,255,8,0,0,0,3,13,19,36,59,103,70,5,316,17,10,14,20,6,22,48,94,45,34,29,18,357,14,35
11702,5,24,143,458,167,418,1142,936,1335,1496,1196,383,109,83,204,7927,8,3,9,9,9,6,32,14,14,6,3,13,126,13,8,18,3,8,10,19,10,11,4,0,10,114,37,58,28,40,14,20,36,17,3,3,5,19,280,33,85,47,36,40,46,41,29,7,3,5,9,381,22,25,58,54,51,89,108,91,30,9,12,21,570,28,10,19,51,51,105,185,120,45,20,12,12,658,6,0,15,27,43,86,203,165,51,22,19,9,646,15,3,11,28,37,77,197,215,95,43,29,4,754,5,0,6,17,25,51,166,224,101,44,33,14,686,23,3,6,17,27,79,217,376,211,89,47,16,1111,15,0,3,11,4,29,113,270,197,107,49,12,810,15,0,4,4,8,23,48,156,162,118,75,17,630,13,3,0,4,3,12,31,109,156,157,201,13,702,10,5,16,13,13,30,73,125,119,99,106,29,638,9,13
11703,132,230,1312,3981,800,1721,2198,1676,3070,6650,8773,4263,1984,2079,1193,38388,108,34,36,47,30,55,185,261,295,236,363,123,1773,165,125,82,50,20,33,57,71,67,60,87,78,895,445,767,182,109,56,87,99,99,68,55,103,146,2216,349,1161,209,133,69,101,109,131,88,65,120,140,2675,124,201,479,241,144,222,300,272,205,127,204,105,2624,122,130,164,267,146,294,412,372,308,176,244,93,2728,63,32,80,90,101,275,493,515,408,283,280,48,2668,71,23,50,63,65,237,523,770,581,373,376,76,3208,61,16,26,43,41,156,447,815,643,387,377,64,3076,85,8,36,32,56,131,461,1134,1302,792,784,99,4920,37,0,10,14,15,56,152,587,992,789,673,56,3381,57,6,11,15,17,67,190,809,1304,1153,1703,94,5426,55,4,11,19,21,32,100,429,1081,1539,2900,101,6292,69,50,65,67,37,69,142,293,530,648,1086,152,3208,102,135
11801,53,88,494,960,99,270,664,724,1703,3713,4367,2290,1335,2203,530,18858,37,3,3,3,8,12,27,49,49,40,85,28,344,26,5,8,5,4,6,13,36,25,11,20,17,176,71,50,23,19,17,32,38,48,32,17,25,24,396,84,121,42,20,20,37,81,66,67,33,29,33,633,67,25,80,53,38,84,131,169,119,53,66,39,924,33,9,23,33,37,97,164,223,160,72,92,33,976,36,4,14,16,27,78,196,296,210,102,151,39,1169,36,0,15,12,15,78,192,375,266,143,182,33,1347,31,3,3,6,15,41,157,375,314,182,158,27,1312,56,3,3,7,22,49,201,601,591,305,377,47,2262,34,4,8,4,11,24,48,322,477,308,337,27,1604,52,0,3,10,8,23,87,384,621,589,1222,46,3045,67,0,8,9,9,22,58,220,632,833,2320,76,4254,45,3,3,16,13,24,62,193,383,323,815,86,1966,31,19
11802,49,99,581,1939,489,931,784,656,2217,5624,4238,1802,649,759,593,20681,43,24,20,27,13,27,55,140,198,145,128,67,887,81,64,29,15,15,5,18,60,53,38,38,34,450,161,316,85,53,15,20,48,48,37,30,30,60,903,157,522,156,66,21,33,51,75,48,25,28,60,1242,83,92,236,118,58,67,146,248,140,57,55,55,1355,57,51,75,129,44,95,165,318,200,77,62,59,1332,44,20,53,66,39,90,178,402,261,77,74,33,1337,34,12,26,33,30,52,188,470,388,166,92,35,1526,32,8,13,13,22,46,160,461,359,161,122,29,1426,54,3,8,16,29,48,203,710,704,302,219,46,2342,34,4,10,13,26,32,76,494,664,285,223,26,1887,33,9,10,5,20,34,68,400,566,338,535,26,2044,42,0,3,9,22,36,64,296,679,565,1004,35,2755,36,17,27,50,26,46,56,295,422,244,399,82,1700,55,46
11901,17,104,535,2129,741,1541,1066,1653,3388,2099,588,59,21,152,611,14048,30,29,25,16,3,16,52,60,25,11,6,39,312,86,76,73,30,16,19,38,63,22,0,0,28,451,215,380,115,64,34,31,51,67,18,5,7,53,1040,201,562,178,79,43,46,82,131,30,9,9,69,1439,97,109,361,209,97,122,255,400,80,26,14,70,1840,90,54,177,240,80,145,345,458,122,18,8,54,1791,36,16,59,104,45,103,254,416,117,23,8,33,1214,27,12,30,51,46,104,329,480,119,22,15,35,1270,32,4,24,39,29,54,222,404,105,22,13,23,971,47,3,22,27,24,59,271,517,208,51,13,28,1270,18,0,9,10,14,28,135,369,142,38,12,17,792,18,0,7,4,5,14,56,161,121,20,15,11,432,15,0,6,10,6,11,58,143,117,41,11,7,425,33,31,65,63,30,47,166,301,142,36,21,64,999,53,92
11902,6,72,410,914,271,1094,4630,1759,1983,1742,550,80,25,108,451,13607,21,14,20,13,18,38,141,85,12,13,7,29,411,36,47,27,29,14,38,106,62,12,3,0,18,392,91,149,65,49,40,72,129,59,22,0,9,49,734,73,183,98,61,44,105,215,94,23,3,8,40,947,59,37,149,157,93,283,602,287,67,20,17,67,1838,46,21,38,96,122,300,727,348,99,19,13,52,1881,40,6,39,58,56,212,570,306,105,33,10,40,1475,38,5,23,37,43,199,589,316,122,30,9,24,1435,27,4,6,24,29,130,389,257,124,30,15,19,1054,35,0,16,21,27,108,424,374,205,44,27,28,1309,24,6,0,15,14,61,178,192,122,40,20,12,684,12,3,3,3,3,27,95,113,78,43,21,15,416,14,0,8,9,6,14,49,89,92,44,23,13,361,28,7,38,35,20,106,301,241,122,47,24,51,1020,14,18
11903,11,53,287,1377,345,728,1158,1278,2183,2471,1053,197,75,146,407,11418,22,11,16,22,12,17,40,93,72,41,15,37,398,47,34,38,23,6,9,16,41,29,11,6,21,281,135,247,58,26,16,37,46,53,18,5,7,38,686,105,344,87,56,20,40,72,85,38,9,4,42,902,69,61,172,126,47,93,179,227,81,24,14,51,1144,43,26,76,103,55,98,217,306,118,33,20,43,1138,24,6,41,41,39,98,258,301,151,27,13,29,1028,27,3,22,37,29,87,240,385,145,46,21,26,1068,31,4,15,24,14,39,170,333,144,25,20,25,844,42,3,14,25,24,53,245,483,226,90,31,33,1269,27,3,9,8,17,23,133,342,183,65,28,19,857,20,9,3,9,13,20,55,203,159,68,56,18,633,27,0,3,5,0,14,44,142,148,85,77,13,558,20,11,27,33,17,38,112,209,174,44,40,52,777,28,55
11904,4,56,278,798,200,513,947,1707,3325,3366,1498,239,81,110,367,13151,24,3,14,6,6,18,54,78,52,14,15,39,323,32,20,18,18,6,11,23,62,31,6,5,21,253,79,99,28,32,6,20,50,70,30,13,7,28,462,58,130,61,26,16,36,83,112,29,9,11,30,601,53,20,97,73,52,85,241,290,99,28,9,36,1083,36,15,39,63,54,86,317,433,124,33,22,32,1254,39,4,11,38,44,81,300,470,161,49,21,37,1255,34,3,17,29,32,81,282,556,219,62,29,27,1371,34,5,4,17,17,37,264,484,206,53,25,20,1166,50,3,9,18,20,64,296,756,399,109,61,34,1819,41,0,3,11,17,40,171,463,315,104,39,23,1227,19,0,4,15,15,15,91,348,220,69,62,16,874,19,3,4,5,5,9,49,215,273,113,99,21,815,32,7,17,13,21,45,132,306,189,75,54,66,957,18,22
12001,5,28,116,546,98,216,259,224,643,1899,2202,727,242,269,205,7530,12,3,3,3,6,4,16,19,57,55,51,21,250,25,9,8,6,4,0,6,21,17,19,9,9,133,61,81,18,9,9,5,12,12,17,19,10,13,266,53,120,53,12,5,3,15,25,25,14,14,23,362,38,11,80,35,8,17,31,58,69,45,23,16,431,13,18,23,22,22,26,47,95,71,58,34,17,446,21,10,6,17,11,18,47,125,99,54,41,9,458,20,12,11,7,20,16,69,147,160,80,47,16,605,19,3,6,6,13,12,53,169,150,95,50,18,594,25,3,4,19,19,25,77,251,345,211,106,14,1099,11,0,7,11,11,14,28,183,261,163,85,13,787,16,3,0,9,9,12,47,211,369,275,335,5,1291,23,0,0,10,18,18,29,148,404,414,452,21,1537,15,12,12,11,16,7,35,99,156,158,147,32,700,8,11
12002,12,29,151,628,154,346,552,428,687,1265,2039,1241,437,477,202,8456,5,3,3,10,4,14,19,6,16,7,13,15,115,22,15,12,5,4,10,9,10,7,3,6,4,107,52,115,30,28,10,19,12,14,6,6,7,25,324,62,174,52,31,12,15,18,16,15,9,19,16,439,19,34,61,55,40,48,62,55,25,13,14,10,436,16,25,30,43,38,61,81,51,47,32,20,10,454,20,6,13,18,18,59,76,100,51,39,19,16,435,17,0,9,22,12,47,115,117,84,65,44,16,548,15,3,8,7,17,34,103,127,84,51,58,10,517,17,0,4,9,13,34,106,242,199,155,124,13,916,8,3,0,3,10,13,34,131,211,149,108,10,680,15,0,0,7,4,19,63,160,292,255,423,16,1254,14,3,3,3,3,14,35,93,275,482,847,26,1798,11,8,13,15,8,6,34,60,96,135,230,21,637,11,10
12003,3,68,411,1024,295,692,1867,2168,4140,4265,2341,465,155,175,498,18085,22,9,14,16,18,34,66,163,133,43,31,56,605,40,28,23,15,8,19,34,74,37,12,13,18,321,56,109,63,45,21,38,86,88,36,15,9,46,612,86,168,88,68,42,76,88,133,51,17,7,47,871,69,46,121,149,69,140,271,330,132,41,29,37,1434,46,15,49,98,68,148,369,515,193,49,34,40,1624,39,7,26,48,41,129,388,484,210,62,39,37,1510,39,6,16,45,45,135,429,667,268,72,52,36,1810,32,0,10,20,31,67,359,655,279,67,46,28,1594,65,3,13,24,24,84,455,989,497,148,85,47,2434,17,0,7,17,17,48,200,663,376,142,87,25,1599,25,0,10,12,14,30,143,467,330,141,99,14,1285,32,0,8,8,20,24,70,382,313,163,175,21,1216,33,9,17,16,21,32,152,405,272,122,95,82,1256,14,18
12101,30,35,242,769,137,244,286,248,1182,3151,2894,1458,632,815,310,12126,32,6,6,6,3,3,14,72,96,57,70,27,392,21,9,9,12,3,3,5,38,48,24,15,9,196,38,67,24,9,8,9,18,29,33,8,25,15,283,49,125,39,17,6,10,19,39,34,17,23,20,398,50,28,55,32,12,23,50,108,89,30,41,32,550,35,13,22,24,12,24,71,191,120,45,40,13,610,22,5,16,13,13,25,81,221,158,59,61,19,693,33,3,10,13,15,20,99,268,210,94,99,20,884,26,0,3,3,10,28,77,288,210,104,110,20,879,36,3,7,20,17,27,92,492,451,187,226,31,1589,25,0,5,15,8,9,37,322,353,167,138,17,1096,40,0,11,6,4,14,60,345,537,297,645,35,1994,41,0,0,0,6,14,37,229,491,392,839,40,2089,32,3,11,14,10,10,19,127,208,132,237,45,848,13,13
12102,0,24,119,424,107,253,302,310,1251,2224,1182,224,56,47,177,6557,8,4,5,0,4,8,14,32,42,6,0,15,138,15,21,5,12,5,8,13,25,19,3,0,3,129,34,63,30,23,4,13,9,24,16,3,3,6,228,37,76,49,35,16,27,9,37,15,3,5,17,326,21,9,70,49,23,42,57,111,51,17,3,16,469,24,4,25,42,25,49,81,141,62,5,14,16,488,13,4,6,15,20,49,88,175,82,15,11,10,488,25,0,3,5,16,38,115,233,115,18,10,14,592,22,0,8,4,3,8,72,242,100,31,12,14,516,25,0,3,12,14,26,85,326,278,48,22,10,849,13,0,5,4,9,12,41,257,167,30,13,5,556,13,0,3,6,4,7,37,224,217,67,49,9,636,12,0,4,0,3,4,12,137,184,91,57,10,514,14,4,11,9,3,17,33,133,107,36,29,19,415,8,12
12103,9,18,78,348,18,83,83,84,214,632,718,625,447,792,142,4186,8,3,0,4,0,3,7,19,32,20,40,8,144,3,3,3,0,3,3,3,5,9,3,29,8,72,14,0,4,3,0,0,7,5,7,14,13,4,71,17,33,15,3,8,3,14,19,15,11,13,12,163,33,16,17,9,9,15,19,33,31,26,30,12,250,27,3,5,6,7,11,27,45,49,21,41,9,251,14,0,8,8,6,4,16,48,48,31,40,10,233,28,0,8,3,0,9,22,60,56,45,52,9,292,19,0,0,3,0,6,27,70,72,55,72,13,337,27,0,3,9,6,14,32,97,151,104,149,7,599,16,0,0,6,6,9,12,49,96,81,111,8,394,24,3,8,3,0,7,15,61,126,161,643,23,1074,33,3,3,3,6,7,15,46,108,173,660,17,1074,13,0,5,4,0,9,13,32,65,76,226,20,463,3,0
12104,39,50,319,726,120,223,370,614,2141,4188,3994,2004,1028,1585,391,17384,19,7,0,3,0,5,30,61,51,26,49,27,278,21,6,7,8,3,3,20,16,18,15,12,9,138,56,75,21,10,5,16,34,40,17,16,19,16,325,61,109,19,24,13,18,56,48,35,8,13,20,424,39,17,38,35,25,29,99,142,73,35,35,22,589,29,9,11,20,19,33,140,203,101,45,45,17,672,23,6,10,15,19,49,147,266,169,59,71,25,859,33,4,6,13,25,46,180,392,218,76,90,31,1114,19,0,3,6,16,23,216,504,239,106,117,22,1271,47,3,9,6,12,38,232,799,582,242,260,50,2280,17,0,0,11,13,11,49,375,432,185,165,26,1284,31,5,3,8,6,26,124,646,839,602,1101,46,3437,53,0,9,12,11,12,41,422,861,777,1512,45,3755,21,3,7,5,5,10,33,170,264,198,413,51,1180,24,12
12201,30,28,156,229,60,125,160,137,382,952,1210,693,415,584,143,5090,5,0,0,0,3,3,3,6,18,5,17,12,72,13,9,3,0,0,3,0,6,5,3,9,3,54,8,27,8,12,0,4,11,13,7,4,5,8,107,17,43,28,12,4,3,20,14,9,5,13,6,174,9,6,26,20,9,10,28,44,24,12,17,7,212,12,4,6,13,5,10,34,75,35,23,24,14,255,11,3,6,9,5,17,35,83,55,24,30,4,282,12,0,5,3,3,4,41,110,77,48,43,4,350,12,0,4,4,7,9,28,92,78,49,35,8,326,15,0,3,3,13,5,44,152,181,91,101,15,623,12,0,0,3,11,3,18,133,145,92,71,7,495,15,4,0,6,4,0,20,102,179,139,460,18,947,11,0,0,3,6,14,10,49,162,223,657,19,1154,14,3,0,3,3,8,14,55,72,63,216,19,470,10,6
12202,8,23,86,213,24,82,136,145,309,610,734,559,297,319,105,3533,7,3,0,0,4,0,6,11,0,4,20,3,58,3,0,0,0,0,6,5,4,9,0,7,0,34,12,0,0,0,6,12,8,0,7,4,6,0,55,29,0,8,7,9,3,8,10,5,3,11,3,96,22,0,9,6,23,18,32,53,29,14,23,9,238,24,0,5,8,9,20,49,57,38,12,22,5,249,18,3,0,10,7,15,39,63,34,24,26,11,250,22,0,0,9,10,13,40,80,47,40,58,15,334,14,0,5,5,5,16,22,73,54,43,53,9,299,26,0,3,3,9,11,34,84,122,86,111,12,501,18,0,0,0,4,7,22,62,80,68,91,10,362,21,0,0,0,0,4,14,51,68,69,224,7,458,11,0,3,0,7,6,11,32,46,58,278,9,461,10,0,0,4,3,6,9,42,50,45,124,8,301,5,0
12203,11,70,292,931,245,458,392,526,1615,2995,2651,1458,611,524,364,12770,14,4,4,3,3,4,14,36,23,17,24,22,168,32,19,18,8,5,3,3,22,20,3,6,10,149,48,106,30,21,4,6,30,30,11,7,12,26,331,108,158,71,33,13,28,39,59,30,12,15,31,597,55,49,150,57,38,43,97,175,85,34,28,41,852,27,13,41,37,21,57,123,246,118,47,58,41,829,39,4,25,27,25,48,170,338,137,80,69,23,985,41,3,9,11,18,50,185,386,195,84,75,27,1084,30,0,5,7,15,29,134,381,262,92,126,21,1102,42,3,8,7,25,40,128,617,461,203,223,30,1787,16,0,6,7,9,19,70,367,416,185,207,22,1324,25,0,3,15,9,10,48,218,279,233,514,26,1380,39,0,6,3,8,13,31,154,260,262,656,30,1462,25,6,14,7,10,12,44,190,217,160,227,36,948,23,23
12301,0,10,63,195,50,129,166,226,993,615,262,37,3,14,72,2762,0,3,0,4,3,3,3,12,4,0,0,0,32,4,5,3,3,3,3,3,3,4,0,0,5,36,10,29,12,3,3,3,6,8,8,0,3,0,85,20,48,14,9,3,12,15,16,0,3,0,10,150,13,12,18,10,11,29,37,57,12,3,0,10,212,4,12,14,13,11,23,73,102,16,5,0,8,281,8,3,6,10,11,13,54,96,15,10,0,10,236,6,0,3,5,15,14,68,128,40,3,3,3,288,10,4,3,5,3,12,66,106,38,3,3,5,258,6,3,5,7,0,25,82,184,99,5,3,6,425,4,0,0,4,4,14,49,136,81,13,5,4,314,3,0,0,0,3,3,20,72,71,22,3,6,203,0,0,0,4,3,3,18,55,64,26,10,4,187,5,3,7,4,3,20,52,50,66,10,3,8,231,0,4
12302,13,109,526,1557,1079,1852,3646,2751,2251,524,156,28,11,122,533,14510,7,16,12,11,17,14,39,14,4,0,4,27,165,76,47,47,34,16,18,29,18,3,3,3,34,328,137,203,131,70,33,59,66,26,3,0,5,52,785,121,478,242,133,60,88,112,37,0,0,3,59,1333,84,96,460,274,130,260,342,136,13,0,10,61,1866,44,75,186,288,141,300,455,183,19,3,8,50,1752,30,17,84,150,104,283,411,188,18,0,8,30,1323,22,18,53,93,105,274,530,253,22,3,3,23,1399,16,11,16,61,65,201,436,247,30,4,3,20,1110,17,7,27,68,85,226,498,368,56,9,5,24,1390,16,3,15,28,41,103,272,234,52,4,3,12,783,17,4,9,10,11,56,127,133,43,10,3,8,431,10,3,6,5,9,33,71,77,61,11,6,10,302,31,31,88,107,72,155,301,171,46,8,6,69,1085,33,62
12303,0,11,45,255,43,199,363,345,387,121,74,21,6,13,72,1899,3,0,0,4,0,4,6,4,0,0,4,3,28,11,4,4,0,4,6,5,3,0,0,0,4,41,11,7,23,7,4,11,0,3,0,0,6,4,76,34,3,27,25,11,12,13,10,3,0,0,6,144,15,3,13,35,26,55,41,21,4,0,3,11,227,31,0,13,36,21,57,48,25,5,0,3,6,245,14,0,12,18,17,55,49,23,7,3,3,14,215,9,0,9,13,16,35,61,34,3,3,0,3,186,19,0,3,4,12,28,52,29,9,4,3,3,166,30,3,3,8,13,27,80,48,19,6,4,7,248,7,0,3,4,8,14,31,40,10,8,4,4,133,8,0,3,4,0,10,20,20,15,3,3,5,91,12,0,3,0,3,6,9,16,11,6,3,0,69,16,0,3,10,12,19,28,33,15,5,7,12,160,4,3
