region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC12557,62,26,6,3,264
SSC12558,19,3,3,0,81
SSC12559,378,225,178,65,1989
SSC12560,46,40,22,3,191
SSC12561,685,509,257,150,4694
SSC12562,81,41,24,9,345
SSC12563,343,163,52,4,2554
SSC12564,27,18,9,0,108
SSC12565,307,168,101,52,2092
SSC12566,67,0,12,3,212
SSC12567,112,80,34,32,507
SSC12568,26,14,6,0,107
SSC12569,92,40,25,6,326
SSC12570,199,161,51,7,1755
SSC12571,806,515,286,140,5390
SSC12572,28,9,6,0,88
SSC12573,6,0,0,0,15
SSC12574,207,116,34,6,1153
SSC12575,269,66,9,3,1437
SSC12576,213,145,63,12,1936
SSC12577,6,44,85,66,212
SSC12578,645,589,483,272,4344
SSC12579,56,27,8,6,234
SSC12580,54,15,10,0,294
SSC12581,31,26,0,0,107
SSC12582,0,0,0,0,0
SSC12583,167,122,61,44,987
SSC12584,71,28,8,0,292
SSC12585,79,48,9,3,310
SSC12586,620,394,383,326,4303
SSC12587,258,209,85,42,1414
SSC12588,38,22,3,0,188
SSC12589,126,62,50,12,816
SSC12590,34,26,3,0,194
SSC12591,705,362,303,158,5680
SSC12592,562,475,302,86,2665
SSC12593,46,20,22,3,229
SSC12594,36,33,9,0,277
SSC12595,24,7,6,0,135
SSC12596,63,18,6,0,167
SSC12597,34,29,18,3,241
SSC12598,58,25,3,0,391
SSC12599,37,16,0,0,139
SSC12600,0,0,0,0,0
SSC12601,92,36,27,0,410
SSC12602,296,123,35,9,1479
SSC12603,46,55,9,0,243
SSC12604,27,25,8,0,176
SSC12605,15,6,12,3,97
SSC12606,15,6,3,0,58
SSC12607,17,14,3,0,95
SSC12608,409,254,196,112,2742
SSC12609,59,35,12,3,307
SSC12610,42,23,16,0,231
SSC12611,31,15,3,0,109
SSC12612,69,11,0,0,405
SSC12613,48,12,3,3,182
SSC12614,65,39,22,6,518
SSC12615,60,30,38,18,390
SSC12616,13,19,9,4,114
SSC12617,29,23,6,0,185
SSC12618,52,39,16,0,411
SSC12619,27,7,3,0,117
SSC12620,21,20,6,0,101
SSC12621,33,18,13,6,307
SSC12622,30,8,6,0,164
SSC12623,631,396,229,95,3737
SSC12624,280,157,133,44,1612
SSC12625,0,3,3,0,9
SSC12626,156,51,21,0,2494
SSC19191,0,0,0,0,0
SSC19494,1017,562,137,70,7322
SSC19797,13,12,12,0,70
