region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
SSC11019,181,158,463,3146,3012,1494,1725,6279,1781,17437
SSC11020,0,0,0,54,73,33,29,58,25,272
SSC11021,3,0,3,42,52,34,47,50,25,250
SSC11022,16,0,19,780,721,339,316,1381,246,3783
SSC11023,7,0,10,92,116,57,78,133,33,509
SSC11024,5,3,8,160,182,84,60,68,42,596
SSC11025,0,0,0,49,72,35,38,58,25,277
SSC11026,0,8,32,143,244,167,134,239,131,1058
SSC11027,56,21,146,1238,1318,537,332,675,226,4326
SSC11028,7,0,7,3,0,3,0,10,0,16
SSC11029,3,0,3,49,70,42,39,48,12,260
SSC11030,43,14,95,347,483,310,313,465,205,2123
SSC11031,9,0,9,45,65,26,49,40,35,260
SSC11032,12,3,22,364,434,221,259,422,147,1847
SSC11033,136,74,271,3663,4065,2051,1919,4450,1195,17343
SSC11034,156,101,366,2519,2933,1551,1346,3243,1656,13248
SSC11035,3,0,6,64,66,47,45,74,27,323
SSC11036,7,0,13,178,243,147,130,158,66,922
SSC11037,3,0,6,103,132,86,69,57,48,495
SSC11038,153,71,341,2754,2721,1213,1371,5412,1799,15270
SSC11039,23,9,48,612,698,333,333,1102,288,3366
SSC11040,3,0,6,76,104,52,59,134,37,462
SSC11041,33,12,51,306,442,248,270,416,187,1869
SSC11042,0,0,5,201,323,229,212,247,72,1284
SSC11043,0,0,0,50,91,37,29,35,13,255
SSC11044,3,3,6,52,45,29,30,47,23,226
SSC11045,3,3,6,57,89,62,50,59,32,349
SSC11046,23,20,56,201,277,147,173,263,137,1198
SSC11047,0,0,3,165,274,139,102,65,31,776
SSC11048,4,0,7,42,65,42,42,39,22,252
SSC11049,0,0,4,31,45,32,20,22,4,154
SSC11050,88,85,246,1385,1745,927,970,1545,795,7367
SSC11051,3,3,6,77,123,51,31,69,47,398
SSC11052,3,0,6,27,43,30,47,54,15,216
SSC11053,40,13,73,270,321,205,194,385,159,1534
SSC11054,0,0,3,43,46,17,47,74,31,258
SSC11055,23,6,49,460,632,315,334,510,163,2414
SSC11056,23,9,68,535,590,216,178,724,164,2407
SSC11057,41,35,138,1544,1612,726,607,1067,348,5904
SSC11058,65,16,111,1268,1480,832,584,880,253,5297
SSC11059,116,69,267,1214,1409,704,472,1111,517,5427
SSC11060,22,9,52,386,487,270,235,472,180,2030
SSC11061,0,0,3,23,54,34,37,49,25,222
SSC11062,3,0,7,38,99,44,44,41,15,281
SSC11063,3,0,9,92,120,68,72,79,18,449
SSC11064,76,16,142,933,998,403,255,675,279,3543
SSC11065,6,0,20,181,215,84,84,132,43,739
SSC11066,6,3,18,214,218,76,62,123,32,725
SSC11067,31,20,89,654,804,369,356,688,400,3271
SSC11068,0,0,0,64,102,50,27,52,11,306
SSC11069,82,9,115,758,967,551,483,860,254,3873
SSC11070,140,11,169,460,631,256,234,761,236,2578
SSC11071,3,0,6,53,82,59,81,54,15,344
SSC11072,4,3,21,212,266,152,172,260,69,1131
SSC11073,23,7,53,244,352,199,232,351,141,1519
SSC11074,7,0,7,43,59,41,52,71,22,288
SSC11075,3,0,3,57,72,70,68,40,29,336
SSC11076,17,12,57,259,436,322,314,444,184,1959
SSC11077,6,3,12,1350,1528,754,520,1056,253,5461
SSC11078,25,8,40,763,863,325,298,1466,516,4231
SSC11079,3,0,6,49,67,25,37,47,27,252
SSC11080,0,0,3,46,76,44,45,58,21,290
SSC11081,6,3,12,697,728,306,321,878,236,3166
SSC11082,0,0,0,0,0,0,0,0,0,0
SSC11083,6,3,18,91,128,71,61,136,54,541
SSC11084,4,0,4,39,68,59,54,47,26,293
SSC11085,0,0,0,76,111,55,45,31,9,327
SSC11086,28,10,55,133,250,162,139,199,98,981
SSC11087,37,8,63,303,455,231,251,519,189,1948
SSC11088,0,0,0,75,69,32,39,71,29,315
SSC11089,7,8,15,982,574,168,116,2396,896,5132
SSC11090,0,0,0,102,158,89,63,75,31,518
SSC11091,19,11,48,749,1107,563,435,440,207,3501
SSC11092,144,20,236,1113,1303,678,549,893,249,4785
SSC11093,0,0,3,75,85,43,47,129,61,440
SSC11094,9,3,21,690,829,379,443,1357,336,4034
SSC11095,13,8,27,388,355,168,194,746,362,2213
SSC11096,3,4,11,274,366,175,157,277,64,1313
SSC11097,26,10,55,1012,1276,640,508,762,315,4513
SSC11098,0,0,6,110,89,47,42,61,17,366
SSC11099,28,8,50,161,171,133,152,205,73,895
SSC11100,0,0,3,33,43,23,44,37,46,226
SSC11101,4,3,10,55,68,42,42,61,21,289
SSC11102,0,0,3,36,61,30,34,23,7,191
SSC11103,0,0,0,43,59,49,39,46,21,257
SSC11104,0,3,9,33,33,21,18,27,17,149
SSC11105,0,3,6,33,44,34,38,36,31,216
SSC11106,0,6,9,72,106,55,60,42,39,374
SSC11107,9,3,26,205,263,111,84,125,46,834
SSC11108,3,0,9,70,95,65,57,63,57,407
SSC11109,7,3,18,371,476,243,247,344,175,1856
SSC11110,0,0,4,53,79,38,24,25,21,240
SSC11111,3,0,9,133,137,82,67,96,25,540
SSC11112,20,10,47,909,881,323,286,1360,323,4082
SSC11113,13,5,28,225,247,148,154,278,98,1150
SSC11114,0,0,6,27,63,32,38,41,16,217
SSC11115,28,19,89,1070,1355,696,593,839,326,4879
SSC11116,25,7,43,1693,1709,725,691,2656,640,8114
SSC11117,0,0,0,42,67,39,35,44,15,242
SSC11118,13,3,23,468,619,273,282,337,153,2132
SSC11119,0,0,0,48,49,33,32,40,16,218
SSC11120,32,11,58,253,303,174,175,320,137,1362
SSC11121,0,0,4,174,212,122,102,117,44,771
SSC11122,4,5,9,229,272,137,149,241,89,1117
SSC11123,5,0,5,208,202,51,47,210,133,851
SSC11124,0,0,6,916,1030,432,349,893,168,3788
SSC11125,18,16,56,1229,1048,449,343,1455,691,5215
SSC11126,16,11,27,1100,1030,415,316,1513,453,4827
SSC11127,0,0,0,16,33,28,16,16,12,121
SSC11128,6,0,9,16,43,32,23,39,15,168
SSC11129,3,0,3,584,633,268,249,708,179,2621
SSC11130,148,86,375,4002,4514,1896,1438,3359,1124,16333
SSC11131,22,7,45,1225,1432,765,527,726,167,4842
SSC11132,3,0,9,38,46,34,33,12,3,166
SSC11133,0,5,5,63,75,40,27,64,51,320
SSC11134,0,0,0,107,124,62,50,45,30,418
SSC11135,46,3,73,1143,1487,720,598,1101,195,5244
SSC11136,8,3,23,298,321,180,182,388,222,1591
SSC11137,0,0,0,61,72,48,29,33,33,276
SSC11138,24,10,48,334,552,282,276,460,158,2062
SSC11139,3,3,15,693,665,318,269,974,235,3154
SSC11140,0,0,0,0,7,0,3,0,0,10
SSC11141,356,49,537,1724,1695,870,676,1835,397,7197
SSC11142,0,0,3,447,518,244,251,310,125,1895
SSC11143,0,0,0,53,64,40,35,42,14,248
SSC11144,0,0,7,193,217,93,43,85,30,661
SSC11145,0,0,4,20,34,18,12,36,9,129
SSC11146,0,0,0,27,59,48,39,33,38,244
SSC11147,38,7,72,930,1081,470,313,861,294,3949
SSC11148,258,61,449,4639,4415,1940,1608,7896,1462,21960
SSC11149,14,7,42,464,498,245,184,425,129,1945
SSC11150,7,6,23,125,182,90,66,140,51,654
SSC11151,0,0,5,35,87,36,43,30,15,246
SSC11152,0,0,0,63,86,51,47,65,29,341
SSC11153,0,0,0,34,46,21,42,31,4,178
SSC11154,0,0,0,43,60,25,56,37,23,244
SSC11155,97,6,123,1531,1586,760,578,1398,278,6131
SSC11156,24,15,66,200,338,198,256,340,144,1476
SSC11157,76,30,159,2414,2758,1240,1157,2823,793,11185
SSC11158,15,0,15,197,242,136,95,182,47,899
SSC11159,85,141,319,1540,2155,1215,1193,1943,933,8979
SSC11160,0,0,0,120,194,97,75,52,38,576
SSC11161,6,6,21,428,439,171,107,244,142,1531
SSC11162,0,0,0,21,25,13,29,33,45,166
SSC11163,0,0,4,17,27,20,25,29,11,129
SSC11164,5,0,21,256,345,220,199,192,58,1270
SSC11165,0,0,0,30,47,19,32,37,12,177
SSC11166,64,18,96,976,1187,452,386,920,361,4282
SSC11167,104,27,174,1066,1286,609,471,927,334,4693
SSC11168,0,0,6,51,91,55,48,49,15,309
SSC11169,0,0,0,51,71,43,27,24,34,250
SSC11170,0,0,3,34,39,28,25,25,7,158
SSC11171,0,0,0,51,52,28,28,35,9,203
SSC11172,3,0,3,16,35,18,19,37,53,178
SSC11173,0,0,4,31,54,39,28,31,3,186
SSC11174,0,0,0,53,81,46,48,48,15,291
SSC11175,17,6,32,160,182,132,100,203,96,873
SSC11176,12,4,25,1870,2304,963,613,869,257,6876
SSC11177,0,0,10,45,65,42,28,24,30,234
SSC11178,3,0,3,140,142,63,69,96,39,549
SSC11179,0,0,4,18,21,22,15,24,12,112
SSC11180,72,15,109,547,437,183,160,653,242,2222
SSC11181,9,0,31,513,643,363,305,518,208,2550
SSC11182,0,0,0,47,82,53,33,38,18,271
SSC11183,3,3,17,277,381,217,174,200,150,1399
SSC11184,3,0,9,565,495,191,125,273,319,1968
SSC11185,16,3,25,311,392,195,171,253,76,1398
SSC11186,0,0,0,0,0,0,9,5,4,18
SSC11187,0,5,8,45,68,38,42,42,19,254
SSC11188,0,0,0,0,0,0,0,0,0,0
SSC11189,3,0,3,46,55,37,41,49,9,237
SSC11190,9,7,32,171,274,168,146,193,48,1000
SSC11191,33,22,83,522,685,388,404,666,1053,3718
SSC11192,28,12,66,343,490,260,184,283,111,1671
SSC11193,0,0,0,42,70,40,59,38,37,286
SSC11194,0,0,0,31,84,65,60,22,12,274
SSC11195,0,0,0,106,141,90,67,86,34,524
SSC11196,0,0,0,34,47,21,19,28,8,157
SSC11197,93,37,165,811,1021,578,528,987,378,4303
SSC11198,17,7,40,159,250,128,176,248,71,1032
SSC11199,0,0,0,53,73,38,43,30,25,262
SSC11200,0,0,0,23,60,31,46,23,10,193
SSC11201,3,3,12,114,113,56,53,120,33,489
SSC11202,3,0,9,131,202,108,113,81,48,683
SSC11203,0,0,0,56,64,23,34,62,22,261
SSC11204,0,0,0,34,72,42,39,30,9,226
SSC11205,0,0,3,45,78,41,54,33,11,262
SSC11206,181,19,226,567,656,348,324,932,254,3081
SSC11207,0,0,0,51,36,19,27,136,0,269
SSC11208,21,6,63,1490,1992,796,604,1340,553,6775
SSC11209,0,0,0,79,122,69,60,52,32,414
SSC11210,14,3,27,585,779,436,292,481,120,2693
SSC11211,10,8,39,1148,1341,631,561,863,277,4821
SSC11212,4,3,16,188,241,144,169,256,124,1122
SSC11213,70,27,150,1350,1898,856,675,1090,739,6608
SSC11214,6,0,17,558,546,259,183,484,162,2192
SSC11215,0,0,0,123,125,59,80,129,50,566
SSC11216,0,3,6,55,70,29,36,35,16,241
SSC11217,0,0,0,48,83,57,53,35,15,291
SSC11218,32,23,94,755,703,345,238,636,200,2877
SSC11219,3,0,3,41,49,24,12,17,6,149
SSC11220,45,8,95,3814,4177,1866,1575,3051,665,15148
SSC11221,11,0,11,1500,1805,697,573,1066,205,5846
SSC11222,90,16,140,1173,1616,788,688,1110,440,5815
SSC11223,0,0,0,37,44,36,13,35,15,180
SSC11224,0,0,0,0,0,0,0,0,0,0
SSC11225,20,16,49,374,328,202,223,528,204,1859
SSC11226,6,3,12,52,73,25,31,94,53,328
SSC11227,3,3,15,169,220,141,172,137,76,915
SSC11228,3,0,6,25,24,14,27,25,24,139
SSC11229,128,22,212,3424,2506,721,474,3251,1053,11429
SSC11230,30,5,70,925,1048,573,507,705,158,3916
SSC11231,21,0,24,122,140,72,66,153,18,571
SSC11232,0,0,0,46,64,50,42,39,15,256
SSC11233,0,0,3,47,91,57,44,71,31,341
SSC11234,7,0,13,98,158,72,101,85,15,529
SSC11235,3,3,12,72,103,52,58,75,23,383
SSC11236,0,0,0,37,55,41,42,44,12,231
SSC11237,101,53,263,1033,1559,831,577,965,345,5310
SSC11238,27,8,77,896,1154,646,418,575,218,3907
SSC11239,6,0,9,131,204,134,105,109,36,719
SSC11240,9,4,23,90,170,111,108,100,64,643
SSC11241,0,0,0,45,65,49,37,38,18,252
SSC11242,7,0,16,250,305,183,137,190,52,1117
SSC11243,3,3,12,31,49,46,41,30,30,227
SSC11244,139,123,410,1861,1866,1003,817,1435,523,7505
SSC11245,25,13,64,743,1000,511,394,559,152,3359
SSC11246,149,55,253,1111,1371,756,587,1290,410,5525
SSC11247,0,3,6,30,61,37,28,39,18,213
SSC11248,3,3,19,74,108,70,45,59,29,385
SSC11249,3,0,18,151,185,94,69,79,50,628
SSC11250,0,0,0,114,127,76,70,131,25,543
SSC11251,0,0,0,14,31,13,22,25,3,108
SSC11252,0,0,3,42,46,43,48,66,21,266
SSC11253,178,104,453,1113,1517,740,599,1189,457,5615
SSC11254,8,7,21,99,142,80,79,173,59,632
SSC11255,0,0,0,39,66,41,36,29,18,229
SSC11256,3,0,11,207,292,198,136,164,60,1057
SSC11257,71,17,119,1781,2011,1007,791,1409,319,7318
SSC11258,7,7,19,636,768,331,261,490,117,2603
SSC11259,6,0,6,70,117,63,74,83,26,433
SSC11260,60,118,246,1101,1413,718,547,955,565,5299
SSC11261,87,30,203,3151,2615,1037,726,3650,1108,12287
SSC11262,106,64,342,2019,2169,1038,856,2592,774,9448
SSC11263,0,5,5,30,49,33,23,34,13,182
SSC11264,70,36,141,1511,1799,722,729,1811,724,7296
SSC11265,0,4,9,186,237,154,107,136,73,893
SSC11266,3,3,6,28,42,33,34,30,16,183
SSC11267,0,0,0,3,0,0,0,0,182,185
SSC11268,0,0,3,135,135,77,66,94,16,523
SSC11269,104,78,263,1705,1959,968,773,1323,516,7244
SSC11270,24,12,77,1184,874,269,151,520,432,3430
SSC11271,0,0,0,88,97,47,55,88,44,419
SSC11272,0,0,3,35,38,22,24,30,6,155
SSC11273,114,37,220,2390,2439,1019,753,2981,1075,10657
SSC11274,20,5,52,373,387,191,171,427,99,1648
SSC11275,0,4,13,156,179,95,89,97,46,662
SSC11276,7,3,19,501,630,346,356,746,211,2790
SSC11277,3,0,6,38,70,36,40,35,3,222
SSC11278,0,0,0,3,3,3,0,0,4,13
SSC11279,6,0,6,27,32,32,29,36,15,171
SSC11280,0,0,0,22,39,29,36,57,21,204
SSC11281,31,23,102,1253,1684,819,629,1056,403,5844
SSC11282,42,10,70,249,472,231,224,334,148,1658
SSC11283,0,0,3,47,60,29,18,41,36,231
SSC11284,7,3,25,330,514,294,216,288,130,1772
SSC11285,0,3,3,157,94,37,12,111,219,630
SSC11286,34,16,98,733,899,527,344,506,142,3151
SSC11287,7,0,19,181,251,156,123,151,40,902
SSC11288,0,0,3,58,77,58,56,50,34,333
SSC11289,0,0,0,0,3,0,3,0,0,6
SSC11290,0,0,6,91,136,58,49,79,51,464
SSC11291,3,0,6,72,110,72,80,74,29,437
SSC11292,3,0,6,39,59,45,43,42,21,249
SSC11293,5,0,5,139,181,112,88,122,66,708
SSC11294,6,3,18,374,444,241,208,326,100,1693
SSC11295,8,9,23,415,420,120,65,174,329,1523
SSC11296,29,7,55,508,691,408,324,415,189,2535
SSC11297,3,0,6,187,294,158,124,118,81,962
SSC11298,4,0,7,119,154,62,64,79,9,487
SSC11299,39,21,96,803,1073,524,621,1057,433,4511
SSC11300,5,8,16,150,165,61,53,160,70,659
SSC11301,7,0,24,160,178,91,59,140,52,680
SSC11302,61,20,115,352,484,299,291,470,167,2063
SSC11303,0,3,6,73,74,40,31,83,42,343
SSC11304,0,0,0,17,31,19,11,18,15,111
SSC11305,3,0,3,82,117,72,66,57,20,414
SSC11306,3,0,3,32,37,35,13,30,12,159
SSC11307,0,0,10,52,70,36,43,41,16,258
SSC11308,0,0,3,18,18,12,21,13,3,85
SSC11309,3,0,6,70,143,68,84,59,28,452
SSC11310,21,22,65,1021,1343,717,518,747,270,4616
SSC11311,23,9,50,184,239,99,147,266,157,1092
SSC11312,21,6,49,411,672,368,358,378,152,2339
SSC11313,6,3,12,44,99,53,62,78,15,351
SSC11314,89,34,171,523,600,316,325,765,306,2835
SSC11315,29,0,53,471,572,304,327,734,260,2668
SSC11316,27,15,77,458,579,291,307,673,256,2564
SSC11317,0,0,3,99,135,63,67,68,26,458
SSC11318,32,15,70,769,1017,538,511,809,275,3919
SSC11319,0,4,9,74,127,83,70,97,24,475
SSC11320,0,0,4,143,161,91,89,129,31,644
SSC11321,0,6,18,315,317,190,124,209,55,1210
SSC11322,100,66,213,2026,2039,809,1105,4170,1495,11644
SSC11323,0,0,3,44,93,47,49,52,30,315
SSC11324,18,14,48,166,240,201,184,235,85,1111
SSC11325,0,0,0,34,40,39,29,39,15,196
SSC11326,40,22,85,1110,1357,583,546,1340,547,5483
SSC11327,3,3,6,69,86,57,50,56,24,342
SSC11328,39,25,101,937,1150,499,406,783,252,4027
SSC11329,164,69,340,2140,2261,951,629,1265,480,7726
SSC11330,135,30,240,2277,2261,778,523,1440,452,7731
SSC11331,11,6,36,421,506,224,181,258,76,1666
SSC11332,0,4,4,65,90,49,54,51,40,349
SSC11333,6,3,9,0,0,0,3,6,6,15
SSC11334,6,3,9,66,118,91,69,122,36,502
SSC11335,0,0,0,0,0,0,0,0,0,0
SSC11336,11,6,31,387,391,191,179,646,172,1966
SSC11337,6,3,18,148,253,117,97,87,24,726
SSC11338,31,6,46,237,286,135,126,188,43,1015
SSC11339,3,0,6,36,83,55,58,43,24,299
SSC11340,0,0,0,21,17,15,15,6,0,74
SSC11341,81,34,171,258,357,240,255,451,190,1751
SSC11342,4,0,16,262,230,63,30,113,99,797
SSC11343,113,42,248,2154,2522,1146,976,2263,834,9895
SSC11344,6,3,18,121,220,147,156,165,69,878
SSC11345,13,8,41,488,697,324,251,360,180,2300
SSC11346,4,0,7,25,47,19,25,25,16,157
SSC11347,0,0,0,29,53,31,21,30,21,185
SSC11348,85,41,168,1230,1653,839,738,1299,691,6450
SSC11349,0,0,3,56,45,33,28,47,21,230
SSC11350,0,0,3,51,91,37,40,52,22,293
SSC11351,66,96,220,3330,3387,1129,764,1752,905,11267
SSC11352,12,6,34,344,550,323,328,443,101,2089
SSC11353,24,17,72,1135,1450,738,520,701,283,4827
SSC11354,6,3,18,435,590,309,205,282,97,1918
SSC11355,12,3,28,362,378,205,227,512,250,1934
SSC11356,9,4,20,524,607,315,380,1082,514,3422
SSC11357,31,21,80,1678,1878,856,781,1756,605,7554
SSC11358,105,63,216,684,1004,511,380,736,419,3734
SSC11359,0,0,6,59,104,60,41,64,6,334
SSC11360,33,32,71,645,723,246,171,433,271,2489
SSC11361,4,0,4,32,55,27,29,24,15,182
SSC11362,3,3,6,425,449,173,126,343,129,1645
SSC11363,152,34,249,2912,2772,1175,1055,4781,1172,13867
SSC11364,0,0,4,84,112,43,54,71,42,406
SSC11365,17,9,29,284,424,244,248,503,328,2031
SSC11366,3,0,9,95,148,89,80,79,30,521
SSC11367,5,3,26,250,251,169,131,155,52,1008
SSC11368,0,0,4,17,52,25,41,21,7,163
SSC11369,94,16,145,1563,1746,644,430,1036,468,5887
SSC11370,0,0,0,15,17,9,11,13,6,71
SSC11371,0,0,0,52,48,36,26,43,11,216
SSC11372,0,0,0,48,64,35,35,54,18,254
SSC11373,0,0,0,25,49,40,30,19,20,183
SSC11374,3,0,3,87,148,83,57,58,27,460
SSC11375,0,0,0,57,81,37,37,31,19,262
SSC11376,80,55,234,1742,1821,928,744,1130,422,6787
SSC11377,0,0,3,47,50,15,33,35,12,192
SSC11378,0,0,9,64,106,39,29,59,24,321
SSC11379,17,10,40,925,1074,566,432,606,233,3836
SSC11380,57,15,103,635,828,372,300,672,324,3131
SSC11381,18,0,50,401,549,283,211,266,81,1791
SSC11382,0,0,9,44,64,47,57,62,16,290
SSC11383,98,32,176,862,1088,585,560,1174,421,4690
SSC11384,52,61,137,549,572,260,201,511,316,2409
SSC11385,3,0,3,48,86,43,32,56,22,287
SSC11386,0,0,6,49,66,44,59,33,17,268
SSC11387,0,0,0,89,117,61,73,68,21,429
SSC11388,0,0,3,33,54,28,15,23,15,168
SSC11389,4,5,12,137,180,95,109,138,53,712
SSC11390,136,87,290,3186,3260,1486,1535,6704,2844,19015
SSC11391,3,0,13,325,385,188,144,218,67,1327
SSC11392,7,0,7,264,237,150,159,309,102,1221
SSC11393,0,0,3,115,110,55,36,54,12,382
SSC11394,3,0,3,45,72,37,38,31,18,241
SSC11395,9,0,17,145,206,114,113,140,60,778
SSC11396,35,5,56,197,234,144,149,236,81,1041
SSC11397,25,11,58,652,864,500,390,525,158,3089
SSC11398,3,3,9,39,40,21,13,76,30,219
SSC11399,0,0,0,49,82,42,42,47,31,293
SSC11400,0,0,0,25,29,17,17,27,10,125
SSC11401,16,3,19,544,715,411,381,639,243,2933
SSC11402,0,0,3,180,322,180,138,171,123,1114
SSC11403,0,0,0,57,88,41,52,55,26,319
SSC11404,66,46,169,917,1153,581,493,1106,471,4721
SSC11405,0,0,0,34,54,10,29,33,11,171
SSC11406,17,6,47,414,451,237,206,258,84,1650
SSC11407,0,0,9,85,96,65,55,60,12,373
SSC11408,6,0,6,73,93,44,21,57,12,300
SSC11409,3,8,30,221,298,150,120,134,74,997
SSC11410,0,0,8,36,64,45,43,30,19,237
SSC11411,0,0,0,109,140,90,45,69,17,470
SSC11412,0,0,0,58,87,43,36,41,13,278
SSC11413,0,0,0,44,68,39,28,45,31,255
SSC11414,3,0,6,67,76,46,49,48,24,310
SSC11415,0,0,0,35,55,30,29,40,16,205
SSC11416,3,0,3,19,24,10,23,26,6,108
SSC11417,6,0,6,22,62,20,23,39,37,203
SSC11418,0,0,0,34,50,31,38,28,36,217
SSC11419,0,0,6,76,143,50,63,72,33,437
SSC11420,0,3,6,59,64,39,31,34,15,242
SSC11421,0,0,0,0,0,0,0,0,0,0
SSC11422,0,0,6,56,87,27,27,50,22,269
SSC11423,3,6,12,226,305,157,144,231,107,1170
SSC11424,3,3,6,65,112,53,52,63,31,376
SSC11425,36,10,95,1017,1208,712,505,893,190,4525
SSC11426,32,16,69,1158,1242,611,663,2185,608,6467
SSC11427,0,0,0,45,45,29,39,39,12,209
SSC11428,0,0,0,38,41,45,38,35,15,212
SSC11429,0,3,3,22,49,21,22,43,27,184
SSC11430,3,0,9,32,40,25,26,21,6,150
SSC11431,92,25,159,288,459,252,301,541,227,2068
SSC11432,109,20,154,307,523,331,300,558,171,2190
SSC11433,8,8,20,229,274,154,111,129,89,986
SSC11434,22,18,74,2022,2119,1016,1049,2941,958,10105
SSC11435,5,4,15,547,740,336,261,380,144,2408
SSC11436,0,0,3,226,225,114,71,184,40,860
SSC11437,169,77,302,1396,1317,357,227,1751,565,5613
SSC11438,0,0,0,0,0,0,4,0,3,7
SSC11439,0,0,0,16,19,3,10,13,3,64
SSC11440,3,3,6,95,151,76,29,62,16,429
SSC11441,0,3,7,65,140,86,48,47,38,424
SSC11442,0,0,0,29,28,23,19,21,3,123
SSC11443,86,12,114,308,373,159,146,387,188,1561
SSC11444,4,0,4,28,57,29,25,26,10,175
SSC11445,63,17,105,624,708,319,225,754,1690,4320
SSC11446,3,6,15,118,204,105,111,122,34,694
SSC11447,3,0,6,24,40,21,26,29,24,164
SSC11448,0,0,0,41,50,24,27,40,41,223
SSC11449,4,0,8,41,72,58,65,37,18,291
SSC11450,9,3,33,279,397,273,195,240,96,1480
SSC11451,0,0,0,56,75,40,36,71,22,300
SSC11452,0,0,0,57,97,48,54,88,34,378
SSC11453,16,19,74,511,668,293,200,416,178,2266
SSC11454,3,3,9,73,109,62,56,64,30,394
SSC11455,5,6,11,133,127,79,74,118,49,580
SSC11456,7,3,10,112,126,74,78,129,40,559
SSC11457,37,8,65,286,405,263,302,567,181,2004
SSC11458,126,106,346,4172,3285,1126,725,2272,1540,13120
SSC11459,128,22,198,1301,1258,476,364,1007,244,4650
SSC11460,18,19,43,374,480,223,244,393,166,1880
SSC11461,3,0,6,23,26,30,26,49,24,178
SSC11462,0,0,0,58,90,58,47,64,20,337
SSC11463,4,3,7,226,260,128,97,137,55,903
SSC11464,148,53,235,1134,1298,620,614,1617,599,5882
SSC11465,0,0,3,40,65,39,40,39,10,233
SSC11466,27,8,45,516,683,371,289,541,221,2621
SSC11467,16,0,35,302,338,174,157,351,131,1453
SSC11468,3,0,3,43,47,41,32,44,25,232
SSC11469,0,0,0,33,66,50,36,59,28,272
SSC11470,6,7,13,133,190,68,77,92,51,611
SSC11471,0,3,6,51,57,39,33,45,9,234
SSC11472,343,110,701,6305,5886,2352,1726,5884,2672,24825
SSC11473,0,0,0,91,108,65,66,50,336,716
SSC11474,3,0,3,25,27,11,20,39,10,132
SSC11475,255,58,391,5232,5523,1833,1293,5040,1982,20903
SSC11476,3,0,9,176,185,83,89,252,79,864
SSC11477,167,62,341,2558,2603,1078,777,2983,776,10775
SSC11478,3,0,6,75,71,51,49,45,0,291
SSC11479,0,0,0,50,39,29,32,30,13,193
SSC11480,0,0,0,70,97,41,48,50,38,344
SSC11481,0,0,0,62,78,43,29,43,21,276
SSC11482,0,0,6,68,79,56,43,44,21,311
SSC11483,5,0,5,180,271,144,171,209,124,1099
SSC11484,13,12,34,1400,1606,778,624,1269,320,5997
SSC11485,0,0,0,25,42,27,27,35,18,174
SSC11486,5,6,20,329,398,141,84,163,106,1221
SSC11487,54,25,118,2040,2002,753,615,2437,729,8576
SSC11488,5,3,11,185,199,117,106,111,54,772
SSC11489,6,4,17,144,207,161,138,224,96,970
SSC11490,0,0,0,52,50,33,27,44,23,229
SSC11491,109,39,212,1636,1735,764,630,1927,636,7328
SSC11492,156,51,279,1730,2081,804,611,1720,749,7695
SSC11493,51,6,60,312,419,152,97,311,136,1427
SSC11494,16,13,46,306,371,138,145,317,172,1449
SSC11495,5,6,17,106,127,60,80,173,43,589
SSC11496,0,0,0,70,112,46,48,75,24,375
SSC11497,3,3,9,461,533,229,216,340,129,1908
SSC11498,0,0,0,32,60,32,14,42,15,195
SSC11499,0,3,3,97,135,94,66,49,27,468
SSC11500,11,10,32,703,646,194,81,278,256,2158
SSC11501,3,0,3,49,70,34,47,41,39,280
SSC11502,7,5,12,892,874,262,161,815,288,3292
SSC11503,0,3,3,89,147,72,51,53,46,458
SSC11504,16,7,37,1419,1878,995,884,1089,379,6644
SSC11505,0,0,0,54,74,55,61,51,17,312
SSC11506,0,0,3,55,88,52,31,49,13,288
SSC11507,0,0,0,12,63,28,24,17,12,156
SSC11508,9,4,20,250,335,155,113,213,64,1130
SSC11509,3,0,8,91,99,44,51,70,29,384
SSC11510,3,0,3,61,87,55,50,51,26,330
SSC11511,13,9,37,2031,2266,1046,781,1597,396,8117
SSC11512,33,4,37,153,195,89,85,178,33,733
SSC11513,6,0,9,37,51,28,21,50,12,199
SSC11514,6,0,15,52,76,63,70,83,23,367
SSC11515,0,3,9,62,72,44,41,101,53,373
SSC11516,0,0,0,55,65,31,57,48,28,284
SSC11517,87,38,220,2519,2593,1042,702,1494,438,8788
SSC11518,16,3,25,242,336,176,117,173,68,1112
SSC11519,47,45,149,596,720,391,295,521,327,2850
SSC11520,0,0,4,42,94,56,45,43,14,294
SSC11521,21,10,40,230,316,162,212,303,178,1401
SSC11522,0,0,0,21,40,18,24,34,0,137
SSC11523,6,0,6,31,20,19,21,21,6,118
SSC11524,152,70,352,4067,3983,1775,1932,6809,2329,20895
SSC11525,99,88,220,989,933,432,428,1549,613,4944
SSC11526,0,0,0,31,40,36,29,41,12,189
SSC11527,0,0,0,0,3,0,4,0,0,7
SSC11528,16,10,35,796,969,470,420,760,266,3681
SSC11529,0,3,3,41,43,21,38,33,49,225
SSC11530,0,0,3,114,163,86,62,66,23,514
