region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC11866,646,39,17,5,0,0,4,711
SSC11867,81,4,3,3,0,0,0,91
SSC11868,47,11,6,0,0,0,0,64
SSC11869,85,0,0,3,0,0,0,88
SSC11870,26,3,4,0,0,0,0,33
SSC11871,28,3,0,0,0,0,0,31
SSC11872,46,3,3,0,0,0,0,52
SSC11873,38,0,0,0,0,0,0,38
SSC11874,790,34,22,3,0,0,4,853
SSC11875,568,37,37,4,0,0,3,649
SSC11876,33,7,0,0,0,0,0,40
SSC11877,31,5,3,0,0,0,0,39
SSC11878,54,7,6,0,0,0,0,67
SSC11879,14,0,0,0,0,0,0,14
SSC11880,32,4,0,5,0,0,0,41
SSC11881,0,0,0,0,0,0,0,0
SSC11882,8,0,0,0,0,0,0,8
SSC11883,289,17,9,5,0,0,4,324
SSC11884,36,3,0,0,0,0,0,39
SSC11885,45,5,0,0,0,0,0,50
SSC11886,1226,61,42,27,0,0,9,1365
SSC11887,410,29,22,3,0,0,0,464
SSC11888,141,8,5,4,0,0,0,158
SSC11889,91,5,0,0,0,0,0,96
SSC11890,0,0,0,0,0,0,0,0
SSC11891,62,5,0,0,0,0,0,67
SSC11892,0,0,0,0,0,0,0,0
SSC11893,13,0,3,0,0,0,0,16
SSC11894,32,0,0,0,0,0,0,32
SSC11895,0,0,0,0,0,0,0,0
SSC11896,186,12,4,3,0,0,0,205
SSC11897,473,37,14,3,0,3,0,530
SSC11898,3258,349,189,32,0,5,27,3860
SSC11899,9,3,0,0,0,0,3,15
SSC11900,198,12,12,3,0,3,5,233
SSC11901,0,0,0,0,0,0,0,0
SSC11902,30,3,3,3,0,0,0,39
SSC11903,19,6,0,0,0,0,0,25
SSC11904,0,0,0,0,0,0,0,0
SSC11905,127,5,3,0,0,0,3,138
SSC11906,588,39,38,4,0,0,4,673
SSC11907,410,21,8,7,0,0,0,446
SSC11908,21,5,0,0,0,0,0,26
SSC11909,2330,91,97,38,0,3,4,2563
SSC11910,46,4,3,0,0,0,0,53
SSC11911,155,15,11,0,0,0,0,181
SSC11912,29,4,4,0,0,0,0,37
SSC11913,642,39,17,13,0,0,3,714
SSC11914,0,0,0,0,0,0,0,0
SSC11915,28,3,3,0,0,0,0,34
SSC11916,2325,99,52,45,0,3,9,2533
SSC11917,4,0,5,3,0,0,0,12
SSC11918,637,24,8,0,0,0,5,674
SSC11919,36,4,0,0,0,0,0,40
SSC11920,24,0,3,0,0,0,3,30
SSC11921,1678,58,23,15,0,0,0,1774
SSC11922,23,0,0,0,0,0,0,23
SSC11923,616,45,11,4,0,0,3,679
SSC11924,12,0,0,0,0,0,0,12
SSC11925,3775,209,154,47,4,0,10,4199
SSC11926,27,0,3,0,0,0,3,33
SSC11927,32,0,0,0,0,0,0,32
SSC11928,428,48,31,7,0,0,3,517
SSC11929,281,25,12,3,0,0,0,321
SSC11930,327,35,13,0,0,0,0,375
SSC11931,363,17,4,3,0,0,0,387
SSC11932,250,16,0,0,0,0,0,266
SSC11933,55,0,7,0,0,0,0,62
SSC11934,286,30,24,8,0,0,3,351
SSC11935,90,7,6,0,0,0,0,103
SSC11936,777,58,43,10,0,0,7,895
SSC11937,117,15,10,4,0,0,0,146
SSC11938,69,3,3,0,0,0,0,75
SSC11939,51,4,9,0,0,0,0,64
SSC11940,34,3,0,0,0,0,0,37
SSC11941,106,8,0,3,0,0,0,117
SSC11942,110,19,4,0,0,0,0,133
SSC11943,68,6,0,0,0,0,0,74
SSC11944,2507,150,47,8,0,0,0,2712
SSC11945,293,14,13,3,0,0,0,323
SSC11946,36,4,0,0,0,0,0,40
SSC11947,25,3,0,0,0,0,3,31
SSC11948,176,17,12,3,0,0,0,208
SSC11949,0,0,0,0,0,0,0,0
SSC11950,26,6,4,3,0,0,0,39
SSC11951,163,18,8,0,0,0,0,189
SSC11952,1071,150,113,16,0,0,21,1371
SSC11953,134,9,8,3,0,0,3,157
SSC11954,41,0,0,0,0,0,0,41
SSC11955,47,5,0,0,0,0,0,52
SSC11956,13,0,5,0,0,0,0,18
SSC11957,29,3,3,3,0,0,0,38
SSC11958,14,0,0,0,0,0,0,14
SSC11959,451,33,8,3,0,3,3,501
SSC11960,403,27,14,0,0,0,3,447
SSC11961,53,3,0,3,0,0,0,59
SSC11962,545,35,9,11,0,0,4,604
SSC11963,83,3,3,0,0,3,0,92
SSC11964,61,4,8,0,0,0,5,78
SSC11965,17,3,0,0,0,0,0,20
SSC11966,1529,88,47,15,0,0,6,1685
SSC11967,203,14,3,3,0,0,0,223
SSC11968,426,24,7,0,0,0,0,457
SSC11969,332,43,14,0,0,3,5,397
SSC11970,98,9,0,0,0,0,0,107
SSC11971,22,3,3,0,0,0,0,28
SSC11972,24,5,3,0,0,0,0,32
SSC11973,16,4,0,0,0,0,0,20
SSC11974,648,67,47,7,0,0,8,777
SSC11975,10,0,0,4,0,0,0,14
SSC11976,502,12,14,5,0,0,0,533
SSC11977,1048,73,34,13,3,3,7,1181
SSC11978,191,10,15,0,0,0,3,219
SSC11979,132,3,3,0,0,0,0,138
SSC11980,11,0,0,0,0,0,0,11
SSC11981,33,3,3,0,0,0,0,39
SSC11982,25,3,0,0,0,0,0,28
SSC11983,1402,69,22,12,0,3,3,1511
SSC11984,19,3,0,0,0,0,0,22
SSC11985,28,6,0,0,0,0,0,34
SSC11986,24,0,3,0,0,0,0,27
SSC11987,197,9,3,3,0,0,0,212
SSC11988,0,0,0,0,0,0,0,0
SSC11989,1721,102,48,37,3,3,3,1917
SSC11990,202,12,10,3,0,0,0,227
SSC11991,976,52,21,0,0,0,3,1052
SSC11992,42,9,0,0,0,0,0,51
SSC11993,13,3,0,0,0,0,0,16
SSC11994,963,39,13,5,0,0,4,1024
SSC11995,21,4,0,0,0,0,0,25
SSC11996,11,3,3,0,0,0,0,17
SSC11997,248,6,5,4,0,0,0,263
SSC11998,1480,46,43,24,3,3,0,1599
SSC11999,869,75,56,18,3,4,10,1035
SSC12000,1369,51,13,3,3,0,0,1439
SSC12001,258,4,12,0,0,0,0,274
SSC12002,32,7,5,0,0,0,0,44
SSC12003,23,0,0,0,0,0,0,23
SSC12004,303,19,13,7,0,0,3,345
SSC12005,47,4,0,0,0,0,0,51
SSC12006,33,8,0,0,0,0,0,41
SSC12007,28,0,0,0,0,0,0,28
SSC12008,37,0,0,0,0,0,0,37
SSC12009,16,3,3,0,0,0,0,22
SSC12010,1140,53,51,8,0,0,3,1255
SSC12011,18,3,0,0,0,0,0,21
SSC12012,0,0,0,0,0,0,0,0
SSC12013,128,12,3,5,0,0,0,148
SSC12014,787,52,14,3,0,3,3,862
SSC12015,48,0,4,0,0,0,0,52
SSC12016,593,66,50,12,0,0,6,727
SSC12017,67,3,0,0,0,0,0,70
SSC12018,642,25,12,7,0,0,0,686
SSC12019,170,17,5,5,0,0,0,197
SSC12020,965,112,84,10,0,3,9,1183
SSC12021,22,4,0,0,0,0,0,26
SSC12022,771,37,14,8,0,0,3,833
SSC12023,2652,119,40,26,0,3,3,2843
SSC12024,24,3,3,0,0,0,0,30
SSC12025,11,3,0,0,0,0,0,14
SSC12026,66,10,8,0,0,0,0,84
SSC12027,28,5,0,0,0,0,0,33
SSC12028,30,5,4,0,0,0,0,39
SSC12029,276,15,18,5,3,0,6,323
SSC12030,73,5,3,0,0,0,0,81
SSC12031,357,42,20,0,4,0,0,423
SSC12032,19,0,0,0,0,0,0,19
SSC12033,111,8,9,7,0,0,0,135
SSC12034,35,3,3,3,0,0,3,47
SSC12035,384,48,46,3,0,0,7,488
SSC12036,75,4,7,0,0,0,0,86
SSC12037,430,47,44,6,3,0,11,541
SSC12038,13,0,0,0,0,0,0,13
SSC12039,118,7,0,4,0,0,0,129
SSC12040,202,19,19,5,0,0,0,245
SSC12041,17,0,3,0,0,0,0,20
SSC12042,40,0,0,0,0,0,0,40
SSC12043,90,5,3,0,0,0,0,98
SSC12044,1097,77,30,9,0,0,5,1218
SSC12045,196,16,6,0,0,0,0,218
SSC12046,420,38,25,3,0,0,4,490
SSC12047,0,0,0,0,0,0,0,0
SSC12048,55,5,4,0,0,0,0,64
SSC12049,287,29,9,4,0,0,0,329
SSC12050,54,5,4,0,0,0,0,63
SSC12051,37,0,4,0,0,0,0,41
SSC12052,479,32,17,3,0,0,4,535
SSC12053,557,33,36,3,0,3,3,635
SSC12054,99,10,5,0,0,0,0,114
SSC12055,65,0,0,3,0,0,0,68
SSC12056,1027,54,23,3,0,0,3,1110
SSC12057,144,13,6,6,0,4,0,173
SSC12058,44,5,4,0,0,0,0,53
SSC12059,42,0,0,0,0,0,0,42
SSC12060,65,3,0,0,0,0,3,71
SSC12061,20,0,3,0,0,0,3,26
SSC12062,660,23,13,16,0,4,0,716
SSC12063,35,0,0,0,0,0,0,35
SSC12064,2300,127,98,51,3,3,4,2586
SSC12065,33,0,0,0,0,0,0,33
SSC12066,295,31,27,15,3,3,3,377
SSC12067,50,0,3,0,0,0,0,53
SSC12068,32,3,0,0,0,0,0,35
SSC12069,18,4,0,0,0,0,0,22
SSC12070,590,49,30,3,0,0,3,675
SSC12071,350,44,23,7,0,0,3,427
SSC12072,0,0,0,0,0,0,0,0
SSC12073,119,20,8,0,0,0,0,147
SSC12074,33,0,3,0,0,0,0,36
SSC12075,94,12,9,3,3,0,0,121
SSC12076,187,23,10,0,0,3,0,223
SSC12077,285,46,24,4,0,0,3,362
SSC12078,534,33,26,3,3,0,3,602
SSC12079,202,9,8,3,0,0,0,222
SSC12080,24,0,4,0,0,0,0,28
SSC12081,528,39,44,4,0,4,5,624
SSC12082,483,44,31,3,0,0,0,561
SSC12083,139,14,8,0,0,0,0,161
SSC12084,20,3,3,0,0,0,0,26
SSC12085,3,0,0,0,0,0,0,3
SSC12086,1230,61,28,20,3,3,3,1348
SSC12087,29,0,5,3,0,0,0,37
SSC12088,89,15,6,0,0,0,3,113
SSC12089,50,0,6,0,0,0,0,56
SSC12090,87,12,7,0,0,0,0,106
SSC12091,116,14,7,0,0,0,0,137
SSC12092,56,6,3,3,0,0,0,68
SSC12093,80,12,3,0,0,0,0,95
SSC12094,10,0,0,0,0,0,0,10
SSC12095,153,18,12,0,0,0,0,183
SSC12096,123,6,8,0,0,0,0,137
SSC12097,567,34,7,4,0,0,0,612
SSC12098,31,0,0,0,0,0,0,31
SSC12099,59,13,5,0,0,0,0,77
SSC12100,419,54,47,11,0,4,8,543
SSC12101,584,22,19,10,3,0,4,642
SSC12102,77,12,7,0,0,0,0,96
SSC12103,81,5,0,0,0,0,0,86
SSC12104,31,7,3,0,0,0,0,41
SSC12105,631,41,11,18,0,3,3,707
SSC12106,164,13,13,6,3,0,9,208
SSC12107,145,20,19,3,0,3,0,190
SSC12108,25,3,0,0,0,0,0,28
SSC12109,39,6,3,0,0,0,0,48
SSC12110,61,3,6,0,0,0,3,73
SSC12111,70,15,6,0,0,0,3,94
SSC12112,85,6,12,0,0,0,0,103
SSC12113,51,5,0,0,0,0,0,56
SSC12114,1293,134,77,11,0,3,6,1524
SSC12115,441,55,38,8,0,0,6,548
SSC12116,468,16,8,3,0,0,3,498
SSC12117,694,31,19,0,4,0,4,752
SSC12118,271,31,24,3,0,3,3,335
SSC12119,522,59,39,7,0,0,4,631
SSC12120,3,0,0,0,0,0,0,3
SSC12121,20,0,3,0,0,0,0,23
SSC12122,299,40,20,7,0,0,0,366
SSC12123,47,3,3,3,0,0,0,56
SSC12124,35,0,0,0,0,0,0,35
SSC12125,41,3,3,0,0,0,3,50
SSC12126,38,4,0,0,0,0,0,42
SSC12127,136,13,3,0,0,3,0,155
SSC12128,44,4,0,0,0,0,0,48
SSC12129,40,6,0,4,0,0,0,50
SSC12130,27,0,6,0,0,0,0,33
SSC12131,38,3,0,0,0,0,0,41
SSC12132,36,3,0,3,0,0,0,42
SSC12133,143,23,18,4,0,0,0,188
SSC12134,486,32,28,4,0,0,0,550
SSC12135,33,0,4,0,0,0,0,37
SSC12136,29,0,0,0,0,0,0,29
SSC12137,281,10,8,3,0,0,0,302
SSC12138,877,94,49,9,0,0,3,1032
SSC12139,19,0,0,0,0,0,0,19
SSC12140,713,62,34,13,0,3,5,830
SSC12141,2725,192,134,31,7,4,19,3112
SSC12142,30,5,0,0,0,0,0,35
SSC12143,251,12,7,0,0,0,9,279
SSC12144,748,77,59,8,0,0,3,895
SSC12145,93,12,4,0,0,0,3,112
SSC12146,2281,109,44,11,0,3,4,2452
SSC12147,482,23,12,3,0,0,0,520
SSC12148,808,30,17,13,0,3,3,874
SSC12149,295,5,0,0,0,0,3,303
SSC12150,918,76,57,18,0,3,13,1085
SSC12151,199,15,4,0,0,0,0,218
SSC12152,50,3,3,3,0,0,3,62
SSC12153,46,11,4,0,0,0,0,61
SSC12154,1221,59,50,16,0,0,5,1351
SSC12155,669,31,8,0,0,0,3,711
SSC12156,192,13,6,0,0,0,0,211
SSC12157,74,3,0,0,0,0,0,77
SSC12158,38,4,0,0,0,0,4,46
SSC12159,315,40,17,3,0,0,5,380
SSC12160,54,8,5,0,0,0,0,67
SSC12161,29,0,0,0,0,0,0,29
SSC12162,22,0,0,0,0,0,0,22
SSC12163,27,5,0,0,0,0,0,32
SSC12164,2698,94,31,28,0,0,5,2856
SSC12165,450,22,9,3,0,0,3,487
SSC12166,102,3,11,0,0,0,4,120
SSC12167,33,0,0,0,0,0,4,37
SSC12168,50,0,5,0,0,0,0,55
SSC12169,33,0,0,4,0,0,0,37
SSC12170,27,0,0,0,0,0,0,27
SSC12171,35,0,0,0,0,0,0,35
SSC12172,283,23,9,0,0,0,0,315
SSC12173,617,36,6,5,0,0,3,667
SSC12174,76,5,4,0,0,0,0,85
SSC12175,200,22,25,0,0,0,5,252
SSC12176,34,3,0,0,0,0,0,37
SSC12177,39,0,0,0,0,0,0,39
SSC12178,37,0,0,0,0,0,0,37
SSC12179,85,14,6,0,0,3,0,108
SSC12180,120,19,6,0,0,0,0,145
SSC12181,99,7,13,3,0,0,3,125
SSC12182,443,34,5,6,0,0,3,491
SSC12183,174,23,19,0,0,0,0,216
SSC12184,839,65,25,0,0,3,0,932
SSC12185,177,16,15,4,0,0,0,212
SSC12186,61,9,0,0,0,0,0,70
SSC12187,46,0,0,0,0,0,0,46
SSC12188,42,3,0,0,0,0,3,48
SSC12189,333,33,19,8,0,3,11,407
SSC12190,84,7,0,4,0,0,3,98
SSC12191,67,5,3,4,0,0,0,79
SSC12192,391,18,3,5,0,0,7,424
SSC12193,0,0,0,0,0,0,0,0
SSC12194,1120,69,35,9,0,3,0,1236
SSC12195,429,23,14,3,0,0,0,469
SSC12196,192,9,10,4,0,0,0,215
SSC12197,45,10,4,0,0,0,0,59
SSC12198,83,17,6,0,0,0,0,106
SSC12199,29,5,0,0,0,0,0,34
SSC12200,444,47,33,4,0,0,8,536
SSC12201,9,0,0,0,0,0,0,9
SSC12202,29,5,4,4,0,0,0,42
SSC12203,34,0,3,0,0,0,3,40
SSC12204,62,10,3,4,0,0,0,79
SSC12205,40,3,3,0,0,0,0,46
SSC12206,110,7,0,3,0,0,0,120
SSC12207,53,3,3,3,0,0,0,62
SSC12208,0,0,0,0,0,0,0,0
SSC12209,9,3,0,0,0,0,0,12
SSC12210,256,22,25,3,3,0,5,314
SSC12211,32,3,0,3,0,0,0,38
SSC12212,18,0,0,0,0,0,0,18
SSC12213,19,4,3,3,0,0,0,29
SSC12214,70,3,0,4,0,0,0,77
SSC12215,34,6,0,0,0,0,0,40
SSC12216,17,3,4,3,0,0,0,27
SSC12217,17,0,0,0,0,0,0,17
SSC12218,58,3,3,0,0,0,0,64
SSC12219,1054,132,91,24,0,5,15,1321
SSC12220,27,3,3,0,0,0,0,33
SSC12221,162,13,4,0,0,0,0,179
SSC12222,27,5,0,0,0,0,0,32
SSC12223,221,15,7,0,0,0,0,243
SSC12224,142,20,13,3,0,0,0,178
SSC12225,169,15,4,3,0,0,3,194
SSC12226,16,0,0,0,0,0,0,16
SSC12227,132,3,7,0,0,0,3,145
SSC12228,284,13,16,0,0,0,0,313
SSC12229,25,0,0,0,0,0,0,25
SSC12230,5,3,0,0,0,0,0,8
SSC12231,132,25,10,0,0,0,0,167
SSC12232,197,17,13,5,0,0,0,232
SSC12233,62,14,0,4,0,0,0,80
SSC12234,555,30,15,11,0,0,3,614
SSC12235,31,0,0,3,0,0,3,37
SSC12236,374,29,21,3,0,0,3,430
SSC12237,355,18,10,6,0,0,0,389
SSC12238,287,22,16,3,0,3,0,331
SSC12239,51,3,3,0,0,0,0,57
SSC12240,166,6,4,3,0,0,0,179
SSC12241,300,21,25,0,0,0,4,350
SSC12242,116,25,5,4,0,0,4,154
SSC12243,22,0,3,0,0,0,0,25
SSC12244,23,0,3,0,0,0,0,26
SSC12245,25,3,0,0,0,0,0,28
SSC12246,25,4,4,0,0,0,0,33
SSC12247,372,25,17,0,0,0,0,414
SSC12248,443,13,19,3,0,0,0,478
SSC12249,1064,96,47,7,0,0,5,1219
SSC12250,25,9,0,3,0,0,0,37
SSC12251,22,0,0,0,0,0,0,22
SSC12252,26,3,0,0,0,0,0,29
SSC12253,85,7,0,0,0,0,0,92
SSC12254,42,3,3,0,0,0,0,48
SSC12255,146,30,14,3,0,0,4,197
SSC12256,84,20,15,5,0,0,0,124
SSC12257,108,8,3,0,0,0,0,119
SSC12258,119,3,4,5,0,0,3,134
SSC12259,33,0,0,0,0,0,0,33
SSC12260,320,25,16,0,0,0,0,361
SSC12261,24,0,0,0,0,0,0,24
SSC12262,35,0,0,0,0,0,0,35
SSC12263,489,8,21,7,0,0,0,525
SSC12264,15,0,4,0,0,0,0,19
SSC12265,109,13,5,0,0,0,0,127
SSC12266,11,3,0,0,0,0,0,14
SSC12267,35,0,0,0,0,0,0,35
SSC12268,32,0,5,0,0,0,0,37
SSC12269,76,7,0,0,0,0,0,83
SSC12270,393,27,19,4,0,0,4,447
SSC12271,670,53,30,5,0,0,0,758
SSC12272,33,0,0,0,0,0,0,33
SSC12273,1156,66,21,9,0,0,8,1260
SSC12274,1067,73,72,10,3,0,5,1230
SSC12275,26,3,3,0,0,0,0,32
SSC12276,750,60,36,6,0,0,3,855
SSC12277,34,0,0,0,0,0,0,34
SSC12278,121,22,5,3,0,0,0,151
SSC12279,43,0,0,0,0,3,0,46
SSC12280,95,5,10,4,0,0,6,120
SSC12281,242,24,21,3,0,0,3,293
SSC12282,90,11,4,3,0,0,3,111
SSC12283,86,10,3,0,0,0,0,99
SSC12284,40,7,0,0,0,0,0,47
SSC12285,156,16,11,0,0,0,0,183
SSC12286,265,30,20,3,0,0,3,321
SSC12287,14,4,3,3,0,0,0,24
SSC12288,41,8,3,3,0,0,3,58
SSC12289,103,4,4,3,0,0,0,114
SSC12290,35,0,3,0,0,0,0,38
SSC12291,8,0,0,0,0,0,0,8
SSC12292,30,6,0,0,0,0,0,36
SSC12293,1728,96,52,26,0,3,4,1909
SSC12294,40,0,0,0,0,0,0,40
SSC12295,420,53,46,9,0,4,6,538
SSC12296,34,7,0,3,0,0,0,44
SSC12297,370,55,25,10,4,4,8,476
SSC12298,17,5,0,3,0,0,0,25
SSC12299,50,4,4,0,0,0,0,58
SSC12300,253,33,14,3,0,3,3,309
SSC12301,33,5,0,0,0,0,0,38
SSC12302,66,7,8,0,0,0,0,81
SSC12303,328,18,17,4,0,0,4,371
SSC12304,23,4,3,0,0,0,0,30
SSC12305,96,3,6,3,0,0,3,111
SSC12306,63,3,0,0,0,0,3,69
SSC12307,268,38,27,9,0,0,4,346
SSC12308,50,5,6,0,0,0,0,61
SSC12309,25,0,4,0,0,0,0,29
SSC12310,20,0,3,3,0,0,0,26
SSC12311,23,5,3,0,0,0,0,31
SSC12312,34,0,0,0,0,0,0,34
SSC12313,16,0,3,0,0,0,0,19
SSC12314,95,8,9,0,0,0,0,112
SSC12315,115,8,6,0,0,3,3,135
SSC12316,43,0,0,0,0,0,3,46
SSC12317,44,3,0,0,0,0,0,47
SSC12318,44,3,3,3,0,0,0,53
SSC12319,21,3,3,0,0,0,0,27
SSC12320,139,19,10,3,0,0,0,171
SSC12321,511,57,43,7,0,0,3,621
SSC12322,36,4,0,4,0,0,0,44
SSC12323,44,8,0,0,0,0,0,52
SSC12324,571,59,38,3,3,0,9,683
SSC12325,271,32,19,0,0,3,7,332
SSC12326,223,18,10,0,0,0,0,251
SSC12327,23,0,0,0,0,0,0,23
SSC12328,101,17,14,3,0,0,3,138
SSC12329,1608,69,24,3,0,0,0,1704
SSC12330,228,4,5,5,0,0,3,245
SSC12331,348,19,20,0,0,0,4,391
SSC12332,420,43,21,9,0,0,3,496
SSC12333,404,52,33,9,0,0,0,498
SSC12334,340,43,23,10,0,3,3,422
SSC12335,12,0,0,0,0,0,0,12
SSC12336,47,3,0,0,3,0,0,53
SSC12337,25,0,3,0,0,0,0,28
SSC12338,56,3,6,0,0,0,3,68
SSC12339,41,3,0,0,0,0,0,44
SSC12340,457,49,45,6,3,0,6,566
SSC12341,66,5,4,0,0,3,0,78
SSC12342,20,3,0,0,0,0,0,23
SSC12343,200,20,5,3,0,0,3,231
SSC12344,1397,132,116,12,3,0,12,1672
SSC12345,503,53,33,6,0,0,6,601
SSC12346,18,0,3,0,0,0,3,24
SSC12347,24,3,0,0,0,0,0,27
SSC12348,24,0,0,0,0,0,0,24
SSC12349,17,0,3,0,0,0,0,20
SSC12350,25,3,0,0,0,0,0,28
SSC12351,37,11,3,0,0,0,3,54
SSC12352,11,0,0,0,0,5,0,16
SSC12353,30,3,0,0,0,0,0,33
SSC12354,80,4,3,4,0,0,0,91
SSC12355,31,4,8,0,0,0,0,43
SSC12356,21,0,0,0,0,0,0,21
SSC12357,265,13,9,3,0,0,6,296
SSC12358,19,0,4,0,0,0,0,23
SSC12359,109,11,8,0,0,0,0,128
SSC12360,28,3,4,0,0,0,0,35
SSC12361,197,24,16,0,0,0,0,237
SSC12362,60,0,6,0,0,0,0,66
SSC12363,36,6,3,3,0,0,0,48
SSC12364,711,61,24,3,0,3,0,802
SSC12365,81,8,4,0,0,4,0,97
SSC12366,85,8,10,0,0,0,3,106
SSC12367,167,13,7,3,0,0,3,193
SSC12368,10,0,0,0,0,0,0,10
SSC12369,1205,54,15,9,0,0,0,1283
SSC12370,35,0,0,0,0,0,0,35
SSC12371,36,3,0,0,0,3,0,42
SSC12372,466,22,18,17,3,0,3,529
SSC12373,207,16,11,0,3,0,0,237
SSC12374,120,9,4,4,0,0,0,137
SSC12375,0,0,0,0,0,0,0,0
SSC12376,245,7,5,3,0,0,0,260
SSC12377,210,13,17,3,0,0,0,243
SSC12378,438,34,13,3,0,0,3,491
SSC12379,15,3,0,0,0,0,0,18
SSC12380,2325,89,47,13,0,0,3,2477
SSC12381,624,29,15,6,0,0,0,674
SSC12382,23,3,4,0,0,0,0,30
SSC12383,671,35,17,5,0,3,0,731
SSC12384,49,6,0,0,0,0,0,55
SSC12385,28,0,0,0,0,0,0,28
SSC12386,237,9,9,4,0,0,3,262
SSC12387,161,8,12,10,0,4,6,201
SSC12388,97,4,3,3,0,0,0,107
SSC12389,23,0,0,0,0,0,3,26
SSC12390,61,7,5,0,0,0,0,73
SSC12391,215,9,12,6,3,3,0,248
SSC12392,29,3,0,0,0,0,0,32
SSC12393,47,4,3,0,0,0,3,57
SSC12394,141,10,3,0,0,0,0,154
SSC12395,31,4,0,0,0,0,0,35
SSC12396,39,6,3,4,0,0,0,52
SSC12397,34,5,3,0,0,0,0,42
SSC12398,91,3,0,0,0,0,3,97
SSC12399,29,3,3,0,0,0,3,38
SSC12400,178,12,26,9,0,0,3,228
SSC12401,1077,98,70,11,0,3,6,1265
SSC12402,742,73,26,7,0,0,0,848
SSC12403,234,13,8,0,0,0,0,255
SSC12404,17,0,3,0,0,0,0,20
SSC12405,45,3,8,0,0,0,0,56
SSC12406,31,0,0,3,0,0,0,34
SSC12407,218,39,14,0,0,0,3,274
SSC12408,32,0,3,0,0,0,0,35
SSC12409,188,19,10,4,0,0,0,221
SSC12410,311,30,18,0,3,0,3,365
SSC12411,192,17,17,7,0,3,0,236
SSC12412,79,9,8,4,0,0,0,100
SSC12413,9,3,3,0,0,0,3,18
SSC12414,194,6,4,3,0,0,0,207
SSC12415,156,20,8,0,0,0,3,187
SSC12416,19,4,0,0,0,0,0,23
SSC12417,477,62,51,8,3,3,7,611
SSC12418,711,62,45,13,0,3,0,834
SSC12419,67,0,7,0,0,0,4,78
SSC12420,21,3,0,0,0,0,0,24
SSC12421,116,9,5,4,0,0,4,138
SSC12422,46,5,0,0,0,0,3,54
SSC12423,426,11,9,3,0,0,0,449
SSC12424,370,26,26,4,0,0,6,432
SSC12425,20,0,5,0,0,0,0,25
SSC12426,24,3,3,0,0,0,0,30
SSC12427,150,8,3,3,3,0,0,167
SSC12428,38,0,0,0,0,0,0,38
SSC12429,837,57,31,3,0,0,3,931
SSC12430,317,15,11,3,0,0,0,346
SSC12431,380,29,18,6,0,0,3,436
SSC12432,324,50,33,8,0,0,5,420
SSC12433,66,3,4,3,0,0,0,76
SSC12434,319,32,4,6,0,0,0,361
SSC12435,154,8,13,0,0,0,5,180
SSC12436,86,5,3,0,0,0,0,94
SSC12437,29,3,0,3,0,0,0,35
SSC12438,27,0,3,0,0,0,0,30
SSC12439,23,3,0,3,0,0,3,32
SSC12440,1294,62,62,11,0,0,8,1437
SSC12441,205,13,10,3,0,0,0,231
SSC12442,444,52,47,10,0,3,3,559
SSC12443,33,0,0,0,0,0,4,37
SSC12444,353,22,7,0,0,0,0,382
SSC12445,193,13,6,0,0,0,0,212
SSC12446,18,3,0,0,0,0,3,24
SSC12447,62,8,5,0,0,0,0,75
SSC12448,28,4,0,0,0,0,0,32
SSC12449,201,10,9,0,0,0,0,220
SSC12450,41,0,0,0,0,0,0,41
SSC12451,14,0,3,3,0,0,3,23
SSC12452,61,4,4,0,0,0,0,69
SSC12453,246,22,18,0,4,0,19,309
SSC12454,13,0,3,0,0,0,0,16
SSC12455,24,3,3,0,0,0,0,30
SSC12456,62,8,12,3,0,0,3,88
SSC12457,509,43,20,3,0,3,4,582
SSC12458,181,13,3,3,0,0,0,200
SSC12459,1416,57,21,17,0,0,5,1516
SSC12460,20,0,5,0,0,0,0,25
SSC12461,117,8,3,3,0,0,3,134
SSC12462,60,3,3,0,0,0,0,66
SSC12463,311,31,23,5,0,3,3,376
SSC12464,435,49,25,6,0,0,3,518
SSC12465,459,33,31,3,0,3,0,529
SSC12466,129,7,10,0,0,0,5,151
SSC12467,341,19,15,6,0,0,3,384
SSC12468,188,26,18,8,0,0,0,240
SSC12469,295,33,24,6,0,0,3,361
SSC12470,73,3,3,3,0,0,0,82
SSC12471,68,3,0,3,0,0,0,74
SSC12472,1489,62,49,13,0,3,6,1622
SSC12473,277,33,22,11,0,0,4,347
SSC12474,130,6,3,0,0,0,4,143
SSC12475,2624,99,48,22,3,0,5,2801
SSC12476,816,38,4,3,0,0,0,861
SSC12477,1393,73,23,22,0,3,3,1517
SSC12478,319,35,30,3,0,4,4,395
SSC12479,161,15,12,0,0,0,3,191
SSC12480,463,27,17,0,0,0,0,507
SSC12481,259,20,26,3,0,3,0,311
SSC12482,246,22,25,5,0,0,3,301
SSC12483,693,39,11,6,0,0,0,749
SSC12484,1764,57,9,18,0,0,0,1848
SSC12485,321,40,31,8,0,0,9,409
SSC12486,860,38,17,16,3,3,3,940
SSC12487,440,42,32,10,0,7,11,542
SSC12488,27,3,4,0,0,0,0,34
SSC12489,0,0,0,0,0,0,0,0
SSC12490,4,0,0,0,0,0,0,4
