region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
SSC11477,34,2300,561,410,1781,1.2,1413,2.5
SSC11478,45,2504,587,100,1968,1.1,1408,2.7
SSC11479,34,0,610,0,1437,1.0,1367,2.7
SSC11480,36,1100,636,0,1512,1.1,1171,2.4
SSC11481,40,2167,533,100,1517,1.1,1483,2.7
SSC11482,48,1800,587,50,1239,1.1,1266,2.8
SSC11483,42,1907,474,200,1204,1.1,1036,2.6
SSC11484,34,1796,587,300,1568,1.1,1434,2.9
SSC11485,43,867,540,15,1166,1.1,1042,2.6
SSC11486,36,1820,706,330,1725,1.1,1377,2.3
SSC11487,35,2600,677,450,1657,1.3,1483,2.6
SSC11488,42,2800,636,350,2106,1.1,2010,3.1
SSC11489,49,867,408,120,977,1.1,776,2.2
SSC11490,43,563,469,80,1042,1.1,763,2.6
SSC11491,40,2600,561,310,1616,1.1,1291,2.8
SSC11492,37,1733,513,260,1310,1.1,979,2.2
SSC11493,36,1690,570,280,1406,1.1,1069,2.2
SSC11494,36,1647,487,215,1173,1.2,944,2.3
SSC11495,34,2167,545,330,1368,1.2,1269,2.9
SSC11496,40,2318,730,250,2349,1.1,2283,2.8
SSC11497,32,2201,680,320,1724,1.1,1589,2.9
SSC11498,43,1205,405,175,1187,1.0,937,2.2
SSC11499,42,1950,584,295,1580,1.1,1321,2.9
SSC11500,39,3000,1362,490,3012,1.2,2549,1.9
SSC11501,44,1450,618,175,1458,1.1,1446,2.7
SSC11502,31,2000,797,360,1744,1.3,1419,2.0
SSC11503,46,1554,540,290,1275,1.1,984,2.3
SSC11504,34,1777,644,265,1618,1.1,1501,2.9
SSC11505,45,2200,702,100,1750,1.0,1518,2.6
SSC11506,47,1200,483,205,1042,1.0,1015,2.6
SSC11507,48,1000,373,150,1075,1.1,711,2.2
SSC11508,38,2383,729,460,2009,1.1,1800,2.9
SSC11509,43,650,570,75,1307,1.0,1132,2.8
SSC11510,45,2167,577,140,1462,1.1,1218,2.5
SSC11511,35,2350,722,400,2106,1.1,1967,3.1
SSC11512,44,2167,532,110,1635,1.1,1351,2.8
SSC11513,46,1842,443,360,1041,1.1,1036,2.9
SSC11514,51,675,323,111,618,1.1,581,2.2
SSC11515,43,758,377,90,883,1.1,717,2.1
SSC11516,35,0,760,0,1525,1.1,1146,2.6
SSC11517,37,2167,757,300,2184,1.1,1559,2.4
SSC11518,41,2167,717,450,2122,1.1,1901,2.8
SSC11519,50,1300,495,200,1012,1.1,828,2.0
SSC11520,49,3400,615,175,1680,1.0,1437,2.7
SSC11521,42,1300,444,135,1054,1.1,888,2.5
SSC11522,44,823,537,0,939,1.1,756,2.5
SSC11523,45,1192,404,130,814,1.0,722,2.5
SSC11524,32,1998,418,320,1125,1.3,1042,3.0
SSC11525,35,1900,462,318,1201,1.2,994,2.7
SSC11526,42,1322,576,138,1463,1.1,1270,2.9
SSC11527,51,1083,250,0,2250,1.0,1283,1.5
SSC11528,31,1670,534,260,1267,1.1,1170,2.7
SSC11529,40,1666,443,0,1218,1.1,835,2.8
SSC11530,39,2100,803,275,2222,1.1,1806,3.0
SSC11531,46,2000,584,264,1575,1.1,1287,2.6
SSC11532,37,2325,641,0,1609,1.1,1451,2.9
SSC11533,42,4000,1027,602,2899,1.0,2812,2.9
SSC11534,45,3000,684,356,2136,1.1,2077,3.0
SSC11535,31,3000,661,325,1571,1.1,1568,3.0
SSC11536,48,921,534,100,1343,1.1,1199,2.2
SSC11537,33,1517,323,126,787,1.2,593,2.7
SSC11538,46,2167,561,200,1531,1.1,1625,2.9
SSC11539,44,3600,1097,577,2760,1.2,2202,1.8
SSC11540,38,1517,389,200,1196,1.2,1129,2.7
SSC11541,60,1463,388,175,835,1.1,631,2.1
SSC11542,38,1733,657,240,1739,1.1,1601,2.6
SSC11543,38,2200,636,390,1794,1.1,1683,2.9
SSC11544,34,3033,609,160,1583,1.0,1750,3.0
SSC11545,39,3000,1387,650,2922,1.2,2632,1.9
SSC11546,51,1733,415,240,947,1.1,770,2.3
SSC11547,32,2167,612,350,1746,1.1,1712,3.4
SSC11548,40,2000,603,435,2045,1.1,2291,2.8
SSC11549,36,1500,583,250,1572,1.1,1447,3.2
SSC11550,47,2167,609,320,1573,1.0,1258,2.4
SSC11551,55,1534,411,220,962,1.1,777,2.2
SSC11552,43,2837,650,285,1937,1.1,1458,2.9
SSC11553,33,1738,491,250,1270,1.2,1152,3.1
SSC11554,40,1972,725,263,2042,1.1,2083,3.2
SSC11555,38,2275,630,370,1609,1.1,1294,2.4
SSC11556,40,1647,527,250,1447,1.1,1139,2.6
SSC11557,39,563,434,0,809,1.1,909,2.7
SSC11558,47,953,350,150,806,1.2,687,2.4
SSC11559,22,1083,224,145,833,1.1,506,2.0
SSC11560,38,2288,670,140,2250,1.0,1788,3.0
SSC11561,50,1083,417,175,870,1.1,762,2.6
SSC11562,45,1863,484,250,1277,1.1,942,2.3
SSC11563,46,1517,473,220,1075,1.1,871,2.3
SSC11564,39,1950,570,100,1416,1.1,1395,3.1
SSC11565,45,1084,435,220,1375,1.3,979,2.5
SSC11566,53,1517,421,200,1194,1.1,890,2.5
SSC11567,41,1342,350,110,810,1.2,716,2.7
SSC11568,40,2100,266,0,433,1.8,900,3.5
SSC11569,48,900,349,0,742,1.2,584,2.2
SSC11570,51,1300,436,240,952,1.0,816,2.3
SSC11571,54,1365,430,240,896,1.0,767,2.1
SSC11572,39,1417,502,175,1221,1.1,1008,2.6
SSC11573,42,2600,719,475,2018,1.1,1686,2.6
SSC11574,45,1853,475,100,1042,1.1,1055,2.6
SSC11575,0,0,0,0,0,0,0,0
SSC11576,41,894,495,120,1036,1.1,893,2.8
SSC11577,45,1400,586,194,1312,1.1,993,2.5
SSC11578,40,2400,602,380,1586,1.1,1294,2.4
SSC11579,42,2044,411,283,1199,1.1,956,2.5
SSC11580,43,2167,744,0,1788,1.0,1764,2.4
SSC11581,50,814,467,100,956,1.0,812,2.1
SSC11582,38,2100,679,270,1750,1.1,1409,2.7
SSC11583,44,1517,462,178,1289,1.1,1046,2.6
SSC11584,50,693,387,0,892,1.1,900,2.8
SSC11585,41,1733,543,300,1384,1.1,1204,2.9
SSC11586,43,2000,676,323,1863,1.1,1289,2.5
SSC11587,41,1690,445,135,1042,1.0,966,2.4
SSC11588,39,1842,680,175,1640,1.0,1516,3.0
SSC11589,0,0,0,0,0,0,0,0
SSC11590,35,2300,630,350,1542,1.1,1434,2.9
SSC11591,47,1326,391,200,854,1.1,821,2.5
SSC11592,25,1800,528,247,1550,1.1,1678,3.0
SSC11593,36,1324,585,155,1300,1.1,1084,2.5
SSC11594,55,1647,396,220,868,1.0,621,2.0
SSC11595,42,1800,617,320,1452,1.1,1346,2.7
SSC11596,41,1733,580,280,1441,1.1,1184,2.5
SSC11597,36,2100,673,340,1695,1.2,1392,2.5
SSC11598,37,3033,1059,600,2379,1.1,2050,2.5
SSC11599,51,1300,464,300,1145,1.1,1093,2.5
SSC11600,47,1365,431,150,900,1.1,742,2.3
SSC11601,46,1309,403,190,965,1.1,782,2.4
SSC11602,48,1372,513,231,1006,1.1,929,2.4
SSC11603,40,3033,1117,473,2838,1.1,2465,2.3
SSC11604,42,1733,537,250,1251,1.1,1008,2.4
SSC11605,49,1083,534,240,1261,1.1,988,2.3
SSC11606,49,1733,387,130,977,1.1,863,2.7
SSC11607,46,770,450,94,978,1.1,777,2.4
SSC11608,31,2200,784,400,2053,1.0,1984,3.3
SSC11609,47,1517,536,43,1191,1.1,952,2.5
SSC11610,37,1300,435,182,987,1.1,794,2.3
SSC11611,47,1000,378,110,749,1.2,630,2.2
SSC11612,37,2492,710,450,2192,1.1,1994,3.0
SSC11613,30,1700,428,290,1099,1.3,1049,3.2
SSC11614,50,2600,650,0,2266,1.0,2567,3.2
SSC11615,42,1950,900,0,1607,1.2,1781,2.8
SSC11616,41,1002,360,130,776,1.1,614,2.1
SSC11617,37,2500,627,325,1646,1.1,1523,3.1
SSC11618,41,1840,500,270,1315,1.1,1013,2.4
SSC11619,37,2167,648,275,2009,1.1,1630,2.8
SSC11620,40,2383,678,270,2095,1.1,1781,2.9
SSC11621,39,2240,695,420,2015,1.1,1709,2.8
SSC11622,35,2500,347,313,1024,1.3,979,3.2
SSC11623,46,1517,621,150,2166,1.1,1458,2.8
SSC11624,41,2000,569,330,1685,1.0,1530,2.8
SSC11625,43,2143,728,430,2220,1.0,1865,2.8
SSC11626,35,1863,389,276,1056,1.2,966,3.1
SSC11627,41,1950,666,270,1781,1.0,1703,2.9
SSC11628,41,2058,696,325,1896,1.0,1720,2.8
SSC11629,38,1517,469,100,1387,1.1,1257,2.8
SSC11630,35,1975,524,188,1644,1.1,1173,2.6
SSC11631,35,3527,636,200,1468,1.1,1583,2.8
SSC11632,39,3200,597,275,1937,1.1,1773,3.5
SSC11633,46,1258,454,250,1062,1.1,884,2.2
SSC11634,42,1984,410,240,1350,1.1,1125,2.7
SSC11635,47,1900,592,85,1639,1.1,1441,2.7
SSC11636,41,1863,405,250,1163,1.1,1019,2.7
SSC11637,39,1213,472,85,1069,1.2,1300,2.4
SSC11638,43,1842,395,175,1156,1.1,620,2.7
SSC11639,37,1733,507,240,1361,1.1,1023,2.4
SSC11640,39,1993,734,120,1924,1.1,1916,3.1
SSC11641,42,1625,559,255,1548,1.1,1470,2.9
SSC11642,37,2000,665,215,1892,1.1,1783,3.1
SSC11643,19,0,268,110,666,1.4,549,3.2
SSC11644,43,1603,469,300,1236,1.1,986,2.6
SSC11645,42,1600,613,231,1533,1.1,1402,2.6
SSC11646,35,1400,634,210,1437,1.1,1426,3.0
SSC11647,43,1600,664,210,1687,1.3,2083,2.9
SSC11648,44,1517,433,300,956,1.1,784,2.4
SSC11649,45,1650,477,290,1042,1.1,942,2.6
SSC11650,51,1517,455,200,1008,1.1,826,2.2
SSC11651,42,1200,334,125,918,1.1,642,2.3
SSC11652,42,693,395,100,843,1.1,811,2.6
SSC11653,35,867,385,140,1166,1.1,880,2.9
SSC11654,42,1603,514,350,1474,1.1,1444,2.9
SSC11655,35,650,619,45,1358,1.1,1065,2.5
SSC11656,28,1000,491,100,1125,1.2,714,3.1
SSC11657,48,1725,541,260,1357,1.0,1125,2.6
SSC11658,26,0,228,75,500,1.2,539,3.8
SSC11659,43,1010,447,0,1125,1.1,788,2.4
SSC11660,37,2600,1023,288,2511,1.1,2442,3.0
SSC11661,47,867,377,140,1007,1.1,643,2.1
SSC11662,46,815,406,150,864,1.1,641,2.1
SSC11663,43,1709,419,235,962,1.1,770,2.4
SSC11664,37,2600,623,60,2264,1.0,2305,3.2
SSC11665,33,1733,622,240,1736,1.1,1404,2.5
SSC11666,32,0,546,15,1208,1.1,1187,3.2
SSC11667,44,2175,524,400,1583,1.1,1271,2.9
SSC11668,52,2167,390,230,974,1.1,716,2.1
SSC11669,47,1726,497,300,1254,1.1,989,2.6
SSC11670,60,1105,410,170,900,1.1,522,2.0
SSC11671,50,1170,294,50,715,1.2,712,2.9
SSC11672,45,1100,526,92,1303,1.1,1069,2.7
SSC11673,53,1213,448,190,977,1.0,657,2.2
SSC11674,43,1500,391,200,888,1.1,820,2.6
SSC11675,53,1400,371,183,800,1.1,626,2.0
SSC11676,40,1500,458,260,1099,1.1,1022,2.8
SSC11677,40,1300,398,100,963,1.1,934,2.9
SSC11678,44,5000,966,0,3068,1.1,2374,3.3
SSC11679,48,1233,568,260,1616,1.1,1489,2.8
SSC11680,39,700,437,0,900,1.1,1097,2.9
SSC11681,37,1794,558,290,1456,1.1,1294,2.8
SSC11682,35,2000,600,300,1582,1.1,1373,2.8
SSC11683,32,2167,723,380,1839,1.1,1768,3.2
SSC11684,36,3000,1165,540,2795,1.1,2524,2.4
SSC11685,53,1300,412,180,949,1.1,724,2.0
SSC11686,42,2500,774,425,1846,1.2,1331,2.0
SSC11687,38,1358,553,150,1280,1.1,1047,2.5
SSC11688,39,1084,403,0,1012,1.1,1052,3.2
SSC11689,42,1079,453,150,995,1.1,804,2.4
SSC11690,50,1517,439,260,880,1.0,811,2.4
SSC11691,42,2817,542,185,1617,1.1,1224,2.7
SSC11692,38,1100,489,165,1085,1.1,848,2.5
SSC11693,39,2167,456,265,1247,1.2,1013,2.6
SSC11694,46,2383,765,135,1836,1.0,1862,2.7
SSC11695,42,1517,570,280,1292,1.2,979,2.6
SSC11696,48,1127,349,205,911,1.1,705,2.2
SSC11697,52,1950,456,220,1025,1.1,906,2.3
SSC11698,38,3467,724,322,2027,1.1,1963,3.1
SSC11699,47,1800,523,275,1178,1.1,930,2.2
SSC11700,43,1517,587,0,1916,1.0,1687,3.2
SSC11701,39,1170,556,190,1199,1.1,986,2.6
SSC11702,42,1343,544,180,1287,1.1,1268,2.9
SSC11703,47,1776,381,200,1057,1.1,809,2.2
SSC11704,51,1629,538,0,1213,1.1,900,1.9
SSC11705,47,900,437,0,171,1.2,1041,2.8
SSC11706,44,1609,493,110,1292,1.2,1166,2.7
SSC11707,41,1733,519,115,1265,1.1,1187,3.0
SSC11708,35,2557,1213,462,2701,1.2,2073,1.9
SSC11709,45,706,622,80,1424,1.0,1307,2.5
SSC11710,46,1083,369,155,1125,1.2,871,2.5
SSC11711,35,1603,547,235,1199,1.1,1073,2.8
SSC11712,52,1768,492,350,924,1.1,968,2.1
SSC11713,46,867,376,140,1010,1.3,763,2.3
SSC11714,39,1814,613,280,1704,1.1,1206,2.4
SSC11715,41,2167,798,370,2388,1.0,2120,2.9
SSC11716,49,1326,555,315,1528,1.1,949,2.2
SSC11717,34,2249,940,400,2173,1.1,1750,1.9
SSC11718,41,2375,636,280,2074,1.1,1168,2.0
SSC11719,31,1950,778,346,1600,1.1,1200,1.7
SSC11720,45,1192,441,140,939,1.1,916,2.7
SSC11721,34,2600,941,495,2254,1.2,2184,2.7
SSC11722,40,2850,788,440,2190,1.1,1778,2.6
SSC11723,49,1733,524,300,1140,1.0,939,2.4
SSC11724,32,2600,933,425,2368,1.2,1753,2.1
SSC11725,36,1733,550,290,1419,1.1,1231,2.7
SSC11726,50,867,492,0,875,1.2,728,2.6
SSC11727,46,1083,366,180,777,1.2,617,2.1
SSC11728,49,650,343,118,729,1.1,575,2.2
SSC11729,46,2059,520,250,1047,1.1,1062,2.8
SSC11730,49,2000,493,230,1297,1.0,1062,2.6
SSC11731,43,1733,477,253,1151,1.1,902,2.4
SSC11732,44,1800,563,300,1580,1.1,1375,2.6
SSC11733,40,2531,637,334,2274,1.1,1775,2.8
SSC11734,37,1300,460,180,1074,1.1,802,2.3
SSC11735,60,926,397,235,827,1.1,804,2.2
SSC11736,39,2297,783,360,2089,1.1,1791,2.7
SSC11737,37,3000,788,580,2625,1.1,2438,3.1
SSC11738,52,1798,446,240,942,1.1,754,2.2
SSC11739,48,2100,502,318,1208,1.1,964,2.4
SSC11740,34,3250,1028,500,2608,1.2,2119,2.4
SSC11741,59,0,825,0,1125,1.0,1125,2.0
SSC11742,39,1500,549,200,1383,1.1,1253,2.9
SSC11743,38,2809,772,580,2458,1.1,2234,3.1
SSC11744,49,1083,410,180,907,1.1,677,2.3
SSC11745,41,2600,698,480,2484,1.1,2038,3.0
SSC11746,37,1717,536,265,1333,1.1,1053,2.4
SSC11747,59,1750,377,220,760,1.1,619,2.0
SSC11748,32,1733,460,300,1300,1.1,1061,2.5
SSC11749,41,1300,409,240,885,1.0,790,2.5
SSC11750,47,1213,372,165,830,1.1,700,2.3
SSC11751,38,3467,727,500,2203,1.1,1904,3.0
SSC11752,57,1690,446,235,981,1.0,796,2.1
SSC11753,38,2934,729,500,1966,1.1,1793,2.9
SSC11754,39,1495,498,230,1236,1.0,1012,2.5
SSC11755,33,1961,611,325,1494,1.2,1277,2.4
SSC11756,37,2000,588,300,1504,1.1,1300,2.7
SSC11757,40,2500,678,450,2004,1.1,1891,3.0
SSC11758,35,1647,617,290,1518,1.1,1397,2.7
SSC11759,41,2500,579,400,1917,1.1,1604,2.8
SSC11760,40,1950,524,300,1352,1.1,962,2.5
SSC11761,35,1746,406,250,1039,1.1,944,2.8
SSC11762,34,433,655,0,1366,1.1,1078,2.6
SSC11763,31,2400,717,440,1779,1.2,1590,2.6
SSC11764,35,2600,1146,460,2635,1.2,1926,1.9
SSC11765,42,1500,533,220,1237,1.1,898,2.1
SSC11766,47,1300,524,200,1205,1.1,1028,2.7
SSC11767,53,2895,710,490,2179,1.0,1632,2.5
SSC11768,39,1358,595,235,1429,1.1,1164,2.7
SSC11769,42,3360,796,673,2669,1.0,2519,3.1
SSC11770,39,2900,752,480,2224,1.1,1742,2.6
SSC11771,25,1970,345,290,1491,1.1,1028,2.0
SSC11772,42,1081,345,0,866,1.1,833,2.5
SSC11773,40,3250,1040,577,2840,1.1,2628,2.9
SSC11774,37,2300,702,360,1747,1.1,1389,2.4
SSC11775,42,4333,1100,1060,3100,1.1,2918,3.2
SSC11776,49,441,303,30,749,1.1,660,2.2
SSC11777,42,1300,383,160,869,1.1,683,2.2
SSC11778,33,1945,652,230,1550,1.1,1577,3.0
SSC11779,38,2167,564,358,2013,1.1,1853,3.2
SSC11780,41,1500,396,100,1079,1.2,831,2.9
SSC11781,41,1007,390,50,719,1.2,761,2.8
SSC11782,44,1083,485,108,940,1.2,895,2.5
SSC11783,46,1698,533,215,1346,1.2,1100,2.6
SSC11784,44,1700,517,300,1566,1.0,1370,2.9
SSC11785,50,1192,349,90,733,1.0,595,2.1
SSC11786,64,0,100,0,0,1.0,100,1.0
SSC11787,26,0,533,0,500,1.0,900,2.0
SSC11788,48,845,390,50,781,1.4,679,2.2
SSC11789,38,1148,498,150,1215,1.1,917,2.4
SSC11790,43,1857,640,165,1488,1.1,1406,2.8
SSC11791,40,1733,474,260,1304,1.1,1091,2.6
SSC11792,35,1950,589,285,1407,1.1,1324,3.0
SSC11793,35,2383,750,435,2239,1.0,2395,3.0
SSC11794,30,2000,631,350,1593,1.2,1596,3.5
SSC11795,46,433,408,110,749,1.1,745,2.2
SSC11796,41,2000,613,350,1698,1.1,1587,3.1
SSC11797,43,921,457,205,1303,1.1,919,2.2
SSC11798,39,2500,623,410,1862,1.1,1666,3.0
SSC11799,41,2500,744,380,2199,1.1,1825,2.7
SSC11800,40,1517,514,180,1229,1.1,959,2.5
SSC11801,43,2167,628,0,1437,1.1,1341,2.7
SSC11802,41,1733,480,350,1048,1.1,907,2.5
SSC11803,45,1430,426,240,956,1.1,805,2.3
SSC11804,46,1821,371,100,818,1.2,837,2.5
SSC11805,38,1170,377,210,807,1.1,729,2.5
SSC11806,44,945,317,138,572,1.2,485,2.5
SSC11807,28,2167,366,350,1035,1.3,1076,3.9
SSC11808,44,1517,526,50,1393,1.1,1213,2.7
SSC11809,37,2000,655,360,1786,1.1,1595,2.9
SSC11810,38,2664,756,250,1963,1.1,2089,3.4
SSC11811,43,402,563,100,724,1.1,942,2.2
SSC11812,40,1867,485,0,1357,1.1,1107,2.6
SSC11813,39,2321,700,465,1750,1.1,1643,2.9
SSC11814,35,1625,578,230,1460,1.1,1146,2.5
SSC11815,36,2538,720,285,2035,1.1,2089,3.3
SSC11816,40,3250,594,323,1808,1.1,1512,3.4
SSC11817,49,1482,392,210,918,1.0,787,2.4
SSC11818,44,1500,726,235,1583,1.1,1550,2.9
SSC11819,38,2048,954,480,2194,1.1,1883,2.8
SSC11820,38,1473,764,0,1523,1.1,1612,2.9
SSC11821,35,1950,589,265,1583,1.1,1341,2.8
SSC11822,54,2817,525,356,1336,1.1,1057,2.5
SSC11823,40,1950,463,193,991,1.1,990,2.9
SSC11824,33,1800,513,300,1220,1.1,1108,2.7
SSC11825,35,1526,521,250,1201,1.1,997,2.5
SSC11826,38,2880,753,460,2396,1.1,2176,3.0
SSC11827,35,3467,1225,550,2895,1.1,2290,2.1
SSC11828,51,650,551,200,1125,1.0,949,2.6
SSC11829,39,2167,553,330,1501,1.1,1272,2.7
SSC11830,42,2207,572,390,1677,1.1,1415,2.7
SSC11831,41,3000,579,250,1878,1.1,1472,2.8
SSC11832,41,1029,525,120,1068,1.1,1038,2.5
SSC11833,53,3000,890,450,2224,1.1,1865,2.3
SSC11834,46,1733,487,195,1010,1.1,823,2.5
SSC11835,48,1365,388,210,1018,1.1,752,2.2
SSC11836,48,1576,548,230,1177,1.0,939,2.4
SSC11837,49,1517,449,205,1053,1.0,912,2.5
SSC11838,37,2200,573,301,1644,1.1,1347,2.8
SSC11839,38,1387,490,160,1204,1.1,950,2.5
SSC11840,48,1950,548,150,1733,1.0,1235,2.6
SSC11841,31,2600,794,460,1978,1.1,2078,3.4
SSC11842,38,1716,609,150,1639,1.1,1187,2.8
SSC11843,48,1733,603,150,1523,1.1,1458,3.0
SSC11844,30,1950,623,350,1376,1.4,1314,2.4
SSC11845,39,1500,529,0,1057,1.1,1053,2.8
SSC11846,43,1517,579,180,1428,1.1,1309,2.8
SSC11847,59,1328,441,225,1267,1.1,854,1.8
SSC11848,34,1344,422,200,1071,1.1,918,2.8
SSC11849,45,910,345,110,775,1.1,626,2.2
SSC11850,41,2383,512,293,1530,1.1,1190,2.7
SSC11851,43,2383,577,291,1756,1.1,1525,2.9
SSC11852,62,2925,595,320,1375,1.0,1023,1.9
SSC11853,40,2950,577,200,1312,1.3,1307,3.1
SSC11854,45,1690,608,200,1654,1.2,1434,2.6
SSC11855,38,1430,460,181,1195,1.1,959,2.4
SSC11856,45,2000,493,260,1275,1.1,1016,2.4
SSC11857,44,1781,384,305,866,1.1,860,2.9
SSC11858,31,3000,1000,450,2352,1.1,2346,3.1
SSC11859,36,2020,501,320,1417,1.3,1188,2.7
SSC11860,40,2400,693,400,2236,1.1,1842,2.8
SSC11861,37,1700,545,250,1274,1.1,949,2.2
SSC11862,49,2600,455,170,1100,1.0,727,2.4
SSC11863,38,1650,458,200,1397,1.1,1023,2.5
SSC11864,37,2000,593,340,1558,1.2,1302,2.6
SSC11865,37,1980,525,115,1562,1.0,1423,2.8
SSC11866,35,2600,857,350,2227,1.2,1680,2.2
SSC11867,38,2167,586,450,1516,1.2,1513,3.2
SSC11868,38,2300,652,320,2015,1.1,1420,2.8
SSC11869,42,2167,575,231,1791,1.1,1454,3.0
SSC11870,42,1967,560,230,1281,1.1,1343,2.9
SSC11871,41,750,539,180,1375,1.2,1125,2.6
SSC11872,42,1900,443,0,1240,1.1,1042,2.8
SSC11873,46,2167,652,230,2062,1.1,2062,3.1
SSC11874,39,2232,676,440,1944,1.1,1710,2.9
SSC11875,37,2167,637,260,1745,1.1,1488,2.9
SSC11876,42,1950,496,290,1278,1.1,1262,2.9
SSC11877,43,1529,371,200,862,1.2,772,2.8
SSC11878,44,1517,510,280,1354,1.1,1187,2.7
SSC11879,56,2167,435,220,766,1.0,680,2.2
SSC11880,44,1036,555,0,1062,1.0,1098,2.3
SSC11881,0,0,0,0,0,0,0,0
SSC11882,41,2167,637,0,2750,1.0,2083,3.0
SSC11883,37,2500,714,290,1899,1.1,1727,3.0
SSC11884,46,500,423,0,852,1.1,856,2.4
SSC11885,34,2500,854,200,2025,1.0,2166,3.4
SSC11886,30,2100,619,350,1619,1.2,1617,3.5
SSC11887,44,2000,516,280,1452,1.1,1051,2.5
SSC11888,46,1926,624,260,1525,1.0,1033,2.0
SSC11889,48,4067,1370,750,3005,1.1,2680,2.3
SSC11890,11,0,900,0,0,0,0,0
SSC11891,45,1500,778,275,2009,1.1,1833,2.6
SSC11892,22,0,579,753,0,1.0,620,1.9
SSC11893,45,1185,379,83,1062,1.1,733,2.5
SSC11894,47,500,462,0,1292,1.1,818,2.2
SSC11895,46,0,700,0,0,0,0,0
SSC11896,40,3300,802,600,2520,1.1,2428,3.2
SSC11897,43,1733,388,200,995,1.1,806,2.4
SSC11898,46,1733,471,255,1065,1.1,855,2.3
SSC11899,26,1600,388,110,919,1.1,949,2.3
SSC11900,43,1430,413,170,1084,1.1,901,2.4
SSC11901,68,0,289,0,0,0,2750,6.0
SSC11902,42,1100,493,277,1180,1.1,807,2.6
SSC11903,50,1517,494,250,992,1.0,860,2.1
SSC11904,0,0,0,0,0,0,0,0
SSC11905,35,2167,1103,400,2532,1.2,1506,1.5
SSC11906,38,2167,481,350,1195,1.1,1033,2.6
SSC11907,39,2167,382,220,1267,1.1,1292,3.3
SSC11908,45,750,430,0,955,1.2,969,2.7
SSC11909,31,2401,658,400,1758,1.1,1790,3.6
SSC11910,51,1500,545,320,1339,1.1,1039,2.2
SSC11911,45,1733,442,220,1188,1.1,937,2.4
SSC11912,40,2500,864,190,2150,1.1,1980,2.7
SSC11913,35,2082,655,350,1658,1.1,1594,3.1
SSC11914,0,0,0,0,0,0,0,0
SSC11915,49,1127,359,230,811,1.1,677,2.1
SSC11916,31,1950,355,290,986,1.4,920,3.3
SSC11917,26,0,256,135,637,1.4,722,3.9
SSC11918,40,3000,766,488,2471,1.1,2154,3.0
SSC11919,44,1200,569,200,1656,1.0,1481,2.9
SSC11920,44,1700,372,50,1390,1.2,971,2.4
SSC11921,40,3215,887,600,2795,1.1,2671,3.0
SSC11922,44,1100,507,230,1343,1.1,1261,2.6
SSC11923,32,2704,1095,577,2528,1.3,2186,2.1
SSC11924,51,953,397,180,1142,1.0,900,2.1
SSC11925,32,2167,695,360,1815,1.1,1749,3.2
SSC11926,38,0,434,0,843,1.0,745,2.4
SSC11927,46,303,362,65,809,1.0,787,2.6
SSC11928,38,1733,730,270,1707,1.1,1273,2.1
SSC11929,33,1896,814,270,1710,1.2,1291,2.0
SSC11930,34,2058,784,250,1862,1.1,1614,2.6
SSC11931,38,3000,992,520,2794,1.1,2425,2.5
SSC11932,34,2600,1113,465,2698,1.2,2173,2.1
SSC11933,44,1717,480,105,1196,1.1,1047,2.5
SSC11934,43,1242,460,165,1020,1.1,845,2.3
SSC11935,43,2000,560,150,1654,1.1,1348,3.0
SSC11936,33,1900,676,310,1717,1.1,1649,3.1
SSC11937,34,1600,566,260,1504,1.1,1428,2.9
SSC11938,51,1623,432,285,1066,1.1,928,2.7
SSC11939,45,1400,446,200,956,1.1,922,2.5
SSC11940,42,1387,348,120,737,1.3,619,2.6
SSC11941,40,2349,581,420,1402,1.1,1483,2.8
SSC11942,45,1900,622,360,1473,1.1,1026,2.0
SSC11943,38,563,425,74,947,1.1,809,2.8
SSC11944,35,2600,908,460,2326,1.2,1786,2.3
SSC11945,41,1800,654,363,1796,1.0,1565,2.7
SSC11946,36,440,466,50,1327,1.1,900,2.6
SSC11947,41,542,286,160,971,1.2,607,2.8
SSC11948,45,1700,518,263,1389,1.1,1133,2.5
SSC11949,0,0,0,0,0,0,0,0
SSC11950,43,687,427,130,775,1.1,715,2.2
SSC11951,31,2200,749,325,2026,1.0,1820,2.9
SSC11952,35,1517,487,220,1201,1.1,1003,2.6
SSC11953,40,2600,707,425,2006,1.1,1902,3.2
SSC11954,50,1842,473,280,1204,1.0,876,2.3
SSC11955,43,1083,347,90,780,1.1,684,2.3
SSC11956,51,1300,429,180,854,1.1,631,2.1
SSC11957,45,1526,522,240,1287,1.0,919,2.7
SSC11958,31,2230,744,200,2416,1.1,2100,3.0
SSC11959,36,2522,810,380,2143,1.2,1447,1.9
SSC11960,45,2080,527,300,1605,1.1,1032,2.5
SSC11961,42,1790,757,241,2250,1.1,2175,3.0
SSC11962,34,1732,405,300,1095,1.3,974,3.0
SSC11963,33,2000,713,300,1689,1.1,1565,2.9
SSC11964,43,1430,510,260,1096,1.2,922,2.5
SSC11965,45,2167,418,262,1036,1.2,769,2.6
SSC11966,38,2167,501,315,1409,1.1,1222,2.8
SSC11967,36,2292,665,420,1901,1.1,1672,2.9
