region_id,No_IC_DS_Separate_house,No_IC_DS_SemD_ro_tr_h_th,No_IC_DS_Flat_Unit_or_Apart,No_IC_DS_Other_dwelling,No_IC_DS_Not_stated,No_IC_Total,Tof_IC_BrdB_DS_Separate_house,Tof_IC_BrdB_DS_SemD_ro_tr_h_t,Tof_IC_BrdB_DS_Flt_Unt_or_Apt,Tof_IC_BrdB_DS_Other_dwelling,Tof_IC_BrdB_DS_Not_stated,Tof_IC_BrdB_Total,Tof_IC_DU_DS_Separate_house,Tof_IC_DU_DS_SemD_ro_tr_h_th,Tof_IC_DU_DS_Flt_Unt_or_Aprt,Tof_IC_DU_DS_Other_dwelling,Tof_IC_DU_DS_Not_stated,Tof_IC_D_up_Total,Tof_IC_Oth_DS_Separate_house,Tof_IC_Oth_DS_SemD_ro_tr_h_th,Tof_IC_Ot_DS_Flt_Unt_or_Aprt,Tof_IC_Oth_DS_Other_dwelling,Tof_IC_Oth_DS_Not_stated,Tof_IC_Other_Total,Tof_IC_Tot_DS_Separate_house,Tof_IC_Tot_DS_SemD_ro_tr_h_th,Tof_IC_Tot_DS_Flt_Unt_or_Apt,Tof_IC_Tot_DS_Other_dwelling,Tof_IC_Tot_DS_Not_stated,Tof_IC_Tot_Total,IC_NS_DS_Separate_house,IC_NS_DS_SemD_ro_tr_h_th,IC_NS_DS_Flat_Unit_or_Apart,IC_NS_DS_Other_dwelling,IC_NS_DS_Not_stated,IC_not_stated_Total,Total_DS_Separate_house,Total_DS_SemD_ro_tr_h_th,Total_DS_Flat_Unit_or_Apart,Total_DS_Other_dwelling,Total_DS_Not_stated,Total_Total
SSC12148,347,8,7,0,0,362,1114,17,13,0,0,1144,50,0,3,0,0,53,41,5,0,0,0,46,1205,22,16,0,0,1243,64,0,3,0,0,67,1616,30,26,0,0,1672
SSC12149,5,3,83,3,0,94,97,28,1683,9,0,1817,3,3,24,0,0,30,4,4,98,0,0,106,104,35,1805,9,0,1953,3,3,35,0,0,41,112,41,1923,12,0,2088
SSC12150,652,303,196,3,0,1154,1485,663,286,5,0,2439,52,28,16,0,0,96,93,55,41,0,0,189,1630,746,343,5,0,2724,120,60,45,0,0,225,2402,1109,584,8,0,4103
SSC12151,68,67,13,0,0,148,277,371,243,3,15,909,7,12,3,0,0,22,15,16,15,0,0,46,299,399,261,3,15,977,14,13,9,0,0,36,381,479,283,3,15,1161
SSC12152,32,0,0,0,0,32,88,0,0,0,0,88,8,0,0,0,0,8,9,0,0,0,0,9,105,0,0,0,0,105,5,0,0,0,0,5,142,0,0,0,0,142
SSC12153,59,0,4,0,0,63,130,0,7,0,0,137,7,0,0,0,0,7,3,0,0,0,0,3,140,0,7,0,0,147,4,0,0,0,0,4,203,0,11,0,0,214
SSC12154,230,5,0,0,0,235,1870,122,0,0,0,1992,33,4,0,0,0,37,60,3,0,0,0,63,1963,129,0,0,0,2092,64,3,0,0,0,67,2257,137,0,0,0,2394
SSC12155,144,110,114,8,4,380,794,735,833,58,0,2420,23,14,26,6,0,69,31,34,83,3,0,151,848,783,942,67,0,2640,23,20,26,0,0,69,1015,913,1082,75,4,3089
SSC12156,32,3,3,0,0,38,340,0,20,0,0,360,15,0,0,0,0,15,12,0,5,0,0,17,367,0,25,0,0,392,13,0,0,0,0,13,412,3,28,0,0,443
SSC12157,14,0,0,0,0,14,123,0,0,0,0,123,5,0,0,0,0,5,3,0,0,0,0,3,131,0,0,0,0,131,5,0,0,0,0,5,150,0,0,0,0,150
SSC12158,57,0,3,0,0,60,101,0,0,0,0,101,7,0,0,0,0,7,5,0,0,0,0,5,113,0,0,0,0,113,7,0,0,0,0,7,177,0,3,0,0,180
SSC12159,341,31,56,3,0,431,831,47,36,3,0,917,36,5,4,0,0,45,47,4,6,3,0,60,914,56,46,6,0,1022,21,11,4,0,0,36,1276,98,106,9,0,1489
SSC12160,33,0,0,3,0,36,170,0,0,0,0,170,6,0,0,0,0,6,5,0,0,0,0,5,181,0,0,0,0,181,9,0,0,0,0,9,223,0,0,3,0,226
SSC12161,12,0,0,0,0,12,48,0,0,0,0,48,6,0,0,0,0,6,3,0,0,0,0,3,57,0,0,0,0,57,3,0,0,0,0,3,72,0,0,0,0,72
SSC12162,20,0,0,0,0,20,59,0,0,0,0,59,4,0,0,0,0,4,3,0,0,0,0,3,66,0,0,0,0,66,4,0,0,0,0,4,90,0,0,0,0,90
SSC12163,19,0,0,0,0,19,53,0,0,0,0,53,6,0,0,0,0,6,0,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,0,0,78,0,0,0,0,78
SSC12164,560,80,377,0,0,1017,3214,205,2368,7,0,5794,101,12,53,0,0,166,62,12,118,0,0,192,3377,229,2539,7,0,6152,162,13,135,0,0,310,4099,322,3051,7,0,7479
SSC12165,120,25,33,7,0,185,521,150,115,13,0,799,17,3,6,0,0,26,16,3,9,0,0,28,554,156,130,13,0,853,30,4,5,0,0,39,704,185,168,20,0,1077
SSC12166,105,3,0,0,0,108,233,0,0,4,0,237,10,0,0,0,0,10,9,0,0,0,0,9,252,0,0,4,0,256,11,0,0,0,0,11,368,3,0,4,0,375
SSC12167,26,0,0,0,0,26,63,0,0,0,0,63,4,0,0,0,0,4,4,0,0,0,0,4,71,0,0,0,0,71,5,0,0,0,0,5,102,0,0,0,0,102
SSC12168,63,0,0,3,0,66,103,0,0,0,0,103,7,0,0,0,0,7,11,0,0,0,0,11,121,0,0,0,0,121,8,0,0,0,0,8,192,0,0,3,0,195
SSC12169,113,3,3,4,0,123,149,3,0,4,0,156,15,0,0,0,0,15,5,0,0,0,0,5,169,3,0,4,0,176,7,0,0,0,0,7,289,6,3,8,0,306
SSC12170,23,0,0,0,0,23,59,0,0,0,0,59,4,0,0,0,0,4,5,0,0,0,0,5,68,0,0,0,0,68,0,0,0,0,0,0,91,0,0,0,0,91
SSC12171,17,0,0,0,0,17,72,0,0,0,0,72,4,0,0,0,0,4,4,0,0,0,0,4,80,0,0,0,0,80,0,0,0,0,0,0,97,0,0,0,0,97
SSC12172,93,27,7,32,0,159,715,169,32,30,0,946,20,11,0,3,0,34,33,20,6,5,0,64,768,200,38,38,0,1044,27,9,3,5,0,44,888,236,48,75,0,1247
SSC12173,85,66,228,9,0,388,528,357,1116,22,9,2032,6,10,55,3,0,74,11,27,101,0,0,139,545,394,1272,25,9,2245,22,9,49,0,0,80,652,469,1549,34,9,2713
SSC12174,32,0,0,4,0,36,115,0,0,0,0,115,10,0,0,0,0,10,5,0,0,0,0,5,130,0,0,0,0,130,5,0,0,0,0,5,167,0,0,4,0,171
SSC12175,195,0,0,0,0,195,605,7,0,0,0,612,32,0,0,0,0,32,25,0,0,0,0,25,662,7,0,0,0,669,31,0,0,0,0,31,888,7,0,0,0,895
SSC12176,20,0,0,0,0,20,65,0,3,0,0,68,4,0,0,3,0,7,7,0,0,0,0,7,76,0,3,3,0,82,4,0,0,0,0,4,100,0,3,3,0,106
SSC12177,43,0,0,3,0,46,93,0,0,3,0,96,5,0,0,0,0,5,0,0,0,0,0,0,98,0,0,3,0,101,4,0,0,3,0,7,145,0,0,9,0,154
SSC12178,35,0,0,0,0,35,112,3,0,0,0,115,8,0,0,0,0,8,6,0,0,0,0,6,126,3,0,0,0,129,0,0,0,0,0,0,161,3,0,0,0,164
SSC12179,87,15,7,8,0,117,267,34,10,7,0,318,24,4,0,0,0,28,13,6,0,0,0,19,304,44,10,7,0,365,9,3,3,3,0,18,400,62,20,18,0,500
SSC12180,129,33,41,0,0,203,376,38,60,3,0,477,24,4,3,0,0,31,16,4,6,0,0,26,416,46,69,3,0,534,16,3,10,0,0,29,561,82,120,3,0,766
SSC12181,128,10,3,0,0,141,313,9,4,4,0,330,20,0,0,3,0,23,16,3,3,0,0,22,349,12,7,7,0,375,12,0,0,0,0,12,489,22,10,7,0,528
SSC12182,15,210,702,9,0,936,71,1511,3496,47,19,5144,3,33,101,0,0,137,5,110,378,9,0,502,79,1654,3975,56,19,5783,3,59,174,0,0,236,97,1923,4851,65,19,6955
SSC12183,442,33,59,42,4,580,788,28,31,18,0,865,59,0,5,3,0,67,29,4,4,0,0,37,876,32,40,21,0,969,45,6,16,0,0,67,1363,71,115,63,4,1616
SSC12184,221,103,460,0,0,784,838,351,1874,3,0,3066,33,10,94,0,0,137,28,24,157,0,0,209,899,385,2125,3,0,3412,25,20,72,0,0,117,1145,508,2657,3,0,4313
SSC12185,37,0,0,24,0,61,330,8,0,53,0,391,14,0,0,5,0,19,23,0,0,5,0,28,367,8,0,63,0,438,4,11,0,18,0,33,408,19,0,105,0,532
SSC12186,31,0,0,0,0,31,147,0,0,0,0,147,11,0,0,0,0,11,9,0,0,3,0,12,167,0,0,3,0,170,6,0,0,0,0,6,204,0,0,3,0,207
SSC12187,29,0,0,0,0,29,93,0,0,3,0,96,6,0,0,0,0,6,4,0,0,0,0,4,103,0,0,3,0,106,3,0,0,0,0,3,135,0,0,3,0,138
SSC12188,15,0,0,0,0,15,62,0,0,0,0,62,7,0,0,0,0,7,3,0,0,0,0,3,72,0,0,0,0,72,6,0,0,0,0,6,93,0,0,0,0,93
SSC12189,434,251,75,11,0,771,842,148,64,12,3,1069,53,11,5,0,0,69,47,10,3,0,0,60,942,169,72,12,3,1198,54,22,6,5,0,87,1430,442,153,28,3,2056
SSC12190,36,5,0,0,0,41,155,4,3,0,0,162,6,0,0,0,0,6,11,0,0,0,0,11,172,4,3,0,0,179,12,0,0,0,0,12,220,9,3,0,0,232
SSC12191,29,35,0,0,0,64,119,134,19,0,0,272,3,3,3,0,0,9,5,12,3,0,0,20,127,149,25,0,0,301,12,7,4,0,0,23,168,191,29,0,0,388
SSC12192,5,0,387,0,0,392,116,3,4269,0,11,4399,3,0,100,0,0,103,4,0,278,0,0,282,123,3,4647,0,11,4784,0,0,179,0,0,179,128,3,5213,0,11,5355
SSC12193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12194,334,161,184,0,0,679,1798,510,231,3,5,2547,65,19,21,0,0,105,37,23,25,0,0,85,1900,552,277,3,5,2737,61,37,43,0,0,141,2295,750,504,3,5,3557
SSC12195,112,19,5,0,0,136,670,71,106,0,0,847,22,0,5,0,0,27,9,4,11,0,0,24,701,75,122,0,0,898,32,3,4,0,0,39,845,97,131,0,0,1073
SSC12196,46,0,0,0,0,46,299,0,3,0,0,302,13,0,0,0,0,13,6,0,0,0,0,6,318,0,3,0,0,321,8,0,0,0,0,8,372,0,3,0,0,375
SSC12197,88,0,4,15,0,107,95,0,0,16,0,111,6,0,0,0,0,6,5,0,0,5,0,10,106,0,0,21,0,127,8,0,0,0,0,8,202,0,4,36,0,242
SSC12198,36,0,0,0,0,36,181,0,0,0,0,181,0,0,0,0,0,0,8,0,0,0,0,8,189,0,0,0,0,189,8,0,0,0,0,8,233,0,0,0,0,233
SSC12199,16,0,0,0,0,16,61,0,0,0,0,61,3,0,0,0,0,3,0,0,0,0,0,0,64,0,0,0,0,64,5,0,0,0,0,5,85,0,0,0,0,85
SSC12200,310,49,8,0,4,371,1024,30,0,0,0,1054,54,3,0,0,0,57,71,4,0,0,0,75,1149,37,0,0,0,1186,52,4,5,0,0,61,1511,90,13,0,4,1618
SSC12201,29,0,0,0,0,29,54,0,0,0,0,54,3,0,0,0,0,3,3,0,0,0,0,3,60,0,0,0,0,60,0,0,0,0,0,0,89,0,0,0,0,89
SSC12202,26,0,0,0,0,26,78,0,0,0,0,78,8,0,0,0,0,8,3,0,0,0,0,3,89,0,0,0,0,89,3,0,0,0,0,3,118,0,0,0,0,118
SSC12203,34,0,0,0,0,34,63,0,0,0,0,63,10,0,0,0,0,10,6,0,0,0,0,6,79,0,0,0,0,79,3,0,0,0,0,3,116,0,0,0,0,116
SSC12204,40,0,0,0,0,40,170,0,0,0,0,170,17,0,0,0,0,17,6,0,0,0,0,6,193,0,0,0,0,193,12,0,0,0,0,12,245,0,0,0,0,245
SSC12205,15,3,0,0,0,18,173,0,0,0,0,173,3,0,0,0,0,3,4,0,0,0,0,4,180,0,0,0,0,180,6,0,0,0,0,6,201,3,0,0,0,204
SSC12206,5,5,24,0,0,34,91,76,255,0,0,422,4,3,3,0,0,10,0,4,30,0,0,34,95,83,288,0,0,466,3,0,15,0,0,18,103,88,327,0,0,518
SSC12207,50,0,0,3,0,53,118,0,0,5,0,123,3,0,0,0,0,3,7,0,0,0,0,7,128,0,0,5,0,133,11,0,0,0,0,11,189,0,0,8,0,197
SSC12208,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10
SSC12209,12,0,13,4,0,29,15,0,3,3,0,21,3,0,0,0,0,3,3,0,3,0,0,6,21,0,6,3,0,30,0,0,0,11,0,11,33,0,19,18,0,70
SSC12210,238,36,3,0,0,277,733,25,3,0,0,761,35,3,0,0,0,38,24,3,0,0,0,27,792,31,3,0,0,826,38,5,0,0,0,43,1068,72,6,0,0,1146
SSC12211,30,0,0,0,0,30,106,0,0,0,0,106,11,0,0,0,0,11,3,0,0,0,0,3,120,0,0,0,0,120,3,0,0,0,0,3,153,0,0,0,0,153
SSC12212,3,0,0,3,0,6,31,0,0,0,0,31,6,0,0,0,0,6,5,0,0,0,0,5,42,0,0,0,0,42,0,0,0,0,0,0,45,0,0,3,0,48
SSC12213,20,0,0,0,0,20,51,0,0,0,0,51,3,0,0,0,0,3,3,0,0,0,0,3,57,0,0,0,0,57,3,0,0,0,0,3,80,0,0,0,0,80
SSC12214,20,0,0,0,0,20,170,0,0,0,3,173,5,0,0,0,0,5,5,0,0,0,0,5,180,0,0,0,3,183,5,0,0,0,0,5,205,0,0,0,3,208
SSC12215,21,0,0,3,0,24,87,0,0,0,0,87,11,0,0,0,0,11,8,0,0,0,0,8,106,0,0,0,0,106,3,0,0,0,0,3,130,0,0,3,0,133
SSC12216,38,0,0,0,0,38,53,0,0,0,0,53,3,0,0,0,0,3,3,0,0,0,0,3,59,0,0,0,0,59,4,0,0,0,0,4,101,0,0,0,0,101
SSC12217,20,0,0,0,0,20,44,0,0,0,0,44,4,0,0,0,0,4,3,3,0,0,0,6,51,3,0,0,0,54,3,0,0,0,0,3,74,3,0,0,0,77
SSC12218,80,0,0,3,0,83,149,0,0,0,0,149,7,0,0,0,0,7,9,0,0,0,0,9,165,0,0,0,0,165,6,0,0,0,0,6,251,0,0,3,0,254
SSC12219,1564,219,473,6,0,2262,2901,164,282,8,12,3367,168,13,16,4,0,201,153,18,55,0,0,226,3222,195,353,12,12,3794,199,33,69,3,0,304,4985,447,895,21,12,6360
SSC12220,13,0,0,11,0,24,70,0,0,4,0,74,7,0,0,0,0,7,3,0,0,3,0,6,80,0,0,7,0,87,0,0,0,3,3,6,93,0,0,21,3,117
SSC12221,58,21,79,5,0,163,264,70,96,6,0,436,13,3,7,0,0,23,6,0,6,0,0,12,283,73,109,6,0,471,11,3,12,0,0,26,352,97,200,11,0,660
SSC12222,13,0,0,0,0,13,68,0,0,0,0,68,6,0,0,0,0,6,0,0,0,0,0,0,74,0,0,0,0,74,3,0,0,0,0,3,90,0,0,0,0,90
SSC12223,184,20,25,4,0,233,390,47,10,0,0,447,29,6,3,0,0,38,14,5,0,0,0,19,433,58,13,0,0,504,26,7,3,0,0,36,643,85,41,4,0,773
SSC12224,203,17,5,0,0,225,345,15,4,0,0,364,17,0,0,0,0,17,17,0,3,0,0,20,379,15,7,0,0,401,15,4,0,0,0,19,597,36,12,0,0,645
SSC12225,83,0,0,0,0,83,403,4,0,0,0,407,34,3,0,0,0,37,35,0,0,0,0,35,472,7,0,0,0,479,17,0,0,0,0,17,572,7,0,0,0,579
SSC12226,25,0,0,0,0,25,34,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,37,0,0,0,0,37,3,0,0,0,0,3,65,0,0,0,0,65
SSC12227,91,3,52,3,4,153,342,9,69,3,0,423,17,0,6,0,0,23,9,0,3,0,0,12,368,9,78,3,0,458,17,0,0,0,0,17,476,12,130,6,4,628
SSC12228,38,28,0,0,0,66,490,54,0,0,0,544,15,7,0,0,0,22,19,6,0,0,0,25,524,67,0,0,0,591,9,3,0,0,0,12,571,98,0,0,0,669
SSC12229,44,0,0,0,0,44,86,0,0,0,0,86,10,0,0,0,0,10,0,0,0,0,0,0,96,0,0,0,0,96,6,0,0,0,0,6,146,0,0,0,0,146
SSC12230,9,0,0,0,0,9,25,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,28,3,0,0,0,0,3,37,3,0,0,0,40
SSC12231,207,25,3,7,0,242,638,59,10,3,0,710,37,4,0,3,0,44,21,3,3,0,0,27,696,66,13,6,0,781,27,5,0,0,0,32,930,96,16,13,0,1055
SSC12232,250,18,16,0,0,284,473,23,21,0,0,517,19,0,0,0,0,19,34,3,0,0,0,37,526,26,21,0,0,573,31,3,0,0,0,34,807,47,37,0,0,891
SSC12233,37,0,0,0,0,37,155,3,0,0,0,158,12,0,0,0,0,12,3,0,0,0,0,3,170,3,0,0,0,173,7,0,0,0,0,7,214,3,0,0,0,217
SSC12234,160,68,221,3,0,452,651,381,343,8,25,1408,18,15,18,3,3,57,29,19,20,0,3,71,698,415,381,11,31,1536,34,16,42,0,3,95,892,499,644,14,34,2083
SSC12235,32,0,0,3,0,35,92,0,0,0,0,92,5,0,0,0,0,5,5,0,0,0,0,5,102,0,0,0,0,102,5,0,0,0,0,5,139,0,0,3,0,142
SSC12236,571,8,69,0,3,651,914,3,31,4,3,955,56,3,3,0,0,62,57,0,0,0,0,57,1027,6,34,4,3,1074,65,0,10,0,0,75,1663,14,113,4,6,1800
SSC12237,170,33,7,3,0,213,625,177,18,4,0,824,22,0,0,0,0,22,29,9,12,0,0,50,676,186,30,4,0,896,29,17,0,0,0,46,875,236,37,7,0,1155
SSC12238,260,23,19,3,0,305,661,42,13,0,0,716,24,0,0,0,0,24,29,3,0,0,0,32,714,45,13,0,0,772,27,0,3,0,0,30,1001,68,35,3,0,1107
SSC12239,15,0,0,0,0,15,106,0,3,0,0,109,4,0,0,0,0,4,3,0,3,0,0,6,113,0,6,0,0,119,0,0,0,0,0,0,128,0,6,0,0,134
SSC12240,38,7,0,0,0,45,248,53,3,0,3,307,6,5,0,0,0,11,5,0,0,0,0,5,259,58,3,0,3,323,11,4,0,0,0,15,308,69,3,0,3,383
SSC12241,504,20,44,3,0,571,839,11,20,5,3,878,59,0,0,0,0,59,41,3,0,0,0,44,939,14,20,5,3,981,52,0,6,0,0,58,1495,34,70,8,3,1610
SSC12242,118,10,6,34,0,168,320,10,11,15,0,356,9,0,0,0,0,9,8,3,0,3,0,14,337,13,11,18,0,379,14,5,0,3,0,22,469,28,17,55,0,569
SSC12243,10,0,0,3,0,13,69,0,0,3,3,75,7,0,0,0,0,7,0,0,0,0,0,0,76,0,0,3,3,82,0,0,0,0,0,0,86,0,0,6,3,95
SSC12244,23,0,0,0,0,23,67,0,0,0,0,67,0,0,0,0,0,0,4,0,0,0,0,4,71,0,0,0,0,71,3,0,0,0,0,3,97,0,0,0,0,97
SSC12245,15,0,0,0,0,15,68,0,0,0,0,68,6,0,0,0,0,6,6,0,0,0,0,6,80,0,0,0,0,80,3,0,0,0,0,3,98,0,0,0,0,98
SSC12246,12,0,0,0,0,12,53,0,0,0,0,53,0,0,0,0,0,0,8,0,0,0,0,8,61,0,0,0,0,61,0,0,0,0,0,0,73,0,0,0,0,73
SSC12247,82,0,0,6,0,88,708,4,3,3,0,718,31,0,0,0,0,31,17,0,0,0,0,17,756,4,3,3,0,766,24,0,0,0,0,24,862,4,3,9,0,878
SSC12248,55,3,4,17,0,79,739,12,9,14,6,780,19,0,0,0,0,19,14,3,0,0,0,17,772,15,9,14,6,816,16,0,0,11,0,27,843,18,13,42,6,922
SSC12249,297,131,38,145,0,611,1995,667,205,90,8,2965,74,20,12,13,0,119,77,44,24,3,0,148,2146,731,241,106,8,3232,68,27,9,17,0,121,2511,889,288,268,8,3964
SSC12250,11,0,0,0,0,11,67,0,0,0,0,67,3,0,0,0,0,3,3,0,0,0,0,3,73,0,0,0,0,73,0,0,0,0,0,0,84,0,0,0,0,84
SSC12251,8,0,0,3,0,11,56,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,56,0,0,0,0,0,0,64,0,0,3,0,67
SSC12252,22,0,0,0,0,22,59,0,0,0,0,59,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,63,5,0,0,0,0,5,90,0,0,0,0,90
SSC12253,58,0,0,3,0,61,130,0,0,3,0,133,13,0,0,0,0,13,4,0,0,0,0,4,147,0,0,3,0,150,11,0,0,3,0,14,216,0,0,9,0,225
SSC12254,26,0,0,3,0,29,137,0,0,3,0,140,6,0,0,0,0,6,0,0,0,0,0,0,143,0,0,3,0,146,6,0,0,0,0,6,175,0,0,6,0,181
SSC12255,214,96,284,12,0,606,251,110,485,4,3,853,15,7,27,0,0,49,28,10,62,0,0,100,294,127,574,4,3,1002,22,12,40,0,0,74,530,235,898,16,3,1682
SSC12256,56,23,38,12,0,129,191,74,71,3,0,339,12,5,5,3,0,25,22,5,10,3,0,40,225,84,86,9,0,404,11,10,3,4,0,28,292,117,127,25,0,561
SSC12257,19,18,75,0,0,112,127,147,303,0,0,577,5,3,13,0,0,21,0,0,52,0,0,52,132,150,368,0,0,650,9,6,14,0,0,29,160,174,457,0,0,791
SSC12258,40,42,73,0,0,155,259,83,98,0,0,440,3,6,4,0,0,13,5,12,14,0,0,31,267,101,116,0,0,484,5,4,9,0,0,18,312,147,198,0,0,657
SSC12259,21,0,0,0,0,21,58,0,0,0,0,58,4,0,0,0,0,4,4,0,0,0,0,4,66,0,0,0,0,66,0,0,0,0,0,0,87,0,0,0,0,87
SSC12260,112,5,0,0,0,117,543,10,5,5,0,563,39,0,0,0,0,39,21,0,0,0,0,21,603,10,5,5,0,623,30,0,3,0,0,33,745,15,8,5,0,773
SSC12261,31,0,0,0,0,31,69,0,0,3,0,72,3,0,0,0,0,3,3,0,0,0,0,3,75,0,0,3,0,78,0,0,0,0,0,0,106,0,0,3,0,109
SSC12262,28,0,0,0,0,28,89,0,0,0,0,89,5,0,0,0,0,5,5,0,0,0,0,5,99,0,0,0,0,99,3,0,0,0,0,3,130,0,0,0,0,130
SSC12263,48,3,0,0,0,51,699,68,0,0,0,767,5,0,0,0,0,5,26,6,0,0,0,32,730,74,0,0,0,804,17,6,0,0,0,23,795,83,0,0,0,878
SSC12264,4,0,0,0,0,4,42,0,0,4,0,46,5,0,0,0,0,5,0,0,0,0,0,0,47,0,0,4,0,51,0,0,0,0,0,0,51,0,0,4,0,55
SSC12265,93,0,0,3,0,96,255,0,0,0,3,258,11,0,0,0,0,11,8,0,0,0,0,8,274,0,0,0,3,277,25,0,0,0,0,25,392,0,0,3,3,398
SSC12266,0,4,35,0,5,44,3,15,137,0,4,159,0,0,7,0,3,10,0,3,7,0,0,10,3,18,151,0,7,179,0,0,9,0,4,13,3,22,195,0,16,236
SSC12267,13,0,0,0,0,13,72,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,72,3,0,0,0,0,3,88,0,0,0,0,88
SSC12268,20,0,0,0,0,20,90,0,0,3,0,93,3,0,0,0,0,3,4,0,0,0,0,4,97,0,0,3,0,100,3,0,0,0,0,3,120,0,0,3,0,123
SSC12269,24,0,0,0,0,24,120,0,0,0,0,120,7,0,0,0,0,7,3,0,0,0,0,3,130,0,0,0,0,130,5,0,0,0,0,5,159,0,0,0,0,159
SSC12270,170,5,31,0,0,206,807,14,14,0,0,835,31,0,5,3,0,39,19,3,0,0,0,22,857,17,19,3,0,896,46,0,6,0,0,52,1073,22,56,3,0,1154
SSC12271,213,68,57,3,0,341,1149,198,128,3,0,1478,54,14,14,0,0,82,29,11,7,0,0,47,1232,223,149,3,0,1607,46,15,5,0,0,66,1491,306,211,6,0,2014
SSC12272,11,0,0,0,0,11,80,0,0,3,0,83,4,0,0,0,0,4,3,0,0,0,0,3,87,0,0,3,0,90,0,0,0,0,0,0,98,0,0,3,0,101
SSC12273,228,23,28,0,3,282,2041,155,26,6,3,2231,38,4,6,0,0,48,32,3,3,0,0,38,2111,162,35,6,3,2317,68,4,5,0,0,77,2407,189,68,6,6,2676
SSC12274,289,32,0,0,0,321,1917,64,6,0,3,1990,93,4,0,0,0,97,92,6,0,0,0,98,2102,74,6,0,3,2185,58,5,0,0,0,63,2449,111,6,0,3,2569
SSC12275,16,0,0,0,0,16,43,0,3,0,0,46,4,0,0,0,0,4,3,0,0,0,0,3,50,0,3,0,0,53,0,0,0,0,0,0,66,0,3,0,0,69
SSC12276,185,7,14,0,0,206,1522,23,24,0,4,1573,60,0,0,0,0,60,65,6,0,0,0,71,1647,29,24,0,4,1704,50,0,0,0,0,50,1882,36,38,0,4,1960
SSC12277,25,0,0,0,0,25,71,0,0,6,0,77,3,0,0,0,0,3,3,0,0,0,0,3,77,0,0,6,0,83,3,0,0,0,0,3,105,0,0,6,0,111
SSC12278,125,27,8,0,0,160,407,23,6,3,0,439,14,0,0,0,0,14,18,5,4,0,0,27,439,28,10,3,0,480,18,0,0,0,0,18,582,55,18,3,0,658
SSC12279,22,0,0,0,0,22,90,0,0,0,0,90,11,0,0,0,0,11,5,0,0,0,0,5,106,0,0,0,0,106,8,0,0,0,0,8,136,0,0,0,0,136
SSC12280,164,0,0,3,0,167,192,0,0,0,0,192,16,0,0,0,0,16,14,0,0,0,0,14,222,0,0,0,0,222,22,0,0,0,0,22,408,0,0,3,0,411
SSC12281,73,3,5,0,3,84,518,9,0,4,0,531,18,0,0,0,0,18,12,0,0,0,0,12,548,9,0,4,0,561,21,0,0,0,0,21,642,12,5,4,3,666
SSC12282,83,0,0,0,0,83,271,3,4,0,0,278,15,0,0,0,0,15,9,0,0,0,0,9,295,3,4,0,0,302,11,0,0,0,0,11,389,3,4,0,0,396
SSC12283,30,0,0,3,0,33,202,0,0,0,0,202,10,0,0,0,0,10,4,0,0,0,0,4,216,0,0,0,0,216,5,0,0,0,0,5,251,0,0,3,0,254
SSC12284,34,0,0,0,0,34,90,0,0,0,0,90,7,0,0,0,0,7,3,0,0,0,0,3,100,0,0,0,0,100,4,0,0,0,0,4,138,0,0,0,0,138
SSC12285,250,18,26,20,0,314,485,22,20,30,3,560,39,0,0,0,0,39,24,0,0,0,0,24,548,22,20,30,3,623,27,0,4,4,0,35,825,40,50,54,3,972
SSC12286,317,26,64,0,0,407,715,12,80,3,0,810,35,3,3,0,0,41,66,0,7,0,0,73,816,15,90,3,0,924,50,0,12,0,0,62,1183,41,166,3,0,1393
SSC12287,9,0,0,40,0,49,25,0,0,36,0,61,3,0,0,3,0,6,3,0,0,12,0,15,31,0,0,51,0,82,0,0,0,6,0,6,40,0,0,97,0,137
SSC12288,67,13,3,31,0,114,193,14,6,21,0,234,17,0,0,0,0,17,9,0,0,0,0,9,219,14,6,21,0,260,9,0,0,0,0,9,295,27,9,52,0,383
SSC12289,50,0,0,0,0,50,237,0,0,0,0,237,13,0,0,0,0,13,9,0,0,0,0,9,259,0,0,0,0,259,14,0,0,0,0,14,323,0,0,0,0,323
SSC12290,35,0,0,0,0,35,90,0,0,0,0,90,5,0,0,0,0,5,0,0,0,0,0,0,95,0,0,0,0,95,0,0,0,0,0,0,130,0,0,0,0,130
SSC12291,17,0,3,5,0,25,42,0,0,0,0,42,3,0,0,0,0,3,3,0,0,0,0,3,48,0,0,0,0,48,0,0,0,0,0,0,65,0,3,5,0,73
