region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SSC12118,682,1363,7,47,33,149,11,76,181,712,232,984,13,49,25,84,64,188,102,321,334,1305,0,16,8,38,5,15,101,260,114,329,7,16,23,40,58,118,88,174,202,503,17,27,1235,3198
SSC12119,473,945,8,76,48,223,30,128,361,1380,447,1807,33,148,27,83,125,402,185,633,632,2440,8,41,30,108,22,82,225,628,285,859,14,46,43,87,152,329,209,462,494,1321,20,40,1619,4746
SSC12120,7,13,0,0,0,8,3,5,3,4,6,17,0,0,0,0,0,3,0,3,6,20,0,0,0,0,0,0,3,13,3,13,0,0,0,0,4,5,4,5,7,18,0,0,20,51
SSC12121,13,29,3,6,4,12,0,3,8,40,15,61,0,4,3,10,8,24,11,38,26,99,0,0,0,0,0,0,3,6,3,6,0,0,0,0,3,7,3,7,6,13,3,3,48,144
SSC12122,404,806,6,29,40,192,10,42,187,706,243,969,9,40,35,121,79,237,123,398,366,1367,7,27,9,31,0,12,63,157,79,227,5,20,9,23,60,119,74,162,153,389,16,31,939,2593
SSC12123,52,98,3,17,4,21,3,6,25,98,35,142,4,17,4,19,9,30,17,66,52,208,0,0,0,4,0,0,0,3,0,7,0,3,0,0,0,0,0,3,0,10,0,0,104,316
SSC12124,49,95,0,4,0,4,0,13,21,77,21,98,4,3,0,4,11,32,15,39,36,137,0,0,3,13,0,0,14,36,17,49,0,0,0,7,5,7,5,14,22,63,0,3,107,298
SSC12125,44,79,0,0,6,24,4,8,24,105,34,137,0,5,3,3,9,34,12,42,46,179,0,0,0,0,0,0,7,23,7,23,0,0,0,0,5,10,5,10,12,33,0,0,102,291
SSC12126,29,59,0,0,10,41,0,0,16,75,26,116,3,8,11,30,3,9,17,47,43,163,0,0,0,0,0,0,5,6,5,6,0,0,0,0,3,9,3,9,8,15,0,0,80,237
SSC12127,146,297,0,3,12,41,3,25,110,411,125,480,3,13,11,29,14,52,28,94,153,574,3,7,3,7,3,9,19,63,28,86,3,12,3,7,18,33,24,52,52,138,0,3,351,1012
SSC12128,65,133,0,0,4,20,0,0,24,102,28,122,4,16,6,19,13,28,23,63,51,185,0,0,0,0,0,0,3,0,3,0,0,0,3,6,3,11,6,17,9,17,0,0,125,335
SSC12129,46,83,0,0,6,35,3,16,25,94,34,145,0,5,5,15,12,30,17,50,51,195,0,0,0,0,0,0,3,13,3,13,3,8,0,0,4,9,7,17,10,30,0,0,107,308
SSC12130,30,62,0,0,5,16,0,0,19,84,24,100,0,0,0,0,9,21,9,21,33,121,0,0,4,12,0,6,7,23,11,41,0,0,0,0,3,4,3,4,14,45,0,0,77,228
SSC12131,58,108,0,0,0,6,5,10,23,93,28,109,3,5,8,20,0,8,11,33,39,142,0,0,0,0,0,3,6,14,6,17,0,0,3,4,3,12,6,16,12,33,0,0,109,283
SSC12132,38,77,3,7,3,11,3,5,20,89,29,112,0,3,3,8,9,25,12,36,41,148,0,0,0,0,0,3,0,3,0,6,0,0,3,3,0,3,3,6,3,12,0,0,82,237
SSC12133,166,323,5,15,14,71,5,32,108,425,132,543,10,33,9,30,37,120,56,183,188,726,0,0,7,39,12,39,76,213,95,291,8,23,11,28,28,55,47,106,142,397,10,18,506,1464
SSC12134,319,642,17,73,64,306,15,74,307,1226,403,1679,24,87,35,119,90,285,149,491,552,2170,5,21,9,31,10,41,91,245,115,338,15,39,17,33,81,183,113,255,228,593,10,17,1109,3422
SSC12135,23,52,3,4,4,23,0,0,23,96,30,123,0,5,4,9,4,16,8,30,38,153,0,0,0,0,0,0,3,3,3,3,3,4,0,4,3,6,6,14,9,17,0,3,70,225
SSC12136,22,48,0,4,7,33,0,0,16,65,23,102,3,15,0,0,5,12,8,27,31,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,8,3,8,0,0,56,185
SSC12137,106,215,5,35,48,220,8,32,153,679,214,966,26,96,20,79,39,123,85,298,299,1264,0,0,4,20,0,3,8,19,12,42,3,3,0,0,7,16,10,19,22,61,3,3,430,1543
SSC12138,859,1713,26,125,112,511,22,119,530,2098,690,2853,59,232,94,306,189,592,342,1130,1032,3983,0,10,26,82,8,19,116,305,150,416,8,28,47,103,131,265,186,396,336,812,25,43,2252,6551
SSC12139,42,86,0,0,3,8,0,8,13,51,16,67,0,6,0,4,6,13,6,23,22,90,0,0,0,3,0,0,5,15,5,18,0,0,3,3,3,8,6,11,11,29,0,0,75,205
SSC12140,421,848,25,141,75,367,37,185,350,1378,487,2071,54,234,57,196,231,764,342,1194,829,3265,3,14,22,85,17,75,120,361,162,535,15,52,26,67,111,259,152,378,314,913,32,71,1596,5097
SSC12141,1428,2881,51,272,281,1325,123,591,1350,5414,1805,7602,266,1147,212,722,829,2766,1307,4635,3112,12237,18,89,70,259,50,190,354,987,492,1525,59,195,83,194,370,846,512,1235,1004,2760,61,125,5605,18003
SSC12142,32,60,0,0,5,19,4,14,16,77,25,110,0,0,3,12,8,21,11,33,36,143,0,0,3,3,0,0,0,9,3,12,0,0,0,0,6,13,6,13,9,25,3,5,80,233
SSC12143,334,654,7,40,28,127,7,32,160,648,202,847,12,43,15,52,49,148,76,243,278,1090,3,10,7,23,3,13,56,155,69,201,0,0,12,20,36,80,48,100,117,301,5,16,734,2061
SSC12144,409,831,28,154,82,389,45,223,496,1992,651,2758,47,194,48,167,152,501,247,862,898,3620,3,24,42,162,13,44,158,454,216,684,26,81,28,63,110,251,164,395,380,1079,19,40,1706,5570
SSC12145,169,332,3,13,14,55,3,10,39,162,59,240,5,33,18,55,29,86,52,174,111,414,0,0,0,4,0,0,9,18,9,22,3,9,8,16,18,36,29,61,38,83,0,7,318,836
SSC12146,1542,3052,41,215,313,1416,28,129,1086,4336,1468,6096,184,747,366,1273,437,1363,987,3383,2455,9479,0,7,42,139,6,20,105,288,153,454,29,91,62,140,154,334,245,565,398,1019,39,87,4434,13637
SSC12147,305,596,5,38,70,327,14,57,233,918,322,1340,44,166,83,285,72,229,199,680,521,2020,0,0,6,24,0,3,20,50,26,77,5,22,11,22,30,60,46,104,72,181,0,4,898,2801
SSC12148,426,868,19,104,88,440,34,174,279,1190,420,1908,84,349,86,314,286,970,456,1633,876,3541,5,28,28,103,7,39,101,282,141,452,17,63,34,82,114,277,165,422,306,874,28,64,1636,5347
SSC12149,709,1400,0,0,11,44,3,5,228,785,242,834,5,14,22,83,32,92,59,189,301,1023,0,0,4,6,0,9,23,55,27,70,12,25,26,61,26,54,64,140,91,210,59,126,1160,2759
SSC12150,832,1694,35,192,87,451,36,181,596,2365,754,3189,52,208,54,190,224,744,330,1142,1084,4331,13,72,57,206,27,97,354,989,451,1364,23,88,43,101,305,673,371,862,822,2226,80,166,2818,8417
SSC12151,346,680,0,0,11,50,3,10,159,574,173,634,4,22,11,28,33,106,48,156,221,790,0,5,3,16,0,3,39,89,42,113,4,7,15,32,35,85,54,124,96,237,28,60,691,1767
SSC12152,43,82,0,0,7,28,3,17,31,120,41,165,3,6,7,28,6,23,16,57,57,222,4,6,3,3,0,0,3,16,10,25,0,0,3,3,0,3,3,6,13,31,3,7,116,342
SSC12153,72,142,0,8,8,47,0,0,28,105,36,160,4,13,7,18,14,54,25,85,61,245,0,3,0,9,3,5,13,37,16,54,0,3,0,0,13,28,13,31,29,85,3,4,165,476
SSC12154,514,1029,13,79,139,613,34,161,893,3453,1079,4306,59,244,77,258,136,454,272,956,1351,5262,3,16,15,61,4,13,84,224,106,314,10,36,20,58,72,159,102,253,208,567,24,54,2097,6912
SSC12155,833,1629,9,36,41,204,0,6,484,1771,534,2017,15,71,47,151,114,350,176,572,710,2589,3,3,13,46,3,7,71,167,90,223,9,20,38,83,97,205,144,308,234,531,59,123,1836,4872
SSC12156,112,219,10,35,24,132,3,21,97,363,134,551,24,96,23,72,32,109,79,277,213,828,0,0,5,20,0,0,12,32,17,52,0,3,5,12,13,25,18,40,35,92,0,0,360,1139
SSC12157,45,86,3,9,5,32,3,13,39,154,50,208,5,19,8,37,14,36,27,92,77,300,0,0,0,3,0,0,4,9,4,12,0,6,0,4,4,5,4,15,8,27,0,0,130,413
SSC12158,60,120,0,0,5,27,0,0,33,129,38,156,0,6,5,11,6,19,11,36,49,192,0,0,0,0,0,0,6,22,6,22,0,4,4,6,9,17,13,27,19,49,0,3,128,364
SSC12159,379,751,5,32,42,178,7,32,178,662,232,904,22,83,24,86,104,326,150,495,382,1399,0,5,15,44,6,27,89,225,110,301,6,18,19,44,100,209,125,271,235,572,18,40,1014,2762
SSC12160,81,152,0,0,5,31,0,18,35,129,40,178,4,16,5,13,18,58,27,87,67,265,0,0,3,5,0,0,7,37,10,42,3,4,3,6,8,18,14,28,24,70,0,3,172,490
SSC12161,29,60,0,0,0,15,4,3,15,68,19,86,6,9,0,4,4,14,10,27,29,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,3,6,0,0,61,179
SSC12162,19,34,0,0,5,14,0,4,11,52,16,70,0,0,3,3,3,9,6,12,22,82,0,0,3,16,0,0,3,13,6,29,0,0,0,5,3,0,3,5,9,34,0,0,50,150
SSC12163,29,63,4,9,5,33,4,17,13,51,26,110,0,4,4,3,3,12,7,19,33,129,0,0,0,0,0,0,5,9,5,9,0,0,0,0,0,0,0,0,5,9,3,3,70,204
SSC12164,1951,3977,45,263,371,1723,28,122,1174,4523,1618,6631,226,1027,415,1505,596,1929,1237,4461,2855,11092,3,18,53,187,16,52,180,457,252,714,43,140,127,303,320,703,490,1146,742,1860,224,485,5772,17414
SSC12165,225,461,3,16,53,252,10,60,231,877,297,1205,41,164,52,185,97,327,190,676,487,1881,0,5,6,29,5,17,40,103,51,154,13,37,14,29,60,140,87,206,138,360,16,39,866,2741
SSC12166,111,219,4,14,27,114,3,11,55,230,89,369,8,27,3,10,22,64,33,101,122,470,0,0,4,12,3,4,12,43,19,59,0,10,3,8,17,32,20,50,39,109,3,12,275,810
SSC12167,32,58,3,9,3,21,0,0,19,73,25,103,0,0,5,11,9,28,14,39,39,142,0,0,0,0,0,4,4,11,4,15,0,0,0,3,3,4,3,7,7,22,0,0,78,222
SSC12168,71,139,3,6,3,11,3,9,30,115,39,141,0,14,3,11,10,27,13,52,52,193,0,3,0,0,3,6,4,16,7,25,0,0,3,4,3,7,6,11,13,36,7,12,143,380
SSC12169,93,186,0,0,4,15,0,5,20,64,24,84,0,0,7,16,8,36,15,52,39,136,0,0,5,7,0,7,22,72,27,86,4,4,3,6,24,52,31,62,58,148,8,17,198,487
SSC12170,27,54,0,0,0,3,0,0,13,61,13,64,4,14,3,10,6,18,13,42,26,106,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,7,3,7,6,10,0,5,59,175
SSC12171,36,68,0,9,5,20,0,3,25,83,30,115,0,5,0,8,11,21,11,34,41,149,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,0,9,0,14,0,5,77,236
SSC12172,297,577,3,26,41,171,4,23,197,723,245,943,7,32,25,79,40,116,72,227,317,1170,0,8,15,51,9,20,103,232,127,311,7,26,25,48,46,88,78,162,205,473,10,18,829,2238
SSC12173,669,1326,5,20,49,202,4,27,427,1546,485,1795,26,106,70,236,85,241,181,583,666,2378,0,4,7,29,3,3,85,186,95,222,5,18,45,92,76,157,126,267,221,489,49,104,1605,4297
SSC12174,53,105,3,13,6,34,3,14,48,200,60,261,0,11,4,5,22,70,26,86,86,347,0,0,0,0,0,0,3,6,3,6,0,0,3,6,6,10,9,16,12,22,0,0,151,474
SSC12175,303,604,4,24,19,89,16,69,148,580,187,762,10,45,10,30,47,159,67,234,254,996,3,12,11,30,10,30,46,143,70,215,3,10,6,17,30,62,39,89,109,304,8,23,674,1927
SSC12176,31,61,0,0,0,0,0,0,20,100,20,100,3,4,5,14,3,16,11,34,31,134,0,0,0,0,0,0,3,4,3,4,0,0,3,0,3,9,6,9,9,13,0,3,71,211
SSC12177,46,93,0,3,0,4,3,6,24,93,27,106,3,10,3,6,8,28,14,44,41,150,0,0,0,0,0,0,3,0,3,0,0,0,3,10,7,15,10,25,13,25,0,3,100,271
SSC12178,58,113,0,9,4,24,0,0,22,71,26,104,0,7,3,15,12,37,15,59,41,163,0,0,0,0,0,5,12,33,12,38,0,4,5,4,6,20,11,28,23,66,0,0,122,342
SSC12179,201,401,0,6,11,51,5,19,53,197,69,273,3,5,8,35,24,77,35,117,104,390,0,5,10,33,3,15,38,117,51,170,0,0,0,3,19,40,19,43,70,213,3,0,378,1004
SSC12180,283,565,3,14,5,39,5,19,86,330,99,402,8,17,5,23,35,112,48,152,147,554,0,0,10,23,3,8,47,138,60,169,3,21,8,24,36,67,47,112,107,281,7,8,544,1408
SSC12181,186,362,0,8,16,64,3,12,68,301,87,385,6,19,3,10,29,95,38,124,125,509,0,3,3,13,0,0,49,138,52,154,3,3,3,13,13,25,19,41,71,195,5,10,387,1076
SSC12182,2102,4093,3,19,21,88,6,22,341,1190,371,1319,13,47,42,128,68,207,123,382,494,1701,0,0,7,18,8,21,76,181,91,220,9,24,20,47,103,201,132,272,223,492,130,278,2949,6564
SSC12183,643,1282,5,26,24,110,7,34,93,364,129,534,13,40,11,45,66,191,90,276,219,810,3,3,9,32,6,13,76,220,94,268,4,11,17,35,65,128,86,174,180,442,20,38,1062,2572
SSC12184,1135,2246,11,36,39,169,10,59,645,2330,705,2594,37,155,55,181,135,441,227,777,932,3371,6,24,24,79,6,35,171,416,207,554,25,63,59,139,187,382,271,584,478,1138,62,129,2607,6884
SSC12185,160,312,3,19,25,131,11,38,106,433,145,621,15,52,17,65,37,122,69,239,214,860,0,0,0,0,0,6,20,41,20,47,4,5,4,9,7,17,15,31,35,78,6,14,415,1264
SSC12186,78,143,0,0,6,31,4,9,34,142,44,182,7,20,5,12,14,49,26,81,70,263,0,4,0,0,0,0,5,18,5,22,4,9,0,4,4,9,8,22,13,44,0,0,161,450
SSC12187,52,100,0,7,3,10,0,6,31,127,34,150,0,0,3,8,10,36,13,44,47,194,0,0,4,5,0,3,9,18,13,26,0,0,0,6,8,17,8,23,21,49,3,3,123,346
SSC12188,20,43,0,8,4,11,0,4,26,99,30,122,3,14,5,14,8,22,16,50,46,172,0,0,3,3,0,0,3,18,6,21,0,0,0,3,6,9,6,12,12,33,3,4,81,252
SSC12189,607,1218,9,50,37,164,17,76,191,746,254,1036,19,72,28,107,109,334,156,513,410,1549,7,18,18,58,9,41,95,255,129,372,3,10,14,36,120,257,137,303,266,675,24,52,1307,3494
SSC12190,67,140,3,13,6,36,3,10,47,189,59,248,3,12,7,17,30,84,40,113,99,361,3,3,0,3,3,4,8,22,14,32,0,3,0,5,10,24,10,32,24,64,3,7,193,572
SSC12191,102,211,0,6,6,15,0,0,43,155,49,176,8,24,3,23,18,68,29,115,78,291,0,0,3,12,0,0,15,35,18,47,4,8,9,19,30,66,43,93,61,140,14,21,255,663
SSC12192,1609,3205,0,0,15,60,6,29,270,889,291,978,15,51,48,148,69,203,132,402,423,1380,3,5,5,9,3,12,56,131,67,157,3,14,66,133,74,163,143,310,210,467,280,615,2522,5667
SSC12193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12194,1085,2173,15,59,118,533,12,70,618,2403,763,3065,84,355,102,363,289,922,475,1640,1238,4705,3,11,24,92,8,35,120,313,155,451,17,58,50,112,171,364,238,534,393,985,21,49,2737,7912
SSC12195,314,631,6,52,40,174,8,48,220,834,274,1108,34,154,46,163,111,359,191,676,465,1784,0,0,16,49,3,12,40,100,59,161,4,18,17,34,40,92,61,144,120,305,17,32,916,2752
SSC12196,112,225,7,39,33,144,7,30,105,439,152,652,14,67,26,76,22,70,62,213,214,865,0,8,0,3,3,6,3,13,6,30,3,8,3,3,7,10,13,21,19,51,0,0,345,1141
SSC12197,59,114,0,0,6,35,0,9,28,115,34,159,0,0,11,29,13,38,24,67,58,226,0,6,4,12,4,4,24,83,32,105,0,0,0,9,14,31,14,40,46,145,4,9,167,494
SSC12198,64,123,3,24,12,58,8,40,36,125,59,247,10,28,9,38,28,88,47,154,106,401,0,4,4,16,0,3,18,50,22,73,0,0,5,9,14,30,19,39,41,112,0,3,211,639
SSC12199,25,46,0,4,3,21,3,5,13,59,19,89,0,9,3,11,12,30,15,50,34,139,0,0,3,5,0,0,3,10,6,15,3,5,3,4,3,16,9,25,15,40,4,0,78,225
SSC12200,420,836,18,78,45,222,15,81,280,1093,358,1474,35,142,34,116,109,357,178,615,536,2089,4,15,29,116,7,43,112,321,152,495,10,32,28,67,98,214,136,313,288,808,19,41,1263,3774
SSC12201,38,73,0,0,3,7,0,0,3,19,6,26,0,0,3,5,3,4,6,9,12,35,0,0,0,0,0,0,7,18,7,18,0,0,3,5,0,0,3,5,10,23,0,0,60,131
SSC12202,43,91,3,13,4,27,0,0,26,93,33,133,0,5,0,3,9,14,9,22,42,155,5,9,0,3,0,0,8,24,13,36,0,0,0,0,0,4,0,4,13,40,0,0,98,286
SSC12203,46,95,4,11,5,31,0,3,20,99,29,144,0,4,3,8,5,12,8,24,37,168,0,0,3,7,0,0,4,18,7,25,0,0,0,0,0,0,0,0,7,25,3,4,93,292
SSC12204,93,180,5,16,8,34,0,14,35,153,48,217,6,16,8,24,16,55,30,95,78,312,0,0,0,0,3,7,13,37,16,44,0,0,0,0,6,11,6,11,22,55,4,8,197,555
SSC12205,112,225,0,0,3,10,0,0,30,122,33,132,0,0,6,21,9,15,15,36,48,168,0,0,5,10,3,3,5,20,13,33,0,0,0,0,3,8,3,8,16,41,0,0,176,434
SSC12206,162,307,0,0,5,33,0,0,85,293,90,326,3,10,15,50,12,40,30,100,120,426,0,0,0,4,0,3,17,33,17,40,4,3,0,3,11,27,15,33,32,73,7,8,321,814
SSC12207,56,107,3,29,13,45,0,4,23,106,39,184,3,13,7,15,13,38,23,66,62,250,0,0,4,10,0,6,8,28,12,44,0,0,0,4,11,16,11,20,23,64,3,8,144,429
SSC12208,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,3,6,3,6,0,0,0,0,3,3,3,3,6,9,0,0,9,16
SSC12209,10,22,0,0,0,0,0,4,6,19,6,23,0,0,3,3,3,11,6,14,12,37,0,0,0,0,0,0,5,7,5,7,0,0,3,3,0,5,3,8,8,15,0,3,30,77
SSC12210,365,716,5,11,27,130,9,49,178,735,219,925,7,30,19,59,67,213,93,302,312,1227,0,4,13,43,6,29,61,182,80,258,3,6,11,31,39,79,53,116,133,374,12,19,822,2336
SSC12211,48,92,0,0,8,36,3,4,20,79,31,119,0,0,7,18,3,9,10,27,41,146,0,0,3,4,0,0,0,8,3,12,3,4,4,7,3,9,10,20,13,32,0,3,102,273
SSC12212,16,34,0,0,3,5,0,0,8,38,11,43,0,0,0,0,6,15,6,15,17,58,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,6,3,6,0,0,36,98
SSC12213,24,48,0,0,6,21,0,9,15,69,21,99,0,0,5,14,3,9,8,23,29,122,0,0,0,0,4,6,0,3,4,9,0,0,0,0,0,3,0,3,4,12,3,0,60,182
SSC12214,88,171,0,0,7,45,4,23,38,146,49,214,5,17,12,43,15,42,32,102,81,316,0,0,0,3,0,3,6,14,6,20,0,3,5,11,5,9,10,23,16,43,0,0,185,530
SSC12215,44,90,0,0,6,36,0,3,19,77,25,116,3,3,3,3,11,39,17,45,42,161,0,0,0,0,0,0,3,13,3,13,0,0,3,3,4,8,7,11,10,24,3,3,99,278
SSC12216,22,40,0,0,7,26,0,0,16,72,23,98,0,13,0,0,0,6,0,19,23,117,0,0,0,0,0,0,11,27,11,27,0,0,0,3,5,8,5,11,16,38,4,4,65,199
SSC12217,22,43,3,4,0,11,0,0,9,41,12,56,3,11,0,0,3,4,6,15,18,71,0,0,0,3,5,14,4,15,9,32,0,0,0,0,3,0,3,0,12,32,3,4,55,150
SSC12218,78,157,0,11,8,43,5,10,31,113,44,177,3,7,4,14,13,45,20,66,64,243,0,7,3,14,0,4,12,27,15,52,3,3,5,9,5,14,13,26,28,78,5,9,175,487
SSC12219,1770,3519,18,95,146,689,55,259,707,2891,926,3934,55,207,104,315,236,755,395,1277,1321,5211,20,80,75,275,36,132,466,1320,597,1807,24,70,67,155,289,610,380,835,977,2642,65,131,4133,11503
SSC12220,45,84,0,0,5,12,0,7,18,63,23,82,0,8,0,9,8,20,8,37,31,119,0,0,3,5,0,0,7,23,10,28,0,0,3,6,0,4,3,10,13,38,0,0,89,241
SSC12221,249,496,0,4,16,79,7,21,77,285,100,389,15,52,15,58,48,150,78,260,178,649,0,0,3,9,3,4,8,29,14,42,3,6,0,8,25,51,28,65,42,107,6,16,475,1268
SSC12222,29,61,0,0,5,21,0,3,9,43,14,67,3,5,3,7,11,32,17,44,31,111,0,0,3,7,0,0,3,5,6,12,0,0,0,3,3,3,3,6,9,18,0,0,69,190
SSC12223,210,421,6,42,36,167,7,43,119,460,168,712,11,45,31,108,35,113,77,266,245,978,0,0,6,30,3,16,24,59,33,105,6,16,10,20,37,87,53,123,86,228,4,6,545,1633
SSC12224,199,393,5,30,17,70,4,37,76,302,102,439,4,19,8,28,62,192,74,239,176,678,3,4,8,36,6,14,39,118,56,172,3,10,4,10,29,62,36,82,92,254,3,9,470,1334
SSC12225,187,369,0,18,20,83,3,12,112,429,135,542,8,24,15,49,36,126,59,199,194,741,0,0,0,0,0,5,25,69,25,74,0,4,3,9,26,51,29,64,54,138,10,24,445,1272
SSC12226,25,51,0,4,0,3,0,0,6,20,6,27,0,0,7,14,3,13,10,27,16,54,0,0,0,0,0,0,8,23,8,23,0,0,0,0,4,7,4,7,12,30,0,0,53,135
SSC12227,198,391,4,8,14,67,0,0,81,320,99,395,5,15,24,74,17,51,46,140,145,535,0,6,5,20,0,0,20,44,25,70,3,6,7,14,21,34,31,54,56,124,4,5,403,1055
SSC12228,184,351,5,30,40,187,4,22,204,836,253,1075,13,50,19,64,28,85,60,199,313,1274,0,0,5,15,0,7,24,48,29,70,0,3,7,22,15,27,22,52,51,122,6,7,554,1754
SSC12229,52,101,0,0,4,16,0,0,15,59,19,75,0,6,0,3,6,16,6,25,25,100,3,4,3,10,0,3,4,14,10,31,0,0,0,5,7,11,7,16,17,47,3,0,97,248
SSC12230,18,34,0,0,0,0,0,0,4,19,4,19,0,0,0,8,0,3,0,11,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,22,67
SSC12231,540,1068,0,3,22,84,3,13,96,382,121,482,3,18,12,46,29,79,44,143,165,625,0,0,5,28,0,0,34,92,39,120,3,5,3,15,31,60,37,80,76,200,3,9,784,1902
SSC12232,226,450,3,10,14,62,8,46,134,533,159,651,6,33,13,48,53,166,72,247,231,898,3,3,10,45,0,5,54,143,67,196,4,12,7,22,52,104,63,138,130,334,17,29,604,1711
SSC12233,76,150,3,13,10,47,4,12,31,126,48,198,5,17,8,24,22,72,35,113,83,311,0,0,0,0,0,4,10,29,10,33,0,0,3,3,7,12,10,15,20,48,0,0,179,509
SSC12234,464,923,7,35,61,263,17,71,318,1185,403,1554,34,151,72,247,106,352,212,750,615,2304,3,8,19,70,14,37,80,217,116,332,14,49,24,63,110,227,148,339,264,671,20,36,1363,3934
SSC12235,51,102,3,8,4,19,0,0,10,55,17,82,4,18,7,23,11,26,22,67,39,149,0,0,3,6,3,4,5,15,11,25,0,0,0,0,8,14,8,14,19,39,0,0,109,290
SSC12236,537,1070,12,44,44,219,17,82,221,900,294,1245,17,73,47,140,71,219,135,432,429,1677,3,8,14,51,3,16,93,264,113,339,3,11,16,34,65,138,84,183,197,522,16,29,1179,3298
SSC12237,307,604,6,35,22,107,10,29,224,841,262,1012,17,75,27,99,84,275,128,449,390,1461,4,17,7,25,8,20,53,133,72,195,5,24,15,32,51,111,71,167,143,362,22,50,862,2477
SSC12238,334,682,8,59,29,128,11,72,148,587,196,846,20,70,33,127,79,249,132,446,328,1292,4,13,17,69,12,48,81,225,114,355,7,30,11,26,50,104,68,160,182,515,15,27,859,2516
SSC12239,50,99,3,14,9,51,3,14,22,89,37,168,4,14,0,0,16,50,20,64,57,232,5,4,0,3,0,0,0,10,5,17,0,0,4,13,8,18,12,31,17,48,3,4,127,383
SSC12240,104,204,0,0,28,114,3,17,79,313,110,444,13,45,17,69,40,123,70,237,180,681,0,0,3,13,0,3,12,21,15,37,0,3,3,7,12,25,15,35,30,72,5,8,319,965
SSC12241,517,1006,3,10,28,138,11,50,210,830,252,1028,11,48,18,57,72,208,101,313,353,1341,3,25,12,60,10,21,76,242,101,348,4,11,13,26,52,115,69,152,170,500,16,33,1056,2880
SSC12242,147,296,3,19,12,59,6,24,80,300,101,402,11,43,5,18,39,124,55,185,156,587,0,8,7,31,6,15,41,92,54,146,5,8,11,20,26,58,42,86,96,232,3,11,402,1126
SSC12243,20,42,0,0,3,18,3,6,16,70,22,94,0,0,3,4,3,9,6,13,28,107,0,0,0,3,0,0,4,8,4,11,0,0,0,3,4,9,4,12,8,23,0,0,56,172
SSC12244,28,57,4,22,0,10,4,3,8,34,16,69,4,10,0,4,5,19,9,33,25,102,0,0,3,4,0,0,3,9,6,13,0,0,0,0,0,0,0,0,6,13,0,0,59,172
SSC12245,38,76,0,0,7,20,0,3,13,41,20,64,0,6,5,5,5,19,10,30,30,94,0,0,3,10,0,0,4,12,7,22,0,0,4,4,0,3,4,7,11,29,0,0,79,199
SSC12246,28,55,0,10,4,20,0,3,17,70,21,103,3,9,3,4,8,20,14,33,35,136,0,0,0,0,0,0,3,9,3,9,4,3,0,0,0,4,4,7,7,16,0,0,70,207
SSC12247,280,554,4,30,61,293,15,61,195,785,275,1169,23,83,43,150,76,245,142,478,417,1647,3,12,3,21,5,14,36,100,47,147,3,9,13,25,28,61,44,95,91,242,9,15,797,2458
