region_id,P_85y_ov_DNUDW_,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW_,P_Tot_UDW_NS,P_Tot_Total
1106202,6,3,9,34,61,41,55,99,56,346
1106203,5,0,8,51,85,33,40,74,31,314
1106204,0,5,8,52,76,41,33,89,31,322
1106205,0,0,7,59,90,46,45,48,22,310
1106206,6,3,9,53,65,41,36,58,35,288
1106207,3,3,9,36,38,27,27,59,21,208
1106208,8,6,21,24,34,16,23,56,18,171
1106209,15,6,24,41,44,22,40,56,26,229
1106210,3,0,3,42,64,30,36,64,30,266
1106211,3,0,3,38,63,11,26,85,52,275
1106212,6,0,6,21,35,12,18,38,18,142
1106213,0,0,0,55,71,55,46,48,18,293
1106214,0,0,3,47,42,35,31,40,20,215
1106215,0,0,0,42,37,22,27,19,24,171
1106216,0,0,0,7,19,8,15,19,0,68
1106217,0,0,3,50,60,38,42,41,16,247
1106218,0,3,3,26,58,26,46,43,24,223
1106219,0,0,0,66,76,46,49,55,26,318
1106220,0,0,0,53,78,42,41,32,11,257
1106221,0,0,0,15,26,24,19,22,15,121
1106222,13,6,23,36,61,32,38,66,32,265
1106223,0,0,0,0,3,0,0,9,3,15
1106224,0,0,0,0,7,4,0,10,0,21
1106225,0,0,0,0,0,0,0,0,0,0
1106301,0,0,0,0,0,0,0,0,0,0
1106302,0,0,0,0,0,0,0,0,0,0
1106303,36,0,45,63,77,52,35,146,56,429
1106304,6,0,15,95,135,75,74,84,65,528
1106305,0,0,6,46,54,37,37,30,16,220
1106306,50,6,64,32,30,17,11,105,26,221
1106307,0,0,0,0,0,3,0,0,0,3
1106308,3,3,6,55,78,39,33,69,22,296
1106309,6,0,9,47,68,47,55,107,49,373
1106310,3,6,12,52,73,33,40,77,32,307
1106311,3,6,18,55,73,44,39,98,51,360
1106312,4,9,18,56,46,45,37,53,53,290
1106313,0,0,6,40,52,24,25,33,12,186
1106314,4,0,10,34,34,23,36,38,3,168
1106315,6,0,9,67,99,43,45,79,23,356
1106316,0,4,9,69,70,42,28,55,30,294
1106317,0,3,9,30,64,36,38,70,37,275
1106318,3,3,6,15,25,20,38,57,100,255
1106319,8,6,14,33,33,24,25,61,86,262
1106320,0,0,3,18,26,12,5,29,49,139
1106321,0,0,7,35,57,45,46,60,14,257
1106322,3,0,9,31,43,23,27,53,12,189
1106323,6,3,9,74,95,67,53,82,15,386
1106324,0,0,0,36,62,21,25,58,26,228
1106325,0,0,0,54,72,58,55,83,27,349
1106326,0,0,3,38,41,27,23,42,8,179
1106327,3,3,9,26,36,19,15,42,9,147
1106328,0,0,3,63,106,51,50,68,29,367
1106329,3,0,6,25,38,25,25,29,6,148
1106401,3,0,3,18,27,19,35,35,12,146
1106402,7,0,13,33,61,30,21,52,13,210
1106403,0,3,3,29,54,35,35,76,12,241
1106404,3,3,12,50,80,48,48,65,26,317
1106405,3,3,6,27,57,34,44,61,15,238
1106406,5,3,11,41,48,34,48,59,28,258
1106407,27,6,39,59,83,44,51,97,26,360
1106408,3,0,12,82,110,65,58,61,24,400
1106409,4,0,7,27,51,47,41,44,24,234
1106410,0,0,0,41,45,28,34,43,15,206
1106411,0,0,0,38,45,31,24,41,10,189
1106412,0,0,0,35,47,40,36,43,6,207
1106413,0,3,3,51,72,35,36,39,13,246
1106414,0,0,0,36,78,39,48,56,15,272
1106415,0,0,7,40,52,28,30,40,19,209
1106416,0,0,4,27,45,26,24,39,24,185
1106417,3,3,12,46,59,37,38,57,26,263
1106418,0,0,0,33,42,29,25,48,16,193
1106501,6,0,15,40,83,43,38,63,32,299
1106502,3,0,6,34,54,23,32,84,29,256
1106503,0,3,3,45,58,17,26,53,35,234
1106504,3,0,3,50,75,42,39,66,30,302
1106505,4,0,4,52,75,37,19,64,16,263
1106506,0,0,0,48,81,42,48,65,23,307
1106507,3,6,12,59,66,42,39,75,35,316
1106508,4,0,16,73,95,52,48,79,38,385
1106509,4,0,4,76,98,62,33,75,32,376
1106510,3,0,6,50,58,30,40,51,9,238
1106511,0,0,0,94,92,63,41,76,31,397
1106512,18,0,24,60,63,34,33,101,30,321
1106513,3,3,6,61,72,33,27,54,32,279
1106514,0,3,3,45,47,42,37,58,15,244
1106515,14,3,23,85,77,70,58,114,42,446
1106516,0,0,0,26,44,21,31,29,15,166
1106517,0,0,3,32,38,17,21,21,11,140
1106518,3,0,12,49,56,47,30,33,12,227
1106519,0,3,6,39,56,22,33,50,25,225
1106520,0,0,0,51,53,28,28,35,8,203
1106521,0,4,4,17,59,31,42,33,24,206
1106522,0,0,0,40,44,30,25,23,9,171
1106523,50,4,57,41,62,30,25,130,21,309
1106524,0,0,3,20,45,16,23,34,4,142
1106525,3,0,6,29,33,32,17,41,19,171
1106526,0,0,0,57,99,37,61,86,36,376
1106527,0,0,3,45,43,23,24,61,26,222
1106528,6,3,18,57,83,28,49,77,21,315
1106529,0,0,3,67,45,30,21,59,6,228
1106601,6,6,12,24,41,23,18,38,31,175
1106602,0,0,0,31,41,18,23,30,6,149
1106603,0,0,6,48,37,35,29,38,22,209
1106604,3,3,15,55,62,48,50,63,26,304
1106605,5,0,19,62,85,37,39,54,32,309
1106606,6,0,9,23,45,29,35,37,6,175
1106607,0,0,3,50,76,47,52,67,37,329
1106608,21,0,21,21,29,22,15,63,10,160
1106609,0,6,6,23,53,27,36,42,18,199
1106610,3,0,3,42,51,34,46,50,26,249
1106611,0,0,0,41,60,41,41,52,30,265
1106612,3,0,3,50,58,44,54,58,15,279
1106613,0,3,3,40,34,29,25,26,18,172
1106701,4,0,8,48,89,39,40,58,41,315
1106702,3,0,3,65,75,48,50,65,9,312
1106703,0,0,5,75,68,41,44,39,20,287
1106704,0,0,0,33,29,28,16,41,15,162
1106705,3,3,6,50,63,33,27,47,19,239
1106706,0,0,0,43,53,31,34,29,12,202
1106707,0,0,0,36,56,27,30,26,34,209
1106708,8,0,11,74,85,51,50,75,16,351
1106709,0,0,0,54,69,33,31,77,33,297
1106710,3,0,3,90,108,62,58,74,35,427
1106711,5,8,13,45,45,24,36,32,50,232
1106712,36,7,61,86,102,45,47,124,53,457
1106713,0,0,3,49,66,37,43,40,28,263
1106714,0,0,0,54,55,42,27,83,43,304
1106715,0,3,9,77,106,61,44,97,60,445
1106716,0,8,14,58,83,48,31,43,28,291
1106717,21,0,27,31,49,22,21,79,21,223
1106718,0,0,0,58,84,37,41,44,29,293
1106719,3,3,9,47,53,39,31,93,53,316
1106720,7,3,10,51,60,40,23,65,39,278
1106721,3,0,6,30,38,21,23,41,27,180
1106722,3,3,15,30,60,24,33,43,24,214
1106723,6,0,6,62,83,55,56,72,33,361
1106724,0,0,9,51,87,27,36,62,25,288
1106725,0,0,0,32,63,23,22,25,24,189
1106726,0,0,3,56,86,32,36,69,22,301
1106727,3,0,6,42,67,32,39,96,55,331
1106728,6,0,9,26,52,19,8,43,9,157
1106729,46,8,57,91,105,53,54,148,42,493
1106801,0,0,0,21,32,24,31,51,9,168
1106802,0,0,3,34,43,33,29,55,17,211
1106803,6,0,14,32,51,27,31,66,31,238
1106804,0,5,5,22,34,22,30,42,12,162
1106805,9,0,12,45,66,52,45,85,30,323
1106806,0,0,0,49,60,29,26,27,20,211
1106807,0,0,0,43,56,29,34,54,16,232
1106808,3,0,9,56,78,29,55,50,34,302
1106809,12,3,15,62,56,33,50,81,42,324
1106810,0,0,0,43,59,44,42,48,34,270
1106811,0,0,0,45,63,40,42,42,18,250
1106901,0,0,3,44,43,26,25,38,6,182
1106902,4,0,4,66,111,62,57,94,36,426
1106903,3,0,3,20,37,24,28,33,12,154
1106904,0,0,0,53,81,47,47,43,26,297
1106905,0,0,0,22,28,19,25,19,4,117
1106906,4,0,4,59,43,30,45,58,8,243
1106907,0,0,4,41,47,26,57,58,15,244
1106908,3,6,12,44,34,31,30,27,15,181
1106909,0,0,0,24,26,21,25,31,11,138
1106910,3,0,3,48,54,26,44,40,17,229
1106911,0,0,0,21,37,26,26,41,18,169
1106912,4,3,7,41,48,28,50,57,28,252
1106913,0,0,3,40,52,28,33,38,12,203
1106914,6,3,12,71,87,42,35,70,36,341
1106915,6,0,19,51,71,39,48,67,27,303
1106916,10,8,26,64,70,48,35,80,30,327
1106917,5,0,8,41,60,23,30,50,19,223
1106918,30,0,33,39,55,14,30,79,12,229
1106919,0,0,3,55,68,46,43,83,18,313
1107001,0,0,6,85,62,51,50,64,20,332
1107002,0,0,0,14,16,8,17,7,4,66
1107003,4,0,8,89,117,58,66,142,69,541
1107004,0,0,0,24,21,13,16,17,11,102
1107005,54,4,58,91,102,74,48,192,38,545
1107006,3,3,9,82,94,46,41,133,40,436
1107007,0,0,0,26,65,19,21,38,34,203
1107008,14,12,29,20,29,15,9,38,37,148
1107009,0,0,0,0,0,0,0,0,0,0
1107010,0,3,8,88,74,50,48,68,26,354
1107011,6,0,9,73,93,40,52,97,34,389
1107012,3,3,15,64,75,51,39,73,27,329
1107013,0,0,4,39,74,43,38,70,14,278
1107014,3,0,6,65,85,45,44,80,13,332
1107015,0,0,4,59,89,54,47,85,27,361
1107016,3,3,10,56,67,41,42,61,21,288
1107017,0,0,0,57,63,44,30,23,4,221
1107018,9,3,15,82,122,58,61,83,42,448
1107019,6,3,12,56,91,44,40,136,61,428
1107020,4,4,8,52,87,45,54,89,45,372
1107021,0,0,0,42,75,44,66,143,98,468
1107022,6,6,17,42,60,25,25,32,35,219
1107023,4,6,17,69,88,47,47,100,55,406
1107024,0,0,0,32,60,31,14,43,15,195
1107025,0,0,0,42,60,32,22,40,10,206
1107026,0,0,3,36,51,30,36,48,12,213
1107027,0,4,12,105,132,63,74,85,41,500
1107028,5,6,11,77,93,40,63,109,30,412
1107029,6,0,14,55,82,49,36,56,14,292
1107030,3,3,6,38,55,44,35,36,12,220
1107031,0,0,0,0,0,0,0,0,316,316
1107032,0,0,4,61,103,64,56,104,35,423
1107101,3,4,7,28,39,29,25,53,14,188
1107102,0,0,4,46,52,27,37,50,10,222
1107103,3,4,7,39,68,28,35,63,33,266
1107104,0,0,0,25,44,26,35,32,0,162
1107105,0,0,3,39,65,19,31,29,18,201
1107106,5,0,5,72,113,52,68,56,33,394
1107107,0,3,3,49,93,40,65,128,55,430
1107108,0,0,0,42,46,22,18,37,25,190
1107109,0,0,0,44,51,29,25,29,0,178
1107110,0,0,0,49,67,33,52,39,12,252
1107111,0,0,0,46,49,24,21,27,27,194
1107112,3,0,6,49,68,25,37,46,27,252
1107113,3,0,3,36,56,36,53,41,20,242
1107114,0,0,0,45,48,22,25,39,27,206
1107115,0,0,0,27,65,30,36,56,22,236
1107116,3,0,3,49,70,33,47,41,39,279
1107117,0,0,0,53,84,50,49,41,14,291
1107118,0,0,0,0,0,0,0,0,0,0
1107119,0,0,0,48,57,29,30,37,3,204
1107120,0,0,0,45,74,31,32,35,21,238
1107121,0,0,0,29,33,18,30,24,9,143
1107122,4,6,10,46,72,50,48,75,30,321
1107123,0,0,0,15,19,19,24,45,19,141
1107124,6,8,14,51,51,45,40,94,42,323
1107125,0,0,0,26,54,28,18,22,0,148
1107126,0,0,0,12,27,15,12,15,15,96
1107127,0,0,0,34,75,43,36,28,9,225
1107128,0,0,3,49,78,44,40,68,32,311
1107201,48,8,56,55,64,45,27,112,25,328
1107202,0,0,0,68,75,40,29,73,38,323
1107203,4,0,4,38,54,25,27,49,19,212
1107204,3,15,24,48,80,36,32,72,70,338
1107205,7,7,20,60,77,42,56,96,55,386
1107206,0,0,4,57,65,35,27,33,18,235
1107207,0,0,3,25,33,22,18,22,3,123
1107208,10,9,22,72,114,66,46,106,63,467
1107209,3,3,9,69,72,25,25,57,19,267
1107210,54,6,66,46,81,37,29,126,75,394
1107211,6,0,12,90,126,70,42,87,21,436
1107212,3,0,3,46,72,29,22,46,16,231
1107213,0,0,0,145,172,68,74,103,37,599
1107214,0,0,0,54,76,32,24,35,14,235
1107215,0,0,0,62,65,37,28,57,28,277
1107216,3,3,6,56,95,43,46,75,35,350
1107217,3,0,3,108,114,46,52,82,31,433
1107218,0,3,6,64,78,58,33,73,24,330
1107219,5,7,21,86,137,68,70,88,46,495
1107220,9,4,16,71,100,51,38,75,48,383
1107221,3,3,12,49,81,31,44,69,32,306
1107222,0,0,3,26,53,23,23,18,9,152
1107223,0,0,4,117,110,65,74,103,68,537
1107224,0,0,3,52,73,54,55,111,47,392
1107301,0,0,0,0,0,0,0,0,0,0
1107302,0,0,3,33,64,33,39,34,9,212
1107303,3,6,9,47,91,49,43,60,32,322
1107304,10,4,14,24,46,32,27,66,11,206
1107305,0,3,9,22,47,26,39,27,9,170
1107306,0,0,3,31,37,31,34,48,12,193
1107307,3,0,9,37,80,34,44,79,25,299
1107308,7,0,19,46,58,28,36,53,17,238
1107309,0,0,0,24,29,19,28,33,7,140
1107310,0,0,0,43,59,25,59,37,24,247
1107311,0,0,0,24,36,35,24,39,12,170
1107312,0,0,0,33,37,20,28,52,10,180
1107313,0,0,0,21,24,18,20,19,18,120
1107314,0,0,4,44,55,49,39,30,14,231
1107401,0,0,0,30,48,23,25,39,21,186
1107402,0,0,0,35,50,33,39,48,24,229
1107403,20,3,27,55,85,50,61,101,18,370
1107404,0,0,0,66,76,49,59,65,34,349
1107405,7,4,14,46,70,49,59,98,61,383
1107406,4,0,4,26,47,19,21,25,16,154
1107407,0,3,3,52,59,33,41,56,30,271
1107408,0,0,0,40,52,17,33,40,15,197
1107409,0,0,0,56,87,55,59,108,86,451
1107410,3,3,6,37,36,20,37,50,43,223
1107411,0,3,3,62,63,38,57,60,15,295
1107412,3,3,9,64,81,46,50,66,46,353
1107413,3,6,13,60,85,46,43,81,54,369
1107414,0,0,0,64,91,49,48,81,31,364
1107415,5,0,5,65,93,38,68,81,55,400
1107416,0,0,0,50,78,59,50,84,27,348
1107417,5,3,8,41,44,32,40,40,31,228
1107418,0,0,0,64,77,40,33,37,19,270
1107419,0,0,0,41,71,40,59,38,37,286
1107420,0,4,4,80,103,59,40,54,20,356
1107421,3,0,3,62,87,55,50,50,25,329
1107422,3,0,6,64,86,39,42,58,15,304
1107423,7,0,7,43,58,41,52,72,22,288
1107424,3,3,6,65,113,54,52,63,30,377
1107425,0,3,6,59,93,49,65,85,33,384
1107426,17,0,17,31,46,31,33,88,31,260
1107501,0,0,0,0,0,0,0,0,0,0
1107601,0,0,0,47,54,35,27,35,13,211
1107602,3,0,3,37,41,27,15,19,27,166
1107603,4,0,4,61,110,46,41,70,54,382
1107604,0,3,6,49,63,31,32,48,27,250
1107605,0,0,4,57,97,39,38,43,32,306
1107606,24,3,33,71,86,47,51,130,36,421
1107607,0,3,3,48,50,26,23,65,32,244
1107608,7,0,7,58,91,35,57,77,11,329
1107609,0,0,3,47,65,35,34,37,6,224
1107610,5,0,5,47,68,27,37,48,21,248
1107611,11,0,11,23,44,28,20,53,21,189
1107612,0,3,3,21,50,21,22,43,27,184
1107613,0,0,3,35,53,22,18,39,15,182
1107614,0,0,0,50,84,41,34,44,24,277
1107615,0,0,0,81,96,52,45,55,9,338
1107616,0,0,0,75,90,46,50,56,24,341
1107617,0,0,0,57,97,48,54,88,34,378
1107618,3,0,6,35,33,21,30,21,39,179
1107619,3,0,3,42,46,31,21,31,36,207
1107620,3,0,6,24,49,23,20,21,8,145
1107621,0,0,0,36,88,41,27,39,6,237
1107701,0,3,15,60,63,41,28,37,19,248
1107702,103,0,109,62,65,33,23,240,28,451
1107703,3,0,12,55,99,50,24,53,10,291
1107704,0,3,3,50,50,37,21,48,35,241
1107705,19,4,29,23,32,23,13,87,25,203
1107706,17,3,38,45,71,24,15,59,19,233
1107707,6,3,25,78,141,56,35,74,39,423
1107708,6,3,15,88,135,62,46,73,27,431
1107709,3,0,9,58,77,44,35,62,0,276
1107710,0,0,0,99,44,29,19,90,18,299
1107711,4,9,19,92,88,50,31,88,59,408
1107712,3,0,6,41,54,28,23,23,15,184
1107713,7,0,10,69,125,41,30,144,38,447
1107714,0,8,8,51,69,36,29,76,20,281
1107715,6,3,12,73,90,46,27,63,32,331
1107716,0,0,4,88,110,35,34,64,37,368
1107717,4,0,7,69,94,37,36,58,10,304
1107718,3,3,12,102,114,38,39,54,28,375
1107719,5,0,5,75,99,39,33,72,17,335
1107720,6,0,6,94,67,35,30,95,42,363
1107721,7,0,7,51,62,37,34,60,23,267
1107722,0,0,0,33,50,23,27,57,22,212
1107723,0,0,6,93,108,62,26,60,30,379
1107724,42,4,52,32,37,22,22,90,15,218
1107725,0,0,0,38,52,26,12,34,24,186
1107726,9,6,30,88,115,50,34,70,35,392
1107727,0,6,9,75,75,49,37,43,29,308
1107728,3,3,6,63,107,39,42,55,21,327
1107729,0,3,6,71,86,42,32,58,27,316
1107730,4,7,11,69,98,35,43,55,37,337
1107731,8,3,19,93,122,50,41,103,32,441
1107732,0,0,0,33,45,29,25,40,15,187
1107733,3,3,15,55,62,51,42,109,40,359
1107734,3,0,3,30,54,27,18,47,24,200
1107735,0,0,0,0,0,0,0,0,0,0
1107736,0,0,0,23,34,10,6,18,3,94
1107737,3,0,3,34,52,39,14,31,7,177
1107738,0,0,0,38,33,26,18,32,12,159
1107739,5,0,5,11,15,3,0,60,60,149
1107740,6,0,9,109,114,63,58,92,31,467
1107741,4,3,19,37,54,32,18,56,13,210
1107742,0,0,3,49,72,29,30,56,22,258
1107743,5,0,5,52,50,17,19,49,29,216
1107744,4,4,8,70,74,30,20,77,24,295
1107745,3,0,9,53,68,37,36,62,16,272
1107746,5,3,8,77,82,53,51,64,39,366
1107747,0,0,0,24,37,23,38,96,49,267
1107748,0,0,0,48,81,35,27,43,31,265
1107749,0,0,0,33,41,18,18,61,42,213
1107750,0,0,0,48,60,31,47,105,63,354
1107751,3,0,3,34,57,42,32,67,48,280
1107752,3,0,3,55,66,34,45,103,100,403
1107753,3,0,3,65,69,39,34,51,34,292
1107754,4,4,11,69,120,55,41,47,13,345
1107801,0,3,12,64,73,38,41,42,15,273
1107802,0,3,6,49,44,27,19,50,20,209
1107803,3,3,6,120,131,53,56,49,23,432
1107804,8,0,11,59,68,43,42,73,25,310
1107805,11,0,11,68,72,32,32,80,24,308
1107806,0,0,15,98,119,58,45,85,39,444
1107807,0,0,0,65,75,30,23,46,12,251
1107808,3,0,6,49,67,29,43,103,56,347
1107809,0,0,0,27,36,23,18,21,6,131
1107810,0,0,0,37,56,41,25,33,4,196
1107811,4,0,4,53,62,25,15,27,20,202
1107812,0,0,0,53,73,39,27,49,42,283
1107813,0,0,0,35,39,24,27,12,6,143
1107814,0,0,0,68,83,45,29,46,16,287
1107815,0,0,0,73,83,40,39,66,15,316
1107816,0,0,0,56,79,37,25,38,3,238
1107817,0,0,6,111,138,61,46,105,21,482
1107818,0,0,0,101,105,55,44,51,25,381
1107819,3,3,9,45,62,41,40,41,14,243
1107820,0,0,0,49,53,40,24,35,10,211
1107821,3,0,3,34,42,29,18,28,12,163
1107822,0,3,3,76,115,64,49,71,22,397
1107823,0,3,3,52,70,38,18,58,16,252
1107824,0,6,15,85,108,51,44,55,27,370
1107825,29,4,33,62,66,22,25,89,14,278
1107826,0,0,0,78,106,41,30,54,8,317
1107827,0,0,0,107,127,45,39,69,25,412
1107828,0,0,3,87,99,58,40,87,29,400
1107829,8,4,12,91,85,38,26,102,32,374
1107830,0,4,9,79,115,55,38,98,19,404
1107831,0,0,0,83,101,48,43,46,6,327
1107832,0,0,0,278,318,113,93,180,85,1067
1107833,3,0,3,86,103,62,35,62,15,363
1107834,0,0,0,91,141,59,52,58,18,419
1107835,3,0,6,71,110,58,40,56,15,350
1107836,0,0,0,40,80,29,31,60,15,255
1107837,3,0,3,39,69,24,14,105,89,340
1107838,0,0,0,38,53,24,32,39,28,214
1107839,0,0,6,41,56,28,43,72,33,273
1107901,0,0,0,34,35,28,31,62,25,215
1107902,0,0,0,41,73,33,39,65,11,262
1107903,3,0,3,43,67,29,35,51,10,235
1107904,15,7,27,54,79,40,42,91,26,332
1107905,3,0,3,50,52,31,25,54,24,236
1107906,0,0,0,18,34,17,18,37,5,129
1107907,0,0,0,51,61,26,45,46,21,250
1107908,0,3,6,47,63,44,39,42,21,256
1107909,3,5,8,49,43,23,31,42,11,199
1107910,0,3,6,34,37,12,31,30,10,154
1107911,0,0,0,45,51,51,35,27,12,221
1107912,0,0,4,42,46,39,23,28,12,190
1107913,0,0,6,59,104,60,41,65,5,334
1107914,0,0,6,56,87,27,27,50,22,269
1107915,0,0,0,53,64,40,35,42,14,248
1107916,0,0,0,38,48,33,21,23,21,184
1107917,0,0,3,31,51,22,22,38,14,178
1107918,0,3,3,30,59,27,26,42,24,208
1107919,0,4,7,67,53,42,34,51,7,254
1107920,3,0,6,36,46,33,19,35,16,185
1107921,8,0,12,48,62,28,36,53,17,244
1107922,0,0,0,73,83,41,48,39,14,298
1107923,0,0,0,33,27,20,12,25,0,117
1107924,4,0,4,69,110,63,63,73,28,406
1107925,4,0,4,75,146,58,50,92,19,440
1107926,3,0,6,26,28,13,16,15,9,107
1107927,0,0,0,60,88,41,29,50,18,286
1107928,0,0,0,45,78,39,23,38,16,239
1107929,0,3,3,92,103,56,42,54,27,374
1107930,3,0,3,78,110,52,45,55,9,349
1107931,0,0,0,26,43,15,14,21,6,125
1107932,3,0,3,46,40,22,28,32,15,183
1107933,0,0,0,21,17,15,12,6,3,74
1107934,3,0,6,53,62,44,43,48,9,259
1107935,0,0,6,47,41,25,31,34,12,190
1107936,3,3,6,49,95,47,43,54,18,306
1108001,6,0,15,36,79,48,44,66,12,285
1108002,0,0,0,3,15,6,3,15,3,45
1108003,26,0,26,42,44,24,26,97,15,248
1108004,0,0,0,6,0,0,0,12,9,27
1108005,6,3,13,27,67,17,25,44,35,215
1108006,0,3,3,48,63,52,42,49,17,271
1108007,0,3,3,73,89,58,47,78,45,390
1108008,3,3,9,38,36,24,31,69,54,252
1108009,3,0,6,28,53,29,42,94,36,282
1108010,10,4,19,71,100,44,58,99,21,393
1108011,0,0,0,48,64,39,46,77,42,316
1108012,7,0,15,67,101,51,53,108,48,428
1108013,0,0,0,15,18,18,10,26,12,99
1108014,0,3,3,39,49,27,56,56,53,280
1108015,0,0,3,69,116,78,54,63,20,400
1108016,0,3,6,48,72,34,35,56,9,254
1108017,6,3,9,72,110,53,46,78,36,395
1108018,30,3,42,53,70,35,22,119,29,328
1108019,0,0,0,65,91,70,56,74,48,404
1108020,9,4,17,61,65,49,37,64,31,307
1108021,3,0,3,49,64,30,31,43,18,235
1108022,0,5,5,44,54,40,32,57,25,252
1108023,15,10,29,54,74,33,33,64,47,305
1108024,12,8,20,40,63,25,17,68,26,239
1108025,7,0,10,66,98,72,59,61,20,376
1108026,0,0,0,0,0,0,0,0,240,240
1108027,6,3,9,62,85,39,41,60,23,310
1108028,3,3,12,62,80,44,37,51,15,289
1108029,3,0,3,99,108,63,36,53,21,380
1108030,0,0,6,57,101,67,44,76,21,366
1108031,11,0,20,66,88,49,47,76,31,357
1108032,6,0,12,39,61,43,30,62,17,252
1108033,3,4,7,50,105,53,41,67,11,327
1108034,7,0,7,55,74,45,42,67,16,299
1108035,0,0,0,61,69,32,45,72,16,295
1108036,0,0,0,13,46,24,18,15,15,131
1108037,6,3,15,64,87,25,30,58,43,307
1108038,0,0,0,52,65,34,30,36,10,227
1108039,0,0,5,51,103,56,39,61,16,326
1108040,0,3,10,77,118,69,52,72,23,411
1108041,77,6,83,45,64,36,36,191,30,402
1108042,4,0,7,50,62,32,37,52,18,251
1108043,0,3,6,55,79,52,58,68,25,337
1108044,6,3,15,72,87,58,65,102,24,408
1108045,3,0,6,83,129,54,71,133,48,518
1108046,39,0,45,25,50,31,24,133,26,289
1108047,8,3,14,35,49,19,32,61,21,217
1108048,0,5,14,51,61,48,41,58,25,284
1108049,0,0,3,31,29,12,28,39,28,167
1108050,6,0,23,54,94,57,36,65,22,328
1108051,0,0,0,0,0,0,0,0,0,0
1108101,0,0,0,40,58,27,39,43,28,235
1108102,12,0,18,59,84,63,50,74,32,362
1108103,0,3,3,41,38,23,41,44,18,205
1108104,0,0,4,14,39,18,25,27,22,145
1108105,0,0,0,36,60,29,55,46,27,253
1108106,0,0,3,38,59,57,42,31,21,248
1108107,0,0,0,22,60,31,45,24,10,192
1108108,3,0,6,43,87,46,51,45,23,295
1108109,0,0,0,37,56,29,57,38,23,240
1108110,0,0,3,24,54,33,37,49,25,222
1108111,0,0,0,0,0,0,0,0,0,0
1108112,0,3,3,34,51,35,39,54,21,234
1108113,3,0,3,47,83,40,53,49,25,297
1108114,3,0,9,55,88,49,65,76,23,356
1108115,0,0,0,43,59,28,39,31,15,215
1108116,0,0,0,35,51,27,21,32,6,172
1108117,6,4,10,38,74,51,40,37,13,253
1108118,0,0,0,44,63,41,31,46,3,228
1108119,0,0,0,21,31,22,26,41,17,158
1108120,3,3,9,48,91,47,51,62,34,333
1108121,3,3,9,38,64,53,62,56,27,300
1108122,3,0,6,27,42,31,46,54,15,215
1108123,0,0,0,42,54,42,49,38,23,248
1108124,0,3,3,54,76,46,57,54,28,315
1108125,0,0,0,35,41,35,19,27,18,175
1108126,0,0,0,28,35,27,22,17,15,144
1108127,0,0,3,19,41,17,27,36,7,147
1108128,0,0,0,36,62,45,42,46,15,246
1108129,3,0,6,36,60,51,38,27,13,225
1108130,6,3,9,37,76,62,52,36,25,288
1108131,3,0,3,51,69,43,47,54,19,283
1108132,3,0,3,34,75,48,55,58,10,280
1108133,0,0,0,39,62,32,30,42,20,225
1108134,3,0,3,67,112,64,72,72,43,430
1108135,4,0,4,77,98,55,74,81,29,414
1108136,0,4,4,64,91,49,54,51,36,345
1108137,0,0,0,32,55,27,26,42,18,200
1108138,0,0,0,24,51,28,39,47,6,195
1108139,3,0,3,37,64,37,41,38,13,230
1108140,3,0,3,34,62,23,38,39,6,202
1108141,0,0,0,34,42,26,25,25,5,157
1108142,0,3,3,59,80,36,43,41,15,274
1108143,0,0,3,50,76,44,45,53,16,284
1108144,0,0,0,41,70,35,42,61,26,275
1108145,0,3,6,37,61,36,48,54,39,275
1108146,0,3,8,62,77,49,42,68,29,327
1108147,0,0,0,39,72,45,55,55,18,284
1108148,0,0,3,9,31,30,17,36,5,128
1108149,3,3,9,18,40,33,35,28,10,164
1108150,0,0,0,35,46,21,42,30,4,178
1108201,0,0,0,16,3,0,0,10,3,32
1108202,6,7,13,47,55,46,22,58,29,257
1108203,6,0,14,79,96,85,82,93,44,479
1108204,53,19,75,115,149,79,58,172,56,629
1108205,8,0,14,42,68,40,61,65,27,303
1108206,0,0,0,12,9,9,0,9,0,39
1108207,0,0,0,83,132,82,68,76,31,472
1108208,0,0,3,30,45,31,18,25,10,159
1108209,3,0,6,33,33,27,37,39,6,175
1108210,0,0,0,6,3,0,0,0,0,9
1108211,3,0,6,62,74,63,60,66,23,348
1108212,0,0,3,37,64,57,50,52,22,282
1108213,0,0,4,39,75,54,52,52,13,285
1108214,0,0,3,33,63,49,53,67,21,286
1108215,66,6,81,45,72,67,54,194,31,463
1108216,28,3,41,48,72,54,34,93,31,332
1108217,3,0,6,30,43,30,24,36,16,179
1108218,3,0,9,39,50,28,36,37,9,199
1108219,5,0,5,43,74,41,53,63,11,285
1108220,3,3,6,19,38,32,14,47,23,173
1108221,10,4,18,50,96,52,53,112,57,420
1108222,13,7,24,56,92,47,69,103,44,411
1108223,0,0,3,24,38,21,32,20,6,141
1108224,0,0,3,46,80,44,45,54,21,290
1108225,3,3,6,13,35,30,39,30,22,169
1108226,0,0,8,44,61,44,26,53,25,253
1108227,0,3,9,57,76,51,32,49,22,287
1108228,3,4,7,61,88,26,26,52,31,284
1108229,3,0,6,54,75,45,43,49,16,282
