region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
POA2705,951,1889,15,88,130,624,46,210,610,2503,801,3425,34,150,89,267,213,636,336,1053,1137,4478,6,33,37,113,22,70,209,615,274,831,14,46,33,67,115,257,162,370,436,1201,34,76,2558,7644
POA2706,124,251,3,12,10,50,7,24,63,256,83,342,6,18,3,14,30,92,39,124,122,466,3,6,3,18,4,12,38,105,48,141,4,6,3,6,14,34,21,46,69,187,10,17,325,921
POA2707,149,285,3,12,20,95,3,10,99,413,125,530,3,7,10,23,22,80,35,110,160,640,0,0,0,0,0,0,21,62,21,62,3,4,3,7,14,33,20,44,41,106,7,13,357,1044
POA2710,1201,2357,22,113,130,593,30,152,513,2047,695,2905,41,136,72,226,148,446,261,808,956,3713,3,22,37,119,25,110,191,524,256,775,18,42,37,80,128,275,183,397,439,1172,35,74,2631,7316
POA2711,363,706,8,39,45,192,14,59,192,751,259,1041,15,37,21,62,62,195,98,294,357,1335,0,13,14,44,0,7,60,194,74,258,9,16,7,17,44,94,60,127,134,385,15,28,869,2454
POA2712,189,371,3,18,14,70,3,12,76,310,96,410,12,45,14,44,27,76,53,165,149,575,0,0,3,10,3,8,24,63,30,81,0,8,0,0,8,18,8,26,38,107,9,17,385,1070
POA2713,401,785,14,60,50,242,5,27,142,619,211,948,11,48,30,81,36,124,77,253,288,1201,0,5,11,38,6,20,49,134,66,197,3,9,17,37,31,58,51,104,117,301,5,11,811,2298
POA2714,393,759,3,18,16,63,4,34,101,381,124,496,9,22,12,43,36,107,57,172,181,668,0,5,7,25,0,9,38,87,45,126,0,9,5,10,20,35,25,54,70,180,9,23,653,1630
POA2715,189,367,4,17,21,99,4,15,88,356,117,487,6,26,13,34,36,117,55,177,172,664,0,0,4,16,4,9,22,68,30,93,0,5,5,7,21,39,26,51,56,144,3,10,420,1185
POA2716,130,256,4,8,13,43,4,24,53,228,74,303,7,17,12,32,18,61,37,110,111,413,0,0,0,6,0,6,16,45,16,57,3,5,0,4,9,15,12,24,28,81,0,0,269,750
POA2717,170,334,4,16,10,48,5,40,86,373,105,477,5,32,11,32,24,74,40,138,145,615,3,5,9,42,3,14,28,80,43,141,0,3,4,3,22,49,26,55,69,196,3,13,387,1158
POA2720,859,1699,20,96,81,387,33,163,477,1911,611,2557,49,182,63,196,160,488,272,866,883,3423,0,3,19,69,21,64,147,410,187,546,8,28,32,63,98,207,138,298,325,844,26,51,2093,6017
POA2721,58,116,0,0,0,10,0,3,22,86,22,99,0,0,5,14,7,26,12,40,34,139,0,0,0,3,0,0,7,21,7,24,0,0,6,8,9,18,15,26,22,50,0,0,114,305
POA2722,340,674,8,47,34,171,10,41,187,783,239,1042,10,54,23,66,71,211,104,331,343,1373,0,5,6,32,7,24,53,154,66,215,5,8,6,9,35,74,46,91,112,306,10,28,805,2381
POA2725,60,120,0,0,6,27,0,0,32,129,38,156,0,6,5,11,6,19,11,36,49,192,0,0,0,0,0,0,7,21,7,21,0,4,3,6,9,18,12,28,19,49,0,3,128,364
POA2726,47,92,0,16,8,19,0,0,20,88,28,123,0,6,0,4,6,11,6,21,34,144,0,0,0,0,0,0,4,11,4,11,0,0,0,0,3,0,3,0,7,11,0,5,88,252
POA2727,77,147,3,8,9,37,4,22,44,186,60,253,0,3,0,8,10,22,10,33,70,286,0,0,0,4,0,0,5,20,5,24,0,0,0,0,6,10,6,10,11,34,0,0,158,467
POA2729,220,440,3,18,20,89,10,36,130,532,163,675,3,16,18,54,35,107,56,177,219,852,0,0,3,14,3,5,26,73,32,92,0,0,4,7,14,32,18,39,50,131,0,5,489,1428
POA2730,194,381,4,26,16,75,4,15,70,293,94,409,3,6,9,27,22,75,34,108,128,517,0,6,4,3,0,3,27,73,31,85,4,7,3,7,22,43,29,57,60,142,5,12,387,1052
POA2731,819,1606,5,47,67,294,14,66,306,1202,392,1609,28,114,37,120,84,255,149,489,541,2098,3,6,15,49,3,16,83,226,104,297,0,3,14,20,49,110,63,133,167,430,11,22,1538,4156
POA2732,263,527,0,5,25,114,3,6,90,354,118,479,4,22,19,52,32,97,55,171,173,650,0,7,3,10,4,14,27,69,34,100,0,0,6,7,20,33,26,40,60,140,4,9,500,1326
POA2733,81,165,3,7,8,31,4,14,35,141,50,193,0,9,8,17,4,12,12,38,62,231,0,0,3,4,0,0,12,39,15,43,3,5,0,0,4,13,7,18,22,61,0,0,165,457
POA2735,91,180,3,22,9,55,0,7,37,138,49,222,3,26,10,26,18,56,31,108,80,330,0,0,0,5,3,3,5,9,8,17,0,3,0,0,0,3,0,6,8,23,0,0,179,533
POA2736,65,136,0,0,3,4,0,4,21,86,24,94,0,0,5,7,6,29,11,36,35,130,0,0,0,0,0,0,3,5,3,5,0,0,0,3,9,10,9,13,12,18,4,4,116,288
POA2737,79,161,3,15,12,61,0,0,55,227,70,303,0,9,5,9,25,89,30,107,100,410,0,0,3,7,0,0,13,34,16,41,3,4,3,9,4,4,10,17,26,58,7,8,212,637
POA2738,151,299,3,12,16,75,3,11,100,415,122,513,4,26,9,30,31,83,44,139,166,652,0,0,3,8,0,0,18,52,21,60,0,0,3,6,7,15,10,21,31,81,4,6,352,1038
POA2739,172,345,4,25,21,98,7,32,110,419,142,574,7,28,14,40,21,80,42,148,184,722,0,0,6,19,3,10,23,63,32,92,4,4,3,6,16,36,23,46,55,138,3,5,414,1210
POA2745,1964,3933,118,677,488,2268,157,713,2192,8799,2955,12457,244,1039,279,968,778,2562,1301,4569,4256,17026,20,81,70,250,43,167,413,1117,546,1615,38,128,97,215,249,559,384,902,930,2517,72,160,7222,23636
POA2747,2787,5616,88,513,364,1752,152,721,2240,8859,2844,11845,264,1158,224,758,1028,3358,1516,5274,4360,17119,27,139,125,459,92,325,869,2401,1113,3324,60,207,161,371,661,1445,882,2023,1995,5347,159,327,9301,28409
POA2748,140,285,15,81,46,225,14,58,98,428,173,792,26,114,18,66,79,270,123,450,296,1242,0,7,3,13,4,18,24,43,31,81,0,10,7,9,18,44,25,63,56,144,4,9,496,1680
POA2749,1177,2365,62,331,233,1111,101,488,1144,4533,1540,6463,158,665,135,456,441,1464,734,2585,2274,9048,10,55,70,255,59,249,364,1013,503,1572,40,128,64,146,244,536,348,810,851,2382,48,98,4350,13893
POA2750,4115,8237,90,519,431,2043,173,799,2664,10420,3358,13781,258,1096,285,975,1125,3582,1668,5653,5026,19434,39,176,119,436,91,309,862,2294,1111,3215,100,320,172,390,821,1776,1093,2486,2204,5701,197,398,11542,33770
POA2752,350,705,20,114,76,369,26,133,353,1427,475,2043,58,235,42,155,158,519,258,909,733,2952,3,13,11,47,11,37,63,196,88,293,5,28,9,17,64,132,78,177,166,470,11,25,1260,4152
POA2753,1403,2794,62,332,178,862,97,460,1083,4324,1420,5978,108,465,124,405,461,1502,693,2372,2113,8350,6,45,50,178,50,183,285,761,391,1167,35,104,71,152,270,590,376,846,767,2013,61,118,4344,13275
POA2754,537,1074,19,125,64,314,31,135,322,1248,436,1822,38,153,38,140,151,480,227,773,663,2595,8,22,18,56,9,38,99,270,134,386,13,33,20,58,100,223,133,314,267,700,15,32,1482,4401
POA2756,2604,5200,103,582,401,1884,205,982,2302,9103,3011,12551,267,1127,276,931,860,2791,1403,4849,4414,17400,27,116,112,397,76,269,680,1838,895,2620,70,232,118,257,545,1210,733,1699,1628,4319,88,188,8734,27107
POA2757,106,209,3,14,25,108,4,15,35,161,67,298,9,41,13,38,21,70,43,149,110,447,0,0,3,3,3,3,8,26,14,32,0,10,0,3,13,25,13,38,27,70,4,4,247,730
POA2758,845,1669,36,200,158,741,45,216,537,2220,776,3377,90,372,102,332,257,822,449,1526,1225,4903,0,0,18,73,8,27,83,225,109,325,11,42,18,40,82,168,111,250,220,575,14,24,2304,7171
POA2759,1816,3664,91,493,415,1965,190,889,1795,7206,2491,10553,373,1623,310,1089,1074,3563,1757,6275,4248,16828,23,114,95,340,62,227,442,1231,622,1912,76,253,106,244,441,1015,623,1512,1245,3424,71,151,7380,24067
POA2760,2117,4292,78,475,286,1389,124,604,1554,6230,2042,8698,128,551,174,598,673,2220,975,3369,3017,12067,30,170,119,424,77,298,784,2214,1010,3106,57,194,122,295,709,1609,888,2098,1898,5204,163,337,7195,21900
POA2761,1358,2748,124,691,520,2504,218,1081,2315,9328,3177,13604,299,1302,359,1287,725,2474,1383,5063,4560,18667,25,122,87,343,60,238,557,1558,729,2261,69,229,79,192,343,789,491,1210,1220,3471,65,151,7203,25037
POA2762,308,616,13,65,51,235,17,85,258,1057,339,1442,36,156,37,128,124,408,197,692,536,2134,6,24,9,49,10,28,65,192,90,293,4,15,10,23,56,121,70,159,160,452,16,37,1020,3239
POA2763,2059,4141,104,597,480,2244,152,691,2676,10400,3412,13932,277,1215,364,1276,813,2709,1454,5200,4866,19132,21,95,95,331,53,175,456,1322,625,1923,73,244,154,358,402,920,629,1522,1254,3445,74,163,8253,26881
POA2765,1254,2538,46,271,174,823,80,388,836,3419,1136,4901,134,576,95,325,495,1652,724,2553,1860,7454,4,20,44,155,33,131,249,684,330,990,18,58,49,111,249,551,316,720,646,1710,68,148,3828,11850
POA2766,892,1799,68,427,228,1100,77,362,966,3903,1339,5792,130,562,159,574,382,1296,671,2432,2010,8224,14,69,64,252,26,95,252,725,356,1141,33,125,48,116,263,596,344,837,700,1978,62,137,3664,12138
POA2767,1187,2412,63,367,301,1458,119,580,1249,4952,1732,7357,215,935,268,945,625,2120,1108,4000,2840,11357,23,130,79,320,77,309,417,1178,596,1937,60,200,77,180,423,975,560,1355,1156,3292,72,158,5255,17219
POA2768,1575,3180,59,348,527,2422,123,549,2703,10679,3412,13998,246,1042,354,1260,573,1925,1173,4227,4585,18225,11,53,73,267,15,61,297,796,396,1177,47,159,62,154,204,477,313,790,709,1967,53,126,6922,23498
POA2769,274,547,3,21,38,181,9,50,394,1483,444,1735,21,87,28,103,31,99,80,289,524,2024,0,0,0,4,3,3,25,67,28,74,3,13,9,15,20,49,32,77,60,151,3,5,861,2727
POA2770,3393,6900,276,1710,702,3712,386,1926,3317,13843,4681,21191,349,1567,369,1294,1519,5039,2237,7900,6918,29091,135,705,359,1441,326,1341,2151,6692,2971,10179,153,517,310,722,1395,3200,1858,4439,4829,14618,325,706,15465,51315
POA2773,555,1093,16,83,112,536,13,64,434,1734,575,2417,68,285,89,302,158,498,315,1085,890,3502,3,3,21,69,5,22,60,179,89,273,13,40,16,39,71,154,100,233,189,506,15,31,1649,5132
POA2774,1292,2566,29,154,166,784,43,181,906,3612,1144,4731,119,504,193,653,373,1184,685,2341,1829,7072,4,35,37,127,19,50,175,446,235,658,21,71,60,131,176,387,257,589,492,1247,27,54,3640,10939
POA2775,172,332,3,16,9,40,6,29,71,303,89,388,5,21,6,23,27,81,38,125,127,513,0,0,6,21,0,6,23,67,29,94,0,0,4,5,12,21,16,26,45,120,3,6,347,971
POA2776,397,785,12,54,65,312,15,67,273,1111,365,1544,41,165,57,195,105,316,203,676,568,2220,0,5,15,68,6,15,64,164,85,252,6,21,17,40,55,110,78,171,163,423,13,16,1141,3444
POA2777,1768,3495,63,347,266,1207,74,344,1214,4822,1617,6720,139,575,235,765,447,1398,821,2738,2438,9458,8,36,48,168,23,70,234,642,313,916,35,97,81,173,257,537,373,807,686,1723,48,101,4940,14777
POA2778,268,532,5,30,43,188,15,52,172,695,235,965,17,71,27,92,48,144,92,307,327,1272,0,7,7,25,0,7,36,87,43,126,8,17,11,21,23,43,42,81,85,207,0,6,680,2017
POA2779,427,853,4,32,62,274,17,78,359,1391,442,1775,29,118,46,145,89,282,164,545,606,2320,0,15,25,92,5,8,91,241,121,356,3,11,26,55,57,111,86,177,207,533,9,24,1249,3730
POA2780,1278,2502,18,86,85,406,28,151,628,2402,759,3045,42,169,82,247,161,506,285,922,1044,3967,3,27,49,164,18,57,275,717,345,965,29,84,66,139,206,430,301,653,646,1618,41,85,3009,8172
POA2782,745,1472,14,91,59,268,14,60,318,1222,405,1641,16,68,58,183,104,311,178,562,583,2203,3,12,22,83,3,18,116,284,144,397,10,24,23,50,60,118,93,192,237,589,16,26,1581,4290
POA2783,267,528,12,66,29,142,11,49,171,670,223,927,18,76,36,105,54,173,108,354,331,1281,4,20,14,44,3,16,73,187,94,267,10,17,19,36,34,79,63,132,157,399,7,8,762,2216
POA2784,124,238,4,21,19,87,0,0,86,330,109,438,5,28,10,29,27,86,42,143,151,581,0,0,6,17,0,6,22,57,28,80,0,3,6,6,13,28,19,37,47,117,0,3,322,939
POA2785,552,1077,3,24,28,127,10,52,223,861,264,1064,9,46,23,71,55,160,87,277,351,1341,3,7,11,32,6,20,92,240,112,299,9,18,22,53,75,149,106,220,218,519,10,19,1131,2956
POA2786,117,232,0,10,10,42,8,28,50,191,68,271,0,5,15,34,14,43,29,82,97,353,3,7,3,11,3,18,16,40,25,76,0,0,11,21,11,24,22,45,47,121,0,0,261,706
POA2787,488,967,7,33,33,160,20,92,263,1077,323,1362,20,86,38,113,87,260,145,459,468,1821,4,27,17,55,7,20,67,203,95,305,4,14,5,9,55,123,64,146,159,451,6,8,1121,3247
POA2790,1589,3135,29,187,158,730,68,283,742,2950,997,4150,75,297,97,309,301,954,473,1560,1470,5710,9,43,39,154,28,106,329,875,405,1178,17,44,60,116,255,545,332,705,737,1883,64,134,3860,10862
POA2791,78,153,3,15,11,59,4,11,42,180,60,265,4,24,4,19,14,36,22,79,82,344,0,0,0,4,0,19,10,20,10,43,0,0,3,0,7,24,10,24,20,67,3,3,183,567
POA2792,61,121,0,10,6,26,0,0,29,124,35,160,3,6,9,19,4,13,16,38,51,198,0,0,0,4,0,4,14,39,14,47,0,0,0,0,12,16,12,16,26,63,0,0,138,382
POA2793,178,356,3,18,12,61,7,15,44,174,66,268,4,18,7,19,24,76,35,113,101,381,0,0,3,4,3,10,15,45,21,59,0,4,0,5,22,40,22,49,43,108,5,11,327,856
POA2794,1185,2354,27,142,127,591,42,190,509,2087,705,3010,36,140,87,260,172,538,295,938,1000,3948,4,14,33,129,18,69,181,547,236,759,8,19,29,66,116,266,153,351,389,1110,28,57,2602,7469
POA2795,3977,7856,80,470,442,2088,135,617,2432,9812,3089,12987,182,736,349,1112,661,2062,1192,3910,4281,16897,30,120,132,478,63,245,800,2204,1025,3047,38,118,154,321,446,934,638,1373,1663,4420,147,301,10068,29474
POA2797,33,63,0,0,3,10,0,0,7,23,10,33,3,12,0,0,3,9,6,21,16,54,0,0,4,8,0,0,5,15,9,23,0,3,3,3,3,5,6,11,15,34,3,6,67,157
POA2798,253,504,5,31,27,105,10,44,193,819,235,999,9,35,15,46,47,153,71,234,306,1233,0,4,5,19,9,13,22,73,36,109,3,3,7,17,26,54,36,74,72,183,10,15,641,1935
POA2799,387,768,12,60,54,270,13,77,233,927,312,1334,20,102,23,68,89,263,132,433,444,1767,0,7,16,49,8,31,66,184,90,271,4,8,19,38,52,115,75,161,165,432,16,33,1012,3000
POA2800,3983,7838,108,603,480,2241,167,771,2677,10710,3432,14325,199,795,302,947,736,2291,1237,4033,4669,18358,28,127,127,491,87,338,866,2428,1108,3384,49,159,155,322,548,1165,752,1646,1860,5030,151,312,10663,31538
POA2803,53,102,0,3,6,27,0,0,9,28,15,58,5,9,0,3,5,15,10,27,25,85,0,0,0,0,0,6,6,15,6,21,0,3,0,0,7,10,7,13,13,34,0,0,91,221
POA2804,313,616,17,82,28,145,4,21,138,574,187,822,10,27,22,65,44,138,76,230,263,1052,0,5,7,29,4,18,53,136,64,188,4,5,7,24,45,94,56,123,120,311,10,26,706,2005
POA2805,44,86,0,7,0,0,0,3,21,81,21,91,0,0,4,8,4,11,8,19,29,110,0,0,3,4,0,0,4,19,7,23,0,0,0,0,4,6,4,6,11,29,0,0,84,225
POA2806,124,248,4,24,11,43,5,12,43,170,63,249,0,4,9,24,24,66,33,94,96,343,3,5,3,22,0,0,14,30,20,57,0,0,3,5,6,17,9,22,29,79,0,3,249,673
POA2807,25,50,4,6,0,6,0,3,12,49,16,64,0,0,5,10,0,4,5,14,21,78,0,0,0,5,0,0,9,30,9,35,0,0,3,3,3,3,6,6,15,41,0,0,61,169
POA2808,38,80,0,0,3,12,0,0,6,23,9,35,0,0,5,6,4,12,9,18,18,53,0,0,0,7,3,0,0,0,3,7,0,0,0,0,0,4,0,4,3,11,0,3,59,147
POA2809,32,69,0,0,6,18,3,4,16,74,25,96,3,6,7,15,3,16,13,37,38,133,0,0,0,5,0,0,6,16,6,21,0,0,3,3,4,9,7,12,13,33,4,3,87,238
POA2810,423,828,3,30,36,157,6,26,164,661,209,874,12,40,28,78,46,130,86,248,295,1122,3,12,9,26,0,4,52,134,64,176,3,9,9,22,34,72,46,103,110,279,14,27,842,2256
POA2820,807,1606,12,75,88,397,28,112,392,1607,520,2191,28,93,39,115,127,401,194,609,714,2800,8,30,17,74,26,97,218,646,269,847,11,36,16,37,108,229,135,302,404,1149,46,92,1971,5647
POA2821,506,984,8,43,46,212,17,88,300,1234,371,1577,13,57,38,111,88,262,139,430,510,2007,0,4,12,53,14,52,151,461,177,570,4,26,19,35,67,134,90,195,267,765,21,38,1304,3794
POA2823,159,314,5,31,14,64,3,15,77,319,99,429,8,16,4,18,20,62,32,96,131,525,0,0,12,26,3,19,40,147,55,192,0,0,4,7,13,27,17,34,72,226,9,18,371,1083
POA2824,267,524,0,8,14,50,8,35,151,598,173,691,5,34,21,58,40,117,66,209,239,900,3,14,3,21,3,13,59,181,68,229,3,5,6,11,35,73,44,89,112,318,8,19,626,1761
POA2825,248,497,6,17,28,121,15,71,179,732,228,941,9,33,17,45,41,127,67,205,295,1146,0,3,7,33,11,28,53,172,71,236,0,3,0,3,45,80,45,86,116,322,10,21,669,1986
POA2827,420,821,3,20,44,197,13,51,168,666,228,934,13,64,24,73,74,210,111,347,339,1281,5,25,9,32,9,25,96,292,119,374,4,19,15,27,46,91,65,137,184,511,15,28,958,2641
POA2828,68,139,4,13,5,16,0,4,20,98,29,131,0,5,6,17,13,24,19,46,48,177,0,0,0,3,3,15,20,51,23,69,3,3,3,6,16,35,22,44,45,113,5,11,166,440
POA2829,346,685,3,28,38,163,17,77,137,542,195,810,8,37,15,38,60,185,83,260,278,1070,4,27,11,33,15,71,91,291,121,422,3,6,10,18,47,115,60,139,181,561,23,43,828,2359
POA2830,3701,7291,86,448,428,1932,166,754,2363,9525,3043,12659,147,605,295,910,689,2094,1131,3609,4174,16268,40,180,158,604,99,374,953,2667,1250,3825,56,188,145,310,478,1007,679,1505,1929,5330,148,307,9952,29196
POA2831,438,852,7,28,49,242,15,67,254,1013,325,1350,13,36,31,78,76,227,120,341,445,1691,3,10,7,29,7,24,72,211,89,274,4,12,5,15,48,99,57,126,146,400,23,52,1052,2995
POA2832,232,459,3,15,14,53,17,102,143,561,177,731,6,28,10,23,48,153,64,204,241,935,4,5,5,36,14,54,90,295,113,390,0,0,3,12,49,112,52,124,165,514,15,40,653,1948
POA2833,74,154,0,0,4,26,8,31,40,171,52,228,0,6,3,12,16,44,19,62,71,290,0,3,3,12,3,12,13,36,19,63,0,0,3,3,9,20,12,23,31,86,3,9,179,539
POA2834,237,467,3,11,13,70,10,43,94,376,120,500,0,0,15,36,34,107,49,143,169,643,3,25,8,17,3,15,70,202,84,259,0,4,8,14,43,85,51,103,135,362,13,27,554,1499
POA2835,438,861,6,40,40,157,17,86,295,1160,358,1443,16,64,25,75,56,169,97,308,455,1751,0,8,6,16,6,11,77,202,89,237,0,5,14,29,51,102,65,136,154,373,18,38,1065,3023
POA2836,79,150,3,31,12,66,3,22,48,195,66,314,0,0,3,5,12,31,15,36,81,350,0,11,0,0,3,5,31,127,34,143,0,0,3,7,22,51,25,58,59,201,3,9,222,710
POA2839,93,182,7,30,9,48,4,19,71,299,91,396,8,28,3,7,19,57,30,92,121,488,3,5,10,40,0,5,53,182,66,232,0,0,3,9,27,70,30,79,96,311,14,27,324,1008
POA2840,242,478,4,23,20,74,10,59,171,685,205,841,5,19,12,33,36,110,53,162,258,1003,5,19,8,18,4,22,69,214,86,273,0,0,9,17,30,70,39,87,125,360,17,39,642,1880
POA2842,64,127,0,0,8,40,0,0,15,68,23,108,0,3,7,12,7,25,14,40,37,148,0,0,3,15,0,0,13,40,16,55,0,0,0,3,12,21,12,24,28,79,0,4,129,358
POA2843,139,281,0,12,11,52,4,13,102,393,117,470,3,13,6,21,14,42,23,76,140,546,0,0,3,11,0,4,28,66,31,81,0,3,3,8,10,12,13,23,44,104,5,6,328,937
POA2844,189,372,4,12,18,89,3,32,72,295,97,428,7,30,8,26,20,57,35,113,132,541,0,0,11,30,0,6,18,51,29,87,3,4,4,3,10,28,17,35,46,122,3,12,370,1047
POA2845,198,382,5,23,21,85,11,56,129,522,166,686,14,52,4,23,43,137,61,212,227,898,5,3,4,21,7,21,41,125,57,170,0,6,5,15,18,40,23,61,80,231,13,19,518,1530
POA2846,48,93,3,6,4,14,0,6,10,46,17,72,0,13,3,7,10,24,13,44,30,116,0,0,3,17,0,0,8,18,11,35,0,0,3,3,4,8,7,11,18,46,0,6,96,261
POA2847,276,556,7,31,23,93,10,49,122,513,162,686,3,15,18,56,51,170,72,241,234,927,0,7,12,32,7,16,44,141,63,196,3,9,12,20,34,80,49,109,112,305,16,37,638,1825
POA2848,192,381,3,9,24,120,7,21,88,341,122,491,5,23,7,30,28,86,40,139,162,630,0,8,10,28,4,8,47,132,61,176,0,0,3,5,32,65,35,70,96,246,6,16,456,1273
POA2849,230,458,0,11,22,93,6,27,89,358,117,489,4,13,11,45,28,67,43,125,160,614,3,5,3,5,0,10,16,45,22,65,3,4,6,6,19,41,28,51,50,116,0,0,440,1188
POA2850,1832,3599,33,168,192,872,68,326,952,3763,1245,5129,62,247,122,376,304,926,488,1549,1733,6678,5,16,36,135,26,97,310,836,377,1084,14,40,58,120,174,359,246,519,623,1603,57,121,4245,12001
POA2852,382,753,9,42,35,173,12,55,225,895,281,1165,10,42,25,77,72,219,107,338,388,1503,3,10,12,40,9,19,63,163,87,232,0,3,5,16,47,97,52,116,139,348,5,11,914,2615
POA2864,133,268,3,23,23,99,4,19,80,324,110,465,12,41,10,36,28,90,50,167,160,632,0,0,5,14,3,7,11,27,19,48,0,0,6,6,14,26,20,32,39,80,0,4,332,984
POA2865,92,178,3,11,8,27,10,34,40,185,61,257,0,12,4,14,16,39,20,65,81,322,0,0,5,22,0,0,11,29,16,51,0,3,0,0,4,10,4,13,20,64,0,3,193,567
POA2866,334,657,5,32,39,177,13,53,199,821,256,1083,12,43,17,61,43,133,72,237,328,1320,5,19,7,25,0,3,43,128,55,175,3,11,6,19,34,64,43,94,98,269,13,27,773,2273
POA2867,86,164,3,20,3,3,3,11,42,168,51,202,4,16,3,12,13,35,20,63,71,265,0,0,7,11,0,3,11,50,18,64,0,0,0,7,4,6,4,13,22,77,0,0,179,506
POA2868,53,107,0,4,5,33,3,15,27,115,35,167,3,14,0,4,8,28,11,46,46,213,0,3,3,6,0,0,14,39,17,48,0,0,0,3,10,16,10,19,27,67,3,0,129,387
POA2869,186,359,4,35,22,107,4,8,48,200,78,350,4,8,11,44,29,96,44,148,122,498,4,9,6,33,3,10,41,113,54,165,3,11,12,17,17,47,32,75,86,240,5,13,399,1110
POA2870,1236,2428,31,168,140,670,43,206,748,3117,962,4161,53,213,94,284,202,619,349,1116,1311,5277,5,31,39,146,27,84,282,793,353,1054,13,29,43,95,164,337,220,461,573,1515,35,73,3155,9293
POA2871,1053,2086,17,74,103,473,38,164,488,2033,646,2744,28,94,66,188,126,394,220,676,866,3420,5,23,37,132,15,59,190,552,247,766,3,9,22,46,127,266,152,321,399,1087,36,81,2354,6674
POA2873,98,195,0,0,3,13,3,12,40,160,46,185,0,3,3,8,9,27,12,38,58,223,0,0,3,12,5,12,7,13,15,37,0,3,4,4,7,15,11,22,26,59,3,0,185,477
POA2874,49,98,0,5,0,8,0,0,39,131,39,144,0,0,0,3,5,11,5,14,44,158,0,0,3,4,0,4,4,14,7,22,0,3,0,3,4,5,4,11,11,33,4,4,108,293
POA2875,143,280,3,22,8,40,3,4,71,286,85,352,3,7,10,33,15,50,28,90,113,442,0,0,4,9,0,0,14,42,18,51,0,0,7,15,11,24,18,39,36,90,0,4,292,816
POA2876,28,60,0,9,6,40,0,0,12,40,18,89,3,9,3,6,3,13,9,28,27,117,3,3,0,4,3,7,10,29,16,43,0,0,3,3,3,10,6,13,22,56,0,0,77,233
POA2877,437,862,10,58,39,177,16,58,262,1063,327,1356,16,55,30,89,68,217,114,361,441,1717,0,10,16,44,14,62,95,276,125,392,3,9,13,31,51,103,67,143,192,535,20,48,1090,3162
POA2878,17,30,0,6,5,8,0,0,7,27,12,41,0,0,0,0,0,3,0,3,12,44,0,0,4,11,0,0,3,15,7,26,0,0,0,0,5,8,5,8,12,34,0,3,41,111
POA2879,96,198,0,3,0,5,4,17,42,157,46,182,4,11,6,13,10,40,20,64,66,246,0,4,4,12,4,12,14,47,22,75,3,0,3,15,16,33,22,48,44,123,12,13,218,580
POA2880,2178,4289,30,147,156,700,94,415,889,3469,1169,4731,61,248,111,333,383,1147,555,1728,1724,6459,9,59,74,258,53,189,525,1429,661,1935,20,66,68,144,315,670,403,880,1064,2815,74,152,5040,13715
POA2898,43,80,0,0,5,7,0,3,25,89,30,99,3,3,0,3,5,14,8,20,38,119,0,0,0,5,0,0,3,4,3,9,0,3,0,0,7,6,7,9,10,18,0,0,91,217
