UCL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL115034,22,30,77,57,66,57,4,0,0,321,17,9,22,17,14,8,4,0,0,92,3,4,9,3,4,7,0,0,0,36,0,0,4,6,0,5,0,0,0,17,43,47,110,87,92,77,14,4,0,462,3,4,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,0,6,0,4,0,0,0,0,16,43,49,111,93,91,75,14,4,0,481,26,7,11,18,17,14,33,19,3,153,3,0,8,0,8,0,0,5,0,31,72,59,137,109,116,94,45,23,3,665,5,19,39,44,40,24,4,0,0,179,23,9,42,36,44,30,7,0,0,192,3,12,17,13,4,5,0,0,0,53,0,0,0,5,0,3,0,0,0,11,33,38,101,96,87,67,7,0,0,436,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,11
UCL115035,26,72,208,185,150,105,23,5,0,770,51,19,23,18,13,25,20,0,0,166,0,0,5,3,3,3,5,0,0,27,0,5,0,0,0,0,0,0,0,9,71,95,237,209,171,131,48,3,0,970,0,0,0,7,3,0,0,0,0,12,4,5,4,0,0,0,0,0,0,17,12,5,10,7,3,3,0,0,0,30,82,98,249,215,173,136,52,3,0,999,32,15,14,21,20,32,114,74,19,347,6,0,16,15,10,7,9,5,0,65,121,109,279,249,202,178,171,83,19,1413,13,66,139,126,125,75,9,0,0,547,61,34,100,88,56,52,18,0,0,411,4,9,22,10,4,10,0,0,0,58,0,3,6,0,0,0,0,0,0,8,80,114,263,226,185,140,25,4,0,1031,0,4,6,0,0,0,0,0,0,15,3,0,0,3,0,0,0,0,0,11,4,4,13,3,0,5,0,0,0,24
UCL115036,19,21,71,70,118,93,16,3,0,409,32,15,18,16,31,48,20,0,0,182,0,0,3,7,3,3,3,0,0,24,0,0,0,3,0,0,0,0,0,9,50,36,97,97,150,151,42,10,0,625,3,5,4,5,0,7,0,0,0,19,3,0,3,0,0,3,0,0,0,12,5,10,5,5,3,8,0,0,0,37,59,47,106,99,152,155,48,10,0,660,34,9,19,13,34,94,220,152,32,605,3,5,5,0,7,5,17,6,6,52,91,58,125,114,193,255,276,161,43,1322,0,13,44,45,91,49,4,0,0,248,35,26,46,38,54,75,13,6,0,281,0,6,6,12,6,9,4,0,0,41,0,0,4,6,0,0,0,0,0,14,49,43,97,95,144,133,22,6,0,584,0,3,0,0,0,0,0,0,0,5,5,0,5,8,7,5,0,0,0,28,5,4,4,8,3,9,0,0,0,33
UCL115037,7,18,31,46,55,48,5,0,0,208,19,8,6,5,4,12,6,0,0,69,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,26,22,40,58,61,70,14,5,0,297,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,10,30,31,46,58,63,70,14,5,0,308,21,5,5,8,9,18,65,25,10,155,0,0,4,0,4,3,0,0,0,18,59,31,53,62,78,90,79,25,13,486,4,7,12,23,43,24,0,0,0,118,20,17,21,39,42,32,9,0,0,177,3,4,3,3,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25,26,35,61,92,55,6,0,0,310,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,4,0,0,0,8
UCL115038,10,14,38,37,34,35,12,4,0,181,7,8,12,4,9,15,17,4,0,68,0,0,0,0,0,4,0,0,0,7,0,5,0,0,0,0,0,0,0,3,19,24,45,42,47,50,29,6,0,267,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,6,3,7,4,0,0,0,0,0,22,23,30,48,41,49,50,33,6,0,282,20,4,9,4,7,34,71,51,17,215,4,10,9,8,14,13,7,5,0,63,45,40,65,56,72,97,109,64,14,562,3,7,11,27,23,25,0,0,0,106,13,8,31,22,25,38,10,0,0,143,0,0,3,3,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,19,14,49,47,49,65,15,0,0,263,0,0,0,0,4,0,0,0,0,3,4,0,5,0,0,0,0,0,0,11,4,0,5,0,5,0,0,0,0,11
UCL115039,29,50,156,131,109,131,32,0,0,634,24,5,18,7,15,14,9,4,0,95,0,12,17,7,9,8,4,0,0,57,0,0,3,5,5,3,0,0,0,18,47,64,189,154,136,157,44,4,0,797,3,7,6,0,3,3,0,0,0,23,4,0,0,3,0,0,0,0,0,9,9,3,7,3,3,3,0,0,0,27,54,74,193,151,138,157,49,4,0,824,26,11,19,12,13,37,93,59,19,289,23,12,38,30,26,33,30,17,7,220,99,100,256,195,178,231,170,73,21,1328,9,41,106,80,64,60,9,0,0,369,19,10,61,50,42,57,18,0,0,259,3,0,12,3,6,6,0,0,0,40,0,5,5,6,8,0,0,0,0,20,30,61,182,142,116,129,32,0,0,690,3,0,4,4,0,0,0,0,0,15,4,0,5,0,0,0,0,0,0,8,4,4,10,5,0,0,0,0,0,28
UCL115040,14,41,64,51,77,45,9,0,0,294,15,8,16,12,8,15,15,5,0,95,6,4,5,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,33,48,86,66,89,65,22,5,0,414,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,33,48,87,68,90,65,22,5,0,423,20,4,6,9,7,18,55,38,3,156,0,3,6,5,3,0,3,4,0,21,54,57,100,74,99,85,78,44,3,598,4,8,36,31,45,20,8,0,0,157,11,17,42,32,39,39,10,0,0,192,3,5,7,3,4,0,4,0,0,32,0,0,0,0,0,0,0,0,0,3,24,32,83,72,92,63,17,0,0,384,0,4,0,0,0,0,0,0,0,3,0,0,3,0,8,0,0,0,0,10,3,4,3,0,8,0,0,0,0,14
UCL115041,11,21,103,74,58,64,27,5,0,363,9,18,16,18,11,19,13,8,0,114,0,0,0,4,0,8,3,0,0,13,0,0,4,3,4,6,0,0,0,19,22,42,125,99,70,96,42,13,4,507,3,5,7,3,3,7,0,0,0,25,0,3,0,0,3,3,0,0,0,20,3,6,11,7,7,4,0,0,0,41,25,49,127,108,77,105,43,13,5,554,39,8,13,10,23,48,87,69,25,322,4,5,16,22,17,27,11,9,4,121,75,58,162,142,117,179,136,93,36,997,3,18,57,39,52,40,6,0,0,212,21,12,47,29,32,40,18,3,0,205,0,0,5,5,0,4,0,0,0,16,5,0,0,0,3,0,0,0,0,11,25,33,113,68,83,86,25,5,0,447,3,3,6,3,3,0,0,0,0,19,0,0,0,0,3,0,0,0,0,13,8,3,7,3,4,3,0,0,0,35
UCL115042,18,21,64,50,62,45,20,3,0,283,8,7,4,10,10,10,12,0,0,65,0,0,0,6,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,25,27,75,67,68,61,28,9,0,361,0,3,0,0,3,3,0,0,0,16,4,0,0,0,0,3,0,0,0,7,3,5,0,0,3,7,0,0,0,24,24,29,77,73,71,65,31,9,0,384,16,8,6,8,11,23,75,52,27,223,3,0,4,7,6,8,9,6,7,41,51,36,83,83,89,97,110,64,37,650,3,19,34,36,49,37,10,0,0,183,24,10,36,36,28,34,10,3,0,176,0,0,4,4,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,7,30,25,82,73,70,78,16,3,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9
UCL115043,0,18,63,43,53,52,15,3,0,244,10,10,22,9,16,18,11,5,0,102,0,0,0,0,5,4,0,0,0,9,0,0,5,4,0,3,0,0,0,12,15,31,88,53,70,79,27,5,4,366,0,5,4,13,7,3,0,0,0,26,0,0,0,0,0,0,0,0,0,10,6,8,3,13,3,3,0,0,0,37,22,37,93,64,79,75,32,5,4,408,23,7,11,15,22,43,109,80,39,346,11,11,22,12,19,25,16,29,16,157,54,57,123,87,121,141,151,114,62,905,0,11,36,31,38,38,12,0,0,163,24,18,34,40,33,41,15,0,0,207,0,0,7,6,0,5,0,0,0,14,0,0,3,0,0,4,0,0,0,9,25,24,83,75,82,84,29,0,0,394,3,5,3,0,5,3,0,0,0,18,8,0,0,4,0,0,0,0,0,10,11,5,4,3,5,4,0,0,0,29
UCL115044,11,16,56,45,42,49,17,3,0,251,5,8,15,16,16,16,13,3,0,92,0,0,3,5,5,4,0,0,0,20,0,0,0,0,7,0,4,0,0,13,14,24,79,77,63,71,39,9,0,379,3,4,10,10,7,3,0,0,0,33,0,0,0,0,6,0,0,0,0,11,0,4,8,11,7,8,3,0,0,43,24,28,90,82,74,79,42,9,0,421,36,14,20,16,36,49,77,61,17,328,19,10,20,17,13,21,11,11,0,119,73,48,128,115,127,145,127,77,17,861,7,7,47,41,45,42,15,0,0,201,19,11,40,25,28,38,7,0,0,161,0,0,9,3,0,4,0,0,0,16,0,0,6,0,3,0,0,0,0,12,19,23,98,61,77,77,21,3,0,392,5,3,3,0,3,4,0,0,0,18,0,0,7,0,0,0,0,0,0,10,4,4,9,3,3,5,0,0,0,29
UCL115045,8,12,24,16,26,30,12,5,0,124,5,3,9,3,11,13,9,4,0,59,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,19,38,22,39,47,17,3,0,194,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,8,0,3,3,5,4,0,0,0,0,9,12,20,42,29,42,47,17,3,0,208,14,7,10,10,19,27,64,42,18,201,8,3,3,6,9,12,5,5,3,56,32,28,57,42,68,82,86,43,21,465,0,4,26,16,19,12,4,0,0,80,11,14,15,14,22,22,3,0,0,95,0,0,3,0,5,6,0,0,0,16,0,3,0,0,0,0,0,0,0,6,12,19,40,34,39,42,7,0,0,202,0,0,5,0,3,0,0,0,0,5,0,0,4,0,0,0,0,0,0,6,0,0,7,0,4,0,0,0,0,11
UCL115046,14,10,67,61,65,42,8,0,0,262,12,13,21,13,23,21,9,0,0,108,0,3,0,6,0,3,0,0,0,19,0,0,0,0,4,0,0,0,0,8,23,32,85,81,89,62,18,0,0,387,0,0,9,0,3,4,0,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,7,4,4,4,0,0,0,21,22,30,95,82,92,64,18,0,0,413,19,10,9,3,21,32,79,28,3,205,0,0,7,6,5,0,6,3,0,27,51,41,118,90,117,100,109,27,3,649,5,12,37,32,56,32,3,0,0,173,18,17,53,50,35,20,9,0,0,199,0,0,9,0,0,5,0,0,0,15,5,0,0,0,0,0,0,0,0,3,28,25,92,87,93,61,5,0,0,397,0,0,0,0,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,4,9,0,0,0,0,13
UCL115047,10,20,52,50,57,81,25,0,0,294,13,15,4,6,12,10,8,3,0,82,6,0,0,3,0,3,4,0,0,19,0,0,6,0,5,0,0,0,0,12,29,34,65,62,76,96,35,8,0,407,0,3,6,0,5,10,0,0,0,17,3,0,0,0,0,3,0,0,0,13,0,7,3,3,5,7,0,0,0,28,29,43,69,63,76,107,36,8,0,436,24,5,11,12,15,31,110,90,42,341,0,0,4,3,5,13,7,6,3,46,54,44,86,86,99,148,147,101,49,818,12,19,40,28,44,36,12,0,0,193,10,19,24,43,39,55,13,6,0,204,0,0,4,6,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,4,22,37,69,79,87,92,19,6,0,419,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8,5,0,4,0,4,3,0,0,0,19
UCL115048,11,33,110,91,94,93,11,0,0,447,22,18,17,23,30,50,23,8,0,188,0,0,5,5,3,14,4,0,0,39,0,0,11,0,4,0,0,0,0,11,40,53,136,122,125,163,42,8,0,689,4,11,3,6,6,8,0,0,0,35,4,0,0,0,5,0,4,0,0,12,7,11,3,4,13,7,3,0,0,51,45,65,143,128,138,167,41,8,0,742,40,10,29,21,45,114,243,187,64,754,3,0,9,9,4,3,9,15,4,68,84,79,181,156,191,290,295,209,71,1553,3,17,46,42,85,67,7,0,0,267,26,24,57,59,66,86,25,0,0,344,4,4,21,14,10,12,0,0,0,66,0,0,0,0,0,0,0,0,0,10,32,44,122,116,158,167,34,4,0,684,0,3,5,0,0,4,0,0,0,15,4,0,3,3,0,4,0,0,0,22,3,7,10,8,4,8,0,0,0,35
UCL115049,12,10,21,35,35,24,9,0,0,153,12,5,5,6,5,3,5,3,0,42,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,7,19,18,28,46,40,40,14,3,0,207,3,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,16,18,22,28,45,45,42,18,6,0,218,25,3,3,5,11,23,67,51,12,210,0,4,0,3,0,7,6,4,0,30,42,26,34,51,55,72,90,62,13,452,4,8,8,20,24,11,0,0,0,78,8,10,17,19,13,18,4,0,0,85,0,0,6,0,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,11,28,41,36,38,14,0,0,189,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,4,5,0,0,0,0,0,13
UCL115050,11,25,65,114,78,39,5,0,0,342,24,7,16,20,28,12,7,4,0,130,4,3,7,5,6,3,0,0,0,20,5,3,3,0,0,0,0,0,0,12,33,38,97,143,110,65,18,4,0,505,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,6,40,40,97,143,110,65,20,4,0,516,22,7,5,13,10,27,58,29,9,179,0,0,6,10,6,0,3,0,0,25,67,47,108,158,125,91,85,34,11,722,5,11,37,57,74,24,0,0,0,219,33,29,49,68,42,48,12,0,0,281,6,0,12,8,7,3,0,0,0,40,0,0,0,3,4,0,0,0,0,12,44,49,101,142,128,69,14,0,0,547,0,0,3,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,3,4,3,0,0,0,0,9
UCL115051,3,7,36,53,52,37,4,0,0,200,7,0,13,10,12,38,15,0,0,108,0,0,0,0,3,4,0,0,0,12,3,0,4,5,3,3,0,0,0,17,16,15,51,78,71,88,21,0,0,331,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,19,9,49,77,72,90,21,0,0,350,9,0,4,14,12,70,168,107,49,434,3,9,15,8,8,21,15,14,10,95,38,19,71,96,93,186,206,122,58,880,8,5,11,31,42,33,0,0,0,137,20,7,36,37,33,55,23,0,0,200,0,0,0,4,0,0,5,0,0,12,0,0,0,0,0,0,3,0,0,7,26,15,49,69,73,95,28,0,0,360,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,0,0,11,0,0,7,0,10,0,0,0,0,16
UCL115052,13,24,68,53,65,47,8,0,0,271,13,5,14,13,7,11,10,6,0,65,0,6,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,20,30,75,66,75,63,15,3,0,358,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,7,6,0,0,5,0,4,0,0,0,12,24,33,75,70,78,68,15,3,0,371,23,5,4,11,16,22,56,42,13,186,6,0,6,3,4,4,10,10,5,42,55,35,88,84,94,97,85,50,20,602,3,16,29,30,32,26,0,0,0,141,15,7,26,31,35,28,9,0,0,157,5,0,3,9,3,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,23,61,71,74,59,9,0,0,323,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,5,5,0,0,0,0,0,0,0,14
UCL115053,8,10,15,22,19,29,3,5,0,108,6,6,5,12,12,17,9,0,0,62,0,0,0,0,0,3,3,0,0,7,4,0,0,0,0,0,0,0,0,4,11,11,23,29,36,48,15,4,0,176,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,14,14,14,26,29,37,54,16,4,0,186,8,0,3,7,8,24,68,54,18,191,5,0,0,4,4,5,0,9,0,26,22,14,32,38,46,86,87,65,17,402,4,4,9,8,16,15,7,0,0,59,0,3,19,21,26,25,11,0,0,109,0,0,3,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,7,4,5,29,27,41,39,20,0,0,182,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,8
UCL115054,9,16,30,37,47,45,10,0,0,194,7,8,8,8,6,5,6,0,0,50,0,3,0,4,9,6,4,0,0,23,0,0,0,0,0,3,0,0,0,14,17,32,42,51,67,54,21,0,0,274,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,29,43,51,69,54,21,0,0,283,24,8,5,10,8,15,52,14,4,137,0,0,4,5,6,3,4,0,0,19,43,36,44,62,82,79,74,14,4,439,9,8,10,29,35,21,4,0,0,109,14,19,15,26,21,24,7,0,0,119,6,0,6,5,3,7,0,0,0,35,0,0,0,0,0,0,0,0,0,8,19,28,29,63,62,51,15,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
UCL115055,17,24,60,59,61,57,12,0,0,299,24,9,10,10,19,35,13,3,0,122,0,4,0,9,7,4,3,0,0,21,0,0,4,0,6,3,0,0,0,14,34,37,73,79,93,100,32,7,0,452,3,6,6,4,4,3,0,0,0,18,0,0,0,0,0,0,0,0,0,7,10,6,6,0,4,3,0,0,0,19,43,35,76,83,94,101,32,7,0,473,13,3,6,15,20,57,121,111,36,384,3,0,3,8,3,0,0,6,0,31,62,46,81,108,113,158,157,125,37,884,9,20,24,24,37,31,6,0,0,148,19,20,29,39,51,42,15,0,0,220,0,0,5,3,0,3,0,0,0,20,0,0,0,5,0,0,0,0,0,10,30,44,65,71,96,78,24,0,0,400,0,3,0,0,0,0,0,0,0,7,4,4,0,0,5,0,3,0,0,10,4,4,0,0,4,0,3,0,0,19
UCL115056,10,34,49,65,95,82,19,4,0,354,21,10,17,17,28,39,23,4,0,159,0,0,0,5,3,3,8,0,0,25,0,0,0,8,11,3,0,0,0,18,35,44,71,89,135,127,51,13,0,559,3,3,6,3,8,4,0,0,0,26,5,8,0,0,0,5,0,0,0,16,3,10,6,4,10,6,0,0,0,39,39,52,74,94,142,137,48,13,0,601,44,3,18,18,42,79,220,114,44,582,9,3,10,14,18,15,20,16,19,130,92,62,104,123,199,234,288,144,63,1309,7,13,38,42,53,50,7,0,0,203,29,14,48,49,61,73,31,3,0,303,0,0,13,5,8,8,3,0,0,38,0,6,3,4,6,6,0,0,0,18,37,32,90,94,129,135,45,0,0,568,0,0,6,0,0,3,0,0,0,11,0,0,4,0,8,3,0,0,0,13,5,6,3,5,6,5,0,0,0,28
UCL115057,15,24,68,69,77,73,17,0,0,332,25,9,27,22,29,35,16,3,0,165,0,0,3,4,3,4,0,0,0,23,0,0,5,4,5,6,0,0,0,15,40,36,103,94,110,118,36,4,0,541,0,3,3,0,8,8,0,0,0,23,0,0,0,0,0,4,0,0,0,5,0,3,3,0,4,15,0,0,0,29,39,36,104,99,117,130,42,4,0,566,25,12,9,17,32,87,198,107,43,534,3,12,9,18,24,18,17,5,6,110,69,59,122,136,171,228,255,120,57,1213,3,15,41,36,69,56,5,0,0,232,18,21,26,58,64,64,25,0,0,279,3,7,14,3,0,5,0,0,0,39,0,0,0,0,0,3,0,0,0,9,30,40,86,99,134,132,30,0,0,562,0,5,0,0,0,0,0,0,0,6,0,0,0,0,4,5,0,0,0,15,0,3,0,3,6,12,0,0,0,21
UCL115058,10,3,21,22,36,35,8,0,0,135,7,6,8,13,8,25,15,7,0,93,4,0,0,0,3,9,3,0,0,19,0,0,0,3,0,0,0,0,0,3,17,16,37,34,49,71,28,6,0,248,0,0,0,0,3,0,0,0,0,11,5,0,0,0,0,0,0,0,0,11,0,0,0,3,3,6,0,0,0,20,24,11,40,38,54,73,32,6,0,267,7,3,10,4,11,42,143,99,36,357,5,0,0,0,3,6,10,18,8,56,35,21,45,41,69,122,184,126,46,680,0,7,9,17,21,23,0,0,0,78,11,15,18,26,24,36,12,0,0,135,4,3,3,4,6,8,0,0,0,27,0,0,3,0,0,0,0,0,0,8,16,25,31,48,54,67,16,0,0,249,0,0,4,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,10
UCL115059,15,13,41,36,53,50,20,4,0,230,6,3,4,10,10,17,23,11,0,83,0,0,0,0,3,0,0,0,0,12,0,0,0,7,3,0,0,0,0,11,21,18,46,54,68,79,47,13,0,337,0,0,0,0,3,4,0,0,0,9,0,0,3,0,0,0,0,0,0,5,0,0,3,0,5,3,0,0,0,14,26,24,51,54,72,80,43,13,0,352,16,7,8,9,16,42,90,68,24,283,12,6,10,8,16,16,20,27,21,123,53,26,66,66,103,142,150,102,47,755,3,6,23,21,35,35,7,0,0,142,19,5,16,26,24,45,17,3,0,161,0,0,3,0,0,6,0,0,0,16,0,4,4,3,4,0,0,0,0,8,25,12,49,57,64,84,26,5,0,327,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,10,0,0,6,3,0,0,0,0,0,19
UCL115060,134,162,150,140,93,44,8,0,0,736,24,15,14,12,3,9,3,0,0,86,6,0,3,0,0,5,3,0,0,14,0,7,7,3,0,0,0,0,0,23,166,188,177,159,103,60,13,0,0,863,0,4,4,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,3,7,4,0,0,0,0,0,0,16,164,197,186,166,101,58,13,0,0,884,25,25,13,16,8,22,41,25,4,174,53,68,27,7,9,9,7,0,0,182,240,288,218,187,123,90,61,24,4,1231,55,64,83,69,53,27,0,0,0,344,39,21,64,60,44,32,6,0,0,264,0,4,10,5,5,5,0,0,0,31,5,9,5,0,3,0,0,0,0,18,98,94,159,138,100,61,11,0,0,657,0,0,3,6,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,7,6,0,5,10,3,0,0,0,0,23
