UCL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
UCL121030,0,0,4,103,126,228,0,0,0,0,0,0,0,0,0,98,69,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,18,26,0,0,0,0,3,0,15,14,32,3,0,7,0,0,0,235,239,475,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,3,143,119,266,5,0,5,0,0,0,143,118,263,53,57,112,448,425,868
UCL121031,5,4,6,81,85,164,0,0,0,3,6,6,0,0,0,75,99,180,0,0,0,4,4,9,10,10,14,0,0,0,0,0,8,0,0,0,0,0,3,0,4,6,10,16,18,0,0,0,0,3,6,8,10,19,20,18,39,0,0,0,207,251,458,0,0,0,6,0,6,0,0,0,0,0,6,0,0,0,3,4,4,6,6,11,221,229,452,0,0,0,0,3,3,219,237,458,35,39,75,478,534,1012
UCL121032,0,0,0,102,119,216,0,0,0,0,0,0,0,0,0,77,108,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,15,23,36,3,0,4,0,0,0,11,9,21,0,4,4,0,0,0,220,259,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,70,166,0,0,0,3,0,3,90,70,162,43,38,81,357,367,725
UCL121033,0,0,5,24,27,53,0,0,0,0,0,0,0,0,0,34,39,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,5,3,11,0,3,3,0,0,0,71,81,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,135,272,0,3,3,0,6,6,138,134,274,39,39,83,258,257,513
UCL121034,0,0,0,49,51,103,0,0,0,6,5,6,0,0,0,74,78,154,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,6,0,0,0,11,8,18,0,0,0,0,0,0,15,15,23,9,15,22,0,0,0,160,175,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,233,471,0,0,0,3,6,6,243,235,483,41,36,79,449,459,907
UCL121035,0,4,5,121,130,244,0,0,0,0,9,11,0,0,0,91,110,197,0,0,0,0,0,0,5,4,13,0,4,3,0,0,0,0,0,0,0,0,0,4,3,11,8,8,18,0,0,0,0,0,0,21,20,36,4,5,20,0,0,0,255,291,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,258,229,482,0,3,8,0,0,0,263,228,487,49,24,73,570,561,1125
UCL121036,0,0,6,97,114,216,0,0,0,11,12,28,0,0,0,121,146,261,0,0,0,0,4,4,0,8,16,0,0,0,0,0,4,0,0,0,0,0,0,13,17,29,9,18,31,0,0,0,0,3,3,8,16,26,26,28,57,0,0,0,300,376,673,0,0,0,4,4,9,0,0,5,0,0,0,0,0,4,0,0,3,0,0,3,347,316,660,6,0,3,0,0,0,354,316,672,37,26,66,697,734,1427
UCL121037,4,5,4,75,78,150,0,0,0,9,9,18,0,0,0,62,70,129,0,0,0,3,8,15,0,6,3,0,0,0,0,5,8,0,0,0,0,0,0,0,6,8,6,4,6,0,0,0,0,0,0,6,8,20,15,11,21,0,0,0,179,194,370,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,171,365,0,0,0,0,4,6,193,172,367,26,18,46,402,387,791
UCL121038,0,0,0,73,80,154,0,0,0,0,7,10,0,0,0,67,78,148,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,0,0,0,0,15,11,21,10,4,8,0,0,0,164,189,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,66,147,0,0,0,0,0,0,83,66,146,59,39,97,313,291,601
UCL121039,6,7,13,26,32,54,0,0,0,0,0,0,0,0,0,38,45,76,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,7,8,12,0,0,0,0,0,4,4,3,15,0,0,0,0,0,0,81,87,169,0,4,3,0,0,0,8,0,6,0,0,0,4,0,6,0,0,3,6,3,5,189,208,395,0,0,0,4,7,16,193,210,408,56,63,121,351,380,733
UCL121040,3,0,3,51,52,108,0,0,0,0,4,5,0,0,0,86,80,173,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,22,25,50,0,0,0,0,0,0,11,21,26,11,10,22,0,0,0,192,204,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,90,0,0,0,0,0,0,56,31,87,16,13,29,267,248,511
UCL121041,0,0,0,40,54,90,0,0,0,5,0,3,0,0,0,94,103,195,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,11,14,12,7,18,0,3,3,0,0,0,16,19,33,0,0,5,0,0,0,177,191,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,83,163,0,0,0,0,0,0,84,87,168,19,27,51,282,307,592
UCL121042,0,0,0,48,50,101,0,0,0,0,0,3,0,0,0,64,62,125,0,0,0,4,3,7,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,13,15,30,5,7,9,0,0,0,144,147,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,101,211,3,0,3,0,0,3,113,100,216,21,22,42,277,277,553
UCL121043,0,0,0,31,59,92,0,0,0,9,4,14,0,0,0,107,113,219,0,0,0,5,4,9,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,5,6,12,6,6,12,0,0,0,0,0,0,9,14,24,11,8,17,0,0,0,188,221,412,0,3,3,0,4,4,4,0,3,0,0,0,0,0,0,5,6,8,5,5,7,134,95,229,0,0,0,0,0,0,134,95,229,11,7,19,344,338,684
UCL121044,3,4,3,44,50,86,0,0,0,4,3,9,0,0,0,35,37,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,13,23,0,0,0,4,4,7,4,6,10,7,16,20,0,0,0,106,132,245,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,5,5,109,94,202,0,0,5,0,0,0,108,99,210,45,50,95,270,287,562
UCL121045,0,0,6,53,56,107,0,0,0,0,3,0,0,0,0,40,41,79,0,0,0,0,3,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15,0,0,0,0,0,0,8,10,17,0,5,7,0,0,0,117,123,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,113,240,0,0,0,0,0,0,125,113,240,24,15,35,265,254,522
UCL121046,0,4,4,21,24,45,0,0,0,5,3,5,0,0,0,31,32,64,0,0,0,0,3,3,0,0,0,0,0,0,4,3,4,0,0,0,4,6,8,6,5,8,0,3,6,0,0,3,0,0,0,9,9,12,7,5,11,0,0,0,85,96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,136,294,4,0,6,0,0,0,154,140,295,10,9,14,249,254,503
UCL121047,0,0,3,53,65,114,0,0,0,0,3,3,0,0,0,50,57,108,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,0,0,0,0,0,0,7,21,24,0,0,0,0,0,0,123,156,278,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,150,125,276,0,0,4,0,0,0,150,125,275,21,19,38,298,308,604
UCL121048,0,5,6,59,41,100,0,0,0,3,0,3,0,0,0,38,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,6,12,5,7,10,0,5,3,0,3,3,4,6,11,8,8,15,0,0,0,123,135,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,112,91,202,0,3,5,0,0,0,114,97,208,17,7,23,262,242,500
UCL121049,0,3,8,38,26,57,0,0,0,0,0,0,0,0,0,124,150,270,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,5,6,8,11,0,0,0,0,0,0,6,8,17,3,9,8,0,0,0,189,200,385,0,0,0,6,6,17,0,0,0,0,0,0,13,9,26,0,0,0,13,9,26,75,50,127,0,0,0,0,0,0,77,50,124,49,37,84,338,306,641
UCL121050,3,5,4,59,90,147,0,0,0,0,6,0,0,0,0,55,61,110,0,0,0,0,0,0,5,4,12,0,0,0,4,3,9,0,0,0,0,6,5,0,3,3,16,14,25,0,0,0,0,0,0,16,18,36,0,3,10,0,0,0,158,202,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117,216,0,0,0,0,0,0,100,120,218,41,39,79,294,367,661
UCL121051,3,0,3,42,70,114,0,0,0,5,8,8,0,0,0,81,68,155,0,0,0,0,0,0,0,0,0,0,6,3,66,68,128,0,0,0,0,0,0,10,17,27,40,51,94,3,0,0,0,0,0,16,13,34,7,9,23,0,0,0,270,313,588,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,112,248,0,0,0,0,0,4,141,114,252,56,37,93,474,471,940
UCL121052,4,3,6,48,70,123,0,0,0,3,9,9,0,0,0,65,67,136,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,12,7,20,0,0,0,0,0,0,16,21,31,5,6,9,0,0,0,154,184,340,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,172,377,3,0,3,0,3,7,212,171,386,41,41,82,414,411,825
UCL121053,0,0,0,56,42,102,0,0,0,0,0,4,0,0,0,117,126,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,10,25,15,34,0,0,0,0,0,0,19,25,47,3,0,4,0,0,0,228,218,443,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,107,198,0,0,0,0,0,0,101,105,206,45,44,86,376,372,747
UCL121054,0,0,0,86,83,177,0,0,0,12,16,27,0,0,0,92,99,184,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,0,4,4,11,6,14,0,0,0,3,8,8,11,9,17,14,18,33,0,0,0,242,252,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,122,246,0,0,0,0,0,0,124,123,250,13,11,32,378,392,777
UCL121055,0,4,4,43,49,91,0,0,0,0,0,0,0,0,0,61,62,123,0,0,0,0,0,0,0,0,3,7,3,12,0,3,3,0,0,0,3,0,0,0,0,3,7,11,19,0,3,5,0,0,0,10,14,20,5,7,15,0,0,0,144,142,283,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,154,317,0,0,0,0,0,0,162,154,317,28,26,55,338,331,668
UCL121056,0,5,5,98,115,215,0,0,0,3,0,3,0,0,0,43,63,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,10,0,0,0,0,4,7,17,19,33,14,17,28,0,0,0,188,224,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,229,192,425,0,0,0,0,6,8,234,198,432,21,20,44,440,454,890
UCL121057,0,0,0,38,50,89,0,0,0,3,6,3,0,0,4,62,55,119,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,9,17,0,0,0,0,0,0,25,11,39,4,8,14,0,0,0,144,150,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,152,346,4,3,6,0,0,0,196,157,358,15,17,31,356,330,683
UCL121058,5,12,16,199,199,397,0,0,0,10,13,21,0,0,0,213,219,422,0,0,0,5,9,9,5,3,8,0,0,0,6,4,3,0,0,0,5,6,7,11,12,22,28,27,54,6,6,10,7,6,15,31,56,86,33,23,58,0,0,0,547,576,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,306,637,0,4,4,0,5,0,338,307,643,45,37,76,929,933,1863
UCL121059,3,9,10,44,46,93,0,0,0,5,7,12,0,0,0,34,59,92,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,9,0,0,0,0,0,0,9,16,23,0,4,10,0,0,0,109,129,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,147,305,0,3,4,4,0,5,165,152,314,20,26,41,293,310,609
UCL121060,0,3,3,134,123,255,0,0,0,4,4,7,0,0,0,112,137,258,0,0,4,0,0,0,8,7,10,0,0,0,0,4,6,0,0,0,0,3,3,0,0,0,20,18,33,0,0,3,0,0,0,16,17,34,8,8,21,0,0,0,303,325,632,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,126,297,0,0,0,0,0,0,169,127,298,24,21,42,498,480,980
UCL121061,0,0,0,58,51,108,0,0,0,0,0,0,0,0,0,29,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5,8,5,11,3,0,3,3,4,15,11,24,38,8,6,14,0,3,6,130,134,262,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,108,242,0,0,0,0,0,0,137,108,242,24,15,41,291,264,554
UCL121062,0,3,7,76,80,155,0,0,0,4,8,11,0,0,0,77,93,172,0,0,0,6,3,10,5,3,4,5,5,12,0,0,0,0,0,0,0,0,0,4,11,14,6,10,18,0,0,0,0,0,4,9,16,22,8,6,14,0,0,0,203,235,435,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,3,214,202,421,3,0,9,0,0,4,221,209,427,18,14,27,449,457,905
UCL121063,0,5,4,96,94,198,0,0,0,3,6,12,0,0,0,56,71,122,0,0,0,0,0,0,3,4,11,0,0,0,0,4,7,0,0,0,0,0,3,0,0,0,11,16,25,0,3,3,0,0,0,9,18,26,0,5,5,0,0,0,182,218,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,88,200,0,0,5,0,0,4,111,92,205,18,31,50,315,342,656
UCL121064,3,5,8,37,53,93,0,0,0,0,0,5,0,0,0,72,70,135,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,27,0,0,0,0,0,0,12,9,14,4,8,9,0,0,0,144,162,301,0,0,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,143,305,0,0,0,0,0,0,169,137,306,25,23,49,340,334,670
UCL121065,0,3,5,70,97,173,0,0,0,6,8,15,0,0,0,77,79,151,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,0,3,4,25,16,41,0,0,3,0,0,0,11,10,21,16,12,29,0,0,0,213,240,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,172,359,0,0,0,4,0,7,189,174,368,47,51,100,450,472,925
UCL121066,0,0,0,60,55,119,0,0,0,0,0,0,0,0,0,78,95,172,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,10,8,17,3,0,4,0,0,0,157,173,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,65,144,0,0,0,0,0,0,81,65,144,22,8,28,262,249,508
UCL121067,0,0,4,62,74,133,0,0,0,0,0,0,0,0,0,110,163,273,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,28,32,63,3,3,10,0,0,0,27,28,61,10,19,25,0,0,0,253,325,583,0,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,93,78,179,0,0,0,0,0,0,91,78,178,34,35,64,386,443,830
UCL121068,3,9,14,158,220,379,0,0,0,9,7,20,0,0,0,217,235,450,0,0,0,17,8,21,4,3,9,0,0,0,0,8,5,0,0,0,0,3,3,20,22,38,20,13,38,0,0,5,0,0,4,26,31,56,28,31,58,0,0,0,507,587,1090,3,4,9,0,0,4,0,0,0,0,0,0,0,5,3,6,0,6,4,3,12,481,482,961,5,3,7,0,0,0,481,487,971,68,68,133,1071,1162,2231
UCL121069,0,0,0,81,72,149,0,0,0,7,7,14,14,16,27,90,105,194,3,0,3,6,4,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,8,8,14,8,7,12,0,0,0,3,4,3,13,16,27,10,11,15,0,0,0,237,246,480,3,0,5,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,107,259,5,0,5,0,0,0,154,106,261,4,3,9,403,364,767
UCL121070,0,0,3,42,37,70,0,0,0,0,0,4,0,0,0,53,52,109,0,0,0,3,0,4,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,4,11,9,15,0,0,0,0,0,0,0,3,10,4,3,5,0,0,0,121,117,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,150,273,0,0,0,0,0,0,131,149,277,11,12,22,264,276,539
UCL121071,0,3,11,69,75,140,0,0,0,0,8,15,0,0,0,97,83,183,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,0,0,0,0,0,0,18,10,29,0,5,0,0,0,0,192,188,381,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,89,0,0,0,0,0,0,55,39,94,18,21,36,272,256,529
UCL121072,0,0,0,78,75,157,0,0,0,0,0,3,0,0,0,99,90,190,0,0,0,0,8,5,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,21,0,0,0,0,3,8,18,9,24,4,9,13,0,0,0,213,207,419,0,3,9,0,6,9,0,0,0,0,0,0,0,0,3,6,0,7,9,4,11,124,123,249,0,0,0,0,0,0,125,126,254,57,62,121,410,411,819
UCL121073,0,0,0,56,50,108,0,0,0,11,7,9,0,0,0,84,77,158,0,0,0,3,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,10,21,0,0,0,0,0,0,19,23,41,7,4,7,0,0,0,183,167,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,3,130,122,249,0,0,0,0,0,0,130,122,249,47,38,81,357,334,691
UCL121074,10,10,23,21,31,57,0,0,0,6,16,18,0,0,0,31,33,62,0,0,3,0,0,7,3,0,7,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,3,5,15,0,0,0,0,0,3,5,6,5,4,4,5,0,0,0,81,104,187,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,6,8,161,146,304,0,0,0,0,5,5,158,147,306,17,14,30,278,275,556
UCL121075,0,0,0,79,102,178,0,0,0,3,6,7,0,0,0,62,69,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,4,6,9,16,26,0,0,0,4,3,5,8,15,18,3,6,4,0,0,0,166,217,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,132,0,0,0,0,0,0,68,62,132,41,98,137,279,378,656
UCL121076,0,0,6,96,123,216,0,0,0,3,11,12,0,0,0,75,90,164,0,0,0,0,8,3,0,14,14,0,0,0,0,0,0,0,0,0,0,7,10,0,7,5,11,13,24,0,6,3,0,5,4,15,27,35,11,9,17,0,0,0,229,298,526,0,4,5,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,222,189,421,0,0,0,0,0,0,222,192,416,59,52,114,517,553,1071
UCL121077,0,0,0,60,80,140,0,0,0,3,4,9,0,0,0,73,108,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,10,0,0,0,0,0,0,19,16,41,11,9,17,0,0,0,178,231,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,128,130,267,0,0,0,0,0,0,132,130,266,35,38,69,344,408,750
UCL121078,0,3,3,58,87,150,0,0,0,4,4,11,0,0,0,51,57,104,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,3,5,9,17,0,0,3,0,0,3,7,13,16,12,4,15,3,0,0,152,184,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,140,319,0,0,0,0,0,0,179,140,319,13,10,21,341,338,686
UCL121079,5,4,6,34,37,72,0,0,0,0,4,3,0,0,0,50,49,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,15,10,29,0,0,0,0,0,0,5,7,13,8,10,14,5,0,6,128,125,250,0,0,0,0,0,0,0,3,3,0,0,0,0,7,7,0,0,0,0,4,7,114,105,218,0,0,0,0,6,6,114,104,225,14,19,33,265,259,526
UCL121080,0,3,6,82,89,167,0,0,0,4,12,13,0,0,0,83,109,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,6,13,21,11,15,31,0,0,4,0,0,0,8,15,26,8,15,21,0,0,0,209,265,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,6,5,6,250,214,462,4,4,5,0,0,0,250,217,467,18,20,41,488,514,996
UCL121081,4,0,3,38,34,68,0,0,0,9,9,15,0,0,0,42,41,86,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,3,3,3,9,15,0,8,12,0,0,0,0,5,5,9,9,18,8,9,14,0,0,0,120,126,248,0,0,0,0,0,0,0,0,0,0,0,0,6,8,7,0,0,0,3,8,14,150,141,291,0,0,0,0,0,0,155,142,292,17,13,33,291,290,583
UCL121082,0,0,0,60,62,118,0,0,0,5,10,8,0,0,0,93,127,218,4,3,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,6,3,6,8,10,14,15,30,0,0,0,0,0,0,4,9,8,5,11,22,0,0,0,192,243,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,275,255,532,3,0,3,0,0,3,281,256,537,72,66,137,550,572,1125
UCL121083,11,5,15,49,58,109,0,0,0,9,6,18,0,0,0,60,60,112,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,8,5,17,0,0,0,0,0,0,7,5,12,13,15,19,0,3,3,150,164,313,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,6,4,4,6,276,238,515,5,5,11,6,3,9,282,242,531,23,25,45,471,440,913
UCL121084,0,0,6,91,83,173,0,0,0,0,3,3,0,0,0,149,166,318,0,0,0,11,7,20,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,8,7,19,8,3,8,0,0,0,0,0,0,3,0,5,23,24,47,0,0,0,307,302,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,94,208,0,0,0,0,0,0,117,94,208,10,12,24,434,409,844
UCL121085,4,0,5,66,78,144,0,0,0,12,23,34,0,0,0,112,111,220,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,7,9,24,9,11,15,0,0,0,8,9,15,13,19,32,20,20,38,0,0,0,257,280,535,0,0,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,223,216,438,0,0,3,0,0,0,225,218,440,20,18,37,509,518,1022
UCL121086,0,0,0,114,138,249,0,0,0,3,3,7,0,0,0,74,72,148,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,4,0,5,0,0,0,11,10,19,3,5,8,0,0,0,215,245,459,3,9,11,9,6,14,0,0,0,0,0,0,0,4,3,0,5,4,0,6,6,126,117,246,0,0,0,0,0,0,131,117,249,43,41,85,397,423,822
UCL121087,0,5,7,60,78,142,0,0,0,3,0,4,0,0,0,41,49,90,0,5,0,0,0,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,23,0,0,0,4,0,3,13,32,49,3,3,5,0,0,0,139,189,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,146,127,276,0,0,4,0,0,0,149,132,282,21,27,41,309,353,656
UCL121088,0,0,3,49,64,111,0,0,0,0,0,3,0,0,0,55,55,114,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,18,6,5,10,0,0,0,0,0,0,3,7,14,7,6,17,0,0,0,134,159,289,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,123,115,241,0,0,0,0,0,0,127,116,241,23,29,58,287,312,598
