UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL121075,177,190,363,5,8,10,52,61,112,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,66,116,0,0,0,0,0,0,54,71,127,35,101,139,263,363,627
UCL121076,191,210,403,23,29,48,197,201,402,0,3,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,201,216,420,5,6,6,11,14,24,239,261,501,49,35,89,476,511,989
UCL121077,172,213,386,35,47,83,66,70,137,0,3,3,0,6,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,0,0,72,79,156,5,0,7,0,0,3,115,137,247,35,31,71,330,383,709
UCL121078,238,219,461,15,11,32,60,71,126,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,61,71,136,0,0,0,0,3,5,84,87,172,5,11,15,330,317,647
UCL121079,178,176,357,14,18,28,42,46,89,5,4,8,10,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,110,0,0,0,0,0,0,73,64,136,7,14,23,258,251,514
UCL121080,205,219,427,47,55,96,133,142,278,0,0,0,16,21,33,0,0,4,3,0,4,0,0,0,0,0,3,8,11,17,0,0,0,159,170,332,13,17,33,9,0,8,227,243,474,17,14,29,443,479,927
UCL121081,165,166,334,12,22,36,68,65,130,3,0,3,12,5,18,0,0,0,3,7,10,0,0,0,0,4,4,0,0,0,0,0,0,87,82,168,0,0,0,0,0,0,100,106,203,12,8,19,282,275,557
UCL121082,252,281,529,59,60,123,99,108,210,6,0,9,3,4,10,0,0,3,5,5,10,0,3,5,0,0,0,16,27,38,0,0,0,127,143,273,3,3,11,4,0,3,200,211,413,66,63,132,515,555,1074
UCL121083,243,263,504,36,32,63,130,108,241,0,0,0,3,4,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,142,119,257,8,3,12,7,3,7,189,157,342,10,9,18,439,423,864
UCL121084,231,226,461,34,31,60,114,113,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,113,226,6,0,3,5,3,15,159,146,308,9,10,26,405,383,784
UCL121085,234,241,470,38,31,72,186,183,364,3,0,5,4,8,7,0,0,0,3,3,5,0,0,0,0,3,4,0,0,0,0,0,0,192,200,397,6,8,16,3,3,6,236,246,484,14,12,30,482,500,983
UCL121086,221,250,471,28,26,57,76,69,152,4,0,3,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,86,79,167,7,3,11,8,6,14,120,121,244,40,26,65,381,403,786
UCL121087,167,173,343,21,29,48,80,106,182,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,113,187,4,0,4,0,0,4,109,140,247,18,18,34,295,330,626
UCL121088,165,180,346,28,32,54,42,50,96,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,100,0,6,9,0,0,0,76,89,165,20,26,49,257,300,555
UCL121089,284,260,546,47,37,86,78,90,171,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,96,178,5,11,14,0,0,0,131,144,275,6,15,25,421,427,846
UCL121090,274,293,570,28,34,65,62,72,139,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,144,0,0,4,0,0,7,102,115,215,4,14,13,378,417,801
UCL121091,182,203,386,16,18,38,72,74,142,3,4,5,22,19,41,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,100,95,195,4,3,9,0,0,0,127,116,242,21,21,38,326,339,666
UCL121092,325,314,634,47,44,92,134,123,261,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,124,263,0,0,4,3,8,9,192,174,366,39,49,86,547,536,1086
UCL121093,288,266,558,34,33,68,172,189,365,0,0,4,3,3,9,0,0,5,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,182,198,379,3,6,6,8,0,11,223,238,469,21,17,34,537,529,1064
UCL121094,207,230,435,26,30,57,42,58,98,0,0,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,51,64,115,0,3,4,0,4,7,81,97,185,56,51,107,344,384,726
UCL121095,173,170,348,53,52,107,56,67,129,4,0,3,9,5,16,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,71,78,153,3,4,4,0,0,0,127,139,265,23,15,32,324,324,648
UCL121096,146,151,299,51,53,102,138,144,280,6,4,10,3,5,3,0,0,0,0,0,3,0,0,4,0,0,0,5,0,7,0,0,0,156,158,307,6,0,12,0,0,0,214,212,420,20,23,49,384,384,767
UCL121097,198,213,415,13,7,18,75,85,162,6,3,9,3,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,88,101,185,0,9,9,7,4,7,102,115,216,9,8,19,311,340,649
UCL121098,276,280,559,9,11,22,85,103,183,4,4,9,15,13,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,111,120,230,8,0,7,0,0,0,127,133,261,5,0,9,407,423,831
UCL121099,165,183,349,53,43,99,54,59,113,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,121,0,0,5,3,0,3,114,110,224,17,15,34,296,308,600
UCL121100,268,281,548,62,73,131,110,118,233,14,7,20,20,18,41,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,150,157,305,11,15,24,5,0,4,218,243,463,15,16,29,498,539,1038
UCL121101,374,348,718,13,11,22,108,99,201,4,0,3,3,7,15,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,115,108,220,5,7,11,7,6,3,130,124,255,48,33,80,554,501,1056
UCL121102,262,248,508,50,51,96,88,96,181,9,8,18,17,17,35,4,0,3,10,5,11,0,3,5,0,3,0,0,3,7,0,0,0,130,130,259,6,8,12,0,0,3,182,187,372,34,33,60,472,472,941
UCL121103,277,310,589,37,36,73,83,93,182,0,0,8,7,3,16,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,99,108,206,0,8,6,6,3,5,138,151,287,39,52,91,454,507,964
UCL121104,192,212,407,36,44,81,73,82,152,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,85,156,0,6,8,0,0,0,115,123,241,23,32,57,329,376,703
UCL121105,180,152,341,42,50,87,55,59,118,0,0,0,12,11,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,73,66,140,0,4,5,0,0,0,113,121,230,26,23,50,324,303,623
UCL121106,185,193,378,68,55,120,149,157,307,6,12,14,13,18,29,0,0,4,0,0,5,0,0,0,0,0,0,3,8,12,0,0,0,179,196,369,4,10,18,3,0,3,256,253,516,27,32,65,475,483,955
UCL121107,260,266,531,47,65,112,81,69,149,10,6,15,11,6,11,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,104,85,186,0,0,6,5,3,8,156,153,309,26,19,44,438,445,883
UCL121108,176,216,390,53,54,108,90,90,177,4,0,6,7,9,16,0,0,0,3,3,4,0,0,0,0,4,4,0,0,0,0,0,0,105,105,211,0,3,9,6,0,9,166,167,331,25,34,56,365,420,786
UCL121109,153,155,308,13,0,14,50,55,105,0,3,6,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,71,127,0,0,5,3,0,3,72,79,151,15,8,24,238,244,481
UCL121110,225,249,475,100,105,204,52,76,131,5,6,10,13,12,17,0,0,0,4,6,4,0,0,0,0,0,3,0,0,0,0,0,0,72,98,167,5,5,12,4,3,9,178,206,387,30,31,65,432,491,924
UCL121111,214,199,412,53,56,109,35,44,80,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,45,85,3,0,3,5,0,5,97,98,197,60,51,114,371,350,723
UCL121112,236,236,475,15,14,30,71,64,139,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,78,75,153,0,0,0,6,5,6,101,95,191,23,20,45,358,351,713
UCL121113,155,150,305,16,12,29,49,32,77,12,8,17,0,0,5,5,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,64,51,118,7,3,8,3,0,3,89,68,157,32,30,58,275,247,520
UCL121114,225,223,444,44,54,103,83,89,167,3,0,5,3,5,6,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,90,96,179,4,4,0,0,0,0,143,150,294,48,40,87,411,415,822
UCL121115,175,172,349,27,32,63,54,60,114,12,6,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,0,0,0,85,89,170,0,14,17,0,0,0,117,135,251,17,14,31,307,323,634
UCL121116,336,315,649,4,7,9,111,107,217,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,109,230,0,0,4,4,3,4,130,117,250,13,5,21,473,446,922
UCL121117,181,173,349,33,31,65,59,50,115,0,0,0,10,14,30,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,71,73,148,3,4,4,3,3,3,104,112,220,30,27,56,312,311,622
UCL121118,182,171,354,6,9,15,42,47,87,0,0,0,0,0,3,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,44,50,95,0,0,4,0,3,4,58,59,119,9,12,21,250,242,490
UCL121119,274,293,566,14,10,25,92,89,180,0,4,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,102,196,3,4,4,3,3,7,118,114,230,17,13,25,405,423,828
UCL121120,137,137,271,9,10,25,17,25,42,0,0,0,0,5,4,6,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,26,51,3,0,3,0,5,6,41,42,84,70,68,140,251,243,494
UCL121121,131,133,264,13,11,25,76,68,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,69,151,0,0,3,4,0,4,98,85,181,21,17,41,248,236,482
UCL121122,200,190,386,9,16,27,63,63,125,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,69,136,5,7,12,0,4,7,77,93,174,27,27,53,308,310,619
UCL121123,177,164,334,38,48,84,49,38,90,0,0,4,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,112,0,4,4,0,0,3,101,103,206,55,44,100,331,310,640
UCL121124,152,122,270,24,16,43,44,45,87,0,5,9,14,16,27,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,60,72,133,0,3,3,0,0,3,95,93,182,20,14,32,263,225,488
UCL121125,258,251,508,45,55,100,46,52,99,3,4,7,27,30,55,3,0,7,0,0,0,0,0,0,3,4,6,0,0,0,0,0,4,84,90,178,4,4,5,0,5,3,135,153,293,45,40,86,443,445,886
UCL121126,162,172,338,53,50,102,44,47,91,0,0,0,0,4,6,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,100,0,0,0,0,0,3,103,107,209,7,3,11,275,283,561
UCL121127,216,230,450,6,9,14,68,68,139,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,76,141,4,4,4,0,0,0,80,88,169,24,19,36,320,333,651
UCL121128,320,333,657,14,17,34,90,88,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,89,182,0,0,0,3,0,3,111,105,221,24,22,47,459,464,918
UCL122001,91,67,161,5,6,6,32,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,76,0,0,0,0,0,0,38,38,81,3,0,10,133,108,247
UCL122002,73,58,129,8,5,10,15,15,26,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,16,20,40,4,3,6,0,0,0,29,36,62,35,29,63,135,115,252
UCL122003,121,100,214,10,11,19,64,57,120,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,63,59,128,0,0,0,5,6,9,79,82,161,5,5,13,205,180,391
UCL122004,61,68,126,4,8,14,8,9,13,0,4,0,11,10,19,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,23,36,4,5,5,0,0,0,30,29,59,0,0,0,90,98,187
UCL122005,104,89,190,11,11,21,33,34,69,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,76,0,0,0,0,0,0,48,48,103,18,16,34,166,163,326
UCL122006,88,90,178,9,7,15,23,22,46,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,56,0,0,0,0,0,0,33,42,72,4,12,19,130,137,267
UCL122007,141,132,271,19,23,41,36,37,71,0,0,4,9,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,47,87,0,4,4,0,0,0,66,68,136,28,15,42,230,224,451
UCL122008,72,65,141,19,21,33,15,13,33,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,38,0,0,3,0,0,0,41,37,74,19,16,35,133,123,257
UCL122009,81,89,173,6,11,16,26,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,0,0,0,4,0,4,37,37,74,15,24,34,136,152,284
UCL122010,116,109,228,16,10,27,31,24,58,4,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,28,69,0,4,3,0,0,0,54,44,100,0,15,13,171,167,341
UCL122011,111,114,224,7,12,13,34,37,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,74,3,5,0,0,0,0,45,53,92,16,9,24,176,174,345
UCL122012,94,79,176,11,4,17,11,18,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,35,0,0,0,0,0,0,27,29,54,18,14,28,136,121,258
UCL122013,75,56,128,3,3,4,16,21,34,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,41,0,3,3,0,0,0,20,25,49,9,15,22,102,97,204
UCL122014,104,94,204,15,17,27,24,22,43,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,28,34,54,0,0,0,0,0,0,39,42,86,14,4,20,154,150,304
UCL122015,60,55,120,8,10,15,34,42,73,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,74,0,0,0,0,0,0,41,54,96,12,18,32,119,132,249
UCL122016,72,74,146,8,12,20,18,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,6,5,4,3,0,3,32,33,65,13,15,27,119,117,239
UCL122017,91,71,166,8,7,14,11,22,33,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,11,10,25,0,0,0,33,38,68,0,0,0,0,0,0,42,39,83,28,18,40,159,129,287
UCL122018,122,109,232,19,14,34,21,27,47,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,53,0,0,5,0,0,0,49,45,94,32,31,58,200,186,382
UCL122019,78,89,165,13,8,15,23,22,43,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,24,54,4,4,6,3,0,3,42,32,78,17,18,32,136,138,279
UCL122020,79,73,146,3,8,17,37,28,60,4,0,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,49,32,78,0,0,0,0,0,0,52,43,97,9,8,18,147,123,267
UCL122021,74,51,120,5,3,12,30,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,48,0,0,0,0,0,0,38,28,62,0,0,3,109,81,188
UCL122022,149,143,295,15,14,25,49,46,98,0,0,3,3,12,14,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,60,64,122,6,0,7,0,3,4,80,81,159,6,7,10,234,232,463
UCL122023,136,124,261,19,17,35,42,41,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,92,0,0,0,0,0,0,67,60,131,3,6,13,207,191,398
UCL122024,93,86,178,3,3,14,25,21,43,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,9,12,15,0,0,0,39,32,74,0,0,0,0,0,0,46,41,81,10,8,20,151,130,282
UCL122025,66,51,118,10,12,22,12,13,27,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,25,14,44,0,0,0,38,36,74,0,0,0,0,0,0,52,49,93,3,10,17,124,104,235
UCL122026,72,64,140,7,7,8,34,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,46,0,4,0,0,0,0,35,25,63,8,8,16,121,100,219
UCL122027,72,56,126,13,14,28,14,14,31,0,4,4,7,4,14,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,32,32,61,0,0,5,0,0,0,46,49,92,8,8,16,125,116,238
UCL122028,98,94,194,10,14,23,40,37,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,36,83,0,0,0,0,3,5,57,59,114,25,21,52,185,176,353
UCL122029,58,64,121,5,4,10,51,48,94,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,97,0,0,0,0,0,0,56,53,113,15,8,24,129,129,256
UCL122030,110,116,224,14,17,32,23,22,48,0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,0,0,0,34,33,67,0,0,0,0,0,0,49,51,104,20,30,47,178,193,373
UCL122031,113,112,224,4,9,18,70,86,156,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,91,162,0,0,0,0,0,0,79,99,177,8,4,12,203,215,419
UCL122032,131,121,251,17,13,37,24,28,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,42,0,0,0,49,51,99,5,3,8,0,5,5,71,71,144,20,18,40,224,208,428
UCL122033,76,78,156,4,8,11,16,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,38,0,0,0,3,0,0,22,27,54,10,7,19,104,117,221
UCL122034,74,65,142,4,8,12,28,23,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,57,0,5,6,0,0,0,33,37,72,0,5,5,108,106,217
UCL122035,99,113,212,34,32,66,29,36,71,6,3,6,0,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,45,53,92,0,0,0,0,0,0,75,89,160,9,16,23,179,215,398
UCL122036,95,93,192,11,16,33,19,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,40,7,4,12,0,0,3,37,43,80,59,64,130,195,203,394
UCL122037,70,73,139,0,4,7,16,18,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,20,39,0,0,0,38,41,77,5,0,0,0,0,0,45,45,86,4,8,14,113,123,240
UCL122038,82,68,152,9,4,8,41,45,79,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,92,0,0,0,5,0,4,50,53,108,13,9,17,145,127,269
UCL122039,124,127,251,6,11,14,44,58,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,58,110,0,0,0,0,0,0,57,71,128,18,14,29,198,214,408
UCL122040,57,50,104,15,10,29,24,43,69,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,43,70,0,0,0,0,0,0,41,61,101,6,10,21,107,120,228
UCL122041,121,109,227,7,11,12,37,43,78,0,0,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,43,45,86,0,3,0,0,0,0,48,54,105,18,14,31,188,180,365
UCL122042,87,76,162,13,15,28,30,24,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,60,0,0,0,0,0,0,43,47,90,14,8,20,144,124,268
UCL122043,104,83,195,22,13,34,25,25,49,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,56,0,0,0,0,0,0,48,37,89,8,11,21,166,137,302
UCL122044,44,45,88,0,0,0,5,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,0,0,0,0,0,13,11,15,0,0,3,53,58,110
UCL122045,83,66,145,12,15,24,19,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,24,45,0,0,4,0,0,0,34,37,76,15,8,23,132,110,241
UCL122046,147,134,284,14,18,29,50,61,114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,53,66,117,5,0,8,0,0,3,70,84,159,13,14,33,232,238,466
UCL122047,88,99,182,11,9,22,38,35,71,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,80,0,3,11,0,0,0,57,55,113,6,8,15,152,155,308
UCL122048,119,106,225,10,21,29,7,9,18,14,9,27,0,3,10,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,29,32,58,5,3,7,3,0,3,45,51,98,58,60,117,226,214,440
UCL122049,90,100,193,4,11,20,26,17,38,0,0,0,13,9,20,0,0,0,0,0,0,3,0,3,0,0,0,0,4,5,0,0,0,41,30,70,0,0,5,0,0,0,52,45,97,13,11,27,151,158,312
UCL122050,63,62,125,11,8,17,12,13,28,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,37,0,0,0,0,0,0,22,27,50,11,14,22,95,104,196
UCL122051,77,69,143,8,10,19,18,27,50,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,57,0,0,0,0,4,5,36,43,79,20,24,48,136,134,269
UCL122052,60,65,124,23,19,33,36,35,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,74,0,0,0,0,0,0,54,53,102,16,13,23,121,128,250
UCL122053,96,89,180,0,14,15,23,23,44,0,0,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,59,0,0,0,0,5,5,30,47,72,17,15,29,139,150,288
UCL122054,119,123,245,10,5,17,6,4,5,31,23,54,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,62,6,14,19,4,3,3,48,49,103,60,64,128,235,234,470
UCL122055,105,130,237,11,12,19,59,58,111,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,65,116,0,0,0,0,0,0,68,71,142,7,10,20,181,209,397
UCL122056,91,92,182,11,15,29,34,26,59,0,0,0,6,3,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,37,73,0,0,0,0,0,3,54,51,106,3,6,9,146,152,296
UCL122057,83,85,166,0,0,5,30,32,67,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,71,0,0,0,0,0,0,43,36,80,3,4,9,122,128,253
UCL122058,145,120,265,13,10,22,60,59,121,4,0,3,0,0,3,0,0,0,4,5,8,0,0,0,0,0,0,0,0,3,0,0,0,65,67,136,0,0,0,0,5,3,77,83,161,19,16,39,239,223,460
UCL122059,121,128,249,11,15,33,47,49,91,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,99,0,0,0,4,0,3,70,65,135,18,20,39,208,213,420
UCL122060,116,111,228,7,10,17,26,38,63,0,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,75,0,0,0,0,0,0,40,56,92,30,24,52,186,188,376
UCL122061,48,54,106,4,3,7,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,8,9,15,20,25,41,80,83,163
UCL122062,88,78,164,16,18,38,18,15,33,4,5,8,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,55,0,0,0,0,0,6,45,46,89,29,24,54,161,145,301
UCL122063,86,80,163,15,30,40,24,31,54,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,62,0,0,0,0,0,3,44,65,106,8,7,19,139,149,286
