UCL_CODE_2021,M_Singapore_0_4,M_Singapore_5_14,M_Singapore_15_24,M_Singapore_25_44,M_Singapore_45_54,M_Singapore_55_64,M_Singapore_65_74,M_Singapore_75_84,M_Singapore_85ov,M_Singapore_Tot,M_South_Africa_0_4,M_South_Africa_5_14,M_South_Africa_15_24,M_South_Africa_25_44,M_South_Africa_45_54,M_South_Africa_55_64,M_South_Africa_65_74,M_South_Africa_75_84,M_South_Africa_85ov,M_South_Africa_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Brazil_0_4,F_Brazil_5_14,F_Brazil_15_24,F_Brazil_25_44,F_Brazil_45_54,F_Brazil_55_64,F_Brazil_65_74,F_Brazil_75_84,F_Brazil_85ov,F_Brazil_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,3,4,9,4,34,5,13,14,40,22,38,60,82,24,294,0,0,0,0,0,0,0,0,0,0,10,17,8,31,22,42,55,64,12,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,6,3,7,10,4,38,15,58,43,80,42,78,85,53,20,474,0,0,0,0,0,0,0,0,0,0,21,51,25,65,43,59,64,50,24,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,0,3,0,0,0,5,0,0,3,7,6,3,3,6,0,37,8,30,36,84,54,72,83,37,11,414,0,0,0,0,0,0,0,0,0,0,9,28,14,52,26,68,53,25,12,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,12,0,6,13,3,4,50,20,45,32,75,31,56,69,38,17,376,0,0,0,0,0,0,0,0,0,0,26,38,14,62,26,49,55,26,8,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,20,53,54,52,72,61,44,12,4,378,0,0,0,0,0,0,0,0,0,0,15,41,79,58,68,50,34,11,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,3,7,0,27,8,62,26,71,49,56,47,27,3,338,0,0,0,0,0,0,0,0,0,0,11,43,28,64,32,47,33,7,8,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,17,34,63,54,86,49,72,44,27,6,440,0,0,0,0,0,0,0,0,0,0,24,57,37,85,61,61,43,29,7,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,18,50,64,86,41,57,43,5,3,356,0,0,0,0,0,0,0,0,0,0,13,41,36,84,44,50,35,0,5,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121058,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,4,4,0,13,4,3,3,10,8,3,4,0,0,36,49,134,121,148,137,129,127,65,6,929,0,0,0,0,0,0,0,0,0,0,39,116,96,161,144,119,85,41,7,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
UCL121059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,17,16,39,29,61,34,56,45,13,8,293,0,0,0,0,0,0,0,0,0,0,14,31,25,52,37,42,29,21,9,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,17,33,65,74,78,68,72,72,35,0,498,0,0,0,0,0,0,0,0,0,0,17,64,45,87,71,62,62,29,5,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,12,56,46,77,38,22,19,8,0,291,0,0,0,0,0,0,0,0,0,0,19,50,29,59,36,19,22,6,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,3,3,0,0,0,0,5,26,55,52,111,69,62,46,19,0,449,0,0,0,0,0,0,0,0,0,0,23,63,45,99,59,50,33,12,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,5,7,6,23,3,17,10,25,17,55,117,53,15,315,0,0,0,0,0,0,0,0,0,0,5,14,6,25,16,60,90,38,7,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,3,5,5,0,0,20,11,43,41,47,50,56,58,21,19,340,0,0,0,0,0,0,0,0,0,0,17,30,22,35,44,51,36,20,4,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,14,5,5,0,32,18,52,34,67,43,73,89,67,13,450,0,0,0,0,0,0,0,0,0,0,23,33,36,67,35,66,79,45,11,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,0,24,27,33,22,66,37,37,24,16,3,262,0,0,0,0,0,0,0,0,0,0,9,24,26,51,27,34,25,12,10,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,10,3,3,6,4,25,25,38,34,46,49,59,76,39,18,386,0,0,0,0,0,0,0,0,0,0,15,37,46,52,39,65,53,41,31,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121068,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,3,17,4,3,4,3,5,10,4,3,0,43,55,127,95,163,129,170,222,91,20,1071,0,0,0,0,0,0,0,0,0,0,55,123,99,157,108,158,157,50,15,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
UCL121069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,19,80,67,75,78,45,26,6,0,403,0,0,0,0,0,0,0,0,0,0,19,64,46,82,70,35,22,4,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,11,29,24,50,45,53,34,14,3,264,0,0,0,0,0,0,0,0,0,0,7,33,22,33,41,42,26,14,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
UCL121071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,16,13,48,22,57,43,35,35,10,0,272,0,0,0,0,0,0,0,0,0,0,9,29,27,43,38,18,33,8,9,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,6,18,0,6,4,0,0,51,34,54,35,125,34,55,40,16,6,410,0,0,0,0,0,0,0,0,0,0,43,45,33,95,33,36,17,11,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,5,10,4,10,47,16,39,31,49,51,53,72,39,20,357,0,0,0,0,0,0,0,0,0,0,9,31,19,54,40,41,44,27,6,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,5,0,0,4,0,0,8,8,23,32,60,35,50,41,23,9,278,0,0,0,0,0,0,0,0,0,0,3,19,15,41,32,38,36,15,3,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL121075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,0,0,7,12,18,35,8,15,30,29,22,31,37,71,34,279,0,0,0,0,0,0,0,0,0,0,11,13,20,18,20,21,41,55,20,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,13,14,7,3,5,0,0,48,38,83,67,144,66,48,49,13,8,517,0,0,0,0,0,0,0,0,0,0,37,67,69,133,59,53,36,10,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL121077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,4,5,0,0,0,36,20,53,44,69,47,48,40,19,4,344,0,0,0,0,0,0,0,0,0,0,27,72,28,79,46,42,34,11,6,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
