UCL_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
UCL121122,0,5,0,0,0,0,0,0,0,3,5,5,0,0,4,0,0,0,0,18,10,10,43,20,17,5,3,4,0,115,0,0,0,0,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,19,56,46,27,26,6,5,9,0,202
UCL121123,3,0,0,0,0,0,0,0,0,9,4,0,0,9,5,0,0,0,0,20,9,5,38,13,7,7,5,14,0,90,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,15,17,28,39,29,21,11,10,21,3,174
UCL121124,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,7,0,15,7,4,0,0,6,0,40,0,0,0,3,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,22,21,12,14,11,5,5,13,5,107
UCL121125,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,11,10,6,25,18,8,11,10,15,3,102,0,0,0,0,6,0,0,0,0,5,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,20,35,31,36,19,16,10,26,5,191
UCL121126,3,6,0,4,0,0,0,0,0,10,6,0,0,5,5,0,0,0,0,20,6,0,24,14,18,8,7,9,0,92,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,26,25,26,36,24,11,11,17,0,176
UCL121127,0,0,0,0,0,0,0,3,0,3,3,5,4,9,0,0,0,0,0,25,5,3,45,17,13,5,10,10,5,119,0,0,0,4,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,36,51,30,31,7,15,20,3,212
UCL121128,3,3,0,6,9,0,0,0,0,19,0,6,4,12,11,0,0,3,0,44,15,7,69,20,18,14,24,22,0,197,0,0,0,0,4,0,0,0,0,7,4,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,9,40,65,83,49,50,18,30,31,5,366
UCL122001,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,0,0,0,0,11,5,4,18,10,3,5,9,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,19,16,5,9,9,4,0,81
UCL122002,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,7,0,4,0,4,0,4,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,12,11,9,0,7,0,0,53
UCL122003,0,0,0,4,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,16,9,3,24,6,7,3,8,10,0,73,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,36,28,18,20,11,12,8,3,155
UCL122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,9,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,8,7,3,5,0,6,0,62
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,3,0,0,0,0,22,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,15,7,4,4,0,0,52
UCL122006,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,3,0,22,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,8,0,0,5,8,0,60
UCL122007,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,4,7,8,7,0,0,5,9,0,43,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,9,9,13,11,18,6,3,9,9,3,78
UCL122008,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,15,5,8,21,3,4,0,0,7,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,19,9,7,0,0,7,0,73
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0,17,7,5,0,0,8,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,11,21,14,5,0,7,10,8,87
UCL122010,0,0,0,0,0,0,0,0,0,9,3,0,0,0,7,0,0,0,0,5,0,0,17,7,9,0,11,3,0,55,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,17,9,17,0,10,4,0,102
UCL122011,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,4,3,32,9,14,3,6,5,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,14,27,40,16,20,4,10,7,0,141
UCL122012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,7,3,0,4,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,14,4,9,8,0,7,6,0,50
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,5,4,6,3,0,3,0,0,24
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,14,8,4,5,4,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,11,12,15,18,8,7,5,7,0,80
UCL122015,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,12,0,6,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,10,0,11,4,0,5,0,82
UCL122016,6,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,6,5,3,14,6,3,4,4,3,0,48,3,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,14,21,9,12,3,7,4,0,84
UCL122017,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,16,6,3,7,3,0,3,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,11,15,10,6,4,4,0,80
UCL122018,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,8,6,0,3,3,3,0,30,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,12,4,13,0,3,3,7,5,53
UCL122019,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,7,0,16,11,5,0,0,5,0,41,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,13,17,12,0,3,6,0,77
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,12,0,5,3,9,0,54
UCL122021,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,13,9,0,10,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,11,3,8,4,0,3,0,64
UCL122022,0,3,0,0,3,0,0,0,0,14,4,0,0,4,5,0,0,0,0,15,10,3,22,9,12,7,3,14,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,25,14,32,13,3,14,0,143
UCL122023,0,5,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,6,5,8,5,5,0,3,3,0,37,0,0,0,5,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,25,47,12,24,20,7,3,3,0,140
UCL122024,0,4,0,3,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,10,0,0,16,4,3,0,5,6,0,31,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,19,14,9,0,5,4,0,73
UCL122025,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,0,4,15,10,10,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,14,23,10,11,0,5,5,4,80
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,10,4,4,6,15,5,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,15,7,4,0,16,8,0,60
UCL122027,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,6,6,0,8,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,4,4,6,0,0,0,0,57
UCL122028,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,8,3,0,8,8,3,0,3,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,15,9,0,3,8,3,70
UCL122029,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,10,13,7,0,3,5,0,86
UCL122030,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,11,0,3,18,7,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,43,18,15,14,4,0,6,3,115
UCL122031,0,4,0,0,6,0,0,0,0,7,0,0,0,13,7,0,3,0,0,17,11,4,25,7,11,9,0,8,0,70,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,26,29,24,7,10,11,0,172
UCL122032,0,3,0,3,0,0,0,0,0,10,3,5,4,0,0,0,0,0,0,8,7,8,21,5,3,4,3,8,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,28,31,10,15,8,7,8,0,129
UCL122033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,19,3,9,0,9,5,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,17,5,13,0,9,5,0,71
UCL122034,0,0,0,0,0,0,0,0,0,6,0,4,0,6,4,0,0,0,0,10,3,0,16,13,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,13,19,11,0,0,3,0,90
UCL122035,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,4,0,0,0,14,7,4,13,8,4,3,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,17,20,13,16,9,0,9,0,95
UCL122036,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,3,0,0,5,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,21,7,0,3,0,3,55
UCL122037,0,0,0,3,4,0,0,0,0,9,0,5,0,5,3,0,0,0,0,12,11,3,12,3,3,0,6,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,14,18,14,5,6,6,3,111
UCL122038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,17,5,0,0,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,16,26,20,7,12,0,3,3,0,87
UCL122039,0,0,0,0,0,0,0,0,0,9,5,0,0,8,0,0,0,0,0,13,10,6,20,16,4,0,0,3,4,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,17,12,21,22,10,6,0,8,4,104
UCL122040,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,8,4,0,5,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,8,0,5,0,0,37
UCL122041,0,0,0,0,5,0,0,0,0,10,3,0,0,7,3,0,0,4,0,18,0,5,25,14,3,3,0,12,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22,27,26,14,3,3,17,0,130
UCL122042,5,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,15,8,0,18,7,5,3,8,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,25,17,8,10,12,3,3,99
UCL122043,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,9,9,0,13,6,0,0,9,8,3,52,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,19,14,10,5,3,13,5,85
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,6,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,8,0,0,0,6,3,0,23
UCL122045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,9,5,6,6,3,9,6,0,45
UCL122046,4,0,3,3,3,4,0,0,0,15,6,3,5,4,0,0,0,0,0,10,8,0,31,0,9,6,0,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,38,12,14,9,0,12,0,142
UCL122047,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,8,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,27,66,8,8,10,5,4,5,0,128
UCL122048,0,0,0,0,3,0,0,0,0,4,4,3,0,0,0,0,0,0,6,8,0,0,3,5,6,3,4,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,9,14,9,3,4,7,3,59
UCL122049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,5,0,3,0,5,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,14,10,0,8,0,9,0,48
UCL122050,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,6,0,5,8,0,3,4,0,32
UCL122051,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,6,3,10,3,0,7,3,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,14,0,7,3,6,0,46
UCL122052,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,11,3,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,17,8,3,4,0,7,0,79
UCL122053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,9,3,0,0,4,0,33
UCL122054,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,6,9,0,10,4,7,0,8,10,0,54,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,13,7,6,0,13,14,0,97
UCL122055,4,3,0,4,6,0,0,0,0,10,0,0,0,5,0,0,0,0,0,9,3,0,15,0,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,52,17,10,17,4,0,0,0,131
UCL122056,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,11,0,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,13,3,4,8,0,3,0,67
UCL122057,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,12,3,0,8,4,8,0,0,5,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,13,18,14,15,13,4,4,5,0,84
UCL122058,0,4,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,11,0,9,16,5,13,3,3,4,0,50,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,14,18,16,4,7,14,0,105
UCL122059,0,0,0,6,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,11,10,5,26,14,10,0,3,3,0,72,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,16,18,29,31,23,7,3,3,0,136
UCL122060,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,8,4,0,11,6,4,9,7,7,0,46,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,10,11,16,12,14,6,12,0,82
UCL122061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,20
UCL122062,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,3,0,10,7,5,4,4,5,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,17,6,13,13,9,9,6,10,0,82
UCL122063,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,3,5,15,7,6,0,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,9,7,21,15,10,0,6,3,0,75
UCL122064,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,5,8,0,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,3,8,6,13,7,0,0,3,6,45
UCL122065,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,7,4,16,3,0,3,6,3,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,20,14,7,5,0,4,0,101
UCL122066,0,6,3,4,0,0,0,0,0,8,3,7,0,5,0,0,0,0,0,16,12,0,21,11,6,3,10,5,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,30,24,18,9,13,11,6,145
UCL122067,0,0,0,0,0,0,0,0,0,6,3,0,0,8,3,0,0,0,0,23,4,0,13,11,13,0,9,9,0,56,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,33,18,29,19,5,9,15,0,126
UCL122068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,4,0,21
UCL122069,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,6,3,5,0,0,0,0,22,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,33,17,7,8,3,0,4,0,104
