UCL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
UCL115020,15,0,18,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,6,0,0,6,0,5,0,9,0,0,0,0,6,0,10,0,0,4,9,15,0,30,5,12,20,6,24,0,68,9,3,26,32,57,8,134,3,0,0,0,4,0,8,0,0,0,4,9,0,21,0,0,0,0,9,0,6,20,16,75,67,213,15,406,0,0,3,0,12,0,11,5,0,3,7,52,0,66,0,0,4,7,58,0,69,0,0,0,0,11,0,11,0,0,0,4,62,0,68,0,0,0,0,21,0,20,0,0,12,10,41,0,60,0,0,4,6,25,0,30,0,0,0,3,14,9,26,0,0,0,0,4,0,4,0,0,0,0,4,0,4,0,0,0,0,4,3,6,0,4,3,0,12,0,19,0,0,0,4,14,0,19,0,0,8,18,32,0,57,9
UCL115021,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,5,0,0,8,0,4,12,4,12,0,27,0,0,8,12,6,0,31,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,7,4,32,27,67,5,141,5,0,5,3,27,0,38,0,0,0,0,5,0,8,6,0,7,0,15,0,31,0,0,0,0,0,0,3,0,0,0,0,16,0,22,0,0,0,0,3,0,3,0,0,3,4,20,3,35,0,0,0,0,8,0,7,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,6,0,0,0,0,0,0,7,9,0,17,4
UCL115022,11,0,20,0,0,0,0,6,0,8,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,11,0,15,0,0,16,3,9,0,31,0,0,0,0,5,0,18,0,0,9,12,0,0,23,11,13,54,18,26,0,120,11,11,40,30,48,8,143,0,0,0,0,5,0,5,0,0,0,6,7,0,17,0,0,0,0,5,0,9,29,28,138,92,160,20,475,0,0,0,3,9,0,13,0,0,0,0,0,0,6,0,0,0,4,20,0,26,0,0,0,7,13,0,23,0,0,8,5,77,6,97,0,0,0,3,9,0,13,0,0,12,13,39,3,63,0,0,10,9,28,0,40,0,0,0,0,17,0,25,0,0,0,0,5,0,7,0,0,0,5,0,0,6,0,0,0,0,15,0,21,7,0,26,16,8,0,55,0,0,0,7,19,0,28,0,0,17,21,17,0,58,21
UCL115023,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,7,3,8,0,17,3,0,25,5,10,0,36,7,0,13,8,15,0,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,14,4,50,28,68,8,168,0,0,0,0,18,3,27,0,0,0,0,0,0,0,0,0,4,0,9,3,15,0,0,0,0,0,0,7,0,0,0,5,18,3,29,0,0,0,0,3,0,3,0,0,4,4,7,0,15,0,0,3,3,4,0,13,0,0,0,0,9,0,9,0,0,0,0,4,0,4,0,0,0,5,3,0,7,0,0,0,0,3,0,5,3,0,3,3,6,0,15,0,0,0,0,0,0,8,0,0,8,9,18,4,38,4
UCL115024,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,3,4,0,5,15,14,0,39,3,3,41,5,7,0,62,0,0,18,10,15,5,52,0,0,3,0,0,0,4,0,0,0,0,5,0,3,4,0,0,0,0,4,6,10,0,74,39,50,9,189,0,0,4,0,3,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,7,0,7,0,0,0,0,17,0,20,0,0,0,0,8,0,4,5,0,10,0,8,0,24,3,0,0,4,5,0,19,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,0,4,0,11,3,0,16,34,25,0,80,6
UCL115025,5,0,11,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,6,0,4,0,0,4,3,3,0,17,0,0,0,0,4,0,6,0,0,6,6,8,0,21,16,12,25,11,10,0,76,5,6,22,15,20,0,72,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,0,4,4,0,0,8,29,12,82,62,85,8,291,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,8,5,27,0,47,0,0,0,0,0,0,0,0,0,10,6,56,4,68,0,0,8,0,12,6,25,3,0,4,7,13,0,31,0,0,0,6,9,0,16,0,0,3,9,14,3,27,0,0,0,0,3,0,11,0,0,5,0,7,0,17,0,0,0,0,10,0,14,9,0,12,8,12,0,37,0,0,3,0,9,0,20,3,0,8,20,24,0,49,24
UCL115026,14,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,18,0,0,3,0,0,0,9,0,0,9,0,5,0,26,10,9,10,8,11,0,39,6,8,9,5,12,0,40,4,0,9,0,0,0,10,0,0,0,0,0,0,3,0,3,0,3,0,0,7,33,17,76,30,58,0,222,6,0,3,0,3,0,9,0,0,5,4,12,0,22,0,0,6,3,5,0,10,0,0,3,0,0,0,7,0,0,3,0,29,0,41,0,0,0,0,0,0,3,0,0,6,0,18,0,30,4,0,13,5,20,0,46,0,0,0,3,7,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,3,11,3,3,0,35,0,0,3,4,0,0,8,10,0,15,11,15,5,54,18
UCL115027,19,0,24,0,0,3,0,3,0,11,0,0,0,0,0,0,3,0,0,3,0,4,0,11,0,0,0,0,4,0,3,0,3,4,0,6,0,21,0,0,0,0,15,0,22,0,0,11,10,14,0,29,4,7,36,8,16,0,72,6,13,39,29,38,3,121,0,0,0,0,0,0,4,0,0,0,3,16,0,26,0,0,6,0,6,0,13,18,21,113,95,199,12,462,0,0,0,0,4,0,9,4,3,14,16,152,3,191,0,0,8,12,39,0,58,0,0,4,0,13,0,20,0,0,0,10,58,3,69,0,0,0,11,36,0,47,0,0,6,7,24,0,41,0,0,5,8,31,3,47,0,0,3,0,18,0,25,0,0,0,0,0,0,6,0,0,5,0,7,0,11,0,0,0,0,5,0,12,0,3,9,3,15,0,26,0,0,0,0,35,0,39,0,0,10,18,22,0,51,8
UCL115028,8,0,16,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,0,3,0,3,3,0,0,15,0,0,7,0,3,0,10,0,5,12,6,8,0,39,14,10,50,16,6,0,92,19,17,65,15,34,0,149,0,0,3,0,5,0,6,0,0,3,8,10,0,19,3,0,4,5,4,3,16,39,36,158,66,100,15,427,6,0,6,0,4,0,13,0,0,0,0,0,0,5,0,0,6,0,7,0,13,0,0,0,6,4,0,8,0,3,12,18,81,0,118,0,0,0,0,0,0,6,0,0,12,0,20,5,39,0,3,7,5,18,0,38,0,0,0,5,11,0,15,0,0,0,3,4,0,4,0,0,5,0,3,0,9,0,0,0,5,3,0,9,11,0,13,9,0,0,40,0,0,7,0,8,0,18,5,8,22,17,16,0,69,22
UCL115029,18,0,32,0,0,0,0,0,0,7,4,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,5,15,6,0,0,25,0,0,8,4,0,0,14,0,0,3,0,0,0,10,7,0,22,8,6,0,43,11,4,27,6,6,0,66,0,0,3,0,0,0,5,0,0,0,4,6,0,12,0,0,13,0,0,0,11,35,11,119,57,73,13,301,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,7,5,11,0,22,0,0,3,0,0,0,3,0,0,4,4,42,0,47,0,0,0,0,0,0,0,3,0,10,14,21,0,51,0,0,17,12,27,0,62,0,0,0,0,11,0,18,4,0,9,8,0,0,20,0,0,0,0,0,0,8,0,0,0,0,3,0,8,13,5,27,5,0,0,53,0,0,8,0,3,0,15,0,0,4,0,14,0,18,9
UCL115030,9,0,18,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,8,0,3,0,26,0,0,0,4,12,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,4,6,7,14,22,51,8,105,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,6,0,3,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,3,12,0,21,0,0,3,10,14,0,27,0,0,0,5,7,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,4,0,3,0,0,0,0,3,0,3,0,0,0,0,6,0,4,0
UCL115031,16,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,4,0,4,0,0,0,3,8,0,8,0,4,23,4,8,0,44,3,0,9,4,5,3,12,0,4,5,0,6,0,19,15,4,25,9,7,0,69,16,12,38,21,21,4,109,0,0,4,0,0,0,4,3,0,5,8,8,0,19,7,0,4,0,3,0,15,54,22,130,70,110,17,412,3,0,4,0,4,0,14,0,0,0,0,3,0,10,3,0,3,4,22,0,37,0,0,0,0,4,0,7,0,0,8,9,61,0,81,0,0,0,7,5,0,13,6,0,14,11,20,0,48,0,0,11,14,22,5,48,0,0,0,0,5,0,9,0,0,3,3,0,0,12,3,0,0,6,3,0,8,0,0,0,6,3,0,12,9,6,42,6,17,3,88,4,0,10,0,14,0,33,3,4,16,6,12,0,44,24
UCL115032,3,0,12,0,0,3,0,5,0,12,3,0,4,0,0,0,5,4,0,0,6,0,0,8,0,0,0,0,5,0,6,10,0,15,4,4,0,40,0,0,0,6,0,0,13,5,4,11,5,5,0,29,18,6,23,6,13,0,65,24,0,32,14,23,0,97,0,0,0,3,0,0,9,0,0,7,0,5,0,13,3,0,0,0,5,0,11,61,26,113,65,84,3,357,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,13,0,23,3,0,0,0,3,0,6,0,3,6,9,62,0,82,0,0,8,3,0,0,13,0,0,11,9,8,0,33,0,0,0,5,13,0,19,0,0,8,5,19,0,26,3,0,13,6,0,0,13,6,0,7,4,4,0,19,0,0,6,4,3,0,16,16,0,40,13,10,0,81,7,0,3,8,9,0,22,10,3,21,9,14,0,62,31
UCL115033,8,0,14,0,0,3,3,4,0,7,0,0,0,0,0,0,6,4,0,0,3,0,0,14,0,0,3,4,12,0,20,8,5,33,4,9,0,62,0,0,0,3,5,0,10,56,14,71,73,63,6,282,23,6,60,19,21,4,127,18,17,45,23,30,3,130,6,0,6,0,0,0,18,4,0,5,4,22,0,34,0,0,0,4,4,5,9,119,56,247,180,201,16,814,0,0,3,3,12,0,21,0,0,0,0,5,0,3,0,0,8,17,30,4,59,0,0,3,5,9,0,18,0,0,6,26,153,4,186,0,0,4,3,10,0,13,0,0,7,18,19,0,44,0,0,7,10,21,0,35,3,0,3,10,15,0,34,0,4,3,4,9,0,17,0,0,6,6,4,0,26,0,0,3,7,13,0,28,39,8,59,26,28,8,159,3,0,3,9,14,0,21,113,37,119,137,99,14,508,29
UCL115034,0,0,8,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,4,0,4,4,0,4,0,4,0,15,0,0,0,6,4,0,7,0,0,0,6,14,0,21,10,4,15,6,11,0,49,0,6,13,16,33,5,78,0,0,5,0,0,0,3,0,0,0,3,4,4,12,0,0,0,0,8,4,16,16,18,46,56,125,18,271,0,0,0,0,3,0,9,0,0,0,5,7,0,11,0,0,3,8,41,0,47,0,0,5,3,6,0,6,0,0,3,3,77,3,82,0,0,0,3,7,0,14,0,0,5,8,25,4,38,0,0,0,5,6,0,11,0,0,0,6,24,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,4,0,4,4,0,4,3,10,0,25,0,0,0,6,10,0,12,0,0,0,10,19,0,39,11
UCL115035,24,0,37,0,0,0,3,3,0,9,0,0,4,0,3,0,9,0,0,0,5,10,0,25,0,0,0,3,12,0,14,3,0,17,12,8,3,40,0,0,6,0,12,0,24,9,4,14,17,13,0,53,15,16,73,26,33,0,166,23,15,67,50,76,7,239,0,0,0,0,4,0,4,0,0,0,11,19,0,28,0,0,3,0,0,0,3,54,33,205,154,286,13,754,0,0,9,3,7,0,16,0,0,0,0,14,0,21,0,0,5,12,53,3,74,0,0,0,8,9,0,20,3,0,3,10,118,0,128,0,0,0,7,21,0,30,5,3,4,13,71,4,99,4,0,10,7,37,0,50,0,4,0,5,33,0,44,0,0,4,4,8,0,13,0,0,10,12,14,0,35,0,0,0,3,19,0,25,11,4,27,14,17,3,68,0,0,4,5,21,0,36,8,6,28,43,43,0,123,27
UCL115036,10,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,17,0,0,3,4,3,4,23,0,0,0,5,10,3,16,5,4,18,8,19,0,53,16,13,26,14,14,0,79,12,11,44,32,38,8,130,0,0,0,0,0,0,0,0,0,0,5,10,0,14,0,0,0,0,4,6,10,36,28,99,81,158,23,425,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24,3,35,0,0,0,0,4,0,9,0,0,10,14,78,0,93,0,0,0,5,7,0,12,6,0,6,8,35,0,59,0,0,3,11,20,0,36,0,0,0,3,8,0,15,0,0,0,0,0,0,3,7,5,6,4,0,0,20,0,0,0,6,13,0,22,3,4,25,13,17,4,58,0,0,4,5,30,3,40,17,3,38,35,53,0,146,16
UCL115037,4,0,4,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,3,0,6,0,0,3,3,9,0,16,0,0,0,3,0,0,3,3,6,8,3,3,0,26,6,10,22,7,13,0,54,9,4,23,14,15,0,70,0,0,0,0,0,0,3,0,0,0,3,3,0,10,0,0,0,0,0,0,0,27,22,72,45,64,3,233,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,17,0,31,0,0,0,0,3,0,3,0,0,3,3,30,0,38,0,0,0,0,5,0,0,0,0,7,14,17,0,33,0,0,3,0,3,0,11,0,0,3,3,7,0,16,0,0,0,0,5,0,9,0,0,0,0,0,0,3,0,0,5,0,4,0,13,3,4,15,13,9,0,39,0,0,0,3,4,0,5,15,4,21,16,18,0,74,11
UCL115038,7,0,8,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,3,14,3,5,0,32,3,0,26,15,26,0,71,0,0,0,0,0,0,0,0,0,4,5,3,0,7,0,0,0,0,3,0,4,8,8,53,36,72,9,179,0,0,4,0,17,4,21,0,0,0,0,8,0,10,0,0,0,0,14,0,22,0,0,0,0,4,0,7,0,0,0,0,16,0,19,0,0,0,0,3,0,3,0,0,11,3,11,3,30,0,0,0,0,5,0,11,0,0,0,0,9,0,10,0,0,0,0,0,0,5,0,0,0,0,3,0,7,0,0,0,0,3,0,3,0,0,0,0,3,0,6,0,0,0,0,4,0,8,0,0,3,5,5,0,14,0
UCL115039,14,0,25,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0,6,0,0,3,3,3,0,10,0,0,0,0,7,0,14,4,4,3,10,21,0,45,10,5,39,13,9,0,73,5,0,26,12,18,0,67,0,0,0,0,0,0,0,0,0,0,4,16,0,21,0,0,0,0,8,4,13,19,12,117,66,179,22,417,0,0,0,0,9,4,14,13,7,48,30,222,7,328,0,0,0,0,15,0,18,0,0,0,0,15,0,17,0,0,0,4,41,0,42,0,0,0,3,8,0,13,0,0,3,4,24,0,41,0,0,5,12,20,0,39,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,9,0,8,0,0,0,3,8,0,15,0,0,0,0,16,0,15,0,5,10,22,35,7,78,10
UCL115040,8,0,10,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,5,3,9,0,17,0,0,0,3,3,0,8,0,0,7,3,4,0,14,0,3,22,8,12,0,50,8,6,19,15,17,3,66,0,0,0,0,4,0,3,0,0,0,8,15,0,21,0,0,0,4,4,0,11,11,13,64,64,108,9,264,0,0,0,0,7,0,8,0,0,0,0,0,0,4,4,0,5,3,34,0,44,0,0,0,0,0,0,0,0,0,4,3,74,0,82,0,0,0,4,11,0,10,0,0,3,4,17,0,34,0,0,4,4,15,0,22,0,0,4,5,17,0,26,0,0,0,0,6,0,4,0,0,0,4,4,0,9,0,0,0,0,4,0,8,0,0,7,4,18,0,25,0,0,0,7,13,0,23,0,3,9,8,12,3,37,3
UCL115041,9,0,13,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,3,0,7,0,0,12,4,7,0,24,3,5,32,9,21,5,79,6,0,19,11,28,5,74,0,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,0,10,4,11,15,16,68,44,116,18,278,0,0,0,0,14,4,22,0,0,4,3,24,3,33,6,0,4,3,32,0,43,0,0,0,0,6,0,6,0,0,0,0,31,5,31,0,0,4,0,4,0,14,3,0,7,6,17,0,34,0,0,0,0,13,3,20,0,0,0,0,10,7,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,5,5,4,0,0,9,0,0,0,0,8,0,15,5,0,15,11,26,0,62,7
UCL115042,10,0,9,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,13,0,0,0,0,0,0,0,0,4,15,7,17,3,40,8,10,25,8,10,0,63,3,3,26,13,32,0,81,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,6,0,7,15,15,81,41,94,10,260,0,0,0,0,11,0,19,0,0,0,0,0,0,4,4,0,4,3,15,0,20,0,0,0,7,3,0,6,0,0,0,0,36,0,42,0,0,4,0,18,0,24,4,0,3,0,10,0,18,0,0,0,3,13,0,16,0,0,4,3,12,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,8,0,5,0,15,0,0,0,0,0,0,5,4,0,15,17,29,3,73,14
UCL115043,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,15,11,0,34,3,3,24,12,14,0,59,4,0,24,17,32,0,83,0,0,4,0,0,0,4,0,0,0,5,3,0,3,0,0,0,0,0,4,4,10,6,66,54,111,10,258,0,0,4,0,19,0,23,0,0,0,0,5,0,5,0,0,0,3,13,0,15,0,0,0,0,8,0,7,0,0,0,0,24,0,21,0,0,0,0,4,0,5,0,0,5,0,26,3,40,0,0,3,3,26,0,29,0,0,0,0,13,0,15,0,0,0,0,5,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,6,5,10,3,0,10,21,37,0,75,10
UCL115044,13,3,16,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,10,4,3,0,12,0,0,0,0,0,0,0,0,0,10,4,6,0,24,11,5,31,9,18,3,74,0,4,17,14,31,3,76,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,4,10,11,10,73,42,101,13,249,0,0,5,3,16,7,30,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,4,0,4,0,0,0,0,28,0,23,0,0,0,0,3,0,9,0,0,3,5,16,0,25,0,0,4,0,16,0,24,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,12,4,3,0,16,0,0,0,0,0,0,4,5,0,12,9,25,0,53,15
UCL115045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,9,0,0,0,0,0,0,6,0,0,3,3,7,0,19,0,0,13,14,30,5,61,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,9,20,28,61,10,125,0,0,0,0,9,0,11,0,0,0,0,5,0,5,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,4,0,4,0,0,0,0,8,0,12,0,0,0,0,0,0,0,5,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,10,0,10,0,0,0,7,11,3,21,0
UCL115046,3,0,14,0,0,0,0,4,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,3,0,5,4,0,0,3,4,5,0,17,0,0,0,0,6,0,10,4,0,9,7,4,6,30,3,3,22,4,12,0,48,5,0,19,17,18,4,72,0,0,0,0,0,0,3,0,0,0,6,3,0,8,0,0,0,4,0,5,9,21,9,71,63,98,22,285,4,0,8,11,15,9,44,0,0,0,0,0,0,0,0,0,5,9,6,0,17,0,0,0,0,11,0,6,0,0,0,6,61,3,74,0,0,0,0,0,0,0,0,0,4,8,21,3,28,0,0,5,4,15,4,29,0,0,3,4,8,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,3,3,5,10,0,0,10,3,7,0,27,0,0,4,0,8,0,8,4,0,11,14,12,4,47,4
