UCL_CODE_2021,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL121034,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,4,4,0,3,0,0,0,0,22,7,4,34,0,6,0,0,3,0,56,0,4,0,0,0,8,0,0,0,7,12,4,3,0,0,21,4,6,0,49,17,0,8,20,9,3,7,16,0,80,3,0,0,3,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,0,6,5,3,3,0,0,10,0,0,0,18,7,6,5,0,8,0,0,0,0,26,0,0,0,4,0,0,0,11,0,17,12,4,0,8,8,0,0,4,0,39,4,27,4,17,4,0,0,0,0,57,4,26,0,7,0,0,0,0,0,38,11,6,5,14,5,3,8,0,0,52,0,0,10,4,0,0,0,0,0,14,0,4,9,0,3,0,0,6,3,35
UCL121035,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,0,23,4,0,34,3,3,4,0,5,0,3,10,0,29,0,0,0,0,0,0,3,0,0,9,4,0,23,0,7,0,9,18,0,57,0,0,4,0,0,0,4,0,0,12,3,0,0,0,4,20,0,6,0,39,8,0,0,10,5,11,0,6,0,38,0,0,3,0,5,0,11,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,3,6,0,3,0,0,0,0,9,0,5,0,0,3,0,3,10,0,25,0,5,3,10,8,0,0,0,0,31,0,18,0,15,0,0,0,0,0,33,5,12,0,41,3,0,5,0,0,72,0,0,0,3,0,0,0,0,0,4,6,0,18,3,0,0,0,0,0,29,3,0,3,4,0,0,0,8,4,28
UCL121036,4,0,0,0,0,0,0,4,0,16,0,0,6,0,0,0,0,0,0,9,3,0,7,0,8,3,4,0,0,28,0,0,5,0,0,0,0,0,0,9,11,5,34,0,9,0,9,14,0,75,6,0,0,0,0,0,4,0,0,12,12,0,6,5,0,44,3,6,0,73,10,0,3,6,0,7,0,12,0,40,6,0,0,0,0,0,5,0,0,16,0,3,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,11,0,0,0,0,4,3,0,0,0,8,0,18,3,0,6,0,0,0,0,36,3,0,0,5,0,0,0,15,0,28,8,17,0,12,15,0,0,0,3,64,13,27,0,12,0,0,0,0,0,52,7,38,0,47,21,0,0,0,0,111,0,0,0,3,0,0,0,0,0,8,0,0,16,7,0,0,0,0,0,30,0,0,6,0,0,5,3,0,0,16
UCL121037,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,3,0,0,5,0,9,8,0,28,0,3,0,0,7,0,44,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,16,8,0,3,4,0,3,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,14,0,0,3,6,0,0,0,11,0,15,5,11,12,8,6,0,0,4,0,43,0,28,0,6,6,0,0,0,0,50,0,20,0,26,9,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,5,10,0,0,0,0,0,0,14,0,0,0,0,3,0,0,6,3,13
UCL121038,10,0,3,0,4,0,10,24,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,8,0,0,0,12,0,0,0,4,0,0,0,3,0,9,0,0,0,0,3,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,0,0,0,4,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,13,3,10,0,16,5,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6
UCL121039,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,7,0,21,0,7,0,5,5,0,41,3,0,0,0,0,0,0,0,0,4,15,5,0,0,6,17,0,0,0,39,16,0,5,10,0,0,0,11,0,46,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,0,3,0,0,4,0,0,0,0,10,3,4,0,0,0,3,0,0,0,13,3,15,7,0,3,0,0,0,0,35,8,0,0,0,3,0,0,0,0,11,0,4,0,0,0,0,0,0,0,6,0,22,0,5,3,0,0,0,0,35,3,19,0,8,0,0,0,0,0,33,0,6,0,0,0,0,0,0,0,4,0,0,5,7,3,0,0,0,0,13,8,3,3,0,6,0,4,0,4,23
UCL121040,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,7,6,0,0,0,7,0,0,3,0,18,0,0,5,0,0,0,0,0,0,3,0,0,17,0,3,0,0,0,0,28,4,5,3,0,0,0,0,0,0,14,0,3,0,0,0,10,0,4,0,21,4,0,0,3,0,0,0,6,0,12,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,5,6,0,5,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,4,9,0,8,9,0,0,0,0,37,4,26,0,9,4,0,0,0,0,40,3,22,0,10,9,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,0,9
UCL121041,11,0,4,0,4,0,0,9,0,27,0,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,3,5,0,25,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,8,0,0,0,10,4,0,0,11,0,0,0,0,0,14,0,0,0,0,3,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,6,4,0,0,0,0,26,0,9,0,6,3,0,0,0,0,25,0,0,0,19,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,6,0,3,10
UCL121042,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,14,0,3,0,0,5,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,9,13,0,5,5,0,0,0,3,0,28,0,0,0,0,0,0,4,0,0,8,5,3,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,18,4,0,3,0,0,0,0,0,0,9,5,6,0,5,5,0,0,0,0,13,5,25,0,0,4,0,0,0,0,36,3,21,0,11,9,0,0,0,0,38,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,6
UCL121043,9,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,5,0,0,0,0,0,4,0,0,12,11,0,36,0,5,0,3,0,0,53,0,0,0,0,7,0,0,0,0,15,10,0,4,0,0,14,5,4,0,34,6,0,0,5,0,0,0,6,0,17,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,9,0,0,3,0,0,0,0,9,0,0,0,0,0,9,0,0,0,4,10,16,5,0,15,0,0,0,0,43,3,0,4,0,3,0,0,4,0,11,0,4,0,0,0,0,0,0,0,11,3,18,4,0,7,0,0,0,3,36,6,15,0,5,9,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,20,0,0,0,0,5,0,0,0,0,5
UCL121044,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,8,0,11,0,0,0,0,0,0,3,0,0,6,6,0,10,0,0,0,5,8,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,5,4,0,0,0,10,0,14,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,0,0,7,0,10,0,8,0,7,3,0,0,0,0,18,4,10,0,0,0,0,0,3,0,17,0,6,0,13,5,0,4,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0,0,0,0,0,7,3,0,0,0,0,0,3,4,3,16
UCL121045,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,14,0,0,0,4,7,0,24,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,21,0,0,0,32,0,0,4,6,0,0,0,8,0,14,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,5,0,10,0,16,0,0,4,0,0,0,0,19,0,13,3,17,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,5,3,0,0,0,4,0,15
UCL121046,7,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,0,15,0,3,0,4,3,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,8,0,22,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,4,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0,0,9,35,29,0,7,15,0,0,0,0,85,6,18,0,0,0,0,0,0,0,30,3,10,0,4,3,0,0,0,0,29,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,13
UCL121047,6,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,9,0,0,16,0,0,0,0,5,0,23,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,3,0,9,3,0,5,4,0,0,0,0,0,13,0,0,0,0,0,0,12,0,0,14,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,11,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,3,0,8,13,13,3,7,16,0,5,0,4,68,7,17,0,5,3,0,0,0,0,32,4,8,0,16,9,0,0,0,0,38,0,0,5,0,0,0,0,0,0,7,0,0,5,5,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,7
UCL121048,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,5,0,21,0,3,0,0,9,0,38,0,0,0,0,3,0,0,0,0,4,3,0,0,0,3,18,0,0,0,28,3,0,0,3,0,0,3,3,0,16,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,6,0,0,4,0,0,0,0,7,0,0,3,0,0,0,0,9,0,12,0,0,0,8,3,0,0,0,0,16,4,15,0,4,0,0,0,0,0,22,0,16,0,9,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,10
UCL121049,7,0,3,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,5,3,18,0,7,5,8,28,5,76,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,26,3,0,3,0,0,0,6,0,0,16,4,0,0,0,0,23,0,5,0,38,5,0,0,5,0,0,0,5,0,9,0,0,0,0,4,0,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,0,0,4,4,0,0,0,0,12,0,9,0,5,5,0,0,0,0,20,0,8,0,13,9,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,17,3,0,7,0,0,0,3,0,0,12
UCL121050,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,16,0,0,0,19,5,0,5,3,4,0,0,4,0,21,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,5,4,0,0,0,9,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,5,4,7,0,5,0,0,0,0,0,20,0,6,0,6,4,0,0,0,0,16,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,10
UCL121051,18,0,3,0,0,0,5,15,0,41,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,3,0,0,22,5,0,0,0,0,0,0,3,0,8,0,4,0,0,0,18,3,0,0,28,0,0,5,0,0,0,0,3,0,10,6,0,3,0,7,0,19,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,6,0,15,0,6,0,3,0,0,0,0,0,19,3,11,0,13,3,0,0,0,0,31,0,24,0,25,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,5,8,0,3,0,0,0,0,12,0,0,3,0,0,0,0,3,0,12
UCL121052,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,15,0,4,3,0,0,0,37,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,12,0,0,0,23,20,0,18,4,4,0,0,6,0,49,5,9,0,0,0,0,4,0,0,16,0,6,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,10,0,13,5,0,7,0,0,0,0,25,0,0,0,0,0,0,0,4,0,8,5,7,11,4,6,0,3,0,0,38,4,15,0,6,4,0,0,0,0,31,5,21,0,5,6,0,0,0,0,40,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,11,3,0,0,0,0,0,0,0,8,14
UCL121053,21,0,5,0,3,0,9,8,5,56,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,3,0,13,0,0,3,0,3,0,0,0,0,9,0,0,5,0,4,0,5,7,0,18,0,0,0,0,0,4,0,0,0,5,3,0,4,0,0,19,0,0,0,34,4,0,0,6,0,0,0,0,0,14,0,0,0,0,6,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,3,8,0,0,5,0,15,0,0,38,0,7,0,4,0,0,0,0,0,14,0,5,0,15,3,0,0,3,3,38,0,0,4,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,9
UCL121054,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4,0,0,5,0,28,0,0,3,0,0,0,0,0,0,9,9,3,32,0,12,5,3,5,0,67,7,0,4,0,0,0,3,0,0,18,8,0,6,0,4,16,0,11,0,41,4,0,0,4,0,10,0,7,6,32,5,0,0,0,5,0,8,0,0,15,8,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,3,4,0,4,0,0,0,0,24,4,0,0,0,0,0,0,6,0,13,3,3,0,8,10,0,0,0,0,23,3,32,0,14,4,0,0,0,0,57,0,21,0,18,3,0,0,0,0,55,0,0,0,0,0,0,0,0,0,10,3,0,14,0,5,0,0,0,0,31,0,0,0,0,0,0,0,0,4,9
UCL121055,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,4,0,21,5,0,4,0,0,0,0,0,0,10,3,0,12,0,0,0,4,6,0,30,3,0,0,0,0,0,3,0,0,9,4,0,9,0,0,19,0,0,0,31,0,0,0,8,0,0,0,4,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,6,4,8,0,0,9,0,0,9,0,26,0,24,0,3,5,0,0,0,0,31,0,22,0,27,10,0,0,0,0,67,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,3,9
UCL121056,0,0,0,0,0,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,3,0,28,0,0,5,0,0,0,0,0,0,7,0,0,33,0,3,0,8,6,0,56,0,0,0,0,0,5,0,0,0,7,4,0,3,0,0,18,0,5,0,37,0,0,11,6,4,3,0,10,0,35,0,0,4,0,3,0,8,0,0,14,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,5,0,0,0,6,0,11,0,3,0,3,5,0,0,0,0,13,0,14,0,9,0,0,0,0,0,24,0,18,0,38,15,0,0,5,0,78,0,0,0,0,0,0,0,0,0,3,0,0,15,0,3,0,0,0,0,23,0,4,0,0,0,0,0,0,0,8
UCL121057,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,3,0,0,17,4,0,13,0,3,7,7,0,0,33,0,3,3,0,0,0,0,0,0,8,4,0,25,0,7,0,14,12,0,59,0,0,0,0,4,3,0,3,0,13,3,0,3,0,3,18,0,4,0,28,4,0,0,5,0,4,0,7,0,19,0,0,0,0,4,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,16,0,0,0,0,4,0,0,3,0,11,0,3,0,11,9,0,0,0,0,20,0,13,0,8,0,0,0,0,0,25,0,18,5,23,15,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,24,0,0,0,0,5,0,4,0,0,12
UCL121058,8,0,0,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,3,9,3,7,0,0,5,0,3,0,26,0,6,6,0,7,0,0,0,0,24,23,4,51,0,13,0,6,15,3,117,4,0,8,0,4,5,0,5,0,19,20,0,3,0,6,61,0,6,0,96,16,0,6,22,4,10,0,12,3,84,0,0,6,0,10,0,17,0,0,36,0,3,5,0,0,0,0,0,0,5,0,8,0,0,5,0,0,0,0,22,0,0,0,0,4,7,0,0,0,10,0,20,3,0,11,0,0,0,0,38,0,0,4,3,0,0,0,6,0,20,5,6,12,18,6,0,4,0,0,51,13,58,0,18,15,0,0,0,0,100,14,68,3,56,23,0,0,0,0,164,0,0,0,10,0,0,0,0,0,11,7,0,25,5,9,0,0,0,0,45,5,0,3,0,4,0,0,0,3,15
UCL121059,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,5,0,10,0,3,0,0,0,0,17,0,0,0,0,0,0,3,0,0,3,6,0,27,0,3,0,0,4,0,50,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,0,5,0,28,9,0,0,10,3,0,0,12,0,27,0,0,0,0,4,0,9,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,0,7,4,0,0,0,18,0,0,0,0,3,0,0,4,0,10,0,0,0,4,0,0,0,0,0,6,0,19,0,6,4,0,0,0,0,24,0,8,0,10,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,5,0,0,13,4,3,0,0,0,0,17,0,0,3,0,0,0,0,0,0,9
UCL121060,5,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,7,3,4,3,0,4,0,0,5,4,22,0,0,4,0,0,0,0,0,0,7,11,0,37,0,5,0,0,10,0,59,4,0,0,0,0,4,0,0,0,10,8,4,0,0,3,26,0,10,0,46,5,0,0,13,0,4,0,6,0,33,0,0,0,0,10,0,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,10,0,0,5,0,0,0,0,16,0,0,5,0,0,0,3,4,0,16,5,7,0,13,9,0,0,0,0,36,6,26,4,14,8,0,0,0,0,56,4,25,0,31,0,0,0,4,0,69,0,0,0,0,3,0,0,0,0,11,0,0,20,3,4,0,0,0,0,25,0,0,0,0,0,0,0,0,6,10
