UCL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
UCL121096,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,0,4,26,0,0,0,26,15,3,3,0,18,19,3,4,0,19,15,0,0,0,22,8,0,0,0,16,8,7,0,0,22,4,7,0,0,18,13,12,0,0,19,10,9,0,0,14,0,4,0,0,5,10,12,0,0,21,5,13,3,0,24,0,0,0,0,5,149,78,27,0,250
UCL121097,3,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,13,8,3,0,0,13,12,0,0,0,16,18,6,0,0,25,8,5,0,0,13,3,4,0,0,8,9,12,0,0,24,10,13,3,0,28,5,14,0,0,17,9,8,0,0,8,0,12,0,0,13,0,3,0,0,9,0,0,0,0,0,110,73,23,0,204
UCL121098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,8,0,0,0,14,10,0,0,0,17,12,5,0,0,14,21,7,0,5,29,10,8,4,0,17,11,7,0,0,17,21,23,0,0,38,18,6,0,0,32,9,12,0,0,24,6,8,0,0,18,15,19,0,0,30,7,11,0,0,18,0,0,0,0,0,163,100,21,3,285
UCL121099,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,5,0,6,15,4,3,0,20,9,0,0,0,14,13,5,4,0,22,7,5,0,0,9,3,5,0,0,13,3,6,0,0,13,8,13,0,0,24,4,9,0,0,17,0,4,0,0,5,4,0,0,0,3,3,0,0,0,3,0,3,0,0,7,0,0,0,0,5,87,55,24,0,167
UCL121100,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,3,0,0,0,4,11,0,6,0,19,12,0,3,0,17,23,0,4,0,25,30,13,3,0,42,8,4,5,0,17,14,6,3,0,17,13,23,4,0,45,13,20,0,0,36,13,23,0,0,35,3,9,0,0,12,0,26,0,0,31,3,13,0,0,18,0,3,0,0,0,167,140,36,0,338
UCL121101,0,0,0,0,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,8,0,13,3,0,3,0,8,21,0,0,0,25,9,6,3,0,17,5,3,11,0,16,19,3,9,0,34,5,9,0,0,14,7,15,0,0,26,12,19,0,0,34,4,18,0,0,22,5,17,0,0,22,3,6,0,0,12,4,13,6,0,18,10,20,5,0,30,6,0,0,0,9,130,126,53,3,309
UCL121102,7,0,0,0,4,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,3,0,8,4,0,6,0,9,13,8,0,0,21,14,3,5,0,26,16,6,6,0,33,18,5,3,0,27,6,8,0,0,19,6,8,0,0,15,8,12,0,0,25,11,17,0,0,28,5,13,0,0,17,3,4,0,0,8,3,4,0,0,9,10,9,0,0,19,3,0,0,0,3,147,100,34,3,278
UCL121103,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,12,0,3,6,0,6,19,0,5,0,26,14,0,3,0,19,3,8,9,0,22,19,10,3,0,28,8,12,9,0,25,3,7,3,0,16,3,17,6,0,29,6,9,4,0,19,0,9,0,0,12,4,6,0,0,8,3,3,0,0,8,7,11,3,0,21,7,0,0,0,13,107,100,51,5,260
UCL121104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,21,0,6,0,25,10,6,0,0,18,7,5,3,0,19,12,4,0,0,11,6,0,0,0,7,0,9,0,0,16,10,17,0,0,30,3,13,0,0,15,3,13,0,0,16,0,3,0,0,11,5,4,0,0,5,4,6,3,0,13,3,0,0,0,6,92,77,23,3,200
UCL121105,0,4,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,4,0,8,4,0,0,0,4,4,0,7,0,14,21,0,9,0,32,4,0,10,0,17,14,4,0,0,14,8,0,3,0,13,3,12,4,0,17,4,0,0,0,5,7,3,0,0,7,3,0,0,0,6,3,5,0,0,8,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7,4,0,0,0,5,89,37,42,4,177
UCL121106,10,0,0,0,10,4,0,0,0,4,5,0,0,0,5,8,0,0,0,8,8,0,0,0,8,4,0,5,0,8,34,3,0,0,39,23,6,0,4,28,23,3,0,0,33,33,0,0,0,39,10,3,0,0,15,9,8,0,0,22,21,6,0,0,32,17,7,4,0,25,9,10,0,0,21,7,4,0,0,11,9,14,0,0,23,5,9,5,0,18,0,0,0,0,0,230,78,26,3,339
UCL121107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,12,0,0,0,0,3,17,0,4,0,23,12,0,0,0,16,13,4,6,0,23,17,15,7,0,33,4,9,3,0,15,7,8,4,0,18,9,11,0,0,23,7,16,0,0,27,12,11,0,0,18,0,0,0,0,9,0,3,0,0,3,3,15,0,0,23,3,5,0,0,3,110,93,40,5,249
UCL121108,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,4,0,0,0,4,0,0,9,0,8,17,0,7,0,28,10,8,3,0,17,23,4,8,0,34,10,3,5,0,23,4,9,0,0,14,5,3,4,0,9,11,22,5,0,41,6,10,0,0,20,0,4,0,0,6,0,3,0,0,3,3,5,5,0,7,7,4,3,0,15,5,0,3,0,6,107,81,51,4,234
UCL121109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,6,0,0,0,9,6,0,0,0,7,8,0,3,0,13,12,6,0,0,10,0,0,0,0,0,3,5,0,0,15,9,11,0,0,13,0,6,0,0,6,0,0,0,0,4,0,5,0,0,7,6,19,0,0,30,9,10,4,0,15,0,0,0,0,0,64,63,15,0,143
UCL121110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,4,0,6,0,7,28,6,12,0,42,10,8,4,0,23,6,6,9,0,23,15,11,0,0,28,3,14,7,0,25,5,7,5,0,17,10,21,0,0,33,8,11,0,0,17,0,8,0,0,6,0,4,0,0,4,0,4,0,0,7,6,15,4,0,17,3,5,4,0,8,106,110,60,9,272
UCL121111,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,16,0,11,0,24,7,5,4,3,19,3,3,3,0,9,9,5,11,6,24,6,6,3,0,11,0,4,0,0,10,9,8,3,0,17,6,3,0,0,14,0,3,0,0,7,0,4,0,0,4,0,0,0,0,0,4,6,0,0,13,6,3,0,0,5,69,47,43,12,172
UCL121112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,12,11,0,0,0,10,8,0,6,0,17,10,12,3,0,23,3,3,0,0,15,3,13,4,0,18,13,19,0,0,34,9,15,0,0,18,0,7,0,0,8,0,5,0,0,10,3,7,0,0,9,5,11,0,0,21,0,0,0,0,8,91,99,28,0,216
UCL121113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,3,0,5,19,0,3,0,22,6,0,5,0,4,3,0,8,0,11,3,4,0,0,12,3,9,0,0,8,8,6,0,0,6,9,3,4,0,13,3,4,0,4,9,5,5,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,4,0,7,0,0,0,0,3,67,36,27,8,136
UCL121114,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,10,9,0,4,0,16,9,3,0,0,11,17,8,0,0,22,11,7,9,0,25,8,7,3,0,15,12,11,4,0,31,10,13,0,0,26,10,11,0,0,25,8,7,0,0,19,8,16,0,0,25,4,5,0,0,16,0,0,0,0,4,125,95,28,0,251
UCL121115,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,5,0,0,0,0,20,0,3,0,22,17,0,7,0,22,19,0,5,0,27,20,5,0,0,26,0,3,0,0,6,8,3,0,0,16,11,0,3,0,14,3,5,0,0,7,6,3,0,0,9,0,0,0,0,0,4,6,0,0,12,3,5,0,0,6,3,0,0,0,3,141,41,17,0,200
UCL121116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,13,9,3,0,0,9,8,0,3,0,14,3,0,9,0,18,3,5,8,0,13,6,8,5,0,12,3,17,5,0,21,14,17,0,0,33,6,25,0,0,30,3,11,0,0,20,5,52,0,0,57,10,17,0,0,25,0,0,0,0,0,75,159,34,3,271
UCL121117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,13,0,0,0,17,4,0,7,0,11,5,4,7,0,22,14,9,9,0,27,6,6,4,0,12,8,4,4,0,13,8,11,0,0,24,9,14,3,0,24,4,0,0,0,3,3,0,0,0,5,0,3,0,0,0,0,7,5,0,10,0,0,0,0,6,74,65,42,3,191
UCL121118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,0,0,0,5,10,0,5,0,11,0,0,0,0,7,6,0,0,0,8,0,3,0,0,9,0,9,0,0,10,5,10,5,0,23,5,11,0,0,12,5,10,0,0,19,4,5,0,0,6,0,16,0,0,18,4,6,0,0,9,0,0,0,0,0,43,76,26,0,141
UCL121119,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,5,20,5,0,0,24,10,5,4,0,18,7,0,3,0,11,18,6,4,0,27,10,10,0,0,20,9,3,3,0,20,21,22,6,0,45,10,14,0,0,25,5,15,0,0,22,3,0,0,0,7,0,6,0,0,5,4,13,0,0,18,0,0,3,0,0,133,95,31,0,261
UCL121120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,3,7,0,11,3,0,6,0,7,3,4,7,0,15,3,8,8,0,11,0,0,3,0,3,0,0,3,0,5,4,3,0,0,5,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,4,0,7,23,21,49,3,97
UCL121121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,11,0,0,0,11,4,0,0,0,3,5,0,3,0,14,3,6,0,0,17,5,5,4,0,13,4,4,3,0,14,4,12,3,0,19,6,14,0,0,19,4,6,0,0,12,4,3,0,0,0,0,3,0,0,3,3,12,4,0,15,0,0,0,0,3,68,65,21,0,150
UCL121122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,5,0,19,7,0,7,0,8,8,3,6,0,10,0,5,4,0,13,4,13,4,0,14,3,0,0,0,3,8,11,6,0,31,7,10,0,0,15,4,10,0,0,10,0,3,0,0,6,7,11,0,0,17,0,7,0,0,13,0,0,0,0,8,70,72,32,0,175
UCL121123,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,4,0,0,5,0,6,7,0,0,0,10,6,0,3,3,10,12,3,3,0,22,3,5,5,0,15,9,7,4,0,17,5,5,3,0,11,9,17,0,0,20,5,13,0,0,16,3,0,0,0,3,0,4,0,0,8,0,5,0,0,8,3,7,0,0,15,0,0,0,0,6,72,69,29,6,170
UCL121124,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,6,3,0,0,0,3,25,0,0,0,29,6,5,4,0,20,6,5,0,0,12,19,0,5,0,17,5,4,0,0,5,3,0,0,0,7,6,3,0,0,7,0,3,0,0,6,0,0,0,0,0,6,0,0,0,6,7,0,0,0,5,0,5,5,0,12,0,0,0,0,0,96,26,19,0,146
UCL121125,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,4,0,0,0,12,37,3,0,0,40,18,5,6,0,28,14,6,5,3,27,16,8,0,0,25,8,4,3,0,16,10,11,0,0,15,16,13,0,0,29,7,8,0,0,15,0,4,0,0,7,0,0,0,0,0,7,0,3,0,10,5,9,4,0,17,0,0,0,0,5,159,69,31,4,266
UCL121126,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,9,0,0,0,0,3,11,0,0,0,13,3,5,3,0,12,8,0,6,0,12,11,6,0,0,9,4,11,5,0,17,4,10,4,0,14,10,8,0,0,25,7,8,4,0,22,7,9,0,0,17,0,3,0,0,4,0,8,0,0,10,3,7,3,0,12,0,0,0,0,4,84,75,21,0,181
UCL121127,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,9,0,0,0,13,3,0,3,0,14,0,4,3,5,13,0,0,3,0,8,9,6,0,0,19,0,3,0,0,10,6,18,10,0,32,3,18,5,0,23,3,9,0,0,11,4,6,0,0,11,0,21,0,0,24,4,0,0,0,11,0,0,0,0,0,54,97,28,3,184
UCL121128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,6,0,21,8,0,4,0,6,12,7,9,0,20,11,5,6,0,23,8,6,0,0,15,8,10,4,0,25,18,29,4,0,49,8,13,3,0,25,6,17,0,0,28,0,8,0,0,12,6,22,0,0,31,3,16,3,0,16,3,0,0,0,3,102,133,43,0,277
UCL122001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,3,0,0,0,0,0,0,0,3,0,7,0,0,5,0,6,5,4,0,0,8,0,8,0,0,9,0,4,0,3,11,0,10,0,0,7,0,0,0,0,0,0,3,0,0,3,0,6,0,0,8,0,0,0,0,0,19,35,10,3,64
UCL122002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,4,4,0,0,0,6,6,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,5,0,0,5,0,3,0,0,4,0,0,0,0,0,5,0,0,0,4,0,5,0,0,6,0,0,0,0,0,29,14,7,0,51
UCL122003,0,3,0,0,3,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,0,0,0,5,0,0,4,0,10,4,0,0,0,4,0,0,0,0,0,5,6,0,0,12,4,10,3,0,20,3,4,6,0,16,5,4,0,0,7,3,18,4,0,24,0,4,0,0,4,0,0,0,0,0,43,51,22,0,116
UCL122004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,7,0,0,0,7,5,0,0,0,10,4,0,0,0,4,3,5,0,0,5,5,3,0,0,12,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,10,0,0,0,0,5,0,0,0,0,0,42,22,8,0,62
UCL122005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,4,0,23,4,4,5,4,6,3,4,0,0,6,7,0,0,0,9,4,5,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,50,24,11,4,86
UCL122006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,10,0,3,0,16,8,0,0,0,8,3,0,0,0,8,0,6,0,0,6,0,3,0,0,8,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,5,0,0,0,5,42,24,5,0,79
UCL122007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,16,0,4,0,28,7,0,7,0,16,5,3,7,0,13,8,8,0,0,16,0,7,0,0,7,4,0,0,0,8,6,4,0,0,9,4,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,63,28,20,0,119
UCL122008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,6,0,5,0,0,9,3,0,0,0,0,0,0,0,0,4,4,7,0,0,15,0,4,0,0,5,6,4,0,0,12,0,3,0,0,0,0,7,0,0,7,6,6,0,0,7,0,0,0,0,4,25,31,10,0,64
UCL122009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,13,3,0,0,0,4,0,6,3,0,7,4,0,0,0,6,0,3,0,0,6,3,0,0,0,10,4,8,0,0,11,4,7,0,0,8,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,36,37,9,0,84
UCL122010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,3,7,0,0,0,7,0,4,0,0,6,0,0,0,0,5,0,5,0,0,6,6,9,0,0,13,3,10,0,0,10,5,4,0,0,8,0,3,0,0,3,3,7,0,0,11,0,4,0,0,6,0,3,0,0,3,34,48,6,0,91
UCL122011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,9,5,0,0,0,4,5,0,0,0,8,0,4,0,0,5,9,9,0,0,14,10,10,0,0,14,3,6,0,0,15,4,9,0,0,10,0,5,0,0,4,0,7,0,0,11,0,8,0,0,7,0,0,0,0,0,46,52,11,0,110
UCL122012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,8,0,0,7,0,8,4,0,6,0,7,5,0,6,0,8,0,0,3,0,4,0,3,0,0,8,7,3,0,0,14,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,19,4,70
UCL122013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,15,0,0,0,16,5,0,0,0,8,0,0,0,0,4,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,3,0,0,0,0,0,31,11,10,0,54
UCL122014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,4,6,3,4,0,11,3,0,0,0,11,5,3,0,0,15,0,3,0,0,3,6,0,0,0,4,0,3,0,0,5,4,6,0,0,9,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,0,0,35,32,11,0,83
UCL122015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,5,3,0,0,0,4,0,0,5,0,5,8,0,0,0,8,4,0,0,0,12,9,4,0,0,8,5,0,0,0,8,0,0,0,0,0,8,3,0,0,17,0,3,0,0,3,0,0,0,0,0,53,18,7,0,78
UCL122016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,0,6,5,0,0,0,9,4,3,0,0,5,0,7,0,0,7,0,4,0,0,4,5,4,0,0,13,5,4,0,0,7,0,0,0,0,0,0,4,0,0,5,7,3,0,0,11,0,0,0,0,5,0,0,0,0,0,28,30,5,0,67
UCL122017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,7,0,0,0,6,3,3,0,0,9,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,4,3,0,13,0,4,0,0,6,0,4,0,0,4,4,0,0,0,0,0,3,0,0,4,3,0,0,0,8,0,0,0,0,4,32,27,9,0,74
UCL122018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,3,0,3,21,0,3,0,22,3,4,0,0,5,0,0,0,0,4,0,0,0,0,10,6,7,0,0,9,0,4,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,5,0,0,0,0,3,51,25,12,5,96
UCL122019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,7,3,0,3,0,4,5,0,0,0,5,6,0,0,0,8,0,0,0,0,0,0,3,0,0,5,6,5,0,0,8,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,6,0,0,0,0,0,35,22,10,0,68
UCL122020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,6,0,5,9,0,6,0,9,3,0,0,0,7,4,0,0,0,8,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,42,9,12,5,66
UCL122021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,4,0,0,0,4,3,4,4,0,11,6,7,0,0,6,0,0,0,0,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,38,16,9,0,57
UCL122022,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,19,0,0,0,22,8,5,0,0,15,6,4,3,0,14,6,7,0,0,10,4,3,0,0,9,7,0,0,0,11,8,16,0,0,22,8,10,3,0,16,0,3,0,0,5,0,3,0,0,3,0,3,0,0,4,4,7,0,0,10,0,0,0,0,0,72,60,15,0,145
UCL122023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,0,3,0,5,8,0,0,0,9,5,0,0,0,5,0,6,0,0,7,5,4,0,0,10,5,0,0,0,10,0,7,0,0,9,10,11,0,0,18,0,5,0,0,11,0,8,0,0,8,3,10,0,0,16,4,3,0,0,7,0,0,0,0,0,55,61,8,0,125
UCL122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,3,0,0,0,0,0,6,3,0,0,3,0,0,3,0,5,0,5,0,0,7,8,4,0,0,16,6,7,0,0,13,3,5,0,0,6,0,0,0,0,3,0,3,0,0,5,0,5,0,0,3,0,0,0,0,0,35,29,12,3,79
UCL122025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,5,0,0,0,0,0,7,0,0,0,4,3,7,0,0,10,0,4,0,0,6,4,4,0,0,10,10,6,0,0,15,4,7,0,0,9,0,0,0,0,6,4,0,0,0,3,6,5,0,0,7,0,0,0,0,5,37,34,5,0,77
UCL122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,8,3,0,0,0,8,0,3,0,0,3,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,4,3,0,0,11,0,5,0,0,8,0,7,0,0,0,0,3,0,0,6,0,9,0,0,6,5,6,4,0,8,0,0,0,0,5,26,32,10,0,71
