UCL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL121047,0,0,0,3,0,0,0,0,0,7,0,0,4,5,0,4,0,0,3,17,4,20,10,10,0,0,4,3,6,66,24,15,11,7,11,6,0,0,0,70,12,12,11,4,12,0,3,3,7,65,9,5,3,5,7,3,0,6,0,42,0,3,0,0,3,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,59,40,36,39,13,17,18,12,282
UCL121048,0,0,3,0,0,7,0,5,0,19,0,0,6,0,0,4,0,5,0,17,0,0,3,0,9,0,0,0,0,28,4,10,5,3,0,0,0,0,0,24,14,14,12,13,16,6,0,3,3,71,3,8,8,3,4,6,0,4,3,42,0,5,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,38,18,25,24,12,23,5,215
UCL121049,0,0,9,5,0,6,0,5,0,22,0,7,15,0,4,6,0,4,0,32,7,3,15,4,9,0,9,13,0,62,12,6,11,3,10,0,0,10,0,64,10,14,7,6,13,5,9,11,0,72,8,5,3,4,10,6,6,7,0,50,4,0,0,0,4,0,4,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,62,27,46,27,36,54,5,324
UCL121050,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,10,3,8,8,3,3,0,0,0,4,26,7,0,3,0,3,3,0,8,0,26,3,6,3,6,0,10,0,9,3,34,4,7,7,11,12,3,4,3,0,48,0,8,0,0,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,25,16,20,19,18,13,27,9,160
UCL121051,0,0,0,0,0,3,3,7,0,15,0,3,3,4,0,3,0,0,0,21,8,12,12,6,0,6,0,4,0,48,8,12,7,10,10,3,3,5,0,62,6,8,4,6,5,5,8,8,3,59,8,11,12,9,9,8,16,15,0,88,7,0,0,0,4,4,5,6,0,29,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,39,50,47,43,30,25,39,43,10,321
UCL121052,0,0,3,0,0,0,0,0,0,6,0,3,13,3,3,0,0,0,0,29,10,11,12,6,4,3,0,4,5,54,15,28,11,3,5,3,0,0,0,69,12,12,7,3,6,6,0,3,0,56,25,22,12,12,16,4,0,0,3,89,3,11,3,0,9,3,0,3,4,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,65,82,58,33,42,24,6,17,11,338
UCL121053,0,0,0,0,0,3,0,5,0,12,4,0,4,0,0,0,0,3,0,16,3,13,4,4,9,3,3,5,4,61,10,5,5,9,5,3,6,5,0,44,8,0,8,4,3,7,6,5,0,47,6,9,8,5,12,9,7,5,0,70,3,4,3,0,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,36,27,42,32,35,27,33,36,6,273
UCL121054,0,0,8,9,0,9,0,15,0,44,6,4,11,17,9,4,0,5,0,55,3,8,14,5,5,6,0,8,0,39,16,19,10,9,8,0,3,0,0,65,31,25,27,11,19,5,3,6,9,136,12,23,17,0,15,4,5,4,3,76,6,0,5,4,9,0,5,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,82,48,63,30,19,29,13,443
UCL121055,0,0,8,4,0,3,0,3,0,20,4,3,4,6,0,0,0,0,0,11,4,8,11,13,6,0,0,5,0,39,16,23,15,13,10,7,4,10,0,90,4,18,9,5,9,6,3,10,0,69,4,16,3,11,10,0,7,11,0,67,0,3,0,0,6,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,67,49,49,33,19,13,40,7,311
UCL121056,0,0,7,3,0,6,0,9,0,26,0,0,7,3,0,0,0,7,0,25,0,12,15,5,5,4,3,5,0,57,6,14,16,17,11,7,7,3,0,84,8,10,14,17,16,4,6,3,0,84,10,9,17,8,9,13,5,7,0,79,4,0,0,4,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,46,88,58,51,35,27,41,0,380
UCL121057,0,0,9,7,0,4,0,4,0,31,0,4,18,6,5,3,0,9,0,51,8,10,17,6,7,8,12,3,0,61,6,7,20,12,14,5,0,13,3,78,5,12,14,0,17,5,11,7,0,75,9,7,14,4,8,10,14,10,0,66,4,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,100,43,49,30,43,36,3,377
UCL121058,5,0,20,18,0,35,0,22,0,101,0,3,15,14,4,13,0,3,0,57,16,23,20,12,14,10,0,8,5,101,19,52,36,26,13,6,5,6,4,171,49,71,29,27,44,12,12,6,6,260,20,33,26,23,28,16,7,5,6,168,8,15,3,4,11,0,4,7,0,47,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,125,198,145,125,116,90,36,60,14,911
UCL121059,0,0,0,4,0,8,0,0,0,20,0,0,3,0,0,0,0,3,0,18,7,8,17,3,11,4,3,3,0,51,9,10,8,4,4,0,4,6,0,43,11,17,9,11,9,3,0,8,0,66,6,8,10,13,8,8,9,6,0,56,0,4,0,0,4,5,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,39,61,33,31,31,16,28,0,276
UCL121060,0,0,11,9,4,16,0,13,0,51,0,0,7,12,0,7,0,7,0,32,8,11,17,8,7,4,4,4,4,56,18,17,19,11,7,0,3,5,3,92,21,38,16,11,25,3,8,8,4,125,17,16,12,14,14,11,8,10,0,105,7,6,7,0,7,3,6,3,0,34,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71,87,89,71,63,42,34,42,13,505
UCL121061,0,0,5,6,0,10,0,3,0,26,0,0,4,3,0,8,5,3,0,22,0,3,12,6,8,3,3,4,0,44,5,7,18,6,13,3,11,3,0,66,0,4,10,9,9,4,10,10,0,61,5,4,4,4,0,0,7,3,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,55,28,32,19,36,30,3,243
UCL121062,0,0,5,3,4,8,0,12,0,30,0,4,6,9,4,6,3,4,0,34,13,32,13,10,7,4,3,6,0,87,20,28,9,11,12,3,7,3,0,100,25,34,18,14,15,7,9,7,4,128,17,18,19,10,13,9,3,11,9,107,3,6,3,0,5,0,0,6,0,29,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,85,129,79,55,59,34,24,45,15,521
UCL121063,0,0,0,0,0,4,0,0,0,3,0,0,0,8,0,0,0,0,0,14,0,3,8,0,0,0,0,0,0,17,5,3,4,5,4,0,0,0,0,26,0,3,4,0,3,0,0,6,0,24,5,6,7,17,10,3,4,5,0,53,0,4,4,0,4,0,0,3,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,16,30,30,28,12,8,18,0,170
UCL121064,0,0,0,4,0,7,0,3,0,16,0,0,10,6,0,0,0,5,0,22,0,9,10,6,0,3,0,5,0,31,4,4,8,4,3,5,0,4,0,40,10,7,11,14,15,0,4,13,0,71,3,7,11,6,12,7,7,8,0,61,0,0,0,5,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,53,38,34,23,20,31,7,253
UCL121065,0,0,0,5,0,11,0,10,0,24,0,4,5,7,0,0,3,0,0,19,5,14,10,4,6,3,3,8,5,54,3,11,15,3,3,3,3,6,0,48,5,8,6,8,4,0,5,11,3,57,5,18,13,11,5,5,13,9,0,80,5,6,3,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,53,43,24,22,26,39,10,298
UCL121066,0,0,0,3,0,7,0,4,0,13,0,0,6,4,0,4,0,5,0,22,3,0,4,0,8,3,8,7,0,39,7,12,7,4,5,4,12,3,0,57,6,6,5,5,6,0,7,5,0,52,6,0,17,4,3,4,3,7,0,42,3,0,0,4,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,31,45,31,29,22,37,30,0,239
UCL121067,0,0,3,0,0,6,0,0,0,12,0,0,8,7,0,6,0,4,0,27,6,12,4,10,4,9,6,9,0,52,4,3,6,0,4,3,5,3,0,33,11,6,9,8,4,9,8,8,0,53,15,9,10,15,14,8,14,7,0,85,9,4,6,0,8,3,4,6,4,39,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,49,39,42,48,37,33,31,33,5,320
UCL121068,0,0,3,8,5,31,0,16,0,63,4,3,22,10,8,12,0,4,0,65,16,16,26,20,11,14,0,15,0,113,29,24,30,32,23,14,4,12,0,160,35,28,30,30,29,22,7,15,5,201,22,41,24,30,26,23,15,19,4,197,3,14,9,7,5,4,3,5,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,108,126,141,131,112,112,34,77,16,858
UCL121069,0,6,7,5,0,15,3,8,0,49,0,3,10,8,8,8,0,0,0,44,5,10,14,6,7,7,9,0,0,61,12,27,11,8,20,4,3,0,0,85,34,33,23,15,17,5,4,0,0,137,12,16,9,4,5,8,0,6,0,54,3,5,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,93,76,41,68,48,22,16,6,437
UCL121070,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,0,0,0,0,17,5,5,10,0,4,0,0,4,0,26,15,21,8,4,0,0,0,0,0,44,16,18,14,9,13,0,3,5,0,81,19,28,11,7,15,0,0,0,0,74,4,5,0,0,7,0,0,0,0,25,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,58,76,43,35,36,10,6,13,0,280
UCL121071,0,0,0,0,0,0,0,5,0,7,0,0,3,9,0,0,0,4,0,18,0,0,7,3,5,3,5,9,0,30,3,12,0,5,9,5,7,9,0,55,7,3,10,4,9,11,3,15,0,66,5,10,4,4,5,0,3,10,0,40,6,0,4,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,33,24,25,13,23,54,7,231
UCL121072,0,0,6,9,0,8,0,9,0,25,0,0,6,3,5,3,0,0,0,16,12,12,33,6,7,11,14,15,4,111,7,4,16,6,12,3,3,11,0,65,4,3,16,5,7,4,13,3,0,61,0,3,8,3,8,8,15,7,0,52,0,3,0,0,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,91,36,37,35,51,44,10,350
UCL121073,0,0,3,3,0,3,0,0,0,14,0,0,0,5,0,0,0,0,0,8,0,7,5,5,4,0,5,6,0,34,7,9,11,6,8,0,3,4,4,47,5,5,14,3,9,9,7,15,0,63,3,5,0,4,4,4,12,8,0,38,5,3,8,3,0,0,5,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,39,30,28,13,32,43,8,232
UCL121074,0,0,0,0,0,3,0,0,0,14,0,0,0,7,0,0,0,4,0,18,9,7,11,9,4,3,0,3,3,48,4,12,5,0,6,0,0,0,0,43,11,15,11,10,7,0,0,7,0,52,5,21,7,4,7,4,4,0,0,61,5,8,3,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,66,40,36,29,14,10,20,12,254
UCL121075,5,0,5,0,0,3,0,0,0,18,0,3,0,5,0,0,4,3,0,20,3,4,6,3,0,3,0,0,0,20,4,13,0,0,0,0,0,0,4,25,6,7,3,6,14,0,3,4,7,43,6,16,8,0,4,4,0,4,0,46,0,5,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,24,18,24,18,12,14,3,185
UCL121076,0,0,3,5,3,5,3,9,7,37,0,0,11,9,0,6,7,10,3,44,7,16,17,12,8,5,9,7,5,88,16,18,26,24,14,4,17,6,5,125,10,14,14,23,11,9,15,11,0,102,3,10,3,5,13,5,7,7,0,50,4,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,62,73,77,51,33,53,53,19,466
UCL121077,0,0,0,0,0,8,0,3,0,18,0,4,0,4,8,5,0,4,4,16,7,10,13,6,0,3,3,0,0,48,17,18,6,13,8,4,3,7,0,81,16,27,13,10,8,4,9,0,3,86,10,11,5,8,0,5,5,10,0,51,0,5,0,7,5,0,5,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,79,40,45,30,30,22,34,3,332
UCL121078,0,0,9,3,0,11,3,5,3,29,0,5,10,9,3,9,0,3,0,35,3,19,21,6,8,6,5,4,0,80,6,7,11,6,14,6,10,7,0,71,14,14,12,11,11,9,4,7,0,80,9,10,10,10,3,3,6,6,0,58,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,56,66,50,47,36,32,31,4,360
UCL121079,0,0,3,3,0,6,0,4,0,25,0,5,9,4,5,3,0,0,0,17,4,5,0,7,0,0,0,3,0,22,6,16,10,11,8,0,3,0,0,43,13,24,13,7,17,3,4,8,0,84,10,8,4,3,10,4,4,7,0,56,3,6,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,41,32,37,22,14,32,0,264
UCL121080,0,0,9,6,3,15,0,0,0,29,5,5,8,9,4,0,0,3,0,31,6,21,29,24,17,9,0,16,0,114,16,34,11,9,15,9,6,6,0,110,19,27,17,14,16,6,9,5,0,111,6,18,11,8,20,7,6,10,0,87,5,0,0,4,3,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,107,81,72,79,51,22,37,0,499
UCL121081,0,0,0,7,0,11,0,3,0,28,0,6,6,0,4,0,0,4,0,18,8,9,9,3,3,3,0,3,0,36,12,13,13,13,8,0,5,5,4,70,11,27,6,7,10,8,3,3,0,76,4,18,9,11,6,6,6,9,0,59,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,70,45,35,35,28,7,27,7,294
UCL121082,0,3,7,8,0,10,0,7,0,28,0,0,7,9,0,3,3,0,0,23,14,10,18,12,7,3,0,6,0,74,11,22,9,11,20,4,4,6,0,87,23,26,4,18,22,6,3,7,0,103,10,19,12,24,19,0,8,15,0,105,3,12,7,8,3,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,101,65,75,66,34,22,48,4,464
UCL121083,0,0,0,4,0,0,0,3,0,17,3,0,0,4,0,0,0,0,0,20,3,16,14,7,4,3,3,4,0,63,10,23,12,12,3,3,5,5,0,78,16,32,8,7,16,0,0,9,0,94,11,17,9,9,7,7,5,4,0,80,4,17,0,6,8,5,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,115,53,53,42,28,21,23,3,387
UCL121084,0,0,12,10,3,10,3,14,0,46,0,3,8,7,3,4,4,3,0,36,15,17,11,4,13,4,10,6,0,71,22,19,16,10,19,5,11,7,0,107,26,17,15,7,20,6,14,0,3,108,17,11,10,6,13,4,11,0,0,76,0,4,0,5,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,74,37,62,38,57,27,8,463
UCL121085,0,0,0,4,6,11,0,0,0,27,0,0,4,5,0,3,0,0,0,13,4,22,8,3,4,5,0,0,0,46,31,43,21,14,21,6,6,6,0,135,18,30,18,15,16,6,3,5,4,125,9,35,13,10,15,5,0,0,6,92,10,12,0,3,5,0,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,134,59,64,64,39,14,16,8,466
UCL121086,0,0,3,0,0,4,0,3,0,13,0,0,5,7,0,0,3,6,0,22,4,6,10,12,0,0,6,7,0,40,0,10,12,9,8,3,13,4,0,54,9,9,10,8,6,3,7,10,0,68,4,14,9,8,9,0,8,10,4,58,7,0,3,5,4,0,4,0,0,35,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,27,40,52,51,21,14,43,45,6,298
UCL121087,0,0,3,6,0,7,0,6,0,18,4,0,11,3,5,3,0,0,0,19,6,10,13,6,3,8,3,10,0,62,4,0,10,10,7,3,7,11,0,54,3,8,8,3,3,4,6,5,0,44,0,7,8,11,12,0,0,14,0,54,0,0,3,4,4,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,45,45,29,26,17,44,3,267
UCL121088,0,0,10,0,0,4,0,6,0,23,0,0,10,4,3,3,0,12,0,34,10,7,13,9,6,11,7,3,0,63,6,3,13,7,7,0,8,10,0,63,11,7,9,3,8,6,9,10,0,63,5,3,8,4,3,8,5,10,0,44,0,3,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,55,33,25,37,32,53,5,304
UCL121089,0,0,4,3,0,0,0,8,0,27,0,3,10,6,0,0,0,3,0,25,14,9,4,10,9,0,0,4,0,60,16,25,19,8,14,5,3,9,0,97,8,27,15,12,7,3,5,4,0,84,18,18,14,10,10,4,3,11,0,100,5,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,58,87,82,49,52,27,23,34,0,411
UCL121090,0,0,6,8,0,12,4,20,0,57,3,3,8,3,0,5,0,11,0,31,0,4,11,0,6,3,0,6,0,29,13,9,15,12,13,9,3,4,0,72,28,16,11,12,17,8,6,10,7,120,9,17,14,9,8,10,9,10,6,88,3,5,0,0,0,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,72,42,46,51,27,57,9,418
UCL121091,0,0,0,0,6,11,0,7,3,25,0,0,3,4,0,0,0,0,0,19,4,9,12,3,0,6,3,5,0,43,8,14,4,9,6,3,3,6,0,53,5,21,14,13,13,3,5,6,0,76,13,24,11,12,14,8,7,5,0,96,3,0,7,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,75,53,54,34,33,26,34,5,332
UCL121092,0,0,5,0,0,5,0,4,0,19,0,4,12,10,8,5,3,8,3,62,17,26,44,13,21,11,21,10,6,161,22,7,22,15,18,8,14,10,0,115,15,17,23,5,18,12,10,6,4,124,13,10,14,3,11,3,16,3,0,78,0,8,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,129,59,74,54,71,43,13,576
UCL121093,0,0,7,0,0,8,0,8,3,31,5,3,7,7,4,8,3,12,0,40,9,14,41,19,18,7,17,22,5,145,15,17,21,15,12,0,19,10,0,101,11,11,16,5,12,10,22,16,0,107,0,3,9,10,4,0,7,10,0,52,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,49,106,61,56,33,65,80,7,486
UCL121094,0,0,0,0,0,0,0,5,0,4,0,5,4,9,3,0,3,0,0,14,4,4,3,6,0,0,9,3,0,33,3,4,0,10,0,0,0,5,0,32,9,3,6,8,3,0,5,6,0,44,8,6,5,17,6,3,4,11,4,63,0,10,4,0,3,0,0,3,0,16,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,26,24,44,19,10,25,32,5,217
UCL121095,0,0,4,5,0,4,0,5,0,26,0,0,3,0,0,3,0,7,0,17,4,8,7,7,4,0,4,3,0,40,21,18,14,7,6,6,7,4,0,80,18,25,5,12,13,0,7,0,7,88,16,13,7,0,12,0,6,5,0,71,5,6,7,0,0,0,4,0,3,20,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,67,75,45,31,36,18,35,23,13,351
UCL121096,0,0,7,5,0,8,0,8,0,28,0,0,0,5,0,0,0,3,0,9,3,11,4,13,4,0,0,0,5,39,10,22,6,0,3,0,0,0,0,54,13,20,6,3,6,10,4,5,0,64,9,24,10,20,6,6,0,3,3,87,5,9,4,5,3,0,0,4,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,44,89,38,39,24,33,4,25,7,301
UCL121097,0,0,3,8,0,3,0,7,0,20,0,0,4,0,0,0,0,4,0,11,0,6,9,6,0,3,0,5,0,30,5,28,6,0,7,0,4,4,0,62,14,35,15,4,5,4,5,10,0,90,4,21,8,10,11,5,3,4,0,64,0,7,5,5,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,89,44,38,29,20,15,35,0,304
UCL121098,0,0,3,0,5,9,0,4,0,27,0,0,0,3,3,4,0,4,0,22,3,16,5,3,3,3,0,0,0,40,14,19,14,7,12,0,0,3,0,69,28,38,12,14,23,9,0,11,0,132,18,29,20,8,20,4,4,8,0,108,0,10,10,3,11,8,5,0,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,66,116,61,42,76,39,14,37,0,450
UCL121099,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,3,11,6,4,3,7,5,0,34,0,9,10,16,5,3,8,0,0,53,5,4,4,5,8,3,3,11,0,51,6,9,5,8,3,5,8,14,0,54,6,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,31,41,32,22,12,30,28,6,224
UCL121100,0,0,5,8,0,14,4,9,0,36,4,0,9,6,0,7,0,0,0,26,9,14,16,10,3,3,3,11,4,65,23,39,17,19,17,5,0,8,0,130,24,30,11,13,17,6,7,10,0,120,10,25,4,8,18,9,5,0,4,85,3,15,3,4,7,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,117,71,62,59,44,24,43,5,498
UCL121101,0,0,4,9,4,4,4,5,0,32,0,0,13,9,0,7,4,8,0,43,0,10,16,10,12,8,4,9,0,66,11,15,21,8,18,3,6,12,0,87,17,12,27,10,15,12,11,11,4,117,14,12,18,16,4,5,16,15,3,96,3,3,6,4,3,0,3,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,56,102,57,53,43,41,53,15,465
UCL121102,0,0,0,3,0,8,0,0,0,11,0,0,3,6,0,0,0,0,0,9,0,9,12,3,4,4,0,7,4,40,10,20,13,11,4,5,6,17,5,80,12,36,10,16,5,6,0,0,4,89,22,11,13,11,10,5,4,9,0,82,7,10,0,4,3,0,0,6,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,82,48,50,29,26,13,40,11,351
UCL121103,0,0,0,8,0,3,0,12,0,23,0,3,9,3,4,3,3,3,0,35,0,12,8,11,5,4,6,11,0,49,6,19,13,7,5,0,12,10,0,73,6,14,13,19,5,5,9,22,0,96,8,15,13,14,11,8,9,17,0,87,4,0,3,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,65,63,65,28,26,34,66,4,384
UCL121104,0,0,0,3,0,4,0,12,0,22,0,4,10,3,0,3,0,0,0,21,5,6,18,5,7,3,0,5,0,49,8,10,8,12,0,4,4,3,0,54,10,10,12,8,5,6,3,10,0,66,11,7,6,11,12,0,9,0,0,57,4,0,0,0,3,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,40,54,52,28,15,19,41,3,297
UCL121105,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,6,0,0,0,13,5,9,4,8,0,0,8,7,0,39,3,4,0,7,0,0,4,4,0,25,8,6,0,4,0,0,4,10,0,32,3,10,4,6,7,5,3,11,4,50,0,4,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,17,23,12,30,13,11,23,39,0,178
UCL121106,0,0,3,0,0,4,0,7,0,21,0,0,11,8,0,9,0,0,0,23,3,25,11,6,8,0,0,10,0,61,12,13,7,4,4,3,0,4,0,50,11,17,13,16,15,6,0,9,0,88,6,22,8,18,18,10,13,8,0,97,3,11,3,6,6,7,3,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,87,56,52,59,33,16,38,6,382
UCL121107,0,0,7,4,4,5,0,5,0,18,0,0,12,5,0,3,0,7,0,26,4,8,19,9,3,10,9,3,4,70,9,6,14,9,11,6,7,8,3,67,5,6,21,14,10,3,4,18,3,81,10,11,10,14,12,0,13,5,0,83,3,4,0,4,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,43,85,51,39,28,37,42,11,365
