SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
109011176,2502,1693,1747,1586,1665,1856,1428,870,309,13656,8,0,0,4,3,0,0,3,0,22,62,72,67,55,44,40,21,9,10,382,15,30,40,16,38,26,26,3,0,208,0,0,0,0,4,3,3,0,0,13,0,0,0,0,0,3,0,0,0,4,4,0,3,7,0,3,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,88,113,127,77,84,85,53,10,7,644,95,112,125,83,87,86,52,17,7,663,2598,1807,1872,1667,1750,1940,1484,884,324,14319
109021177,500,288,264,255,414,396,315,214,57,2703,0,0,0,0,0,0,0,0,0,9,13,29,31,22,27,35,23,3,5,188,3,4,9,10,21,18,15,5,0,79,0,3,0,5,4,6,4,0,0,14,0,0,3,0,3,7,17,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,16,36,40,37,52,73,64,11,5,334,14,36,45,38,57,73,64,14,5,342,517,326,303,294,471,462,376,229,60,3044
109021178,1112,569,543,619,755,822,692,335,120,5565,3,0,0,0,3,0,6,0,0,16,20,20,15,10,18,25,33,6,0,156,15,29,21,11,30,35,77,28,0,258,0,0,0,0,0,0,8,0,0,9,0,3,0,3,6,20,26,14,3,78,0,0,3,0,7,3,7,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,59,46,26,56,83,154,57,10,520,37,58,43,30,58,84,160,57,10,538,1151,624,589,642,808,908,847,392,128,6098
109021179,686,343,353,381,492,544,324,199,49,3377,3,0,0,0,4,0,0,0,0,12,4,25,38,38,28,47,35,10,0,224,8,38,68,43,71,59,19,3,0,309,5,3,9,11,14,10,0,0,0,54,3,11,21,14,7,22,15,7,0,105,0,0,3,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,75,144,97,129,144,76,21,0,707,21,82,144,97,129,142,76,22,3,714,710,428,493,478,622,691,398,222,55,4090
109031180,860,540,433,464,665,756,697,480,211,5100,0,3,0,0,4,0,3,0,0,10,9,17,11,6,15,17,9,0,3,90,8,11,12,11,18,13,26,7,3,97,4,0,5,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,29,22,33,35,31,10,3,208,18,27,29,21,36,36,35,12,3,218,880,564,465,479,699,790,731,486,215,5317
109031181,1159,542,508,677,787,951,921,503,184,6233,0,0,0,0,0,0,0,0,0,9,16,21,15,7,13,51,20,11,10,159,20,30,27,16,39,79,72,43,7,320,3,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,16,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,50,40,31,55,138,110,51,17,522,39,52,40,31,52,135,117,59,17,530,1197,593,552,711,836,1081,1041,561,197,6764
109031182,1226,752,677,758,835,1047,795,571,251,6914,3,9,13,0,0,9,4,0,3,33,37,31,37,29,47,38,23,13,14,266,3,15,20,4,24,29,15,11,0,126,0,0,0,0,0,10,0,3,0,19,3,0,0,8,0,3,5,0,0,20,3,0,4,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,40,49,61,38,77,81,51,28,13,446,44,51,69,44,77,91,56,26,12,477,1267,805,752,797,907,1138,850,597,271,7385
109031183,1155,546,490,618,899,1149,822,440,177,6291,0,0,3,3,0,3,0,4,0,10,15,28,26,10,19,25,14,3,0,148,22,35,28,20,36,49,31,18,3,247,0,0,3,3,3,3,0,0,0,14,3,0,0,0,0,0,7,3,0,13,0,3,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,59,65,43,59,85,50,28,6,433,38,59,66,42,59,87,50,32,6,451,1194,610,559,658,960,1233,874,470,183,6738
109031184,1008,468,601,569,629,667,814,466,158,5370,0,0,0,0,0,0,3,3,0,9,8,10,3,6,5,13,10,3,0,66,24,27,31,28,45,55,82,27,11,330,0,0,0,3,0,0,6,0,0,11,0,0,0,0,0,6,11,5,0,27,5,0,0,0,0,3,0,0,0,13,0,3,5,0,5,3,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,36,45,64,80,113,44,8,462,34,37,36,42,63,80,117,46,12,470,1041,507,637,610,691,749,930,508,165,5840
109031185,1640,800,824,956,1027,1381,1309,727,315,8981,0,10,0,3,6,4,3,0,0,29,19,20,15,15,32,38,30,6,4,184,23,34,37,37,43,62,76,24,5,330,0,3,3,5,0,6,8,3,0,29,0,0,0,3,0,5,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,59,57,57,73,117,117,37,10,562,40,67,56,61,79,116,121,37,12,593,1685,868,881,1009,1103,1499,1428,762,329,9578
110011186,3989,4247,2662,2296,2598,2392,1818,1128,486,21611,16,30,13,7,10,0,0,3,3,89,94,796,191,128,117,144,109,50,22,1656,4,21,14,6,9,13,15,5,0,89,6,71,28,12,26,18,32,0,0,195,7,10,11,0,3,3,11,4,0,45,0,0,0,3,3,0,5,0,0,13,0,0,0,3,0,0,7,4,0,13,0,0,0,3,3,0,0,0,0,7,0,11,3,7,0,0,3,3,0,22,0,0,0,0,0,0,0,0,0,0,106,915,246,164,157,182,180,63,23,2043,126,949,258,168,168,188,179,66,27,2125,4117,5195,2921,2462,2761,2582,1996,1192,510,23741
110011187,900,396,419,483,592,613,486,216,95,4195,4,0,0,0,3,0,0,0,0,13,19,25,22,12,14,14,10,13,6,129,0,0,3,0,0,0,7,0,0,7,3,3,9,3,0,4,3,4,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,26,40,17,15,17,23,13,6,178,22,29,37,18,21,17,22,16,6,188,925,424,455,499,611,636,510,232,97,4381
110011188,1112,553,433,636,872,914,687,317,101,5623,4,0,6,4,3,0,3,0,0,17,28,19,25,19,17,30,23,9,3,173,0,0,0,0,0,5,3,0,0,11,0,0,4,4,0,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,26,20,31,26,18,44,36,13,3,219,30,22,36,27,23,43,38,13,3,235,1142,572,466,666,893,959,722,328,107,5857
110011189,545,258,273,320,423,451,461,219,89,3038,4,0,0,0,0,0,3,0,0,14,4,29,15,6,20,14,11,6,0,111,0,0,0,7,4,5,5,0,0,27,0,6,0,4,3,8,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,20,16,30,24,26,13,0,162,4,37,23,16,27,25,32,13,4,172,549,289,294,331,447,480,491,229,96,3212
110021190,1453,776,752,882,1009,1267,1168,655,269,8223,4,5,3,0,3,3,0,0,3,20,33,47,39,35,32,61,44,28,13,338,4,0,0,0,0,8,9,0,0,33,9,9,17,10,21,18,10,7,6,93,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,58,55,46,56,95,68,36,18,478,46,60,58,47,56,96,70,36,17,500,1500,834,809,930,1067,1365,1238,693,288,8718
110021191,2288,1316,1201,1181,1307,1290,1260,822,313,10971,6,3,0,3,3,0,5,0,0,24,61,76,73,68,54,64,55,16,12,479,0,0,0,0,0,7,3,3,0,13,6,8,12,4,14,20,13,3,0,84,0,0,0,0,0,3,3,3,0,13,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,66,89,87,72,67,97,81,29,12,606,75,87,94,81,75,101,86,35,13,635,2365,1409,1291,1257,1373,1392,1340,859,325,11609
110021192,929,508,407,517,650,847,615,304,98,4873,4,0,0,4,3,3,0,0,0,17,23,31,18,11,25,26,30,13,6,186,0,0,6,0,0,0,0,3,0,13,14,11,7,5,3,7,10,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,35,43,31,18,29,47,43,20,4,268,42,40,31,25,32,49,42,20,4,287,971,551,436,536,678,894,663,324,98,5162
110021193,1079,476,461,559,819,774,792,465,148,5579,4,0,5,0,0,0,3,0,4,17,37,31,30,18,37,50,57,12,13,290,0,0,0,0,3,5,9,0,0,26,3,8,11,0,9,8,7,0,0,57,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,39,43,19,49,74,77,17,16,382,43,40,47,23,49,78,76,17,12,398,1122,519,509,580,872,847,872,485,169,5972
110021194,996,493,382,623,773,1206,1055,484,156,6174,0,7,0,0,3,3,5,0,0,19,21,20,28,23,28,33,44,30,7,245,0,0,0,3,4,12,23,7,0,36,28,13,25,18,44,41,37,8,0,212,0,0,0,0,3,5,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,55,33,56,52,84,92,108,49,11,537,56,35,59,52,89,93,115,51,11,555,1051,532,442,669,859,1303,1167,539,166,6731
110031195,1647,844,970,964,993,905,762,432,127,7654,17,9,3,3,3,0,0,0,0,33,44,76,89,59,107,104,125,38,5,640,0,3,3,4,3,17,62,41,3,132,7,14,13,15,17,37,30,5,0,142,0,0,3,0,3,8,11,11,0,37,0,5,0,3,4,3,11,3,0,25,0,3,0,0,0,4,21,7,0,33,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,53,102,114,84,134,167,265,105,7,1025,66,102,116,88,138,171,265,105,7,1060,1717,953,1088,1053,1130,1073,1028,541,135,8706
110031196,1190,513,601,637,785,635,408,167,30,4973,0,3,3,4,5,3,0,0,0,17,25,39,24,19,19,27,26,15,3,179,0,5,3,0,0,3,3,0,0,22,22,14,12,14,20,15,20,5,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,59,47,29,36,48,46,17,3,325,44,65,49,28,43,53,46,17,3,349,1230,574,645,669,835,685,457,181,32,5321
110031197,1467,749,833,787,870,901,618,398,142,6769,8,4,3,5,0,0,0,0,0,18,25,71,83,71,68,58,58,31,3,474,0,3,8,0,9,7,24,3,0,55,7,3,13,26,17,21,12,3,0,99,0,0,3,3,0,8,8,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,76,105,104,91,102,104,45,3,668,33,81,111,107,97,102,101,43,3,684,1498,835,946,894,962,999,719,447,152,7453
110031198,1012,381,479,544,649,681,463,211,68,4488,6,0,0,0,0,3,0,3,0,17,27,27,33,18,18,37,24,16,3,200,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,10,3,0,0,31,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24,28,32,17,28,49,41,16,7,242,33,28,30,17,30,48,42,15,7,259,1043,414,515,562,680,728,499,224,73,4745
110041199,1897,969,1172,987,1027,980,811,624,269,8732,0,3,3,0,3,4,0,0,0,16,30,54,68,28,83,60,34,24,12,396,0,0,0,0,0,3,3,0,0,11,0,0,9,11,4,11,23,7,0,63,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,30,63,75,40,93,75,64,30,12,484,32,65,78,46,96,78,63,30,12,505,1937,1033,1249,1035,1121,1060,875,650,281,9239
110041200,773,415,345,475,571,609,423,210,61,3878,3,3,3,0,0,3,0,0,0,16,21,33,55,55,44,37,19,7,0,281,0,0,0,0,0,0,3,5,0,8,3,3,15,10,10,14,3,0,0,54,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,36,70,70,60,56,31,15,0,362,29,37,72,67,62,60,28,15,0,381,803,454,414,545,636,665,453,219,63,4257
110041201,1378,671,712,778,960,1122,884,513,178,7198,0,3,0,0,3,3,4,0,0,19,31,33,37,27,23,38,40,24,4,254,0,0,0,0,0,4,4,0,0,13,3,4,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,32,33,47,26,29,47,43,28,4,286,32,40,51,27,28,46,51,25,3,312,1414,710,765,813,990,1171,932,544,180,7508
110041202,3894,2386,2376,2249,2468,2354,1891,1153,375,19143,6,11,0,0,0,0,3,3,0,24,247,201,154,99,110,115,91,38,3,1059,4,3,9,0,3,12,4,0,0,36,17,3,7,18,15,15,12,4,0,88,0,0,0,0,4,4,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,212,175,116,139,153,107,41,3,1207,265,218,179,120,135,153,108,42,4,1229,4159,2605,2555,2364,2604,2500,2000,1197,379,20374
110041203,2736,1702,2021,1586,1677,1628,1253,976,573,14146,0,0,7,0,0,3,0,0,0,13,93,137,140,116,111,123,117,66,25,923,0,3,13,11,12,23,27,8,0,93,3,9,11,12,21,15,17,3,0,85,0,0,3,3,3,6,8,0,0,30,0,0,0,0,0,3,4,0,0,13,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,99,150,165,141,145,174,181,78,26,1154,99,152,172,143,145,172,181,78,26,1166,2838,1855,2189,1725,1816,1797,1431,1058,598,15315
110041204,1478,707,777,631,579,548,344,150,51,5262,8,9,3,0,0,0,0,0,0,14,28,58,44,21,17,19,11,5,0,197,0,0,3,0,0,0,0,0,0,3,0,8,8,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,69,59,21,17,16,9,5,0,223,29,70,60,24,13,16,9,5,0,236,1509,777,839,653,594,564,359,150,54,5497
110041205,3548,1618,1524,2097,2472,2591,2123,1066,370,17411,3,4,3,3,10,7,3,4,0,31,70,103,87,42,50,85,70,41,18,565,0,3,0,0,3,5,10,0,0,16,0,7,3,4,9,3,4,3,0,36,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,3,0,0,6,0,0,0,7,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,74,121,95,49,63,102,88,44,18,651,77,122,93,49,67,108,94,52,18,684,3627,1741,1622,2141,2541,2698,2220,1114,391,18092
111011206,3135,2055,1697,1965,2268,2199,1811,1192,535,16862,6,5,0,0,4,0,0,6,0,27,64,84,90,50,48,31,47,53,41,512,0,0,3,0,0,0,0,0,0,11,0,0,4,0,3,10,7,0,0,24,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,85,104,50,55,43,51,59,41,553,73,86,104,52,52,44,55,61,41,576,3206,2148,1803,2017,2325,2246,1866,1250,577,17441
111011207,829,640,472,566,792,823,702,361,152,5333,0,3,0,0,3,0,0,0,0,7,14,36,23,21,21,28,43,6,0,195,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,24,28,25,35,44,8,0,213,12,36,24,26,25,31,49,8,0,225,842,678,498,599,821,851,749,376,154,5560
111011208,4448,2599,3133,2960,2901,2673,2021,1434,595,22756,4,9,4,3,3,3,3,0,0,28,74,123,138,92,100,99,87,59,31,797,0,0,0,5,5,8,3,0,0,19,0,0,3,5,0,10,8,0,0,25,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,7,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,78,131,143,103,113,129,98,65,30,877,77,136,144,105,114,132,98,64,35,904,4527,2739,3278,3064,3015,2801,2122,1500,622,23666
111011209,4428,2662,2956,2948,2924,2735,2133,1081,514,22379,0,4,4,0,0,5,3,0,0,26,92,118,118,66,47,40,43,22,12,552,0,0,3,3,0,3,0,5,0,15,0,3,6,0,3,0,4,3,0,23,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,124,129,70,49,50,44,22,8,600,96,129,130,71,55,55,53,24,14,625,4526,2793,3091,3018,2974,2788,2178,1104,523,23001
111011210,1690,1017,969,975,1140,1047,846,531,264,8469,0,0,0,0,0,0,0,0,0,9,61,52,56,43,33,24,11,3,4,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,56,45,40,24,15,10,4,298,59,52,59,45,42,20,15,10,6,307,1747,1072,1026,1016,1183,1065,858,542,269,8775
111011211,636,353,216,403,451,489,372,249,146,3308,0,0,0,0,3,4,0,0,0,6,14,3,6,11,12,3,11,0,6,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,13,7,16,6,11,4,4,77,14,3,13,7,19,13,11,6,4,80,647,356,228,410,467,500,382,253,156,3390
111011212,1803,1148,915,1141,1468,1645,1480,912,372,10891,0,4,3,0,8,4,3,5,0,23,34,50,48,33,34,48,32,13,8,305,0,0,3,0,0,0,0,0,0,11,0,0,0,3,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,42,47,55,45,32,61,40,21,8,350,46,55,56,45,42,59,44,25,7,368,1850,1198,973,1179,1514,1706,1528,934,376,11262
111011213,2209,1339,772,1400,1725,1638,1426,626,244,11384,3,0,0,0,0,0,0,0,0,3,46,37,31,30,18,27,19,14,3,220,0,0,0,0,0,3,0,0,0,5,3,3,0,5,0,3,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,37,31,34,17,32,18,21,3,243,52,37,31,37,17,32,18,21,3,251,2259,1382,803,1439,1749,1672,1444,644,246,11630
