SA2_MAINCODE_2016,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_M,Non_sch_quls_Cert3a4_Level_F,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_M,Non_sch_quls_Cert1a2_Level_F,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_M,Non_sch_quls_Certnfd_Level_F,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_M,Non_sch_quls_CertTot_Level_F,Non_sch_quls_CertTot_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
118011339,7606,7979,15587,4117,3087,7206,1015,1738,2756,185,271,452,199,206,406,5523,5302,10822,1299,1831,3132,3.6,3.9,3.8,72.6,66.4,69.4,69.9,63.9,66.8,868,941,1816,170,214,379,2215,2635,4856,641,849,1486,830,304,1139,28,49,84,114,165,284,979,526,1505,6129,6269,12394,1739,1794,3538,3580,3632,7214,4000,4190,8192
118011340,8628,8915,17544,4828,3569,8398,1031,1941,2980,217,285,495,222,227,455,6302,6018,12323,1217,1826,3046,3.5,3.8,3.7,73,67.5,70.2,70.4,65,67.7,945,935,1881,205,248,450,2634,3071,5703,624,924,1545,827,348,1171,28,47,69,134,169,302,982,567,1550,6635,6759,13394,2120,2204,4326,3673,3688,7359,4715,4976,9691
118011341,6654,7679,14331,3274,2580,5857,832,1583,2421,139,218,359,195,170,370,4443,4562,9003,1366,2130,3494,4.4,3.7,4.1,66.8,59.4,62.8,63.8,57.1,60.3,762,855,1610,147,206,350,1907,2295,4206,499,749,1247,619,304,920,23,35,56,81,147,227,715,484,1200,5271,5938,11209,1456,1658,3108,2986,3387,6371,3490,3935,7421
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,9815,11482,21296,4977,3807,8784,1295,2215,3510,205,332,537,206,229,433,6682,6581,13267,2148,3705,5855,3.1,3.5,3.3,68.1,57.3,62.3,66,55.3,60.3,1410,1284,2694,211,353,562,3187,3705,6893,658,1172,1833,600,342,941,39,63,101,136,243,382,779,647,1429,8026,9035,17057,2117,2457,4578,4539,5362,9896,5382,5929,11313
118011344,4063,4582,8646,2197,1309,3502,561,1206,1767,98,134,234,112,120,233,2964,2773,5739,852,1523,2370,3.8,4.3,4.1,73,60.5,66.4,70.3,57.8,63.6,433,434,862,75,123,200,1291,1372,2667,344,577,925,428,207,638,11,24,40,67,117,184,508,349,856,4027,4352,8379,666,762,1430,2531,2742,5273,1958,2170,4128
118011345,6214,6980,13199,3532,3057,6590,726,1323,2049,144,223,364,165,147,312,4560,4751,9316,1023,1537,2561,3.6,3.1,3.3,73.4,68.1,70.6,70.8,65.9,68.2,967,1040,2002,161,273,433,2150,2448,4594,437,612,1043,438,229,666,14,31,49,79,134,207,531,392,925,4801,5185,9982,1485,1746,3234,2504,2798,5306,3589,4027,7615
118011346,4361,5080,9439,2166,1205,3371,594,1194,1792,91,130,224,105,105,214,2960,2642,5599,1104,2065,3167,3.5,4,3.8,67.9,52,59.3,65.4,49.8,57.1,558,461,1020,79,134,212,1378,1520,2896,315,525,840,296,160,458,15,26,41,65,113,176,377,296,676,4204,4804,9005,826,938,1760,2672,3051,5716,2199,2552,4749
118011347,2910,3641,6553,1492,1277,2772,394,650,1044,54,94,149,67,68,133,2001,2092,4096,604,1171,1770,3.3,3.3,3.2,68.8,57.5,62.5,66.7,55.5,60.5,454,455,907,75,112,186,1036,1271,2307,165,338,510,176,96,276,10,10,12,40,62,105,224,165,394,2374,2843,5214,626,773,1399,1329,1662,2994,1565,1881,3449
118021348,9958,11295,21249,5465,4415,9884,1162,2490,3647,240,374,617,272,280,547,7134,7561,14693,1886,2775,4659,3.8,3.7,3.7,71.6,66.9,69.1,69,64.4,66.6,1175,1365,2540,233,434,666,2755,3492,6250,786,1153,1932,1257,548,1806,38,78,121,144,219,362,1436,845,2285,8503,9488,17994,2036,2407,4442,4886,5582,10464,5265,5921,11186
118021350,10456,9591,20047,3998,2553,6552,1022,2117,3143,241,293,538,246,237,484,5506,5202,10707,4206,3571,7777,4.5,4.6,4.5,52.7,54.2,53.4,50.3,51.7,51,598,583,1177,101,171,270,1178,1649,2829,687,990,1680,1848,665,2511,49,113,163,141,259,407,2042,1032,3078,8503,8953,17457,1282,1305,2584,5894,6303,12203,3546,3587,7130
118021564,6730,6692,13418,2239,1591,3832,971,1305,2277,177,244,420,376,407,782,3756,3550,7311,2495,2616,5109,10,11.5,10.7,55.8,53,54.5,50.3,46.9,48.7,824,723,1547,72,130,203,1521,1718,3238,393,502,892,478,231,707,35,39,80,49,95,152,568,364,934,4584,4471,9047,2166,2209,4375,2050,2149,4200,4583,4416,9005
118021565,7045,6789,13838,2271,1546,3816,958,1311,2272,137,150,288,388,360,746,3757,3360,7121,2905,3089,5990,10.3,10.7,10.5,53.3,49.5,51.5,47.8,44.3,46.1,871,774,1648,84,138,220,1799,1931,3727,398,493,894,585,242,830,33,46,78,74,116,187,691,398,1093,5157,4945,10102,2224,2144,4369,2965,3004,5963,4298,3958,8258
118021566,3894,4315,8208,1908,1266,3179,493,934,1425,89,97,194,115,95,213,2610,2396,5010,1078,1696,2781,4.4,4,4.3,67,55.5,61,63.9,53.2,58.5,409,422,835,58,118,181,959,1119,2072,300,431,729,561,196,763,15,31,48,66,105,172,644,330,980,3674,4049,7721,685,704,1389,2388,2707,5097,1804,1897,3705
118021567,4210,4721,8930,1854,1330,3178,514,1019,1534,104,151,251,113,145,261,2589,2640,5228,1279,1741,3013,4.4,5.5,5,61.5,55.9,58.5,58.7,53,55.6,392,420,812,70,129,198,845,1093,1935,324,503,821,679,285,959,24,34,55,60,111,177,759,427,1191,3781,4184,7967,772,795,1570,2377,2773,5145,2010,2056,4068
118021568,4196,4382,8579,1809,1241,3052,519,897,1419,79,139,220,189,160,344,2597,2436,5034,1327,1689,3019,7.3,6.6,6.8,61.9,55.6,58.7,57.4,52,54.7,472,444,913,55,83,146,959,1084,2050,278,439,722,501,207,703,12,30,50,73,90,163,586,330,911,3643,3849,7494,911,918,1828,2282,2452,4737,2129,2128,4258
118021569,6633,7565,14197,3657,3108,6765,843,1600,2444,144,249,400,189,185,375,4840,5148,9984,1306,1868,3174,3.9,3.6,3.8,73,68.1,70.3,70,65.5,67.7,842,935,1775,160,271,426,1821,2444,4264,511,807,1318,891,362,1259,34,47,76,113,161,279,1037,572,1610,5656,6298,11952,1484,1735,3222,3175,3512,6685,3698,4225,7925
118021570,5382,5848,11228,2644,2204,4851,623,1178,1809,110,185,293,156,137,292,3533,3709,7248,1166,1608,2772,4.4,3.7,4,65.6,63.4,64.6,62.7,61,61.9,656,749,1405,114,188,302,1424,1810,3229,376,535,918,639,239,879,12,43,60,50,85,139,708,367,1075,4158,4598,8761,1207,1352,2558,2340,2625,4968,2886,3175,6057
119011354,8245,8678,16922,3038,1640,4678,983,1543,2529,253,225,477,401,335,738,4685,3733,8417,3103,4474,7571,8.6,9,8.8,56.8,43,49.7,51.8,39.3,45.4,190,215,407,43,69,116,702,895,1602,564,801,1364,1591,657,2247,55,108,160,136,252,392,1781,1020,2804,8749,9063,17817,1108,1197,2304,6286,6444,12727,2967,3128,6092
119011355,347,369,713,174,122,302,38,54,95,19,25,41,11,8,22,248,211,458,67,128,190,4.4,3.8,4.8,71.5,57.2,64.2,66.6,54.5,61.4,33,31,59,4,3,13,74,95,168,39,42,83,37,18,58,3,0,5,3,3,8,43,22,72,246,258,505,124,149,278,18,16,30,340,366,706
119011356,4236,4412,8649,1704,967,2668,555,801,1358,134,134,262,198,190,386,2587,2087,4673,1415,2085,3495,7.7,9.1,8.3,61.1,47.3,54,56.5,43.1,49.6,122,125,242,21,47,65,474,533,1012,285,426,710,771,329,1101,33,60,86,65,104,170,865,493,1353,4657,4670,9322,538,557,1097,3191,3196,6392,1691,1729,3417
119011357,9595,10090,19678,3343,1773,5118,1384,1654,3034,341,266,606,485,358,842,5548,4049,9596,3454,5400,8855,8.7,8.8,8.8,57.8,40.1,48.8,52.8,36.6,44.5,355,318,682,66,93,164,976,1229,2203,593,924,1517,1534,654,2188,61,108,172,134,244,373,1731,1008,2735,10551,10822,21375,1228,1204,2437,7563,7785,15346,3578,3630,7202
119011358,6574,7108,13677,3056,1941,4997,779,1414,2196,164,191,353,256,242,497,4258,3790,8051,1997,2990,4982,6,6.4,6.2,64.8,53.3,58.9,60.8,49.9,55.2,287,332,619,79,110,193,923,1095,2023,565,699,1262,1371,579,1954,38,102,139,143,202,351,1552,889,2445,6531,6906,13436,919,950,1871,4701,4929,9629,2502,2626,5132
119011359,9976,10584,20559,4941,2886,7828,1147,2627,3774,265,341,609,333,323,658,6694,6181,12875,2864,3956,6824,5,5.2,5.1,67.1,58.4,62.6,63.7,55.3,59.4,393,434,829,107,170,283,1233,1614,2852,844,1185,2027,2672,924,3595,60,150,208,184,360,543,2916,1432,4343,10473,10999,21476,1194,1238,2435,7581,8001,15582,3640,3759,7401
119011360,6288,6859,13144,2921,1927,4849,772,1345,2116,163,191,352,281,210,491,4134,3669,7807,1831,2843,4674,6.8,5.7,6.3,65.7,53.5,59.4,61.3,50.5,55.7,287,263,548,53,89,149,870,1059,1928,505,691,1202,1287,573,1863,49,90,139,112,164,271,1451,823,2274,6250,6665,12911,1012,1095,2114,4238,4583,8819,2710,2912,5621
119011361,7990,8220,16214,2948,1737,4686,1064,1305,2365,272,200,473,477,327,804,4758,3576,8334,2734,4168,6905,10,9.1,9.6,59.5,43.5,51.4,53.6,39.4,46.4,241,226,469,38,84,120,886,993,1881,551,717,1268,1297,597,1889,56,120,179,110,177,293,1460,895,2359,8294,8438,16727,1145,1116,2259,5863,5865,11726,3041,3171,6218
119011571,6101,6481,12577,2315,1313,3630,961,1025,1982,175,161,333,357,358,719,3804,2853,6656,1837,3135,4973,9.4,12.5,10.8,62.4,44,52.9,56.6,38.6,47.3,414,351,765,52,70,122,988,992,1978,480,632,1114,670,445,1115,35,78,117,88,121,215,797,647,1448,5762,6179,11948,1320,1272,2594,3380,3678,7057,3172,3250,6423
119011572,6181,6426,12606,2176,1238,3415,867,973,1840,205,151,351,358,334,687,3599,2695,6292,2018,3152,5171,9.9,12.4,10.9,58.2,41.9,49.9,52.5,36.8,44.5,259,184,443,38,42,79,779,848,1632,461,567,1030,664,429,1095,39,78,116,99,120,213,798,628,1426,6054,6164,12220,994,973,1964,4055,4107,8162,2563,2616,5178
119021362,7561,7950,15510,3100,1867,4963,1061,1508,2570,219,225,449,337,288,623,4719,3890,8608,2427,3618,6045,7.1,7.4,7.2,62.4,48.9,55.5,57.9,45.3,51.5,331,317,648,60,99,155,970,1160,2128,623,765,1384,1160,582,1741,47,96,143,115,183,302,1321,869,2190,7506,7827,15326,1102,1068,2167,5298,5605,10899,2939,2897,5836
119021363,12782,13054,25835,5057,3159,8219,2202,2628,4826,381,343,727,648,650,1296,8290,6776,15066,3759,5539,9290,7.8,9.6,8.6,64.9,51.9,58.3,59.8,47,53.3,857,821,1675,115,159,279,2048,2305,4353,1123,1201,2323,1323,751,2068,75,116,191,164,266,428,1557,1131,2683,11291,11396,22683,2776,2739,5514,6789,7039,13824,6731,6575,13308
119021364,9353,9958,19318,4246,2586,6828,1137,2166,3302,251,300,551,292,254,546,5926,5297,11227,2874,4089,6966,4.9,4.8,4.9,63.4,53.2,58.1,60.2,50.7,55.3,472,528,995,126,178,299,1408,1731,3138,808,1023,1825,1634,643,2278,57,106,155,195,292,481,1879,1036,2919,9595,10067,19666,1022,994,2013,7245,7649,14892,2968,2987,5956
119021366,8189,7896,16083,2782,1406,4187,1328,1239,2569,302,222,528,460,367,825,4872,3234,8109,2789,4162,6960,9.4,11.3,10.2,59.5,41,50.4,53.9,36.3,45.3,324,271,591,31,68,103,928,875,1805,575,697,1267,1089,536,1625,55,89,144,111,167,280,1253,800,2050,8470,8202,16674,1226,1042,2268,5836,5779,11618,3295,2948,6245
119021367,5283,5531,10812,2276,1311,3591,671,1094,1764,151,141,287,253,187,441,3350,2737,6079,1617,2477,4094,7.6,6.8,7.3,63.4,49.5,56.2,58.6,46,52.2,230,208,439,30,65,93,695,829,1522,408,560,967,971,378,1346,27,73,99,109,162,269,1105,611,1716,5503,5689,11194,684,700,1387,3876,4048,7920,2000,2069,4073
119021573,6997,5736,12734,2357,887,3242,1296,793,2091,232,101,333,534,343,884,4431,2121,6553,2090,3206,5296,12.1,16.2,13.5,63.3,37,51.5,55.5,31,44.5,724,390,1119,59,78,139,1183,920,2109,461,427,890,540,333,874,41,63,102,83,98,181,665,495,1157,6725,5941,12669,1551,1128,2671,3709,3498,7205,3869,2930,6801
119021574,4103,3636,7742,1403,649,2052,788,577,1365,142,90,234,264,233,500,2596,1551,4150,1194,1797,2984,10.2,15,12,63.3,42.7,53.6,56.9,36.2,47.2,391,254,638,49,37,90,715,601,1312,344,321,664,348,220,570,22,37,63,51,66,115,426,324,747,3976,3602,7584,821,703,1525,2296,2176,4471,2150,1802,3952
119031368,9800,10337,20135,3827,2563,6390,1597,1982,3572,275,264,536,537,532,1068,6239,5335,11577,3059,4513,7572,8.6,10,9.2,63.7,51.6,57.5,58.2,46.5,52.1,1099,1093,2195,109,121,228,2060,2215,4275,805,919,1729,848,442,1287,40,52,93,120,161,281,1004,655,1664,8389,8695,17088,2383,2525,4909,5015,5229,10245,5340,5562,10903
119031369,9449,10330,19780,4641,3037,7673,1383,2432,3807,263,344,602,347,375,715,6622,6175,12802,2376,3668,6041,5.2,6.1,5.6,70.1,59.8,64.7,66.5,56.3,61.1,855,796,1646,129,237,363,1866,2264,4128,823,1092,1914,1557,737,2289,62,104,168,172,285,457,1790,1123,2907,9013,9710,18719,1596,1669,3269,5849,6294,12144,4338,4726,9067
119031370,5402,6037,11439,2266,1467,3731,733,1187,1922,161,144,305,242,250,491,3407,3046,6450,1769,2712,4478,7.1,8.2,7.6,63.1,50.5,56.4,58.5,46.3,52.1,340,329,667,51,88,138,941,1045,1982,422,604,1030,769,363,1128,26,60,87,88,161,255,886,584,1468,5345,5866,11213,794,817,1613,3726,4113,7838,2147,2314,4459
119031371,5076,5316,10390,2410,1432,3846,733,1402,2132,103,171,277,171,145,314,3421,3146,6572,1474,1996,3472,5,4.6,4.8,67.4,59.2,63.3,63.9,56.5,60.2,481,405,892,106,135,245,1138,1284,2421,418,627,1040,855,330,1189,27,58,85,100,186,288,985,575,1557,5076,5300,10379,728,734,1461,3755,3922,7676,1877,1925,3801
119031372,6975,7701,14674,3228,1881,5103,940,1789,2728,162,230,397,206,194,397,4528,4098,8623,2189,3268,5458,4.5,4.7,4.6,64.9,53.2,58.8,62.1,50.6,56.1,348,336,677,81,180,253,1068,1272,2342,627,888,1521,1593,552,2143,40,103,141,158,296,448,1788,950,2735,7306,7745,15052,827,928,1750,5504,5802,11306,2345,2563,4910
119031373,4604,4902,9507,1629,1020,2647,603,856,1466,127,125,253,234,237,470,2600,2241,4839,1701,2330,4034,9,10.6,9.7,56.5,45.7,50.9,51.2,40.8,45.9,273,261,531,44,56,95,670,748,1422,346,428,777,557,285,845,30,68,96,72,121,192,657,469,1132,4203,4419,8619,820,819,1647,2709,2934,5646,2112,2087,4197
119031374,9700,10405,20107,4240,2660,6900,1453,2345,3798,263,287,549,451,406,850,6405,5696,12101,2936,4309,7243,7,7.1,7,66,54.7,60.2,61.4,50.9,55.9,929,867,1798,126,165,289,2159,2280,4434,895,1131,2026,1163,567,1727,52,103,157,147,267,412,1359,930,2291,9276,9735,19007,1692,1869,3560,6188,6619,12802,4402,4653,9055
119041375,9246,9230,18470,4180,2910,7085,1475,1877,3353,276,274,553,427,354,781,6368,5409,11777,2248,3202,5454,6.7,6.5,6.6,68.9,58.6,63.8,64.1,54.8,59.5,837,997,1840,125,168,295,2083,2213,4296,803,895,1695,1043,501,1538,34,67,104,130,161,288,1208,724,1928,7169,7190,14362,2562,2537,5100,3969,4115,8084,5424,5261,10686
119041376,10645,11107,21753,4638,2960,7598,1622,2374,3994,305,308,611,466,390,862,7027,6037,13061,2925,4291,7220,6.6,6.5,6.6,66,54.4,60,61.7,50.8,56.1,731,715,1449,113,153,269,1807,2061,3875,933,1104,2040,1477,716,2198,52,110,163,178,270,451,1707,1103,2813,10287,10477,20767,1700,1725,3427,6882,7110,13992,4509,4497,9003
119041377,4987,5361,10350,2251,1454,3707,635,1155,1787,128,140,266,196,144,342,3208,2887,6100,1559,2250,3808,6.1,5,5.6,64.3,53.9,58.9,60.4,51.3,55.7,277,263,536,62,95,157,852,977,1830,459,575,1039,814,332,1149,38,66,103,83,154,235,933,546,1484,5154,5410,10562,593,632,1223,3759,3996,7758,1758,1838,3596
119041378,4680,4779,9455,2160,1485,3645,807,1050,1855,123,141,264,217,221,433,3310,2884,6197,1127,1641,2767,6.6,7.7,7,70.7,60.3,65.5,66,56,61,532,483,1021,65,81,144,1093,1213,2312,428,473,904,516,294,810,19,48,62,58,98,155,591,435,1027,4082,4180,8267,1075,1059,2134,2330,2443,4776,2616,2551,5160
119041379,6543,6718,13261,3023,1953,4972,1018,1543,2561,195,198,395,274,247,527,4513,3939,8446,1727,2460,4189,6.1,6.3,6.2,69,58.6,63.7,64.7,55,59.8,549,503,1054,80,112,196,1307,1440,2753,622,777,1400,924,446,1365,30,62,93,120,170,290,1071,677,1747,6152,6269,12418,1172,1154,2327,4100,4304,8404,2974,2862,5841
119041380,5595,6131,11730,2563,1730,4294,655,1204,1851,185,225,417,165,175,339,3559,3339,6901,1566,2336,3905,4.6,5.2,4.9,63.6,54.5,58.8,60.8,51.5,55.9,320,268,584,50,102,152,813,1100,1911,531,683,1207,968,440,1413,36,78,114,100,184,285,1101,707,1808,5118,5568,10684,891,926,1811,3461,3736,7195,2327,2540,4868
119041381,8778,8403,17182,3752,2349,6110,1607,1866,3470,269,257,523,414,379,791,6049,4851,10895,2101,2909,5011,6.8,7.8,7.3,68.9,57.7,63.4,64.1,53.2,58.8,780,705,1478,94,120,212,1811,1835,3639,768,793,1565,990,462,1449,56,70,122,102,159,268,1153,687,1844,7278,7084,14364,1957,1716,3681,4305,4395,8695,4597,4062,8657
119041382,6214,7103,13319,2920,2031,4947,697,1443,2135,176,214,385,195,172,368,3980,3856,7837,1832,2837,4666,4.9,4.5,4.7,64,54.3,58.8,61,51.9,56.1,270,324,602,65,123,183,872,1166,2040,567,858,1430,1298,557,1853,55,95,148,150,269,422,1503,921,2423,5948,6730,12680,838,917,1759,4134,4636,8768,2439,2819,5258
120011383,8529,9482,18005,4271,2877,7149,1033,2156,3185,222,258,482,251,222,477,5770,5512,11286,2374,3521,5897,4.4,4,4.2,67.7,58.1,62.7,64.8,55.8,60.1,738,753,1487,166,244,412,1810,2172,3982,773,1073,1846,1417,572,1987,51,83,133,164,315,480,1634,967,2606,8372,9085,17451,1322,1379,2700,5559,6041,11602,3787,4119,7906
120011384,10381,10796,21181,5189,3456,8642,1212,2040,3256,246,349,596,482,477,960,7132,6321,13452,2646,3857,6496,6.8,7.5,7.1,68.7,58.5,63.5,64,54.1,59,1608,1706,3310,158,239,397,2883,3122,6001,887,950,1834,883,410,1296,44,69,114,108,176,288,1038,653,1696,8234,8524,16758,2895,3001,5898,3993,4225,8217,6674,6860,13529
120011385,6979,8167,15145,3749,2734,6482,868,1805,2670,154,241,399,173,176,344,4943,4958,9897,1561,2634,4200,3.5,3.5,3.5,70.8,60.7,65.3,68.4,58.5,63.1,684,775,1460,173,283,459,1736,2084,3821,607,911,1517,994,451,1444,39,70,111,139,225,364,1165,742,1911,6692,7528,14227,1116,1225,2339,4403,5054,9456,3087,3452,6535
120011386,7846,9088,16929,4041,3051,7093,932,1862,2794,206,296,502,222,214,442,5401,5428,10825,1930,3090,5018,4.1,3.9,4.1,68.8,59.7,63.9,66,57.3,61.4,676,721,1397,173,263,443,1620,2135,3760,669,1050,1718,1234,557,1795,46,83,132,177,252,430,1457,894,2350,7378,8295,15669,1329,1447,2781,4764,5460,10230,3579,4002,7578
120021387,6123,6830,12952,3268,2553,5818,748,1450,2204,146,210,355,170,175,347,4331,4390,8722,1201,1850,3053,3.9,4,4,70.7,64.3,67.3,68,61.7,64.7,941,1098,2037,181,331,510,1867,2190,4052,457,699,1153,541,219,757,28,36,65,77,121,196,638,382,1021,5323,5842,11172,1221,1350,2577,3246,3647,6892,3097,3303,6396
120021388,10119,11314,21437,5551,4447,9999,1243,2575,3820,267,387,655,315,306,621,7379,7711,15094,1953,2796,4750,4.3,4,4.1,72.9,68.2,70.4,69.8,65.5,67.5,1207,1548,2757,271,506,772,2769,3467,6236,873,1088,1961,1099,558,1660,61,88,146,128,212,341,1289,858,2155,9088,9982,19068,2192,2296,4484,5428,6044,11477,5256,5707,10971
120021389,5339,6074,11409,3046,2505,5546,568,1264,1839,130,204,331,144,143,288,3886,4122,8007,1009,1493,2501,3.7,3.5,3.6,72.8,67.9,70.2,70.1,65.4,67.6,659,808,1468,154,240,390,1462,1817,3280,442,630,1069,620,296,918,20,36,51,81,110,186,717,444,1157,4659,5216,9873,1256,1317,2572,2766,3170,5933,2843,3100,5940
120031390,10613,10849,21464,4647,3255,7905,1772,2332,4101,259,285,545,472,465,936,7155,6331,13490,2724,3798,6519,6.6,7.3,6.9,67.4,58.4,62.8,62.9,54.1,58.5,1214,1222,2437,198,303,498,2591,2876,5464,900,1041,1943,1034,473,1515,50,73,118,145,185,327,1226,733,1966,8496,8874,17368,2478,2406,4886,4945,5291,10233,5679,5623,11307
120031391,10325,11318,21644,3945,2963,6905,1603,2256,3857,269,298,569,545,519,1070,6361,6035,12401,3406,4702,8102,8.6,8.6,8.6,61.6,53.3,57.3,56.3,48.7,52.4,1136,1263,2396,143,223,369,2435,2767,5200,822,1008,1832,864,417,1277,49,72,119,108,197,303,1021,679,1707,8283,9074,17356,2632,2817,5445,5117,5642,10762,5524,6020,11547
120031392,4215,4485,8697,2017,1418,3435,625,1062,1680,92,114,206,148,117,269,2884,2714,5598,1087,1521,2609,5.1,4.3,4.8,68.4,60.5,64.4,64.9,57.8,61.2,362,390,758,94,141,232,781,1055,1836,362,472,833,626,298,928,26,29,56,79,98,174,731,432,1158,3966,4094,8065,705,785,1493,2897,3041,5941,1607,1715,3326
120031393,6667,7589,14259,3112,2208,5323,918,1692,2609,175,203,372,239,214,454,4442,4319,8761,1934,2918,4845,5.4,5,5.2,66.6,56.9,61.4,63.1,54.1,58.2,486,515,1000,97,172,268,1207,1599,2808,542,770,1313,1062,527,1594,34,80,121,115,193,311,1215,802,2022,6573,7316,13885,1012,1110,2125,4632,5170,9807,2707,2996,5705
120031394,6712,7543,14257,3406,2901,6309,903,1585,2483,167,254,422,244,244,485,4721,4976,9698,1465,1996,3460,5.2,4.9,5,70.3,66,68,66.7,62.8,64.6,623,843,1461,200,342,540,1490,2004,3487,559,744,1309,878,484,1362,46,76,121,95,118,216,1021,671,1692,5863,6443,12307,1334,1457,2793,3781,4103,7879,3205,3575,6783
120031395,5395,5793,11185,2673,1989,4660,760,1370,2129,123,167,285,154,147,307,3716,3673,7390,1357,1823,3174,4.1,4,4.2,68.9,63.4,66.1,65.9,60.9,63.2,564,705,1267,117,213,326,1298,1572,2871,460,543,1003,652,299,953,28,43,70,74,131,206,761,472,1228,5147,5402,10550,918,990,1906,3476,3640,7110,2386,2544,4927
120031396,7253,6471,13725,3394,2026,5420,1125,1205,2325,202,205,403,344,359,707,5065,3789,8852,1435,2134,3570,6.8,9.5,8,69.8,58.6,64.5,65.1,53.1,59.4,984,817,1808,105,124,226,1781,1702,3482,629,553,1181,481,313,798,27,48,74,69,106,173,575,461,1043,5454,5011,10465,2005,1820,3825,2378,2359,4734,4732,4143,8876
120031575,10966,10905,21874,4751,2928,7675,1960,2375,4340,306,300,605,483,422,907,7504,6018,13520,2782,4266,7050,6.4,7,6.7,68.4,55.2,61.8,64,51.4,57.7,1405,1084,2493,149,203,355,3131,2987,6123,758,984,1742,721,398,1117,34,62,97,97,206,299,856,665,1520,8923,9313,18237,2586,2233,4815,5261,5767,11029,5965,5536,11499
120031576,1423,1484,2911,713,470,1181,175,315,489,35,42,80,70,53,128,985,885,1874,373,525,902,7.1,6,6.8,69.2,59.6,64.4,64.9,55.7,60.1,124,96,225,25,37,61,280,345,626,112,177,285,215,86,301,4,27,31,22,32,50,240,138,383,1377,1402,2784,233,279,508,969,983,1950,581,622,1200
121011398,11018,12661,23676,5450,3805,9256,1379,2398,3779,245,332,576,431,463,895,7507,7000,14509,2878,4922,7796,5.7,6.6,6.2,68.1,55.3,61.3,64.2,51.6,57.5,1707,1663,3369,237,339,578,3336,3856,7196,877,1176,2050,677,398,1077,31,69,105,111,223,333,821,691,1514,9566,10616,20180,2901,3240,6143,4973,5586,10557,6949,7741,14691
121011399,8246,9019,17266,4537,3297,7827,1059,1964,3024,184,292,471,289,295,587,6068,5847,11915,1784,2759,4546,4.8,5,4.9,73.6,64.8,69,70.1,61.6,65.6,1235,1295,2528,194,304,499,2571,2807,5377,741,979,1714,730,383,1116,27,58,80,113,224,330,861,664,1523,7257,7797,15052,2051,2156,4208,4191,4652,8838,4701,4941,9638
121011400,10517,11039,21558,5490,3711,9196,1346,2612,3958,220,335,557,325,306,625,7379,6956,14334,2649,3605,6256,4.4,4.4,4.4,70.2,63,66.5,67.1,60.3,63.6,1694,1498,3195,282,461,737,3244,3646,6895,795,1155,1951,815,413,1233,42,75,119,141,257,400,1000,742,1748,9992,10406,20398,2191,2184,4378,6257,6717,12972,5492,5401,10890
