SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
102011030,0,0,0,0,0,0,0,0,0,0,99,245,223,381,303,266,202,83,20,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,17,21,25,26,8,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,7,7,3,17,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,0,0,0,0,327,727,624,919,598,612,486,320,189,4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,4,12,11,8,10,3,0,48,0,0,0,0,4,0,5,3,0,15,0,0,0,3,0,0,6,3,0,11,7,32,32,63,69,75,92,79,39,482,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,6,3,6,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,8,0,0,0,6,3,4,0,3,3,32,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
102011032,0,0,0,0,0,0,0,0,0,0,559,855,866,1830,824,741,498,254,127,6554,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5,4,0,0,0,29,0,0,0,0,0,0,5,0,0,9,3,8,7,35,17,12,16,4,0,107,0,0,0,0,3,3,0,0,0,12,0,0,3,3,0,5,3,7,0,28,3,9,15,66,64,96,80,36,15,399,0,0,0,10,3,0,4,0,0,20,0,0,0,3,3,0,0,0,0,10,0,3,0,5,3,3,6,7,3,34,0,0,0,0,0,0,4,3,0,11,0,3,0,5,5,5,0,3,0,26,3,9,5,129,9,3,4,3,0,177,0,0,5,7,4,4,3,0,0,20,0,0,0,8,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
102011033,0,0,0,0,0,0,0,0,0,0,215,458,488,640,336,227,93,50,7,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,14,39,34,39,23,17,7,171,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,0,169,419,352,595,315,303,246,178,119,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6,24,31,25,56,43,23,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,204,434,399,682,311,297,192,52,21,2582,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,5,5,6,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,24,35,37,39,18,10,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,3,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,14,4,0,5,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,0,0,228,573,489,756,404,393,214,80,47,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,7,13,38,62,57,33,20,5,244,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,13,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,0,163,367,257,557,302,272,226,145,37,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,0,0,22,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,0,3,0,10,0,0,6,34,34,41,37,23,6,187,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,4,7,5,0,23,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,0,230,422,329,648,309,330,291,155,56,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,9,33,27,36,36,25,8,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,0,0,0,0,0,351,734,712,1187,597,625,512,188,60,4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,4,3,0,3,0,19,0,0,0,0,0,0,4,0,0,11,0,4,0,6,4,0,5,0,0,28,0,0,0,0,0,3,3,3,0,11,0,0,0,6,0,0,4,3,0,12,5,35,35,98,93,62,89,48,11,473,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,4,0,3,0,4,0,0,0,0,5,4,15,0,3,27,0,0,0,0,0,5,0,3,0,7,0,3,0,3,0,3,0,0,0,9,0,0,3,19,4,0,0,4,0,33,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102011040,0,0,0,0,0,0,0,0,0,0,653,1159,1107,1876,1105,1029,1055,543,216,8743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,5,0,3,3,0,20,0,0,0,3,0,0,4,0,0,12,0,0,0,8,4,6,9,10,0,32,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,4,3,0,0,13,6,11,8,90,101,95,119,83,26,543,0,0,0,6,6,4,0,0,0,18,0,0,0,3,4,0,6,0,0,15,0,3,0,9,3,0,13,6,3,41,0,0,0,0,3,6,5,5,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,16,4,4,0,3,0,29,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011041,0,0,0,0,0,0,0,0,0,0,304,719,496,895,523,439,300,163,62,3904,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,4,0,0,0,8,3,16,13,36,46,32,57,27,7,233,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,10,0,3,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011042,0,0,0,0,0,0,0,0,0,0,343,645,625,1143,643,652,559,325,164,5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,11,0,0,0,0,4,0,6,0,0,12,0,3,4,17,6,6,3,6,4,52,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,10,50,62,65,70,55,19,324,0,0,0,4,3,0,3,0,0,14,0,0,0,4,3,3,0,0,0,9,0,0,0,3,5,0,9,0,0,22,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,6,0,0,0,12,0,0,4,21,7,0,3,0,3,37,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
102011043,0,0,0,0,0,0,0,0,0,0,337,624,613,1000,421,431,353,202,129,4117,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,3,16,0,0,0,0,0,0,0,0,0,6,0,0,3,17,3,0,0,3,0,30,0,0,0,0,0,0,4,3,0,13,0,0,0,0,0,0,3,0,0,8,0,7,11,39,43,42,69,44,13,267,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,3,0,0,9,0,0,0,0,3,0,6,8,4,24,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,21,3,3,3,0,3,41,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
102021044,0,0,0,0,0,0,0,0,0,0,686,1349,1163,2110,1000,965,764,403,237,8680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,6,6,0,3,4,0,0,15,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,4,3,0,0,8,3,18,20,65,56,64,87,49,24,377,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,3,3,19,0,0,0,0,0,3,6,4,0,18,0,0,0,0,0,3,0,3,0,8,0,3,0,9,0,0,0,0,0,19,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021045,0,0,0,0,0,0,0,0,0,0,425,849,785,1102,518,415,281,143,31,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,9,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,5,0,3,4,20,29,30,38,17,3,150,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021046,0,0,0,0,0,0,0,0,0,0,284,534,472,860,477,513,353,249,81,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,8,0,0,3,22,28,28,47,38,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,0,0,0,0,0,0,0,441,1029,907,1509,789,714,452,243,107,6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,6,0,7,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,6,0,11,15,49,61,67,66,50,21,335,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,6,0,0,0,0,3,3,7,7,3,30,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,21,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021048,0,0,0,0,0,0,0,0,0,0,601,1331,1271,1930,1076,971,704,447,200,8531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,4,0,5,0,6,3,0,0,13,0,0,0,0,0,0,6,4,0,9,0,0,0,0,0,4,3,3,0,13,0,4,0,21,74,57,75,63,33,331,0,0,3,3,5,6,0,4,0,16,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,5,9,3,3,22,0,0,0,0,0,7,3,3,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,22,5,0,0,3,0,41,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
102021049,0,0,0,0,0,0,0,0,0,0,85,209,195,286,232,178,106,39,11,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,17,21,10,4,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,0,0,0,0,242,573,553,845,530,529,555,377,77,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,11,18,35,73,70,22,234,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,17,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021051,0,0,0,0,0,0,0,0,0,0,138,344,318,459,266,225,143,50,12,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,28,20,30,15,5,122,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
102021052,0,0,0,0,0,0,0,0,0,0,146,373,333,521,321,306,278,129,30,2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,5,17,20,38,16,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021053,0,0,0,0,0,0,0,0,0,4,387,719,663,1357,740,727,631,347,124,5707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,3,4,3,7,0,0,0,15,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,4,4,0,3,12,0,4,4,34,38,39,58,43,10,222,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,3,7,17,0,0,0,0,0,0,9,7,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,23,3,0,0,0,0,33,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
102021054,0,0,0,0,0,0,0,0,0,0,265,463,458,834,461,537,451,256,117,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,16,15,32,42,42,12,165,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021055,0,0,0,0,0,0,0,0,0,0,185,356,290,491,220,197,117,85,16,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,0,0,0,12,0,0,0,11,3,10,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,11,19,17,25,16,0,102,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,4,29,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
102021056,0,0,0,0,0,0,0,0,0,0,534,1291,852,1506,686,460,375,174,63,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,9,3,0,0,24,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,3,0,0,9,4,8,14,42,71,47,46,55,11,301,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,5,3,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,42,7,3,3,0,0,60,0,0,0,3,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
102021057,0,0,0,0,0,0,0,0,0,0,254,514,488,811,452,363,313,123,45,3358,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,11,0,0,3,9,6,3,7,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,9,28,37,31,27,9,139,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,28,3,0,0,0,0,32,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
103011058,0,3,0,0,0,0,0,0,0,5,692,1367,1712,2636,1110,1093,723,371,144,9849,0,3,0,13,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,4,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11,17,7,4,5,0,0,45,0,0,0,0,0,4,0,0,0,7,0,0,3,3,0,0,0,0,0,12,0,5,24,33,27,47,53,30,10,232,0,0,0,0,3,0,0,0,0,11,0,0,0,3,3,0,0,0,0,11,0,0,0,0,4,3,11,5,0,28,0,0,0,0,0,3,5,0,0,9,0,0,0,3,0,0,0,0,0,9,0,5,3,47,9,3,0,0,0,73,0,0,0,3,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,8
