SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
121021404,26,56,3,12,5,3,0,4,0,110,49,96,19,3,14,8,0,5,0,192,116,131,233,8,37,33,33,40,9,630,54,35,167,3,7,3,7,22,3,304,17,14,40,6,4,9,5,19,0,114,14,46,3,15,0,3,0,3,0,84,13,59,5,0,0,0,3,0,0,79,154,135,16,13,53,26,16,16,0,431,29,73,4,30,14,6,7,7,3,172,18,46,14,5,12,6,0,5,5,101,13,0,22,10,0,0,6,4,3,55,0,0,0,0,0,0,0,0,0,0,5,4,3,3,3,0,0,0,0,34,3,4,7,4,0,7,3,3,11,46,500,694,552,102,157,102,81,129,40,2356,9,45,3,6,16,3,0,3,0,86,8,21,3,10,5,4,0,3,0,58,8,17,4,0,10,4,0,3,0,45,3,8,3,0,3,4,0,0,0,24,3,10,7,4,6,0,0,0,0,29
121021406,48,87,10,5,14,10,0,3,3,181,79,218,37,4,23,7,3,4,5,379,172,278,203,10,43,25,28,37,10,806,69,37,108,3,13,3,5,13,3,250,13,10,30,7,0,0,0,3,0,69,21,111,6,26,5,0,3,6,0,176,21,110,0,11,0,3,3,0,0,153,296,320,26,21,105,80,28,17,11,891,60,170,11,46,27,13,7,9,3,350,24,60,10,9,12,7,0,4,0,130,13,8,26,4,3,3,4,8,0,60,0,0,0,0,0,0,0,0,0,0,9,13,5,4,3,6,0,0,0,37,10,12,5,0,3,3,3,12,7,55,825,1425,483,139,257,166,87,122,42,3542,20,95,20,11,20,6,0,0,5,179,8,67,10,3,14,5,0,3,3,121,11,41,10,0,15,5,0,3,0,85,8,24,9,0,5,3,0,0,0,46,4,6,0,3,15,0,0,0,0,36
121021577,11,53,7,3,9,4,3,5,0,99,45,300,36,10,15,13,10,21,8,454,69,235,133,6,18,26,27,39,9,563,13,18,43,3,7,3,3,7,0,97,8,9,10,0,3,0,0,0,0,33,8,78,7,24,3,3,0,0,3,124,14,48,3,7,7,0,0,3,0,80,114,234,46,25,80,65,15,49,12,632,29,54,12,41,27,9,11,15,4,196,11,32,11,8,5,4,3,3,0,73,12,5,56,11,5,4,10,11,0,113,0,0,0,0,0,0,3,3,0,3,9,12,5,3,0,5,3,3,0,36,4,3,10,3,3,3,4,3,3,38,334,1082,376,140,180,144,89,157,36,2543,10,23,12,12,9,10,0,0,0,77,16,68,14,3,16,13,0,3,4,132,9,50,9,11,8,8,3,0,0,98,5,11,3,3,9,3,0,0,0,39,0,3,0,4,6,0,0,0,0,13
121021578,19,63,5,0,6,0,3,7,3,112,58,175,29,3,8,9,5,8,3,293,65,173,131,12,26,16,28,32,4,475,37,20,70,0,11,4,3,7,0,146,6,7,27,5,4,3,0,14,0,67,8,61,3,16,0,0,4,3,0,94,3,43,4,0,3,0,3,0,0,58,135,166,14,18,56,48,10,18,4,473,24,78,3,32,14,5,0,10,0,171,11,40,8,3,12,8,4,0,0,93,9,4,36,0,3,6,3,8,0,69,0,0,0,0,0,0,0,0,0,3,5,7,6,0,4,0,0,3,0,30,0,5,5,0,3,0,3,5,11,36,386,826,350,97,145,104,63,110,25,2107,10,39,4,3,16,5,0,3,0,78,11,49,4,6,12,3,0,0,0,81,7,24,8,0,10,3,3,5,0,63,0,21,0,0,0,0,0,3,0,29,3,3,3,3,3,0,0,3,0,21
121021579,11,35,4,6,6,4,6,3,3,77,51,228,17,3,21,14,9,10,3,353,61,199,69,13,22,5,16,29,5,419,12,24,36,0,3,0,0,8,0,85,4,3,13,0,0,0,0,0,0,18,9,62,3,9,4,3,0,0,3,94,7,17,4,3,4,0,0,0,0,35,123,203,21,22,75,41,12,20,3,517,26,86,8,27,15,12,8,12,3,190,4,26,12,3,6,5,3,0,0,61,7,0,35,6,3,4,4,4,0,69,0,3,0,0,0,0,0,0,0,0,3,9,3,0,5,0,0,0,0,17,3,3,0,0,4,0,0,0,7,20,309,902,225,87,178,90,62,88,29,1973,4,37,12,9,11,7,0,0,0,75,6,70,4,0,8,3,0,3,3,102,11,34,3,0,9,3,3,0,0,68,3,15,3,3,5,0,0,0,0,36,3,3,0,0,0,0,0,0,0,6
121031407,65,100,12,6,13,6,5,11,3,211,98,203,30,3,18,12,6,5,6,382,190,283,80,16,44,22,16,15,11,676,45,40,59,0,7,5,5,4,0,163,13,3,6,0,0,3,0,3,0,30,20,262,3,10,9,3,0,3,7,319,20,41,0,3,3,3,0,3,0,75,510,607,21,29,137,107,17,23,24,1466,139,285,6,31,40,21,6,3,3,533,17,64,10,7,13,9,0,6,3,128,11,3,22,9,0,4,6,3,0,51,3,0,0,0,0,0,0,0,0,3,11,17,0,3,9,4,3,0,0,46,14,9,4,0,0,0,0,0,17,47,1140,1906,258,106,302,208,61,71,76,4134,29,84,11,6,27,7,0,3,3,169,29,60,7,6,30,8,0,4,0,131,13,48,10,0,13,10,0,0,4,97,8,41,10,0,9,3,0,0,0,67,0,3,0,3,7,0,0,0,0,16
121031408,62,96,8,6,10,8,0,3,6,205,84,176,26,9,16,17,3,4,6,340,189,271,95,10,46,31,14,30,3,693,66,65,48,0,7,6,0,7,0,205,15,6,19,0,0,10,0,4,0,53,17,291,8,11,3,3,3,0,3,334,9,41,0,0,0,9,0,3,0,69,616,636,31,26,132,127,14,18,43,1635,155,419,14,29,47,30,9,5,6,714,24,97,26,6,12,9,3,3,4,179,13,0,36,7,0,3,3,7,0,75,0,0,0,0,0,0,0,0,0,3,13,16,5,0,9,3,3,3,4,58,8,19,4,4,4,3,0,0,14,54,1269,2142,316,113,293,257,49,82,93,4619,36,82,14,12,22,13,0,3,7,185,26,44,0,0,23,4,0,0,3,109,24,46,7,3,13,3,0,0,0,105,16,34,9,3,20,4,0,0,0,86,0,4,0,3,10,3,0,0,0,24
121031409,61,88,7,7,9,9,0,7,0,180,64,136,20,4,14,8,0,6,6,263,164,246,73,6,21,18,12,18,6,569,48,28,49,0,8,3,0,7,3,145,7,9,13,0,5,3,3,3,0,43,22,211,5,10,0,0,0,0,0,248,14,47,0,5,3,7,0,4,0,79,470,441,18,17,88,73,8,12,20,1145,72,222,9,14,20,14,8,3,9,374,26,42,11,5,5,12,0,5,0,119,17,3,20,5,0,4,0,3,0,63,0,0,0,0,0,0,0,0,0,0,8,9,4,0,6,3,0,0,3,37,4,12,3,3,3,3,0,5,15,46,985,1506,233,87,174,150,40,66,67,3307,32,83,5,8,24,9,0,0,0,160,20,47,6,3,12,3,0,3,0,98,13,29,8,3,16,3,0,0,0,61,3,33,7,3,4,0,0,0,0,46,4,11,3,3,3,0,0,4,0,31
121031410,52,93,10,3,19,4,4,7,4,192,136,169,18,9,18,12,6,4,5,374,193,260,114,4,37,28,18,24,10,684,79,39,72,6,11,4,4,3,0,215,19,5,9,0,0,3,4,0,0,43,25,199,3,11,5,3,0,0,0,253,13,44,0,0,3,3,3,0,0,74,576,475,19,21,143,125,20,20,34,1433,104,209,4,30,33,18,3,9,5,411,33,52,11,5,3,15,0,4,3,133,17,3,19,5,5,3,0,5,4,63,0,0,0,0,0,0,0,0,0,0,14,8,4,3,4,0,0,0,0,32,11,16,6,0,0,4,3,6,4,44,1265,1573,310,92,274,221,58,78,67,3947,21,82,18,12,22,6,0,0,3,165,32,61,3,0,17,5,0,0,0,114,18,41,9,3,9,4,0,3,0,93,6,24,3,7,7,3,0,0,0,53,3,7,3,0,3,3,0,0,0,27
121031411,48,98,7,0,10,3,0,3,3,178,94,141,26,0,15,4,3,3,4,299,169,217,110,14,35,17,9,20,10,603,62,56,63,4,11,6,4,4,0,221,12,17,18,0,4,0,0,10,3,71,13,165,6,17,3,3,0,0,3,211,13,58,4,3,3,0,0,3,4,87,488,459,16,11,102,68,7,10,21,1190,105,218,5,37,26,11,5,10,6,431,29,83,13,4,8,10,0,3,7,158,14,3,9,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,23,4,9,8,0,0,0,0,0,7,34,1064,1535,284,99,223,142,41,78,79,3539,29,94,11,11,38,8,0,0,5,186,15,40,3,3,14,0,0,0,0,78,16,33,0,4,6,9,0,0,0,68,7,40,0,3,0,4,0,0,0,57,3,5,7,0,6,0,0,0,0,25
121031412,64,65,14,0,10,3,0,4,3,165,73,126,15,3,16,3,5,0,3,249,155,228,98,5,34,16,16,23,5,591,55,43,57,0,7,0,0,4,0,184,9,9,19,0,3,0,0,7,0,49,19,276,4,18,3,3,4,3,4,324,13,66,3,8,0,0,0,0,3,93,428,446,21,14,104,80,7,13,29,1142,94,256,9,34,38,18,9,6,12,469,15,58,14,5,0,11,3,3,0,119,6,3,19,4,0,4,3,3,0,46,0,0,0,0,0,0,0,0,0,0,20,9,0,0,3,3,3,3,0,41,12,9,3,0,0,3,4,0,7,39,968,1591,274,102,231,143,58,74,71,3504,28,61,6,10,32,3,0,4,5,154,18,57,5,3,11,3,0,0,0,101,18,31,5,0,20,6,0,0,0,87,5,28,3,3,5,3,0,0,0,44,3,9,0,3,9,0,0,3,0,26
121041413,52,104,10,5,12,12,0,5,6,202,69,167,19,3,12,13,3,3,4,297,140,219,104,9,40,18,20,14,6,574,48,62,74,3,10,5,3,10,0,215,8,9,22,3,3,3,0,0,0,51,21,181,4,13,9,3,5,0,3,245,18,71,3,6,3,0,4,3,0,107,526,634,41,32,117,135,23,22,27,1557,149,349,13,39,33,32,4,7,9,638,33,140,26,14,9,4,3,9,0,237,17,0,45,6,4,9,3,8,0,85,0,0,0,0,0,0,0,0,0,0,14,17,4,4,0,3,0,0,0,54,18,21,5,0,3,5,0,0,13,72,1113,1976,382,147,263,237,60,78,78,4332,32,82,5,8,23,11,0,3,3,169,29,35,4,0,22,5,0,0,0,96,22,46,12,3,12,0,3,0,0,98,14,51,13,0,12,13,0,0,0,108,9,18,3,0,3,0,0,3,0,39
121041414,34,124,10,4,6,8,3,3,0,203,77,287,33,5,18,12,3,0,6,441,159,329,103,16,36,12,10,25,7,694,46,91,63,3,8,5,0,8,0,229,8,11,16,0,7,0,0,7,0,50,20,170,4,22,7,3,0,3,0,233,13,62,3,14,11,5,0,0,0,110,471,685,33,33,129,107,15,16,28,1515,108,345,12,53,57,25,5,9,12,614,48,183,29,7,18,12,3,4,3,312,19,8,48,9,7,6,4,3,0,100,0,0,0,0,0,0,0,0,0,0,9,20,10,3,0,7,0,0,4,48,9,13,3,6,3,7,0,3,20,59,1023,2326,359,170,317,212,42,88,82,4618,27,99,5,10,27,13,0,0,4,184,21,92,5,4,27,6,0,0,0,161,31,65,16,11,14,3,0,0,0,146,9,56,8,3,3,10,0,0,4,92,11,16,5,0,10,0,0,0,0,47
121041415,74,111,3,5,18,16,3,3,4,234,82,162,19,3,11,15,0,3,5,300,191,262,100,13,37,25,12,14,17,677,99,95,82,0,11,6,0,15,8,321,16,22,18,0,5,9,0,0,3,68,22,267,4,30,3,4,3,3,0,336,17,50,0,4,6,3,0,3,0,83,849,842,25,38,171,184,12,22,58,2196,255,618,19,56,57,39,5,9,22,1070,40,143,18,9,13,18,7,10,4,252,24,10,72,10,3,5,3,8,3,138,0,0,0,3,0,0,0,0,0,4,18,26,7,4,6,6,3,0,3,71,13,19,3,0,4,6,0,8,11,60,1697,2620,360,179,350,338,54,87,134,5824,39,70,10,6,33,9,0,0,3,173,20,55,3,9,14,4,0,0,0,102,23,28,8,11,11,8,0,0,0,96,12,61,7,3,11,9,0,0,0,106,12,16,10,3,3,0,0,0,0,46
121041416,46,141,8,3,15,7,0,3,0,218,85,198,18,9,13,10,6,3,3,337,133,252,95,10,30,26,11,24,10,586,57,73,61,5,13,12,3,13,6,236,9,15,7,0,3,0,3,3,0,43,10,143,3,14,3,3,3,0,0,182,11,74,3,3,4,3,4,4,0,106,460,568,40,42,134,136,24,22,32,1451,131,382,13,43,68,14,4,11,12,686,38,170,24,11,11,17,3,6,3,285,21,7,53,11,3,4,0,8,0,111,0,0,0,0,0,0,0,0,0,0,11,23,3,0,3,5,0,0,0,50,7,11,6,4,0,4,0,0,11,45,1013,2059,332,149,301,240,64,95,85,4337,32,80,5,5,12,7,3,0,0,149,22,65,0,0,12,3,0,0,4,110,13,65,13,8,13,8,0,0,3,124,13,76,8,7,9,3,0,5,0,119,8,7,3,3,7,4,0,0,0,34
121041417,40,81,3,4,3,6,0,0,3,137,57,191,15,3,13,3,0,3,8,285,108,200,61,4,19,5,3,9,8,417,33,41,28,0,6,3,0,0,3,109,8,8,6,0,3,0,0,3,0,31,16,120,0,14,0,0,0,3,0,156,10,39,0,3,3,0,0,0,0,56,304,400,16,22,75,69,3,8,17,918,112,250,7,34,31,12,0,0,5,449,28,82,10,4,6,10,0,3,0,139,15,3,28,8,3,4,0,3,0,65,0,0,0,0,0,0,0,0,0,0,12,12,0,0,4,6,0,0,0,35,11,8,4,0,3,4,0,3,7,42,740,1423,179,95,176,130,20,34,52,2845,27,53,9,3,15,7,0,0,0,118,29,63,0,3,8,0,0,0,4,112,11,48,9,0,9,0,0,0,0,79,9,30,0,0,6,0,0,0,0,52,3,6,0,0,4,0,0,0,0,22
122011418,60,90,7,3,8,3,4,4,4,178,74,100,14,0,10,9,3,3,4,217,183,193,135,9,27,37,9,29,13,632,108,47,105,8,19,12,11,15,0,314,12,23,19,3,3,6,4,12,0,77,18,126,5,11,6,3,3,3,0,179,22,54,0,8,3,0,6,0,0,91,588,539,20,25,111,112,18,14,23,1444,152,280,12,43,29,21,3,3,15,554,32,97,16,7,12,11,3,4,4,181,20,3,53,5,4,5,9,4,0,101,0,0,0,0,0,0,0,0,0,5,11,9,4,0,0,4,3,0,0,35,9,19,12,4,3,6,3,0,10,66,1277,1570,407,120,236,222,73,95,74,4079,32,52,3,8,11,7,0,4,0,112,18,26,3,3,8,7,0,0,0,67,17,22,3,4,12,0,0,3,0,58,9,43,3,7,8,8,0,0,0,73,3,10,7,0,10,0,0,0,0,30
122011419,56,122,11,7,13,5,0,4,3,226,97,186,18,5,6,12,3,4,9,345,177,242,136,23,40,21,24,24,12,690,97,120,166,11,11,14,7,10,12,449,19,21,20,7,3,7,0,12,0,84,26,157,9,25,3,6,4,0,3,230,21,77,3,12,3,0,3,3,3,121,573,686,50,58,117,173,20,27,29,1733,153,410,14,70,39,35,3,9,9,749,42,167,27,10,16,22,8,12,4,305,26,12,51,20,3,3,7,3,0,124,0,0,0,3,0,0,0,0,0,3,25,25,6,4,5,4,0,5,3,73,13,12,6,3,7,4,3,0,19,71,1323,2235,518,253,270,315,78,119,97,5217,35,103,12,15,26,13,0,3,5,211,15,44,3,0,10,0,0,0,0,83,27,42,8,5,7,6,0,3,3,94,16,95,30,11,7,9,0,0,0,168,9,17,3,0,5,5,0,0,0,46
122021420,22,46,8,3,0,6,0,3,0,86,20,32,5,0,6,0,5,0,0,70,104,128,135,8,18,19,8,19,15,451,133,61,203,7,9,7,9,12,4,438,13,13,42,3,3,3,3,11,4,96,13,69,3,14,0,3,3,0,4,111,4,46,0,11,0,3,0,0,0,68,209,169,20,11,33,55,7,11,11,516,58,112,10,17,14,16,0,4,5,237,21,63,26,11,5,7,0,8,0,144,15,6,27,3,0,3,0,0,3,63,0,0,0,0,0,0,0,0,0,0,11,5,3,0,7,0,0,3,3,35,5,4,5,0,0,5,0,5,3,32,633,753,478,96,86,123,43,79,56,2351,13,32,4,3,16,0,0,0,0,76,3,6,0,0,0,0,0,3,0,19,3,11,5,5,4,3,0,0,0,34,8,32,8,5,4,3,0,0,0,62,7,4,4,6,3,0,0,0,0,22
122021421,28,29,4,0,0,0,3,6,0,68,32,41,3,5,4,3,0,0,4,87,113,96,161,16,16,19,21,28,8,486,99,31,130,3,13,3,8,20,4,315,13,14,26,0,0,5,4,7,0,66,7,49,3,11,0,3,0,0,0,74,9,35,3,8,3,0,0,3,0,54,164,139,18,12,33,33,14,9,5,427,41,60,5,31,9,7,3,0,0,158,9,58,7,3,0,5,3,6,0,87,12,0,28,0,3,3,5,3,0,59,0,0,0,0,0,0,0,0,0,3,7,9,0,4,0,3,0,4,0,33,3,3,13,0,3,0,4,4,8,38,546,569,401,87,82,84,67,87,38,1965,16,36,3,8,15,0,0,0,0,67,8,9,0,0,3,0,0,0,0,24,3,3,4,3,8,0,0,0,0,27,3,21,3,0,4,0,0,0,0,34,0,4,5,5,4,4,0,4,0,30
122021422,35,49,3,0,4,4,0,0,0,98,35,38,7,0,10,4,3,4,3,102,159,122,196,11,21,34,15,27,4,588,119,30,208,9,19,7,4,17,7,417,11,8,35,3,0,0,3,9,0,75,7,84,3,16,0,3,3,3,0,113,17,54,4,6,3,3,0,7,0,94,247,184,16,11,34,78,10,18,13,610,51,117,13,36,22,19,6,0,7,262,19,70,31,13,5,12,3,5,3,167,14,4,34,5,4,6,4,4,0,79,0,3,0,0,0,0,0,0,0,3,10,9,0,3,3,0,6,3,0,31,11,6,4,0,4,7,0,3,14,49,726,770,564,105,124,170,55,105,56,2677,13,37,4,10,12,0,0,3,3,75,5,12,0,3,11,3,0,0,0,33,6,12,6,0,3,4,3,3,0,37,5,25,4,0,3,3,0,0,0,42,3,9,4,0,3,0,0,3,0,28
122021423,46,56,7,8,5,3,3,4,0,129,60,83,15,3,11,10,12,5,6,201,223,195,440,27,43,41,74,56,8,1105,206,40,372,11,16,13,26,48,8,739,30,16,81,6,3,9,7,16,3,172,18,102,11,36,3,5,0,7,3,189,32,100,3,24,3,3,3,0,3,170,331,282,39,37,79,124,16,29,16,964,45,125,16,77,21,27,7,9,3,335,30,86,18,12,9,16,8,8,4,183,30,8,64,8,7,10,8,9,0,149,0,0,0,0,0,0,0,0,0,3,11,8,7,8,4,3,8,3,0,52,18,10,24,3,3,11,8,11,21,113,1082,1105,1097,248,210,280,193,209,83,4503,25,40,9,16,20,5,0,0,5,128,15,21,6,0,13,3,0,0,0,54,18,10,6,6,11,6,0,4,0,60,6,34,9,3,12,3,0,0,0,73,4,12,8,0,13,3,0,4,0,37
122031424,8,36,7,3,9,3,7,0,0,68,32,69,11,4,3,6,3,3,0,133,107,104,237,13,35,26,44,50,5,621,85,18,189,9,12,5,12,33,3,365,6,4,33,0,3,5,3,15,3,69,18,38,5,13,5,3,0,0,0,85,14,40,5,4,5,0,0,0,0,75,186,173,27,16,62,56,7,16,6,546,39,56,7,34,11,6,3,8,3,180,16,45,16,0,3,10,8,3,0,107,7,3,45,5,3,4,4,11,0,80,0,0,0,0,0,0,0,0,0,3,4,10,4,5,0,0,0,0,0,28,14,3,9,3,0,5,4,10,6,63,536,606,593,114,141,133,100,148,31,2412,6,28,10,5,11,11,0,0,0,64,13,13,3,0,11,0,0,0,0,41,7,13,4,0,8,13,0,4,0,55,0,20,7,4,4,0,0,0,0,34,3,3,3,3,4,0,0,4,0,21
122031425,8,19,0,0,0,5,0,0,0,32,19,36,0,3,8,0,0,0,3,67,65,57,142,14,18,10,30,12,3,351,52,5,117,3,6,4,5,8,3,202,10,9,24,3,3,0,0,4,0,50,8,22,3,4,0,0,0,0,0,41,3,33,0,3,0,0,3,3,0,46,93,88,14,6,20,24,18,10,3,271,28,36,3,28,12,3,3,3,0,113,6,30,10,0,6,3,0,3,0,52,11,3,32,7,0,3,8,3,0,65,0,0,0,0,0,0,0,0,0,4,3,6,0,0,3,0,0,0,0,17,9,6,11,3,0,4,4,3,4,31,309,332,353,68,74,57,65,53,17,1335,8,22,5,0,5,3,0,0,0,46,0,6,3,0,3,3,0,0,0,13,3,4,3,0,3,4,0,0,0,19,0,7,0,0,3,3,0,0,0,17,3,0,0,0,0,0,0,0,0,9
122031426,31,70,23,3,14,9,8,10,0,165,55,159,30,3,15,25,8,23,3,333,167,220,413,41,48,55,79,84,15,1116,120,50,356,12,13,9,13,50,4,625,18,12,61,4,3,4,7,20,3,127,22,94,11,48,0,3,3,5,7,206,9,103,6,20,3,8,9,4,3,170,377,345,83,57,129,170,61,78,11,1312,100,150,31,129,21,34,21,27,7,522,33,115,43,6,4,17,12,16,3,259,42,17,139,14,4,13,34,27,3,288,0,3,3,0,0,0,0,3,0,13,11,14,7,4,7,0,11,6,3,63,8,3,21,9,5,12,9,11,17,103,1004,1358,1226,355,271,361,275,374,86,5309,18,68,12,15,24,11,4,5,0,161,16,42,9,9,12,14,0,3,0,101,14,34,9,15,14,9,0,16,0,115,12,35,12,7,5,5,0,3,0,74,4,9,11,11,3,3,0,3,3,41
122031427,45,56,7,3,9,4,3,4,0,125,36,92,20,6,6,6,4,0,0,165,97,140,156,8,23,20,12,19,3,478,59,36,86,0,12,6,3,6,0,214,13,6,22,0,0,4,0,5,0,56,6,56,4,10,3,3,3,6,0,88,9,41,0,0,3,0,0,3,0,61,278,228,8,12,48,49,4,14,15,644,69,81,5,19,18,11,4,8,3,213,11,45,21,8,0,10,8,5,0,113,12,0,16,3,0,9,7,3,0,49,0,0,0,0,0,0,0,0,0,0,10,3,3,0,3,0,0,0,0,24,14,9,9,0,0,0,4,0,6,43,655,798,351,80,125,124,58,70,27,2289,25,49,7,4,15,3,0,0,0,100,9,20,4,0,7,0,0,0,0,44,14,11,3,3,4,5,0,0,0,42,0,19,4,0,3,3,0,0,0,34,6,8,4,0,3,0,0,3,0,22
