SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
123031447,0,0,0,54,4,0,0,5,0,6,0,0,0,11,78,104,3,0,4,0,0,0,0,3,3,19,12,46,341,40,14,200,33,169,7,83,22,529,95,1535
123031448,0,3,0,52,0,0,0,3,0,3,0,4,0,9,33,50,4,0,0,0,0,0,0,0,0,7,4,17,168,39,7,116,20,94,8,80,11,246,48,826
124011449,0,3,0,30,3,0,0,0,0,0,0,0,0,4,54,69,0,0,0,3,0,0,0,0,0,3,7,13,87,54,0,89,7,61,8,69,4,261,66,709
124011450,0,10,0,148,6,0,0,3,4,4,0,0,0,10,76,104,0,0,0,0,0,0,0,0,0,5,6,17,369,71,10,270,27,177,12,147,31,740,91,1946
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
124011452,0,14,0,78,0,4,0,5,0,3,0,0,0,3,76,93,0,0,0,0,0,0,0,0,0,7,3,14,195,126,10,192,19,116,6,151,19,465,83,1381
124011453,0,6,0,33,3,0,0,0,0,8,0,0,0,4,45,68,5,0,0,0,0,0,0,0,0,8,5,18,193,66,8,155,12,160,13,103,8,351,49,1112
124011454,0,13,0,126,3,0,0,4,0,0,0,6,0,15,80,109,0,0,0,0,0,0,0,0,0,13,8,29,468,99,13,297,20,236,19,203,19,809,95,2284
124011455,0,4,0,40,0,3,0,0,0,0,0,0,0,0,44,49,0,3,0,0,0,0,0,0,0,7,0,14,107,43,3,82,8,77,3,64,4,347,49,787
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,3,0,34,4,0,0,5,0,0,0,3,0,14,51,86,3,0,0,3,0,0,0,0,0,14,7,19,383,35,4,220,30,192,5,85,10,454,66,1492
124031458,0,3,0,75,17,0,0,3,0,8,0,3,0,6,82,124,3,0,3,0,0,0,0,0,0,11,6,30,717,54,9,236,36,226,10,86,19,429,99,1916
124031459,0,0,0,63,8,0,0,0,0,3,0,0,0,8,53,76,0,0,0,0,0,0,0,0,0,21,6,32,274,43,12,168,17,160,16,86,17,521,71,1377
124031460,0,0,0,87,0,3,0,5,0,0,0,0,0,4,50,73,3,0,0,0,0,0,0,0,0,7,3,16,538,52,10,219,17,188,9,85,16,333,68,1530
124031461,0,0,0,52,5,0,0,0,0,4,0,3,0,9,47,69,0,0,0,0,0,0,0,0,0,11,14,32,429,47,5,188,26,191,8,96,17,563,65,1641
124031462,0,0,0,27,13,0,0,0,0,7,0,3,0,13,48,88,0,0,0,0,0,0,0,0,0,10,3,18,447,34,8,184,31,175,8,94,16,373,58,1427
124031463,0,8,0,46,6,0,0,3,0,0,0,0,0,7,31,50,3,0,0,0,0,0,0,0,0,5,9,21,241,27,3,111,10,88,7,47,10,212,43,798
124031464,0,0,0,30,4,0,0,0,0,0,0,0,0,3,55,69,0,0,3,0,0,0,0,0,0,3,8,12,312,34,6,156,14,127,3,52,10,340,71,1122
124031465,0,0,0,26,3,0,0,0,0,0,0,3,0,0,11,27,3,0,0,0,0,3,0,0,0,3,4,15,117,10,5,69,8,48,0,18,5,112,20,416
124041466,0,3,0,40,4,3,0,5,0,0,0,0,0,14,48,76,0,0,0,0,0,0,0,0,0,5,10,23,272,47,16,156,12,143,11,77,8,430,62,1232
124041467,0,0,0,30,4,0,0,3,0,7,0,5,3,8,47,77,0,0,0,0,0,0,0,0,0,14,0,24,375,44,13,171,20,143,7,69,12,293,54,1194
124041468,0,0,0,14,0,0,0,3,0,4,0,0,0,10,16,25,3,0,0,0,0,0,0,0,0,4,0,11,113,27,0,59,0,58,10,40,9,146,14,480
124051469,0,0,0,17,3,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0,0,0,0,0,7,147,13,4,56,6,64,3,17,3,93,22,428
124051470,0,0,0,33,12,0,4,0,0,5,0,3,0,9,71,103,7,0,0,0,3,0,0,0,0,5,6,23,449,35,15,199,20,244,12,103,15,409,77,1575
124051580,0,0,0,10,3,0,0,3,0,9,0,0,3,5,32,54,0,0,0,0,0,0,0,0,0,11,3,19,213,16,7,95,15,119,0,42,14,324,43,883
124051581,0,0,0,16,4,0,0,0,0,7,3,0,0,17,25,61,3,0,0,0,0,0,0,0,0,13,11,32,280,32,3,144,19,149,4,68,16,363,45,1122
125011473,0,0,0,185,4,0,0,0,0,4,0,0,3,0,118,132,0,0,0,3,0,0,0,0,0,0,0,10,838,67,4,268,30,301,13,102,20,245,117,2008
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,3,0,12,3,0,0,3,0,3,0,0,3,4,45,64,0,0,0,0,0,0,0,0,0,3,18,26,140,76,10,113,7,161,8,82,10,352,65,1044
125011583,0,0,0,10,0,0,0,0,3,0,0,0,0,0,31,38,0,0,0,0,0,0,0,0,0,4,16,18,128,91,3,117,15,114,8,72,10,192,50,800
125011584,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,5,6,12,77,16,6,37,8,79,3,34,14,174,33,478
125011585,0,3,0,14,0,0,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,0,4,3,11,104,20,3,51,5,81,3,48,6,216,35,575
125011586,0,0,0,63,6,0,0,4,0,5,0,0,0,6,72,95,0,0,0,0,0,0,0,0,0,9,18,24,353,113,11,199,21,198,8,124,20,420,95,1556
125011587,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,0,7,52,20,0,24,0,42,0,19,3,128,15,309
125021476,0,19,0,140,0,0,0,4,0,5,0,0,4,14,99,124,0,0,0,3,0,0,0,4,0,24,6,35,353,83,4,198,27,244,3,183,21,1031,115,2262
125021477,0,0,0,90,9,0,0,0,0,0,0,3,0,4,92,111,3,0,0,3,0,0,0,0,0,12,9,32,430,59,10,183,22,179,10,78,9,525,114,1618
125021478,0,5,0,88,0,0,0,0,0,0,0,0,0,5,69,85,0,3,0,0,0,0,0,0,0,9,3,18,321,58,4,134,9,161,8,79,13,500,74,1358
125031479,0,0,0,21,3,3,0,0,0,3,0,0,0,11,40,64,0,0,0,0,0,0,0,0,0,9,8,20,156,26,4,74,4,103,3,49,14,450,59,945
125031480,0,0,0,13,4,0,0,0,0,5,0,3,0,6,45,63,0,0,0,0,0,0,0,0,0,10,14,24,102,19,11,61,3,106,3,60,13,373,59,816
125031481,0,0,0,26,0,0,0,0,0,7,0,0,0,10,64,79,3,0,0,0,0,0,0,0,0,12,7,29,247,71,12,187,20,204,4,79,23,410,72,1344
125031482,0,3,0,83,4,0,0,0,0,4,0,0,0,23,91,125,5,0,0,0,0,0,0,0,0,20,11,46,458,50,12,187,26,220,7,128,22,936,116,2142
125031483,0,4,0,21,5,0,0,0,0,0,0,0,0,7,54,70,0,0,0,0,0,0,0,0,0,11,10,20,173,33,10,88,9,151,0,77,16,472,64,1092
125031484,0,0,0,23,4,0,0,0,0,6,0,3,0,8,57,76,0,0,0,3,0,0,0,0,0,14,14,29,269,42,14,127,20,178,4,84,13,507,82,1335
125031485,0,0,0,43,3,5,0,3,0,3,0,5,0,19,92,135,3,0,0,0,0,3,0,0,0,10,11,34,396,47,10,187,28,236,9,136,18,638,118,1826
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,0,0,0,104,10,0,0,3,0,3,0,0,0,7,82,100,0,3,3,0,0,0,0,0,0,0,6,13,708,69,17,254,22,271,15,97,10,310,91,1863
125041490,0,5,0,74,0,0,0,0,0,0,0,0,0,10,27,31,0,0,0,3,0,0,0,0,0,4,0,11,126,31,5,60,4,72,3,55,0,319,33,716
125041491,0,4,0,123,12,0,0,0,4,0,0,0,0,5,71,95,0,0,0,0,0,0,0,0,0,3,8,16,656,72,18,207,25,284,9,80,21,401,88,1861
125041492,0,0,0,104,6,4,4,3,0,6,0,0,0,5,126,148,0,0,0,0,0,0,0,0,0,3,8,15,907,150,24,361,39,565,15,132,17,399,147,2761
125041493,0,5,0,74,0,0,0,0,0,5,0,0,0,10,67,89,0,0,0,0,0,3,0,3,0,12,9,27,388,48,8,162,22,204,15,100,24,749,88,1793
125041494,0,0,0,59,0,0,0,0,0,0,0,3,0,5,44,50,0,0,0,3,0,0,0,0,0,10,3,21,202,35,3,82,8,99,5,69,6,406,51,970
125041588,0,0,0,7,3,0,0,0,0,0,0,0,0,9,29,41,0,0,0,0,0,0,0,0,0,7,6,21,166,27,5,88,3,100,3,37,8,291,40,771
125041589,0,0,0,40,0,0,0,0,0,0,0,0,3,3,46,63,0,0,0,0,0,0,0,0,0,4,12,16,253,31,10,127,15,174,0,50,8,298,62,1041
126011495,4,14,0,231,0,0,0,3,0,0,0,0,0,21,120,155,5,0,0,0,0,0,0,0,0,8,8,22,456,82,8,239,26,269,10,187,15,841,135,2263
126011496,0,36,0,293,0,0,0,0,0,9,0,0,0,15,90,106,3,0,0,0,0,3,0,0,0,12,3,21,295,69,10,188,20,185,10,140,14,747,100,1770
126021497,0,6,0,144,4,0,0,4,0,0,0,0,0,14,95,127,3,0,0,0,0,0,0,0,0,12,9,25,399,92,8,216,20,246,13,166,15,860,112,2147
126021498,0,19,0,206,3,0,0,5,0,0,0,3,0,5,71,87,0,0,0,3,0,0,0,0,0,9,4,19,426,54,4,161,14,125,4,76,8,435,84,1389
126021499,0,40,0,218,4,0,0,0,0,4,0,7,0,8,53,69,3,0,0,0,0,0,0,0,0,3,3,18,172,49,7,81,9,88,6,78,6,266,54,810
126021500,0,8,0,161,6,0,0,3,3,7,0,0,0,3,95,132,0,0,0,0,0,0,0,0,0,3,11,11,698,78,8,248,32,327,7,113,15,502,111,2149
126021501,0,3,0,89,0,0,0,0,0,3,0,0,0,10,50,63,0,0,0,0,0,0,0,0,0,10,3,11,180,36,7,86,7,89,3,72,10,407,57,952
126021503,0,8,0,149,3,0,0,0,0,3,0,0,0,11,100,122,0,0,0,0,0,0,0,0,0,8,8,13,710,83,21,316,42,296,9,117,23,426,115,2163
126021590,0,3,0,43,0,0,0,0,0,0,0,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,3,9,58,19,0,31,9,27,3,21,4,134,17,318
126021591,0,11,0,185,3,0,0,4,0,3,0,3,0,16,128,162,0,0,5,0,0,0,0,0,0,10,7,36,771,97,18,279,38,306,18,142,29,753,150,2599
127011504,0,8,0,14,3,0,0,0,0,0,0,3,0,7,31,50,0,0,0,0,0,0,0,0,3,17,10,33,92,13,3,58,10,98,3,41,16,393,53,773
127011505,0,4,0,26,0,0,0,3,0,0,0,3,0,3,30,43,0,0,0,3,0,0,0,0,0,12,3,24,137,28,5,84,9,73,0,49,5,270,41,695
127011506,0,6,0,71,0,0,0,0,3,4,0,0,0,6,45,64,3,0,0,3,0,0,0,0,0,14,8,29,603,54,10,188,35,146,9,60,14,421,58,1610
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
127011593,0,0,0,16,3,0,0,0,0,0,0,0,0,0,7,10,0,3,0,0,0,0,0,0,0,0,3,6,88,8,3,32,7,61,0,19,3,122,12,357
127011594,0,0,0,16,0,0,0,0,0,0,0,0,0,4,17,27,0,0,6,0,0,3,0,0,0,11,6,22,147,16,7,71,11,94,0,39,3,255,27,674
127011595,0,0,0,21,3,0,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,3,8,16,192,13,0,80,9,90,4,34,12,178,35,659
127011596,0,0,0,16,0,0,0,3,0,4,0,0,0,0,21,27,0,0,0,0,0,0,0,0,0,3,4,10,164,7,10,65,11,84,0,34,0,150,27,559
127011597,0,0,0,26,0,0,0,3,0,0,0,0,0,6,22,36,0,0,0,0,0,0,0,0,0,5,7,12,268,18,6,73,11,85,0,30,6,182,28,717
127021509,0,0,0,14,0,0,0,0,0,3,0,3,0,10,37,50,0,0,0,0,0,0,0,0,0,3,13,20,132,20,4,80,7,136,3,54,19,345,49,853
127021510,0,5,0,35,0,3,0,3,0,10,0,4,0,14,48,80,0,0,0,0,0,4,0,0,0,7,11,23,196,37,6,114,8,158,6,80,12,541,64,1219
127021511,0,0,0,18,0,0,0,0,0,0,0,0,3,12,70,105,0,0,0,0,0,0,0,0,0,10,12,27,165,75,12,120,18,200,13,132,25,651,98,1494
127021512,0,0,0,13,0,0,0,0,0,6,0,3,0,14,33,61,0,0,0,0,0,0,0,0,0,14,10,27,134,29,7,61,8,107,3,59,14,484,53,955
127021513,0,0,0,19,3,0,0,3,0,3,0,0,0,11,60,82,3,0,0,0,0,0,0,0,0,5,12,23,147,38,4,76,12,147,4,78,11,510,79,1119
127021514,0,0,0,10,0,0,0,3,0,0,0,0,0,0,21,35,3,0,0,0,3,3,0,0,0,7,4,21,100,17,3,62,7,62,4,43,13,272,31,610
127021515,0,3,0,17,0,0,0,0,0,0,0,0,0,13,33,51,0,0,0,0,0,0,0,0,0,14,9,22,148,19,3,65,8,123,7,59,5,523,53,1013
127021516,0,0,0,16,6,0,0,0,0,0,0,0,0,16,34,60,0,0,0,0,0,0,0,0,0,10,10,23,175,34,4,84,5,104,0,68,6,594,57,1131
127021517,0,0,0,13,0,0,0,0,0,0,0,0,0,4,15,23,0,0,0,0,0,0,0,0,0,3,9,9,75,11,3,40,4,62,8,25,3,312,22,570
127021518,0,3,0,16,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,6,3,10,47,19,11,39,5,42,6,25,5,136,21,348
127021519,0,8,0,25,0,0,0,0,0,0,0,0,0,20,43,68,0,0,0,0,0,0,0,0,0,19,4,26,173,27,10,124,11,146,11,64,15,606,63,1236
127021520,0,0,0,16,0,0,0,0,0,5,0,0,3,7,25,43,0,0,0,0,0,0,0,0,0,7,6,21,130,21,3,43,8,103,3,44,16,390,36,789
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
127031522,0,6,0,35,10,0,0,0,0,5,0,4,0,7,34,55,0,0,0,0,0,0,0,0,0,12,5,17,231,19,11,100,11,136,0,58,16,347,47,973
127031523,0,5,0,66,7,0,0,0,0,8,0,0,0,7,57,80,4,0,4,0,0,0,0,3,0,13,8,33,384,46,10,120,21,188,5,102,17,533,71,1488
127031524,0,0,0,79,3,0,0,0,0,3,0,0,0,4,88,101,3,3,0,0,0,0,0,0,0,6,4,17,475,35,11,161,21,174,3,65,17,309,100,1364
127031598,0,0,0,15,4,0,0,0,0,7,0,3,0,8,76,110,7,0,0,0,0,0,0,0,0,15,16,38,281,43,21,156,19,243,7,95,14,642,111,1634
127031599,0,0,0,0,0,0,0,0,0,0,0,3,0,12,20,42,0,0,0,0,0,0,0,3,0,17,4,28,104,9,4,39,9,80,3,44,15,327,32,664
127031600,0,3,0,20,3,0,0,0,0,0,0,0,0,12,45,70,0,0,0,0,0,3,0,0,0,5,10,16,216,14,0,94,15,133,6,41,3,242,62,837
127031601,0,0,0,9,0,0,0,0,0,0,0,0,3,3,19,26,0,0,0,0,0,0,0,0,0,3,3,13,99,12,5,38,3,63,0,17,7,122,27,389
128011529,0,9,0,155,3,0,0,0,0,3,0,0,0,17,82,104,0,0,0,0,0,0,0,0,0,17,5,23,389,61,5,170,22,127,10,115,14,636,87,1637
128011530,0,18,0,105,3,0,0,0,0,0,0,3,0,15,78,99,6,0,0,0,3,0,0,0,0,28,14,55,388,46,7,160,21,143,10,114,11,641,91,1632
128011531,0,32,0,170,4,0,0,0,0,3,0,0,0,22,83,109,0,0,0,0,3,0,0,4,0,17,13,38,237,76,10,135,24,137,6,129,11,767,106,1635
128011602,0,0,0,45,3,0,0,0,0,4,0,0,0,8,66,87,5,0,0,0,0,0,0,0,0,3,12,19,351,43,15,135,27,95,5,72,10,283,73,1098
128011603,0,7,0,114,3,0,0,0,0,0,0,0,0,10,42,60,0,0,0,0,0,0,0,0,0,11,5,15,166,50,11,106,6,82,4,100,13,496,46,1089
128011604,3,26,0,316,8,0,0,4,0,5,0,0,0,13,154,189,4,0,4,0,0,0,0,0,0,26,4,41,894,139,30,400,46,245,21,164,21,755,167,2869
128011605,0,5,0,51,0,0,0,0,0,0,0,0,0,3,11,21,0,0,0,0,0,0,0,0,0,0,0,4,43,15,0,30,3,22,0,22,3,122,11,283
128011606,0,14,0,92,0,0,0,0,0,0,0,0,0,4,44,49,0,0,0,0,0,0,0,0,0,7,0,9,139,38,4,85,6,59,6,52,8,234,45,678
128021533,0,3,0,27,0,0,0,0,0,3,0,0,0,3,31,40,0,0,0,3,0,0,0,0,0,3,3,7,108,10,0,74,6,58,0,37,4,261,39,597
128021534,0,0,0,90,0,0,0,3,0,4,0,3,0,0,37,48,3,0,0,0,0,0,0,0,0,3,3,18,158,31,8,129,15,124,10,79,12,327,44,930
128021535,0,3,0,135,3,0,0,0,0,4,0,0,0,8,59,77,0,0,0,0,0,0,0,0,0,18,10,26,366,58,11,240,21,202,12,131,17,550,75,1674
128021536,3,12,0,188,7,0,0,6,3,3,0,0,3,19,85,121,0,0,0,0,0,3,0,0,6,15,5,30,383,61,10,218,15,146,15,137,17,728,95,1835
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,7,0,126,10,0,3,0,0,3,0,4,0,7,94,118,0,0,0,0,0,0,0,0,0,12,10,26,709,62,12,254,33,199,8,112,15,577,102,2090
128021607,0,4,0,56,6,0,0,0,0,3,0,0,0,12,52,78,0,0,0,0,3,0,0,0,0,19,3,26,286,49,14,137,15,118,8,123,21,692,59,1522
128021608,3,3,0,40,3,0,0,3,0,0,0,0,0,10,38,52,0,0,0,0,0,0,0,0,0,8,0,6,130,23,3,61,3,52,8,59,8,296,43,688
128021609,0,3,0,39,0,0,0,0,0,0,0,0,0,6,23,25,0,0,0,0,0,0,0,0,0,0,0,4,64,10,0,31,6,31,0,25,0,90,25,289
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
