SA2_MAINCODE_2016,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
124051469,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,5,14,28,99,0,151,0,3,8,9,16,0,31,0,0,11,15,203,9,243,3,0,4,9,24,0,44,0,0,4,4,34,3,52,0,0,3,5,16,0,22,0,0,10,14,68,7,101,0,0,10,0,15,3,27,3,5,23,10,6,0,48,0,0,5,4,10,0,18,8,0,25,8,18,0,64,0,0,3,0,12,0,23,6,0,21,21,40,0,98,9,3,13,5,7,0,35,7,0,22,9,13,0,48,0,0,3,4,6,0,12,0,0,3,4,67,0,70,0,0,4,4,48,6,61,52,12,183,154,704,38,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,15,3,41,0,0,3,3,7,0,9,0,0,3,10,9,4,27,0,0,6,12,12,0,25,0,0,12,19,40,6,87,0,0,0,7
124051470,0,0,5,0,4,3,12,0,0,0,4,3,0,11,15,3,42,48,242,14,362,0,0,8,10,44,0,59,8,0,39,47,528,30,661,8,0,23,15,100,4,154,6,0,29,31,127,22,218,0,0,10,12,55,5,86,10,3,41,32,181,11,286,3,0,19,15,27,6,72,9,0,23,30,43,3,115,0,0,5,9,28,4,47,9,3,64,32,42,4,159,4,0,17,20,49,11,102,9,3,34,55,100,5,214,26,8,34,10,26,0,106,11,0,38,15,47,4,118,0,0,3,0,15,0,23,5,0,12,11,176,5,207,0,0,25,14,98,26,163,134,25,477,426,1940,157,3168,0,0,3,0,3,0,7,0,0,0,0,0,0,3,5,0,20,36,56,14,133,0,0,0,0,7,0,12,0,0,17,22,43,0,84,3,0,22,23,34,6,83,11,0,47,46,104,21,222,0,0,12,24
124051580,0,0,0,0,3,0,10,0,0,0,0,0,0,0,6,0,28,18,109,4,166,3,0,6,0,19,0,32,0,3,12,11,202,16,241,5,0,3,11,54,3,72,8,3,15,18,58,11,108,0,0,10,9,28,3,48,3,0,8,17,104,13,146,4,0,8,4,3,0,24,3,0,13,8,8,0,36,0,0,0,3,18,0,17,3,0,25,7,17,3,53,0,0,7,8,27,4,45,8,0,18,23,38,3,84,13,3,15,8,11,4,49,8,5,21,17,25,8,78,0,0,5,3,7,0,21,0,0,4,5,76,0,84,0,0,9,10,72,29,119,65,17,200,172,870,101,1422,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,15,32,5,59,0,0,3,4,0,0,10,0,0,5,7,13,11,43,3,0,9,10,19,10,44,3,0,11,27,42,7,94,0,0,10,10
124051581,0,0,3,5,5,0,9,0,0,0,0,3,0,3,10,0,36,29,128,8,220,3,0,0,5,15,10,33,6,0,9,29,205,31,278,9,0,16,10,52,10,96,8,4,21,16,89,13,139,0,3,11,14,36,3,66,8,0,16,29,110,17,179,3,0,7,6,14,0,30,6,0,21,9,15,7,68,0,0,4,3,11,3,24,10,3,39,26,11,8,96,4,0,9,12,34,9,70,5,4,32,20,41,4,111,9,3,31,4,17,3,68,13,0,37,24,26,5,109,0,0,3,3,12,0,22,6,0,9,3,68,3,85,4,0,8,18,87,43,163,112,17,312,267,994,173,1869,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,16,16,28,3,66,0,0,0,3,9,0,9,0,0,10,15,18,3,45,3,0,5,8,18,3,43,9,0,28,15,60,9,127,4,0,4,25
125011473,0,0,4,3,0,0,7,0,0,3,0,3,0,12,52,0,91,33,68,8,261,11,3,18,4,4,0,39,34,0,102,55,151,14,366,48,5,87,24,36,8,202,37,3,108,44,62,14,257,22,0,78,39,28,3,167,38,9,65,39,49,6,201,36,4,56,20,14,5,137,109,8,175,59,26,6,388,34,0,43,12,17,5,108,129,15,242,56,27,17,481,16,0,55,23,27,4,124,41,8,87,39,47,0,230,73,8,75,7,21,0,180,67,3,139,22,20,11,266,16,3,32,12,13,3,77,21,6,28,17,29,0,111,29,4,61,28,36,22,170,813,89,1546,534,682,130,3784,0,0,0,0,3,0,0,3,0,3,0,0,0,5,40,3,76,21,15,0,158,4,0,5,3,3,0,20,11,3,28,23,11,3,78,43,8,72,17,14,4,156,41,5,132,51,33,7,273,25,0,58,33
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,4,0,5,0,8,0,0,0,0,0,0,0,17,0,29,29,57,13,144,5,0,4,0,0,0,6,14,3,52,37,133,24,265,15,0,29,15,15,7,75,59,3,105,48,27,15,252,26,4,105,59,31,16,240,26,3,53,36,39,15,175,14,0,20,11,10,0,52,17,3,39,12,8,3,83,5,0,12,11,5,0,29,56,3,92,11,10,4,174,21,5,39,26,13,7,111,19,7,31,15,17,4,88,26,0,28,9,12,0,76,25,6,51,12,17,3,127,0,0,3,3,4,3,13,6,3,17,12,41,3,76,25,3,79,24,44,39,210,376,38,790,361,486,150,2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,8,11,8,46,0,0,3,0,0,0,3,4,0,3,7,3,0,17,6,0,13,3,4,3,29,25,0,49,26,18,10,134,18,0,35,26
125011583,0,0,0,0,3,0,4,0,0,0,0,0,0,0,18,5,41,22,37,15,134,5,0,0,3,0,0,11,6,0,30,16,75,18,152,19,3,23,8,8,0,70,60,3,90,33,27,12,217,28,3,88,57,25,10,216,23,3,56,26,22,10,150,19,0,14,9,4,3,50,13,3,33,12,3,4,66,3,0,7,3,5,0,17,44,3,68,14,3,4,136,27,0,49,22,16,7,107,18,0,25,10,9,3,63,21,0,15,3,0,0,40,26,0,51,12,21,3,116,0,0,4,0,3,3,15,7,0,9,6,13,3,40,16,0,32,17,17,27,119,352,35,635,285,295,122,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,17,14,5,4,51,0,0,0,0,0,0,0,3,0,10,0,0,0,12,0,0,4,9,4,3,24,23,0,38,25,7,3,97,14,0,42,34
125011584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,7,17,4,63,0,0,0,0,3,0,7,10,0,23,25,91,17,162,7,0,15,10,11,0,39,10,3,31,21,16,3,80,6,0,11,12,16,0,51,0,0,22,16,28,5,79,0,0,12,13,0,0,28,8,0,19,3,10,3,44,3,0,7,3,0,0,19,17,0,49,12,10,7,92,3,0,11,9,10,7,37,7,0,19,3,7,0,30,8,6,15,3,4,0,33,8,0,26,3,6,0,49,0,0,3,4,0,0,11,7,0,7,13,15,3,38,7,0,15,5,15,17,66,116,13,317,158,261,73,937,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,8,7,4,0,33,0,0,0,0,0,0,3,0,0,10,4,0,3,15,0,0,15,8,9,0,27,5,0,28,14,17,3,64,3,0,13,12
125011585,0,0,0,3,0,0,3,0,0,3,0,0,0,3,5,3,30,21,51,4,117,0,0,4,0,4,0,14,7,0,33,13,89,7,150,3,0,28,12,14,0,56,12,0,38,12,23,8,90,3,0,25,24,20,0,71,7,0,25,35,23,13,98,4,3,14,3,7,3,36,13,0,30,7,7,3,62,0,0,4,3,3,0,14,13,0,64,7,4,3,98,5,0,15,7,13,8,44,6,3,29,17,11,3,61,7,0,23,4,8,3,46,4,4,41,10,12,3,80,0,0,7,0,6,3,17,3,0,7,5,20,0,37,9,0,27,13,27,21,101,104,26,452,205,329,79,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,12,3,45,0,0,0,0,0,0,5,3,0,11,0,5,0,17,3,0,18,9,7,0,36,9,0,40,18,22,3,94,0,0,15,7
125011586,0,0,3,0,0,0,3,0,0,3,0,3,0,9,19,9,56,40,66,16,204,6,0,11,0,5,0,25,9,3,110,58,161,21,362,26,5,48,21,37,4,141,37,0,100,49,28,13,229,31,5,100,74,54,17,279,15,3,81,39,44,15,206,14,0,44,14,4,3,84,40,4,132,27,15,3,230,6,0,22,22,7,3,59,75,11,205,41,18,10,359,13,0,64,38,18,9,147,32,5,55,21,28,8,140,38,10,50,13,12,0,119,50,13,143,21,14,11,248,3,3,12,7,4,0,26,18,0,36,22,46,3,133,15,5,74,45,51,51,239,449,76,1351,545,614,196,3224,0,0,3,3,0,0,10,0,0,0,0,0,0,4,13,0,53,17,14,6,103,0,0,5,0,3,0,8,4,0,26,8,11,3,54,21,3,43,21,13,4,93,32,4,123,41,35,6,246,18,0,65,56
125011587,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,26,9,35,4,78,0,0,0,0,5,0,8,0,0,16,16,49,7,80,0,0,10,3,7,0,19,7,0,20,10,8,3,46,3,0,14,13,8,3,34,5,0,21,12,21,0,65,0,0,7,6,3,0,18,3,0,19,4,6,0,34,0,0,3,0,4,0,12,18,0,14,10,7,3,54,0,0,4,8,8,3,25,4,3,18,3,14,3,48,4,0,11,3,3,0,27,4,0,13,11,8,0,32,0,0,0,3,0,0,6,3,0,9,3,12,0,27,7,0,10,7,15,8,50,73,10,217,123,208,35,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,0,22,0,0,0,0,0,0,3,0,0,4,4,7,0,15,0,0,9,3,3,0,16,3,0,20,8,5,3,32,0,0,3,15
125021476,0,0,0,0,7,0,12,3,0,0,0,0,0,9,70,10,118,44,75,11,337,14,0,23,11,9,4,63,57,6,145,62,238,23,530,64,9,115,46,54,3,288,53,8,147,46,48,12,318,18,4,46,31,48,5,156,36,0,100,48,60,7,257,62,11,89,27,23,12,223,118,17,177,59,28,11,406,17,3,53,27,21,3,129,202,22,359,62,50,17,714,17,5,63,15,44,7,148,73,8,71,50,55,11,264,105,14,135,20,23,8,304,93,18,211,36,31,8,398,9,4,26,6,16,3,56,31,3,47,11,82,0,183,36,6,88,43,74,32,276,1083,164,2020,644,978,173,5061,0,0,6,0,3,0,7,0,0,0,0,0,0,0,28,0,89,30,24,11,186,8,0,18,0,0,0,27,21,3,41,20,14,7,110,45,4,82,46,21,5,208,37,4,143,59,42,18,313,14,0,58,28
125021477,3,0,0,0,3,0,4,0,0,0,0,4,0,4,21,4,92,41,105,6,269,3,0,23,3,13,0,45,29,0,103,67,344,12,561,39,7,49,31,46,3,176,25,3,75,33,76,8,218,5,0,35,46,40,8,139,23,7,56,51,67,4,204,21,0,48,26,27,3,125,38,7,88,33,27,8,205,9,0,15,21,20,0,70,71,10,202,40,36,9,368,12,5,42,22,27,3,110,29,10,67,91,126,5,322,56,5,54,18,30,4,162,29,7,84,34,33,8,192,5,0,19,7,9,3,42,9,4,39,26,139,4,229,25,0,48,20,64,21,171,468,71,1135,590,1238,110,3613,0,0,0,0,0,0,3,0,0,3,0,0,0,3,20,6,48,22,25,6,122,3,0,3,0,3,0,15,15,0,35,15,20,3,93,21,0,55,24,28,3,132,22,0,78,52,63,14,230,5,0,32,21
125021478,0,0,3,0,0,0,4,3,0,0,0,0,0,8,30,6,72,27,49,0,186,11,0,17,0,12,0,44,27,0,96,69,246,10,447,32,3,63,21,29,4,152,36,3,70,28,49,8,196,21,3,43,32,40,0,131,21,3,41,24,52,9,151,24,0,43,20,24,3,114,26,6,93,15,9,8,159,10,3,24,26,29,0,89,99,10,205,35,38,8,401,23,0,40,19,29,10,109,30,5,61,19,46,5,171,57,6,66,15,20,9,173,37,6,107,29,24,9,217,0,0,11,11,14,0,35,30,0,27,17,61,4,132,9,7,65,25,48,10,166,525,67,1156,423,817,97,3088,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,3,54,20,21,4,113,6,0,6,3,0,0,20,10,3,34,20,25,5,98,28,5,46,18,17,3,117,29,3,89,42,47,5,225,12,0,29,15
125031479,0,0,0,0,3,0,5,0,0,0,0,3,0,6,8,0,37,26,102,14,192,0,0,5,0,7,0,19,3,0,41,41,246,27,354,11,0,21,12,33,4,81,9,3,42,37,54,8,155,3,0,16,12,20,4,60,13,0,36,28,73,15,169,4,3,24,16,15,4,62,7,0,37,16,23,5,92,0,0,6,3,13,0,24,22,8,70,25,18,3,145,3,0,24,8,28,3,67,11,3,30,24,42,6,112,25,10,43,6,9,3,93,15,3,53,22,21,6,119,0,0,5,3,10,0,19,3,0,12,16,76,9,111,4,0,25,20,79,35,161,136,33,529,319,875,147,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,19,18,27,3,68,0,0,0,0,0,0,0,0,0,12,10,12,3,31,8,3,25,13,10,0,51,3,3,60,34,36,7,146,3,0,19,19
125031480,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,35,22,93,15,165,0,0,3,3,3,0,12,3,0,30,39,165,23,256,3,0,22,6,25,0,62,4,0,28,26,38,9,105,0,0,13,10,22,5,56,5,0,23,23,56,15,119,4,0,16,11,6,3,42,5,0,33,6,13,3,62,0,0,0,0,5,0,9,15,0,60,19,8,3,105,3,0,12,5,17,8,46,4,0,12,12,17,3,52,12,3,16,8,6,0,45,10,0,34,21,12,0,78,0,0,6,0,10,0,15,0,0,5,11,59,10,81,3,0,22,14,55,30,127,86,15,379,241,609,118,1444,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,19,16,23,4,64,0,0,0,0,0,0,3,0,0,3,7,21,0,29,3,0,4,9,8,0,25,3,0,24,14,32,7,85,4,0,5,10
125031481,0,0,4,3,0,0,5,0,0,3,0,0,0,3,33,0,69,30,73,10,212,5,0,3,6,14,0,30,17,0,58,61,255,36,427,14,0,39,23,22,4,100,43,3,94,51,43,10,245,21,0,87,65,45,23,239,29,6,67,46,60,13,227,21,5,32,10,8,0,79,37,3,65,27,17,0,152,6,0,12,12,11,0,41,66,8,105,37,14,4,235,19,0,30,27,27,5,115,21,3,59,26,30,5,150,36,0,36,9,15,0,95,39,6,118,36,31,6,235,7,0,9,9,12,0,37,10,3,24,25,82,9,152,33,0,43,34,60,23,192,444,49,948,538,822,162,2967,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,35,16,17,5,82,0,0,3,0,0,0,3,0,0,17,15,6,7,39,6,0,23,5,9,0,50,27,4,91,47,49,6,224,8,0,43,39
125031482,0,0,5,0,0,0,7,3,0,3,0,0,0,4,29,6,94,71,199,10,415,3,0,23,10,26,3,58,14,3,109,91,506,29,757,20,3,60,38,70,17,210,18,0,74,39,107,16,258,12,0,30,29,51,11,121,19,4,59,47,156,11,294,16,0,31,22,20,0,91,33,10,103,60,54,8,272,0,0,19,25,36,0,78,61,9,152,47,42,18,326,6,0,28,18,45,10,107,34,8,71,67,98,8,287,49,11,89,15,34,4,204,31,11,92,33,44,9,228,3,0,17,11,16,3,54,14,4,24,14,153,3,208,18,6,39,39,97,21,221,388,71,1115,674,1760,185,4188,0,0,0,0,0,0,3,0,0,3,0,0,0,4,21,0,75,45,43,8,187,3,0,10,3,3,0,14,3,3,34,28,42,5,117,12,0,44,22,35,7,126,11,3,97,66,94,22,292,8,0,35,23
125031483,0,0,0,0,0,0,0,0,0,3,0,0,0,6,12,0,31,25,60,9,139,3,0,3,3,8,0,21,12,3,62,61,268,34,427,7,0,22,17,25,5,77,22,0,54,33,46,11,159,6,0,23,20,39,8,93,11,0,44,31,61,14,158,6,0,21,9,11,3,59,18,4,37,17,10,4,81,3,0,7,5,13,0,29,33,0,67,33,14,0,150,7,0,17,11,28,5,60,13,5,41,21,27,4,111,32,0,27,8,11,4,84,9,4,54,24,25,4,124,3,0,6,3,5,4,19,3,0,15,19,68,3,111,6,3,42,28,65,50,190,205,28,570,372,776,150,2101,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,23,13,21,3,61,0,0,0,0,0,0,4,3,0,14,9,14,0,41,7,0,15,9,10,3,42,11,3,47,36,33,8,135,3,0,17,21
125031484,0,0,3,0,3,0,7,4,0,3,0,3,0,7,15,3,41,39,153,11,249,0,0,3,4,14,3,24,4,3,54,59,359,33,509,6,0,25,8,38,8,88,23,0,50,18,70,7,169,11,0,26,34,46,9,119,11,4,40,34,81,16,190,8,0,14,23,19,7,67,18,3,56,22,26,5,127,5,0,10,12,9,3,38,37,3,82,32,25,8,182,12,4,17,13,26,3,76,24,3,36,27,37,5,129,32,4,39,12,5,3,103,23,6,50,30,34,5,149,0,0,8,10,15,0,35,4,0,13,18,110,5,150,4,0,24,24,86,33,175,245,37,596,419,1151,157,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,20,32,12,96,0,0,0,0,0,0,5,4,0,4,12,29,3,51,6,0,19,14,20,4,57,11,0,57,41,59,5,170,3,0,19,30
125031485,0,0,4,0,4,3,5,3,0,3,0,3,0,7,41,9,79,50,124,17,319,7,0,19,7,20,0,51,24,0,108,106,461,59,762,17,0,55,26,45,5,155,51,3,94,55,82,11,296,21,3,49,52,71,13,207,23,5,90,91,100,21,328,29,0,45,11,14,8,112,50,7,103,31,22,9,228,6,0,19,21,14,5,61,73,11,171,38,32,12,328,14,0,33,30,30,11,121,37,10,71,41,64,9,237,43,4,63,13,19,3,145,43,7,111,34,39,12,244,0,0,12,18,12,3,43,13,4,29,24,106,4,178,27,0,53,36,105,51,280,512,67,1213,695,1365,262,4116,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,3,56,25,35,12,139,0,0,0,4,5,0,6,13,0,24,34,35,6,111,8,0,27,28,20,4,91,35,6,102,49,63,14,270,19,0,42,41
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,3,0,3,0,3,0,7,0,0,0,0,3,0,4,49,3,112,37,77,15,296,8,0,26,3,3,0,44,27,3,91,57,199,13,388,36,3,85,24,37,12,195,59,4,118,38,74,11,300,19,3,67,53,51,14,207,41,5,73,63,62,16,258,45,19,65,29,20,9,180,103,12,153,38,41,15,365,11,3,26,14,18,3,77,156,23,355,64,38,15,657,20,0,44,19,33,6,127,56,16,119,62,49,11,318,104,13,90,16,22,4,250,59,12,134,39,31,10,291,6,0,22,14,19,0,62,19,5,34,18,56,3,131,39,4,74,22,65,25,230,863,134,1697,617,898,177,4392,0,0,0,0,0,0,3,0,0,0,0,0,0,4,29,0,65,23,29,6,154,3,0,10,0,3,0,19,16,0,25,14,16,0,74,34,3,48,22,18,4,131,29,7,97,53,59,8,261,17,3,59,31
125041490,0,0,0,0,0,0,4,0,0,0,0,0,0,3,15,3,48,27,36,6,133,4,0,4,10,12,0,31,14,0,25,34,119,4,194,20,0,35,15,24,0,97,17,7,36,18,29,3,104,0,0,16,4,15,0,38,6,0,19,7,21,6,65,14,0,20,10,9,0,60,21,6,51,23,9,4,119,3,0,17,10,5,0,34,40,11,96,22,18,6,195,0,5,5,9,17,3,36,13,6,20,19,22,0,86,29,5,51,17,5,0,104,40,0,50,5,11,3,109,3,0,5,3,3,0,21,7,0,11,4,24,0,53,19,0,17,18,24,6,74,265,48,534,247,402,47,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,29,11,12,3,64,0,0,8,0,0,0,4,4,0,11,10,9,0,29,12,0,18,18,9,4,57,3,0,38,25,14,0,85,0,0,6,10
125041491,0,0,0,0,0,0,8,0,0,0,3,3,0,11,56,4,118,49,61,5,293,12,0,16,7,10,3,53,28,3,88,46,196,17,366,52,3,69,24,40,5,193,83,10,108,34,48,16,298,28,0,70,42,28,4,174,50,3,79,43,56,13,240,68,0,79,17,11,8,176,150,16,188,35,15,13,426,14,0,19,10,14,0,56,267,26,354,52,29,14,749,27,3,53,14,26,4,117,70,11,85,34,37,7,248,79,13,107,13,27,3,239,119,21,174,49,41,14,424,4,0,20,10,4,0,36,18,0,33,16,62,0,130,50,0,53,22,45,19,191,1184,125,1711,499,755,155,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,7,49,17,17,8,120,6,0,7,0,4,0,11,6,0,26,10,23,3,73,33,5,48,16,10,0,112,44,4,105,39,47,12,239,18,0,42,15
