SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
116021563,3,0,0,0,0,0,0,4,0,3,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,10,0,31,0,0,0,0,0,10,0,16,0,5,0,29,0,0,0,3,0,8,0,10,0,11,0,39,0,4,0,7,0,48,0,17,0,12,0,101,6,7,0,23,0,68,0,20,4,9,0,141,14,18,3,61,3,92,0,19,0,29,0,241,25,8,0,90,3,103,4,18,3,18,0,270,50,8,3,103,7,95,0,10,0,18,0,303,169,10,6,217,21,183,14,18,12,22,0,675,192,9,3,203,19,69,5,7,4,14,3,523,188,13,5,130,18,38,3,4,0,5,0,397,146,3,0,46,12,54,0,5,0,6,0,271,195,14,3,99,8,52,0,4
116031313,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,7,0,11,0,19,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,5,0,13,0,21,0,0,0,0,0,10,0,17,0,25,3,55,0,0,0,3,0,19,0,15,5,41,0,71,0,0,0,3,0,38,0,27,3,44,0,114,6,8,0,11,4,79,0,30,7,65,3,213,7,9,3,34,3,78,0,14,0,40,0,195,14,3,0,26,4,54,8,11,0,36,0,164,29,3,0,27,6,45,0,7,3,15,0,144,89,13,3,57,11,57,4,15,3,42,0,287,47,3,0,26,3,23,0,3,3,9,0,117,36,0,0,13,3,11,0,0,0,8,0,67,18,0,0,11,0,4,0,4,0,0,0,36,22,3,4,7,0,12,0,3
116031314,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,7,0,11,0,6,0,22,0,0,0,0,0,5,0,10,0,12,0,29,0,0,0,3,0,26,0,11,0,8,0,59,3,4,0,18,0,36,0,8,0,10,0,75,11,0,3,28,3,45,5,9,4,12,0,124,20,9,3,26,6,46,0,7,0,6,0,117,14,9,0,47,10,45,3,3,0,5,0,132,114,10,0,78,8,51,0,9,0,8,0,280,65,4,3,51,4,19,4,3,0,4,0,153,53,3,0,19,5,7,0,0,0,4,0,95,35,0,0,0,3,8,0,0,0,0,0,48,34,0,0,18,3,11,0,0
116031315,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,5,0,8,0,18,0,29,0,0,0,3,0,10,0,12,0,16,0,47,0,3,0,0,0,25,0,23,0,16,0,70,0,3,0,12,0,58,0,25,4,22,0,112,0,6,0,27,3,92,0,19,3,31,0,192,36,7,0,51,10,106,0,27,4,33,3,281,42,3,0,71,10,103,0,16,7,16,0,259,73,10,0,74,10,89,0,9,3,23,0,295,238,15,3,142,29,128,4,17,7,27,3,604,195,9,3,100,15,41,5,9,0,19,0,396,119,0,0,67,12,34,0,5,0,9,0,252,83,0,0,24,4,21,0,0,3,3,0,146,135,0,3,57,13,30,0,0
116031316,0,3,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,3,0,7,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,22,0,24,0,0,0,0,0,3,0,0,0,25,0,31,3,0,0,3,0,13,0,10,3,39,0,78,0,6,0,3,0,57,0,18,0,39,0,125,3,5,0,13,0,66,0,16,9,55,3,168,22,12,0,30,8,66,0,17,5,28,3,195,28,7,3,41,3,85,3,11,5,26,0,207,43,7,0,53,8,65,0,3,4,19,0,207,122,9,4,97,17,75,3,16,3,19,4,369,111,9,0,66,16,38,0,9,0,11,0,261,61,3,0,27,11,17,0,4,0,0,0,122,33,3,0,13,3,12,0,3,0,0,0,70,42,0,0,16,0,15,0,0
116031317,0,0,0,0,0,3,0,0,0,25,0,30,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,11,0,11,0,25,0,0,0,0,0,0,0,11,3,5,0,25,0,0,0,0,0,7,0,10,0,51,0,65,0,0,0,0,0,13,0,34,3,37,0,94,0,6,0,7,0,48,0,37,3,66,0,162,0,14,0,6,0,102,0,33,4,49,0,215,5,12,0,28,0,116,0,41,10,71,3,289,20,19,3,56,0,113,0,24,9,47,4,298,33,12,0,42,10,106,0,16,3,24,3,246,46,8,0,47,5,68,3,16,3,41,0,236,117,12,6,71,15,116,8,20,4,47,0,409,98,8,3,59,3,34,5,7,3,19,0,237,53,0,3,20,4,10,0,0,0,10,0,107,21,0,0,9,0,21,0,0,4,3,0,69,39,0,0,13,9,9,0,6
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,4,0,13,0,26,0,0,0,0,0,9,0,15,0,15,0,44,0,3,0,5,0,28,0,11,0,18,0,67,3,3,0,4,0,42,0,17,6,24,0,107,3,15,0,17,4,74,0,20,4,25,0,157,20,12,3,51,0,93,3,14,11,36,0,242,24,11,0,80,7,93,0,13,4,19,0,248,63,6,3,75,10,57,3,10,4,25,0,257,181,17,8,126,20,129,3,17,4,29,0,550,216,11,3,105,18,49,4,7,3,17,3,433,138,5,4,58,8,35,3,5,0,11,0,271,76,7,0,26,3,30,3,3,0,4,0,153,116,7,4,38,3,24,3,5
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,3,0,3,0,6,0,0,0,5,0,3,0,4,0,3,0,16,3,0,0,3,0,15,0,7,0,6,0,33,3,7,0,15,0,19,0,5,0,8,0,56,5,0,0,14,0,14,0,3,0,7,0,48,9,0,0,24,0,13,3,4,3,4,0,68,16,0,0,31,4,21,0,3,0,3,0,83,50,11,0,84,11,37,0,5,0,16,0,206,80,14,0,75,8,20,6,0,0,3,0,206,63,3,0,69,4,13,0,0,0,3,0,160,59,0,3,31,7,24,0,0,3,0,0,129,135,11,3,88,15,27,0,0
117011322,0,0,0,0,0,3,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,8,0,9,0,3,0,0,0,4,0,13,0,3,0,27,0,0,0,0,0,8,0,22,0,11,0,47,0,13,0,0,0,20,0,14,4,30,0,78,3,16,0,9,0,33,0,24,0,27,0,116,4,9,0,33,0,73,3,27,3,39,5,188,26,11,0,53,4,66,0,19,0,29,0,209,24,10,3,73,3,54,5,14,3,21,0,215,39,5,3,59,8,47,0,4,3,21,0,188,112,13,0,96,14,72,0,18,3,28,4,362,119,11,0,89,12,39,0,9,0,19,3,296,107,8,3,64,25,15,3,5,0,10,0,244,68,0,0,32,13,31,0,3,3,5,0,157,149,7,0,101,26,29,0,3
117011323,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,9,0,5,0,12,0,26,0,4,0,0,0,11,0,4,0,11,0,25,0,4,0,0,0,18,0,13,3,11,0,47,3,5,0,15,0,38,0,15,0,19,0,96,5,14,0,24,0,26,0,13,0,12,0,93,12,4,0,24,0,24,0,5,0,8,0,79,28,5,0,22,3,21,0,6,0,9,0,101,42,4,0,54,7,34,3,9,0,20,0,178,47,8,0,53,3,13,0,5,0,5,0,141,39,3,0,39,5,5,0,4,0,6,0,97,27,4,0,18,5,29,0,0,3,0,0,90,90,6,4,67,10,13,0,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,0,0,0,0,0,3,10,0,14,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,3,0,8,0,7,0,25,0,0,0,0,0,0,0,11,0,10,0,29,0,5,0,0,0,15,0,12,5,22,0,56,0,3,0,4,3,27,0,17,3,24,0,87,4,11,0,19,0,33,3,10,5,38,0,124,13,7,0,38,0,22,3,17,3,36,0,140,5,9,0,27,3,30,0,14,3,28,0,121,16,8,0,51,4,26,0,16,0,21,0,141,62,15,3,87,10,75,7,9,4,35,3,315,69,17,3,120,17,33,3,9,0,16,0,282,70,10,6,94,16,15,0,10,3,15,0,233,66,9,3,59,22,43,0,0,0,6,3,211,212,13,6,158,34,40,7,10
117021327,3,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,5,0,3,0,7,0,21,0,0,0,5,0,6,0,4,0,4,0,21,4,0,0,3,0,15,0,7,0,15,0,42,3,7,0,15,0,16,0,6,0,10,0,51,7,5,0,11,0,23,0,4,0,9,0,62,7,5,0,21,0,23,0,3,0,9,3,74,32,14,0,59,8,39,0,11,3,15,0,177,34,5,3,92,7,13,3,3,0,5,0,169,49,9,0,84,17,13,3,0,0,3,0,176,56,4,0,50,7,42,4,7,3,3,0,168,275,13,9,204,45,51,3,7
117021328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,10,0,0,0,3,0,9,0,3,0,8,0,17,0,0,0,3,0,6,0,3,0,10,0,29,0,3,0,3,0,10,0,3,0,9,0,34,4,0,0,19,0,14,0,0,0,9,0,50,3,0,0,8,0,14,0,5,0,8,0,41,23,7,0,45,0,23,0,6,0,13,0,114,22,3,0,40,7,6,6,0,0,3,0,96,28,3,0,40,7,7,0,0,0,3,0,88,12,0,0,27,3,16,0,0,0,0,0,57,64,3,4,54,20,15,0,0
117031329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,3,0,8,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,4,0,8,0,0,0,3,0,16,3,3,0,6,0,12,0,0,0,0,0,28,5,0,0,11,3,3,0,0,0,0,0,22,10,0,0,8,0,0,0,3,0,3,0,26,0,0,0,6,0,20,0,0,0,0,0,27,61,0,0,40,13,12,0,8
117031330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,7,0,4,0,0,0,21,8,4,0,3,0,15,0,3,0,3,0,27,0,3,0,7,0,16,0,0,0,0,0,33,0,3,0,11,0,13,0,4,0,0,0,29,26,3,0,49,4,39,4,6,0,3,0,133,37,4,0,60,6,15,3,4,0,4,0,141,33,5,0,54,18,24,0,0,0,0,0,128,43,3,3,28,8,28,0,0,0,0,0,114,159,8,4,129,44,30,5,4
117031331,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,4,0,4,0,3,0,13,0,0,0,0,0,8,0,8,0,3,0,21,0,3,0,6,0,13,0,10,0,8,0,37,0,3,0,3,0,11,0,9,0,13,0,41,3,3,0,3,0,6,0,3,0,10,0,32,6,0,0,10,3,17,0,4,0,3,0,46,19,0,0,34,9,25,0,5,0,10,0,94,18,9,0,30,5,19,3,3,0,4,0,87,17,4,3,42,11,3,0,0,0,4,0,76,31,4,0,21,8,32,0,3,3,0,0,104,168,7,0,127,33,61,3,5
117031332,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,5,0,3,0,10,0,3,0,0,0,3,0,3,0,8,0,21,0,3,0,0,0,5,0,3,0,10,0,22,0,3,0,3,0,7,0,5,0,13,0,34,3,5,0,4,0,11,0,3,0,7,0,35,5,0,0,14,0,18,0,6,0,0,0,49,9,0,0,24,0,7,0,3,0,3,0,57,22,3,0,50,7,34,0,6,3,6,3,136,29,5,0,62,3,15,7,0,0,4,0,128,48,3,5,51,7,11,3,0,0,3,0,131,29,3,0,31,17,35,0,3,3,0,0,123,226,14,5,140,46,55,5,5
117031333,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,6,3,3,0,3,0,3,0,3,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,15,3,3,0,3,0,7,3,0,0,0,0,24,9,0,0,11,0,12,0,3,0,3,0,35,12,0,3,17,0,4,0,0,0,0,0,33,11,0,0,12,0,3,0,0,0,0,0,23,7,3,0,14,5,14,0,3,0,0,0,49,53,8,0,57,24,30,0,4
117031334,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,6,0,10,0,19,0,0,0,0,0,8,0,7,0,3,0,22,0,0,0,0,0,17,0,4,0,7,0,27,3,3,0,3,0,26,0,4,0,16,0,56,5,10,0,10,0,15,0,4,0,8,0,58,8,3,0,16,3,21,0,7,0,3,0,54,12,0,0,11,3,18,0,5,0,7,0,55,25,3,0,43,3,42,0,3,0,9,0,131,19,8,0,26,5,16,0,0,0,4,0,83,21,3,0,14,0,8,0,3,0,0,0,58,25,0,0,16,0,47,0,3,0,4,0,102,110,7,4,76,29,50,3,0
117031335,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,5,0,15,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,4,0,4,0,6,0,19,0,0,0,0,0,8,0,10,0,3,0,29,0,0,0,6,0,5,0,3,0,6,0,28,0,4,0,5,0,13,0,3,4,6,0,31,3,3,0,4,0,14,0,3,0,7,0,35,0,3,0,9,0,3,0,3,0,4,0,19,12,4,0,34,0,21,0,4,3,6,0,85,12,0,0,26,6,12,0,0,0,6,0,62,14,3,0,24,10,6,0,3,0,3,0,64,24,5,0,14,6,23,0,3,0,5,0,73,85,4,3,80,19,19,3,0
117031336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,4,0,3,0,3,0,12,0,0,0,4,0,9,0,5,0,3,0,28,0,0,0,5,0,3,0,0,0,0,0,16,0,0,0,4,0,4,0,0,0,5,0,12,3,0,0,5,0,5,0,0,0,3,0,19,9,0,0,12,5,18,3,0,0,3,0,48,6,3,0,14,0,3,0,0,0,0,0,32,17,0,0,11,3,6,0,0,0,0,0,34,16,0,0,6,6,24,0,0,0,0,0,54,75,8,4,59,21,24,0,3
117031337,0,0,0,0,0,0,0,3,0,10,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,9,0,20,0,0,0,0,0,3,0,12,0,5,0,15,0,4,0,0,0,7,0,3,0,13,0,30,0,7,0,0,0,21,0,0,0,3,0,35,3,6,0,8,0,28,0,8,3,3,0,60,9,3,0,4,0,21,0,3,0,7,0,53,8,9,0,8,0,15,0,3,0,3,0,47,15,3,0,5,0,12,0,4,3,6,0,45,25,5,4,10,5,29,0,3,0,3,0,91,18,6,0,17,9,3,3,3,3,3,0,63,18,0,0,9,0,0,0,3,0,5,0,39,11,3,0,3,3,33,0,3,0,0,0,56,83,6,4,51,17,40,3,7
117031338,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,10,0,18,0,0,0,0,0,9,0,8,0,10,0,25,0,3,0,3,0,4,0,9,5,14,0,40,3,3,3,3,0,23,0,6,3,17,0,64,4,10,0,12,0,36,0,17,0,14,0,82,9,7,0,18,4,19,0,10,0,14,0,85,18,3,0,28,0,38,0,7,0,15,0,111,20,4,0,24,3,40,3,6,0,18,0,117,52,6,0,73,13,86,3,14,0,15,0,260,60,5,3,89,15,29,0,5,0,11,0,215,58,4,0,44,23,16,3,3,0,8,0,169,56,3,3,23,8,36,3,3,0,4,0,143,162,9,3,103,41,51,3,3
