SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
121031407,249,42,53,37,54,52,26,28,1001,0,0,0,0,0,0,0,0,0,0,3,336,237,289,50,64,41,71,65,27,32,1222,178,80,73,16,10,10,10,12,7,13,407,407,281,181,34,47,38,59,47,24,12,1135,8,14,25,4,22,22,15,11,14,10,151,0,0,0,0,0,0,0,0,0,0,4,415,300,211,37,74,61,73,62,41,25,1291,0,0,0,0,0,0,0,0,0,0,0,596,382,282,55,81,72,82,73,47,39,1702,428,99,80,22,14,10,4,9,3,16,688,615,150,121,31,28,30,21,16,8,19,1032,81,50,61,9,17,15,23,11,9,11,286,3,3,0,0,0,0,0,0,0,0,7,701,199,185,41,40,42,45,23,14,25,1325,0,0,0,0,0,0,0,0,0,0,0,1130,298,261,60,59,59,51,36,20,43,2017,427,46,27,0,5,4,0,0,0,3,515,591,46,9,3
121031408,226,37,28,56,46,48,45,24,871,0,0,0,0,0,0,0,0,0,0,0,282,200,270,47,41,60,50,51,52,35,1086,265,109,68,12,18,13,10,18,12,10,533,388,228,183,31,22,34,33,36,38,15,995,4,11,21,3,4,10,9,6,11,11,92,0,0,0,0,0,0,0,0,0,0,0,395,237,208,36,26,49,37,40,45,21,1089,0,0,0,0,0,0,0,0,0,0,0,660,338,275,46,44,60,50,58,56,31,1621,550,105,53,8,7,13,5,4,4,15,764,552,83,67,15,15,14,4,11,4,10,782,37,22,21,6,3,3,6,4,3,7,122,0,0,0,0,0,0,0,0,0,0,0,594,109,85,26,19,15,11,20,6,17,903,0,0,0,0,0,0,0,0,0,0,0,1149,210,138,31,31,31,17,22,7,29,1666,503,26,7,0,5,0,3,0,0,5,553,463,25,8,0
121031409,128,22,19,24,18,28,17,6,482,0,0,0,0,0,0,0,0,0,0,0,181,126,140,33,19,25,19,30,15,15,607,204,77,47,18,10,14,13,14,6,13,414,253,192,117,13,16,21,15,15,13,15,675,10,13,5,0,0,6,3,3,0,3,36,3,0,0,0,0,0,0,0,0,0,3,265,202,122,14,16,22,19,23,13,17,715,0,0,0,0,0,0,0,0,0,0,0,468,281,172,25,26,37,30,34,17,24,1127,424,102,54,16,9,10,3,7,4,9,631,379,88,52,8,9,8,3,12,3,11,570,32,6,10,3,3,3,10,8,4,7,87,0,0,0,0,0,0,0,0,0,0,0,408,98,67,15,14,14,15,12,5,21,661,0,0,0,0,0,0,0,0,0,0,0,832,194,114,30,20,26,14,22,10,26,1296,333,27,9,5,0,0,0,0,0,5,382,363,39,6,0
121031410,216,30,33,26,20,31,7,11,636,0,0,0,0,0,0,0,0,0,0,0,229,217,248,36,31,29,34,41,10,20,894,272,120,143,32,20,19,21,25,8,9,670,299,294,234,35,30,30,35,36,23,16,1041,3,14,27,10,7,9,8,12,0,5,100,3,4,3,0,0,0,0,0,0,0,5,305,310,261,44,38,36,49,52,23,21,1142,0,0,0,0,0,0,0,0,0,0,0,579,431,400,76,65,58,66,75,33,34,1811,602,216,164,23,25,13,11,11,0,14,1075,377,93,93,16,12,12,6,9,4,10,627,22,10,18,0,0,7,0,11,7,8,81,7,0,0,0,0,0,0,0,0,0,7,404,97,108,14,13,13,9,23,9,18,711,0,0,0,0,0,0,0,0,0,0,0,1003,311,269,40,44,25,20,32,15,27,1783,629,98,29,0,3,0,0,0,0,13,774,316,22,13,3
121031411,118,10,21,24,9,7,9,7,373,0,0,0,0,0,0,0,0,0,0,0,145,104,145,14,24,33,13,7,13,12,513,188,104,87,13,10,16,12,16,4,9,467,213,144,139,22,14,26,15,16,3,10,605,9,3,14,4,3,6,5,5,0,3,54,0,0,0,0,0,0,0,0,0,0,0,224,150,158,21,19,30,22,18,3,17,658,0,0,0,0,0,0,0,0,0,0,0,415,256,244,39,31,43,29,35,9,25,1126,433,138,84,8,6,11,10,12,4,11,724,332,105,72,7,8,6,0,4,3,7,544,28,17,10,0,3,4,0,3,3,3,64,3,0,0,0,0,0,0,0,0,0,3,364,116,83,7,13,8,0,6,6,9,612,0,0,0,0,0,0,0,0,0,0,0,799,254,168,16,22,16,8,22,8,24,1329,402,55,25,0,0,0,0,0,0,4,483,289,16,12,0
121031412,103,20,15,20,11,12,7,14,354,0,0,0,0,0,0,0,0,0,0,3,129,114,130,27,22,30,22,13,11,13,513,176,61,70,16,7,13,7,20,0,9,373,186,161,160,20,27,15,22,25,3,8,632,11,4,12,3,13,4,4,0,0,0,49,4,0,0,0,0,0,0,0,0,0,4,196,165,176,29,37,21,25,25,3,10,681,0,0,0,0,0,0,0,0,0,0,0,373,225,242,44,42,28,31,41,7,21,1057,486,130,77,17,11,6,10,4,3,9,752,366,91,65,5,7,11,12,3,3,3,564,27,11,15,4,0,4,3,4,0,0,75,0,0,0,0,0,0,0,0,0,0,0,394,99,74,9,8,15,18,14,0,5,640,0,0,0,0,0,0,0,0,0,0,3,879,231,153,28,15,18,25,20,6,18,1394,429,48,8,0,0,0,0,0,3,12,504,279,34,7,0
121041413,177,44,57,53,61,65,43,22,666,0,0,0,0,0,0,0,0,0,0,0,284,127,307,83,103,97,96,119,72,39,1332,296,183,157,36,30,21,32,12,17,17,802,165,161,160,26,44,36,22,40,23,8,687,4,8,6,0,0,0,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,174,175,172,29,48,36,28,46,22,11,732,0,0,3,0,0,0,0,0,0,0,4,472,351,327,64,81,54,63,62,38,27,1534,447,114,76,8,13,4,9,11,7,15,700,202,39,29,3,8,10,12,6,3,6,312,7,3,8,0,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,212,38,33,3,5,5,12,7,4,6,340,0,0,0,0,0,0,0,0,0,0,0,656,152,112,16,26,15,25,15,6,18,1041,506,30,15,5,10,0,4,0,0,9,578,205,18,7,0
121041414,251,64,87,85,95,115,77,27,1066,0,0,0,0,0,0,0,0,0,0,0,376,179,425,114,153,168,159,147,107,45,1881,285,175,197,44,25,28,13,16,5,16,808,202,199,215,31,35,36,37,39,14,5,808,0,14,12,3,3,4,5,7,7,3,48,0,0,0,0,0,0,0,0,0,0,0,207,213,225,33,37,35,41,42,23,9,861,0,0,0,0,0,0,0,0,0,0,0,494,386,420,72,69,63,55,59,27,23,1672,354,92,45,11,12,0,7,4,0,8,542,230,85,48,3,8,10,11,8,0,4,409,21,13,8,3,0,0,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,0,251,96,54,6,6,11,11,8,3,8,469,0,0,0,0,0,0,0,0,0,0,0,610,193,104,21,18,15,20,12,3,18,1009,361,29,13,3,7,0,3,0,0,6,418,227,16,9,3
121041415,187,44,54,70,67,100,33,24,738,0,0,0,0,0,0,0,0,0,0,0,231,128,309,100,115,122,130,140,64,42,1381,325,236,223,46,42,62,43,33,33,19,1055,164,148,167,42,46,40,47,44,29,9,732,0,3,7,4,0,0,3,5,0,4,37,3,0,0,0,0,0,0,0,0,0,5,168,150,172,46,45,40,52,55,28,18,776,0,0,0,0,0,0,0,0,0,0,0,491,385,398,93,87,100,91,91,64,36,1833,777,199,149,28,16,27,28,23,19,17,1280,258,84,62,8,12,15,21,16,4,3,484,10,4,5,0,3,3,4,3,0,6,36,0,0,0,0,0,0,3,0,0,0,4,273,86,62,8,18,24,29,20,4,9,525,0,0,0,0,0,0,0,0,0,0,0,1051,284,214,35,32,47,55,41,24,25,1811,763,67,21,3,3,5,3,9,3,14,893,260,16,9,0
121041416,212,62,66,89,128,137,67,21,958,0,0,0,0,0,0,0,0,0,0,0,284,140,368,130,139,182,198,221,118,52,1830,243,153,178,34,40,33,25,32,21,13,779,177,153,170,49,38,32,37,34,18,8,718,4,8,12,0,3,3,3,4,4,0,44,0,0,0,0,0,0,0,0,0,0,0,182,165,183,48,37,35,46,40,24,8,763,0,0,0,0,0,0,0,0,0,3,3,426,315,364,83,74,68,71,73,43,25,1542,315,102,68,17,20,5,6,13,4,13,563,194,56,26,3,3,10,10,0,3,0,303,17,5,0,0,0,0,0,3,0,0,23,3,0,0,0,0,0,0,0,0,0,3,208,59,26,3,4,10,10,8,3,7,330,0,0,0,0,0,0,0,0,0,0,0,525,158,86,18,27,18,17,19,8,16,896,386,28,10,7,8,7,4,8,8,13,462,146,15,6,3
121041417,171,47,57,76,69,107,48,21,807,0,0,0,0,0,0,0,0,0,0,0,230,127,250,86,106,131,119,195,100,39,1379,133,77,87,32,31,13,16,36,12,5,436,143,98,131,43,36,20,24,39,23,5,566,0,0,11,0,0,0,3,3,0,3,25,0,0,0,0,0,0,0,0,0,0,0,140,103,140,43,39,26,28,40,24,4,586,0,0,0,0,0,0,0,0,0,0,0,277,176,228,76,67,40,48,77,33,11,1026,199,44,42,6,24,3,10,4,8,3,340,134,44,20,11,6,13,8,13,6,6,248,12,3,8,0,0,4,0,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,147,43,23,11,7,16,10,15,10,6,285,0,0,0,0,0,0,0,0,0,0,0,342,91,62,21,28,16,20,20,12,10,622,240,15,15,4,3,3,7,12,6,6,311,122,7,8,5
122011418,86,15,15,18,14,18,15,9,272,0,0,0,0,0,0,0,0,0,0,0,110,56,152,51,43,37,49,38,29,20,578,265,286,283,47,41,22,26,28,10,17,1017,98,91,109,18,14,11,8,10,14,6,374,3,3,7,0,0,0,0,0,0,3,12,0,4,0,0,0,0,0,0,0,0,4,101,100,113,18,12,11,12,10,14,11,394,0,0,0,0,0,0,0,0,0,0,0,363,385,393,64,51,36,38,31,21,26,1408,651,196,128,21,20,14,11,5,9,9,1071,213,53,34,15,0,10,4,3,0,4,338,11,6,3,0,7,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,228,60,46,12,6,7,3,3,0,5,373,0,0,0,0,0,0,0,0,0,0,0,882,261,175,32,25,22,15,9,6,20,1448,483,38,19,3,4,0,4,7,0,9,559,165,10,4,0
122011419,171,56,81,116,135,184,108,35,957,0,0,0,0,0,0,0,0,0,0,5,183,102,463,185,257,315,356,358,218,69,2505,241,311,414,101,73,58,63,47,20,22,1350,73,156,201,39,40,35,31,40,28,16,650,0,0,3,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,72,157,205,42,40,37,31,41,31,16,675,0,0,0,0,0,0,0,0,0,3,3,320,467,618,137,112,95,92,89,49,39,2026,498,155,83,15,12,13,20,14,6,12,829,111,42,27,10,4,7,11,13,0,0,228,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,124,41,27,10,4,7,11,16,0,4,239,0,0,0,0,0,0,0,0,0,0,3,624,193,114,26,19,27,33,24,5,14,1070,462,26,16,0,6,3,3,0,3,3,535,85,10,4,0
122021420,3,7,4,8,12,3,4,0,42,0,0,0,0,0,0,0,0,0,0,0,47,18,31,9,9,7,14,7,9,3,147,104,88,45,4,8,12,3,3,4,7,282,24,24,15,4,0,4,0,7,0,0,83,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,24,20,4,0,4,0,7,0,0,88,0,0,0,0,0,0,0,0,0,0,0,130,112,68,11,11,20,6,7,4,11,374,355,65,49,10,3,3,6,0,4,14,511,70,13,14,5,0,0,0,0,0,3,109,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,71,13,12,5,0,0,4,0,0,3,109,0,0,0,0,0,0,0,0,0,0,0,425,83,64,19,3,3,9,0,4,19,622,393,17,14,0,3,4,0,0,0,7,436,63,0,5,0
122021421,8,3,3,4,7,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,33,14,23,6,6,15,11,9,3,4,115,94,65,51,3,3,0,5,3,0,4,229,30,28,23,3,3,4,3,7,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,23,3,3,4,3,7,0,3,98,0,0,0,0,0,0,0,0,0,0,0,120,95,69,5,7,4,7,6,0,11,323,244,64,39,0,4,3,3,0,0,6,371,69,23,16,0,0,3,0,4,0,0,116,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,70,23,18,0,0,3,0,4,0,0,123,0,0,0,0,0,0,0,0,0,0,0,314,89,56,3,5,5,3,4,0,9,497,346,21,11,3,5,0,0,0,0,4,398,71,4,3,0
122021422,21,7,8,9,9,3,7,0,84,0,0,0,0,0,0,0,0,0,0,0,67,16,52,17,11,10,13,8,3,10,226,137,74,73,10,13,3,5,4,0,4,339,21,26,36,13,4,7,4,8,0,8,123,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,26,27,33,13,3,7,4,8,0,3,129,0,0,0,0,0,0,0,0,0,0,3,163,103,111,22,17,14,10,6,0,9,471,343,80,51,9,3,4,3,6,3,10,512,88,39,11,3,0,7,0,3,0,9,151,4,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,95,34,7,3,0,7,0,3,0,10,160,0,0,0,0,0,0,0,0,0,0,3,438,113,63,12,0,13,3,12,3,26,679,410,19,10,0,3,0,0,0,0,4,448,89,8,0,0
122021423,99,10,19,14,20,22,8,8,270,0,0,0,0,0,0,0,0,0,4,9,137,85,159,23,31,28,29,40,14,22,564,255,167,156,15,20,7,16,5,7,10,653,82,128,122,4,13,15,16,6,11,3,405,3,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,89,133,118,8,16,15,16,8,10,6,424,0,0,0,0,0,0,0,0,0,0,3,347,300,272,29,31,23,30,17,13,14,1080,534,129,71,7,3,10,0,8,5,15,790,169,42,29,4,3,3,8,3,0,3,257,6,3,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,174,44,34,7,5,3,10,3,0,3,280,0,0,0,0,0,0,0,0,0,0,0,709,171,103,14,9,15,13,12,5,22,1070,566,25,14,7,0,4,0,3,0,18,632,181,10,5,0
122031424,77,9,22,15,10,26,12,3,261,0,0,0,0,0,0,0,0,0,0,0,98,59,105,15,19,19,10,28,14,9,385,142,130,70,11,10,4,3,8,0,5,389,88,80,51,0,14,3,10,9,3,5,264,9,0,8,0,0,0,0,0,7,4,28,0,0,0,0,0,0,0,0,0,0,0,93,79,57,0,15,3,9,9,6,10,289,0,0,0,0,0,0,0,0,0,0,0,237,207,128,11,24,14,18,15,6,14,675,335,66,45,5,3,6,0,0,0,14,464,244,48,21,6,3,0,0,4,0,9,333,22,14,10,0,0,0,0,0,0,5,55,0,3,0,0,0,0,0,0,0,0,3,270,59,31,6,3,3,0,4,0,8,392,0,0,0,0,0,0,0,0,0,0,0,602,129,75,9,8,6,0,3,0,22,858,268,14,13,0,0,0,0,0,0,11,310,272,7,10,0
122031425,21,4,3,3,4,5,3,3,74,0,0,0,0,0,0,0,0,0,0,0,43,21,35,6,10,7,3,13,6,4,150,83,68,34,3,5,4,0,0,0,4,197,34,41,27,3,7,3,3,0,0,0,121,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,40,41,27,3,7,3,3,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,122,105,63,5,12,9,3,0,3,3,320,187,48,22,0,3,0,0,0,0,5,266,79,19,5,0,0,0,0,0,0,0,106,3,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,83,18,8,0,0,0,0,3,0,0,115,0,0,0,0,0,0,0,0,0,0,0,274,67,27,0,3,0,0,0,0,8,380,156,7,0,0,0,3,0,0,0,3,173,80,3,0,0
122031426,588,103,131,163,209,170,76,28,1721,0,0,0,0,0,0,0,0,0,0,4,257,215,764,165,194,221,256,202,98,49,2418,238,218,211,41,32,35,22,23,9,15,840,209,291,375,54,39,50,44,43,19,24,1153,15,21,44,0,3,11,27,15,9,9,158,0,3,3,0,0,3,0,0,0,0,11,221,318,422,59,45,61,76,53,31,30,1318,0,0,0,0,0,0,0,0,0,3,3,457,530,633,100,79,97,95,77,39,48,2156,490,131,74,11,9,5,3,0,0,19,741,400,121,91,13,13,6,8,9,3,12,677,53,26,23,3,4,13,13,12,8,4,161,3,0,0,0,0,0,0,0,0,0,4,462,140,112,19,15,22,20,25,10,19,836,0,0,0,0,0,0,0,0,0,0,0,949,270,186,27,21,23,20,23,11,33,1576,448,28,6,0,4,0,3,0,0,12,503,343,37,23,0
122031427,38,10,6,5,12,5,9,5,167,0,0,0,0,0,0,0,0,0,0,0,90,45,48,10,10,5,16,11,9,6,255,152,105,69,12,9,6,9,9,0,8,378,112,95,50,19,12,12,17,19,4,4,353,0,3,4,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,3,120,104,57,19,9,12,14,25,12,12,376,0,0,0,0,0,0,0,0,0,0,0,274,208,126,31,22,15,30,30,8,21,751,352,63,41,0,3,7,0,5,0,11,482,257,55,36,4,0,10,4,4,3,0,379,23,8,4,0,3,3,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,283,61,40,6,6,13,9,4,0,3,420,0,0,0,0,0,0,0,0,0,0,0,637,124,78,7,8,13,9,6,4,15,905,240,21,8,0,3,0,0,0,0,5,274,257,10,4,0
122031428,66,9,11,16,11,15,3,0,242,0,0,0,0,0,0,0,0,0,0,0,141,78,108,13,22,30,15,16,11,5,442,298,235,158,18,29,26,10,8,3,3,779,146,135,97,16,13,13,12,11,4,7,455,4,5,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,148,143,100,16,13,17,12,15,4,6,474,0,0,0,0,0,0,0,0,0,0,0,450,376,255,30,40,41,21,21,9,14,1259,678,197,114,15,14,10,7,7,3,11,1054,367,78,35,3,11,9,3,3,0,3,510,28,8,11,3,0,0,3,0,0,0,45,4,0,0,0,0,0,0,0,0,0,4,398,85,46,3,16,9,3,5,0,5,561,0,0,0,0,0,0,0,0,0,0,0,1069,280,154,19,29,17,11,5,3,19,1615,490,34,19,0,0,0,0,0,3,10,562,350,11,7,0
122031429,179,38,41,57,71,65,40,25,631,0,0,0,0,0,0,0,0,0,0,3,203,133,390,128,116,139,126,129,59,46,1469,314,285,283,38,46,32,32,21,6,13,1060,85,144,174,26,29,10,15,28,11,8,518,0,7,10,0,0,0,7,7,5,3,32,0,3,0,0,0,0,0,0,0,0,7,85,146,183,26,29,13,20,28,10,13,559,0,0,0,0,0,0,0,0,0,0,5,396,432,463,62,71,49,48,46,18,24,1617,507,118,60,13,11,9,0,5,0,22,746,171,46,36,4,3,4,3,6,0,0,271,10,3,7,0,0,0,3,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,180,45,41,4,3,5,3,6,3,3,295,0,0,0,0,0,0,0,0,0,0,0,683,165,103,19,20,15,6,11,3,22,1042,397,19,12,4,0,0,0,3,0,11,447,165,8,3,0
122031430,105,26,32,51,47,35,24,4,419,0,0,0,0,0,0,0,0,0,0,0,92,79,190,55,52,66,59,53,28,14,694,203,258,170,22,8,16,17,14,3,8,723,92,113,122,16,11,10,10,7,4,7,395,0,9,8,3,0,3,0,3,3,0,35,0,0,0,0,0,0,0,0,0,0,0,95,120,129,19,11,14,11,15,3,7,427,0,0,0,0,0,0,0,0,0,0,0,295,379,301,42,22,32,35,21,5,17,1148,469,97,32,6,3,4,3,3,4,12,632,199,53,18,0,3,0,3,3,0,4,283,12,3,12,3,0,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,212,61,24,3,3,0,8,3,0,4,320,0,0,0,0,0,0,0,0,0,0,0,683,157,60,13,6,3,9,6,3,15,955,361,28,15,0,0,0,5,0,0,3,424,157,9,6,0
122031431,144,36,37,38,43,30,10,5,424,0,0,0,0,0,0,0,0,0,0,0,157,92,261,63,60,66,74,48,18,19,860,229,192,149,37,18,20,12,16,12,18,704,83,112,127,18,22,18,14,6,13,4,413,5,0,6,0,0,3,7,3,3,0,24,0,0,0,0,0,0,0,0,0,0,3,83,114,134,18,22,19,23,7,9,10,443,0,0,0,0,0,0,0,0,0,0,0,318,302,285,55,39,39,36,27,25,24,1149,506,101,71,16,15,15,3,0,4,22,748,198,52,31,0,4,3,10,0,0,3,301,6,6,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,207,57,38,0,3,3,7,3,0,3,327,0,0,0,0,0,0,0,0,0,0,0,712,153,104,19,14,14,13,3,5,22,1068,450,23,21,4,3,0,0,3,0,7,507,170,6,0,0
122031432,3,0,3,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,19,5,4,3,3,0,0,4,0,0,41,42,18,15,8,0,0,0,0,0,0,86,12,8,13,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,13,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,49,28,26,11,0,0,0,0,0,0,113,102,12,6,0,0,3,0,0,0,0,134,31,4,5,0,0,0,0,0,0,0,48,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,7,5,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,145,22,17,0,0,3,0,0,0,0,184,104,3,0,3,0,0,0,0,0,0,109,17,3,0,0
