SA2_MAINCODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
109011175,1276,1326,358,19,2972,888,58,3920,6,7,3,0,14,32,3,48,0,0,0,0,0,0,0,0,6,7,3,0,14,32,3,48,3,0,0,0,4,32,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,31,0,40,3,0,0,0,3,0,0,8,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,3,3,0,0,5,3,0,12,5,5,0,0,19,5,0,26,12,5,0,0,17,13,0,28,1296,1343,358,18,3029,974,68,4064
109011176,1304,1160,623,33,3120,1187,148,4450,147,103,118,9,370,715,51,1145,14,12,15,0,36,57,9,98,161,113,127,8,409,773,58,1242,6,10,12,4,27,54,13,92,6,5,0,0,13,15,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,13,4,41,70,11,124,3,0,0,0,0,9,0,8,7,0,0,0,8,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,13,3,6,0,14,27,0,46,3,0,0,0,7,15,0,21,1489,1293,761,45,3593,2072,219,5886
109021177,312,265,109,9,697,291,18,1003,3,0,0,0,6,17,3,24,0,0,0,0,0,0,0,0,3,0,3,0,8,17,3,27,12,3,13,0,19,28,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,0,19,28,0,51,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,5,0,14,0,3,0,0,6,4,0,9,327,276,122,9,740,348,18,1105
109021178,624,576,220,11,1427,442,35,1910,4,5,6,0,11,22,0,38,0,0,0,0,0,0,0,0,4,5,6,0,11,22,0,38,22,0,10,0,31,74,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,10,0,31,74,5,115,13,0,0,0,11,23,0,34,11,0,0,0,8,6,3,15,3,0,0,0,5,5,0,9,0,3,0,0,6,3,3,10,19,3,0,0,31,32,5,69,11,0,3,0,9,9,0,16,678,585,239,19,1517,576,47,2147
109021179,381,348,94,13,833,291,25,1145,0,0,0,0,3,12,0,15,3,0,0,0,3,0,0,3,3,0,0,0,5,12,0,22,7,4,3,0,16,26,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,16,26,0,41,3,0,0,0,5,11,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,4,0,9,10,4,0,0,16,15,3,28,0,7,0,0,7,6,0,13,400,365,99,13,876,351,27,1254
109031180,684,463,206,13,1366,531,40,1939,24,0,10,3,33,76,6,117,0,0,0,0,0,0,0,0,24,0,10,3,33,78,6,118,16,14,15,0,40,82,8,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,15,0,40,86,8,130,3,0,0,0,4,0,0,4,10,0,0,0,7,15,0,26,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,9,13,0,0,0,15,15,0,35,9,7,0,0,12,3,0,11,742,482,226,23,1462,718,51,2232
109031181,810,615,208,16,1653,616,44,2306,28,0,0,0,29,39,0,67,0,0,0,0,0,0,0,0,32,0,0,0,36,39,0,69,40,6,8,0,52,89,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,8,0,52,89,7,139,0,0,0,0,0,3,0,3,11,0,0,0,11,23,5,44,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,3,11,5,0,0,17,32,4,56,4,0,0,0,3,4,0,7,896,631,214,16,1761,772,57,2586
109031182,799,609,316,21,1746,750,59,2555,6,4,5,0,18,37,0,57,0,0,0,0,5,0,0,5,8,5,3,0,24,36,0,57,33,3,22,3,57,166,12,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,22,3,57,166,12,232,0,0,0,0,0,16,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,4,3,0,0,5,23,3,28,12,3,5,0,19,13,0,33,852,628,347,22,1852,985,73,2906
109031183,864,638,159,32,1692,625,50,2362,5,3,0,0,8,44,0,53,0,0,0,0,3,0,0,3,9,3,0,0,13,44,0,55,6,3,3,0,9,54,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,9,54,0,65,5,0,0,0,4,12,0,15,7,3,0,0,10,3,0,17,3,0,0,0,4,0,0,4,4,3,0,0,6,3,0,15,25,11,0,0,31,21,0,50,8,3,3,0,14,7,0,23,907,653,168,32,1760,751,47,2561
109031184,685,558,150,9,1399,403,38,1843,42,3,9,0,52,67,3,121,0,0,0,0,0,5,0,4,42,3,10,0,50,71,3,126,35,18,13,3,74,94,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,13,3,74,94,3,169,3,0,0,0,6,0,0,3,15,0,0,0,14,28,0,45,0,0,0,0,0,0,0,0,8,3,0,0,9,3,0,13,22,4,0,0,32,34,0,64,3,0,0,0,3,4,0,6,785,584,174,11,1552,600,49,2204
109031185,1150,825,294,20,2287,962,77,3323,20,0,3,0,29,76,6,107,0,0,0,0,0,0,0,0,20,4,3,0,29,76,6,103,26,3,10,0,36,98,10,147,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,10,0,36,99,10,148,8,0,0,0,15,17,4,30,9,3,7,0,18,26,3,50,0,0,0,0,0,0,0,0,17,13,0,0,29,13,0,44,35,11,8,0,57,59,6,129,0,3,0,0,8,8,0,12,1229,846,315,18,2413,1213,93,3718
110011186,1856,1875,850,81,4663,1612,316,6590,119,91,68,8,286,403,61,749,18,8,12,6,44,81,12,143,133,99,78,12,327,490,72,888,69,29,29,8,130,285,36,459,8,3,0,0,16,29,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39,29,9,151,317,37,503,5,0,0,0,5,0,0,10,3,0,0,0,4,5,0,11,0,0,0,0,4,0,0,3,4,0,0,0,4,3,0,7,10,4,3,0,16,16,0,35,17,10,4,0,38,28,0,67,2103,2030,966,103,5196,2460,429,8089
110011187,491,479,166,12,1151,373,34,1555,5,3,3,0,10,5,4,16,0,0,0,0,0,0,0,0,5,3,3,0,10,6,4,21,3,3,0,0,10,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,21,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,6,0,6,5,3,0,0,9,3,0,14,510,487,174,12,1185,402,38,1628
110011188,738,624,213,23,1593,529,48,2168,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,3,0,0,0,6,12,0,15,3,0,3,0,4,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,27,0,33,0,0,0,0,0,3,0,6,0,0,0,0,3,10,0,10,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,6,6,3,3,0,9,12,0,21,3,3,3,0,12,7,0,20,756,630,221,23,1625,587,50,2263
110011189,402,313,96,3,811,337,21,1170,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,7,20,0,24,0,0,0,0,0,3,0,3,3,0,0,0,3,3,0,8,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,3,4,4,0,0,8,3,0,13,9,9,0,0,18,5,0,21,422,327,96,3,845,369,22,1239
110021190,1031,695,351,29,2108,980,92,3174,0,0,3,0,5,27,0,33,0,0,0,0,0,3,0,3,0,0,3,0,5,27,0,36,9,9,11,0,32,95,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,0,32,95,0,128,7,3,0,0,10,5,0,14,0,0,0,0,3,10,0,11,0,0,3,0,0,0,0,5,4,0,0,0,5,0,0,7,14,5,4,0,22,19,0,34,12,6,4,0,28,28,0,57,1073,711,367,32,2187,1147,93,3427
110021191,1182,1016,578,42,2821,936,107,3854,31,12,10,0,62,78,5,141,4,4,5,0,8,15,0,26,37,14,16,0,72,91,3,164,34,18,30,0,85,254,7,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,30,0,85,257,7,351,5,0,0,0,3,12,0,23,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,11,4,3,0,0,13,24,3,39,19,9,5,0,31,23,3,60,1283,1058,636,44,3017,1332,120,4470
110021192,572,465,182,25,1240,430,54,1725,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,3,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,6,0,3,0,6,3,0,11,0,0,0,0,0,0,0,3,4,0,0,0,3,4,0,4,3,3,0,0,10,3,0,16,13,7,3,0,16,18,0,38,11,28,3,0,38,3,0,44,592,499,189,24,1307,456,50,1814
110021193,756,544,196,17,1514,579,50,2145,4,0,0,0,4,19,0,18,0,0,0,0,0,0,0,0,4,0,0,0,4,19,0,18,0,0,0,0,3,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,26,15,0,4,0,16,12,0,28,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,18,3,4,0,19,16,0,32,3,4,3,0,11,3,0,12,783,550,204,17,1556,632,53,2239
110021194,887,470,263,17,1631,839,58,2536,4,3,0,0,11,46,0,51,0,0,0,0,0,0,0,0,4,3,0,0,11,46,0,51,7,3,3,0,10,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,10,25,0,36,3,0,0,0,0,3,0,4,5,3,0,0,9,5,0,12,0,0,0,0,0,4,0,4,3,0,0,0,4,6,3,13,12,3,0,0,15,24,3,43,3,0,0,0,3,14,0,19,909,483,264,18,1674,941,67,2682
110031195,610,645,404,46,1703,516,70,2295,24,21,14,7,68,49,8,114,8,3,0,0,10,8,0,14,29,28,14,7,71,51,8,133,57,19,51,3,131,282,16,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,19,52,3,132,284,16,431,11,0,0,0,8,16,0,26,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,12,4,0,0,20,7,3,29,17,4,3,0,24,30,3,58,3,4,0,0,7,9,0,14,714,706,474,55,1949,893,96,2930
110031196,455,523,171,24,1166,429,27,1626,26,34,15,0,75,35,3,111,0,0,0,0,0,0,0,0,26,36,15,0,73,35,3,111,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,8,0,0,0,0,0,5,0,4,3,0,0,0,3,6,0,4,7,0,0,0,5,21,0,27,5,3,0,0,7,0,0,10,490,557,182,28,1255,486,35,1780
110031197,680,707,270,21,1685,471,58,2212,10,10,9,0,24,54,5,81,6,3,3,0,9,9,0,25,13,9,10,0,32,63,4,104,20,8,21,0,57,149,4,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,21,0,57,149,4,208,5,0,0,0,5,12,0,10,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,4,5,3,0,0,11,16,0,29,3,3,0,0,6,7,0,11,726,733,305,22,1787,700,74,2560
110031198,471,472,164,7,1120,362,38,1521,0,3,5,0,9,45,0,54,0,0,0,0,0,0,0,0,0,3,5,0,9,45,0,54,4,3,0,0,9,14,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,14,4,24,3,3,0,0,3,13,0,20,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,4,3,3,0,13,24,0,33,3,7,0,0,11,3,0,15,488,489,173,13,1156,449,45,1644
110041199,841,932,371,31,2177,761,75,3011,40,17,6,0,61,68,0,128,3,0,3,0,5,23,0,32,39,18,10,0,64,84,4,156,15,8,16,3,45,133,10,188,3,0,5,0,10,11,0,18,6,0,0,0,8,28,0,38,0,0,0,0,0,0,0,0,24,10,21,3,57,176,13,248,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,14,5,4,0,0,9,10,0,23,4,6,3,0,17,10,0,22,913,971,404,35,2320,1042,92,3452
110041200,464,414,172,20,1075,334,35,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,7,0,16,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,6,7,4,0,0,7,19,0,29,7,0,3,0,6,0,0,10,480,426,168,20,1089,364,35,1496
110041201,841,696,331,37,1911,792,76,2772,5,0,0,0,6,4,3,13,0,0,0,0,0,0,0,0,5,0,3,0,7,4,3,16,8,3,13,0,22,61,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,22,61,3,88,3,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,9,10,0,20,9,3,0,0,15,15,0,24,4,3,0,0,5,5,0,7,869,707,341,39,1954,875,76,2916
110041202,1958,1944,913,76,4883,1448,221,6551,101,35,72,11,219,461,40,722,18,11,21,0,50,106,14,175,123,41,99,12,271,570,53,892,10,12,19,3,42,78,3,119,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,19,3,38,88,3,128,3,0,0,0,3,10,0,14,4,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,6,0,0,9,16,0,26,10,8,6,0,18,18,0,37,2106,2002,1031,87,5225,2129,281,7638
110041203,1318,1300,608,39,3265,1107,145,4519,92,37,57,9,203,395,25,623,36,8,16,0,61,99,12,174,135,51,75,9,264,495,40,798,23,13,16,0,56,109,9,169,3,3,3,0,6,3,0,13,4,0,0,0,8,13,0,13,0,0,0,0,0,0,0,0,32,18,23,3,68,119,9,192,0,0,0,0,0,8,0,7,12,3,0,0,14,12,0,24,0,0,0,0,0,0,0,0,5,4,0,0,3,3,0,5,11,6,0,0,18,27,0,39,9,3,3,0,21,17,9,40,1504,1373,706,53,3635,1766,197,5594
110041204,295,440,305,21,1056,300,46,1399,11,3,12,0,25,37,3,70,0,0,0,0,0,0,0,0,11,3,12,0,25,42,3,70,0,0,3,3,8,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,31,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,113,8,197,53,10,262,44,33,113,8,200,53,10,268,7,3,9,0,19,6,0,24,365,480,432,30,1311,422,64,1798
110041205,2069,2026,625,56,4773,1478,136,6389,12,9,4,0,21,38,0,61,0,0,0,0,0,0,0,0,12,9,4,0,21,42,0,64,4,3,3,0,11,65,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,9,65,3,76,13,3,0,0,22,32,0,52,0,0,0,0,0,4,0,4,3,3,0,0,4,5,0,7,6,3,3,0,11,7,0,20,22,5,10,0,38,44,3,85,13,12,6,0,34,10,0,40,2124,2052,642,60,4876,1640,140,6656
111011206,1623,2043,614,51,4339,918,102,5367,141,39,44,3,224,306,10,541,40,20,67,0,129,117,9,245,179,55,109,3,353,420,15,787,20,14,21,0,53,126,3,189,6,0,3,0,5,28,0,33,69,9,11,0,93,82,4,176,0,0,0,0,4,0,0,5,97,25,32,0,152,242,9,406,3,0,0,0,3,0,0,12,11,0,7,0,17,46,0,69,0,0,0,0,0,0,0,0,0,3,3,0,9,13,3,20,19,3,5,0,26,60,4,93,5,0,3,0,8,9,0,16,1924,2133,771,61,4889,1647,134,6670
111011207,558,496,221,32,1302,441,33,1773,35,19,32,0,90,90,7,181,12,8,14,0,36,26,0,59,47,30,42,0,117,115,9,248,38,16,49,5,101,160,14,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,49,5,101,160,14,277,6,0,0,0,12,18,0,26,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,9,9,3,3,0,16,26,0,45,0,5,0,0,9,3,0,9,653,546,317,33,1549,742,57,2351
111011208,2070,2667,1007,72,5822,1412,183,7413,118,53,62,6,245,350,24,621,144,57,93,4,307,247,42,596,264,113,158,11,549,594,66,1217,29,12,18,3,64,106,5,179,6,4,4,3,16,39,0,53,51,8,12,0,76,84,5,160,3,0,3,0,10,7,0,10,93,28,34,5,161,228,13,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,6,4,0,6,5,3,0,0,10,8,0,17,2430,2817,1202,90,6547,2241,268,9057
111011209,2109,2877,1039,74,6099,1477,194,7768,71,26,65,6,166,252,22,435,14,6,8,0,29,54,4,89,86,31,76,10,196,306,20,526,24,8,22,0,53,127,3,185,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,4,0,8,24,8,18,0,56,130,7,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,5,5,0,15,3,0,3,0,10,4,0,17,3,0,0,0,3,6,0,14,2231,2918,1135,84,6368,1926,225,8517
111011210,620,808,484,27,1943,614,67,2617,67,20,44,0,131,159,12,309,19,38,54,3,117,91,7,217,91,55,102,3,250,252,23,523,19,3,17,0,43,125,16,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,17,0,43,130,16,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,3,0,11,3,0,12,0,0,0,0,0,0,4,6,731,880,608,34,2245,996,103,3348
111011211,257,412,95,3,770,145,20,936,63,6,14,0,86,183,5,269,3,13,0,0,18,4,0,21,70,18,14,0,98,187,3,289,0,3,3,0,3,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,0,13,0,0,0,0,0,0,0,0,11,0,3,0,20,80,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,20,82,0,100,0,0,0,0,0,0,0,0,342,434,117,3,895,419,31,1343
111011212,1143,1210,425,28,2809,646,80,3533,66,15,42,6,133,126,9,268,38,15,13,0,62,43,3,103,107,27,57,6,193,171,12,375,92,13,40,4,151,304,4,456,4,0,0,0,8,44,0,50,9,0,0,0,8,9,0,17,0,0,0,0,0,0,0,0,111,17,42,4,172,350,8,524,3,0,0,0,3,11,0,17,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,7,3,3,0,0,7,21,0,27,4,0,0,0,7,3,0,12,1368,1254,531,34,3189,1190,99,4473
111011213,1260,1644,304,16,3219,533,48,3804,92,12,27,5,141,150,3,298,41,12,6,0,56,43,4,104,127,22,34,5,192,195,12,399,4,4,4,0,13,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,13,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,12,0,0,14,3,9,3,0,12,0,0,14,3,0,0,0,0,0,0,6,1395,1677,351,18,3445,740,57,4239
111011214,1210,1400,492,44,3144,829,85,4060,161,27,73,7,266,343,13,626,75,41,43,4,163,81,13,256,235,68,120,12,434,424,25,880,32,3,17,0,51,69,3,127,14,0,3,0,12,4,0,23,9,5,3,0,21,10,3,38,3,0,0,0,3,3,0,6,53,16,28,0,95,96,10,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,12,1495,1485,640,50,3673,1358,113,5143
111021215,729,829,510,21,2082,557,72,2708,28,6,15,0,54,65,0,117,11,3,15,3,26,51,4,76,32,8,27,3,77,110,4,194,34,0,6,0,39,90,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,37,0,6,0,45,92,0,134,0,0,0,0,0,3,0,3,10,0,4,0,12,38,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,4,0,11,44,0,52,0,0,0,0,3,3,0,5,811,838,549,22,2218,802,74,3096
111021216,1054,925,428,23,2426,626,89,3139,11,3,3,0,19,17,0,31,3,3,0,0,6,7,0,11,16,6,3,0,24,23,0,48,4,0,4,0,13,10,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,13,15,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,3,1073,930,444,24,2472,663,89,3226
111021217,1145,1961,524,50,3681,607,108,4399,58,20,17,0,86,160,4,244,0,3,4,0,7,16,0,27,58,22,17,0,95,176,4,273,3,0,0,0,4,14,0,18,6,0,0,0,3,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,30,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,1209,1984,545,51,3790,813,109,4712
111021218,1348,1462,503,49,3366,987,117,4471,241,19,23,0,279,324,8,612,14,15,10,0,41,12,6,57,252,31,36,0,315,336,14,666,13,11,17,3,45,28,0,75,0,0,0,0,0,7,0,5,0,3,0,0,11,3,0,12,0,0,0,0,0,0,0,0,20,16,15,3,56,33,0,94,0,3,3,0,3,22,0,27,29,7,3,0,45,65,4,111,3,0,0,0,8,0,0,8,0,3,0,0,3,0,0,3,35,13,6,0,54,90,3,150,9,4,0,0,15,12,0,30,1663,1523,561,52,3811,1464,139,5406
