SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
111031224,45,7,0,0,0,48,19,0,0,0,0,23,31,0,3,0,0,38,37,0,0,0,0,37,48,13,3,0,0,59,117,27,8,0,0,148,136,15,7,0,0,160,216,32,10,0,0,258,128,8,5,0,0,147,121,7,0,0,0,132,101,8,0,0,0,114,40,7,5,0,0,56,1032,140,47,3,0,1215
111031225,112,4,0,0,0,114,49,3,0,0,0,50,51,0,5,0,0,54,45,3,3,0,0,52,93,5,4,0,0,102,244,27,14,0,0,285,319,29,15,0,0,364,480,21,6,0,0,500,269,6,3,0,0,274,196,4,0,0,0,203,124,3,0,0,0,124,70,3,0,0,0,75,2051,112,44,0,3,2209
111031226,68,0,0,0,0,70,33,0,0,0,0,38,33,0,0,0,0,33,56,0,0,0,0,59,81,5,0,0,0,88,244,15,0,0,0,257,378,10,0,0,0,393,627,10,0,0,0,645,334,0,0,0,0,341,177,0,0,0,0,177,63,0,0,0,0,64,99,0,0,0,0,102,2210,48,0,3,0,2262
111031227,71,5,0,0,0,84,34,5,0,0,0,39,38,3,0,0,0,42,72,7,0,0,0,85,85,3,3,0,0,92,306,32,5,0,0,341,375,30,3,0,3,407,467,27,0,0,0,497,163,8,0,0,0,171,72,3,0,0,0,77,34,0,0,0,0,34,62,6,0,0,0,61,1781,123,11,3,3,1925
111031228,77,17,3,0,0,100,22,7,3,0,0,32,18,7,0,0,0,21,35,3,9,0,0,46,43,10,3,0,0,59,102,22,12,0,0,146,133,28,38,0,0,206,209,45,25,0,0,277,160,29,3,0,0,198,217,26,5,0,0,244,213,19,3,0,0,229,44,3,8,0,3,56,1271,221,121,0,6,1622
111031229,12,18,30,0,0,66,3,12,11,0,0,17,3,0,3,0,0,12,7,10,18,0,0,31,8,18,12,0,0,32,17,39,46,0,0,106,18,39,81,0,0,143,40,65,89,0,0,194,23,37,42,0,0,105,36,54,31,0,0,120,56,36,55,0,0,143,9,11,20,0,0,41,227,327,442,0,3,1000
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
111031231,32,3,3,0,0,34,23,0,0,0,0,23,19,3,0,0,0,24,35,4,0,0,0,36,36,3,0,0,0,41,151,15,3,0,0,177,211,24,0,0,0,232,165,18,0,0,0,185,37,0,0,0,0,37,21,0,0,0,0,21,7,3,0,0,0,6,28,3,0,0,0,29,751,76,15,0,4,845
111031232,26,0,0,0,0,24,14,0,0,0,0,14,8,0,0,0,0,10,32,0,0,0,0,31,31,3,0,0,0,28,80,3,0,0,0,85,94,3,3,0,0,106,190,4,0,0,0,201,120,7,3,0,0,127,94,0,0,0,0,91,29,0,0,0,0,32,38,0,0,0,0,38,756,22,9,0,0,788
111031233,108,7,0,0,0,112,48,0,0,0,0,49,55,3,0,0,0,61,83,0,3,0,0,88,114,5,0,0,0,125,345,28,3,3,0,378,484,45,0,0,0,528,590,19,6,0,0,610,198,3,0,0,0,199,108,0,0,0,0,109,50,3,0,0,0,51,84,4,0,0,0,88,2261,115,16,3,0,2402
111031234,62,4,0,0,0,64,28,0,0,0,0,30,22,0,0,0,0,23,53,4,0,0,0,59,57,4,5,0,0,66,198,8,10,0,0,222,237,28,9,0,0,276,371,15,3,0,0,389,141,4,0,0,0,148,67,0,0,0,0,68,25,0,0,0,0,28,43,0,0,0,0,41,1300,71,34,3,0,1409
111031235,27,10,0,0,0,41,19,11,0,0,0,24,22,6,0,0,0,25,31,3,0,0,0,34,45,9,0,0,0,51,107,23,8,0,0,136,149,32,8,0,0,193,201,66,16,0,0,280,74,22,4,0,0,102,45,16,4,0,0,60,17,5,0,0,0,26,19,3,0,0,0,27,752,202,39,4,5,1000
112011236,60,26,3,0,0,89,24,13,3,0,0,46,13,8,0,0,0,31,36,16,3,4,0,58,62,31,9,0,0,97,138,78,13,4,0,228,168,75,21,0,3,266,248,59,0,0,0,307,85,18,3,0,0,105,55,11,0,0,0,69,32,8,3,0,0,41,36,13,0,0,3,52,960,342,65,3,12,1388
112011237,107,14,5,0,0,124,45,4,4,0,0,47,38,3,0,0,0,42,64,4,0,0,0,71,90,6,3,0,0,99,260,23,10,3,0,300,309,16,3,0,7,333,444,13,0,0,3,453,196,0,0,0,4,199,130,0,0,0,0,131,63,0,0,0,0,70,85,4,0,0,0,84,1823,92,20,3,15,1952
112011238,40,0,0,0,0,37,18,0,0,0,0,20,15,0,0,0,0,15,33,0,0,0,0,33,25,0,0,0,0,31,73,0,0,0,0,77,89,0,0,0,0,90,94,0,0,0,0,100,72,0,0,0,0,76,64,0,0,0,0,69,64,0,0,0,0,67,34,0,0,0,0,31,624,3,3,6,0,639
112011239,59,0,0,0,0,61,27,5,0,0,0,31,24,0,3,0,0,28,36,0,3,0,0,41,58,0,0,0,0,56,124,5,4,0,0,141,138,5,4,0,3,147,223,3,3,0,0,231,82,7,0,0,0,96,43,3,0,0,0,49,26,0,0,0,0,28,52,4,3,0,0,60,887,35,25,3,5,963
112011240,60,3,3,0,0,67,21,3,0,0,0,24,4,0,0,0,0,6,17,3,0,5,0,23,25,12,3,0,0,39,63,9,5,0,3,85,58,18,12,0,0,92,131,25,9,0,0,166,81,21,9,0,5,112,91,16,3,0,0,114,53,3,3,0,0,62,53,10,3,0,0,57,653,119,54,9,8,841
112011241,20,4,0,0,0,26,24,3,0,0,0,28,15,3,0,0,0,20,29,3,3,0,0,38,23,3,0,0,0,27,78,14,3,0,0,100,91,4,0,3,0,98,67,6,0,0,0,78,23,3,0,0,0,29,15,4,0,0,0,19,11,0,0,0,0,10,14,0,0,0,0,21,417,61,14,0,0,495
112011242,44,15,0,0,0,58,25,3,0,0,0,31,12,6,0,0,0,20,14,6,0,0,0,26,31,5,0,0,0,35,86,20,3,0,0,111,105,28,4,0,0,131,162,41,4,0,0,204,98,26,4,0,0,131,92,14,0,0,0,106,62,3,0,0,0,63,36,6,0,0,0,42,760,160,23,0,3,947
112011243,51,0,0,0,0,53,24,0,0,0,0,26,22,0,0,0,0,24,23,0,0,0,0,28,38,0,0,0,0,40,131,0,5,7,0,142,96,0,0,0,0,96,146,3,0,0,0,152,65,0,0,0,3,70,57,0,0,3,0,60,26,0,0,0,0,27,49,0,0,0,0,51,727,9,8,11,9,766
112021244,48,0,4,0,0,47,53,0,3,0,0,50,34,0,3,0,0,37,81,0,0,0,0,83,115,0,3,0,0,124,375,0,6,0,0,384,236,0,0,0,0,240,148,0,0,0,0,147,49,0,0,0,0,49,31,0,0,0,0,33,13,0,0,0,0,14,48,0,0,0,0,47,1228,0,20,3,0,1253
112021245,55,0,0,0,0,55,48,0,0,0,0,50,34,0,0,0,0,29,73,0,0,3,0,71,82,0,0,3,0,90,167,0,0,0,0,173,109,0,0,0,0,109,95,0,0,0,0,96,45,0,0,0,0,49,27,0,0,0,0,27,21,0,0,0,0,21,53,0,0,0,0,52,797,0,3,14,0,815
112021246,65,0,0,0,0,71,29,10,3,0,0,41,32,4,3,0,0,35,89,7,3,0,0,99,86,5,0,0,0,96,265,31,3,0,0,306,355,32,0,0,0,387,298,3,0,0,0,311,90,0,0,0,0,86,49,0,0,0,0,49,19,3,0,0,0,21,53,3,0,0,0,51,1430,99,21,0,0,1551
112021247,61,0,0,4,0,63,37,0,0,0,0,37,45,0,0,0,0,50,69,0,0,0,0,70,80,0,0,4,0,76,162,0,0,0,0,165,130,0,0,0,0,131,95,0,0,0,0,91,31,0,0,0,0,31,20,0,0,0,0,20,11,0,0,0,0,15,58,0,0,0,0,57,787,3,0,7,8,802
112021248,87,3,3,0,0,90,55,4,9,0,0,67,52,3,0,0,0,55,106,9,3,0,0,124,126,11,4,0,0,141,369,19,8,0,0,401,391,8,3,0,0,403,204,7,4,0,0,213,55,0,0,0,0,59,30,0,0,0,0,30,15,0,0,0,0,18,55,0,0,0,0,55,1544,63,30,7,3,1653
112021249,119,0,0,3,0,128,64,0,0,3,0,64,45,0,0,0,0,45,93,0,0,6,0,97,131,0,0,3,0,130,316,0,0,7,0,329,264,0,0,13,3,282,334,0,0,12,3,347,147,0,0,10,0,157,122,0,0,5,0,125,82,0,0,3,0,82,108,0,0,5,0,111,1818,0,0,67,14,1904
112031250,36,16,8,0,0,55,20,4,3,0,0,28,17,0,0,0,0,20,29,7,6,3,0,53,26,18,10,0,0,44,98,35,17,0,0,155,99,45,19,0,0,164,214,24,22,3,0,259,160,17,13,0,0,193,164,10,7,0,0,181,104,4,0,0,0,108,46,4,4,0,0,58,1013,185,103,8,3,1315
112031251,45,0,3,0,0,47,27,0,0,0,0,33,20,0,4,0,0,23,48,3,0,0,0,51,55,3,0,0,0,56,168,8,4,0,0,180,236,8,0,0,0,241,233,0,0,0,5,239,57,0,0,0,0,58,32,0,0,0,0,32,10,0,0,0,0,10,37,0,0,0,0,37,966,23,17,0,8,1008
112031252,71,0,0,0,0,73,36,0,0,0,0,38,34,0,0,0,0,34,46,0,0,0,0,46,64,0,0,0,0,65,164,0,0,0,3,172,179,0,0,0,0,182,179,0,0,0,0,180,113,0,0,0,0,112,89,0,0,0,3,89,33,0,0,3,0,42,75,0,0,0,0,79,1085,0,0,5,18,1106
112031253,66,3,0,0,0,72,30,6,0,0,0,39,24,0,0,0,0,25,47,8,3,3,0,56,70,8,0,3,0,88,176,31,3,0,0,210,221,60,3,3,3,283,330,35,8,5,3,381,209,11,0,0,0,227,101,5,0,0,0,111,49,0,0,0,0,51,59,6,4,0,0,64,1381,184,27,15,11,1608
112031254,80,17,21,0,0,117,43,5,15,0,0,57,28,13,8,0,0,45,46,25,10,0,0,88,87,19,22,0,0,126,200,55,63,0,0,319,219,67,41,0,0,331,370,49,28,3,0,447,143,16,7,0,0,167,109,4,3,0,0,116,43,8,5,0,0,56,68,17,14,0,0,97,1443,284,228,8,4,1964
112031550,72,27,0,0,0,102,34,14,3,0,0,52,27,13,0,0,0,44,53,13,3,0,0,71,52,29,3,0,0,85,178,77,9,0,0,262,231,98,0,0,0,334,389,70,6,0,0,471,201,13,0,0,0,211,100,12,0,0,0,108,39,0,0,0,0,37,75,20,0,0,0,89,1450,373,29,0,4,1854
112031551,25,0,0,0,0,25,7,0,0,0,0,7,4,0,0,0,0,4,20,0,0,0,0,20,19,0,0,0,0,19,59,0,0,0,0,60,64,0,0,0,0,62,123,0,0,0,0,123,67,0,0,0,0,67,51,0,0,0,0,51,36,0,0,0,0,36,22,0,0,0,0,22,500,0,0,0,0,499
112031552,18,6,0,0,0,33,7,7,4,0,0,23,12,0,0,0,0,12,18,9,5,0,0,34,27,6,3,0,0,36,72,22,16,0,0,106,68,32,9,0,0,113,106,20,5,0,0,130,46,4,0,0,0,53,19,0,0,0,0,23,9,0,0,0,0,9,18,6,3,0,0,27,421,123,38,3,0,591
113011256,66,3,0,0,0,68,30,0,0,0,0,30,34,0,3,0,0,40,59,0,3,0,0,62,110,4,7,0,0,124,387,18,12,0,0,416,409,8,13,0,0,427,323,4,3,0,0,331,94,3,0,0,0,92,60,0,0,0,3,57,35,0,0,0,0,38,66,0,3,0,0,72,1661,39,43,0,7,1746
113011257,124,0,0,0,0,125,45,0,0,0,0,45,43,0,0,0,0,43,93,0,0,0,0,93,122,0,0,0,0,128,257,0,0,0,3,260,170,0,0,0,0,171,125,0,0,0,3,121,49,0,0,0,0,49,35,0,0,0,0,35,36,0,0,0,0,36,93,0,0,0,0,94,1186,0,3,6,10,1208
113011258,37,0,0,0,0,43,21,0,0,0,0,21,30,0,4,0,0,39,65,4,0,0,0,71,107,0,0,0,0,115,284,0,3,0,0,291,194,3,0,3,0,202,152,3,0,0,0,156,46,0,0,0,0,47,33,0,0,0,0,33,21,0,0,0,0,25,56,0,3,0,0,59,1046,11,18,3,4,1087
113011259,54,0,0,0,0,54,31,0,0,0,0,31,32,0,0,0,0,32,73,0,0,0,0,73,95,0,0,0,0,95,133,0,0,0,0,138,74,0,0,0,0,74,38,0,0,0,0,41,18,0,0,0,0,18,12,0,0,0,0,12,12,0,0,0,0,12,41,0,0,0,0,41,620,4,0,0,0,623
113021260,23,0,0,0,0,24,17,0,0,0,0,17,15,0,0,0,0,15,23,0,0,0,0,23,32,0,0,0,0,32,86,0,0,0,0,86,48,0,0,0,0,48,33,0,0,0,0,33,19,0,0,0,0,19,10,0,0,0,0,10,0,0,0,0,0,0,24,0,0,0,0,24,341,0,0,0,0,336
113021261,22,0,0,0,0,22,15,0,0,0,0,15,9,0,0,0,0,8,46,0,0,0,0,44,70,0,3,0,0,77,160,0,3,0,0,164,152,0,0,0,0,152,113,0,0,0,0,113,31,0,0,0,0,31,24,0,0,0,0,24,6,0,0,0,0,6,28,0,0,0,0,32,680,0,10,0,3,697
113021262,35,0,0,0,0,38,15,0,0,0,0,15,14,0,0,0,0,14,53,0,0,0,0,58,50,0,0,0,0,50,106,0,0,0,0,108,70,0,0,0,0,70,88,0,0,0,0,90,30,0,0,0,0,30,24,0,0,0,0,26,13,0,0,0,0,13,24,0,0,0,0,28,528,0,0,3,7,540
113031263,38,0,0,0,0,42,38,0,0,0,0,36,40,0,0,0,0,40,85,0,0,0,0,85,102,0,0,0,0,100,197,3,0,0,0,203,129,0,0,0,0,129,70,0,0,0,0,70,24,0,0,0,0,24,12,0,0,0,0,12,17,0,0,0,0,17,45,0,0,0,0,42,794,3,3,0,3,799
113031264,21,0,0,0,0,21,14,0,0,0,0,16,17,0,0,0,0,17,27,0,0,0,0,27,44,0,0,0,0,44,78,0,0,0,0,82,47,0,0,0,0,47,46,0,0,0,0,42,15,0,0,0,0,21,10,0,0,0,0,10,7,0,0,0,0,10,22,0,0,0,3,24,355,0,0,4,3,365
113031265,40,0,0,0,0,44,15,0,0,0,0,13,20,0,0,0,0,20,49,0,0,0,0,49,75,0,0,0,0,75,166,4,0,0,0,168,87,0,0,0,0,91,82,0,0,0,0,80,19,0,0,0,0,19,18,0,0,0,0,18,8,0,0,0,0,8,34,0,0,0,0,34,613,4,0,0,4,625
113031266,54,0,0,0,0,54,42,0,0,0,0,45,30,0,0,0,0,30,60,0,0,0,0,62,67,3,0,0,0,69,147,0,0,5,0,151,95,0,0,0,0,93,61,0,0,0,0,59,26,0,0,0,0,26,19,0,0,0,0,19,13,0,0,0,3,14,27,0,0,0,0,31,637,7,7,5,4,654
113031267,81,0,0,0,0,85,37,0,0,0,0,37,38,0,3,0,0,42,64,0,5,0,0,72,115,0,6,0,0,117,446,3,14,0,0,463,491,0,7,0,0,504,423,0,0,0,0,422,134,0,0,0,0,134,109,0,0,0,0,112,49,0,0,0,0,47,75,0,3,0,0,76,2063,3,40,0,7,2114
113031268,13,0,0,0,0,13,10,0,0,0,0,10,8,0,0,0,0,8,21,0,0,0,0,21,21,0,0,0,0,21,85,3,0,0,0,86,134,0,0,0,3,135,167,0,0,0,0,165,46,0,0,0,0,45,25,0,0,0,0,30,16,0,0,0,0,16,20,0,0,0,0,20,558,3,0,3,3,565
113031269,95,3,0,0,0,103,51,0,0,0,0,50,40,0,0,0,0,36,88,0,6,0,0,94,199,0,4,3,0,206,572,3,13,4,0,594,687,3,3,8,0,699,510,0,5,7,0,526,184,0,0,3,0,182,118,0,0,0,0,120,55,0,0,0,0,55,90,0,0,3,0,93,2688,9,31,27,0,2758
113031270,31,3,3,0,0,43,29,0,3,0,0,29,24,0,3,0,0,27,43,0,10,0,0,58,75,3,9,0,0,83,213,20,12,0,0,248,184,16,10,0,0,209,139,4,0,0,0,144,40,0,3,0,0,48,42,0,0,0,0,43,20,0,3,0,3,23,47,7,3,0,0,54,892,62,50,3,4,1011
113031271,135,0,0,0,3,137,52,0,0,0,0,49,60,0,0,0,0,61,129,0,0,0,4,128,174,0,0,0,0,176,389,0,5,0,3,398,295,0,0,3,0,299,243,0,0,0,0,250,86,0,0,0,0,92,68,0,0,0,0,68,50,0,0,0,0,50,103,0,0,0,0,100,1788,0,11,7,13,1814
114011272,53,5,0,4,3,65,19,0,0,0,0,20,15,0,3,3,0,23,23,0,0,0,0,23,27,0,0,0,0,33,89,0,3,0,4,101,124,4,5,0,0,130,176,7,3,0,6,188,77,0,0,0,0,84,84,0,0,0,0,82,54,0,0,0,7,57,36,3,3,3,0,43,775,24,19,11,15,844
114011273,23,0,0,0,0,24,3,0,0,0,0,3,8,0,0,0,0,8,13,0,0,0,0,13,20,0,0,0,0,20,60,0,0,0,0,56,50,0,0,0,0,52,61,0,0,0,0,61,32,0,0,0,0,32,16,0,0,0,0,16,6,0,0,0,0,6,23,0,0,0,0,21,311,4,0,0,0,316
114011274,35,0,0,0,0,37,13,0,0,0,0,13,18,0,0,0,0,14,18,0,0,0,0,18,29,0,0,0,0,29,96,0,0,0,0,96,89,0,0,0,0,92,104,0,0,0,0,104,29,0,0,0,0,29,23,0,0,0,0,19,8,0,0,0,0,12,25,0,0,0,0,28,478,8,0,0,4,494
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
114011276,30,0,0,0,0,29,10,0,0,0,0,10,11,0,0,0,0,11,11,0,0,0,0,11,15,0,3,0,0,21,41,3,4,0,0,48,64,5,0,0,0,68,89,3,0,0,0,95,49,0,0,0,0,49,34,0,0,0,0,31,16,3,0,0,0,17,9,0,0,0,0,9,380,17,11,0,0,403
114011277,93,3,0,0,0,100,41,0,0,0,0,37,41,3,0,0,0,42,83,3,7,0,0,93,95,3,0,0,0,100,316,21,5,0,0,339,364,17,6,0,0,385,361,0,0,0,0,366,143,0,3,0,0,148,91,0,0,0,0,95,44,0,0,0,0,44,77,0,0,0,0,77,1745,56,20,3,5,1826
114011278,86,3,0,0,0,88,56,3,0,0,0,58,48,0,0,0,0,54,98,0,0,0,0,99,133,0,5,0,0,138,413,13,6,3,0,430,425,8,4,0,3,442,411,3,0,0,0,413,120,0,0,0,0,120,73,0,0,0,0,73,35,0,0,0,0,35,80,0,0,0,0,80,1973,33,11,4,3,2031
114011279,110,0,0,0,0,112,63,0,0,0,0,63,40,0,0,0,0,46,80,0,0,0,0,78,137,0,0,0,0,139,321,0,0,0,0,325,317,7,0,0,0,320,238,0,0,0,0,234,65,3,0,0,0,71,32,0,0,0,0,33,16,0,0,0,0,16,67,0,0,0,0,66,1488,12,3,0,3,1507
114011280,25,0,0,0,0,25,6,0,0,0,0,6,9,0,0,0,0,13,24,3,0,0,0,24,32,0,0,3,0,34,93,0,0,3,0,95,63,0,0,0,0,63,43,0,0,0,0,40,23,0,0,0,0,21,6,0,0,0,0,6,4,0,0,0,0,3,28,0,0,0,0,28,356,9,3,8,0,365
114011281,26,0,0,0,0,26,12,0,0,0,0,12,12,0,0,0,0,12,19,0,0,0,0,19,19,0,0,0,0,19,62,0,0,0,0,67,77,0,0,0,0,77,93,0,0,0,0,98,46,0,0,0,0,46,37,0,0,0,0,37,23,0,0,0,0,23,22,0,0,0,0,24,454,0,0,3,0,456
114011282,98,0,0,0,0,105,43,0,0,0,0,43,36,3,0,3,0,44,78,4,0,0,0,84,110,5,0,0,0,119,240,7,4,0,4,253,278,8,4,0,0,291,253,0,0,0,0,255,89,3,0,0,0,91,50,0,0,0,0,50,34,0,0,3,0,43,73,3,0,0,0,71,1382,32,9,9,11,1441
114011283,39,0,0,0,0,39,20,0,0,0,0,20,23,0,0,0,0,24,28,0,0,0,0,29,40,0,0,0,0,40,82,0,0,0,4,91,91,0,0,0,0,96,91,0,0,0,0,91,46,0,0,0,0,46,22,0,0,0,0,22,17,0,0,0,0,18,46,0,0,0,0,46,531,0,0,3,4,538
114021284,81,8,0,0,0,87,31,4,0,0,0,36,19,3,0,0,0,23,47,4,0,0,0,51,56,4,0,0,0,64,126,4,0,0,0,134,131,3,0,0,0,133,238,14,3,0,0,254,152,4,0,0,0,157,168,3,0,3,0,176,132,4,0,0,0,141,62,0,0,0,0,64,1251,53,10,3,4,1329
114021285,32,0,0,0,0,32,14,0,0,0,0,14,16,0,0,0,0,16,22,0,0,0,0,22,43,0,0,0,0,43,154,0,0,0,0,154,203,0,0,0,0,210,297,0,0,0,3,295,115,0,0,0,3,120,51,0,0,0,0,57,35,0,0,0,0,35,52,0,0,0,0,52,1047,0,0,3,3,1057
114021286,72,0,0,0,0,72,15,0,0,0,0,15,18,0,0,0,0,18,27,0,0,0,0,27,36,0,0,0,0,39,127,3,0,0,0,126,173,3,0,0,0,180,276,0,0,0,0,281,111,0,0,0,0,110,79,0,0,0,0,76,45,0,0,0,0,45,36,3,0,0,0,40,1022,10,4,0,3,1045
114021287,47,0,0,0,0,51,31,0,0,0,0,31,11,0,0,0,0,13,33,0,0,0,0,37,38,3,3,0,0,46,151,6,3,0,0,164,270,0,0,0,0,272,274,5,0,0,0,284,108,4,0,0,0,106,86,0,0,0,0,82,50,0,0,0,3,47,44,3,0,0,0,51,1142,25,9,0,3,1183
114021288,18,0,0,0,0,18,12,0,0,0,0,12,7,0,0,0,0,7,10,0,0,0,0,10,17,0,0,0,0,17,50,0,0,0,0,50,59,0,0,0,0,59,79,0,0,0,0,79,44,0,0,0,0,44,51,0,0,0,0,51,46,0,0,0,0,46,21,0,0,0,0,21,420,0,0,0,0,420
114021289,57,0,0,0,0,59,14,0,0,0,0,20,17,0,0,0,0,15,28,0,0,0,0,28,44,0,0,0,0,44,100,0,0,0,0,100,101,0,0,3,0,105,149,0,0,0,0,155,84,0,0,0,0,85,72,0,0,0,0,72,80,0,0,0,0,80,55,0,0,0,0,57,800,4,0,3,3,817
115011290,130,29,11,0,0,171,36,6,3,0,0,39,30,5,0,0,0,37,47,6,4,0,0,64,65,18,4,0,0,95,198,49,15,0,0,257,204,58,46,0,0,303,466,142,69,0,0,679,386,122,49,0,0,554,503,91,28,0,0,625,259,25,14,0,0,302,124,18,13,0,0,151,2450,556,270,0,0,3280
115011291,131,11,0,0,0,140,44,3,0,0,0,50,30,0,0,0,0,30,55,3,0,0,0,56,71,6,0,0,0,78,193,19,0,0,0,206,192,14,3,0,0,215,385,45,0,0,0,423,294,35,0,0,0,331,485,54,0,0,0,533,491,33,0,0,0,522,90,9,0,0,0,103,2450,223,5,0,0,2679
115011294,40,3,0,0,0,43,14,0,0,0,0,11,4,0,0,0,0,7,8,5,0,0,0,10,13,3,0,0,0,18,52,3,0,0,0,59,44,6,0,0,0,52,103,13,0,0,0,114,69,11,0,0,0,80,156,5,0,0,0,164,169,5,0,0,0,178,33,5,0,0,0,39,715,61,0,0,0,779
115011296,112,4,0,0,0,123,23,0,0,0,0,22,18,4,0,0,0,21,18,3,0,0,0,25,33,0,0,0,0,34,106,5,4,0,0,117,100,3,0,0,0,98,196,17,4,0,0,214,141,21,3,0,0,165,259,28,0,0,0,288,430,20,0,0,0,442,74,3,0,0,0,74,1514,102,8,0,0,1627
115011553,35,11,6,0,0,54,10,3,0,0,0,19,6,0,0,0,0,4,9,0,3,0,0,15,19,3,3,0,0,23,49,8,13,0,0,66,58,15,15,0,0,91,113,20,49,0,0,179,98,19,21,0,0,137,144,19,18,0,0,184,103,5,9,0,0,124,28,4,9,0,0,43,673,110,149,0,0,934
115011554,31,0,0,0,0,37,10,0,0,0,0,10,10,0,0,0,0,10,12,0,0,0,0,11,17,0,0,0,0,21,38,4,0,0,0,45,40,4,0,0,0,41,93,6,0,0,0,104,62,3,0,0,0,67,87,10,0,0,0,90,111,0,0,0,0,109,18,0,0,0,0,23,524,31,6,0,4,565
115011555,77,8,0,0,0,85,20,0,0,0,0,23,14,0,0,0,0,22,33,4,0,0,0,37,32,0,0,0,0,29,101,7,3,0,0,119,89,3,5,0,0,98,191,24,7,0,0,230,138,17,6,0,0,159,285,17,3,0,0,302,288,13,3,0,0,303,72,3,0,0,0,74,1342,105,37,0,0,1480
115011556,65,3,3,0,0,77,11,0,0,0,0,11,12,0,3,0,0,19,13,0,0,0,0,19,19,3,3,0,0,22,74,3,12,0,0,84,85,15,10,0,0,112,156,23,21,0,0,202,106,23,20,0,0,149,195,13,16,0,0,226,190,12,10,0,0,212,50,5,3,0,0,61,979,106,98,0,0,1183
115011557,46,0,0,0,0,43,7,0,0,0,0,7,6,0,0,0,0,5,12,0,0,0,0,12,18,3,0,0,0,25,60,6,0,0,0,66,53,11,0,0,0,56,106,17,0,0,0,118,86,13,0,0,0,95,137,12,3,0,0,150,171,9,0,0,0,180,28,3,0,0,0,30,722,68,0,0,0,793
115011558,134,14,0,0,0,157,37,5,0,0,0,43,30,0,0,0,0,34,41,9,0,0,0,55,64,13,0,0,0,75,146,17,0,0,0,170,179,42,0,0,0,223,302,91,0,0,0,399,256,62,0,0,0,321,444,69,0,0,0,514,396,25,0,0,0,427,93,9,0,0,0,99,2133,361,4,3,4,2504
