SA2_MAINCODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
125041493,5986,6378,12365,412,429,843,2147,2160,4310,39,60,96,54,40,90,8,9,13,8,13,22,4,3,4,8,12,17,13,14,21,0,0,0,2278,2303,4587,842,707,1545,49,30,74,3583,3466,7050,485,553,1040,10056,10392,20457
125041494,3411,3539,6955,105,103,213,1037,1098,2136,21,21,39,14,13,31,4,0,4,3,3,7,0,0,0,3,0,3,0,0,0,0,0,0,1078,1138,2215,125,153,279,25,24,40,1333,1417,2746,140,140,281,4884,5096,9978
125041588,2891,3053,5943,278,297,568,1545,1381,2928,17,18,37,22,7,32,7,0,9,15,6,18,3,0,3,0,0,0,8,0,6,0,0,0,1611,1418,3032,825,653,1480,25,46,72,2743,2415,5153,355,360,714,5988,5826,11817
125041589,3132,3288,6421,456,391,853,1672,1465,3137,58,42,101,41,27,59,16,9,28,21,12,35,0,0,4,11,3,17,7,8,21,3,0,3,1821,1575,3396,1482,1388,2873,21,27,53,3791,3385,7170,402,372,781,7324,7043,14371
126011495,6511,6959,13467,866,867,1732,2630,2580,5208,75,58,133,66,54,126,18,29,51,36,31,67,3,6,8,8,3,10,28,20,52,0,0,0,2877,2785,5655,1949,1926,3875,50,50,98,5739,5627,11363,383,405,788,12629,12989,25620
126011496,5790,6205,11993,440,490,932,1985,2156,4143,29,35,70,45,44,85,26,32,50,24,19,42,4,10,10,3,0,4,6,8,13,0,0,0,2128,2299,4428,543,640,1186,33,39,71,3145,3465,6615,369,399,768,9305,10073,19377
126021497,6490,6788,13270,593,607,1197,2233,2309,4542,44,27,69,55,49,102,26,28,50,20,17,36,0,0,5,4,3,4,20,22,44,0,0,0,2405,2458,4859,1568,1762,3332,59,39,93,4624,4867,9488,437,460,902,11546,12111,23658
126021498,3634,3989,7627,329,371,702,1695,1817,3511,28,37,62,35,31,62,4,9,10,16,11,23,3,3,4,0,0,0,9,6,20,0,0,0,1780,1912,3695,332,373,702,40,19,56,2482,2676,5159,370,377,748,6484,7042,13527
126021499,2511,2766,5274,321,302,625,1447,1156,2608,26,30,57,28,36,62,3,6,8,8,3,13,0,0,3,0,3,5,19,9,26,0,0,0,1528,1244,2771,188,183,372,14,14,27,2056,1742,3796,340,430,767,4902,4933,9832
126021500,3548,3950,7502,515,546,1054,2358,2415,4776,81,86,163,104,106,206,32,25,57,33,35,67,12,13,29,9,7,14,29,50,78,0,0,0,2662,2734,5394,2438,2701,5135,51,50,103,5664,6032,11690,548,689,1237,9761,10672,20429
126021501,3709,3930,7632,194,169,362,1135,1159,2299,39,31,73,21,37,56,9,6,14,6,3,13,0,0,0,3,0,5,13,8,20,0,0,0,1224,1248,2471,335,373,711,19,11,28,1773,1804,3578,204,189,389,5685,5916,11599
126021503,4074,4223,8296,518,592,1110,2285,2266,4549,67,55,122,59,67,126,15,19,35,15,10,26,14,4,17,8,4,9,9,20,28,0,0,0,2471,2433,4905,1340,1578,2915,53,47,99,4383,4653,9035,368,357,723,8830,9234,18056
126021590,1258,1356,2609,64,60,126,407,438,850,7,3,14,9,11,24,0,0,3,3,7,6,0,0,0,0,0,0,3,5,9,0,0,0,434,470,906,66,77,145,5,9,18,572,616,1189,79,63,143,1907,2034,3943
126021591,5985,6327,12312,602,630,1235,3304,3336,6643,71,90,154,96,102,197,30,27,60,35,33,72,3,8,12,3,0,3,21,15,35,0,0,0,3565,3616,7184,1476,1695,3166,57,58,116,5701,5997,11702,650,745,1394,12330,13072,25405
127011504,4766,5030,9799,337,379,711,1326,1417,2746,15,9,26,19,16,37,3,0,8,4,6,10,0,0,3,0,0,4,0,6,7,0,0,0,1372,1465,2839,347,354,702,57,50,109,2110,2248,4361,895,933,1829,7776,8210,15991
127011505,2948,2770,5711,131,146,278,704,731,1437,11,7,14,16,23,36,0,5,3,4,3,3,5,0,6,0,0,0,0,0,0,0,0,0,741,759,1506,53,65,118,26,13,42,958,985,1942,422,376,798,4325,4131,8456
127011506,2230,2094,4323,159,157,319,4644,4781,9418,22,32,49,64,76,142,14,16,31,6,7,19,3,3,3,8,9,18,18,19,31,0,0,0,4773,4933,9711,199,255,459,28,16,44,5164,5366,10523,658,623,1281,8045,8083,16129
127011592,15,10,25,0,0,0,9,9,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,20,0,0,3,0,0,0,14,7,18,7,4,11,30,28,59
127011593,2352,2359,4709,112,109,221,595,620,1209,6,11,17,7,9,13,0,3,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,612,641,1252,60,81,139,17,14,31,798,842,1646,166,150,311,3311,3349,6664
127011594,3860,4045,7906,169,159,331,1144,1199,2346,12,16,25,6,10,13,7,3,11,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1171,1232,2406,244,296,543,18,29,44,1609,1718,3329,276,258,536,5743,6022,11765
127011595,3140,3207,6346,161,165,322,1783,1874,3656,14,14,26,14,15,28,5,0,3,3,0,3,0,0,0,0,0,0,4,0,5,0,0,0,1820,1909,3730,235,264,499,20,17,37,2242,2354,4596,232,247,480,5612,5811,11417
127011596,2898,2985,5884,178,163,337,1664,1810,3477,8,21,29,12,14,29,3,4,6,3,3,6,0,0,0,0,0,0,3,0,8,0,0,0,1699,1857,3556,161,176,330,21,17,36,2056,2211,4268,220,237,451,5168,5437,10602
127011597,3503,3494,6998,275,292,566,2448,2461,4907,21,17,36,40,31,75,9,8,23,12,10,17,0,0,0,6,5,11,0,4,7,0,0,0,2539,2543,5079,205,249,458,21,19,45,3045,3099,6142,356,342,702,6903,6940,13837
127021509,5059,5309,10361,291,315,603,1379,1485,2864,10,11,26,8,8,15,8,6,10,3,7,8,0,0,0,0,0,0,3,4,7,0,0,0,1415,1511,2925,271,314,587,24,15,38,2003,2154,4156,289,312,601,7346,7769,15119
127021510,6180,6288,12468,371,353,723,1383,1435,2820,17,19,32,14,22,40,0,0,3,4,3,11,3,0,3,0,0,0,0,0,0,0,0,0,1424,1483,2905,478,574,1052,35,19,58,2306,2429,4738,330,335,664,8814,9053,17875
127021511,6849,7126,13967,951,1002,1957,1604,1506,3113,30,33,62,44,33,75,11,8,23,5,5,17,4,3,3,0,0,3,8,4,9,0,0,5,1710,1590,3300,1100,1282,2386,65,57,125,3824,3935,7760,699,745,1446,11371,11803,23177
127021512,5042,5303,10348,297,301,597,1555,1574,3129,23,25,45,25,15,39,7,6,14,5,4,10,0,0,0,3,3,6,0,7,7,0,0,0,1613,1637,3247,384,438,822,47,23,69,2341,2396,4739,507,496,1003,7895,8192,16088
127021513,6111,6303,12414,526,589,1114,1579,1676,3258,22,28,54,31,29,62,8,6,18,10,7,10,0,3,4,0,0,0,0,8,14,0,0,0,1655,1753,3415,644,770,1411,47,59,107,2872,3168,6045,520,527,1044,9503,9992,19497
127021514,3176,3345,6517,137,130,268,742,807,1553,13,8,18,5,3,8,0,0,3,3,0,9,3,0,3,0,0,0,0,0,0,0,0,0,766,824,1588,246,267,512,16,18,37,1167,1232,2405,160,154,315,4502,4737,9235
127021515,4203,4426,8633,580,598,1171,1270,1303,2572,28,19,50,22,25,45,0,3,9,10,4,7,0,0,0,0,0,0,5,4,6,0,0,0,1338,1360,2691,1504,1505,3006,53,30,87,3470,3492,6965,502,445,944,8186,8361,16543
127021516,5264,5566,10834,422,417,842,1570,1655,3229,13,18,34,13,13,24,4,3,4,8,3,15,0,0,4,0,0,0,3,3,3,0,0,0,1613,1703,3312,925,988,1911,35,24,58,2994,3127,6126,448,447,894,8704,9147,17850
127021517,2760,2767,5523,59,68,129,664,707,1371,7,11,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,678,715,1396,250,256,506,4,6,11,996,1044,2043,138,151,287,3892,3957,7851
127021518,1469,1419,2886,56,46,96,389,381,772,0,3,4,3,3,5,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,394,400,786,33,31,62,7,4,9,486,475,960,202,169,373,2157,2059,4216
127021519,5347,5455,10806,321,353,673,1493,1563,3057,13,23,35,19,16,32,10,9,19,6,4,6,0,0,0,3,0,3,0,3,3,0,0,0,1550,1614,3167,613,647,1261,23,23,45,2513,2635,5145,473,475,946,8330,8569,16901
127021520,3691,3857,7542,109,120,232,769,804,1571,4,8,13,4,3,7,4,5,8,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,784,822,1608,191,252,438,12,14,30,1102,1207,2304,195,256,455,4989,5315,10300
127021521,14,9,17,0,0,0,11,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,4,0,4,0,0,0,14,3,14,0,0,0,25,14,35
127031522,4232,4475,8700,323,356,680,1559,1667,3226,20,17,38,17,28,46,7,3,8,6,13,20,0,0,0,3,0,6,0,0,3,0,0,0,1622,1733,3356,353,373,723,20,22,49,2317,2481,4801,507,537,1041,7052,7488,14540
127031523,5022,5117,10137,426,489,911,2252,2347,4605,19,14,34,26,21,49,9,12,17,16,10,18,0,0,0,0,4,4,14,7,20,0,0,0,2333,2415,4753,261,291,550,45,40,84,3062,3237,6296,391,402,791,8473,8762,17230
127031524,5400,5508,10905,740,734,1471,2036,1990,4025,107,67,173,316,229,536,27,25,54,22,27,46,18,3,21,75,48,119,39,32,69,0,0,0,2636,2405,5044,323,419,744,24,23,49,3724,3581,7301,477,351,829,9598,9440,19039
127031598,5343,5514,10856,1222,1229,2451,2107,2131,4239,49,43,92,51,60,113,21,16,39,14,19,32,3,0,3,3,3,7,9,5,16,0,0,0,2266,2273,4537,1774,1772,3543,72,50,120,5333,5320,10652,1637,1706,3339,12309,12545,24852
127031599,3202,3240,6443,176,190,369,1019,1063,2083,8,15,21,21,20,39,7,8,15,3,0,3,0,0,0,0,3,3,0,0,3,0,0,0,1060,1104,2163,312,375,690,25,20,44,1566,1695,3261,518,529,1052,5287,5466,10755
127031600,4747,4872,9619,368,377,750,2077,2152,4222,36,47,86,31,31,66,11,9,14,14,11,28,0,3,3,3,4,7,8,5,8,0,0,0,2173,2263,4432,252,300,554,26,54,84,2827,2990,5818,361,380,742,7936,8246,16185
127031601,1074,1074,2141,70,70,140,724,634,1358,18,15,26,13,5,24,7,7,13,5,10,17,0,0,3,3,3,3,0,4,7,0,0,0,772,683,1455,361,353,716,21,14,32,1227,1119,2343,439,416,853,2734,2607,5339
128011529,5097,5389,10488,440,463,907,1818,1897,3713,34,31,58,27,28,55,3,9,12,16,17,28,0,4,3,3,0,9,11,8,16,0,0,0,1908,1987,3894,197,214,414,41,21,64,2583,2692,5274,306,312,618,7985,8399,16386
128011530,4716,5061,9773,419,492,915,2023,2290,4311,15,20,35,79,77,154,12,15,22,24,19,38,3,3,13,3,8,9,3,4,10,0,0,0,2161,2432,4596,345,401,745,44,41,88,2977,3367,6342,468,483,945,8157,8911,17062
128011531,4395,4865,9258,384,416,804,1649,1789,3437,17,20,40,28,34,61,4,12,16,7,12,21,0,5,3,3,5,8,14,4,15,0,0,0,1727,1878,3608,172,191,360,72,137,207,2354,2626,4981,372,414,786,7115,7904,15024
128011602,2604,2894,5500,307,339,652,1570,1657,3226,25,35,60,64,61,117,6,9,10,10,18,28,0,0,0,3,0,8,10,11,24,0,0,3,1687,1784,3472,241,264,513,37,24,60,2276,2419,4694,322,361,688,5207,5677,10882
128011603,3481,3698,7184,210,225,433,1415,1404,2815,21,21,41,19,22,49,10,7,14,12,12,22,0,0,0,9,5,14,10,13,20,0,0,0,1486,1484,2973,115,116,234,17,17,30,1832,1830,3668,223,237,459,5538,5763,11307
128011604,5325,5461,10784,1067,1116,2184,2970,3063,6032,38,48,87,104,91,187,12,12,15,23,32,51,11,13,21,16,7,22,10,18,30,0,0,0,3175,3278,6449,460,520,983,90,57,143,4782,4979,9761,841,848,1688,10950,11290,22237
128011605,957,996,1956,35,37,74,403,410,809,0,3,3,6,6,11,0,0,0,5,3,4,0,0,0,0,0,0,0,0,3,0,0,0,413,420,830,13,19,33,0,0,7,466,481,943,47,43,95,1471,1519,2999
128011606,2220,2315,4541,187,176,370,874,925,1798,12,11,22,17,22,36,3,0,4,0,3,7,3,0,0,0,0,0,0,4,3,0,0,0,913,960,1871,96,97,197,15,18,37,1213,1257,2470,148,154,297,3582,3727,7300
128021533,2091,2191,4282,130,147,273,584,667,1250,4,8,15,8,8,15,3,0,4,0,3,8,0,3,6,3,0,3,4,3,7,0,0,0,614,690,1302,35,34,74,7,6,14,791,874,1666,80,78,162,2960,3145,6105
128021534,3475,3566,7034,211,193,402,937,963,1900,8,11,13,28,23,49,3,3,9,3,3,3,0,0,0,0,3,3,3,0,3,0,0,0,981,1005,1984,88,78,169,7,9,19,1290,1286,2578,137,113,255,4903,4965,9863
128021535,6873,6976,13849,643,694,1341,1699,1748,3445,11,18,25,33,26,64,14,11,24,12,12,29,3,3,5,3,3,10,13,10,19,0,0,0,1786,1831,3617,158,221,378,19,29,47,2610,2775,5383,325,350,681,9806,10100,19907
128021536,6650,6880,13531,511,527,1033,1785,1851,3640,27,27,53,52,50,108,16,18,28,19,14,33,0,0,0,7,0,9,12,10,20,0,0,0,1924,1967,3893,228,277,499,24,25,54,2689,2796,5487,375,400,781,9719,10080,19790
128021537,5,3,8,0,0,0,3,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,7,3,9,0,7,6,10,17,27
128021538,4970,5508,10480,517,595,1112,2632,2808,5437,28,35,66,57,54,115,5,11,10,17,11,23,5,0,7,6,3,12,11,13,31,0,0,0,2758,2933,5694,398,447,845,88,93,184,3761,4069,7832,493,600,1097,9231,10176,19403
128021607,5429,5604,11034,549,579,1128,1327,1381,2711,19,21,36,31,43,74,4,0,8,8,15,20,0,0,0,0,0,0,7,9,11,0,0,0,1396,1469,2864,84,101,188,21,40,59,2052,2192,4248,220,235,454,7707,8034,15739
128021608,2463,2545,5005,80,89,171,609,662,1269,8,3,9,19,16,34,0,8,9,3,5,10,0,0,0,0,3,3,3,4,8,0,0,0,638,701,1346,32,38,66,9,3,15,759,839,1597,82,96,177,3302,3470,6780
128021609,1310,1300,2609,27,25,58,308,350,658,4,3,8,5,7,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,326,364,685,18,18,39,0,0,0,369,409,780,49,43,88,1727,1752,3483
197979799,105,139,245,0,0,0,25,45,72,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,34,48,80,12,12,18,3,0,3,43,61,104,19,34,51,168,237,401
199999499,1027,548,1571,204,112,317,2027,1557,3584,158,168,325,297,255,549,47,42,84,81,57,142,28,19,44,16,19,38,47,36,82,0,0,0,2699,2145,4844,723,702,1430,104,66,170,3734,3027,6765,2403,1214,3613,7164,4788,11952
