SA2_MAINCODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
124011451,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,80,284,278,339,482,473,275,479,69,2758,3,3,3,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,20,9,3,13,4,3,3,0,59,0,0,0,3,3,0,0,0,0,13,0,4,10,6,0,3,0,3,0,29,0,6,3,4,3,3,5,0,0,28,6,58,67,48,34,25,22,11,3,276,14,119,70,66,53,40,22,33,10,428,0,10,5,5,8,3,0,0,0,39,3,11,11,3,6,11,0,6,0,49,0,3,3,7,11,11,0,0,0,43,0,7,4,7,9,4,5,5,0,36,3,34,24,26,25,22,8,14,3,167,3,35,27,19,9,9,3,3,3,121,17,13,31,29,46,23,16,15,0,190,17,65,67,60,56,48,33,58,3,402,25,85,121,164,93,87,25,28,5,636,4,15,21,24,7,20,3,8,0,109,3,17,16,16,13,3,4,8,0,79
124011453,77,225,173,215,524,563,344,525,45,2698,0,3,8,3,4,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,8,9,12,13,15,4,3,0,68,0,0,4,3,0,0,0,0,0,12,0,13,7,9,4,8,3,4,0,52,0,3,3,4,8,5,3,4,0,31,8,73,45,52,36,22,6,16,3,254,0,58,36,41,18,21,10,9,3,199,0,7,8,3,6,5,7,0,0,37,0,8,0,7,7,8,0,3,0,30,5,7,9,8,23,13,3,0,3,74,0,7,0,8,9,7,0,3,0,39,3,27,25,22,25,29,8,13,0,151,0,19,4,8,11,6,3,0,0,51,16,10,27,31,77,40,12,16,3,222,29,88,83,67,62,65,45,91,6,539,42,73,154,151,119,84,27,46,3,692,0,15,11,10,9,3,0,6,0,47,0,14,9,13,10,9,3,3,0,64
124011454,125,428,292,348,995,1190,750,1155,60,5344,3,9,5,9,9,7,4,6,0,49,0,0,0,0,0,0,0,0,0,0,9,12,21,18,27,26,14,22,0,143,0,0,0,3,7,4,4,3,0,28,4,21,19,16,21,29,5,18,0,128,0,5,5,15,19,13,5,6,0,77,13,138,93,88,75,39,18,37,0,501,12,119,55,58,23,11,12,21,0,306,3,3,10,10,13,13,3,4,0,62,0,5,9,5,9,9,9,8,0,51,6,9,22,19,45,21,18,17,0,157,0,16,11,9,12,14,7,9,0,76,8,36,50,49,55,42,24,27,3,293,12,31,30,22,25,19,8,8,0,152,27,27,69,44,143,71,38,31,0,447,49,172,155,167,165,180,103,144,4,1135,59,150,256,233,226,160,57,76,4,1229,0,31,17,14,8,9,0,9,3,88,3,29,24,38,39,19,7,11,3,176
124011455,33,123,86,113,204,294,131,250,21,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,6,0,25,0,0,3,0,3,0,0,0,0,4,3,4,4,0,0,9,3,0,0,16,0,3,3,0,3,0,0,0,0,11,8,42,22,18,20,14,4,12,3,139,7,41,15,17,13,6,6,10,0,120,0,3,3,9,9,9,3,0,0,30,0,3,0,0,0,3,0,3,0,13,0,0,0,3,6,3,5,3,0,26,0,0,3,6,0,7,6,3,0,32,6,20,13,17,3,12,3,12,0,89,0,9,11,8,3,4,0,3,0,47,4,8,16,14,35,14,6,5,0,108,11,33,33,28,38,26,13,39,3,213,15,48,67,53,49,34,11,19,0,289,7,5,3,12,6,0,0,0,0,28,0,12,8,3,0,5,0,5,0,35
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,78,216,165,206,864,1021,522,901,91,4069,0,3,0,3,4,5,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,8,16,24,40,40,12,16,3,165,0,0,4,3,9,11,0,0,0,24,6,10,14,13,27,43,10,10,0,148,3,3,3,9,32,18,14,8,0,104,29,114,76,106,106,48,21,32,3,520,6,101,58,67,40,19,11,14,3,318,5,4,13,8,42,23,9,11,3,118,0,0,0,8,15,3,4,3,0,37,8,7,21,28,46,37,17,11,0,168,0,3,9,9,14,13,3,13,0,65,5,16,21,19,40,26,7,16,0,153,8,22,14,13,39,21,8,7,0,134,17,15,24,30,117,57,27,14,0,292,22,42,46,79,72,47,43,50,0,405,31,82,109,134,162,112,41,22,0,705,0,13,3,10,8,3,3,5,0,55,3,19,19,23,26,18,7,6,0,123
124031458,152,365,251,275,1339,1584,787,1540,125,6422,0,16,11,14,7,13,3,7,0,70,0,0,0,0,3,3,0,0,0,5,9,27,16,29,62,63,34,20,0,268,0,4,5,0,15,7,3,0,0,31,4,45,36,22,52,37,12,15,0,231,7,13,10,9,52,43,14,21,0,174,33,166,111,114,121,106,38,45,15,747,15,124,67,67,51,39,19,15,8,407,5,14,17,23,42,41,18,19,3,176,0,7,3,0,15,16,5,0,0,46,19,12,19,37,98,76,27,23,3,308,0,6,11,13,36,27,18,8,0,122,18,21,38,35,62,58,16,24,5,274,8,30,30,24,55,49,7,12,4,227,24,7,28,46,134,92,56,21,4,413,41,62,60,92,144,131,40,81,0,660,74,82,142,176,258,215,60,49,10,1055,6,23,15,15,16,3,3,4,0,92,3,31,37,34,40,34,14,14,3,202
124031459,80,215,168,175,674,853,476,890,61,3574,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,10,15,20,43,23,12,6,0,139,3,0,0,3,10,10,6,3,0,30,3,20,11,20,25,30,3,5,0,112,3,5,6,14,12,20,12,6,0,76,14,88,70,57,57,44,18,21,0,371,4,114,42,34,16,16,15,12,3,256,6,7,7,8,14,16,7,4,0,68,0,0,6,6,4,6,0,3,0,27,14,8,21,30,44,22,11,11,0,159,0,10,3,5,12,10,6,4,0,53,9,28,30,29,36,28,15,16,0,189,5,22,17,14,22,14,3,0,0,100,27,17,33,39,105,62,26,19,4,324,19,72,98,90,74,74,43,76,4,554,36,65,124,114,139,114,23,30,5,645,3,17,8,11,7,4,0,3,0,47,5,31,21,15,19,12,6,5,0,124
124031460,111,341,246,289,1141,1511,801,1417,93,5947,0,0,0,4,6,3,3,0,0,19,0,0,0,0,0,0,0,0,0,5,6,21,19,30,67,45,20,19,0,220,0,3,3,3,17,12,9,0,0,54,0,34,17,24,42,53,10,8,3,189,3,11,17,18,37,41,13,13,0,147,26,168,133,117,131,67,31,43,4,721,16,188,76,51,23,32,17,14,3,413,5,12,23,8,26,39,17,8,0,136,0,13,6,8,13,10,8,5,0,60,27,20,29,58,107,88,29,20,0,372,3,15,9,13,27,29,8,3,0,107,4,30,34,53,48,61,32,30,0,283,7,37,21,24,39,36,14,14,3,195,36,17,51,66,156,76,49,21,3,474,28,85,92,106,156,113,71,89,3,745,59,99,158,178,253,179,55,53,6,1037,0,26,10,12,10,5,4,4,0,75,4,33,32,31,47,31,22,8,5,222
124031461,108,228,200,209,861,1066,545,972,77,4259,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,14,13,7,20,62,21,16,11,0,155,0,0,3,0,3,3,0,3,0,19,3,17,22,18,30,26,11,15,0,139,3,3,13,15,28,28,20,6,0,116,24,124,96,83,95,61,25,25,4,539,6,97,53,47,43,25,17,15,9,314,4,8,13,7,22,21,10,13,3,92,0,7,4,3,14,4,4,0,0,40,18,5,18,25,59,42,17,12,6,197,3,12,11,10,20,19,9,7,0,84,4,25,19,23,37,23,21,19,3,169,10,19,20,14,25,22,6,3,0,115,18,8,39,38,127,54,21,18,3,332,16,53,64,67,98,91,42,60,7,493,38,65,117,143,184,133,31,41,9,765,5,13,11,9,12,10,0,0,0,62,3,24,8,15,23,24,8,11,0,119
124031462,102,288,248,281,1159,1152,615,834,109,4785,0,3,3,0,6,8,0,0,0,21,0,0,0,0,0,0,0,0,0,3,7,14,15,15,50,55,16,9,0,188,0,0,0,5,9,9,3,3,0,28,0,12,16,6,25,20,5,9,3,96,5,5,12,9,39,31,11,13,0,123,26,98,73,92,111,57,25,30,13,523,11,114,61,68,34,27,13,11,3,345,6,8,14,12,39,28,10,11,7,126,0,0,3,3,15,7,0,4,0,39,15,4,28,21,64,46,15,20,0,216,3,3,8,3,20,14,5,4,0,56,7,14,27,24,47,32,19,6,0,169,8,26,22,25,41,30,10,17,0,173,18,13,31,33,107,60,24,9,3,288,22,81,48,66,98,62,33,39,0,449,50,84,123,157,255,171,46,66,14,965,4,10,13,7,9,3,3,4,0,56,8,17,18,16,44,23,11,6,3,142
124031463,69,174,120,118,428,692,316,763,50,2730,0,5,7,0,3,10,0,14,0,38,0,0,0,0,0,0,0,0,0,3,4,7,11,23,21,26,12,9,0,113,0,0,4,3,7,10,3,0,0,24,5,22,25,32,31,30,0,8,0,151,4,3,5,5,14,13,3,10,0,58,13,71,42,32,28,25,17,24,3,263,5,46,22,11,13,9,5,13,3,124,4,9,10,7,9,10,3,9,0,67,0,0,0,0,0,9,0,8,0,13,10,5,17,20,22,29,6,11,3,120,0,11,7,6,8,16,6,6,0,66,4,17,24,12,21,30,3,11,0,135,4,14,12,9,15,14,4,8,0,77,13,3,12,21,43,20,16,17,0,142,16,26,48,37,46,44,21,36,3,281,22,17,68,63,71,75,12,17,4,351,0,14,0,4,4,5,3,0,0,30,0,15,10,19,16,18,9,9,0,95
124031464,74,151,172,201,684,721,424,586,78,3095,0,0,4,4,7,6,0,0,0,21,0,0,0,0,0,3,0,0,0,3,3,3,10,11,31,20,13,11,0,107,0,0,0,5,6,4,7,0,0,18,0,16,12,3,13,15,5,5,0,68,0,3,0,8,16,6,3,7,0,47,22,59,53,51,94,39,22,23,6,372,10,67,41,33,32,14,14,20,4,236,0,4,14,9,19,12,7,6,0,69,0,0,3,0,17,5,4,0,0,32,10,7,7,11,35,29,10,8,0,114,3,6,0,0,11,11,7,4,0,48,3,17,13,12,33,28,18,8,0,139,3,18,21,10,30,20,7,10,0,116,11,6,21,21,80,51,25,18,4,232,10,30,33,55,46,38,17,39,7,285,21,39,78,101,126,112,27,35,4,543,0,4,8,10,11,3,3,3,0,46,8,15,15,13,15,16,6,13,0,94
124031465,39,84,49,59,240,333,183,447,23,1457,0,5,5,4,10,3,5,8,0,35,0,0,0,0,0,0,0,0,0,3,4,0,11,11,10,19,5,6,0,69,0,0,0,0,3,3,0,0,0,13,3,9,5,7,6,17,3,15,0,72,0,0,10,3,5,8,0,3,0,34,4,34,29,30,30,15,3,11,0,153,0,33,12,12,12,10,6,3,0,98,0,7,3,0,9,11,3,3,0,36,0,0,5,0,6,0,0,0,0,6,4,0,5,5,12,13,3,3,0,43,0,3,4,6,3,11,3,0,0,25,0,10,16,11,16,10,3,4,0,73,0,7,4,0,11,3,0,3,0,38,4,4,4,14,22,12,10,4,0,73,5,25,27,22,33,34,6,22,0,173,10,17,39,41,40,32,7,16,3,209,0,3,0,0,0,0,0,0,0,11,0,16,5,6,10,4,3,3,0,61
124041466,78,206,190,226,607,775,436,730,78,3322,0,4,10,8,3,10,0,7,4,48,0,0,0,0,0,0,0,0,0,8,8,12,12,16,39,16,14,6,0,118,3,0,0,0,5,0,0,0,0,8,3,18,16,13,13,24,11,9,3,111,0,10,4,5,16,13,3,4,0,53,12,79,71,73,71,47,22,24,10,398,3,91,40,37,33,29,5,12,11,259,0,6,0,11,14,11,4,6,0,56,0,5,3,8,12,3,5,3,0,43,6,0,7,5,25,30,7,6,0,91,0,9,7,5,12,9,3,5,0,43,0,13,18,27,28,32,15,14,0,153,5,17,4,17,11,8,6,6,0,82,15,9,14,11,67,47,42,22,4,233,13,57,48,42,85,60,26,41,10,391,21,70,105,121,131,101,28,23,9,625,0,22,8,10,10,14,5,9,0,75,0,21,12,19,24,13,6,6,3,107
124041467,80,211,185,237,762,949,542,987,101,4053,0,3,4,12,10,3,3,3,0,47,0,0,0,0,0,0,0,0,0,0,4,14,21,29,64,42,18,19,3,208,0,0,3,0,3,4,6,4,0,19,3,21,13,17,31,34,11,8,3,136,4,9,10,12,34,20,12,7,0,109,28,114,85,69,77,46,27,20,9,474,9,91,56,39,32,17,6,15,3,270,3,6,7,14,25,20,3,14,0,91,0,4,4,3,13,5,4,0,0,34,3,3,11,18,36,24,14,4,3,120,3,5,0,3,14,11,13,8,0,62,4,23,23,23,42,24,12,16,0,160,6,25,10,19,26,21,3,13,0,115,11,14,24,18,100,64,20,20,3,266,17,67,52,72,70,73,36,47,9,449,39,70,102,135,133,103,42,39,5,671,0,18,7,7,7,4,0,9,0,50,0,34,22,17,19,19,12,4,7,131
124041468,44,98,90,120,273,436,167,503,47,1785,0,7,6,15,0,6,3,8,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,7,21,9,3,6,3,63,0,3,0,0,4,0,0,0,0,14,3,19,21,13,14,24,3,5,0,104,0,9,0,7,10,11,6,8,0,43,3,37,35,31,28,19,8,9,3,170,4,37,18,15,8,9,3,3,0,95,3,13,10,17,15,4,3,6,0,78,0,0,0,3,3,0,3,0,0,9,0,0,0,3,13,7,3,0,0,30,3,5,0,0,0,0,7,3,0,24,3,10,7,13,9,18,3,6,0,68,4,14,7,7,8,8,3,4,0,55,7,3,5,3,34,17,10,4,3,86,5,23,18,23,43,20,11,16,0,166,12,15,43,41,46,39,11,6,3,209,0,7,5,3,5,3,0,7,4,42,0,14,13,10,7,12,4,4,0,67
124051469,42,125,83,99,410,509,240,401,29,1938,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,10,16,29,21,5,10,0,107,0,0,0,0,6,5,0,0,0,16,3,8,7,10,13,10,0,6,0,57,0,4,0,11,21,20,0,0,0,57,9,51,34,34,34,29,7,8,0,214,3,44,24,21,12,15,8,7,0,135,0,8,6,10,25,20,6,5,0,77,0,4,0,0,3,4,3,6,0,13,4,3,9,9,33,22,10,7,0,95,0,0,4,0,9,18,3,0,0,36,0,10,3,17,11,17,4,6,0,75,0,4,12,3,17,14,3,9,0,65,9,3,4,10,41,28,13,6,0,102,0,20,27,32,42,32,11,19,0,185,13,26,53,57,96,54,16,12,4,327,0,5,10,3,3,5,0,0,0,24,3,7,6,5,12,10,0,7,0,66
124051470,102,307,252,297,1238,1415,674,1080,111,5476,0,0,3,6,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,3,6,14,17,37,98,72,23,12,3,294,0,0,0,3,12,8,3,0,0,29,3,12,19,23,27,44,15,13,3,159,7,12,14,15,56,48,16,15,3,177,19,138,107,112,130,70,35,34,14,659,12,115,60,61,36,31,15,13,6,351,7,11,22,18,68,55,25,16,7,225,4,3,3,8,17,11,4,3,0,56,15,10,25,38,93,86,25,11,3,305,4,8,9,9,17,27,10,4,0,84,3,18,33,26,54,51,17,14,0,215,8,29,30,14,44,28,9,6,0,158,19,11,29,40,103,70,23,19,3,309,15,38,50,94,114,88,22,50,7,482,37,65,132,134,221,164,52,45,10,861,4,15,11,9,5,3,4,0,0,58,4,27,18,23,31,25,10,9,4,150
124051580,57,158,139,164,669,684,318,440,94,2709,0,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,8,8,12,8,52,27,12,10,3,133,0,0,0,0,7,3,0,0,0,16,0,10,14,12,15,26,7,3,0,87,0,0,4,7,37,24,13,0,3,89,13,55,53,47,72,35,15,14,0,306,11,41,24,32,16,14,5,4,0,158,3,5,12,17,43,25,15,16,4,138,0,0,0,6,11,3,0,0,0,22,6,3,8,17,51,31,11,3,0,127,0,4,0,0,13,12,0,3,0,39,3,6,9,11,33,15,7,3,3,88,6,15,15,10,16,19,5,3,0,99,10,3,3,13,48,31,10,8,3,133,8,30,16,32,47,30,11,11,5,190,12,30,65,105,104,84,15,23,5,447,0,9,9,4,7,0,3,0,0,28,0,14,3,5,21,8,0,6,0,61
124051581,74,190,187,230,958,918,383,513,113,3558,0,5,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,11,9,8,52,28,16,10,0,151,0,0,0,0,6,7,0,0,0,21,3,8,7,10,18,21,8,5,0,84,0,7,4,13,44,16,3,7,0,84,19,55,71,55,85,37,11,20,3,355,3,79,44,43,33,25,14,11,4,256,0,12,8,17,41,25,14,10,0,125,0,5,0,0,9,9,6,3,0,32,3,3,16,9,59,37,15,9,3,148,3,9,0,3,12,8,0,0,0,38,0,14,6,5,25,33,7,4,0,95,3,28,20,25,38,23,7,13,0,152,14,8,8,16,48,30,13,7,0,144,5,22,32,40,45,37,9,28,0,213,23,53,96,103,153,113,20,40,8,611,4,9,4,5,14,3,0,6,0,35,0,14,14,12,15,10,7,9,3,90
125011473,94,248,254,299,1004,1452,582,918,70,4903,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,13,19,7,58,66,22,30,0,211,3,0,0,3,3,7,0,3,0,26,3,13,8,3,23,33,3,9,0,101,6,4,15,17,59,62,26,27,0,213,15,46,60,56,89,75,35,33,3,419,5,47,45,38,46,30,16,18,3,244,3,9,7,11,35,33,11,4,0,105,0,3,3,3,18,25,4,14,0,81,23,5,16,33,107,97,35,37,5,369,5,6,13,12,22,28,12,12,0,107,16,31,31,31,78,129,30,40,0,394,3,28,22,22,29,27,10,19,0,152,15,4,13,15,74,54,21,15,0,216,20,51,44,51,99,63,46,51,3,422,28,66,86,80,158,181,47,68,6,711,10,9,3,6,8,21,0,6,0,68,3,14,15,17,31,29,7,6,0,124
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,50,393,678,366,903,845,309,364,226,4137,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,14,8,51,31,12,3,0,130,0,0,0,0,3,0,0,0,0,3,0,7,3,3,3,9,0,6,0,38,0,3,7,4,16,16,3,4,0,58,10,58,51,43,59,24,8,7,4,256,4,46,73,31,32,28,11,9,6,251,0,3,7,6,7,0,4,0,0,38,3,3,0,0,9,6,6,0,0,28,3,7,8,10,32,32,0,3,0,96,0,3,3,3,5,6,6,0,0,28,0,9,16,8,17,20,7,7,0,87,0,21,35,16,20,14,3,4,0,125,4,4,5,15,25,11,7,0,0,67,7,23,21,22,48,26,6,10,3,163,20,53,100,76,110,92,24,29,8,522,0,3,0,0,3,0,0,0,0,12,0,6,14,6,12,8,11,0,3,64
125011583,36,281,577,267,738,680,280,213,138,3204,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,3,41,16,8,3,0,87,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,8,0,4,0,25,0,3,8,7,13,9,0,0,0,43,3,30,42,26,34,11,8,11,3,168,7,44,82,30,32,13,4,7,8,222,0,4,6,3,10,9,4,0,0,35,0,4,0,0,3,3,0,3,0,17,0,3,7,7,29,14,0,3,0,64,0,0,3,0,4,3,0,3,3,20,0,5,9,5,12,9,5,0,0,54,3,22,41,12,23,16,0,3,0,119,0,0,0,3,17,6,0,5,0,32,3,16,16,7,21,5,3,3,0,69,10,38,95,80,82,61,4,25,5,393,0,3,0,3,0,0,0,0,0,5,0,5,12,3,7,5,0,4,0,37
125011584,43,169,171,176,392,443,131,177,73,1773,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,3,5,33,20,8,4,0,82,0,0,0,0,0,3,0,0,0,3,3,6,7,10,5,6,0,0,0,31,0,3,4,4,24,8,6,0,0,49,6,33,22,26,31,16,0,7,0,143,0,15,18,14,13,3,3,5,0,79,0,0,0,0,14,3,3,6,0,30,0,10,0,0,3,3,0,4,0,18,3,0,5,3,19,26,7,4,0,60,0,0,0,0,3,10,0,0,0,20,0,4,3,6,22,16,5,0,4,68,0,9,13,11,11,3,0,3,0,60,3,0,0,5,21,3,0,3,3,46,0,12,11,18,24,14,5,14,0,103,9,28,32,36,63,33,14,25,3,248,0,0,0,3,3,0,0,0,0,6,0,4,5,6,16,10,0,3,0,41
125011585,36,167,192,190,589,516,198,230,65,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,17,10,51,17,11,3,0,112,0,0,0,0,0,0,0,0,0,5,0,4,5,3,3,9,3,0,3,30,3,6,6,6,18,11,8,8,0,60,3,35,36,33,30,18,3,13,3,180,3,28,29,14,21,6,3,9,0,117,0,3,8,3,17,15,3,4,0,59,0,3,0,6,9,4,0,0,0,23,4,6,3,3,20,29,4,10,0,71,0,0,6,0,3,4,0,0,0,15,0,0,15,4,24,18,10,13,0,93,0,16,11,7,19,15,7,5,0,79,0,4,6,8,20,10,8,0,0,53,6,28,18,21,34,18,5,9,0,138,13,42,40,48,81,54,15,22,9,314,0,3,0,3,0,0,0,0,0,14,0,7,9,3,15,10,4,3,0,56
