SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
123021437,0,0,0,0,0,335,10,8,0,0,4,0,0,0,4,367,50,0,0,0,0,0,0,0,0,3,50,20,0,3,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,36,3,3,0,0,0,0,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0,85,3,3,0,0,0,0,0,0,10,94,1410,146,133,38,30,31,36,27,11,71,1938,1632,490,584,86,132,154,114,143,87,69,3478,244,39,57,11,16,27,14,31,15,24,487,13,3,4,0,0,0,0,0,0,0,27,1893,528,648,104,152,174,132,174,102,96,3993,5,0,0,0,0,0,0,0,0,0,8,3305,677,782,139,182,211,164,200,111,165,5936
123021438,0,0,0,0,0,217,3,3,0,0,0,0,0,0,0,228,14,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,0,0,48,1298,147,93,24,16,19,11,13,0,71,1701,1699,352,366,49,43,47,47,29,16,59,2694,325,47,50,11,7,16,16,15,8,11,504,20,3,3,0,0,0,0,0,0,0,28,2042,403,412,55,52,67,64,44,29,64,3230,6,0,3,0,0,0,0,0,0,3,11,3343,547,509,82,66,82,75,60,31,143,4933
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,0,0,0,269,8,9,0,0,0,0,0,0,9,300,24,0,0,0,0,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,23,24,3,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,4,52,7,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,76,7,0,0,0,0,0,0,0,3,88,1333,170,156,26,51,47,36,52,8,86,1971,2101,920,1078,173,171,146,137,160,95,96,5073,283,68,100,20,11,28,26,39,21,49,646,16,4,7,0,3,3,3,5,0,7,45,2398,986,1180,201,187,175,163,205,118,145,5767,4,0,0,0,0,3,0,0,3,0,13,3738,1162,1333,230,240,226,201,258,131,235,7746
123021441,0,0,0,0,3,232,11,9,0,0,0,0,0,0,5,253,34,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,0,0,0,0,0,9,11,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,21,3,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,60,3,3,0,0,0,0,0,0,0,66,1324,169,96,22,16,37,12,16,15,50,1756,1066,294,401,59,49,82,65,71,40,52,2188,164,36,40,12,9,10,12,17,13,16,339,17,3,0,0,0,0,0,0,0,0,30,1243,337,442,72,53,98,81,91,57,72,2551,3,0,0,0,0,0,0,0,0,3,9,2569,503,538,96,74,133,98,109,74,127,4313
123021442,0,0,0,0,0,306,13,13,0,0,0,0,0,3,3,337,39,0,0,0,0,0,0,0,0,0,39,33,0,0,0,0,0,0,0,0,0,32,21,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,100,1286,210,168,32,40,25,25,19,26,55,1890,2704,1330,1598,249,191,189,215,170,96,132,6881,396,109,130,34,28,47,39,21,29,31,870,35,12,12,3,4,0,7,4,0,3,79,3135,1450,1741,288,224,232,261,198,130,166,7824,9,0,3,0,0,0,0,0,0,6,25,4433,1663,1913,316,258,264,280,219,151,234,9738
123021443,0,0,0,0,0,170,7,10,4,3,0,6,0,0,5,209,24,0,0,0,0,0,0,0,0,4,32,10,0,0,0,0,0,0,0,0,4,19,21,3,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,0,0,0,0,8,80,1234,171,147,32,14,47,36,19,11,51,1764,2224,917,1220,141,145,151,116,151,73,98,5237,297,76,95,15,28,24,23,37,35,37,672,33,11,11,0,0,4,0,0,0,3,59,2555,1000,1328,155,172,183,140,185,106,135,5962,4,0,0,0,0,0,0,0,0,12,18,3790,1173,1479,191,187,227,170,209,117,200,7744
123021444,0,0,0,0,0,257,6,9,0,0,0,3,0,0,12,288,16,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,44,0,0,0,0,3,0,0,0,7,54,1513,148,110,19,18,33,18,28,5,82,1970,1686,285,349,97,54,72,67,47,26,58,2734,319,32,47,18,10,15,12,5,10,28,505,11,0,7,0,0,0,0,0,0,0,18,2013,315,399,121,68,89,79,52,41,86,3260,11,3,0,0,0,0,0,0,0,8,22,3541,460,508,138,85,116,98,79,45,176,5254
123031445,0,0,0,0,0,101,0,0,0,0,0,0,3,0,0,105,10,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18,428,26,22,0,3,9,8,3,0,17,510,95,12,14,4,0,6,0,0,0,0,137,13,5,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,108,17,10,4,0,6,3,0,0,3,160,0,0,0,0,0,0,0,0,0,0,5,536,44,30,7,8,12,7,3,0,23,671
123031446,0,0,0,0,0,84,0,0,0,0,0,0,0,0,8,93,14,0,0,0,0,0,0,0,0,9,19,3,0,0,0,0,0,0,0,0,5,10,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15,31,641,47,33,5,8,15,0,3,3,35,802,208,28,19,6,6,4,5,0,0,14,299,13,4,0,0,0,0,0,0,0,4,23,3,0,0,0,0,0,0,0,0,0,3,221,30,21,6,6,4,5,0,0,22,324,0,0,0,0,0,0,0,0,0,0,0,866,83,51,14,12,17,7,4,3,60,1123
123031447,0,0,0,0,0,201,9,0,0,0,0,0,0,0,10,218,37,0,0,0,0,0,0,0,0,20,51,26,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,19,90,1201,83,68,6,12,9,6,3,7,83,1479,308,55,44,6,10,8,11,16,3,11,458,50,3,8,0,0,3,0,3,0,8,75,9,0,0,0,0,0,0,0,0,0,7,360,55,47,6,8,8,13,15,3,23,535,5,0,0,0,0,0,0,0,0,0,7,1561,135,122,17,19,19,14,24,7,110,2022
123031448,0,0,0,0,0,73,0,0,0,0,0,0,0,0,5,79,6,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,23,627,32,34,8,3,11,0,11,0,39,759,174,22,7,11,7,19,8,18,11,11,296,16,0,4,0,0,3,0,0,8,3,36,3,0,0,0,0,0,0,0,0,0,3,188,28,13,11,10,21,8,20,18,11,331,0,0,0,0,0,0,0,0,0,0,3,818,56,43,17,10,25,12,27,15,50,1096
124011449,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,124,22,0,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,29,695,64,19,8,10,3,5,3,0,17,828,116,25,18,3,9,4,10,13,4,4,204,7,3,3,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,123,24,22,3,9,4,10,13,8,5,227,0,0,0,0,0,0,0,0,0,0,0,822,85,44,10,20,5,13,16,8,22,1049
124011450,0,0,0,0,0,198,3,0,0,0,0,0,0,0,3,204,39,0,0,0,0,0,0,0,0,3,47,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,3,65,1718,154,121,28,23,26,10,16,0,35,2136,317,69,56,15,17,11,13,10,3,7,513,10,4,6,0,4,3,0,6,0,0,41,0,0,0,0,0,0,0,0,0,0,0,330,69,61,13,16,12,11,22,3,5,551,5,0,0,0,0,0,0,0,0,8,9,2052,227,185,41,35,36,24,40,5,50,2702
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,0,0,3,235,3,3,0,0,0,0,0,0,21,262,48,0,0,0,0,0,0,0,0,12,61,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,20,89,1572,119,63,16,15,8,15,15,3,71,1902,370,62,84,20,10,23,63,92,93,33,865,34,4,5,3,0,3,6,10,3,30,99,0,0,0,0,0,0,0,0,0,0,4,411,67,95,23,10,27,73,105,96,57,964,3,0,0,0,0,0,0,0,0,3,10,1978,186,156,40,26,37,80,119,105,134,2873
124011453,0,0,0,0,0,184,0,0,0,0,0,0,0,0,5,191,29,0,0,0,0,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,48,1235,75,69,5,13,4,0,3,4,28,1444,258,29,29,4,4,0,16,12,7,8,372,17,0,3,0,0,0,0,0,4,0,30,3,0,0,0,0,0,0,0,0,0,3,281,34,29,4,4,6,16,12,8,13,401,0,0,0,0,0,0,0,0,0,3,3,1517,110,98,9,21,6,14,8,14,44,1842
124011454,0,0,0,0,3,321,0,3,0,3,0,0,0,3,18,348,121,0,0,0,0,0,0,0,0,21,150,29,3,0,0,0,0,0,0,0,4,30,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,3,161,6,0,0,0,0,0,0,0,30,192,2185,148,129,26,24,13,7,7,4,92,2629,417,49,68,7,7,9,3,3,3,14,592,22,0,7,0,0,3,0,3,4,3,49,0,0,0,0,0,0,0,0,0,0,0,442,56,73,12,6,7,3,5,11,17,638,5,0,0,0,0,0,0,0,0,5,12,2631,201,206,29,33,24,12,12,14,112,3277
124011455,0,0,0,0,0,122,8,0,0,0,0,0,0,0,6,142,29,0,3,0,0,0,0,0,0,6,39,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,8,54,735,55,36,5,3,3,4,5,9,32,883,184,31,24,3,4,6,4,4,3,3,269,16,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,201,31,23,6,4,6,4,4,3,4,286,3,0,0,0,0,0,0,0,0,0,7,937,86,58,7,5,11,9,10,12,35,1171
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
124031457,0,0,0,0,0,164,5,0,0,0,0,0,0,0,0,172,30,0,0,0,0,0,0,0,0,3,32,19,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,3,56,1205,97,76,19,6,18,10,5,7,51,1492,485,107,154,21,20,21,18,6,5,13,852,43,10,11,0,5,4,6,5,5,3,95,13,0,3,0,0,0,0,0,0,0,10,542,116,163,21,25,27,27,13,14,14,953,5,0,0,0,0,0,0,0,0,0,7,1757,217,243,38,32,44,32,16,15,64,2456
124031458,0,0,0,0,3,233,0,3,0,0,0,0,0,0,4,251,19,0,0,0,0,0,0,0,0,0,19,15,0,3,0,0,0,0,0,0,3,20,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,43,0,3,0,0,0,0,0,0,4,48,1509,151,152,44,61,27,26,13,9,50,2036,887,288,538,80,73,107,40,35,17,29,2100,130,17,36,5,15,9,20,12,10,25,288,3,0,3,0,0,0,0,0,0,0,8,1017,309,574,87,90,118,66,53,27,54,2403,3,4,0,0,0,0,0,0,0,3,14,2528,461,728,130,150,144,86,69,41,109,4447
124031459,0,0,0,0,0,256,4,0,0,0,0,0,0,0,5,263,57,0,0,0,0,0,0,0,0,3,58,17,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,8,81,1308,73,85,6,17,15,14,17,0,33,1559,380,45,37,4,14,10,13,11,3,10,525,37,6,4,0,0,0,0,7,0,4,68,8,0,0,0,0,0,0,0,0,0,8,428,48,39,4,14,10,12,19,8,16,600,0,0,0,0,0,0,0,0,0,51,57,1732,124,122,15,29,24,33,29,9,98,2212
124031460,0,0,0,0,0,175,6,3,0,0,0,0,0,0,4,198,20,0,0,0,0,0,0,0,0,3,22,10,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,34,1573,172,136,28,32,35,17,10,6,57,2064,1102,261,284,44,38,40,41,31,21,37,1902,79,11,6,8,9,4,3,7,7,13,152,8,4,3,0,0,0,0,0,0,0,15,1193,283,293,50,45,48,46,40,23,47,2074,0,0,0,0,0,0,0,0,0,0,3,2766,452,427,78,80,77,70,44,30,107,4137
124031461,0,0,0,0,0,258,3,3,0,0,0,0,0,0,8,283,45,0,0,0,0,0,0,0,0,0,40,16,0,0,0,0,0,0,0,0,3,22,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,4,75,1511,122,103,18,21,13,17,21,5,49,1876,552,140,195,25,49,35,23,21,11,26,1075,68,13,22,9,6,3,8,12,6,9,158,6,0,0,0,0,0,0,0,0,0,5,625,154,214,39,57,42,31,28,16,31,1243,3,0,0,0,0,0,0,0,0,0,5,2131,274,323,57,73,55,41,50,23,82,3118
124031462,0,0,0,0,0,210,11,4,0,5,0,0,0,0,13,246,50,0,0,0,0,0,0,0,0,12,64,24,0,0,0,0,0,0,0,0,0,25,9,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,10,97,1266,176,121,23,43,27,23,22,16,66,1795,1062,443,799,123,149,169,137,108,77,81,3140,123,30,50,4,14,18,21,26,30,23,331,11,4,7,5,0,0,0,0,0,0,33,1195,479,858,128,160,187,157,136,109,100,3513,8,3,0,0,0,0,0,0,0,3,11,2469,661,980,151,205,205,189,160,128,171,5316
124031463,0,0,0,0,0,155,5,0,0,0,0,0,0,0,0,162,15,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,37,634,36,32,5,5,4,6,5,0,14,756,567,120,106,18,18,11,10,10,3,18,872,46,13,8,0,0,3,0,0,0,8,86,0,0,0,0,0,0,0,0,0,0,3,611,131,115,17,13,17,14,10,4,24,959,0,0,0,0,0,0,0,0,0,0,0,1250,170,147,28,25,22,18,15,5,42,1718
124031464,0,0,0,3,6,206,7,3,0,0,0,0,0,0,33,254,59,0,0,0,0,0,0,0,0,17,75,29,0,0,0,0,0,0,0,0,5,37,20,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,0,0,0,0,14,59,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,24,140,1005,110,106,20,27,19,21,16,14,62,1407,492,196,356,67,77,64,66,53,38,59,1457,90,32,46,8,7,10,10,6,11,36,267,12,0,7,0,0,0,0,0,0,3,24,587,231,410,71,89,71,75,60,47,94,1743,3,0,0,0,0,0,0,0,0,12,14,1599,348,517,83,118,92,99,78,59,173,3167
124031465,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,53,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,328,16,15,10,3,4,0,0,0,16,393,136,11,3,0,3,0,0,3,0,9,158,14,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,151,11,3,0,3,0,4,3,0,9,177,0,0,0,0,0,0,0,0,0,0,0,484,26,16,10,3,3,4,3,3,25,574
124041466,0,0,0,9,9,208,0,0,0,0,0,0,0,0,19,231,68,0,0,0,0,0,0,0,0,8,73,24,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,3,6,100,0,0,0,0,0,0,0,0,11,110,951,114,85,12,25,10,23,16,4,51,1295,310,63,76,18,20,21,19,31,11,10,574,45,12,19,3,0,8,0,3,0,16,104,0,0,0,0,0,0,0,0,0,3,5,353,69,94,19,20,28,19,35,11,31,683,0,0,0,0,0,0,0,0,0,14,13,1304,185,178,30,47,35,43,51,17,95,1988
124041467,0,0,0,0,0,136,0,0,3,0,0,0,0,0,4,142,25,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,3,46,1009,79,70,13,23,5,15,9,5,31,1269,327,54,47,19,11,17,7,10,4,7,501,33,7,10,4,0,0,3,11,7,3,71,4,0,0,0,0,0,0,0,0,0,7,359,62,61,21,14,13,7,19,9,14,578,3,0,0,0,0,0,0,0,0,3,4,1374,142,135,34,43,21,19,29,15,44,1851
124041468,0,0,0,0,0,76,0,0,0,0,0,0,0,0,3,73,12,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,378,23,16,4,3,3,5,8,3,23,476,234,17,3,0,3,0,6,0,0,6,283,53,3,0,0,0,0,0,0,0,0,58,6,0,0,0,0,0,0,0,0,0,6,296,24,7,0,3,0,6,0,0,10,344,0,0,0,0,0,0,0,0,0,249,251,670,45,20,4,7,8,10,8,8,286,1072
124051469,0,0,0,0,0,45,4,0,0,0,0,0,0,0,3,51,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,16,478,48,22,6,4,4,0,3,0,15,587,558,110,101,25,3,19,6,13,3,14,841,60,6,3,3,0,0,0,0,9,6,88,3,0,0,0,0,4,0,0,0,3,6,616,118,101,22,3,19,8,13,10,25,935,0,0,0,0,0,0,0,0,0,3,3,1093,167,118,30,11,28,6,19,12,36,1527
