SA2_MAINCODE_2016,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
122011419,17,19,34,503,631,1137,1281,960,2240,0,3,3,17,15,31,2254,1788,4040,96,160,254,31,0,31,150,32,187,165,87,245,41,21,65,403,474,881,4961,4193,9150,29,30,61,308,317,625,0,0,0,3,3,9,4,0,4,0,0,0,344,355,699,81,107,182,0,0,0,12,15,27,3,7,11,3,4,12,94,139,232,123,65,185,559,557,1117,103,98,202,10,6,19,8,0,8,122,106,229,414,431,845,299,548,845,51,45,94,6398,5882,12282
122021420,11,3,19,166,137,300,3,3,7,0,0,0,5,0,3,1962,1681,3650,65,132,198,65,0,65,43,5,48,26,8,38,29,19,45,123,117,233,2504,2114,4618,11,11,21,0,0,0,0,0,0,15,6,21,0,3,4,0,0,0,22,19,47,0,0,0,0,0,0,23,16,41,6,14,23,4,0,4,33,31,65,36,18,52,98,68,166,4,3,13,4,6,4,3,4,3,14,8,18,362,428,792,184,287,469,32,28,56,3187,2928,6116
122021421,7,3,14,138,127,267,4,3,6,0,0,0,11,0,11,1644,1372,3021,64,85,154,50,0,50,50,3,52,22,0,18,47,11,58,45,42,91,2088,1654,3741,11,7,19,0,0,0,0,0,0,25,13,39,0,4,4,0,0,0,39,23,60,0,5,5,0,0,0,19,20,35,3,5,12,3,7,12,28,38,60,61,46,108,126,103,226,11,14,22,3,4,9,4,0,4,17,21,36,238,321,556,149,273,421,20,17,37,2638,2380,5019
122021422,7,3,8,237,227,457,0,4,5,0,0,0,4,4,4,2338,2000,4341,84,109,197,53,0,53,57,3,59,14,3,19,22,24,46,79,98,176,2894,2476,5370,19,9,28,0,0,0,0,0,0,17,11,25,3,6,10,0,0,0,45,25,63,0,0,0,0,0,0,23,21,46,5,9,13,4,3,4,36,35,72,33,4,39,115,67,177,5,7,8,0,0,0,0,0,0,5,5,13,282,397,676,228,381,613,23,37,62,3546,3362,6910
122021423,13,17,24,458,465,919,0,0,5,0,0,0,7,4,12,4076,3539,7611,174,274,452,119,3,116,90,12,103,74,14,86,39,14,54,180,219,396,5227,4553,9777,38,26,65,0,0,0,0,0,0,26,14,43,0,4,3,0,0,0,65,46,113,5,0,5,0,0,0,26,31,50,10,11,29,7,6,14,51,49,101,60,25,85,175,123,299,11,9,17,3,3,7,5,0,5,16,12,31,368,549,919,362,650,1010,52,60,110,6202,5952,12146
122031424,0,3,3,314,344,656,9,10,12,0,0,3,21,19,31,2182,1897,4074,153,201,348,68,0,67,59,5,70,27,0,34,23,8,29,76,70,146,2932,2549,5478,37,32,65,0,0,0,0,0,0,9,4,13,0,0,0,0,0,0,45,37,82,3,0,3,0,0,0,27,23,51,13,15,31,3,3,7,48,45,87,28,14,43,123,92,221,12,11,22,5,3,9,0,0,0,20,15,33,159,218,380,199,361,559,38,34,71,3466,3282,6746
122031425,0,0,0,133,149,290,0,0,0,0,0,0,3,0,6,1227,1125,2351,61,95,158,42,0,43,59,7,67,29,3,31,9,8,15,30,21,49,1588,1415,2999,12,11,18,0,0,0,0,0,0,4,4,11,0,0,4,0,0,0,21,14,37,4,3,6,0,0,0,19,20,38,7,7,14,3,0,3,29,30,62,23,5,29,67,52,119,8,4,11,0,3,0,0,0,0,10,13,15,84,114,200,118,197,320,12,19,31,1881,1804,3684
122031426,5,13,16,1086,1419,2503,35,24,56,0,0,0,20,9,31,4063,3173,7235,228,336,568,107,0,107,179,18,196,128,24,151,54,25,87,308,364,673,6214,5411,11624,114,111,223,0,6,6,0,0,0,8,3,15,0,4,4,0,0,0,119,130,251,34,18,55,0,0,0,35,16,53,17,44,63,14,11,22,110,91,200,89,38,124,318,257,572,36,10,49,13,9,18,3,0,3,49,21,73,251,334,590,409,687,1090,59,54,109,7299,6759,14062
122031427,23,25,52,399,340,739,0,0,0,0,0,0,4,6,9,1769,1524,3295,87,132,217,32,0,30,52,8,58,34,4,36,17,7,30,57,73,137,2475,2124,4602,70,48,123,0,0,0,0,0,0,22,11,38,3,5,9,0,0,0,98,66,160,0,0,0,0,0,0,38,20,60,11,13,23,0,0,3,51,36,86,25,10,35,164,116,281,14,12,27,3,0,4,0,0,0,17,14,37,175,256,428,165,321,485,23,30,47,3017,2869,5887
122031428,29,16,45,702,527,1229,0,0,0,0,0,0,14,3,16,3823,3498,7324,164,258,419,93,0,96,120,7,129,60,7,70,39,17,55,111,100,208,5149,4442,9592,88,82,169,0,0,0,0,0,0,53,24,77,7,13,12,0,0,0,151,116,265,0,0,0,0,0,0,58,59,116,13,15,31,8,0,8,72,73,152,43,8,58,266,199,470,17,20,46,5,3,6,3,0,0,29,26,56,368,477,839,382,718,1101,50,41,93,6235,5911,12145
122031429,3,13,18,657,787,1446,115,96,204,0,0,0,23,14,33,3246,2762,6009,145,239,385,85,0,83,166,31,197,173,42,212,37,22,56,238,267,509,4894,4254,9150,70,93,161,3,15,21,0,0,0,6,0,3,0,0,0,4,0,4,79,112,189,119,89,212,0,0,0,20,20,44,12,30,38,12,11,22,170,152,319,135,67,205,383,326,711,98,71,166,20,16,38,3,0,6,125,90,215,276,399,675,328,614,943,55,32,88,6067,5709,11778
122031430,12,0,17,699,649,1349,29,15,38,0,0,0,8,12,17,2241,2013,4257,105,174,282,62,0,62,124,20,145,120,33,147,19,15,34,132,164,298,3552,3091,6644,68,80,147,4,0,8,0,0,0,5,3,6,0,3,3,0,0,0,80,82,165,20,14,29,0,0,0,29,32,59,14,19,30,8,3,12,69,65,129,54,18,72,202,169,369,32,17,49,8,11,23,8,3,7,45,32,72,216,341,554,259,506,768,38,34,77,4305,4178,8481
122031431,7,3,15,738,777,1515,9,6,17,0,0,0,13,8,22,4138,3569,7713,186,254,446,87,6,90,143,14,164,54,21,76,42,16,55,124,144,262,5546,4830,10370,68,53,126,0,0,0,0,0,0,11,13,24,6,3,10,0,0,0,86,74,157,3,9,12,0,0,0,44,36,83,12,23,33,12,4,12,66,75,143,72,27,104,225,174,398,17,17,40,13,6,22,4,0,4,33,27,60,283,459,744,363,677,1036,50,44,96,6497,6210,12707
122031432,7,6,11,45,32,82,0,0,0,0,0,0,0,0,0,607,519,1129,30,29,58,24,0,24,6,0,6,7,0,7,5,3,5,33,26,56,772,622,1385,8,3,12,0,0,0,0,0,0,13,7,18,0,3,0,0,0,0,25,15,35,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,6,6,11,15,3,18,39,20,63,4,7,11,0,0,0,0,0,0,10,7,12,76,103,178,59,86,142,4,4,10,958,845,1795
123011433,60,36,99,22,17,36,0,0,0,0,3,3,0,0,3,2442,2070,4511,107,119,224,89,0,89,15,3,17,3,3,3,19,3,23,42,39,76,2792,2298,5088,12,16,29,0,0,0,0,0,0,82,71,154,8,7,11,0,0,0,107,94,196,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,8,7,24,11,35,133,109,244,9,12,27,0,0,0,0,0,0,13,12,28,87,194,283,245,331,578,25,19,43,3287,2969,6258
123011434,137,100,229,24,25,54,0,0,0,0,0,0,7,0,5,4238,3502,7741,221,235,458,109,0,109,33,0,35,20,5,25,33,17,50,36,57,91,4861,3945,8806,40,35,74,0,0,3,0,0,0,162,128,293,16,20,35,3,0,3,226,179,401,0,0,0,0,0,0,3,4,4,3,3,7,0,0,0,7,6,16,32,21,54,262,205,466,26,14,43,0,0,3,0,0,0,25,19,43,124,295,417,323,638,958,46,44,94,5645,5141,10782
123011435,245,236,485,44,85,132,0,0,0,0,0,0,6,4,13,5824,5069,10891,294,347,645,164,0,165,49,3,59,29,3,32,42,8,51,56,47,102,6752,5811,12559,64,56,122,0,0,0,0,0,0,259,201,467,17,46,62,7,0,7,348,301,648,0,0,0,0,0,0,4,4,6,0,9,16,0,0,0,4,15,18,52,27,72,400,341,744,42,31,72,0,4,6,0,0,4,42,34,83,140,290,432,476,917,1389,49,54,106,7866,7446,15309
123021436,180,185,369,26,60,94,0,0,0,0,0,0,6,5,16,2829,2272,5106,209,196,404,105,0,105,38,5,42,7,0,11,19,10,36,34,44,75,3463,2787,6248,78,78,159,0,0,0,0,0,0,80,89,169,26,29,57,5,3,4,187,204,392,0,0,0,0,0,0,0,3,7,0,4,5,0,0,0,9,8,16,39,17,53,231,229,461,30,32,60,0,0,0,3,3,5,33,32,60,39,119,160,225,421,646,64,50,112,4051,3629,7685
123021437,542,444,989,28,47,73,0,0,0,0,3,3,7,3,12,2678,1994,4675,206,239,448,57,0,59,37,0,33,14,0,14,17,11,28,89,94,184,3673,2839,6509,68,77,146,0,0,0,3,0,3,90,63,156,17,32,50,11,3,17,193,179,368,0,0,0,0,0,0,0,4,4,4,3,4,0,0,0,4,6,10,23,21,44,219,202,424,25,15,45,0,0,0,0,0,0,27,20,41,81,97,176,259,377,633,50,36,83,4301,3575,7877
123021438,255,287,549,29,43,69,0,0,0,0,0,0,3,3,4,3520,2888,6417,246,257,505,127,0,128,38,0,38,9,3,14,22,6,33,34,38,71,4294,3531,7827,93,76,166,0,0,0,3,0,3,100,110,213,20,41,64,4,0,4,219,232,451,0,0,0,0,0,0,0,3,3,9,3,12,0,0,0,7,9,14,34,13,51,262,254,515,38,27,63,0,0,0,0,0,0,38,27,62,73,142,218,305,454,758,52,51,103,5024,4461,9479
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,738,715,1456,32,34,65,0,0,0,0,0,0,22,3,19,3049,2107,5158,168,214,386,92,0,89,19,0,24,19,6,18,13,6,20,84,65,149,4232,3152,7391,94,125,223,4,0,4,0,3,3,110,84,201,19,46,64,17,5,20,242,265,509,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,7,5,12,28,13,43,274,291,568,37,38,74,0,0,0,0,0,0,34,37,79,90,162,253,270,407,679,55,35,85,4965,4088,9049
123021441,413,369,782,38,44,83,0,0,0,0,0,0,3,3,8,2678,2085,4765,177,220,396,90,0,92,26,5,31,11,3,13,17,11,24,39,38,80,3497,2777,6273,74,62,136,0,0,0,0,0,3,78,85,159,21,29,48,8,3,11,176,179,359,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,6,4,5,18,10,30,199,191,394,27,32,58,3,0,3,0,0,0,32,32,60,53,113,172,247,369,613,43,25,73,4073,3507,7578
123021442,951,879,1825,27,62,87,0,0,0,0,0,0,17,3,21,3106,2131,5234,204,238,439,80,0,86,30,0,31,11,0,13,21,10,30,31,57,86,4469,3380,7851,146,144,294,3,0,3,5,3,3,101,102,205,24,49,71,8,7,21,290,307,596,0,0,0,0,0,0,4,0,4,3,11,16,0,0,0,9,8,23,26,10,35,321,329,654,49,52,99,0,0,0,0,0,0,51,52,102,56,121,174,283,375,661,53,43,100,5234,4308,9541
123021443,576,507,1086,34,40,83,0,0,0,0,0,0,16,3,14,3142,2179,5313,206,255,465,95,0,95,38,3,42,7,4,10,27,10,34,47,58,108,4193,3060,7249,88,92,181,3,0,3,6,3,9,108,91,203,35,55,91,10,0,11,250,246,494,0,0,0,0,0,0,0,0,3,3,8,15,0,3,3,4,13,18,28,12,41,280,265,552,27,50,83,0,0,0,0,0,0,27,55,83,64,127,187,307,404,706,72,45,116,4943,3952,8897
123021444,302,288,589,44,66,107,0,0,0,0,0,0,4,3,4,3323,2575,5894,234,302,533,104,0,111,36,3,37,7,3,10,21,11,38,31,50,73,4110,3299,7412,94,92,190,0,0,3,0,0,3,143,85,229,19,32,55,8,7,16,271,220,491,0,0,0,0,0,0,0,3,4,7,15,18,0,0,0,10,17,26,19,20,44,295,257,557,49,36,84,0,0,0,0,0,0,50,39,87,107,145,252,302,498,800,56,39,96,4918,4280,9202
123031445,14,19,33,0,4,3,0,0,0,0,0,0,0,0,0,1034,892,1925,68,45,113,90,0,90,3,0,3,4,0,5,13,5,14,25,16,41,1258,976,2235,3,3,5,0,0,0,0,0,0,14,16,26,4,5,8,0,0,0,20,26,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,3,8,23,31,55,0,0,4,0,0,0,0,0,0,3,0,3,37,84,121,107,174,282,11,9,23,1447,1269,2718
123031446,55,43,99,6,6,14,0,0,0,0,0,0,3,0,3,1902,1587,3486,70,65,139,120,4,120,13,0,13,3,5,7,7,7,11,36,37,78,2213,1757,3971,0,5,8,0,0,0,0,0,0,75,53,132,3,7,15,0,0,0,86,64,151,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,22,0,21,110,64,169,5,3,10,0,0,0,0,0,0,5,3,8,101,174,273,180,302,477,32,22,50,2639,2325,4961
123031447,88,72,164,5,8,17,0,0,0,0,0,0,3,0,3,2964,2513,5479,187,139,324,171,4,173,20,0,20,4,3,9,26,3,26,65,49,118,3534,2796,6329,11,10,15,0,0,0,0,0,0,76,42,120,14,16,24,0,0,0,96,64,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,18,9,34,117,76,200,15,7,28,0,0,0,3,0,4,17,9,28,116,223,341,314,566,878,63,49,117,4161,3726,7892
123031448,17,17,35,7,8,14,0,0,0,0,0,0,3,0,3,1755,1433,3189,70,73,147,131,3,133,14,0,22,3,0,3,9,6,14,41,39,85,2056,1585,3640,4,0,4,0,0,0,0,0,0,37,33,67,0,4,5,0,0,0,37,39,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,15,52,39,91,4,5,10,0,0,0,0,0,0,4,3,12,138,207,338,172,280,449,24,26,52,2444,2138,4579
124011449,68,52,118,8,11,14,0,0,0,0,0,0,0,0,0,686,624,1307,30,44,71,18,0,18,7,0,7,5,4,15,8,0,11,47,38,81,883,776,1657,8,11,19,0,0,0,0,0,0,9,6,15,4,0,10,3,3,7,26,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,18,37,26,64,4,3,10,0,0,0,0,0,0,4,3,10,125,163,294,112,155,262,9,8,19,1168,1135,2304
124011450,511,402,908,17,4,24,0,0,0,0,0,3,5,0,11,3103,2816,5922,129,190,317,86,0,89,43,3,47,31,6,34,25,6,30,56,61,119,4001,3498,7495,51,39,86,0,0,0,3,0,5,109,86,197,11,14,24,20,8,25,194,142,338,0,0,0,0,0,0,4,3,3,3,3,7,0,0,0,9,3,9,26,12,40,226,160,386,27,31,58,0,0,0,3,0,3,35,31,62,230,282,504,374,653,1020,36,15,52,4898,4631,9529
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
124011452,220,177,400,10,15,27,0,0,0,0,3,4,22,17,39,1415,1411,2819,79,148,234,53,0,53,27,4,33,17,3,23,32,25,54,202,209,414,2080,2014,4094,22,21,47,0,0,0,0,0,3,30,12,47,8,7,15,18,7,20,82,57,136,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,14,14,26,96,69,163,8,13,21,0,0,0,0,0,0,5,13,24,267,288,553,272,388,664,34,29,61,2758,2793,5552
124011453,263,231,495,6,12,13,0,0,0,0,0,0,5,0,9,1680,1581,3260,83,85,167,62,0,62,32,0,32,5,4,12,17,5,25,37,39,75,2193,1953,4149,12,13,27,0,0,0,0,0,0,39,38,80,6,16,25,13,0,10,75,74,146,0,0,0,0,0,0,4,4,7,0,3,3,0,0,0,4,9,7,27,14,40,99,89,193,14,10,24,0,0,0,0,0,0,14,10,24,136,187,324,242,390,638,11,18,28,2698,2656,5346
124011454,384,330,717,13,29,38,0,0,0,0,0,0,3,4,8,3592,3303,6892,139,193,326,117,0,119,46,7,53,27,3,34,29,12,40,85,100,180,4428,3980,8409,62,27,87,0,0,0,3,0,3,109,80,191,24,28,52,19,3,16,212,141,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,37,21,52,253,159,407,32,20,55,0,0,0,3,0,3,33,25,59,210,304,519,385,715,1105,31,28,61,5344,5212,10554
124011455,98,69,168,0,4,4,0,0,0,0,0,0,0,4,4,754,717,1469,41,61,104,23,3,22,5,0,7,3,0,3,3,3,10,25,21,43,963,883,1843,5,11,13,0,0,0,0,0,0,23,16,40,3,6,9,5,0,3,34,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,43,38,77,3,4,4,0,0,0,0,0,0,3,4,4,113,129,238,134,187,321,6,10,20,1256,1250,2508
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,187,235,426,26,48,74,0,0,0,0,0,0,3,0,6,2902,2363,5263,193,177,375,143,0,143,26,5,29,20,0,25,19,8,28,36,38,66,3565,2873,6439,49,56,101,0,0,0,0,0,0,61,83,144,12,28,34,3,0,8,121,165,290,0,0,0,0,0,0,3,0,3,0,4,3,0,0,0,3,4,8,28,3,33,157,172,331,19,18,35,0,0,0,0,0,0,16,21,40,55,114,164,255,478,738,20,20,38,4069,3680,7747
124031458,308,302,607,29,50,72,0,0,0,0,0,0,6,0,5,4435,3692,8130,291,276,569,271,4,273,55,3,58,10,3,13,18,13,29,38,40,73,5463,4379,9840,72,72,139,0,0,0,0,0,0,176,139,315,26,44,75,9,0,8,280,261,542,0,0,0,0,0,0,0,0,0,9,13,17,4,0,4,8,12,20,53,17,69,338,291,630,46,40,86,0,0,0,4,0,4,48,40,86,151,306,452,361,699,1066,61,54,109,6422,5772,12193
124031459,259,215,473,6,29,34,3,0,3,0,0,0,5,3,13,2436,2151,4591,157,170,319,107,4,115,32,0,32,14,7,22,11,11,21,40,37,78,3069,2623,5694,22,21,46,0,0,0,3,0,3,79,74,150,15,18,32,9,0,14,130,113,248,0,0,0,0,0,0,3,0,5,6,0,4,0,0,0,8,3,7,20,10,30,157,127,281,21,22,40,0,0,0,0,0,0,27,22,42,92,165,257,214,453,668,16,18,35,3574,3412,6987
124031460,208,238,445,27,65,86,0,0,0,0,0,0,6,0,7,4320,3737,8050,227,284,507,132,0,133,38,4,41,21,3,22,26,12,38,37,49,80,5034,4388,9429,61,61,129,0,0,0,0,0,0,193,155,344,17,32,51,3,0,3,275,249,525,0,0,0,0,0,0,5,0,9,3,6,10,0,0,0,11,7,20,41,15,59,335,265,601,37,36,72,0,0,0,0,0,0,35,36,72,127,239,366,380,701,1084,39,34,70,5947,5671,11618
124031461,175,197,375,24,43,66,3,0,3,0,0,0,6,8,12,3023,2518,5541,168,225,394,127,0,130,34,0,33,16,3,23,21,8,35,64,66,130,3664,3074,6738,67,59,122,0,0,0,0,0,0,66,71,143,13,18,35,8,8,14,158,157,310,0,0,0,0,0,0,5,0,3,3,6,11,0,0,0,4,8,14,41,14,59,204,182,388,25,22,48,0,0,0,0,0,3,24,19,48,80,139,220,261,456,718,24,24,50,4259,3892,8154
124031462,482,429,904,37,48,86,0,0,0,0,0,3,8,0,13,3134,2418,5550,205,240,442,94,0,93,48,4,57,16,0,16,18,15,27,77,100,182,4119,3256,7376,84,98,182,0,0,0,3,0,7,81,69,150,24,30,48,6,3,7,201,196,401,0,0,0,0,0,0,0,0,4,3,6,8,0,0,0,7,8,14,38,17,60,247,229,473,33,15,51,0,0,0,3,0,5,30,18,53,57,123,189,271,505,780,48,41,95,4785,4178,8962
124031463,70,58,133,3,10,12,0,0,0,0,0,0,0,0,3,1936,1464,3395,104,96,202,164,0,159,11,0,11,3,0,3,14,12,28,49,30,79,2360,1665,4022,8,10,18,0,0,0,0,0,0,49,54,102,4,5,12,0,0,0,67,75,139,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,6,0,4,26,12,36,89,84,176,10,9,18,0,0,0,0,0,0,10,9,18,94,215,315,146,250,401,21,17,41,2730,2248,4974
124031464,302,286,584,23,46,72,0,0,0,0,0,0,3,8,7,1894,1436,3327,143,145,291,48,0,55,25,3,31,26,3,25,17,7,25,130,152,276,2611,2079,4699,82,88,175,0,0,0,3,0,3,50,44,89,5,9,19,4,5,9,152,150,299,0,0,0,0,0,0,0,0,0,0,3,7,0,4,4,0,8,10,26,13,35,174,165,345,14,17,33,0,0,0,3,0,0,20,20,36,42,79,129,209,300,508,32,15,50,3095,2666,5758
124031465,7,12,19,3,8,14,0,0,0,0,0,0,4,0,4,1079,886,1961,66,39,103,101,3,103,4,0,8,0,0,3,8,3,6,13,13,30,1275,968,2247,6,3,9,0,0,0,0,0,0,34,31,63,0,3,3,0,0,0,37,40,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,3,19,50,44,97,4,3,3,0,0,0,0,0,0,4,3,3,44,100,137,74,121,197,12,8,22,1457,1251,2710
124041466,120,124,248,15,14,29,0,0,0,0,0,0,0,5,7,2261,1989,4249,140,137,279,106,0,106,39,3,41,62,10,70,18,12,26,121,103,221,2879,2389,5266,16,8,24,0,0,0,0,0,0,22,30,58,8,7,16,6,0,7,57,50,105,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,34,13,40,86,63,152,11,12,17,0,0,0,0,0,0,8,12,16,93,138,234,217,381,604,27,26,51,3322,3009,6334
124041467,122,142,264,8,20,31,0,0,0,0,0,0,0,7,3,2992,2423,5416,171,181,353,157,4,161,43,4,45,22,3,26,21,16,32,62,59,117,3603,2858,6466,21,26,48,0,0,0,0,0,0,47,56,104,11,6,21,3,0,3,83,90,171,0,0,0,0,0,0,4,6,7,0,0,0,0,0,0,3,7,12,38,13,49,121,106,223,6,12,25,0,0,0,0,0,3,8,18,25,80,154,235,201,414,613,45,28,68,4053,3575,7632
124041468,25,34,64,0,5,6,0,0,0,0,0,0,3,0,3,1141,927,2068,72,48,126,208,6,208,8,3,6,0,3,3,20,12,29,62,36,100,1542,1072,2616,3,3,8,0,0,0,0,0,0,23,18,42,0,4,6,0,0,0,26,30,58,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,13,5,23,47,32,78,0,6,5,0,0,0,0,0,0,0,9,7,93,163,257,91,139,231,14,12,20,1785,1430,3214
124051469,74,65,137,15,13,19,0,0,0,0,0,0,4,3,8,1440,1213,2659,100,104,204,51,0,51,8,0,8,4,0,4,8,4,15,4,13,17,1713,1416,3124,27,19,47,0,0,0,0,0,0,35,38,70,7,18,16,0,0,0,62,72,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,19,84,81,162,8,8,11,0,0,0,0,0,0,8,9,17,19,65,84,101,144,247,21,12,36,1938,1724,3669
124051470,177,222,398,42,61,100,0,0,0,3,0,3,4,4,10,4059,3173,7236,247,277,515,167,0,168,31,11,42,12,0,12,32,19,49,20,37,59,4786,3799,8587,70,77,146,0,0,0,0,0,0,118,112,226,15,43,62,4,3,6,205,234,441,0,0,0,0,0,0,10,0,11,0,8,13,0,4,4,8,18,22,32,10,44,246,258,504,33,35,69,0,0,0,0,0,0,39,35,76,80,158,240,290,481,774,36,32,63,5476,4774,10245
124051580,101,151,251,21,30,50,0,0,0,0,0,0,0,0,0,1904,1435,3340,157,140,298,85,3,89,35,5,42,5,0,9,6,3,13,29,11,48,2356,1786,4142,63,48,110,0,0,0,3,0,3,34,35,68,10,23,32,4,0,9,109,108,217,0,0,0,0,0,0,0,0,0,3,8,7,0,0,0,6,8,14,20,9,24,131,126,258,23,24,45,0,0,0,0,0,0,21,25,45,23,66,95,139,247,384,34,15,52,2709,2260,4972
