region_id,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
LGA17100,52,1039,172,1263,89,1442,194,1725,193,3099,436,3728,200,1746,175,2121,279,1770,214,2263,232,1278,133,1643,109,819,115,1043,62,488,87,637,19,171,41,231,1235,11852,1567,14654,63,961,129,1153,87,1262,146,1495,255,2727,343,3325,309,1808,209,2326,443,1810,191,2444,328,1257,148,1733,164,788,110,1062,78,601,132,811,14,353,73,440,1741,11567,1481,14789,115,2000,301,2416,176,2704,340,3220,448,5826,779,7053,509,3554,384,4447,722,3580,405,4707,560,2535,281,3376,273,1607,225,2105,140,1089,219,1448,33,524,114,671,2976,23419,3048,29443
LGA17150,238,6029,608,6875,299,6129,381,6809,649,11347,781,12777,1266,12700,750,14716,1943,11936,731,14610,1953,10080,642,12675,936,6304,523,7763,502,3541,555,4598,167,1085,309,1561,7953,69151,5280,82384,273,5806,510,6589,374,5930,302,6606,1117,11459,629,13205,2251,12955,570,15776,3283,11596,623,15502,3194,9186,544,12924,1359,6413,616,8388,605,4547,926,6078,124,2363,549,3036,12580,70255,5269,88104,511,11835,1118,13464,673,12059,683,13415,1766,22806,1410,25982,3517,25655,1320,30492,5226,23532,1354,30112,5147,19266,1186,25599,2295,12717,1139,16151,1107,8088,1481,10676,291,3448,858,4597,20533,139406,10549,170488
LGA17200,71,2076,604,2751,279,7934,1883,10096,888,23681,4300,28869,945,13697,2219,16861,1004,8106,1538,10648,803,5547,1165,7515,301,3013,812,4126,133,1409,468,2010,36,297,149,482,4460,65760,13138,83358,141,2414,493,3048,374,9020,1652,11046,1124,21875,3407,26406,1025,9904,1509,12438,1122,5697,1070,7889,1082,4549,892,6523,431,2604,638,3673,195,1434,485,2114,29,641,291,961,5523,58138,10437,74098,212,4490,1097,5799,653,16954,3535,21142,2012,45556,7707,55275,1970,23601,3728,29299,2126,13803,2608,18537,1885,10096,2057,14038,732,5617,1450,7799,328,2843,953,4124,65,938,440,1443,9983,123898,23575,157456
LGA17310,79,1671,257,2007,71,1367,135,1573,198,2517,220,2935,341,2786,273,3400,455,2931,267,3653,455,2838,248,3541,260,1972,277,2509,106,1030,256,1392,30,287,69,386,1995,17399,2002,21396,97,1543,222,1862,108,1383,87,1578,379,2617,182,3178,577,2845,215,3637,810,3016,212,4038,770,2627,223,3620,390,1997,306,2693,152,1214,329,1695,23,618,160,801,3306,17860,1936,23102,176,3214,479,3869,179,2750,222,3151,577,5134,402,6113,918,5631,488,7037,1265,5947,479,7691,1225,5465,471,7161,650,3969,583,5202,258,2244,585,3087,53,905,229,1187,5301,35259,3938,44498
LGA17350,11,172,15,198,6,115,8,129,18,189,8,215,35,262,23,320,48,343,29,420,69,326,18,413,35,253,28,316,14,151,37,202,0,31,10,41,236,1842,176,2254,9,142,13,164,6,113,4,123,27,181,11,219,66,269,12,347,95,307,23,425,97,269,13,379,38,235,35,308,20,190,42,252,5,96,27,128,363,1802,180,2345,20,314,28,362,12,228,12,252,45,370,19,434,101,531,35,667,143,650,52,845,166,595,31,792,73,488,63,624,34,341,79,454,5,127,37,169,599,3644,356,4599
LGA17400,18,148,22,188,6,92,13,111,24,186,26,236,34,318,27,379,75,377,47,499,86,484,55,625,50,343,52,445,12,147,31,190,5,43,8,56,310,2138,281,2729,7,152,14,173,12,98,3,113,40,214,20,274,68,324,18,410,104,359,36,499,116,424,41,581,60,290,43,393,14,185,40,239,0,79,21,100,421,2125,236,2782,25,300,36,361,18,190,16,224,64,400,46,510,102,642,45,789,179,736,83,998,202,908,96,1206,110,633,95,838,26,332,71,429,5,122,29,156,731,4263,517,5511
LGA17420,255,5843,548,6646,259,5026,253,5538,458,7749,399,8606,1086,10632,503,12221,1412,10424,469,12305,1445,8510,394,10349,793,5260,378,6431,273,1938,252,2463,61,479,84,624,6042,55861,3280,65183,276,5277,429,5982,312,4809,213,5334,823,8121,373,9317,1819,11428,453,13700,2387,10070,452,12909,2334,8182,458,10974,1029,4787,385,6201,304,2156,309,2769,50,1010,151,1211,9334,55840,3223,68397,531,11120,977,12628,571,9835,466,10872,1281,15870,772,17923,2905,22060,956,25921,3799,20494,921,25214,3779,16692,852,21323,1822,10047,763,12632,577,4094,561,5232,111,1489,235,1835,15376,111701,6503,133580
LGA17450,7,65,26,98,4,53,28,85,12,107,56,175,21,167,47,235,32,214,37,283,43,205,21,269,26,157,13,196,11,74,15,100,6,22,7,35,162,1064,250,1476,7,75,9,91,3,46,4,53,15,109,7,131,41,145,13,199,60,162,7,229,56,161,14,231,25,135,14,174,7,74,20,101,3,38,9,50,217,945,97,1259,14,140,35,189,7,99,32,138,27,216,63,306,62,312,60,434,92,376,44,512,99,366,35,500,51,292,27,370,18,148,35,201,9,60,16,85,379,2009,347,2735
LGA17500,11,301,38,350,13,242,16,271,35,480,41,556,64,563,39,666,88,692,41,821,94,575,55,724,57,446,65,568,26,238,53,317,5,69,16,90,393,3606,364,4363,14,292,38,344,11,195,17,223,65,458,38,561,104,572,31,707,145,554,35,734,163,507,53,723,63,410,65,538,36,257,61,354,4,141,33,178,605,3386,371,4362,25,593,76,694,24,437,33,494,100,938,79,1117,168,1135,70,1373,233,1246,76,1555,257,1082,108,1447,120,856,130,1106,62,495,114,671,9,210,49,268,998,6992,735,8725
LGA17550,120,2263,342,2725,97,1596,174,1867,227,3097,248,3572,436,4073,339,4848,700,4671,401,5772,816,4462,368,5646,495,3575,443,4513,313,2393,576,3282,89,745,284,1118,3293,26875,3175,33343,120,2123,241,2484,117,1565,118,1800,438,3301,253,3992,783,4365,299,5447,1303,4755,335,6393,1342,4236,355,5933,715,3636,537,4888,368,2707,805,3880,70,1286,429,1785,5256,27974,3372,36602,240,4386,583,5209,214,3161,292,3667,665,6398,501,7564,1219,8438,638,10295,2003,9426,736,12165,2158,8698,723,11579,1210,7211,980,9401,681,5100,1381,7162,159,2031,713,2903,8549,54849,6547,69945
LGA17620,19,328,65,412,26,359,24,409,45,698,54,797,76,738,63,877,106,766,46,918,102,764,58,924,49,494,72,615,23,261,47,331,7,67,25,99,453,4475,454,5382,24,322,50,396,20,326,14,360,95,682,49,826,129,725,41,895,167,743,43,953,174,588,65,827,77,480,61,618,36,282,85,403,8,148,32,188,730,4296,440,5466,43,650,115,808,46,685,38,769,140,1380,103,1623,205,1463,104,1772,273,1509,89,1871,276,1352,123,1751,126,974,133,1233,59,543,132,734,15,215,57,287,1183,8771,894,10848
LGA17640,8,183,40,231,16,100,11,127,24,192,9,225,54,358,22,434,79,470,28,577,83,479,28,590,55,353,44,452,19,193,40,252,3,45,16,64,341,2373,238,2952,15,176,36,227,8,103,5,116,37,230,22,289,75,367,15,457,131,391,28,550,103,413,23,539,62,325,37,424,17,193,35,245,3,72,9,84,451,2270,210,2931,23,359,76,458,24,203,16,243,61,422,31,514,129,725,37,891,210,861,56,1127,186,892,51,1129,117,678,81,876,36,386,75,497,6,117,25,148,792,4643,448,5883
LGA17650,7,174,29,210,7,117,11,135,20,201,13,234,42,289,13,344,63,359,27,449,80,388,37,505,28,252,26,306,16,99,16,131,6,17,6,29,269,1896,178,2343,14,174,22,210,7,85,4,96,34,225,9,268,64,328,18,410,117,355,12,484,98,347,27,472,31,208,26,265,11,124,21,156,5,42,12,59,381,1888,151,2420,21,348,51,420,14,202,15,231,54,426,22,502,106,617,31,754,180,714,39,933,178,735,64,977,59,460,52,571,27,223,37,287,11,59,18,88,650,3784,329,4763
LGA17700,0,29,4,33,3,16,3,22,3,44,0,47,3,51,4,58,10,83,5,98,12,73,13,98,9,63,7,79,3,31,6,40,3,6,4,13,46,396,46,488,0,29,3,32,0,18,0,18,8,31,3,42,13,45,6,64,16,53,9,78,12,67,3,82,11,43,6,60,5,29,5,39,0,10,3,13,65,325,38,428,0,58,7,65,3,34,3,40,11,75,3,89,16,96,10,122,26,136,14,176,24,140,16,180,20,106,13,139,8,60,11,79,3,16,7,26,111,721,84,916
LGA17750,89,2075,250,2414,99,2303,154,2556,225,3314,207,3746,330,3083,209,3622,429,3023,200,3652,441,2599,195,3235,218,1559,156,1933,115,849,163,1127,33,269,74,376,1979,19074,1608,22661,115,1937,207,2259,150,2315,131,2596,426,3366,157,3949,597,3108,150,3855,726,2993,165,3884,728,2364,158,3250,340,1604,205,2149,134,1133,261,1528,23,588,142,753,3239,19408,1576,24223,204,4012,457,4673,249,4618,285,5152,651,6680,364,7695,927,6191,359,7477,1155,6016,365,7536,1169,4963,353,6485,558,3163,361,4082,249,1982,424,2655,56,857,216,1129,5218,38482,3184,46884
LGA17800,5,121,18,144,4,67,11,82,12,132,10,154,23,175,19,217,33,241,23,297,45,275,40,360,20,170,34,224,14,106,26,146,3,38,6,47,159,1325,187,1671,7,93,18,118,6,55,3,64,13,121,13,147,35,153,7,195,57,258,24,339,51,207,24,282,31,165,36,232,18,113,31,162,3,39,11,53,221,1204,167,1592,12,214,36,262,10,122,14,146,25,253,23,301,58,328,26,412,90,499,47,636,96,482,64,642,51,335,70,456,32,219,57,308,6,77,17,100,380,2529,354,3263
LGA17850,3,74,15,92,3,60,0,63,8,116,9,133,17,144,9,170,22,186,11,219,30,201,14,245,13,164,13,190,5,76,9,90,0,25,3,28,101,1046,83,1230,3,75,12,90,3,66,7,76,21,93,7,121,29,158,5,192,36,149,10,195,52,156,6,214,24,158,14,196,3,81,15,99,0,39,9,48,171,975,85,1231,6,149,27,182,6,126,7,139,29,209,16,254,46,302,14,362,58,335,21,414,82,357,20,459,37,322,27,386,8,157,24,189,0,64,12,76,272,2021,168,2461
LGA17900,10,118,35,163,11,134,16,161,32,270,39,341,45,308,50,403,58,386,75,519,60,410,90,560,24,324,80,428,14,124,49,187,3,23,10,36,257,2097,444,2798,6,121,32,159,8,127,28,163,48,266,28,342,64,286,40,390,74,297,47,418,72,284,44,400,31,194,41,266,5,73,29,107,3,27,9,39,311,1675,298,2284,16,239,67,322,19,261,44,324,80,536,67,683,109,594,90,793,132,683,122,937,132,694,134,960,55,518,121,694,19,197,78,294,6,50,19,75,568,3772,742,5082
LGA17950,7,64,12,83,4,56,7,67,8,121,13,142,22,133,9,164,28,186,14,228,18,178,12,208,11,123,23,157,10,44,11,65,0,16,3,19,108,921,104,1133,7,53,9,69,3,53,4,60,16,120,12,148,25,124,12,161,31,170,8,209,33,119,11,163,22,92,16,130,6,60,17,83,3,21,3,27,146,812,92,1050,14,117,21,152,7,109,11,127,24,241,25,290,47,257,21,325,59,356,22,437,51,297,23,371,33,215,39,287,16,104,28,148,3,37,6,46,254,1733,196,2183
LGA18000,119,3484,423,4026,150,3382,250,3782,416,7961,538,8915,842,9964,570,11376,1113,8108,531,9752,1010,5755,380,7145,602,4101,337,5040,335,2373,355,3063,127,1031,186,1344,4714,46159,3570,54443,134,3267,306,3707,187,3151,168,3506,628,8030,493,9151,1289,10183,522,11994,1791,7712,401,9904,1693,5362,371,7426,877,4378,445,5700,393,3124,548,4065,100,1957,477,2534,7092,47164,3731,57987,253,6751,729,7733,337,6533,418,7288,1044,15991,1031,18066,2131,20147,1092,23370,2904,15820,932,19656,2703,11117,751,14571,1479,8479,782,10740,728,5497,903,7128,227,2988,663,3878,11806,93323,7301,112430
LGA18020,19,243,57,319,14,143,21,178,36,283,34,353,74,409,43,526,84,516,56,656,101,563,57,721,68,464,78,610,32,245,48,325,3,66,18,87,431,2932,412,3775,25,214,35,274,16,152,23,191,75,313,23,411,98,405,43,546,137,455,47,639,141,530,54,725,70,400,72,542,31,272,66,369,3,144,33,180,596,2885,396,3877,44,457,92,593,30,295,44,369,111,596,57,764,172,814,86,1072,221,971,103,1295,242,1093,111,1446,138,864,150,1152,63,517,114,694,6,210,51,267,1027,5817,808,7652
LGA18050,44,943,180,1167,66,1432,328,1826,243,6052,1228,7523,352,4834,709,5895,467,2792,427,3686,382,2099,323,2804,140,1335,281,1756,112,777,195,1084,34,310,110,454,1840,20574,3781,26195,49,935,170,1154,99,1701,289,2089,340,6533,964,7837,558,4466,602,5626,657,2601,369,3627,621,1947,298,2866,302,1341,297,1940,138,988,296,1422,44,671,219,934,2808,21183,3504,27495,93,1878,350,2321,165,3133,617,3915,583,12585,2192,15360,910,9300,1311,11521,1124,5393,796,7313,1003,4046,621,5670,442,2676,578,3696,250,1765,491,2506,78,981,329,1388,4648,41757,7285,53690
LGA18100,0,91,15,106,4,57,6,67,6,121,17,144,27,153,11,191,57,200,18,275,53,227,19,299,31,196,30,257,15,99,26,140,3,19,6,28,196,1163,148,1507,8,78,11,97,4,52,0,56,13,128,4,145,31,166,11,208,65,168,12,245,85,178,17,280,31,167,27,225,12,102,28,142,3,57,11,71,252,1096,121,1469,8,169,26,203,8,109,6,123,19,249,21,289,58,319,22,399,122,368,30,520,138,405,36,579,62,363,57,482,27,201,54,282,6,76,17,99,448,2259,269,2976
LGA18150,11,222,59,292,17,142,100,259,33,260,209,502,42,354,125,521,75,435,87,597,47,459,60,566,48,356,61,465,31,174,49,254,8,36,9,53,312,2438,759,3509,16,179,46,241,23,134,17,174,61,284,42,387,81,379,52,512,111,391,37,539,120,397,39,556,66,315,55,436,29,209,54,292,3,87,12,102,510,2375,354,3239,27,401,105,533,40,276,117,433,94,544,251,889,123,733,177,1033,186,826,124,1136,167,856,99,1122,114,671,116,901,60,383,103,546,11,123,21,155,822,4813,1113,6748
LGA18200,10,170,48,228,16,130,14,160,29,253,31,313,47,348,26,421,60,429,32,521,56,425,37,518,46,278,45,369,12,116,37,165,3,23,9,35,279,2172,279,2730,15,178,32,225,7,121,9,137,44,258,24,326,58,345,14,417,98,365,22,485,112,307,29,448,36,210,37,283,10,100,39,149,6,36,31,73,386,1920,237,2543,25,348,80,453,23,251,23,297,73,511,55,639,105,693,40,838,158,794,54,1006,168,732,66,966,82,488,82,652,22,216,76,314,9,59,40,108,665,4092,516,5273
LGA18250,45,1490,172,1707,78,1805,195,2078,241,4485,372,5098,363,4748,319,5430,488,3632,239,4359,443,2748,173,3364,231,1624,121,1976,121,1019,145,1285,43,376,59,478,2053,21927,1795,25775,54,1613,161,1828,103,1929,144,2176,343,4917,333,5593,614,4921,271,5806,836,3736,214,4786,786,2801,193,3780,351,1660,171,2182,187,1152,198,1537,35,861,135,1031,3309,23590,1820,28719,99,3103,333,3535,181,3734,339,4254,584,9402,705,10691,977,9669,590,11236,1324,7368,453,9145,1229,5549,366,7144,582,3284,292,4158,308,2171,343,2822,78,1237,194,1509,5362,45517,3615,54494
LGA18350,67,1204,176,1447,48,836,60,944,118,1381,95,1594,283,2079,169,2531,392,2433,172,2997,436,2368,193,2997,256,2157,213,2626,129,1108,180,1417,32,279,80,391,1761,13845,1338,16944,87,1192,141,1420,68,824,67,959,207,1404,104,1715,438,2285,142,2865,654,2520,149,3323,802,2404,180,3386,397,2210,209,2816,150,1205,228,1583,32,582,162,776,2835,14626,1382,18843,154,2396,317,2867,116,1660,127,1903,325,2785,199,3309,721,4364,311,5396,1046,4953,321,6320,1238,4772,373,6383,653,4367,422,5442,279,2313,408,3000,64,861,242,1167,4596,28471,2720,35787
LGA18400,61,1436,175,1672,56,1205,100,1361,133,2017,136,2286,314,2668,189,3171,339,2563,181,3083,358,2111,153,2622,149,1199,117,1465,65,468,102,635,18,115,31,164,1493,13782,1184,16459,90,1312,178,1580,88,1096,66,1250,262,1992,120,2374,550,2659,172,3381,661,2438,163,3262,582,1856,127,2565,206,1051,116,1373,54,544,129,727,16,235,52,303,2509,13183,1123,16815,151,2748,353,3252,144,2301,166,2611,395,4009,256,4660,864,5327,361,6552,1000,5001,344,6345,940,3967,280,5187,355,2250,233,2838,119,1012,231,1362,34,350,83,467,4002,26965,2307,33274
LGA18450,306,5609,675,6590,390,6566,533,7489,805,10609,819,12233,1310,10543,781,12634,1885,10372,796,13053,1724,8332,715,10771,974,5957,725,7656,528,3610,830,4968,138,1113,294,1545,8060,62711,6168,76939,352,5328,556,6236,470,6080,397,6947,1280,10106,589,11975,2156,10220,613,12989,2990,9567,625,13182,2767,7728,681,11176,1323,6224,805,8352,581,4493,1156,6230,105,2148,466,2719,12024,61894,5888,79806,658,10937,1231,12826,860,12646,930,14436,2085,20715,1408,24208,3466,20763,1394,25623,4875,19939,1421,26235,4491,16060,1396,21947,2297,12181,1530,16008,1109,8103,1986,11198,243,3261,760,4264,20084,124605,12056,156745
LGA18500,57,1057,203,1317,61,1144,182,1387,166,3621,612,4399,255,3010,466,3731,344,2450,352,3146,412,2121,291,2824,248,1539,269,2056,108,819,192,1119,46,363,127,536,1697,16124,2694,20515,42,1023,173,1238,94,1378,184,1656,235,4260,576,5071,408,3240,471,4119,673,2446,377,3496,732,2175,319,3226,377,1659,287,2323,146,1023,283,1452,38,730,241,1009,2745,17934,2911,23590,99,2080,376,2555,155,2522,366,3043,401,7881,1188,9470,663,6250,937,7850,1017,4896,729,6642,1144,4296,610,6050,625,3198,556,4379,254,1842,475,2571,84,1093,368,1545,4442,34058,5605,44105
LGA18550,216,4475,642,5333,193,3670,254,4117,496,6628,483,7607,920,7625,622,9167,1179,7736,618,9533,1167,6744,616,8527,796,5334,727,6857,423,3108,774,4305,107,946,333,1386,5497,46266,5069,56832,260,4279,532,5071,326,3550,245,4121,1007,6878,417,8302,1739,7844,525,10108,2025,7553,563,10141,2198,6519,533,9250,1116,5740,912,7768,462,3808,1108,5378,94,1763,594,2451,9227,47934,5429,62590,476,8754,1174,10404,519,7220,499,8238,1503,13506,900,15909,2659,15469,1147,19275,3204,15289,1181,19674,3365,13263,1149,17777,1912,11074,1639,14625,885,6916,1882,9683,201,2709,927,3837,14724,94200,10498,119422
LGA18710,22,451,50,523,14,286,31,331,34,554,44,632,85,997,70,1152,148,945,86,1179,141,793,56,990,55,506,46,607,33,215,43,291,6,49,22,77,538,4796,448,5782,35,388,44,467,25,278,23,326,79,640,47,766,168,1010,56,1234,219,827,47,1093,231,727,43,1001,80,454,53,587,31,213,56,300,7,96,43,146,875,4633,412,5920,57,839,94,990,39,564,54,657,113,1194,91,1398,253,2007,126,2386,367,1772,133,2272,372,1520,99,1991,135,960,99,1194,64,428,99,591,13,145,65,223,1413,9429,860,11702
LGA18750,21,338,55,414,17,247,29,293,46,460,43,549,78,624,56,758,109,637,56,802,97,610,67,774,60,482,66,608,24,231,51,306,8,63,22,93,460,3692,445,4597,26,331,61,418,17,241,23,281,84,502,39,625,120,619,43,782,170,582,42,794,178,570,73,821,76,435,59,570,43,279,90,412,10,179,41,230,724,3738,471,4933,47,669,116,832,34,488,52,574,130,962,82,1174,198,1243,99,1540,279,1219,98,1596,275,1180,140,1595,136,917,125,1178,67,510,141,718,18,242,63,323,1184,7430,916,9530
LGA19399,0,10,0,10,3,23,3,29,11,65,0,76,4,78,3,85,14,85,9,108,6,99,4,109,4,53,10,67,0,30,4,34,0,6,0,6,42,449,33,524,0,16,0,16,0,27,0,27,6,59,0,65,12,54,3,69,12,73,5,90,12,68,4,84,4,56,0,60,3,13,18,34,0,7,0,7,49,373,30,452,0,26,0,26,3,50,3,56,17,124,0,141,16,132,6,154,26,158,14,198,18,167,8,193,8,109,10,127,3,43,22,68,0,13,0,13,91,822,63,976
LGA19499,19,289,79,387,33,531,138,702,84,1021,391,1496,100,826,445,1371,95,661,462,1218,70,589,303,962,49,421,153,623,7,99,42,148,0,29,21,50,457,4466,2034,6957,24,280,67,371,35,492,84,611,79,888,194,1161,84,481,167,732,102,448,125,675,124,498,95,717,35,244,68,347,3,51,40,94,0,43,29,72,486,3425,869,4780,43,569,146,758,68,1023,222,1313,163,1909,585,2657,184,1307,612,2103,197,1109,587,1893,194,1087,398,1679,84,665,221,970,10,150,82,242,0,72,50,122,943,7891,2903,11737
