region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
106021117,1740,3469,52,273,193,898,89,393,1321,5218,1655,6782,105,428,141,464,429,1375,675,2267,2330,9049,17,71,72,260,36,138,417,1174,542,1643,31,108,69,157,275,590,375,855,917,2498,65,143,5052,15159
106021118,839,1655,25,133,127,589,49,209,710,2801,911,3732,87,377,98,329,255,804,440,1510,1351,5242,3,16,20,72,11,30,140,378,174,496,16,52,24,55,93,205,133,312,307,808,20,41,2517,7746
106031119,617,1224,13,82,76,352,41,187,314,1221,444,1842,28,121,62,208,100,300,190,629,634,2471,4,22,19,71,13,51,107,291,143,435,9,27,29,65,73,144,111,236,254,671,10,19,1515,4385
106031120,861,1699,4,26,58,267,22,98,353,1434,437,1825,25,96,40,126,132,399,197,621,634,2446,5,13,24,86,15,60,152,446,196,605,5,27,25,51,90,182,120,260,316,865,19,41,1830,5051
106031121,2740,5402,21,105,185,817,65,310,917,3617,1188,4849,60,252,150,496,341,1050,551,1798,1739,6647,8,34,62,216,26,92,362,948,458,1290,25,76,76,169,243,488,344,733,802,2023,52,102,5333,14174
106031122,1300,2597,31,169,132,636,52,246,756,3076,971,4127,64,248,92,313,321,1030,477,1591,1448,5718,12,60,70,269,52,181,425,1188,559,1698,37,121,63,130,272,576,372,827,931,2525,54,109,3733,10949
106031123,546,1086,20,113,103,477,35,138,383,1612,541,2340,54,255,69,226,150,468,273,949,814,3289,3,11,10,33,4,21,48,115,65,180,10,35,9,12,47,104,66,151,131,331,5,11,1496,4717
106031124,910,1788,4,12,25,115,5,20,177,690,211,837,5,22,25,75,52,159,82,256,293,1093,0,0,16,55,0,0,86,225,102,280,0,13,15,29,53,106,68,148,170,428,8,12,1381,3321
106031125,1361,2698,36,196,133,607,63,290,927,3677,1159,4770,81,316,126,421,290,921,497,1658,1656,6428,9,44,45,164,19,58,228,631,301,897,11,35,37,80,129,282,177,397,478,1294,33,61,3528,10481
106041126,1068,2133,21,102,129,603,57,256,796,3192,1003,4153,42,168,77,236,210,669,329,1073,1332,5226,9,37,41,141,19,79,269,759,338,1016,23,79,40,84,141,282,204,445,542,1461,53,115,2995,8935
106041127,411,813,12,64,54,260,12,61,257,1059,335,1444,22,93,32,92,71,226,125,411,460,1855,3,8,9,31,3,17,66,183,81,239,5,8,4,8,32,63,41,79,122,318,9,17,1002,3003
106041128,611,1209,16,71,85,379,13,59,415,1641,529,2150,21,82,47,141,102,316,170,539,699,2689,0,3,25,79,6,20,109,298,140,400,10,28,19,48,68,135,97,211,237,611,14,27,1561,4536
106041129,966,1910,18,94,76,349,22,99,539,2108,655,2650,30,114,47,133,144,452,221,699,876,3349,8,24,26,91,12,51,115,331,161,497,10,32,24,52,90,182,124,266,285,763,19,44,2146,6066
107011130,2588,5201,59,334,227,1058,113,503,1308,5188,1707,7083,173,745,174,602,798,2598,1145,3945,2852,11028,16,84,107,384,73,261,626,1758,822,2487,52,180,112,245,688,1516,852,1941,1674,4428,129,266,7243,20923
107011131,2405,4796,44,256,251,1149,103,471,1300,5102,1698,6978,135,572,187,624,641,2034,963,3230,2661,10208,23,116,82,311,61,204,491,1396,657,2027,43,148,85,193,399,866,527,1207,1184,3234,96,194,6346,18432
107011132,625,1250,21,106,122,585,32,148,643,2569,818,3408,66,267,82,280,214,686,362,1233,1180,4641,6,35,28,83,14,37,117,319,165,474,13,34,22,53,86,190,121,277,286,751,12,26,2103,6668
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,1328,2619,55,314,233,1086,70,303,1053,4183,1411,5886,148,598,232,820,435,1397,815,2815,2226,8701,10,68,61,225,22,78,228,605,321,976,25,74,65,144,198,432,288,650,609,1626,55,122,4218,13068
107021135,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
107031136,1164,2320,48,260,233,1076,86,402,1059,4217,1426,5955,132,569,153,505,326,1031,611,2105,2037,8060,4,17,49,179,26,96,243,703,322,995,25,80,55,120,156,340,236,540,558,1535,23,52,3782,11967
107031137,669,1337,22,111,84,396,30,143,392,1560,528,2210,50,205,57,187,196,626,303,1018,831,3228,9,29,32,101,24,99,197,537,262,766,13,46,27,57,129,280,169,383,431,1149,18,42,1949,5756
107031138,1019,2004,13,75,80,357,16,70,373,1457,482,1959,47,183,72,239,164,525,283,947,765,2906,3,19,24,74,5,27,108,279,140,399,11,25,40,84,103,213,154,322,294,721,18,32,2096,5663
107031139,666,1307,13,76,68,309,23,100,367,1458,471,1943,60,245,95,321,178,539,333,1105,804,3048,0,3,22,81,3,23,82,201,107,308,12,35,24,50,68,133,104,218,211,526,14,29,1695,4910
107031140,841,1663,18,96,95,434,24,127,401,1641,538,2298,71,295,91,303,157,476,319,1074,857,3372,3,21,20,73,5,16,79,214,107,324,13,31,27,61,73,158,113,250,220,574,11,30,1929,5639
107031141,1260,2503,46,232,251,1145,51,242,1098,4419,1446,6038,111,472,146,499,307,974,564,1945,2010,7983,12,41,51,163,13,58,219,573,295,835,13,42,51,122,138,296,202,460,497,1295,34,73,3801,11854
107031142,952,1903,24,125,133,581,51,242,529,2111,737,3059,76,328,94,321,354,1121,524,1770,1261,4829,4,22,36,123,23,83,226,605,289,833,10,33,37,86,157,328,204,447,493,1280,34,78,2740,8090
107031143,2054,4128,41,238,179,847,81,392,938,3689,1239,5166,117,487,136,461,601,1901,854,2849,2093,8015,13,62,96,376,67,261,536,1488,712,2187,61,191,126,280,466,1008,653,1479,1365,3666,108,223,5620,16032
107041144,2027,4025,33,186,242,1073,51,236,1145,4500,1471,5995,147,601,218,732,487,1544,852,2877,2323,8872,15,51,64,222,14,43,309,812,402,1128,37,115,101,227,355,754,493,1096,895,2224,82,181,5327,15302
107041145,1460,2917,31,172,163,763,56,249,827,3219,1077,4403,84,371,119,414,331,1047,534,1832,1611,6235,11,49,78,286,43,136,357,913,489,1384,45,146,85,205,318,659,448,1010,937,2394,72,148,4080,11694
107041146,1996,3949,29,166,265,1225,35,175,1344,5284,1673,6850,123,527,249,848,461,1490,833,2865,2506,9715,7,23,46,156,22,72,256,674,331,925,44,136,73,167,281,604,398,907,729,1832,70,158,5301,15654
107041147,636,1262,38,191,125,592,49,219,718,2787,930,3789,106,432,92,307,197,652,395,1391,1325,5180,4,14,16,59,5,27,109,289,134,389,16,40,28,68,94,205,138,313,272,702,16,29,2249,7173
107041148,1029,2011,17,93,149,672,36,171,793,3131,995,4067,70,275,150,516,226,703,446,1494,1441,5561,0,11,33,104,14,35,129,334,176,484,16,50,49,110,140,287,205,447,381,931,27,52,2878,8555
107041149,2930,5791,19,111,173,798,51,222,1261,4749,1504,5880,82,350,219,718,392,1221,693,2289,2197,8169,5,21,54,183,36,123,445,1104,540,1431,43,148,130,286,368,776,541,1210,1081,2641,181,370,6389,16971
107041150,1766,3515,37,202,239,1102,56,260,1332,5196,1664,6760,130,554,185,638,418,1324,733,2516,2397,9276,18,78,68,232,29,100,296,760,411,1170,45,135,104,234,334,724,483,1093,894,2263,70,140,5127,15194
108011151,581,1145,12,54,75,336,9,46,248,961,344,1397,31,128,37,109,112,331,180,568,524,1965,0,0,18,65,11,37,76,217,105,319,6,19,15,37,66,135,87,191,192,510,16,35,1313,3655
108011152,2095,4144,3,30,117,527,36,150,540,2162,696,2869,47,175,103,326,202,613,352,1114,1048,3983,10,39,59,221,22,73,289,804,380,1137,9,29,54,115,219,449,282,593,662,1730,46,88,3851,9945
108011153,777,1509,7,51,48,210,26,134,292,1159,373,1554,17,74,32,98,104,305,153,477,526,2031,4,22,23,84,13,46,127,373,167,525,10,26,16,40,64,125,90,191,257,716,17,31,1577,4287
108011154,955,1895,3,10,32,131,15,73,168,673,218,887,9,34,24,83,80,249,113,366,331,1253,5,10,14,66,10,36,113,296,142,408,4,9,29,67,111,222,144,298,286,706,26,48,1598,3902
108021155,1328,2663,26,144,129,648,44,225,616,2557,815,3574,50,203,91,285,232,704,373,1192,1188,4766,10,46,74,281,53,236,521,1596,658,2159,17,51,76,168,267,585,360,804,1018,2963,59,123,3593,10515
108021156,1184,2322,13,74,115,550,32,140,388,1564,548,2328,36,132,71,211,184,570,291,913,839,3241,7,24,42,154,20,80,205,577,274,835,9,34,37,69,133,285,179,388,453,1223,35,74,2511,6860
108021157,590,1172,6,44,42,198,10,43,198,822,256,1107,15,52,24,80,80,230,119,362,375,1469,0,0,29,97,10,39,109,329,148,465,3,17,25,49,81,161,109,227,257,692,22,42,1244,3375
108021158,903,1795,4,14,52,241,12,68,244,961,312,1284,6,33,36,106,86,261,128,400,440,1684,7,31,27,99,18,59,184,551,236,740,13,31,36,78,101,224,150,333,386,1073,35,64,1764,4616
108021159,1007,2006,10,55,103,498,26,111,370,1499,509,2163,27,116,61,190,123,381,211,687,720,2850,8,25,37,140,21,85,148,416,214,666,10,28,30,56,100,217,140,301,354,967,28,57,2109,5880
108021160,783,1546,11,58,34,163,15,92,214,849,274,1162,15,51,38,119,76,230,129,400,403,1562,0,16,12,46,6,15,107,272,125,349,5,15,23,47,66,134,94,196,219,545,12,32,1417,3685
108031161,44,80,0,0,5,7,0,3,25,89,30,99,3,4,0,3,5,13,8,20,38,119,0,0,0,5,0,0,3,4,3,9,0,3,0,0,6,6,6,9,9,18,0,0,91,217
108041162,2465,4881,25,114,168,750,50,201,763,3071,1006,4136,55,214,112,350,284,872,451,1436,1457,5572,10,29,49,190,22,88,276,756,357,1063,22,64,70,150,196,404,288,618,645,1681,38,83,4605,12217
108041163,3601,7102,46,244,297,1318,57,258,1531,6066,1931,7886,112,431,283,892,374,1154,769,2477,2700,10363,6,26,91,319,42,132,556,1425,695,1902,47,138,160,332,323,655,530,1125,1225,3027,71,151,7597,20643
108041164,2087,4149,16,85,111,524,38,178,699,2654,864,3441,46,168,70,216,209,653,325,1037,1189,4478,17,55,59,216,37,126,318,823,431,1220,25,80,67,146,260,532,352,758,783,1978,58,107,4117,10712
108041165,676,1335,9,42,88,389,14,70,243,962,354,1463,28,103,61,192,126,391,215,686,569,2149,5,4,15,54,14,43,70,205,104,306,6,11,13,29,56,119,75,159,179,465,5,14,1429,3963
108041166,1224,2436,15,88,121,560,31,149,604,2480,771,3277,45,170,86,259,194,598,325,1027,1096,4304,16,65,42,155,19,70,249,675,326,965,10,18,58,119,140,309,208,446,534,1411,29,62,2883,8213
108051167,741,1454,9,52,46,206,14,59,238,943,307,1260,20,77,42,128,85,262,147,467,454,1727,0,6,19,68,3,28,75,199,97,301,0,3,16,32,53,111,69,146,166,447,20,37,1381,3665
108051168,1407,2776,20,115,110,488,31,140,508,2036,669,2779,38,147,103,306,158,481,299,934,968,3713,3,22,34,111,18,57,205,568,260,758,7,17,49,107,102,207,158,331,418,1089,13,26,2806,7604
108051169,2304,4577,24,146,209,969,66,315,942,3861,1241,5291,72,286,141,434,324,1032,537,1752,1778,7043,21,83,91,329,45,167,552,1563,709,2142,23,80,97,215,348,733,468,1028,1177,3170,75,148,5334,14938
108051170,1761,3506,20,117,122,547,42,172,505,2071,689,2907,44,184,97,314,223,673,364,1171,1053,4078,3,19,29,100,14,49,213,573,259,741,9,33,44,92,154,329,207,454,466,1195,32,66,3312,8845
108051171,620,1237,12,71,47,237,21,87,256,1047,336,1442,21,95,34,99,107,316,162,510,498,1952,3,15,36,115,21,71,139,419,199,620,6,16,30,58,85,188,121,262,320,882,24,42,1462,4113
109011172,1291,2527,20,121,166,773,46,202,975,3827,1207,4923,53,220,133,426,186,573,372,1219,1579,6142,4,16,31,113,13,38,212,564,260,731,25,73,45,102,115,231,185,406,445,1137,37,79,3352,9885
109011173,898,1763,16,102,117,528,30,146,535,2111,698,2887,40,164,78,256,153,478,271,898,969,3785,11,51,34,126,24,86,236,635,305,898,18,65,52,107,149,321,219,493,524,1391,40,85,2431,7024
109011174,1151,2259,17,95,107,475,19,83,508,1951,651,2604,47,182,95,288,138,423,280,893,931,3497,6,16,30,98,12,48,193,526,241,688,10,28,57,117,124,265,191,410,432,1098,36,69,2550,6923
109011175,1219,2396,35,190,169,794,50,227,689,2869,943,4080,59,227,119,368,230,695,408,1290,1351,5370,12,48,31,117,16,66,144,396,203,627,11,36,34,70,102,213,147,319,350,946,21,45,2941,8757
109011176,1482,2945,19,114,113,506,51,230,715,2817,898,3667,61,258,94,314,243,766,398,1338,1296,5005,8,24,54,210,35,136,373,1031,470,1401,27,85,84,190,215,443,326,718,796,2119,63,130,3637,10199
109021177,331,650,7,36,41,175,11,52,171,659,230,922,10,32,21,61,60,180,91,273,321,1195,0,16,11,39,0,9,63,179,74,243,9,18,7,19,43,83,59,120,133,363,9,24,794,2232
109021178,730,1453,11,74,60,274,23,120,358,1446,452,1914,27,113,47,149,105,308,179,570,631,2484,3,10,19,82,10,41,112,297,144,430,3,15,16,33,72,158,91,206,235,636,16,30,1612,4603
109021179,436,864,11,47,42,201,5,27,208,839,266,1114,15,65,26,73,77,250,118,388,384,1502,0,0,6,22,4,13,43,118,53,153,3,9,9,24,40,73,52,106,105,259,17,32,942,2657
109031180,752,1481,12,55,67,304,20,99,293,1176,392,1634,28,102,38,133,73,210,139,445,531,2079,10,27,23,82,9,36,100,287,142,432,4,13,12,28,55,113,71,154,213,586,9,24,1505,4170
109031181,962,1901,9,43,86,385,17,86,387,1567,499,2081,23,86,38,125,109,330,170,541,669,2622,4,4,10,40,5,30,97,260,116,334,7,23,16,37,65,134,88,194,204,528,19,38,1854,5089
109031182,837,1645,11,62,87,395,23,107,364,1469,485,2033,28,101,55,152,99,299,182,552,667,2585,4,23,29,112,23,93,154,400,210,628,14,36,31,69,100,212,145,317,355,945,28,55,1887,5230
109031183,915,1812,16,98,116,520,18,75,375,1500,525,2193,27,121,66,208,123,372,216,701,741,2894,0,5,9,31,15,39,87,262,111,337,7,13,12,28,63,131,82,172,193,509,18,44,1867,5259
109031184,772,1526,9,31,51,239,13,61,276,1097,349,1428,22,97,33,105,70,217,125,419,474,1847,4,5,15,52,3,16,76,205,98,278,0,4,14,21,41,90,55,115,153,393,12,17,1411,3783
109031185,1296,2537,23,126,116,524,26,113,447,1823,612,2586,41,175,77,220,139,423,257,818,869,3404,3,8,20,76,13,40,150,418,186,542,11,33,32,68,73,146,116,247,302,789,27,62,2494,6792
110011186,2104,4140,45,273,236,1102,69,288,1150,4548,1500,6211,90,374,205,668,290,881,585,1923,2085,8134,21,91,81,281,38,142,500,1368,640,1882,21,60,105,222,241,501,367,783,1007,2665,85,171,5281,15110
110011187,516,1024,12,80,54,242,20,89,264,1051,350,1462,10,33,34,106,90,269,134,408,484,1870,0,8,6,35,4,18,66,172,76,233,3,6,13,23,56,123,72,152,148,385,15,29,1163,3308
110011188,724,1415,11,69,80,386,19,71,376,1520,486,2046,39,150,66,215,125,372,230,737,716,2783,0,6,23,86,7,31,86,237,116,360,4,18,27,56,56,120,87,194,203,554,27,50,1670,4802
110011189,458,897,10,45,41,170,8,57,185,717,244,989,8,45,34,90,52,152,94,287,338,1276,4,24,5,23,3,11,50,147,62,205,0,4,3,6,41,75,44,85,106,290,13,20,915,2483
110021190,1138,2242,10,64,86,373,17,77,434,1768,547,2282,18,86,66,195,133,388,217,669,764,2951,6,24,33,111,9,33,181,538,229,706,14,41,38,80,105,212,157,333,386,1039,43,83,2331,6315
110021191,1271,2522,16,94,135,635,30,143,643,2574,824,3446,40,162,62,179,203,617,305,958,1129,4404,13,39,47,184,27,122,298,880,385,1225,11,31,50,100,136,298,197,429,582,1654,40,90,3022,8670
110021192,633,1257,12,70,83,388,19,83,286,1221,400,1762,18,78,37,112,119,357,174,547,574,2309,0,11,24,72,7,28,115,372,146,483,0,6,6,15,63,135,69,156,215,639,18,32,1440,4237
110021193,769,1518,7,51,66,297,22,88,338,1355,433,1791,19,72,51,141,110,325,180,538,613,2329,4,10,16,52,7,31,76,208,103,301,0,6,14,21,71,137,85,164,188,465,16,31,1586,4343
110021194,875,1712,3,9,55,259,15,67,341,1429,414,1764,20,74,40,112,119,365,179,551,593,2315,7,29,22,95,11,47,125,393,165,564,4,11,24,49,98,210,126,270,291,834,33,63,1792,4924
110031195,727,1446,11,52,70,298,36,170,473,1859,590,2379,23,92,39,130,129,405,191,627,781,3006,6,26,22,90,28,111,245,697,301,924,11,30,20,46,132,300,163,376,464,1300,43,89,2015,5841
110031196,556,1110,14,80,66,280,23,104,421,1730,524,2194,18,77,38,114,92,271,148,462,672,2656,7,23,15,46,12,62,97,296,131,427,8,24,12,17,45,112,65,153,196,580,19,45,1443,4391
110031197,753,1486,13,74,54,244,29,137,465,1846,561,2301,41,146,37,118,117,358,195,622,756,2923,3,23,26,89,10,44,149,424,188,580,9,22,24,53,89,190,122,265,310,845,25,54,1844,5308
110031198,545,1072,8,43,52,236,22,99,307,1271,389,1649,22,87,46,133,96,287,164,507,553,2156,3,11,17,71,5,17,75,223,100,322,3,3,7,20,50,104,60,127,160,449,16,38,1274,3715
110041199,902,1806,25,130,98,437,45,209,499,2000,667,2776,31,131,46,143,157,478,234,752,901,3528,3,10,29,95,20,75,211,609,263,789,9,37,25,55,118,261,152,353,415,1142,33,69,2251,6545
110041200,514,1018,19,96,70,318,20,86,280,1150,389,1650,27,97,33,113,96,292,156,502,545,2152,0,5,15,43,7,23,81,246,103,317,3,12,10,18,55,117,68,147,171,464,19,39,1249,3673
110041201,945,1862,19,98,76,324,29,131,407,1629,531,2182,26,97,69,203,119,361,214,661,745,2843,3,10,15,63,9,35,168,492,195,600,5,16,32,60,114,239,151,315,346,915,40,77,2076,5697
110041202,2169,4278,31,166,207,944,61,277,1173,4639,1472,6026,76,308,146,450,389,1177,611,1935,2083,7961,17,82,65,238,44,142,501,1384,627,1846,30,87,82,171,308,666,420,924,1047,2770,86,177,5385,15186
110041203,1481,2918,21,111,124,572,34,169,721,2816,900,3668,39,168,103,322,227,687,369,1177,1269,4845,6,27,38,134,34,115,312,817,390,1093,23,70,72,152,174,378,269,600,659,1693,58,111,3467,9567
110041204,374,759,3,18,40,180,21,112,318,1281,382,1591,26,112,27,83,83,259,136,454,518,2045,10,36,30,113,21,81,278,910,339,1140,8,18,16,42,108,230,132,290,471,1430,26,56,1389,4290
110041205,2172,4264,36,194,238,1062,67,295,1070,4269,1411,5820,62,255,161,493,394,1223,617,1971,2028,7791,11,47,38,146,21,71,301,886,371,1150,9,29,43,92,227,476,279,597,650,1747,53,107,4903,13909
111011206,1891,3764,29,146,218,1000,85,386,986,3913,1318,5445,136,545,181,593,440,1387,757,2525,2075,7970,12,46,60,229,35,114,310,839,417,1228,35,109,84,180,255,544,374,833,791,2061,60,131,4817,13926
111011207,638,1272,20,91,44,204,27,106,268,1059,359,1460,28,116,35,129,119,356,182,601,541,2061,3,15,28,99,13,45,126,359,170,518,13,37,30,58,124,262,167,357,337,875,45,84,1561,4292
111011208,2561,5102,42,235,248,1106,84,382,1472,5705,1846,7428,139,576,217,773,577,1807,933,3156,2779,10584,22,97,83,288,50,172,452,1213,607,1770,45,126,129,280,469,1000,643,1406,1250,3176,83,175,6673,19037
111011209,2346,4676,64,352,255,1128,92,417,1508,5853,1919,7750,154,637,234,787,597,1885,985,3309,2904,11059,11,43,61,217,52,180,446,1213,570,1653,45,129,100,230,406,883,551,1242,1121,2895,99,203,6470,18833
111011210,742,1471,23,109,86,402,47,210,442,1729,598,2450,41,172,52,182,209,662,302,1016,900,3466,17,66,43,151,23,86,286,801,369,1104,21,58,49,115,192,414,262,587,631,1691,49,106,2322,6734
111011211,372,744,12,59,43,190,10,43,203,827,268,1119,36,143,55,180,92,272,183,595,451,1714,0,0,14,40,0,4,41,111,55,155,6,11,11,24,46,97,63,132,118,287,11,25,952,2770
111011212,1288,2562,16,106,103,465,45,185,544,2126,708,2882,62,246,111,386,304,949,477,1581,1185,4463,17,55,33,117,28,101,171,462,249,735,12,35,35,77,189,416,236,528,485,1263,44,90,3002,8378
111011213,1458,2883,33,176,204,894,42,184,778,3098,1057,4352,110,430,241,836,323,987,674,2253,1731,6605,7,17,20,64,8,26,119,335,154,442,18,47,49,113,118,257,185,417,339,859,19,37,3547,10384
111011214,1520,3017,20,106,162,762,44,198,756,2948,982,4014,76,311,149,505,292,929,517,1745,1499,5759,13,48,38,123,20,76,255,646,326,893,27,87,54,118,212,442,293,647,619,1540,50,101,3688,10417
111021215,875,1744,21,115,85,381,47,213,396,1565,549,2274,57,243,69,228,203,645,329,1116,878,3390,12,53,46,173,36,120,221,632,315,978,23,63,38,86,180,379,241,528,556,1506,23,45,2332,6685
111021216,1028,2020,17,98,81,373,45,187,432,1691,575,2349,34,144,60,196,171,533,265,873,840,3222,5,28,35,115,23,85,191,499,254,727,14,45,36,80,132,277,182,402,436,1129,18,38,2322,6409
111021217,1144,2291,31,179,151,672,52,259,870,3390,1104,4500,63,264,93,310,293,927,449,1501,1553,6001,8,28,34,119,25,95,230,610,297,852,17,44,29,72,160,337,206,453,503,1305,30,59,3230,9656
111021218,1596,3172,36,200,138,652,55,275,700,2799,929,3926,81,323,114,388,312,986,507,1697,1436,5623,8,47,44,156,28,94,210,569,290,866,23,83,63,145,168,366,254,594,544,1460,47,103,3623,10358
111021219,1575,3125,29,186,126,569,56,242,613,2427,824,3424,91,391,120,395,351,1061,562,1847,1386,5271,15,79,40,151,38,128,270,748,363,1106,24,81,48,114,260,559,332,754,695,1860,55,109,3711,10365
111021220,1248,2465,14,83,95,427,40,170,459,1758,608,2438,56,225,78,260,234,723,368,1208,976,3646,7,16,27,94,9,48,165,449,208,607,13,41,33,73,129,274,175,388,383,995,17,39,2624,7145
111021221,555,1122,11,67,84,397,45,186,393,1593,533,2243,47,217,45,131,214,678,306,1026,839,3269,3,14,25,82,21,69,144,377,193,542,8,28,21,42,96,204,125,274,318,816,19,46,1731,5253
111031222,1667,3295,29,137,165,719,33,152,1063,4124,1290,5132,87,349,164,560,327,1015,578,1924,1868,7056,9,39,34,107,21,68,233,583,297,797,29,81,83,189,241,499,353,769,650,1566,58,124,4243,12041
111031223,907,1813,19,124,77,355,43,196,424,1717,563,2392,42,176,58,180,222,683,322,1039,885,3431,10,51,46,175,26,83,214,643,296,952,15,44,31,62,183,390,229,496,525,1448,32,68,2349,6760
111031224,1092,2141,5,34,103,447,19,92,658,2515,785,3088,60,250,100,327,176,541,336,1118,1121,4206,3,12,34,116,18,62,217,577,272,767,21,71,79,167,226,457,326,695,598,1462,71,150,2882,7959
111031225,1561,3107,17,104,165,713,39,178,1156,4488,1377,5483,92,369,192,635,292,911,576,1915,1953,7398,5,25,44,145,30,89,288,736,367,995,24,77,99,227,297,628,420,932,787,1927,74,154,4375,12586
111031226,931,1856,38,196,173,770,64,287,929,3674,1204,4927,117,469,117,368,304,990,538,1827,1742,6754,0,6,41,141,30,110,209,572,280,829,21,62,46,100,144,318,211,480,491,1309,24,52,3188,9971
111031227,1412,2812,17,102,106,519,43,194,767,2841,933,3656,47,188,74,253,235,751,356,1192,1289,4848,11,55,39,148,23,65,320,823,393,1091,22,62,68,144,319,664,409,870,802,1961,99,197,3602,9818
111031228,1385,2717,12,53,156,702,24,100,843,3268,1035,4123,81,332,208,692,231,711,520,1735,1555,5858,4,16,24,77,6,29,143,334,177,456,22,65,55,124,157,323,234,512,411,968,75,158,3426,9701
111031229,1188,2323,9,40,54,241,11,50,391,1451,465,1782,17,65,91,272,90,261,198,598,663,2380,0,7,22,69,10,30,106,243,138,349,4,11,64,123,97,203,165,337,303,686,65,139,2219,5528
111031230,6,7,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,18
111031231,836,1660,7,28,54,276,38,171,444,1702,543,2177,31,127,54,186,140,427,225,740,768,2917,5,27,25,84,17,64,172,462,219,637,20,71,29,62,160,356,209,489,428,1126,70,149,2102,5852
111031232,693,1379,9,46,49,232,14,47,277,1041,349,1366,28,108,31,111,141,430,200,649,549,2015,0,5,17,55,10,32,113,302,140,394,10,21,28,60,133,282,171,363,311,757,26,48,1579,4199
111031233,1993,3954,26,146,178,799,84,378,1104,4239,1392,5562,103,437,162,553,459,1439,724,2429,2116,7991,13,61,60,205,44,145,393,1059,510,1470,47,141,70,154,359,773,476,1068,986,2538,98,197,5193,14680
111031234,1091,2163,11,57,75,354,40,179,611,2315,737,2905,46,176,73,254,188,579,307,1009,1044,3914,0,7,46,151,22,79,251,649,319,886,25,70,74,155,241,503,340,728,659,1614,79,159,2873,7850
111031235,801,1569,7,31,31,166,5,25,412,1486,455,1708,16,52,36,111,72,219,124,382,579,2090,0,0,24,67,16,56,200,487,240,610,15,45,49,96,164,368,228,509,468,1119,62,125,1910,4903
112011236,2106,4185,23,126,115,513,43,199,654,2528,835,3366,52,201,107,350,226,696,385,1247,1220,4613,9,43,74,253,24,79,387,1020,494,1395,35,107,89,184,337,707,461,998,955,2393,64,127,4345,11318
112011237,1994,3962,41,208,225,1005,47,219,932,3756,1245,5188,74,281,173,534,327,996,574,1811,1819,6999,7,32,57,178,19,73,292,783,375,1066,19,53,82,179,189,393,290,625,665,1691,47,95,4525,12747
112011238,543,1045,17,73,68,325,16,70,367,1406,468,1874,24,89,57,177,100,307,181,573,649,2447,0,0,13,43,3,14,125,292,141,349,4,16,41,88,38,84,83,188,224,537,6,16,1422,4045
112011239,771,1519,15,63,67,291,17,73,469,1802,568,2229,21,84,60,185,122,368,203,637,771,2866,5,27,29,115,16,51,269,647,319,840,9,26,83,171,118,242,210,439,529,1279,29,59,2100,5723
112011240,767,1501,3,26,73,319,15,55,401,1491,492,1891,21,81,56,170,104,308,181,559,673,2450,0,8,32,91,14,40,197,449,243,588,12,33,51,113,150,308,213,454,456,1042,32,61,1928,5054
