SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
122011419,6,4,3,4,0,0,17,0,9,0,0,0,0,11,5,29,7,3,0,5,50,3,41,17,8,4,0,71,3,9,4,14,0,0,33,15,9,4,16,0,0,42,49,3,13,23,0,0,83,142,5,8,41,3,6,205,301,3,0,89,10,3,394,548,0,0,106,3,0,653,591,0,0,105,0,5,702,456,0,0,86,0,0,546,302,0,0,61,9,0,371,931,0,0,193,5,0,1130,54,16,3,35,3,12,122,3388,130,65,771,39,27,4427
122021420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,5,0,0,0,3,0,0,3,9,0,0,6,0,0,19,32,0,0,15,0,0,52,65,0,0,25,0,0,88,38,0,0,31,0,0,73,63,0,0,20,0,0,86,51,0,0,20,0,0,73,44,0,0,9,0,0,51,176,0,0,33,0,0,209,6,0,0,23,7,0,38,491,0,0,204,14,6,706
122021421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,0,0,0,0,4,0,9,0,0,0,4,0,0,4,0,0,0,9,0,0,9,4,0,0,10,0,0,16,15,3,0,17,0,0,36,23,0,4,16,0,0,44,23,0,0,18,0,0,36,24,0,0,19,0,0,37,27,0,0,13,0,0,40,22,0,0,15,0,0,33,101,0,0,15,3,0,124,0,0,0,13,4,5,32,233,7,17,148,20,4,424
122021422,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,12,0,0,0,12,0,0,0,5,0,0,5,0,0,0,3,0,0,7,0,0,0,3,0,0,10,10,0,0,9,0,0,19,59,0,0,42,0,6,109,107,0,0,46,4,0,156,113,0,0,24,0,0,137,72,0,0,21,0,0,90,75,0,0,10,0,0,86,52,0,0,15,3,0,69,170,0,0,32,0,0,204,8,0,0,14,3,0,25,660,0,27,238,15,10,946
122021690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,4,0,11,0,0,0,6,0,0,9,0,0,16,10,0,0,30,5,0,3,4,5,0,16,37,0,0,21,0,0,60,89,0,3,26,4,0,122,147,0,0,60,3,0,210,109,0,5,40,6,0,152,98,0,0,23,0,0,122,66,0,0,19,3,0,81,164,0,0,28,0,0,190,6,0,0,15,4,3,30,728,4,28,255,24,4,1042
122021691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,16,0,0,0,0,3,0,6,11,0,0,12,3,0,25,22,0,0,22,5,0,50,12,0,0,33,3,0,49,49,0,0,31,0,0,83,109,0,0,35,4,0,145,74,0,0,25,0,0,98,51,0,0,14,0,0,67,112,0,0,9,0,0,129,9,0,0,6,0,0,20,449,0,0,199,31,5,686
122031424,0,8,5,0,0,0,15,0,9,3,0,0,0,12,0,41,5,5,0,0,56,0,88,36,3,0,3,129,0,41,10,6,0,0,48,0,31,9,0,0,0,41,7,19,13,13,9,0,60,32,17,11,19,7,0,84,45,11,6,28,9,0,84,68,9,0,37,0,0,114,82,0,0,17,0,0,97,80,0,3,20,0,0,106,81,0,0,16,4,0,100,117,0,0,19,0,0,138,16,23,5,12,6,4,62,526,290,101,195,26,10,1156
122031425,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,4,0,9,0,6,0,0,4,0,8,0,0,0,3,0,0,4,0,0,0,8,0,0,10,4,3,6,7,0,0,20,12,0,0,8,0,0,30,19,0,3,13,3,0,39,32,5,3,12,5,0,56,29,0,0,12,0,0,42,22,0,0,5,0,0,32,41,0,0,4,0,0,43,51,0,0,19,0,0,71,6,0,6,4,5,0,20,228,15,16,102,15,7,378
122031427,0,6,0,0,0,0,4,0,7,0,0,0,0,6,0,9,9,0,0,0,20,0,24,12,3,4,0,42,0,7,11,0,0,0,18,0,5,14,3,0,0,21,4,0,3,9,3,0,19,26,0,0,12,3,0,39,36,0,0,22,0,0,51,49,0,0,14,0,0,61,63,0,0,11,0,0,76,64,0,0,19,0,0,80,81,0,0,10,0,0,87,149,0,0,20,3,0,169,8,3,4,13,4,0,36,481,53,55,137,14,0,737
122031429,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,7,6,0,0,17,0,46,11,4,0,0,61,5,14,6,14,0,0,34,14,10,6,21,3,0,50,36,0,0,31,7,0,63,142,4,0,52,0,0,202,476,0,0,82,6,0,567,607,0,0,96,5,0,715,418,0,0,73,7,0,493,195,0,0,30,4,0,226,102,0,0,18,0,0,118,302,0,0,66,3,0,375,38,10,0,20,4,5,81,2325,100,35,510,30,15,3012
122031430,0,0,0,0,0,0,3,0,5,16,0,0,6,22,0,14,52,4,6,0,82,0,22,17,3,0,0,41,0,8,11,0,0,0,30,4,17,9,5,0,0,31,15,3,16,15,5,6,58,91,3,3,35,0,0,135,269,0,0,46,5,0,323,214,0,0,36,0,0,254,178,0,0,21,0,0,200,84,4,0,17,0,0,105,66,0,0,18,0,0,87,141,0,0,27,0,3,174,28,6,3,14,4,4,48,1103,80,130,251,25,13,1604
122031432,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,3,0,8,0,0,0,9,0,0,14,7,0,0,4,0,0,16,7,0,0,21,0,0,33,5,0,0,5,0,0,7,4,0,0,8,0,0,10,18,0,0,4,0,0,21,35,0,0,6,0,0,48,0,0,0,8,0,0,6,77,0,0,85,21,0,181
122031692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,4,0,0,9,20,0,0,9,0,0,29,9,0,0,13,0,0,19,8,0,0,4,0,0,15,14,0,0,8,0,0,21,23,0,0,6,0,0,27,45,0,0,8,0,0,53,110,0,0,16,0,0,126,13,0,3,0,6,0,11,240,0,9,72,4,0,329
122031693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,14,4,0,0,0,23,0,3,0,5,0,0,9,3,3,0,3,8,0,16,12,0,0,17,6,0,40,62,0,0,24,9,0,97,197,0,0,51,0,0,256,228,0,0,44,4,0,273,133,0,0,26,0,0,158,102,0,0,13,0,0,116,65,0,0,12,0,0,78,141,0,0,19,0,0,160,8,0,0,11,6,0,30,952,25,9,228,36,3,1252
122031694,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,13,0,7,3,0,0,0,13,0,0,4,4,0,0,10,3,0,0,7,0,0,17,11,3,0,8,0,0,25,89,8,0,20,0,0,113,204,0,0,32,0,0,233,204,0,0,36,7,0,250,126,0,0,15,0,0,142,47,0,0,13,0,0,58,15,0,0,4,0,0,23,96,0,0,33,0,0,129,10,0,0,10,0,3,32,819,33,10,188,12,8,1060
122031695,0,3,0,5,0,0,15,0,0,0,6,0,0,3,0,15,3,5,0,0,27,3,13,15,6,0,0,46,0,4,10,11,0,0,23,12,3,4,28,4,0,48,34,4,6,32,3,0,74,258,0,0,65,8,4,337,943,0,0,115,14,0,1068,939,0,5,118,10,0,1071,473,0,0,42,4,4,520,173,0,0,24,0,0,204,87,0,0,13,0,0,99,91,0,0,13,0,5,110,46,6,0,24,5,4,84,3068,52,47,493,46,21,3731
122031696,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,13,0,0,12,3,0,25,26,0,0,16,4,0,55,21,0,0,19,0,0,41,33,0,0,16,0,0,55,54,0,0,8,0,0,62,78,0,0,33,0,0,111,94,0,0,5,0,0,101,225,0,0,20,0,0,248,11,0,0,11,0,0,25,561,6,0,149,14,0,739
122031697,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,17,0,4,0,29,0,17,26,0,8,8,45,3,9,26,9,12,3,64,4,0,4,8,0,0,20,11,6,0,5,0,0,27,71,0,5,28,0,0,99,234,3,0,43,3,0,289,263,0,0,45,5,0,315,194,0,0,24,0,0,218,122,0,0,19,0,0,143,60,0,0,13,0,0,72,80,0,0,22,0,0,102,13,0,4,9,4,5,44,1051,35,93,231,35,19,1466
123011433,6,3,0,0,0,0,6,0,4,4,0,0,0,7,0,59,12,6,0,3,74,0,16,0,0,0,0,21,4,0,0,6,0,0,10,7,9,0,10,0,0,27,36,0,0,21,0,0,66,182,0,0,31,6,0,225,180,0,0,22,0,0,201,51,0,0,9,0,0,58,11,0,0,3,0,0,15,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,18,0,0,41,499,97,16,132,12,5,757
123011698,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,5,0,3,0,0,7,0,4,0,4,0,0,9,9,5,0,0,0,0,15,12,4,0,12,0,0,24,150,4,0,23,0,0,177,267,0,0,22,0,0,287,74,0,0,6,0,0,76,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,11,512,42,9,67,3,0,628
123011699,0,3,0,0,0,0,8,0,3,4,0,0,0,9,0,44,6,0,0,0,50,7,33,33,4,0,0,70,0,7,7,0,0,0,18,13,19,22,4,11,0,62,44,24,6,19,0,0,95,195,16,5,52,9,0,279,372,8,0,48,9,0,445,137,0,0,17,0,0,157,12,0,0,0,0,0,18,6,0,0,0,0,0,6,3,0,0,0,0,0,6,0,0,0,0,0,0,4,14,9,4,10,3,7,46,815,158,86,166,42,7,1267
123011700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,5,0,13,3,0,0,5,0,0,11,24,0,0,9,0,0,30,125,0,0,19,0,0,143,143,0,0,8,0,0,151,50,0,0,0,0,0,51,24,0,0,0,0,0,28,3,0,0,0,0,0,3,3,0,0,0,0,0,4,3,0,0,9,4,0,19,386,3,0,47,7,0,446
123011701,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,12,0,6,0,4,0,0,14,0,12,0,4,0,0,22,4,10,0,8,7,0,35,26,0,0,12,0,0,39,214,3,0,42,4,0,264,460,10,0,54,3,0,530,172,0,0,22,0,0,191,23,0,0,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,4,12,0,6,50,933,60,13,168,23,7,1194
123011702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,10,45,0,0,0,0,0,52,57,0,0,13,0,0,66,442,0,0,44,5,0,493,139,0,0,0,0,0,145,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,15,0,0,7,0,0,19,719,4,6,77,9,3,810
123021436,0,20,0,0,0,0,24,0,41,0,0,0,0,39,4,210,5,0,0,4,224,11,149,0,13,6,0,176,8,81,4,10,0,0,106,28,74,5,25,4,0,136,182,55,8,47,0,0,301,709,119,3,101,15,0,956,267,23,0,35,4,0,333,41,3,0,7,0,0,56,4,0,0,6,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,5,21,48,3,17,0,3,92,1296,822,34,264,29,5,2458
123021437,6,10,0,0,0,0,21,0,27,0,0,0,0,27,3,132,13,4,4,0,156,14,45,41,22,6,0,126,9,24,14,14,0,0,57,70,31,12,23,0,0,137,404,26,23,51,6,0,503,1321,17,20,96,22,0,1479,508,3,8,52,10,0,578,185,0,4,13,0,0,203,33,0,0,5,0,0,44,6,0,0,0,0,0,4,0,0,0,3,0,0,3,3,0,0,5,0,0,5,44,26,15,10,5,3,107,2607,341,143,307,52,9,3457
123021438,0,9,0,0,0,0,12,0,22,0,0,0,0,22,0,113,13,9,0,0,127,3,99,14,5,0,0,122,6,39,9,3,0,0,54,9,89,19,13,0,0,125,65,49,0,33,0,0,147,505,29,9,94,5,0,643,253,8,0,44,0,0,310,51,0,0,10,0,0,62,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,3,17,3,4,82,925,474,61,229,18,9,1707
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,4,7,0,4,0,0,12,0,18,3,0,0,0,20,0,103,8,12,0,0,125,4,53,19,3,0,0,80,13,25,8,8,0,0,51,37,35,12,10,3,3,90,227,41,34,37,0,0,342,577,35,11,63,8,0,690,219,5,0,33,4,0,260,20,0,0,4,0,0,28,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,21,20,3,20,6,0,73,1126,327,98,208,20,12,1783
123021443,0,15,0,0,0,0,11,0,20,0,0,0,0,23,0,218,5,3,0,0,226,4,107,0,0,0,0,115,0,62,0,10,0,0,80,19,51,3,14,0,0,90,129,51,9,41,0,0,230,562,79,7,86,11,0,746,322,4,4,25,3,0,362,80,0,0,10,0,0,83,13,0,0,0,0,0,16,3,0,0,0,0,0,3,3,0,0,0,0,0,3,4,0,0,0,0,0,3,24,37,3,18,5,11,107,1171,637,36,215,27,15,2102
123021444,0,8,0,4,0,0,8,0,24,0,0,0,0,27,0,168,3,6,9,3,186,5,128,4,6,0,0,144,3,68,8,7,3,0,84,26,65,3,13,0,0,103,161,59,4,34,3,0,259,668,73,5,82,6,0,829,222,4,0,32,3,0,261,72,0,0,6,0,0,79,22,0,0,3,0,0,27,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,35,0,14,0,3,78,1194,623,30,210,23,7,2097
123021703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,3,13,0,0,0,10,0,22,53,0,0,9,10,0,71,68,0,0,8,5,0,77,275,0,0,11,0,0,289,395,0,0,13,0,0,410,70,0,0,6,3,0,85,13,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,4,0,6,20,0,0,0,0,5,25,915,0,3,55,36,6,1012
123021704,0,7,0,0,0,0,7,0,10,0,0,0,0,10,0,54,0,4,0,0,60,0,24,0,0,3,0,27,3,9,0,6,0,0,15,14,11,0,7,15,0,50,61,4,0,12,7,0,84,292,5,0,30,5,0,336,283,0,0,19,6,0,305,132,0,0,13,0,0,139,11,0,0,3,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,7,0,14,3,4,28,815,124,6,112,29,3,1093
123021705,0,0,0,0,0,0,5,0,15,0,0,0,0,19,0,91,0,0,0,0,98,0,57,4,9,0,0,75,3,21,0,7,0,0,33,19,20,6,20,0,0,63,145,35,0,29,4,0,209,696,22,0,70,4,7,795,297,0,0,24,6,0,331,72,0,0,5,0,0,80,19,0,0,0,0,0,20,5,0,0,0,0,0,6,5,0,0,0,0,0,5,3,0,0,0,0,0,3,30,16,5,15,6,3,69,1284,281,23,196,24,10,1804
123021706,0,18,0,0,0,0,18,0,32,0,0,0,0,32,0,241,4,5,0,4,255,0,181,4,0,0,0,191,9,77,0,6,0,0,97,18,90,7,11,0,0,126,148,66,12,28,3,0,252,479,140,12,44,8,0,679,132,9,0,20,6,0,171,20,0,0,4,0,0,30,8,0,0,0,0,0,10,0,3,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,8,18,50,3,10,0,9,88,832,911,41,131,22,12,1960
123031445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,7,6,0,17,3,0,0,3,5,0,12,4,0,0,3,0,0,10,14,0,0,7,0,0,31,60,0,0,17,6,0,84,59,0,0,10,0,0,73,28,0,0,0,0,0,35,10,0,0,0,0,0,13,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,18,201,0,8,69,41,4,313
123031446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,11,0,0,0,4,0,0,6,0,0,0,3,0,0,12,12,0,0,3,0,0,16,26,0,0,12,3,0,36,54,0,0,14,3,0,73,70,0,0,16,0,0,88,89,0,3,4,0,0,94,28,0,0,3,0,0,36,11,0,0,3,0,0,13,8,0,0,0,0,0,4,7,0,0,0,0,0,7,3,0,0,10,0,5,22,298,3,6,82,20,5,417
123031447,0,0,0,3,0,0,9,0,0,0,3,0,0,4,0,3,9,5,0,0,16,9,33,42,15,0,0,94,15,9,8,8,0,0,40,35,11,12,12,9,0,75,147,7,5,35,0,0,196,403,10,7,65,4,0,495,327,0,0,35,0,0,368,89,0,0,14,0,0,104,27,0,0,4,0,0,32,11,0,0,0,0,0,11,0,0,0,0,0,0,4,3,0,0,0,0,0,4,21,0,0,20,8,7,59,1099,78,79,212,25,4,1506
123031448,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,3,4,0,7,0,0,0,3,9,0,16,3,0,0,11,0,0,15,20,0,0,17,3,0,42,65,0,0,18,0,0,92,43,0,0,11,0,0,60,15,0,0,6,3,0,24,6,0,0,3,0,0,7,14,0,0,5,0,0,15,0,0,0,0,0,0,0,10,0,0,9,0,0,9,8,0,0,11,0,0,12,191,0,0,101,26,0,319
124011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,3,9,7,13,0,0,25,8,3,0,5,0,0,12,24,0,6,13,0,0,44,51,0,0,24,3,0,77,164,0,3,43,0,0,214,81,0,0,6,0,0,90,20,0,0,3,0,0,19,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,4,5,23,357,22,18,114,11,5,522
124011450,0,0,0,0,0,0,7,0,4,0,3,0,0,7,0,3,5,4,0,0,12,0,9,16,12,0,0,39,4,4,8,11,0,0,28,9,6,6,26,0,0,54,42,7,12,35,0,0,91,169,9,9,53,0,0,244,221,0,0,47,3,0,268,101,0,0,10,0,0,115,51,0,0,6,0,0,56,11,0,0,0,0,0,11,11,0,0,0,0,0,8,3,0,0,5,0,0,3,6,0,3,19,5,4,42,627,48,64,231,16,3,989
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,3,0,0,0,0,9,0,7,3,0,0,0,9,9,5,7,7,0,0,33,7,45,65,19,10,5,148,17,6,9,21,8,0,58,61,6,28,39,6,5,147,167,12,20,71,0,0,276,431,3,15,93,8,0,548,270,0,0,32,5,0,311,73,0,0,4,0,0,82,20,0,0,4,0,0,29,8,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,4,16,3,13,15,5,4,60,1091,91,174,308,38,15,1720
124011453,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,12,6,0,0,29,3,0,4,6,0,0,14,13,0,3,14,6,0,37,49,0,4,33,0,0,84,198,0,7,52,0,0,260,114,0,3,22,0,0,139,31,0,0,3,0,0,34,9,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,21,423,13,43,156,7,4,641
124011454,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,3,7,8,0,0,12,0,12,22,15,3,0,50,4,0,4,11,0,0,14,15,0,9,21,0,0,45,72,0,13,42,0,0,126,269,0,5,80,6,0,361,285,0,0,45,0,0,335,66,0,0,10,0,0,84,31,0,0,0,0,0,34,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,7,0,29,762,22,58,236,19,9,1108
124011455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,6,4,0,0,23,3,0,5,9,0,0,18,0,0,6,3,0,0,11,19,0,0,10,0,0,36,86,0,3,38,3,0,134,123,3,0,11,0,0,137,34,0,0,6,0,0,40,9,0,0,0,0,0,11,12,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,10,0,0,20,298,14,32,101,8,0,448
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,4,0,0,0,0,0,8,0,4,0,0,0,0,5,5,9,0,7,0,0,24,3,18,10,8,0,0,30,4,7,0,10,0,0,19,28,6,4,12,0,0,52,164,7,0,44,0,0,213,589,10,3,88,6,6,696,276,4,0,35,6,0,315,31,0,0,5,0,0,44,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,19,5,0,14,5,3,47,1125,66,21,222,22,6,1464
124031459,0,3,0,4,0,0,7,0,4,0,0,0,0,4,0,47,0,0,0,0,51,3,11,4,7,0,0,28,0,5,0,14,0,0,24,13,6,0,9,0,0,33,30,4,0,10,0,0,51,214,10,0,47,3,0,277,243,4,0,27,4,0,272,91,0,0,9,0,0,101,31,0,0,5,0,0,27,9,0,0,5,0,0,11,3,0,0,0,0,0,3,4,0,0,0,0,0,4,16,7,0,11,4,0,38,647,109,13,148,13,0,931
124031460,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,22,0,0,0,0,24,0,4,0,8,3,0,14,0,3,0,7,0,0,12,6,7,6,17,14,0,54,39,0,3,17,10,0,69,363,0,3,48,3,0,412,491,0,0,45,0,0,542,213,0,0,18,0,0,235,59,0,0,4,0,0,61,14,0,0,4,0,0,18,6,0,0,3,0,0,4,0,0,0,0,0,0,5,24,0,4,11,0,3,39,1218,46,21,172,39,3,1495
124031461,0,0,0,3,0,0,7,0,19,0,0,0,0,17,0,47,0,3,0,0,59,3,33,16,7,6,0,56,4,13,3,7,0,0,27,39,15,8,16,0,0,82,202,7,0,37,0,0,252,798,15,5,89,7,0,913,390,7,0,53,7,0,453,119,0,0,13,0,0,129,13,0,0,3,0,0,15,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,18,3,7,64,1593,173,42,258,21,10,2091
124031462,0,13,0,0,0,0,18,0,41,4,3,0,0,43,3,112,24,4,0,0,146,22,83,60,11,5,0,185,36,37,17,7,0,0,95,226,32,23,24,9,0,308,489,23,27,69,3,3,616,1206,39,14,112,10,0,1388,400,7,0,35,0,0,441,157,0,0,10,0,0,161,40,0,0,5,0,0,43,6,0,0,6,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,41,26,13,13,9,14,102,2630,414,174,298,38,16,3573
