SA2_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
115011621,6,5,0,0,0,0,0,0,0,7,13,53,3,0,4,0,0,0,0,71,202,304,29,10,41,29,0,4,3,625,5,8,0,0,5,0,0,0,0,24,21,37,4,3,4,0,0,3,0,66,10,7,0,0,3,0,0,0,0,20,327,586,67,59,117,59,36,33,17,1304,0,0,0,0,0,0,0,5,0,5,70,57,29,21,20,17,12,8,6,236,72,78,46,15,19,21,12,8,4,280,156,49,336,27,24,45,44,50,12,754,6,4,4,0,4,5,0,6,0,25,17,13,22,3,3,16,7,7,0,89,10,9,4,0,0,5,0,0,0,38,4,12,5,0,8,0,0,0,14,54,919,1229,548,152,257,202,115,125,55,3599,0,3,0,0,0,0,0,0,0,10,5,42,0,0,0,0,0,0,0,51,106,310,16,15,83,21,0,4,11,560,3,13,0,0,0,0,0,0,0,18
115011622,0,4,0,0,0,0,0,0,0,8,6,35,0,0,4,0,0,0,0,45,164,256,15,9,58,27,3,8,9,551,9,10,0,0,0,0,0,0,0,22,11,24,0,0,3,0,0,0,0,39,4,5,0,0,0,0,0,0,0,14,272,464,53,23,76,43,33,18,9,984,0,0,0,0,0,0,0,0,0,0,30,46,26,7,17,5,5,10,0,146,41,40,31,13,18,24,10,3,4,177,67,27,118,10,19,21,22,32,3,331,0,0,0,0,3,4,0,0,0,11,11,0,4,4,3,9,5,6,0,41,8,13,0,0,3,0,0,0,0,33,7,10,0,0,0,5,5,0,6,34,631,927,255,68,211,135,85,80,33,2434,3,0,0,0,0,0,0,0,0,5,3,28,0,0,0,0,0,0,0,36,79,226,9,22,80,14,0,0,8,435,0,9,0,0,0,0,0,0,0,7
115021297,0,9,3,0,0,0,0,0,0,10,10,51,0,0,0,0,0,0,0,67,146,191,14,4,17,9,0,0,7,392,4,3,0,0,0,0,0,0,0,5,18,25,6,5,0,4,0,0,0,57,7,3,5,0,0,0,0,0,0,16,341,502,71,44,70,48,15,33,23,1143,0,0,0,0,0,0,0,0,0,0,101,54,45,10,18,16,6,3,12,256,99,56,68,26,20,25,8,18,3,328,399,68,811,27,45,74,119,126,30,1697,20,0,0,0,0,4,3,6,0,35,41,14,26,8,6,14,5,17,3,138,14,9,5,0,4,0,3,3,0,39,27,6,8,0,5,3,0,6,15,85,1228,987,1069,126,191,201,171,213,93,4267,3,3,0,0,3,0,0,0,0,8,9,36,0,0,0,0,0,0,0,52,100,225,8,9,50,9,0,4,5,399,0,8,0,0,0,0,0,0,0,11
115021298,0,0,0,0,0,0,0,0,0,4,6,18,0,0,0,0,0,0,0,18,28,30,0,0,7,4,0,0,0,74,0,3,0,0,0,0,0,0,0,6,8,3,0,3,0,0,0,0,0,13,5,4,0,0,0,0,0,0,0,6,86,114,13,12,14,9,3,4,3,256,0,0,0,0,0,0,0,0,0,0,20,13,8,5,3,0,3,6,0,63,24,25,7,3,7,4,0,7,0,85,87,20,192,11,4,21,25,26,7,386,3,0,0,0,0,0,0,0,0,9,16,3,3,4,0,0,0,5,0,30,10,5,0,0,0,0,0,0,0,16,0,0,4,0,0,3,0,0,0,14,289,242,236,40,38,45,40,51,10,987,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,19,21,68,0,0,6,0,0,0,0,100,3,0,0,0,0,0,0,0,0,8
115031299,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,13,13,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,31,3,3,5,0,0,7,0,65,0,0,0,0,0,0,0,0,0,0,14,11,6,6,0,0,0,0,0,29,7,7,13,5,3,0,0,4,0,44,45,11,132,6,5,12,29,36,10,281,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,4,19,95,81,166,20,21,18,40,48,14,501,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,12,26,0,0,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
115031300,0,0,0,0,0,0,0,0,0,4,3,18,0,0,0,0,0,0,0,21,56,71,9,0,0,4,0,8,0,147,0,0,0,0,0,0,0,0,0,0,11,36,0,0,5,0,0,0,0,48,7,5,0,0,3,0,0,0,0,19,155,257,29,28,36,24,9,14,12,562,0,0,0,0,0,0,0,0,0,0,74,45,32,24,8,14,6,7,0,215,78,43,58,44,25,12,23,22,3,296,383,89,1373,66,76,92,278,194,48,2600,9,5,3,0,0,5,8,10,0,39,24,12,17,5,4,12,13,18,0,103,9,6,9,0,3,0,3,4,0,32,14,14,20,3,0,4,13,16,9,90,822,574,1558,181,164,161,356,286,68,4177,0,5,0,0,0,0,0,0,0,10,4,24,0,0,0,0,0,0,0,32,58,201,0,13,18,7,0,3,3,298,0,3,0,0,0,0,0,0,0,5
115041301,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,29,17,3,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,8,78,110,16,21,8,14,3,4,4,259,0,0,0,0,0,0,0,0,0,0,36,18,19,8,5,0,3,4,0,102,38,21,30,17,11,12,8,5,0,141,229,33,712,34,62,46,135,94,27,1379,0,0,0,0,3,5,3,3,0,16,10,5,3,0,6,5,6,3,4,44,0,0,3,0,0,0,4,0,0,9,7,3,8,0,0,4,6,3,7,42,443,227,794,87,95,79,175,127,43,2074,0,4,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,15,16,77,0,9,13,0,0,0,0,114,0,5,0,0,0,0,0,0,0,0
115041623,0,0,3,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,17,94,174,21,13,43,4,18,0,3,371,6,7,0,0,7,0,0,0,0,19,3,17,0,0,6,0,0,0,0,29,8,6,4,0,0,0,0,0,0,20,173,362,54,42,53,35,41,16,8,783,0,0,0,0,0,0,0,0,0,6,35,18,5,19,12,7,15,6,3,118,43,41,38,24,16,11,12,10,3,200,97,35,281,19,36,22,44,36,3,570,6,3,5,0,0,0,0,3,0,18,8,10,3,3,3,0,0,6,0,32,8,3,3,3,0,0,9,0,0,29,10,9,0,0,4,4,0,0,6,34,487,680,417,128,189,86,144,77,27,2244,0,8,0,3,0,0,0,0,0,10,4,20,0,0,0,0,0,0,0,23,58,184,8,25,57,14,3,0,7,360,0,4,0,0,3,0,0,0,0,7
115041624,0,3,0,0,0,0,0,0,0,4,12,45,0,0,0,0,0,0,0,54,201,348,37,9,61,20,8,3,14,709,8,15,0,0,0,0,0,0,0,28,21,31,4,0,0,0,0,0,0,65,6,11,0,0,3,0,0,0,0,23,346,629,83,51,110,57,33,23,11,1333,0,0,0,0,0,0,0,0,0,3,52,45,26,18,23,9,8,8,0,184,88,73,48,24,36,28,9,15,0,320,140,52,313,18,25,37,53,42,8,701,0,4,6,3,3,3,0,4,0,26,16,7,5,3,5,10,11,3,0,57,6,12,3,5,0,0,0,0,0,37,14,15,9,5,5,3,3,5,16,74,907,1289,535,143,286,180,125,97,53,3612,0,9,0,0,0,0,0,0,0,13,3,39,3,4,0,0,0,0,0,50,115,327,22,32,88,29,0,6,7,627,10,19,0,0,0,0,0,0,0,29
115041625,4,5,0,0,0,0,0,0,0,12,4,41,4,0,0,0,0,0,0,49,199,295,23,7,49,25,9,3,5,611,6,12,0,0,0,0,0,0,0,17,22,35,0,0,5,0,0,0,0,61,10,11,0,0,0,0,0,0,0,28,340,590,62,57,94,58,35,27,13,1277,0,0,0,0,0,0,0,0,0,0,83,55,34,21,12,19,13,3,5,240,112,64,56,42,33,21,10,12,5,357,168,44,383,38,43,47,62,55,7,849,9,0,0,0,0,5,0,5,0,24,28,12,15,9,13,18,8,4,0,98,9,17,3,0,0,6,0,0,0,34,9,9,6,0,3,10,0,0,12,52,994,1196,583,186,259,196,142,110,45,3721,0,8,0,0,0,0,0,0,0,9,6,28,0,3,9,0,0,0,0,45,109,306,10,15,62,17,0,0,8,530,7,11,0,0,0,0,0,0,0,16
116011303,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,24,68,192,38,22,62,21,63,23,7,499,5,8,0,0,0,0,0,0,0,15,5,13,5,0,4,0,0,0,0,38,3,4,0,0,4,0,0,0,0,21,116,389,96,61,93,37,161,47,24,1022,0,0,0,0,0,0,0,0,0,0,14,24,25,14,14,11,62,23,5,192,36,24,52,32,36,15,103,30,4,338,68,17,284,41,46,24,122,65,14,692,0,0,5,0,3,0,9,8,0,42,5,4,6,0,6,5,14,9,0,52,7,6,3,0,4,4,17,4,0,46,3,7,10,3,4,8,14,15,15,79,336,716,529,192,277,122,577,232,72,3052,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,18,32,176,21,49,77,29,22,48,12,461,0,3,0,4,0,0,0,0,0,11
116011304,0,0,0,0,0,0,0,0,0,7,3,30,0,0,0,0,0,0,0,31,61,206,29,14,63,17,48,15,11,455,4,3,0,0,0,0,0,0,0,10,3,22,8,4,0,0,0,0,0,39,4,4,0,0,0,0,0,3,0,9,128,401,108,62,99,38,137,63,13,1052,0,0,0,0,0,0,4,0,0,3,16,31,34,19,10,5,45,19,0,182,43,39,51,26,38,25,76,34,3,335,69,43,378,44,55,34,129,88,22,856,3,0,3,4,10,3,12,9,0,40,4,0,13,10,9,0,23,10,0,61,0,7,0,6,5,0,10,3,0,44,9,11,14,3,7,5,14,4,28,89,349,791,642,187,299,133,500,252,80,3221,0,0,0,0,0,0,0,0,0,6,4,6,3,0,0,0,0,0,0,14,33,219,15,50,87,23,24,27,9,478,0,8,0,0,0,6,0,0,0,16
116011306,5,0,0,0,0,0,0,0,0,4,4,23,0,4,0,0,0,0,0,37,97,245,32,26,66,23,43,12,5,540,6,5,3,0,7,0,0,0,0,30,4,25,3,3,7,0,7,6,3,49,9,10,0,0,5,0,0,0,0,20,184,493,118,85,150,50,168,76,24,1357,0,0,0,0,0,0,0,0,0,0,37,24,45,20,23,10,47,24,3,224,45,48,55,26,30,23,69,34,10,345,73,27,398,53,53,37,139,99,21,902,0,6,4,8,8,0,16,7,0,55,5,3,13,7,8,4,20,8,3,75,4,12,4,0,3,6,19,8,4,57,12,8,21,3,5,0,15,13,21,94,488,929,699,244,364,165,536,281,85,3791,0,3,0,0,0,0,0,0,0,10,4,24,4,0,5,0,0,0,0,33,39,224,21,44,88,23,8,9,8,470,4,13,0,0,0,0,0,0,0,16
116011307,0,5,0,0,0,0,0,0,0,3,7,24,3,0,0,0,0,0,0,36,118,275,26,10,59,14,14,6,13,529,6,3,0,0,0,0,0,0,0,11,0,39,3,8,6,0,3,0,0,63,8,14,0,3,6,0,0,0,0,28,221,540,74,59,109,30,71,49,9,1163,0,0,0,0,0,0,0,0,0,4,42,43,44,20,17,10,25,14,0,214,67,76,84,44,32,29,40,29,5,399,181,68,661,57,77,58,129,89,20,1344,7,10,5,10,0,0,7,9,0,46,17,18,12,4,12,7,15,10,0,103,5,12,6,3,0,5,7,4,0,52,19,11,11,4,7,0,6,4,16,79,709,1128,925,224,319,157,326,214,69,4083,0,5,0,0,0,0,0,0,0,10,7,26,0,0,0,0,0,0,0,35,68,311,20,36,70,18,3,7,0,533,0,12,0,0,3,4,0,0,0,23
116011560,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,40,128,15,15,33,14,29,12,7,288,0,3,0,0,3,0,0,0,0,7,5,12,0,0,0,0,0,0,0,23,3,6,0,0,0,0,0,0,0,10,71,201,53,33,67,19,90,31,13,579,0,0,0,0,0,0,6,0,0,0,16,14,30,8,12,7,28,4,3,131,28,23,33,12,19,9,51,26,0,200,57,12,228,21,32,22,91,40,12,525,0,0,3,4,0,3,3,8,0,26,3,4,4,0,3,3,10,8,0,43,6,4,6,0,8,0,7,0,5,34,9,11,10,4,4,3,4,3,6,51,235,427,378,103,194,91,319,147,47,1928,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,27,96,12,29,38,7,14,5,8,224,0,8,0,4,0,0,0,0,0,12
116011561,0,3,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,15,48,151,28,19,31,24,46,16,6,365,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,5,99,320,70,62,83,37,110,38,12,835,0,0,0,0,0,0,0,0,0,4,24,21,27,15,12,11,33,9,0,157,45,32,35,23,31,16,80,26,3,299,58,30,329,35,37,34,111,70,9,714,0,0,7,0,9,0,13,7,0,39,4,4,17,12,6,10,14,8,0,76,3,3,3,3,5,0,10,0,0,34,0,7,12,3,7,4,21,9,8,71,293,590,530,180,227,137,446,185,47,2635,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,18,30,162,3,39,66,28,13,22,9,373,0,3,0,0,0,0,0,0,0,5
116011626,0,6,0,0,0,0,0,0,0,6,7,14,0,0,0,0,0,3,0,26,68,190,20,6,41,9,38,10,7,390,7,4,0,0,3,0,0,0,0,14,11,15,0,0,0,0,4,0,0,35,0,8,0,4,0,0,0,0,0,7,121,349,66,33,84,25,72,28,7,789,0,0,3,0,0,0,0,0,0,3,20,29,20,12,19,9,26,16,0,154,36,27,38,26,25,13,51,22,7,242,63,26,356,32,33,20,94,58,14,705,4,0,9,6,4,3,4,3,0,30,3,3,14,6,6,5,11,11,0,54,3,8,4,5,0,3,9,0,0,32,14,6,8,0,4,3,12,0,3,56,348,689,530,129,223,96,330,150,46,2539,0,0,0,0,5,0,0,0,0,4,0,13,0,0,0,0,0,0,0,22,35,170,10,29,66,18,15,13,9,361,0,16,0,0,5,0,0,0,0,18
116011627,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,26,94,236,38,11,53,23,33,22,7,525,0,11,0,0,4,0,0,0,0,18,6,21,0,0,4,0,0,0,0,31,0,3,0,0,0,0,0,0,0,7,111,315,60,33,59,32,57,29,18,716,0,0,0,0,0,0,0,0,0,7,19,21,20,3,3,5,19,9,0,106,19,30,38,15,20,14,31,14,0,182,41,15,187,19,20,14,56,40,0,379,5,0,0,3,0,0,8,0,0,16,9,0,3,0,9,7,3,5,0,34,4,3,0,0,5,5,7,0,0,23,3,10,0,0,0,5,10,9,13,52,310,692,346,95,181,101,225,132,42,2131,0,0,0,0,0,0,0,0,0,6,3,15,0,0,0,0,0,0,0,18,40,176,15,23,73,23,11,13,6,384,0,7,0,0,3,0,0,0,0,14
116021309,0,5,0,0,0,0,0,0,0,5,12,46,5,0,0,0,0,0,0,59,189,336,26,19,63,16,16,8,14,678,8,14,0,0,4,0,0,0,0,26,19,31,0,0,5,0,0,0,0,54,3,9,0,0,3,0,0,0,0,18,270,565,83,54,111,39,74,37,13,1250,0,0,0,0,0,0,0,0,0,3,48,41,31,21,16,10,23,3,0,201,56,55,35,28,28,15,34,8,0,261,80,35,246,36,27,33,71,36,12,573,6,3,7,5,0,5,6,3,0,30,6,7,7,5,9,8,13,4,4,63,3,13,3,3,0,0,0,0,0,31,5,13,6,3,4,3,6,3,6,58,704,1161,455,169,274,126,254,103,55,3302,0,5,0,0,0,0,0,0,0,3,0,36,0,0,3,0,0,0,0,50,77,297,16,34,94,26,3,6,8,563,4,4,0,5,7,0,0,0,0,21
116021562,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,29,53,3,4,11,0,7,4,0,116,0,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,0,41,122,16,19,30,7,9,7,6,255,0,0,0,0,0,0,0,0,0,3,11,13,3,8,4,0,0,0,0,44,8,15,10,9,7,3,9,4,4,62,22,10,90,14,7,12,16,14,0,193,0,0,0,0,0,0,3,0,0,7,7,0,0,0,5,3,3,0,0,24,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,9,130,227,126,51,67,37,55,36,12,755,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,15,64,3,6,26,0,0,0,0,125,0,0,0,0,3,0,0,0,0,3
116021563,0,3,0,0,0,0,0,0,0,9,13,25,0,0,0,0,0,3,0,51,182,411,55,18,93,26,42,13,18,862,6,11,0,0,3,0,3,0,0,26,9,35,7,4,4,3,3,0,0,68,5,6,0,0,0,0,0,0,0,15,253,733,118,67,137,72,115,63,23,1581,0,0,0,0,0,0,0,0,0,5,44,38,60,22,35,10,43,15,5,268,76,80,62,29,41,28,65,29,8,421,170,58,529,53,84,74,157,104,23,1251,6,5,8,5,3,4,8,4,0,55,16,16,18,7,17,6,10,12,0,105,13,13,3,0,3,3,6,9,0,53,11,10,12,7,4,3,13,6,9,76,811,1463,881,210,417,235,470,259,96,4845,6,10,0,0,7,0,0,0,0,16,3,22,0,0,0,0,0,0,0,35,76,368,22,81,126,39,7,19,13,746,3,12,0,0,0,0,0,0,0,26
116021628,4,3,0,0,0,0,0,0,0,4,8,51,0,0,0,0,0,0,0,59,254,407,30,15,96,22,33,8,7,867,5,17,0,0,5,3,0,0,0,35,21,34,4,0,3,3,3,4,0,76,16,8,0,0,6,0,0,0,0,26,388,778,104,52,143,56,66,29,19,1637,0,0,0,0,0,0,0,0,0,0,72,73,37,30,28,14,19,6,7,288,91,84,45,44,36,25,14,14,6,368,131,45,329,31,54,39,58,39,15,735,6,3,0,0,0,0,3,0,0,26,29,15,15,7,3,10,13,4,0,85,15,23,10,0,4,0,0,3,0,54,10,24,6,9,4,4,3,5,7,71,1044,1566,585,178,387,184,207,117,64,4331,0,4,0,4,0,0,0,0,0,7,0,52,0,0,0,0,0,0,0,53,121,407,12,46,134,24,4,9,11,772,3,20,0,3,0,3,0,0,0,30
116021629,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,15,129,356,33,17,64,37,46,9,6,696,5,15,0,0,0,0,0,0,0,27,8,25,0,3,0,3,3,0,0,54,4,3,0,0,0,0,0,0,0,8,217,580,109,59,112,48,111,29,25,1284,0,0,0,0,0,0,0,0,0,3,22,16,30,16,17,6,36,5,6,159,48,51,35,19,38,17,55,11,3,279,64,26,227,32,30,24,76,54,0,533,4,0,0,3,0,0,7,0,0,14,7,5,3,4,3,0,10,3,0,43,9,15,3,0,0,4,6,0,0,38,10,7,0,3,7,0,12,0,10,55,527,1109,456,164,289,140,348,121,54,3210,0,6,0,0,0,0,0,0,0,7,0,25,0,0,0,0,0,0,3,28,55,290,27,52,130,28,17,14,10,608,4,9,5,9,5,0,0,0,0,23
116021630,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,20,58,162,19,9,42,17,11,8,0,332,3,5,4,0,4,0,0,0,0,15,11,16,0,5,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,6,127,330,64,48,66,23,36,24,10,731,0,4,0,0,0,0,0,0,0,6,21,25,25,20,7,3,25,10,0,137,41,43,41,11,17,17,21,18,0,208,114,29,410,36,39,35,99,65,14,840,6,3,7,0,3,5,17,3,0,40,8,3,13,3,7,3,16,12,0,58,0,4,0,4,0,3,9,5,0,27,4,11,6,0,0,4,7,4,7,48,406,648,580,145,191,107,231,139,37,2503,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,18,34,173,9,33,54,9,0,3,7,321,0,10,0,0,0,0,0,0,0,13
116021631,0,4,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,11,108,239,14,15,43,7,8,3,8,445,0,8,0,0,4,0,0,0,0,16,5,13,7,0,8,0,0,0,0,26,0,10,0,0,0,0,0,0,0,11,167,421,46,22,90,26,36,25,26,862,0,0,0,0,0,0,0,0,0,6,31,22,13,13,12,5,5,0,0,103,21,27,19,17,19,3,21,10,4,146,55,18,178,21,33,12,54,28,5,393,6,0,3,0,0,3,0,4,0,13,6,5,3,0,3,6,3,5,0,29,0,13,4,0,4,0,4,4,0,24,3,18,0,0,3,0,4,4,4,32,409,805,279,91,214,73,136,78,51,2132,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16,38,197,9,23,82,15,4,7,9,381,4,7,0,0,5,0,0,0,0,16
