SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
118021652,0,6,0,6,..,17,0,17,0,20,..,24,5,27,0,30,..,18,4,26,0,26,..,242,22,261,3,271,..,1919,217,2135,32,2157,..,55,3,57,1524,1578,6871,1977,214,2187,1548,10610
118021653,0,11,0,11,..,30,4,32,0,32,..,21,5,23,0,23,..,57,22,72,0,72,..,411,51,458,8,466,..,3169,480,3643,29,3670,..,79,8,87,672,765,8981,3246,479,3733,697,13412
118021654,0,0,0,0,..,11,0,9,0,9,..,17,7,21,0,25,..,27,3,37,0,37,..,100,24,126,0,127,..,1085,172,1255,9,1269,..,14,5,21,326,344,3999,1099,175,1276,336,5611
119011354,0,10,0,10,..,34,3,37,0,38,..,74,26,101,5,104,..,1461,791,2255,22,2268,..,739,169,900,14,916,..,10487,2292,12787,113,12898,..,106,29,136,2106,2236,8723,10592,2325,12919,2218,23855
119011355,0,3,0,3,..,8,0,8,0,8,..,10,3,14,0,14,..,109,15,131,0,131,..,49,10,58,5,64,..,790,160,952,9,961,..,10,0,11,90,102,405,801,163,960,100,1469
119011356,0,3,0,3,..,10,0,13,0,13,..,8,0,12,0,11,..,1179,614,1789,11,1801,..,192,40,230,7,236,..,6515,1485,8000,63,8067,..,61,23,82,906,993,3721,6580,1507,8087,965,12773
119011358,3,21,0,21,..,30,14,41,3,49,..,28,0,31,0,31,..,553,210,759,7,767,..,305,31,340,11,350,..,5739,1306,7044,71,7112,..,75,16,82,693,780,9312,5814,1315,7133,763,17200
119011360,4,26,0,26,..,41,12,55,0,52,..,42,11,50,0,50,..,785,320,1106,12,1120,..,377,80,452,15,468,..,6715,1548,8267,67,8336,..,77,13,98,794,889,8441,6792,1568,8360,861,17664
119011361,3,33,0,33,..,34,11,44,0,48,..,66,19,79,0,79,..,2424,1269,3690,30,3720,..,590,99,692,23,710,..,11228,3197,14426,134,14564,..,108,35,141,1467,1610,6310,11336,3232,14565,1605,22484
119011571,3,15,0,15,..,37,14,48,0,48,..,52,16,63,0,63,..,1599,944,2540,11,2554,..,620,125,748,33,777,..,9387,2933,12325,128,12448,..,115,36,146,1155,1300,3227,9498,2968,12470,1278,16981
119011572,0,0,0,0,..,41,16,57,0,57,..,38,11,53,0,53,..,2765,1782,4542,24,4566,..,422,74,500,12,520,..,9901,3607,13505,110,13617,..,98,36,130,1514,1639,3173,9995,3644,13637,1615,18434
119011655,7,84,0,84,..,4,0,8,0,8,..,39,13,55,0,55,..,219,152,370,0,370,..,334,47,383,10,397,..,7739,1525,9268,54,9320,..,72,12,84,1037,1115,4205,7815,1540,9350,1083,14637
119011656,0,32,0,32,..,14,0,15,0,15,..,24,4,29,0,29,..,308,177,480,3,491,..,264,44,304,6,311,..,7559,1518,9077,64,9145,..,104,20,117,929,1051,3225,7661,1536,9200,992,13416
119011657,0,19,0,19,..,44,7,49,0,49,..,24,0,26,0,26,..,328,95,425,6,427,..,157,29,181,3,186,..,3059,560,3614,32,3648,..,56,12,64,359,422,7264,3111,574,3682,391,11340
119011658,0,7,0,7,..,40,11,50,0,53,..,29,5,29,0,29,..,440,134,572,4,577,..,235,33,274,5,279,..,4395,691,5084,36,5123,..,56,9,64,447,520,10354,4455,698,5152,488,15994
119021362,3,36,0,36,..,68,19,85,0,85,..,72,21,92,0,92,..,464,272,731,5,735,..,620,80,697,18,720,..,9219,2608,11832,103,11930,..,134,41,177,1441,1614,6781,9356,2652,12011,1536,20332
119021366,3,38,0,36,..,31,14,36,0,39,..,47,15,57,0,57,..,904,574,1483,3,1485,..,484,122,609,20,626,..,11736,3100,14834,97,14927,..,148,36,187,1474,1663,4951,11880,3140,15023,1568,21544
119021367,0,9,0,9,..,52,7,61,0,58,..,59,14,71,0,75,..,222,84,305,0,310,..,337,54,397,11,409,..,7058,1395,8453,73,8529,..,64,18,87,647,732,5320,7126,1414,8535,725,14577
119021573,16,140,3,142,..,27,3,28,0,28,..,21,14,31,0,31,..,406,237,641,4,648,..,983,436,1418,43,1457,..,9897,2405,12299,165,12465,..,207,85,290,1507,1793,2829,10108,2489,12590,1676,17092
119021574,9,27,0,27,..,25,10,33,0,33,..,19,4,26,0,26,..,271,176,451,4,456,..,460,136,594,16,613,..,5866,1397,7263,75,7337,..,129,51,183,800,978,1825,5995,1447,7442,873,10135
119021659,0,11,0,11,..,80,42,121,0,123,..,23,4,30,0,30,..,263,122,378,6,384,..,220,49,267,7,275,..,5557,3264,8821,99,8920,..,91,31,124,642,767,2219,5652,3293,8941,740,11905
119021660,6,22,0,22,..,42,24,64,3,67,..,7,0,17,0,17,..,248,143,390,6,391,..,159,28,184,6,192,..,4252,2182,6435,58,6489,..,77,30,106,939,1041,1527,4329,2207,6537,996,9059
119021661,0,14,0,14,..,77,14,91,0,93,..,54,13,63,0,63,..,399,175,573,0,571,..,317,67,386,12,392,..,5420,1680,7101,61,7162,..,79,24,108,893,996,4065,5499,1703,7203,955,12220
119021662,0,15,0,15,..,46,13,58,0,64,..,91,15,109,0,105,..,430,138,567,4,571,..,218,28,246,4,251,..,6794,1444,8235,54,8291,..,45,23,62,653,723,8954,6837,1465,8301,712,17969
119021663,0,0,0,0,..,19,0,19,0,19,..,33,8,38,0,43,..,128,63,191,0,189,..,120,16,140,3,139,..,2742,675,3418,26,3449,..,30,10,38,236,277,2537,2769,685,3458,265,6261
119031370,0,24,0,24,..,65,21,87,0,87,..,10,0,14,0,14,..,212,73,288,0,288,..,291,49,344,9,352,..,6155,1857,8011,57,8068,..,69,21,89,522,612,5107,6231,1874,8104,578,13791
119031371,0,15,0,15,..,27,0,29,0,29,..,13,3,16,0,16,..,67,10,74,6,76,..,112,9,121,11,131,..,3860,701,4560,39,4602,..,26,4,28,312,339,7650,3883,701,4589,352,12594
119031372,0,16,0,16,..,34,12,46,0,46,..,39,8,48,0,51,..,114,17,128,0,128,..,281,28,312,9,322,..,5816,944,6760,49,6810,..,80,16,94,877,968,12446,5897,958,6856,925,20220
119031373,0,14,0,14,..,67,22,88,0,88,..,11,3,15,0,15,..,199,122,323,0,323,..,260,55,311,12,322,..,4932,2239,7169,77,7251,..,78,30,105,705,806,3545,5014,2270,7277,778,11606
119031374,0,35,0,35,..,108,23,128,0,128,..,34,0,35,0,38,..,152,27,178,0,178,..,283,70,354,21,368,..,11655,2877,14529,100,14628,..,115,21,135,990,1128,9506,11771,2891,14666,1088,25259
119031664,0,12,0,12,..,57,12,70,0,70,..,5,4,4,0,4,..,59,15,79,0,79,..,99,30,127,13,134,..,7350,2241,9593,66,9664,..,106,13,122,514,634,1753,7456,2259,9711,582,12046
119031665,0,13,0,18,..,33,8,40,0,40,..,9,0,15,0,15,..,51,13,63,0,67,..,135,31,170,4,174,..,6209,2163,8373,63,8432,..,72,15,89,513,602,3076,6283,2177,8460,574,12109
119031666,0,17,0,17,..,57,5,69,0,68,..,23,0,21,0,21,..,34,8,43,0,48,..,155,26,185,5,194,..,4437,834,5272,42,5313,..,69,4,78,438,515,8893,4509,840,5349,473,14715
119031667,0,5,0,5,..,27,4,35,0,35,..,9,0,9,0,9,..,60,17,73,0,72,..,162,38,201,6,209,..,4320,971,5292,36,5328,..,73,15,85,560,644,3556,4396,977,5374,594,9528
119041377,0,21,0,21,..,66,27,92,0,92,..,21,11,34,0,34,..,206,49,260,0,258,..,250,44,293,6,302,..,5515,1291,6805,44,6855,..,39,10,51,407,460,5663,5559,1297,6857,452,12973
119041378,3,93,5,96,..,110,25,135,4,135,..,43,4,44,0,44,..,97,27,118,6,119,..,405,56,458,12,469,..,6721,1019,7737,87,7826,..,86,22,112,895,1005,4220,6804,1043,7850,984,13051
119041379,4,30,0,34,..,76,15,88,0,95,..,24,0,24,0,24,..,80,20,100,0,100,..,289,64,351,16,362,..,7541,1603,9144,75,9217,..,94,19,113,688,804,6182,7636,1622,9258,764,16200
119041380,0,10,0,10,..,48,13,64,0,61,..,186,27,212,0,212,..,112,17,135,0,136,..,306,46,351,5,358,..,5814,853,6663,47,6711,..,97,13,109,771,879,6303,5905,866,6773,820,13896
119041381,4,26,0,24,..,179,73,251,0,251,..,73,8,75,0,79,..,229,61,297,0,297,..,398,97,499,13,515,..,10332,1950,12284,90,12376,..,203,45,248,1015,1266,6208,10542,1997,12534,1108,19853
119041382,0,11,0,11,..,49,5,55,0,55,..,85,15,94,0,94,..,92,17,111,0,111,..,291,30,324,12,338,..,5399,765,6169,47,6214,..,83,13,93,868,957,9484,5484,777,6258,916,16659
119041668,0,26,0,26,..,115,33,149,0,149,..,27,8,33,0,35,..,264,61,325,4,328,..,551,230,779,12,793,..,7329,1481,8810,71,8884,..,85,66,152,1227,1377,6322,7418,1542,8959,1297,16579
119041669,0,7,0,7,..,28,10,31,0,31,..,32,0,36,0,36,..,55,10,63,0,63,..,153,24,175,5,182,..,4379,898,5273,37,5310,..,61,11,71,609,682,4147,4443,909,5346,650,10145
119041670,0,38,0,38,..,68,27,95,0,95,..,13,4,16,0,16,..,113,26,138,0,144,..,222,58,281,23,300,..,8093,1632,9723,98,9820,..,160,34,194,675,872,5140,8255,1666,9920,774,15831
119041671,0,20,0,20,..,172,52,221,9,225,..,23,0,23,0,23,..,278,18,298,5,300,..,421,219,643,19,662,..,6158,971,7127,81,7200,..,84,39,124,615,736,2788,6242,1007,7251,692,10731
120011383,0,84,0,84,..,51,0,49,0,49,..,152,19,171,0,171,..,167,22,189,0,189,..,337,41,377,10,389,..,7106,1267,8371,43,8419,..,89,22,112,644,754,13942,7197,1287,8477,688,23113
120011385,4,30,0,30,..,44,8,53,0,53,..,72,9,83,0,89,..,133,31,161,3,165,..,248,31,277,13,286,..,3754,552,4305,46,4352,..,44,10,51,671,731,13288,3795,561,4359,720,18366
120011386,0,24,0,27,..,69,20,90,0,90,..,106,10,109,3,111,..,100,13,116,0,119,..,295,37,332,11,347,..,5427,894,6320,56,6369,..,69,7,76,854,926,13634,5489,905,6397,899,20933
120011672,6,140,3,144,..,45,14,57,0,57,..,45,10,54,0,54,..,102,13,115,0,115,..,249,25,268,8,283,..,4781,919,5703,54,5755,..,58,10,67,599,665,6422,4836,937,5768,654,12842
120011673,0,69,0,67,..,39,3,47,0,44,..,30,0,34,0,34,..,130,14,144,0,144,..,257,108,361,15,379,..,6937,1447,8388,100,8485,..,65,25,91,472,565,2404,7005,1471,8475,574,11453
120021387,0,5,0,5,..,24,3,30,0,30,..,25,6,25,0,25,..,43,12,55,6,56,..,213,18,231,0,237,..,1609,167,1769,24,1792,..,36,0,41,588,624,13162,1637,170,1806,610,15579
120021389,0,11,0,11,..,31,6,36,3,43,..,37,0,39,0,41,..,49,5,53,0,53,..,236,28,265,4,268,..,1809,232,2040,28,2067,..,46,5,51,530,582,11173,1851,243,2096,557,13824
120021674,0,11,5,9,..,39,8,46,0,46,..,17,0,17,0,17,..,41,6,50,0,50,..,123,11,131,3,133,..,1137,140,1276,15,1293,..,30,8,42,467,508,7659,1168,154,1318,482,9464
120021675,4,14,0,21,..,61,11,69,0,69,..,40,7,43,0,43,..,86,25,107,0,107,..,314,16,329,10,340,..,2914,375,3286,47,3332,..,67,6,78,591,670,13532,2983,385,3366,638,17532
120031392,0,27,0,27,..,91,36,127,0,127,..,16,6,24,0,24,..,295,68,360,0,367,..,310,126,437,14,448,..,4162,1004,5169,37,5206,..,57,17,72,378,458,6338,4216,1023,5241,421,11999
120031393,5,74,0,74,..,50,20,71,0,71,..,39,4,51,0,51,..,156,37,196,0,196,..,373,66,442,13,450,..,6220,1447,7666,59,7718,..,61,21,80,776,862,8850,6276,1466,7745,838,17434
120031394,0,26,0,26,..,67,23,90,0,88,..,78,21,99,0,97,..,265,118,382,3,380,..,333,24,361,21,383,..,3851,844,4698,52,4746,..,49,16,72,852,922,12283,3902,863,4765,903,17948
120031395,4,26,0,26,..,42,17,57,0,56,..,38,0,44,0,44,..,88,21,100,0,108,..,143,18,165,7,169,..,2932,596,3530,35,3564,..,45,4,53,402,459,9505,2977,604,3583,437,13520
120031396,89,1216,15,1237,..,125,62,189,5,193,..,62,18,77,0,77,..,317,57,371,6,377,..,1587,135,1728,39,1766,..,12017,2599,14615,151,14766,..,142,41,181,1163,1343,4719,12161,2637,14794,1315,20822
120031576,10,198,0,198,..,20,3,21,0,21,..,19,0,17,0,17,..,52,9,65,0,65,..,142,7,145,0,148,..,1721,301,2029,12,2043,..,29,11,32,102,135,1453,1749,313,2061,116,3636
120031676,3,87,0,87,..,109,92,205,3,208,..,53,7,67,7,69,..,109,28,138,0,138,..,249,32,278,19,298,..,4607,935,5547,57,5606,..,86,24,109,433,549,5309,4698,966,5658,491,11456
120031677,0,53,0,53,..,118,34,152,0,151,..,40,4,49,0,49,..,167,41,209,0,209,..,253,40,296,7,299,..,4598,1362,5957,40,5999,..,69,18,95,435,530,5713,4671,1386,6054,475,12246
120031678,13,110,0,117,..,138,70,207,0,207,..,28,3,34,0,34,..,432,57,484,3,489,..,233,50,289,16,305,..,8848,3084,11929,84,12014,..,82,21,100,892,998,2931,8925,3100,12028,982,15942
120031679,5,43,0,47,..,54,21,76,0,76,..,21,6,27,0,27,..,210,42,251,0,251,..,176,28,204,6,204,..,4315,1274,5594,28,5626,..,41,16,61,363,420,4946,4354,1293,5655,395,10993
120031680,23,426,0,430,..,68,39,113,0,113,..,17,0,17,0,17,..,408,61,470,0,472,..,558,57,615,15,624,..,9768,1738,11504,72,11583,..,169,26,198,849,1045,3802,9934,1766,11702,919,16420
120031681,21,433,4,437,..,17,0,17,0,17,..,39,3,39,0,39,..,286,50,335,0,336,..,225,18,245,8,249,..,4460,712,5173,39,5210,..,28,6,37,317,350,3697,4490,721,5207,351,9253
121011399,4,85,0,86,..,124,20,149,0,149,..,29,7,34,0,34,..,78,5,90,0,90,..,532,76,610,25,639,..,7548,1203,8751,98,8847,..,79,14,92,728,820,11620,7624,1224,8843,828,21294
121011401,3,49,0,49,..,67,15,83,0,83,..,7,3,12,0,12,..,48,0,51,0,51,..,204,21,225,19,243,..,3746,490,4236,46,4283,..,48,10,59,449,507,7118,3793,493,4293,493,11903
121011682,0,78,0,78,..,97,42,144,0,148,..,19,0,19,0,19,..,40,4,41,0,41,..,227,24,247,9,252,..,3683,551,4240,39,4279,..,36,7,44,328,372,4753,3726,558,4286,363,9406
121011683,0,6,0,6,..,20,8,26,0,26,..,7,0,7,0,7,..,9,9,19,0,19,..,303,21,323,3,322,..,2608,336,2946,12,2959,..,38,8,37,330,373,10108,2642,348,2988,343,13440
121011684,0,62,0,63,..,146,33,179,0,179,..,16,0,16,0,16,..,139,18,154,0,156,..,328,74,402,12,419,..,9503,2537,12037,84,12127,..,86,39,119,717,836,6640,9590,2572,12159,800,19601
121011685,0,30,0,30,..,37,7,48,0,49,..,23,0,23,0,23,..,41,5,44,0,44,..,187,11,201,5,212,..,2234,219,2451,36,2484,..,33,4,34,341,372,10076,2258,222,2481,370,12928
121011686,4,42,0,42,..,65,3,74,0,74,..,36,0,36,0,36,..,62,13,71,3,73,..,403,24,429,15,441,..,4083,491,4577,62,4638,..,64,5,73,437,514,10737,4145,498,4649,507,15888
121011687,0,19,0,19,..,59,13,78,0,78,..,9,0,9,0,9,..,37,5,42,0,42,..,374,38,414,3,421,..,3105,553,3661,21,3684,..,34,3,39,348,382,8928,3141,556,3699,370,12996
121021403,5,144,3,146,..,85,8,94,0,94,..,15,0,15,0,15,..,79,19,99,0,98,..,510,40,547,15,559,..,5715,711,6424,68,6495,..,90,0,94,390,481,15079,5800,721,6520,459,22057
121021404,0,18,0,18,..,20,6,25,0,25,..,3,0,3,0,3,..,33,11,42,0,42,..,179,19,200,5,200,..,1191,117,1308,13,1325,..,40,8,49,156,200,10267,1238,122,1358,167,11790
121021406,5,130,0,126,..,42,5,46,0,46,..,11,3,14,0,14,..,48,17,66,0,66,..,333,35,363,13,380,..,4731,703,5436,46,5485,..,54,13,69,390,460,13215,4789,718,5509,435,19158
121021577,3,104,3,109,..,90,34,120,0,122,..,3,0,3,0,3,..,73,26,95,0,97,..,331,66,396,13,412,..,5793,1250,7044,72,7116,..,89,20,112,421,531,4292,5875,1273,7151,496,11943
121021578,0,54,0,54,..,43,15,55,0,51,..,3,0,7,0,7,..,36,7,43,0,43,..,232,29,262,8,272,..,3402,668,4066,46,4112,..,29,5,28,321,353,6164,3432,666,4096,367,10629
121021579,0,175,0,175,..,46,14,55,0,55,..,5,0,5,0,3,..,64,9,69,0,69,..,334,39,374,21,401,..,5510,972,6480,77,6552,..,58,17,73,440,510,4812,5565,984,6548,516,11877
121031407,3,88,0,88,..,75,20,98,0,98,..,21,0,21,0,21,..,105,9,107,0,107,..,277,33,309,14,321,..,8504,1631,10135,76,10205,..,71,14,88,599,683,11545,8570,1651,10218,672,22433
121031408,0,40,0,40,..,85,18,102,0,102,..,22,0,22,0,22,..,71,3,73,0,73,..,380,31,407,22,424,..,7082,1198,8279,80,8356,..,71,11,82,561,642,15593,7155,1208,8359,646,24599
121031409,0,95,0,95,..,22,0,22,0,22,..,25,0,25,0,25,..,60,5,64,0,65,..,255,25,281,0,283,..,4903,692,5593,49,5640,..,69,12,80,343,429,11157,4966,703,5674,393,17221
121031410,0,78,0,78,..,37,6,38,0,38,..,21,0,20,0,20,..,37,12,54,0,54,..,498,26,529,4,535,..,6135,1039,7178,51,7230,..,63,10,75,392,468,13970,6199,1049,7249,444,21665
121031411,0,47,0,47,..,13,3,22,0,22,..,10,0,17,0,17,..,46,5,60,0,56,..,278,27,306,14,318,..,4406,663,5069,47,5119,..,83,10,95,357,449,14687,4494,670,5159,403,20251
121031412,3,87,0,87,..,31,0,31,0,31,..,12,0,12,0,12,..,58,8,63,0,63,..,251,18,261,7,272,..,4355,559,4915,42,4954,..,57,13,68,406,472,12769,4410,570,4980,446,18191
121041413,0,10,0,10,..,90,18,105,0,105,..,39,3,43,0,43,..,44,6,57,0,58,..,321,20,341,11,355,..,3284,315,3601,51,3655,..,63,13,74,560,635,14616,3346,325,3672,617,18905
121041414,0,45,0,45,..,75,24,97,0,97,..,28,0,28,0,28,..,66,4,70,0,71,..,360,35,398,9,406,..,4041,361,4396,55,4450,..,60,0,65,537,598,12867,4101,363,4457,592,17916
121041416,0,41,0,41,..,87,25,112,0,112,..,28,3,35,0,35,..,62,11,74,0,74,..,271,29,300,0,307,..,3078,314,3395,32,3423,..,44,3,50,851,895,12866,3124,321,3441,876,17183
121041417,0,55,0,55,..,66,12,85,0,86,..,16,0,22,0,22,..,59,3,62,0,62,..,246,17,263,7,267,..,3465,314,3782,29,3813,..,41,0,45,716,753,7876,3505,318,3823,745,12441
121041688,0,10,0,10,..,26,9,31,0,31,..,21,0,18,0,18,..,26,5,34,0,35,..,288,18,298,4,306,..,2331,244,2574,35,2607,..,50,3,56,477,528,10636,2378,246,2622,506,13763
121041689,0,13,0,13,..,36,0,39,0,39,..,10,4,20,0,20,..,21,4,31,0,31,..,225,16,250,7,254,..,1856,190,2048,24,2072,..,48,0,49,400,456,12039,1907,195,2097,429,14565
122011418,0,5,0,5,..,22,5,32,0,32,..,27,10,30,0,30,..,28,5,34,0,34,..,372,13,390,6,395,..,2638,223,2863,24,2892,..,41,4,50,490,537,17307,2684,229,2906,515,20732
122011419,0,8,0,8,..,30,8,35,0,35,..,6,0,6,0,6,..,34,3,32,0,32,..,589,33,627,15,639,..,2996,185,3183,46,3227,..,72,3,75,883,958,18257,3070,189,3259,922,22438
122021420,0,0,0,0,..,10,0,10,0,10,..,14,0,14,0,14,..,17,0,19,0,19,..,170,10,184,0,182,..,748,32,784,7,789,..,46,6,52,381,434,11830,794,35,833,383,13052
122021421,0,0,0,0,..,19,8,20,0,20,..,4,0,4,0,4,..,8,0,8,0,8,..,150,10,154,4,154,..,889,78,969,9,980,..,25,7,27,410,437,9825,907,80,991,425,11243
122021422,0,0,0,0,..,21,4,27,0,22,..,5,0,5,0,5,..,18,0,16,0,16,..,148,4,154,0,157,..,873,61,926,13,944,..,34,0,33,362,396,12340,909,62,966,373,13681
122021690,0,5,0,5,..,32,4,35,0,35,..,5,0,5,0,5,..,31,4,31,0,31,..,191,6,201,3,201,..,1423,135,1558,17,1575,..,37,4,43,800,848,12208,1468,140,1605,815,14634
122021691,0,0,0,0,..,21,3,28,0,25,..,8,0,11,0,11,..,13,3,17,0,17,..,170,18,191,8,199,..,1100,86,1189,16,1204,..,44,5,47,364,415,9259,1149,91,1235,382,10874
122031424,0,10,0,10,..,40,7,50,0,50,..,5,0,5,0,5,..,41,8,49,0,53,..,372,66,435,0,440,..,2716,432,3148,20,3171,..,66,9,69,463,532,10847,2780,438,3221,486,14547
122031425,0,10,0,10,..,11,3,15,0,15,..,0,0,0,0,0,..,12,7,11,0,11,..,129,14,144,0,144,..,897,107,1007,6,1012,..,21,0,25,257,280,6757,919,112,1033,260,8046
122031427,0,3,0,3,..,26,7,28,0,28,..,14,4,19,0,19,..,18,0,21,0,21,..,575,49,626,14,642,..,2966,322,3284,24,3312,..,41,0,38,348,388,9460,3004,319,3328,375,13161
122031429,0,15,0,15,..,59,7,62,0,62,..,14,4,18,0,14,..,47,14,62,0,62,..,542,63,605,17,629,..,3087,339,3417,53,3468,..,100,8,110,674,786,17569,3179,339,3523,726,21828
122031430,0,6,0,6,..,38,11,48,0,48,..,13,0,8,0,8,..,15,9,26,0,26,..,363,28,389,9,397,..,2388,289,2680,37,2715,..,77,12,87,386,478,14359,2465,304,2768,422,17550
122031432,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,66,4,71,0,75,..,318,32,348,10,355,..,8,0,8,87,98,3334,329,32,354,96,3786
122031692,0,13,0,13,..,6,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,335,31,364,3,366,..,1227,171,1392,15,1408,..,11,3,12,158,167,7080,1238,169,1407,166,8652
122031693,0,0,0,0,..,21,4,21,0,21,..,6,0,6,0,6,..,9,3,11,0,11,..,217,31,248,5,255,..,1604,182,1780,20,1809,..,40,3,44,450,491,11685,1642,181,1829,470,13980
122031694,0,0,0,0,..,48,9,55,0,55,..,7,0,7,0,7,..,20,6,24,0,27,..,204,30,236,9,238,..,1316,138,1453,21,1473,..,39,8,45,292,335,7305,1359,144,1498,315,9116
122031695,0,15,0,15,..,138,35,171,0,171,..,36,6,42,0,42,..,77,22,97,0,97,..,881,241,1123,24,1144,..,5761,895,6652,74,6730,..,127,32,158,604,758,10332,5887,921,6811,678,17816
122031696,0,4,0,4,..,40,4,41,0,41,..,9,5,12,0,12,..,31,0,30,0,30,..,540,42,577,0,577,..,2582,245,2826,16,2834,..,47,8,56,277,334,14001,2624,253,2881,293,17175
122031697,0,11,0,11,..,17,3,16,0,16,..,0,0,0,0,0,..,6,3,9,0,9,..,164,22,185,0,190,..,1056,91,1144,11,1163,..,38,4,45,426,469,9608,1096,98,1194,440,11241
123011433,0,3,0,3,..,14,0,17,0,17,..,9,0,9,0,9,..,9,0,9,0,9,..,116,14,132,0,133,..,675,62,734,5,740,..,45,0,45,412,460,12097,721,62,783,417,13295
123011698,0,8,0,8,..,22,12,34,0,32,..,9,0,10,0,10,..,28,9,34,3,37,..,175,27,199,9,209,..,1003,118,1121,16,1131,..,30,8,41,160,199,5108,1030,133,1159,172,6445
123011699,0,4,0,4,..,21,4,20,0,20,..,27,0,27,0,27,..,30,11,38,0,35,..,200,19,219,9,221,..,1341,110,1451,16,1466,..,30,6,35,411,452,12099,1373,115,1487,432,14019
123011700,0,9,0,9,..,25,0,25,0,25,..,18,9,16,0,16,..,31,4,38,0,38,..,231,27,258,0,262,..,1829,184,2015,10,2023,..,45,7,48,229,277,8936,1882,187,2066,232,11241
123011701,0,13,0,13,..,50,9,56,0,56,..,18,0,22,0,22,..,62,14,72,0,72,..,349,48,394,0,402,..,2307,261,2564,15,2581,..,59,9,73,465,535,15926,2367,267,2637,477,19040
123011702,0,10,0,10,..,28,3,28,0,33,..,28,3,31,0,31,..,26,10,39,0,42,..,244,33,280,3,283,..,1328,129,1458,15,1477,..,33,6,39,196,231,7831,1359,140,1496,206,9539
123021436,0,10,0,7,..,57,23,79,0,80,..,11,8,16,0,16,..,110,47,150,3,159,..,537,114,654,12,660,..,3835,587,4417,56,4471,..,124,27,150,1152,1302,14240,3952,610,4568,1206,20011
123021437,0,85,0,86,..,84,29,113,0,113,..,12,0,16,0,16,..,123,18,143,4,145,..,757,163,926,19,943,..,6621,906,7530,84,7616,..,141,32,173,1388,1555,12913,6759,944,7703,1472,22084
123021438,0,24,0,24,..,60,25,86,0,86,..,20,14,35,0,35,..,123,39,164,0,162,..,797,149,947,12,963,..,5011,726,5741,45,5781,..,126,19,145,1043,1190,13265,5139,746,5888,1086,20236
123021439,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,0,5,0,5,0,5
123021441,0,49,0,51,..,61,16,72,0,73,..,3,0,3,0,3,..,72,40,116,0,116,..,478,88,564,8,568,..,3692,570,4262,35,4298,..,86,18,108,803,913,11520,3780,585,4369,839,16729
123021443,4,155,0,155,..,62,21,83,0,83,..,34,4,42,0,42,..,94,27,118,0,118,..,644,143,788,9,795,..,8418,1028,9446,73,9526,..,221,19,243,1205,1447,10362,8636,1056,9692,1282,21335
123021444,4,58,0,58,..,56,21,77,0,80,..,19,0,17,0,17,..,178,69,248,0,248,..,600,128,723,8,735,..,4164,696,4857,31,4888,..,122,20,138,1269,1409,14857,4283,710,4994,1306,21155
123021703,8,168,3,175,..,32,0,33,0,33,..,93,20,107,0,107,..,145,39,183,3,185,..,1004,140,1148,26,1180,..,7328,833,8165,98,8260,..,141,34,177,466,643,5962,7471,865,8341,564,14868
123021704,12,143,0,143,..,40,11,49,0,49,..,30,5,35,0,34,..,102,39,146,6,150,..,458,43,500,15,520,..,4886,569,5456,87,5541,..,119,10,128,605,733,4260,4997,579,5582,691,10536
123021705,9,91,0,91,..,64,25,84,3,90,..,12,0,11,0,11,..,111,39,152,3,153,..,515,82,597,14,613,..,6138,826,6965,72,7039,..,113,21,134,858,991,8693,6256,842,7095,926,16720
123021706,6,97,0,94,..,45,15,63,0,63,..,18,0,18,0,18,..,169,75,241,0,245,..,585,122,709,12,722,..,5376,713,6087,59,6147,..,129,19,145,990,1137,6917,5504,731,6235,1049,14198
