SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
122021420,42,73,121,1030,1115,2141,0,0,0,21,35,60,0,0,0,988,1188,2172,0,0,0,40,40,86,7,15,22,0,0,0,17,27,41,0,0,0,10,23,30,39,49,86,111,106,215,6,0,3,8,9,13,107,175,281,76,99,170,0,0,5,2459,2868,5330,5,10,17,8,19,25,31,28,61,0,0,0,0,0,0,16,20,34,16,20,38,3435,3240,6677,31,21,56,17,23,47,3484,3293,6774,332,346,677,6391,6657,13052
122021421,21,50,74,892,1044,1936,0,0,0,75,93,165,0,0,0,1108,1295,2404,0,0,3,80,76,160,16,20,36,6,0,3,16,11,26,12,14,25,12,16,28,54,60,119,86,91,174,0,4,4,8,0,10,126,186,309,117,108,225,0,7,10,2613,3028,5640,5,12,14,7,5,15,17,19,28,0,0,0,5,10,14,7,22,31,17,31,46,2459,2257,4716,28,14,44,20,24,39,2504,2300,4800,293,327,626,5475,5767,11243
122021422,32,70,95,1107,1219,2329,0,0,0,39,42,87,0,0,0,1170,1355,2528,0,3,0,60,74,135,32,25,62,0,0,0,29,24,53,3,3,5,16,20,37,42,50,95,112,145,260,0,0,3,4,7,14,138,183,321,126,147,274,0,0,0,2891,3314,6203,18,16,33,14,24,33,26,29,53,0,0,0,10,4,13,10,15,18,14,20,35,3359,3125,6480,17,14,26,20,38,51,3391,3172,6560,339,320,661,6719,6960,13681
122021690,46,76,124,1063,1346,2407,0,0,0,64,53,111,0,0,0,1547,1843,3388,0,0,0,127,136,261,14,15,31,0,0,0,12,20,34,10,8,15,22,27,46,85,89,176,107,133,245,3,0,6,7,6,13,215,230,441,128,174,301,0,4,3,3401,4084,7481,33,36,71,17,20,40,18,30,44,0,0,0,18,8,23,13,16,31,24,24,50,2940,2721,5664,23,23,44,6,15,25,2977,2754,5730,512,578,1087,7033,7605,14634
122021691,30,64,94,813,893,1698,0,0,0,80,92,170,0,0,0,1158,1314,2478,0,0,0,67,87,151,9,13,19,0,0,6,3,7,11,5,10,18,13,20,28,54,78,131,68,72,144,3,3,6,0,3,3,84,115,197,116,112,229,3,4,4,2487,2810,5300,21,13,27,11,14,23,9,10,15,0,0,0,5,0,10,11,23,36,22,29,49,2455,2291,4745,9,11,23,9,14,25,2475,2315,4791,302,274,575,5355,5521,10874
122031424,118,160,280,843,1036,1876,0,0,4,79,98,174,0,0,0,2066,2263,4325,0,4,4,157,146,301,28,29,61,28,25,48,9,12,22,30,29,62,22,28,50,56,56,118,126,146,269,5,9,10,3,6,4,126,170,293,124,158,279,0,4,9,3689,4213,7899,60,44,107,63,55,119,12,20,29,0,0,0,26,24,50,33,28,66,54,53,110,2721,2479,5196,24,19,38,8,24,28,2754,2522,5274,364,362,730,7117,7429,14547
122031425,27,44,67,543,746,1291,0,0,0,42,47,94,0,0,0,1092,1040,2128,0,0,0,66,67,129,3,3,10,3,9,16,11,23,39,12,13,25,19,23,39,37,47,81,68,86,148,9,15,23,9,0,7,68,107,171,65,65,126,0,0,0,2051,2278,4334,20,15,40,24,12,39,9,13,24,0,0,0,0,3,4,7,10,17,7,12,27,1589,1545,3129,4,9,13,3,13,13,1597,1558,3157,185,182,362,3917,4125,8046
122031427,83,126,214,827,991,1814,21,25,41,48,78,131,0,0,0,1374,1458,2837,4,6,9,121,141,258,10,26,29,0,3,5,10,19,28,147,162,304,37,41,81,58,76,134,86,116,208,3,4,14,4,3,6,147,192,347,175,207,382,6,3,9,3084,3553,6639,39,44,86,40,46,88,44,47,97,0,0,0,16,5,18,31,34,72,48,47,93,2743,2518,5261,16,20,41,16,18,35,2775,2552,5331,297,330,628,6412,6747,13161
122031429,136,167,296,1204,1315,2518,0,6,3,75,100,175,0,0,0,2434,2685,5123,7,0,7,107,105,210,25,29,53,19,29,55,21,23,44,7,20,27,29,22,53,50,59,105,116,114,229,0,5,3,6,11,21,158,204,361,133,169,308,6,5,13,4412,4898,9304,86,53,143,62,64,118,23,21,41,0,0,0,15,9,23,19,35,52,35,35,73,5357,5190,10546,58,33,93,30,41,72,5442,5271,10715,597,542,1136,10783,11043,21828
122031430,85,124,210,1112,1299,2416,0,0,3,64,65,129,0,0,0,1968,2243,4215,0,3,6,114,135,251,21,16,38,7,10,19,24,28,53,4,8,10,37,28,62,42,50,93,140,145,281,3,0,6,0,5,11,138,193,336,124,153,275,0,9,9,3813,4395,8212,112,97,204,49,64,107,34,35,68,0,0,0,15,15,31,21,34,60,41,48,90,4066,3715,7781,15,15,37,9,24,29,4090,3752,7843,418,395,809,8641,8912,17550
122031432,14,20,32,345,399,744,0,0,0,15,10,30,8,0,9,356,377,736,0,0,0,31,24,52,10,6,20,0,0,0,8,9,17,6,3,15,11,4,21,21,17,46,35,34,70,0,0,0,0,0,0,40,60,108,37,53,87,0,3,0,938,1009,1947,6,8,9,8,6,16,17,7,22,0,0,0,0,0,0,5,8,12,5,8,12,833,734,1564,8,8,13,0,3,3,848,738,1583,93,68,159,1925,1863,3786
122031692,37,54,89,710,931,1645,0,0,4,40,40,81,0,0,0,929,1062,1992,6,10,17,67,72,138,0,7,7,8,6,9,15,20,33,89,96,180,21,30,49,57,56,122,74,108,182,3,0,5,4,0,4,143,177,327,133,157,291,0,0,3,2311,2784,5096,47,41,84,16,18,35,21,11,33,0,0,0,8,13,19,6,5,12,12,18,32,1559,1417,2977,17,10,26,4,4,12,1584,1435,3017,138,138,270,4155,4502,8652
122031693,52,87,141,949,1142,2088,0,0,0,53,62,116,0,0,0,1805,1943,3753,0,0,0,117,105,218,19,23,43,9,21,34,14,23,37,4,5,15,17,20,37,33,44,80,102,128,230,14,13,24,4,5,6,127,161,282,119,151,272,0,3,3,3404,3852,7253,30,21,46,39,17,50,17,17,35,0,0,0,11,12,20,15,17,37,27,24,57,2910,2720,5634,29,13,49,8,14,15,2947,2750,5696,371,334,703,6876,7099,13980
122031694,52,77,134,544,614,1152,0,0,0,35,25,63,0,0,0,994,1072,2072,0,0,0,55,71,130,20,17,32,0,0,4,11,21,36,5,6,6,15,12,25,23,41,59,50,69,119,0,7,10,4,5,3,73,87,156,67,76,146,0,0,0,1911,2108,4025,61,44,108,37,20,60,19,15,36,0,0,0,15,19,34,14,21,33,25,41,69,2132,2022,4154,17,13,31,17,17,32,2168,2051,4221,233,236,472,4509,4604,9116
122031695,465,541,1004,615,738,1355,3,0,0,59,75,142,0,0,0,1806,2116,3926,0,0,0,190,245,432,21,24,48,30,31,60,16,19,30,17,9,26,43,39,84,58,72,128,105,149,252,9,7,15,5,12,16,87,113,208,209,246,461,8,11,17,3282,3910,7194,505,416,928,168,132,307,21,30,49,0,0,0,115,102,212,35,42,80,150,145,292,3605,3380,6979,36,24,57,16,45,64,3651,3447,7103,498,453,951,8747,9077,17816
122031696,62,116,180,1251,1420,2667,0,0,9,85,85,168,0,0,0,1893,2058,3947,6,5,3,128,122,247,8,20,23,8,14,19,17,23,44,120,127,248,37,48,88,101,119,217,152,161,306,9,7,13,8,11,16,182,207,384,232,246,473,0,4,4,4225,4670,8901,56,45,100,30,33,67,25,33,56,0,0,0,16,20,33,30,39,71,45,53,103,3767,3343,7111,25,7,35,11,19,28,3803,3366,7176,290,312,598,8537,8635,17175
122031697,30,44,77,831,1098,1923,0,0,0,79,75,161,0,0,0,1235,1461,2695,0,0,0,52,60,112,19,28,47,0,4,3,16,17,33,0,7,4,20,25,47,49,59,109,82,111,187,0,0,0,0,4,7,127,167,293,98,119,213,5,3,8,2620,3226,5848,36,21,58,18,6,28,19,21,38,0,0,0,4,0,3,13,24,38,13,27,37,2332,2150,4485,22,19,42,11,15,27,2363,2189,4547,287,324,611,5382,5863,11241
123011433,26,37,58,1358,1730,3083,5,3,8,75,91,171,35,35,69,2039,2261,4298,0,4,4,60,78,138,25,37,62,5,10,10,11,13,26,0,3,0,17,40,54,60,71,126,109,140,246,4,12,18,7,8,14,155,185,340,148,166,312,14,14,26,4126,4898,9023,9,11,20,29,20,54,9,4,12,0,0,0,7,3,11,14,10,25,19,14,32,1789,1671,3461,14,15,28,0,7,7,1803,1693,3495,299,307,604,6314,6985,13295
123011698,59,90,150,426,493,913,16,14,36,30,45,73,0,0,0,888,932,1820,0,0,0,42,70,113,10,11,19,12,13,21,4,5,8,3,4,7,20,21,46,42,51,85,35,46,73,0,7,8,10,10,17,47,67,115,97,108,207,5,8,6,1688,1895,3583,43,38,79,143,130,277,0,0,0,0,0,0,24,13,38,4,3,12,33,22,52,1049,965,2011,5,4,8,10,8,8,1055,969,2033,150,132,278,3166,3282,6445
123011699,67,67,130,1233,1422,2656,5,6,14,70,61,130,21,31,55,2018,2295,4312,6,9,17,137,114,249,18,28,43,16,5,19,8,10,22,14,12,28,20,13,34,74,85,153,92,114,212,3,14,18,4,17,25,105,142,252,133,146,283,5,3,11,4003,4527,8521,80,68,146,122,134,249,0,5,3,0,0,0,30,23,48,19,20,40,42,45,85,2162,1979,4146,19,23,37,5,9,15,2184,2011,4194,346,327,674,6839,7178,14019
123011700,56,86,143,830,950,1780,15,8,22,62,70,129,11,10,14,2164,2198,4358,0,0,0,172,165,339,15,17,37,11,12,15,6,13,19,15,13,28,26,24,50,70,75,142,59,65,118,6,5,7,12,13,23,65,67,132,131,158,290,0,0,0,3662,3862,7519,91,81,172,237,228,464,7,0,11,0,0,0,25,31,64,10,17,28,39,53,87,1250,1170,2421,7,10,18,0,9,12,1258,1188,2448,210,189,394,5559,5682,11241
123011701,100,146,252,1518,1707,3221,0,6,10,146,174,314,3,5,9,2736,2993,5724,5,3,7,205,226,426,12,26,36,38,35,69,23,23,49,43,42,86,48,51,106,94,108,200,126,152,277,9,18,28,16,29,45,123,177,301,228,255,482,8,12,21,5381,6036,11416,118,121,241,251,234,483,5,3,9,0,0,5,23,24,54,26,40,70,51,74,121,3050,2657,5707,23,14,33,7,15,19,3075,2687,5763,386,365,756,9369,9671,19040
123011702,46,60,106,580,711,1291,0,0,4,43,59,105,4,3,3,1283,1501,2787,0,0,3,88,79,167,15,16,29,17,10,25,7,11,19,8,14,25,11,11,23,78,74,154,30,44,74,7,16,23,16,22,40,35,70,109,110,120,230,9,10,15,2348,2776,5120,125,118,244,145,139,278,8,0,9,0,0,0,49,46,94,10,16,23,63,61,122,1711,1557,3267,17,11,22,3,4,9,1729,1565,3291,167,202,374,4621,4916,9539
123021436,164,223,391,1131,1425,2562,0,3,3,120,143,267,23,16,35,2122,2455,4578,17,23,35,172,182,355,32,41,72,94,108,201,13,8,25,43,30,76,61,51,106,104,132,232,131,138,270,23,27,48,48,46,87,119,163,282,316,363,681,14,17,35,4582,5370,9951,204,198,398,776,757,1528,4,5,8,0,3,4,52,38,90,38,62,99,86,102,189,3101,2839,5942,21,18,40,10,17,20,3128,2873,6007,751,789,1540,9695,10320,20011
123021437,316,392,708,1020,1253,2274,0,0,0,187,189,379,11,11,25,2468,2748,5220,11,7,21,153,171,319,43,47,95,87,101,190,16,18,34,45,53,100,71,73,143,201,234,427,171,186,354,11,13,27,42,40,84,107,142,252,325,393,720,17,16,31,4994,5699,10696,530,548,1075,1199,1151,2345,11,3,9,0,0,0,116,90,209,43,48,88,157,136,292,2695,2339,5034,47,24,66,18,17,38,2760,2383,5138,950,852,1806,10917,11170,22084
123021438,206,263,469,1068,1289,2353,9,10,20,118,115,229,0,0,0,2609,2878,5483,3,7,11,202,191,399,70,76,147,87,116,200,5,20,23,51,52,108,66,62,125,114,152,268,126,129,253,7,4,17,47,56,104,132,152,274,326,334,660,11,12,28,5055,5654,10715,288,288,576,1077,971,2051,3,3,11,0,0,0,62,50,112,87,88,170,140,139,286,2440,2268,4708,11,12,26,12,18,36,2473,2300,4768,681,694,1370,9924,10311,20236
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,5
123021441,140,203,344,1089,1264,2349,14,8,24,101,125,220,0,0,0,1918,2076,3993,9,10,18,162,165,326,40,41,82,50,41,90,18,24,40,44,48,94,53,42,95,98,118,219,135,142,274,13,9,22,25,46,69,117,141,260,216,241,451,16,14,24,4117,4539,8653,378,340,721,659,670,1329,0,0,0,4,4,6,59,50,109,30,45,72,89,99,185,2348,2005,4347,16,4,26,10,14,24,2372,2022,4398,584,513,1095,8340,8390,16729
123021443,258,308,564,891,960,1845,0,0,0,112,154,266,0,0,0,2039,2203,4247,16,16,32,149,135,284,28,46,78,103,105,204,20,16,35,75,72,143,48,62,108,113,141,257,109,147,257,4,6,16,58,62,119,100,118,218,298,368,667,4,6,12,4167,4616,8782,1125,1082,2208,2036,1938,3971,0,0,0,0,0,0,194,202,399,67,88,155,269,290,554,1940,1712,3655,22,6,28,19,10,30,1980,1727,3708,773,771,1538,10597,10735,21335
123021444,265,346,609,1366,1553,2917,3,6,10,149,152,306,116,110,218,2614,2828,5442,13,24,33,200,191,387,31,48,80,80,86,166,15,18,31,55,52,111,53,58,113,144,176,321,150,186,338,18,24,39,59,63,120,130,164,293,328,357,681,11,15,23,5536,6097,11635,194,195,392,575,548,1126,4,7,10,5,0,3,38,48,83,47,48,95,89,103,187,2792,2634,5434,23,13,40,12,15,25,2828,2672,5503,826,871,1699,10325,10837,21155
123021703,219,268,491,263,328,593,78,95,175,68,88,156,0,0,0,1644,1870,3514,0,0,3,259,259,518,250,239,488,30,31,57,8,9,11,89,81,168,32,20,53,97,108,201,65,66,129,0,7,12,33,33,59,46,53,96,262,260,521,0,0,0,3224,3536,6760,1155,1164,2321,1280,1251,2528,4,0,4,0,0,0,95,92,187,29,37,65,122,134,252,963,851,1811,16,7,19,3,7,7,976,863,1835,338,343,678,7317,7555,14868
123021704,136,187,322,332,392,728,5,4,12,51,59,108,6,6,18,928,1020,1952,5,0,3,96,113,207,5,12,22,23,36,59,6,11,15,91,96,183,38,28,64,87,95,178,65,88,156,0,7,15,42,46,84,61,60,122,198,210,406,0,4,8,2045,2295,4339,870,818,1687,628,627,1258,0,0,3,0,0,0,53,59,116,31,35,69,86,94,184,971,860,1829,15,6,20,4,9,10,986,873,1857,405,489,888,5147,5389,10536
123021705,190,255,446,760,908,1670,0,0,0,140,144,287,0,0,0,1746,2076,3824,7,3,9,126,128,258,17,28,49,56,64,125,8,10,16,83,76,154,44,61,106,138,155,293,105,113,218,6,10,12,49,56,102,103,113,216,301,315,614,14,18,30,3701,4270,7972,787,772,1554,1075,1019,2091,0,0,0,0,0,0,150,135,288,36,55,88,182,197,379,1761,1398,3161,8,13,21,10,23,32,1789,1428,3213,556,498,1052,8278,8439,16720
123021706,201,243,443,546,700,1242,0,0,0,81,94,174,0,0,0,1093,1299,2387,0,0,0,121,120,241,18,51,73,90,81,170,9,10,18,70,64,130,42,51,96,56,86,141,82,99,173,4,8,15,43,43,90,84,91,179,231,290,519,7,3,15,2580,3080,5659,747,721,1461,1134,1174,2305,5,0,4,0,0,0,42,28,68,36,53,85,75,81,155,1488,1370,2859,16,17,34,10,17,23,1512,1404,2915,585,665,1250,6840,7353,14198
123031445,12,18,33,661,733,1390,0,0,0,43,63,102,0,0,0,813,771,1584,0,6,5,41,28,69,3,9,10,0,4,9,5,4,19,3,3,7,3,6,9,13,21,30,50,58,106,0,8,7,5,0,6,44,63,111,28,24,59,6,9,17,1733,1804,3537,3,3,6,16,16,29,0,5,4,0,7,6,4,4,10,0,11,11,12,25,28,1030,937,1964,6,9,15,0,11,15,1034,954,1988,167,142,308,2967,2965,5934
123031446,25,32,57,1125,1218,2345,0,0,0,66,56,119,0,0,0,1619,1652,3275,3,4,7,87,77,163,18,14,30,8,5,14,12,11,23,0,0,0,17,26,47,65,57,117,60,72,134,8,7,15,3,3,11,94,111,205,94,98,195,0,3,3,3280,3430,6704,20,19,39,45,46,90,3,3,7,0,0,0,0,0,3,10,14,18,5,13,23,1854,1519,3371,14,9,19,4,5,10,1870,1533,3402,380,403,783,5626,5480,11112
123031447,58,81,143,1811,2142,3952,0,0,0,118,129,242,91,85,180,2120,2289,4407,6,3,9,104,119,222,22,36,59,11,12,23,27,42,65,4,9,11,20,26,49,58,68,118,141,157,291,6,11,16,17,23,45,176,198,373,167,176,344,16,13,32,4914,5520,10433,3,7,12,65,59,124,4,4,8,3,4,4,11,6,15,17,33,55,30,48,80,3627,3297,6928,29,25,51,13,27,39,3665,3348,7015,601,573,1173,9347,9640,18987
123031448,18,29,49,1015,1162,2179,0,0,0,58,46,106,0,6,0,1611,1540,3153,4,10,10,71,50,125,18,22,37,5,3,10,3,3,10,9,4,13,7,10,13,20,27,49,55,55,111,4,3,5,4,4,9,150,133,282,83,92,172,6,3,14,3133,3172,6300,7,3,15,54,43,97,5,0,10,0,0,0,0,0,0,8,8,15,9,8,16,1422,1267,2695,10,8,20,5,5,3,1436,1277,2714,318,285,604,4979,4825,9808
124011449,45,84,131,280,374,660,0,0,0,51,41,91,0,0,0,311,416,728,0,0,0,35,34,72,0,3,5,4,0,5,4,8,11,0,0,0,5,3,12,8,17,21,45,46,90,0,7,5,5,7,13,55,62,116,51,67,124,3,10,15,864,1098,1960,10,3,15,3,9,5,13,13,26,0,4,5,0,0,0,28,26,62,28,29,65,1530,1464,2991,27,10,40,13,30,39,1566,1501,3070,243,242,490,2780,2983,5764
124011450,49,60,111,1405,1600,3001,0,0,3,227,243,468,11,7,16,1750,2021,3766,15,20,39,81,68,145,25,34,59,22,35,60,26,20,45,11,11,18,27,41,72,159,171,334,216,248,465,11,11,18,6,15,24,242,309,549,323,375,699,3,11,11,4575,5229,9796,26,30,52,31,38,70,17,15,27,0,0,0,11,3,20,36,50,85,43,54,104,4148,3810,7954,54,37,89,15,22,44,4216,3874,8091,385,352,735,9348,9646,18993
124011451,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,4,4,5,0,0,0,4,3,7
124011452,165,227,393,612,803,1418,0,0,3,46,64,112,63,73,138,767,957,1724,0,0,3,42,57,100,39,41,80,11,11,23,21,28,47,0,0,0,17,25,41,16,14,29,73,96,171,6,6,15,10,18,31,94,142,239,142,136,277,8,14,22,1979,2489,4469,52,37,95,25,22,47,30,27,64,3,5,4,3,7,14,43,76,124,55,86,141,3520,3517,7041,51,40,91,37,55,92,3610,3614,7227,466,449,918,6373,6969,13348
124011453,54,97,146,631,677,1306,0,0,0,155,180,332,0,5,5,870,1003,1877,5,3,5,38,39,83,20,23,44,11,16,23,16,24,43,4,3,7,16,16,32,35,31,71,83,103,182,10,15,24,5,5,14,98,122,221,146,155,302,13,14,26,2154,2433,4580,21,17,41,24,32,53,9,10,20,6,8,9,0,3,4,37,64,107,43,72,113,2919,2883,5802,37,40,84,18,38,55,2981,2960,5938,297,254,551,5584,5870,11445
124011454,62,123,184,1505,1785,3286,0,0,0,277,319,597,8,9,16,2026,2393,4419,8,8,18,67,69,140,24,38,65,18,14,29,26,37,64,0,7,11,45,38,80,145,166,313,316,379,692,22,34,65,10,19,29,203,294,496,331,395,718,6,15,17,5043,6020,11063,25,21,53,22,24,50,12,18,30,4,0,8,6,4,10,53,61,115,60,68,128,4893,4459,9355,47,36,86,21,37,58,4960,4530,9492,446,524,969,10639,11325,21964
124011455,53,69,116,390,491,881,0,0,0,30,36,65,51,49,94,422,508,935,0,0,0,20,23,44,15,21,34,0,5,11,4,8,18,0,0,0,3,11,17,0,7,11,50,75,126,4,8,14,4,3,7,58,82,137,72,77,149,3,3,4,1142,1397,2533,11,15,23,8,6,12,7,6,13,0,0,0,0,0,0,4,23,30,7,22,31,1539,1585,3125,22,13,37,5,21,25,1561,1616,3183,251,253,505,3044,3392,6428
124021456,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,8,0,8
124031457,47,76,123,1160,1408,2571,0,0,0,71,67,145,0,0,0,1954,2073,4029,0,0,0,74,85,162,13,27,38,17,16,35,6,21,24,28,24,51,30,39,68,98,113,211,145,174,316,9,22,28,3,10,16,97,127,230,192,196,388,6,7,14,3916,4419,8333,130,110,231,118,126,247,0,0,0,3,6,8,44,37,85,15,27,43,66,71,135,3006,2743,5754,21,29,45,7,10,21,3030,2778,5812,571,543,1115,7890,8114,16004
124031459,29,51,84,1188,1364,2549,0,0,0,88,99,193,57,55,114,1858,2017,3880,0,4,10,121,102,219,8,8,15,20,33,55,17,26,42,8,13,18,22,29,52,70,106,178,118,158,267,4,3,13,3,10,8,128,160,289,158,172,323,4,4,5,3879,4351,8231,24,26,50,52,53,102,7,8,16,0,0,0,4,0,3,15,25,42,16,31,45,2483,2183,4667,32,21,52,6,8,16,2518,2212,4727,327,337,664,6845,7070,13914
124031460,72,112,187,1621,1897,3514,15,15,38,85,81,159,46,44,88,3239,3677,6912,7,4,16,168,158,325,20,20,42,15,17,35,28,20,46,68,65,128,40,47,87,133,147,278,136,186,321,24,35,55,6,10,16,151,148,303,247,258,504,8,14,23,6055,6835,12891,202,208,408,168,160,329,0,3,7,0,0,0,147,160,313,24,33,65,178,201,374,3136,2815,5951,31,31,55,4,12,12,3173,2849,6026,383,399,786,10235,10766,21002
124031461,64,101,164,1235,1567,2801,4,0,7,62,79,139,31,40,77,2228,2401,4634,5,10,19,108,120,230,18,24,38,19,23,36,12,14,27,15,18,29,25,25,51,74,101,177,173,198,367,9,28,37,7,19,19,133,144,280,196,212,400,4,3,8,4363,5020,9390,115,106,219,150,136,287,4,6,8,3,8,12,64,60,119,30,34,68,99,105,201,3158,2773,5936,18,24,42,11,22,36,3197,2822,6011,532,515,1041,8526,8798,17326
124031462,166,220,385,1090,1426,2520,11,4,12,92,117,204,30,20,51,2827,3080,5905,11,6,19,155,164,317,22,48,72,38,51,95,16,28,42,82,93,185,68,72,140,227,223,450,162,216,373,10,22,37,33,36,70,124,145,269,344,448,796,7,9,15,5353,6221,11572,1040,1028,2069,507,471,977,3,0,11,5,0,6,391,356,742,34,52,86,431,406,833,3425,3253,6677,32,16,56,17,23,38,3470,3299,6765,1020,991,2008,11998,12627,24625
124031463,43,64,103,795,910,1712,9,6,8,39,44,84,45,38,79,2337,2426,4759,7,4,11,113,126,241,6,13,28,16,17,31,9,10,23,48,50,101,36,30,67,84,90,172,83,87,164,4,8,10,3,4,8,60,76,140,136,147,284,6,4,10,3847,4073,7926,141,147,292,111,103,216,6,0,7,0,0,0,164,146,306,13,13,29,176,161,335,1416,1256,2672,4,14,14,0,8,6,1422,1279,2698,240,225,470,5991,6051,12040
124031464,115,194,309,1019,1180,2206,0,5,5,80,76,152,0,0,4,1670,2055,3725,9,12,20,106,103,212,16,23,40,22,20,44,13,18,26,27,33,58,39,40,78,96,137,231,159,170,329,9,15,21,27,30,52,108,132,239,267,284,553,4,5,9,3668,4337,8002,284,269,551,228,180,408,5,6,10,3,0,3,45,63,104,27,58,85,74,118,191,3255,3056,6305,49,44,92,16,25,38,3320,3124,6437,981,1075,2055,8666,9297,17966
124031465,23,28,49,482,511,992,4,0,10,23,19,42,0,0,0,1174,1155,2332,0,0,0,61,54,121,8,8,15,7,4,11,8,5,13,0,8,7,5,3,5,17,26,44,29,34,67,4,4,3,7,8,10,42,38,74,47,43,99,4,3,8,1922,1925,3840,6,9,7,20,21,40,0,5,5,0,0,0,0,0,0,7,3,5,3,3,13,963,792,1753,5,9,16,0,6,5,971,805,1776,151,138,290,3093,2929,6025
124031707,63,82,148,1127,1408,2542,0,0,0,54,69,127,0,0,0,2417,2599,5017,20,15,35,104,111,218,21,33,54,39,35,75,11,20,40,33,22,53,29,26,55,112,117,231,123,155,278,7,10,20,14,21,33,111,141,251,182,206,387,0,4,5,4419,4998,9424,84,82,165,112,104,218,0,6,6,0,0,3,20,18,36,23,37,58,45,54,98,3087,2853,5945,27,17,46,5,7,10,3121,2887,6002,495,488,981,8334,8695,17029
