SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
120031394,5,0,4,18,17,57,127,216,106,548,0,0,10,6,15,19,38,79,48,218,28,76,265,150,91,88,97,68,72,943,271,1048,3811,3131,2488,1916,1222,745,317,14947
120031395,0,0,5,6,4,26,101,192,186,525,0,5,7,5,4,4,31,33,57,152,16,33,88,58,52,53,95,54,42,490,253,817,2095,1886,2000,1667,1205,673,430,11028
120031396,0,3,25,31,50,48,61,54,19,289,0,18,57,27,28,50,22,18,14,227,43,188,476,261,79,82,44,26,5,1207,292,2087,6825,3715,1616,1401,816,365,133,17254
120031576,0,0,3,4,5,11,25,33,22,104,0,0,4,0,0,3,7,11,5,32,3,3,28,22,18,7,15,20,8,125,75,229,525,550,476,447,318,170,72,2855
120031676,0,4,6,13,22,35,89,100,61,331,0,7,30,14,14,17,14,23,16,138,15,44,133,78,55,65,58,44,30,531,149,1030,2748,1833,1287,1151,913,514,245,9869
120031677,0,0,8,17,28,46,79,151,121,451,0,3,15,18,15,26,37,34,46,191,11,42,127,50,54,63,64,109,173,692,176,955,2591,1778,1351,1334,988,768,585,10526
120031678,0,13,54,39,41,55,84,93,86,454,0,25,91,36,49,37,44,39,38,361,19,189,369,137,106,82,73,52,49,1085,266,2507,4730,2066,1477,1335,933,522,316,14146
120031679,0,3,5,14,24,50,116,158,102,471,0,4,18,23,14,15,35,57,61,224,9,23,62,53,37,62,58,68,92,458,225,783,1552,1374,1485,1488,1041,652,396,9004
120031680,0,4,13,13,13,29,60,100,64,297,0,18,61,14,10,23,34,28,21,212,27,251,370,119,55,71,63,53,33,1028,278,3185,4668,1856,1304,1370,934,655,389,14634
120031681,0,0,5,3,8,27,44,77,35,198,0,5,6,0,8,19,19,16,27,102,22,16,65,35,43,34,50,33,54,355,241,705,1216,1014,1206,1275,941,550,305,7449
121011399,0,0,7,6,19,18,53,41,31,175,0,0,11,17,14,18,24,11,16,117,12,38,199,172,85,81,81,46,35,761,321,1110,3614,3964,2846,2058,1671,853,411,16847
121011401,0,0,0,3,3,15,32,33,23,104,0,0,8,5,0,7,6,12,7,50,10,26,143,114,57,43,44,20,17,472,121,531,2815,2619,1452,1083,808,327,107,9861
121011682,0,0,5,3,6,11,22,16,20,85,0,0,5,18,6,7,10,9,4,56,9,11,73,80,48,26,40,22,12,322,127,472,1454,1917,1225,870,698,341,156,7259
121011683,0,0,0,7,5,10,28,36,27,118,0,0,0,0,3,0,8,16,3,24,18,13,25,29,45,42,61,53,60,353,296,687,672,1467,2233,1877,1423,853,471,9983
121011684,0,7,9,8,29,33,77,85,55,299,0,0,39,22,25,30,39,25,28,207,31,58,170,154,97,71,83,83,43,796,341,1217,3270,3620,2469,1739,1525,923,542,15649
121011685,0,0,0,0,3,3,10,25,18,63,0,0,0,0,3,0,4,5,0,27,20,19,51,54,42,36,46,40,45,356,275,754,1459,1620,1962,1652,1265,742,276,10012
121011686,3,0,0,3,5,15,25,41,21,106,0,0,0,5,0,6,4,11,10,46,12,8,56,87,42,32,54,67,99,462,237,691,2345,2989,2031,1532,1231,781,368,12204
121011687,0,0,3,3,6,17,56,96,60,240,0,0,5,4,7,9,23,20,17,74,16,15,39,63,56,36,46,40,68,377,263,580,1069,2049,2084,1465,1069,649,361,9593
121021403,4,0,6,7,25,27,42,56,33,197,0,3,7,17,22,20,18,12,6,103,17,24,52,86,72,47,44,43,18,405,508,1203,2404,3504,3269,2683,1823,910,254,16568
121021404,0,0,8,4,10,18,29,31,21,124,0,0,0,8,0,3,7,0,0,18,9,10,9,27,32,21,31,29,16,178,311,626,797,1557,1945,1600,1171,647,148,8809
121021406,0,0,0,3,9,17,49,50,38,177,0,0,7,9,14,13,16,37,14,102,24,31,30,37,60,34,66,77,135,486,441,1088,1458,2697,3024,2279,1710,1183,512,14393
121021577,0,0,8,7,23,41,65,39,28,210,0,0,18,16,14,14,18,14,11,107,12,48,120,85,68,47,50,33,20,486,160,797,2398,2243,1472,1191,883,440,176,9772
121021578,0,0,0,4,13,22,46,25,33,137,0,0,14,10,18,10,17,12,8,79,8,11,36,53,42,22,50,41,62,335,220,533,973,1732,1577,1232,1047,542,252,8116
121021579,0,0,3,3,10,19,29,30,26,117,0,0,11,20,6,21,13,5,9,82,14,17,60,115,46,39,51,58,61,471,177,461,1575,2603,1330,947,904,685,510,9186
121031407,0,0,0,5,9,28,42,29,27,148,0,4,13,17,25,23,23,11,10,121,40,43,69,81,91,76,77,70,98,645,522,1441,2184,2984,3424,2764,2062,1270,612,17268
121031408,0,3,0,10,3,17,47,42,27,158,0,0,8,13,3,19,19,15,16,86,30,32,65,87,83,66,79,78,70,577,538,1381,2148,3415,3703,2894,2271,1367,636,18352
121031409,0,0,7,4,3,16,32,15,15,94,0,0,9,14,8,8,7,6,10,56,24,24,43,48,58,53,53,38,28,372,391,1002,1290,2350,2665,2254,1569,850,370,12747
121031410,0,3,0,3,3,11,40,57,40,156,0,0,7,9,0,8,7,7,5,55,20,16,27,53,49,62,73,65,55,418,395,1040,1265,2977,3224,2604,2134,1696,760,16094
121031411,0,0,0,8,5,11,12,45,45,123,0,0,0,7,10,3,9,8,14,58,23,18,33,38,44,57,69,133,165,574,458,1046,1301,2496,2994,2439,1961,1729,1105,15529
121031412,0,0,0,0,9,6,24,19,29,93,0,0,4,11,3,11,3,0,8,33,31,22,36,48,65,58,52,67,88,474,495,1066,1157,2257,2859,2303,1729,1248,656,13762
121041413,0,0,0,8,3,8,26,23,15,87,0,0,4,4,3,9,3,4,0,31,30,23,86,98,82,80,75,66,42,585,262,752,2925,3085,2692,2180,2022,1121,338,15372
121041414,0,0,5,11,8,8,27,16,13,89,0,0,3,6,4,4,10,0,6,35,12,28,143,117,62,54,63,55,21,554,198,915,3988,3482,2319,1727,1521,840,253,15250
121041416,0,0,7,4,3,9,15,21,18,87,0,0,0,3,6,7,7,4,9,42,16,28,175,143,90,102,114,129,105,902,181,901,3789,2848,2041,1928,1664,1164,497,15014
121041417,0,0,7,3,0,9,8,9,9,49,0,0,8,0,5,3,5,5,4,32,20,35,187,143,95,103,74,71,21,754,138,645,3023,2306,1503,1447,1111,699,124,10988
121041688,0,0,7,3,3,3,12,21,20,65,0,0,5,0,0,6,5,0,7,28,24,18,55,67,68,75,66,101,61,527,247,612,1470,1782,1949,1817,1577,1199,521,11174
121041689,0,0,0,0,3,4,7,13,20,57,0,0,3,4,7,5,4,3,0,24,27,32,48,55,72,63,49,66,49,453,282,730,1465,1859,2295,1910,1504,1012,389,11445
122011418,3,0,0,6,0,13,29,46,43,138,0,0,3,3,3,9,3,7,4,21,28,24,58,69,85,87,51,60,28,482,457,1028,1515,2629,3587,2683,1724,1134,438,15187
122011419,0,4,3,4,6,9,21,35,35,120,0,0,0,4,3,0,6,6,4,26,26,56,219,175,113,96,81,74,59,902,333,1004,4509,3788,2902,2639,1835,1174,458,18647
122021420,0,0,0,5,0,6,13,24,13,71,0,0,0,0,0,4,3,0,3,8,29,28,36,49,78,53,58,61,76,461,295,630,807,1321,1836,2107,1848,1026,375,10242
122021421,0,4,0,6,6,12,19,36,34,118,0,0,0,0,7,0,5,5,7,26,25,14,26,36,65,58,73,92,61,455,267,532,688,1110,1665,1650,1418,1095,422,8844
122021422,0,0,6,3,0,6,15,24,16,74,0,0,3,0,5,4,0,6,5,17,18,26,53,46,50,73,53,64,22,399,319,726,1159,1420,2084,2235,1682,915,234,10769
122021690,0,0,0,5,3,22,50,62,43,186,0,0,0,3,8,7,0,14,10,46,35,28,52,68,71,66,96,184,232,843,321,769,1164,1696,2066,1810,1685,1292,679,11481
122021691,5,0,0,0,0,11,23,20,19,78,3,0,4,0,5,7,0,0,3,22,24,18,34,67,49,49,50,61,36,385,275,525,1054,1508,1708,1355,967,504,152,8049
122031424,3,4,12,12,12,48,111,96,58,347,5,0,6,14,16,25,25,27,21,146,20,29,44,81,66,66,66,93,60,516,366,882,1261,1853,2231,1865,1256,934,414,11058
122031425,4,0,0,7,5,10,21,50,16,117,0,0,0,4,3,4,6,9,9,36,14,9,29,43,39,30,34,42,39,282,205,397,627,1035,1244,876,755,641,261,6038
122031427,0,0,3,0,5,24,38,57,34,163,0,0,0,0,4,14,6,10,14,51,12,16,28,48,33,48,43,72,85,378,324,713,720,1602,2209,1572,1046,992,470,9648
122031429,3,0,8,10,10,36,47,54,55,230,0,0,12,3,10,3,14,7,17,66,24,34,145,132,122,69,70,65,53,715,387,1075,3766,3497,3288,2383,1549,799,353,17092
122031430,0,0,5,4,6,26,56,71,44,213,0,0,4,0,9,9,4,12,17,52,24,19,72,53,68,42,68,82,125,539,359,813,1739,2582,2877,1834,1364,884,531,12985
122031432,0,5,0,4,5,8,7,21,11,58,0,0,0,0,3,5,3,3,0,21,7,6,11,6,16,20,16,9,8,104,90,214,242,371,607,532,437,308,140,2947
122031692,0,0,5,4,4,9,41,47,41,159,0,0,0,0,5,0,3,3,3,23,4,7,13,12,23,20,30,82,52,244,205,450,457,966,1371,933,884,932,453,6651
122031693,0,0,3,5,3,18,59,62,46,196,0,0,3,0,11,13,21,16,3,60,29,24,72,50,92,73,50,39,33,457,368,816,1576,1832,2146,1774,1262,744,370,10886
122031694,0,0,0,4,8,12,16,23,19,85,0,0,8,7,0,0,10,8,0,36,19,11,61,52,51,32,36,19,14,285,202,588,1234,1259,1465,1147,646,328,121,6995
122031695,0,3,15,56,41,41,63,63,34,316,0,5,15,47,62,27,21,17,13,206,17,55,183,139,69,71,69,52,29,690,243,1098,3882,3332,2290,1841,1193,674,264,14814
122031696,0,6,3,11,20,14,47,50,25,169,0,0,0,7,9,7,12,5,10,56,25,18,40,45,65,43,34,37,20,318,466,942,1191,2236,2939,1952,1481,1086,278,12576
122031697,0,0,0,3,4,13,18,58,61,166,0,0,0,4,5,0,0,0,0,12,15,15,63,51,44,44,79,104,153,567,218,536,1273,1441,1468,1285,1160,1040,819,9240
123011433,3,0,7,7,9,39,78,105,102,349,0,0,7,6,10,3,8,6,10,49,11,16,57,69,61,51,80,143,158,635,365,675,1301,1645,1758,1479,1462,974,609,10259
123011698,0,0,10,3,13,27,42,21,13,128,0,0,9,0,0,6,7,3,6,38,7,18,44,26,16,6,6,12,5,146,202,393,1172,957,805,564,298,120,31,4528
123011699,6,4,8,19,30,55,83,62,31,288,0,0,0,3,0,4,4,6,0,19,27,27,51,70,57,42,44,42,13,374,412,808,1910,2051,1756,1413,1063,539,148,10104
123011700,0,0,7,14,13,33,60,39,18,189,0,0,4,5,8,8,7,13,3,49,13,23,25,44,48,26,17,12,8,209,431,805,988,1638,1977,1126,673,310,66,8029
123011701,6,5,15,18,27,85,102,66,22,340,0,0,8,14,9,12,6,12,7,69,22,28,104,83,49,69,53,21,15,444,665,1307,2277,2742,2880,2091,1239,481,104,13792
123011702,0,0,7,6,18,20,43,17,3,119,0,0,0,0,4,7,4,6,3,29,16,18,52,33,20,20,10,11,0,184,201,519,2200,1632,869,568,378,106,28,6507
123021436,8,12,32,72,77,137,170,97,33,629,0,0,16,13,16,28,40,18,8,131,91,103,156,185,158,129,105,95,15,1030,655,1294,2926,2799,2328,2028,1584,777,149,14533
123021437,9,5,41,39,72,90,161,137,73,617,6,3,23,23,29,41,30,27,14,191,84,122,278,233,164,143,127,124,56,1329,642,1719,3703,3272,2427,2128,1783,1064,387,17141
123021438,8,5,23,44,71,139,182,102,35,602,0,3,21,21,30,40,38,24,11,194,82,74,167,201,138,120,94,46,10,940,588,1309,2788,2952,2355,2612,1662,521,140,14929
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,4,4,33,37,36,108,163,87,32,507,0,0,12,8,15,27,29,16,8,118,50,46,153,135,119,113,96,76,30,817,444,999,2251,2409,1934,1879,1861,826,181,12784
123021443,0,5,35,38,80,122,186,116,26,615,3,6,20,23,36,57,60,32,15,246,78,79,214,199,143,139,134,104,36,1119,623,1337,2877,3283,2600,2422,1768,626,145,15675
123021444,8,0,18,39,72,134,180,117,48,618,0,3,13,14,26,42,33,28,14,169,66,71,171,178,133,121,189,169,96,1202,651,1364,2698,2606,2463,2780,2266,969,243,16037
123021703,0,0,9,19,29,57,59,40,23,235,4,0,4,12,15,28,26,21,10,126,27,51,118,99,39,51,38,30,6,449,252,819,2921,3088,1315,951,623,309,80,10360
123021704,0,0,6,12,19,49,45,56,43,230,0,0,4,5,13,13,6,9,7,59,25,36,86,65,51,53,76,120,161,665,246,631,1534,1752,1263,1068,727,430,327,7983
123021705,3,0,14,23,37,113,126,73,46,443,0,0,15,14,20,36,29,18,10,151,53,63,140,161,110,94,78,62,21,787,428,1050,2243,2534,2031,2187,1472,622,196,12764
123021706,0,3,20,26,71,100,154,106,19,497,3,8,10,9,20,31,38,26,7,154,66,49,163,180,127,114,109,79,26,909,432,838,1807,2079,1721,1591,1177,607,126,10379
123031445,0,0,9,6,12,24,75,43,18,196,0,0,0,0,0,5,0,0,0,17,21,15,31,36,34,36,49,40,14,269,197,334,613,715,847,732,630,358,91,4520
123031446,3,5,10,11,15,40,56,40,15,191,0,0,3,0,4,0,0,4,4,19,33,25,57,76,72,69,63,67,76,541,334,552,1252,1602,1412,1241,963,500,192,8053
123031447,3,6,22,24,40,88,134,115,50,481,0,0,7,0,6,5,14,9,4,50,66,51,123,104,119,80,114,125,114,888,625,1210,2585,2229,2526,2184,1770,917,342,14396
123031448,10,3,8,8,13,39,80,59,28,235,0,0,5,5,0,5,4,0,0,22,35,23,53,77,67,54,60,52,10,430,374,552,1104,1237,1376,1169,1028,442,85,7358
124011449,3,0,3,5,9,15,17,16,15,86,0,0,0,3,0,0,5,0,5,10,19,6,27,27,54,49,60,43,10,297,95,136,470,624,792,1027,989,548,127,4802
124011450,4,0,4,12,14,9,52,40,24,162,4,5,5,4,3,3,0,0,4,22,17,19,50,73,47,37,54,63,21,375,490,930,1793,2516,2621,2425,2219,1109,277,14383
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7
124011452,0,0,17,9,21,51,78,56,38,268,0,0,9,11,10,12,10,5,0,56,31,28,72,64,81,85,105,70,34,573,252,537,1223,1519,1938,2094,2224,1075,354,11208
124011453,3,0,4,7,14,24,38,32,12,131,0,0,0,4,0,0,3,4,0,17,23,7,27,46,61,47,43,40,14,308,285,547,1140,1460,1675,1750,1364,575,135,8944
124011454,0,0,6,11,17,39,85,88,88,334,0,0,0,8,0,3,7,3,3,30,26,10,43,63,63,73,70,127,138,609,490,1052,2018,2753,3076,2907,2591,1364,636,16886
124011455,0,0,9,4,6,16,28,28,13,102,0,0,6,5,3,0,0,0,0,19,22,17,37,39,50,45,50,51,34,352,130,217,471,692,821,946,1090,568,224,5164
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
124031457,0,0,20,20,41,97,170,98,35,487,0,0,9,8,8,10,12,16,9,71,62,49,150,133,120,79,70,61,28,765,478,1005,2414,2264,1823,1777,1600,591,166,12116
124031459,6,4,10,6,16,47,106,92,52,331,0,0,0,4,10,10,12,8,7,52,27,29,57,81,54,52,85,88,61,536,382,832,1501,1879,1871,1596,1545,858,283,10742
124031460,10,0,5,15,31,71,120,76,35,361,0,0,0,4,7,13,13,14,4,58,29,41,63,93,72,60,56,44,13,469,721,1479,2576,3011,3145,2392,1433,515,126,15394
124031461,9,0,12,23,44,88,152,116,38,489,0,0,3,11,7,10,10,18,3,63,25,51,136,114,77,71,93,112,59,745,486,1089,2410,2528,1989,1846,1824,908,255,13339
124031462,13,7,37,50,64,95,162,112,47,588,4,4,19,23,42,34,44,23,8,190,113,132,353,265,218,137,137,116,96,1570,711,1750,4160,4011,2951,2079,1547,845,304,18349
124031463,3,4,3,5,13,55,115,100,36,340,0,0,7,7,7,8,11,20,10,64,25,30,43,58,55,49,31,29,7,325,382,763,1484,1813,1573,1305,888,436,107,8745
124031464,4,6,23,30,44,109,150,105,67,537,0,7,10,17,13,16,20,13,10,115,56,156,289,210,174,159,178,215,251,1681,424,1703,3554,2439,2013,1752,1469,1030,563,14949
124031465,4,0,7,11,15,25,49,24,12,142,0,0,0,3,5,0,5,0,0,11,18,17,32,34,27,32,20,17,8,196,183,395,856,776,836,738,439,177,50,4450
124031707,9,4,30,24,42,80,123,70,29,418,0,0,9,8,7,10,8,6,7,57,58,50,139,123,77,90,45,47,9,645,542,1114,2550,2324,2158,2004,1213,468,118,12501
124031708,6,6,14,13,27,40,90,50,12,256,0,0,3,3,21,12,13,9,0,67,18,33,81,84,35,39,31,26,0,346,337,752,2600,2542,1336,745,529,254,53,9151
124041466,5,9,20,22,38,71,142,134,115,555,0,0,7,4,6,8,14,16,8,62,48,70,139,98,83,87,122,190,194,1025,432,915,2365,1745,1827,1594,1563,1213,593,12236
124041467,10,7,30,13,35,97,132,71,47,448,0,5,11,4,0,14,16,10,6,54,57,52,108,122,104,105,70,61,25,697,493,1056,2476,1866,1864,1953,1185,601,182,11683
124041468,5,0,11,6,19,78,111,62,17,295,0,0,0,0,4,4,8,15,5,39,47,133,422,391,216,99,81,36,8,1434,261,576,1112,1091,1075,947,652,281,54,6061
124051469,0,0,3,5,12,30,55,21,17,149,0,0,3,6,3,5,11,6,0,36,13,23,46,32,34,29,26,11,4,215,219,466,917,826,866,1015,506,143,42,5006
124051470,0,3,23,33,44,113,187,98,43,555,0,5,19,16,26,29,30,19,5,154,60,56,154,141,110,101,89,41,18,770,601,1198,2855,2769,2402,2712,1846,554,136,15071
124051580,3,5,26,25,50,110,143,100,39,508,0,3,7,24,24,31,26,22,7,141,75,66,170,151,121,80,76,62,21,821,375,854,1987,1840,1543,1311,1019,524,131,9588
124051581,0,3,37,51,87,124,186,147,65,689,0,0,22,23,30,24,25,27,15,159,112,148,331,266,226,185,178,120,121,1679,467,1192,2845,2440,2084,1807,1296,710,319,13156
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6
125011582,0,28,97,169,206,208,231,154,38,1140,5,27,178,148,203,175,146,109,33,1020,68,240,460,282,215,176,134,60,36,1671,444,2302,4537,2676,1985,1732,1119,572,205,15575
125011583,0,4,66,74,108,84,96,77,12,537,0,23,80,80,98,83,53,49,10,482,15,122,240,100,58,59,61,51,60,764,157,1571,2920,1458,937,835,499,309,127,8822
125011584,0,13,47,54,88,115,104,61,59,542,0,8,45,57,85,82,59,26,32,405,47,71,154,106,96,97,45,20,4,642,266,647,1476,1101,1013,1037,635,273,171,6623
125011585,0,5,40,56,77,125,113,75,36,520,0,4,41,45,52,81,48,38,34,342,22,43,134,93,73,60,40,30,14,497,211,664,1555,1088,1105,1119,748,342,158,6996
125011586,0,3,48,50,105,183,198,157,55,806,0,7,89,58,65,128,118,78,43,584,30,132,339,180,156,137,93,60,53,1182,387,1976,4769,3101,2408,2534,1574,725,281,17763
125011587,0,0,17,31,39,61,63,43,13,269,0,5,18,19,31,53,46,15,14,198,9,19,48,38,24,37,27,22,4,236,133,402,880,645,596,667,469,189,68,4044
125011709,0,0,5,14,11,15,38,11,7,109,0,0,11,20,12,7,19,11,4,86,33,158,502,468,235,84,39,17,5,1534,180,531,1473,1951,1434,837,578,209,43,7229
125011710,0,0,25,14,28,19,23,18,4,126,0,7,65,52,23,20,13,4,3,188,20,55,460,263,74,54,36,19,0,982,150,1333,7954,4380,1533,1171,658,175,31,17384
125021477,6,0,23,35,62,105,168,121,54,574,0,0,11,17,20,84,53,41,29,270,60,61,257,196,142,129,135,120,69,1165,599,1501,3810,3838,3214,2901,1927,967,406,19156
125021478,5,3,15,29,45,81,97,103,59,428,0,3,16,16,13,44,39,31,18,182,49,62,121,150,118,132,102,68,78,875,430,1079,2164,2704,2570,2471,1623,869,411,14319
125021711,0,0,0,5,11,19,45,49,32,156,0,0,3,6,8,22,13,7,12,77,11,13,53,55,34,39,30,41,29,306,252,670,1026,1701,1585,1456,1057,709,399,8869
125021712,0,8,11,23,32,35,81,73,32,288,0,0,19,14,23,42,41,31,18,189,27,35,100,114,70,76,62,47,14,532,338,1093,2366,3367,2277,2140,1687,1021,256,14533
125031479,4,17,44,122,151,230,223,142,115,1050,8,11,49,81,100,159,116,89,49,655,118,162,404,395,287,209,156,112,124,1975,681,1516,2919,2630,2491,2348,1561,767,488,15401
125031480,3,9,61,148,158,209,204,151,104,1051,3,16,59,91,140,183,136,88,59,777,96,96,234,186,187,174,172,127,171,1441,536,1117,2177,1893,1946,1807,1414,708,476,12071
125031481,4,5,72,115,144,204,232,146,55,970,5,23,108,131,109,144,146,95,45,809,92,240,525,313,210,178,111,65,27,1767,574,2526,5135,3250,2378,2143,1461,689,222,18370
125031483,8,22,74,159,211,246,236,158,78,1190,0,13,93,114,146,194,163,123,37,895,176,194,394,420,290,238,159,92,26,1995,810,1680,3552,2956,2326,2214,1488,798,308,16123
125031484,5,6,95,120,143,167,220,184,121,1067,3,15,121,144,161,131,89,65,20,743,114,129,367,298,192,128,127,107,53,1516,687,1586,3853,3175,2623,2240,1542,872,413,16982
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0,6,0,0,13
125031713,0,0,15,32,44,87,195,251,83,707,4,4,11,21,20,34,38,50,35,211,47,39,81,109,96,66,85,102,68,686,444,888,1816,2288,2183,1739,1728,1116,287,12489
125031714,0,24,113,116,137,159,240,194,77,1066,3,20,141,144,143,142,128,95,57,877,117,184,542,407,258,225,152,91,37,2006,588,1733,4636,3593,2596,2359,1558,852,303,18217
125031715,4,0,9,13,23,48,117,124,25,355,0,0,10,9,6,12,27,17,24,107,16,24,63,68,45,54,59,83,78,492,260,615,1201,1805,1440,1058,866,584,222,8042
125031716,0,0,21,32,33,40,68,41,33,275,0,9,15,22,35,24,27,18,11,159,26,38,98,105,66,47,30,34,11,463,194,514,1060,1190,887,763,493,283,132,5518
125041489,0,6,18,26,41,82,122,102,70,467,0,4,30,26,19,31,45,29,20,208,56,103,338,331,157,157,122,103,79,1442,399,1424,4844,4639,2468,2144,1440,715,349,18434
125041490,0,0,0,5,7,7,38,40,25,122,0,0,0,3,7,8,8,14,8,48,15,10,38,30,27,19,24,24,8,207,167,436,775,1244,1190,1018,876,571,149,6421
125041491,0,5,6,14,31,37,79,55,36,268,0,10,22,22,16,23,11,12,7,114,23,68,251,216,92,88,103,83,72,1000,295,1221,4321,4051,2071,1511,1235,763,326,15789
125041493,4,5,19,36,51,85,167,164,120,648,0,3,16,30,33,40,48,38,17,226,50,95,229,174,145,113,95,127,86,1114,540,1389,3176,3345,2903,2534,1950,1378,624,17843
125041494,0,0,3,0,0,16,50,77,50,203,0,0,8,6,12,8,12,11,9,66,8,9,26,22,21,27,28,32,8,182,257,517,957,1742,1567,1176,1056,805,248,8323
125041588,0,0,17,32,38,53,95,93,55,386,0,3,20,22,18,29,30,31,24,177,29,50,159,195,117,71,98,74,88,871,244,718,1951,2927,1544,1192,938,579,282,10377
125041589,0,3,25,25,49,70,122,100,55,445,0,8,34,28,27,45,41,38,19,248,59,112,459,320,134,136,76,64,59,1424,352,1317,4814,4564,1969,1608,1024,569,251,16481
125041717,0,0,12,13,18,21,22,22,4,102,0,7,22,7,5,6,15,4,0,69,21,109,326,161,54,36,39,19,5,777,112,1110,4381,2695,704,502,371,143,41,10053
125041718,0,3,19,23,33,34,48,54,18,239,0,9,24,22,17,26,20,19,8,149,13,73,215,129,59,45,23,13,4,586,123,951,2895,1940,853,627,418,225,65,8105
125041719,0,0,17,14,18,34,43,33,12,169,0,6,16,16,11,15,18,25,23,130,8,70,194,121,48,51,31,13,12,555,104,805,2785,1751,709,582,408,168,101,7421
126011496,0,0,4,7,6,31,42,51,38,186,0,0,7,13,14,16,30,23,20,111,27,34,71,79,80,102,72,96,85,647,479,1257,1722,2913,3170,2855,2257,1408,579,16634
126011720,0,0,0,3,13,18,31,28,28,132,0,0,15,8,6,13,11,7,8,71,14,25,117,84,37,29,45,37,26,407,284,909,2297,2389,1747,1541,1080,609,315,11168
126011721,0,4,5,3,12,21,57,36,28,176,0,6,20,14,24,31,29,21,17,164,24,43,98,103,56,43,63,36,18,484,320,1166,2827,3088,2288,2047,1646,708,314,14404
126021498,0,0,7,7,8,31,90,133,80,346,0,0,0,6,8,10,9,26,17,79,15,23,73,80,60,52,45,87,131,563,275,809,2245,2316,2194,1805,1385,867,431,12322
126021499,6,0,3,3,0,12,22,26,40,112,0,0,4,0,5,3,3,5,4,20,21,16,47,49,63,52,81,129,265,721,252,516,630,1038,1478,1228,1088,740,598,7563
126021500,0,0,8,8,18,25,95,81,105,345,0,4,40,27,20,33,18,27,37,207,46,129,309,166,97,79,75,71,58,1035,581,2353,5645,3988,2250,1914,1611,1020,738,20090
126021501,0,3,3,12,12,38,87,77,53,276,0,6,10,3,12,31,24,23,7,108,17,40,143,111,114,105,85,59,62,733,289,953,2486,2471,1994,1857,1233,716,396,12395
126021503,0,6,3,17,27,63,98,95,54,359,3,3,24,28,20,25,40,33,25,199,17,50,156,146,72,75,63,47,31,657,296,1219,4206,3702,2272,2092,1533,788,308,16422
126021590,0,0,0,0,0,6,25,26,24,87,0,0,0,0,0,3,4,3,16,33,9,9,9,18,16,8,19,10,5,105,102,275,381,471,610,653,478,193,104,3266
126021722,3,0,0,4,8,23,34,27,22,118,0,0,9,6,11,13,13,5,8,62,5,11,21,26,16,29,25,20,19,173,144,391,629,956,946,1006,813,332,163,5391
126021723,0,0,16,25,33,61,100,99,67,406,0,10,39,19,21,38,33,44,33,224,23,48,169,127,95,110,77,67,43,746,323,1240,2986,2938,2237,2399,1915,957,421,15419
126021724,0,0,7,25,33,76,146,186,117,590,0,0,7,25,15,24,33,49,26,188,32,42,126,134,97,115,85,82,77,789,390,1250,2911,3261,2685,2407,1727,1048,497,16177
126021725,0,0,5,9,0,21,34,52,39,158,3,4,25,21,11,19,13,8,5,111,9,27,181,107,31,53,44,55,82,578,122,615,3369,2427,1030,878,638,382,251,9709
