SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
122031429,0,0,0,136,147,281,14,12,24,0,0,0,5,9,10,2246,1547,3798,97,138,236,69,0,69,103,16,116,82,32,117,31,18,55,188,176,366,2970,2099,5069,12,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,27,9,9,9,6,0,6,11,4,17,7,3,14,4,6,10,27,19,51,24,9,37,69,39,114,8,0,6,4,3,6,0,0,0,10,4,13,2718,3129,5850,532,876,1405,31,23,53,6330,6174,12505
122031430,0,0,0,111,116,226,0,0,0,0,0,0,0,6,14,1543,1145,2690,76,130,207,42,0,43,61,9,68,62,25,85,21,16,38,79,103,190,2006,1564,3564,15,8,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,9,28,3,0,3,0,0,0,3,0,8,7,11,15,11,0,8,16,16,35,16,5,20,51,30,80,0,0,6,5,0,3,0,0,0,7,4,14,2080,2116,4202,399,705,1108,13,11,27,4557,4435,8992
122031432,0,0,0,8,8,14,0,0,0,0,0,0,0,0,0,418,268,688,15,17,39,22,0,22,5,0,3,4,0,4,0,0,0,20,21,41,505,315,822,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,4,10,8,4,17,0,0,0,0,0,0,0,0,0,0,0,0,359,374,732,89,147,235,4,9,9,968,848,1820
122031692,0,3,3,26,30,50,0,0,0,0,0,0,0,3,3,758,643,1401,45,43,90,17,0,18,13,4,16,9,0,13,9,6,10,11,11,23,893,739,1632,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,7,7,5,5,11,19,15,23,0,4,3,0,0,5,0,0,0,5,3,8,898,889,1788,222,334,557,8,10,10,2037,1985,4021
122031693,0,0,5,106,95,202,0,0,0,0,0,0,0,4,0,1688,1178,2860,77,98,177,58,0,61,43,5,49,20,0,24,21,11,31,55,67,123,2061,1462,3525,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,6,5,6,3,11,4,3,4,13,10,23,20,0,25,37,22,59,3,0,3,8,0,4,0,0,0,8,0,9,1316,1570,2880,349,573,932,16,8,27,3790,3641,7432
122031694,3,0,3,79,76,158,0,0,0,0,0,0,4,0,5,971,715,1689,44,72,118,23,0,23,38,3,42,31,10,39,17,12,28,49,72,116,1262,964,2226,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,3,3,3,4,0,6,4,0,4,9,5,14,14,10,27,33,21,48,0,5,5,0,0,6,0,0,0,5,7,8,1032,1038,2073,240,431,663,7,9,9,2573,2460,5037
122031695,7,3,6,406,523,934,3,0,3,0,0,0,13,3,17,2270,1492,3756,98,210,305,43,0,43,119,22,137,55,10,64,27,18,46,207,262,471,3248,2544,5788,21,20,49,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27,26,50,3,0,4,0,0,4,5,15,20,6,25,33,8,10,18,24,51,73,37,14,53,91,90,175,3,3,6,3,3,8,0,0,0,5,9,15,1501,1805,3304,480,770,1250,21,30,53,5346,5245,10592
122031696,3,3,8,76,62,138,0,0,0,0,0,0,4,0,3,1629,1270,2900,92,100,195,59,0,59,36,0,38,18,3,15,29,14,41,53,54,110,2000,1504,3502,3,11,17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,11,18,0,0,0,0,0,0,17,4,17,5,0,9,0,0,3,26,5,35,17,5,24,44,27,69,0,3,3,0,0,4,0,0,0,0,5,6,1983,2014,3995,419,685,1102,7,17,24,4460,4241,8708
122031697,3,0,4,74,66,139,0,0,0,0,0,0,0,4,4,1296,898,2193,49,59,102,35,0,35,29,4,33,16,7,22,11,8,22,34,44,80,1548,1093,2640,5,6,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,6,10,0,0,0,0,0,5,4,5,7,0,5,5,3,4,7,8,7,18,19,4,18,34,16,50,0,0,0,0,0,0,0,0,0,0,0,0,922,1176,2099,264,411,676,14,9,22,2780,2709,5485
123011433,16,13,23,3,10,13,0,0,0,0,0,0,0,3,0,1782,1176,2954,69,59,135,90,0,90,15,0,15,4,0,8,7,7,20,24,37,65,2016,1312,3329,3,0,6,0,0,0,0,0,0,15,4,18,0,0,0,0,0,0,19,11,27,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,19,10,28,39,16,50,7,4,8,0,0,0,0,0,0,4,4,11,661,1117,1778,394,594,989,14,14,20,3128,3052,6180
123011698,20,7,23,3,6,7,0,0,0,0,0,0,8,0,11,1022,731,1747,70,44,113,46,0,49,12,0,12,12,0,12,10,6,11,11,13,24,1207,808,2019,0,4,6,0,0,0,0,0,0,6,5,14,0,0,3,0,0,0,8,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,19,25,15,41,9,0,3,0,0,0,0,0,0,9,0,3,252,470,723,216,308,530,0,5,8,1712,1608,3317
123011699,15,9,25,6,11,18,0,0,0,0,0,0,3,0,3,2109,1324,3429,77,94,176,78,0,78,16,0,18,10,3,12,13,6,27,23,29,47,2355,1482,3840,7,0,13,0,0,0,0,0,0,15,5,19,0,5,4,0,0,0,22,15,34,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,5,0,8,24,3,26,49,21,69,4,0,4,0,0,0,0,0,0,3,0,4,754,1204,1960,395,665,1061,13,15,26,3568,3388,6953
123011700,18,10,29,5,3,9,0,0,0,0,0,0,0,0,0,1635,1099,2735,94,101,196,41,0,41,17,0,17,3,3,9,18,9,24,11,10,24,1844,1237,3083,7,3,6,0,0,0,0,0,0,10,3,19,0,0,0,0,0,0,23,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,22,38,14,48,6,0,6,0,0,0,0,0,0,3,0,3,788,1068,1857,402,514,912,8,8,18,3084,2844,5926
123011701,50,30,78,6,14,24,0,0,0,0,0,0,3,4,6,2926,1970,4901,150,151,303,89,0,89,30,3,35,5,5,10,19,18,35,37,18,54,3318,2216,5533,12,11,19,0,0,0,0,0,0,19,19,38,3,4,8,0,0,0,34,36,66,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,3,3,4,21,12,29,59,43,106,3,4,10,3,0,3,0,0,0,10,8,14,1053,1714,2769,656,931,1587,18,18,31,5115,4926,10044
123011702,14,8,26,0,3,11,0,0,3,0,0,0,0,0,0,1554,1052,2606,65,69,139,48,0,48,16,0,16,3,0,3,8,9,15,10,14,24,1725,1165,2885,0,3,8,0,0,0,0,0,0,14,12,21,0,0,0,0,0,0,21,13,32,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,3,7,9,19,6,19,43,24,65,9,3,9,0,0,0,0,0,0,9,3,9,500,817,1316,310,517,820,10,8,16,2590,2529,5116
123021436,54,37,90,20,22,41,0,0,0,0,0,0,4,9,10,2125,1573,3697,139,218,359,57,0,58,24,0,23,6,0,6,17,20,37,19,39,58,2470,1916,4379,42,37,76,0,0,0,0,0,0,14,17,30,8,0,5,4,0,6,66,50,119,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,4,11,11,19,12,28,87,69,159,6,18,18,0,0,3,0,0,0,10,17,24,670,1049,1722,769,695,1461,24,14,34,4034,3747,7779
123021437,158,126,283,30,30,62,0,0,0,0,0,0,15,13,22,2367,1667,4034,160,248,404,37,0,38,27,0,30,7,0,6,27,20,42,72,98,170,2888,2208,5091,31,23,56,0,0,0,0,3,5,20,11,36,12,11,18,3,3,5,66,46,115,0,0,0,0,0,0,5,0,7,3,0,3,0,0,0,3,0,6,17,21,42,88,72,164,10,16,29,0,0,5,4,0,3,15,16,40,1112,1261,2363,819,744,1563,27,19,42,4952,4317,9263
123021438,58,40,96,13,22,36,0,0,0,0,0,0,3,6,8,2356,1807,4163,156,193,346,74,0,74,18,0,18,8,0,8,17,17,32,20,19,36,2722,2094,4820,16,32,53,0,0,0,0,0,0,25,17,44,3,7,13,0,0,0,50,57,103,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,5,3,19,10,35,71,67,144,6,10,17,0,0,3,8,0,8,14,8,22,789,1223,2008,895,766,1658,13,17,33,4505,4181,8687
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021441,95,91,187,18,22,35,0,5,0,0,0,0,8,0,8,1813,1261,3078,128,158,286,66,0,63,31,0,35,7,0,10,18,15,36,18,20,46,2199,1581,3783,19,34,55,0,0,0,0,0,0,23,12,34,0,6,12,9,0,9,51,55,108,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,4,9,12,6,24,68,64,140,8,13,20,0,0,0,0,0,0,8,15,17,700,963,1666,674,622,1303,24,11,37,3676,3261,6941
123021443,181,153,335,16,34,50,0,0,0,0,0,0,11,9,13,2401,1616,4021,136,211,348,71,3,72,17,3,22,5,0,10,25,14,40,46,37,82,2918,2080,4994,34,47,79,0,0,0,3,0,8,37,32,62,3,20,21,6,0,6,80,99,180,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,6,3,6,21,12,35,104,113,224,16,18,29,0,0,0,0,0,0,13,18,29,923,1086,2015,701,677,1374,30,18,46,4681,3998,8678
123021444,50,40,83,21,24,45,0,0,0,0,0,0,5,7,13,2279,1642,3921,146,222,370,66,0,71,22,0,25,6,0,6,29,14,42,21,47,71,2648,1995,4644,37,24,63,0,0,0,0,0,0,20,15,30,7,12,13,0,0,0,62,53,111,0,0,0,0,0,0,0,0,0,0,7,10,0,3,3,4,9,10,22,8,33,77,69,154,17,5,25,0,0,0,0,0,0,17,9,29,892,1195,2086,794,723,1513,17,12,36,4452,4010,8462
123021703,86,122,204,3,12,14,0,0,0,0,0,0,0,0,5,1568,1079,2647,79,110,192,34,0,34,12,0,12,5,0,5,20,15,35,10,15,28,1818,1353,3181,17,29,43,0,0,0,0,0,0,25,12,36,3,8,8,0,0,3,41,47,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,22,54,57,109,13,11,25,0,0,0,0,0,0,13,14,31,1167,1196,2361,465,504,968,24,14,36,3539,3143,6679
123021704,146,166,306,13,17,23,0,0,0,0,0,0,0,4,8,995,716,1710,45,101,153,24,0,24,9,0,9,4,0,8,13,10,23,11,31,40,1266,1052,2316,25,41,66,0,0,0,4,0,5,13,12,27,3,6,11,4,4,6,46,59,111,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,12,11,15,59,73,129,14,17,35,0,0,0,0,0,0,18,17,35,796,722,1518,323,319,643,11,11,19,2464,2189,4659
123021705,167,201,364,10,20,33,0,0,0,0,0,0,13,5,23,1731,1202,2930,82,173,257,39,0,42,24,3,24,17,0,19,17,14,27,63,55,116,2170,1675,3846,39,63,103,0,0,0,0,4,4,24,18,40,5,5,11,0,3,4,68,95,164,0,0,0,0,0,0,3,0,3,0,3,3,0,0,4,4,3,7,11,8,24,88,111,201,17,26,43,0,0,0,0,0,0,17,26,43,922,1070,1991,530,460,990,18,7,36,3742,3358,7104
123021706,135,159,295,17,28,41,0,0,0,0,0,0,3,6,8,1315,844,2155,81,123,205,22,4,26,15,0,15,4,0,3,17,9,23,28,18,51,1637,1184,2818,22,38,63,0,0,0,0,0,0,19,16,33,8,6,11,8,0,6,51,65,116,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,3,6,12,16,8,26,73,78,150,15,22,35,0,0,0,0,0,0,20,22,36,499,603,1107,406,407,812,15,16,28,2644,2314,4956
123031445,10,0,15,7,0,7,0,0,0,0,0,0,0,0,0,910,648,1552,70,56,119,92,0,93,7,0,7,0,0,0,0,3,7,24,21,46,1115,734,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,187,360,545,174,214,384,8,10,20,1490,1311,2807
123031446,14,11,20,6,3,3,0,0,0,0,0,0,3,0,3,1642,1003,2643,72,64,140,106,3,114,11,0,11,0,0,0,15,8,25,33,29,66,1903,1121,3022,0,0,0,0,0,0,0,0,0,18,7,22,0,0,0,0,0,0,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,26,37,15,47,3,0,0,0,0,0,0,0,0,3,0,0,560,943,1499,307,464,777,9,13,24,2819,2549,5367
123031447,34,17,46,0,0,4,0,0,0,0,0,0,0,0,4,2946,2061,5010,169,139,310,159,4,165,18,0,23,8,0,8,19,13,27,72,56,130,3426,2294,5719,3,0,7,0,0,0,0,0,0,16,0,14,3,0,3,0,0,0,20,9,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,32,7,40,56,16,71,4,0,9,0,0,0,0,0,0,8,0,11,716,1260,1981,541,835,1373,13,23,35,4758,4424,9184
123031448,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1519,1000,2513,82,73,153,130,0,130,9,0,14,0,0,0,11,4,17,44,30,74,1804,1104,2908,0,0,0,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,26,25,12,38,0,0,0,0,0,0,0,0,0,0,0,0,419,721,1145,290,402,695,19,16,37,2561,2261,4822
124011449,25,9,26,3,3,4,0,0,0,0,0,0,0,0,0,504,410,913,17,22,41,21,0,21,3,0,6,12,3,19,7,3,15,32,33,65,621,487,1104,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,7,23,0,0,0,0,0,0,0,0,0,0,0,0,405,457,866,171,230,403,10,9,20,1216,1189,2402
124011450,72,45,122,5,0,5,0,0,0,0,0,0,3,3,11,2024,1454,3474,101,102,210,75,0,75,18,3,17,10,0,14,19,16,35,48,37,80,2378,1661,4039,14,0,13,0,0,0,0,0,0,17,8,22,0,0,0,0,0,4,29,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,28,53,21,69,0,3,3,0,0,0,0,0,3,0,3,3,1733,2068,3800,581,862,1443,8,11,22,4757,4629,9387
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
124011452,47,23,72,3,3,12,0,0,0,0,0,0,7,14,18,1076,950,2026,60,101,158,33,0,33,11,0,11,8,5,12,8,19,25,149,115,262,1399,1232,2630,4,5,6,0,0,0,0,0,0,0,3,3,3,3,8,4,0,7,9,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,20,24,20,46,0,5,0,0,0,0,0,0,3,0,5,4,897,1059,1958,444,544,983,19,14,35,2791,2879,5664
124011453,60,37,97,0,0,0,0,0,3,0,0,0,0,0,0,1311,1013,2323,45,47,100,40,0,40,23,0,20,9,5,11,8,14,17,27,26,54,1522,1145,2668,3,3,7,0,0,0,0,0,0,6,0,4,5,0,8,5,6,4,21,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,3,13,33,16,45,0,0,5,0,0,0,0,0,0,7,0,9,842,1054,1895,366,545,909,5,6,9,2777,2763,5541
124011454,71,36,109,0,3,5,0,0,0,0,0,0,0,0,3,2598,1847,4445,97,128,224,83,3,86,25,0,28,19,3,19,25,17,40,45,59,105,2964,2102,5066,4,8,19,0,0,0,0,0,0,14,3,19,3,3,9,6,0,6,34,19,51,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,4,6,42,3,43,71,26,101,3,4,8,0,0,0,0,0,0,8,4,10,1672,2081,3756,679,1004,1685,14,10,28,5414,5232,10648
124011455,12,7,22,0,0,8,0,0,0,0,0,0,0,0,0,539,452,987,23,35,59,25,0,30,9,0,6,0,4,8,6,4,9,16,11,25,624,526,1148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,13,6,20,0,0,0,0,0,0,0,0,0,0,0,0,486,495,984,146,276,421,8,10,21,1285,1311,2592
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,50,40,87,15,21,36,3,0,0,0,0,0,10,0,9,2288,1481,3770,134,125,261,93,6,100,18,3,21,10,0,10,20,10,26,26,26,51,2665,1706,4371,20,19,38,0,0,0,0,0,0,10,8,16,9,0,7,0,0,0,38,29,69,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,22,16,35,63,39,103,5,9,10,0,0,0,0,0,0,4,9,7,584,1101,1681,475,675,1154,17,12,21,3803,3539,7340
124031459,41,26,65,6,5,11,0,0,0,0,0,0,0,0,0,1828,1222,3052,76,94,170,85,3,90,28,0,28,12,3,14,17,15,34,39,28,65,2130,1401,3529,3,3,12,0,0,0,0,0,0,16,10,22,4,0,4,4,3,4,30,15,46,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,5,15,10,24,47,25,70,3,3,10,0,0,0,0,0,0,3,3,10,906,1317,2219,419,614,1033,11,15,27,3520,3368,6891
124031460,47,20,65,12,17,28,0,0,0,0,0,0,6,3,8,3257,2194,5449,171,196,361,104,0,112,27,0,30,10,0,9,30,19,47,26,32,60,3693,2479,6175,18,13,23,0,0,0,0,0,0,21,15,36,0,9,7,6,0,6,38,28,71,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,7,18,14,33,64,47,106,14,3,18,4,0,5,0,0,0,21,3,20,1311,2088,3398,696,1008,1698,11,4,18,5791,5641,11430
124031461,63,30,92,9,16,27,0,0,0,0,0,0,9,8,13,2347,1604,3954,150,156,303,101,0,99,34,3,38,9,4,12,20,12,35,53,50,99,2799,1869,4668,22,25,50,0,0,0,0,0,0,15,10,21,0,0,3,6,5,9,42,36,80,0,0,0,0,0,0,0,5,4,0,0,6,0,3,3,0,8,7,27,11,37,70,54,128,6,8,15,0,0,0,0,0,0,8,8,17,774,1262,2035,555,724,1285,23,16,40,4238,3931,8163
124031462,174,171,345,19,30,51,0,0,0,0,0,0,9,9,17,2925,2067,4984,161,241,405,80,0,81,29,3,39,11,0,14,21,17,42,64,107,165,3504,2646,6146,50,54,106,0,0,0,0,0,0,23,7,35,7,5,6,9,3,9,82,78,160,0,0,0,0,0,0,4,0,3,5,0,3,3,0,0,6,7,11,40,15,60,126,100,230,19,15,37,4,4,3,0,0,0,25,17,43,1258,1607,2861,757,905,1662,35,19,57,5703,5293,10999
124031463,17,13,32,6,12,15,0,0,0,0,0,0,3,0,4,1814,1092,2912,77,102,182,159,5,163,7,0,7,0,0,0,14,13,23,38,34,66,2137,1270,3410,0,3,6,0,0,0,0,0,0,4,4,14,0,0,0,0,0,0,7,12,13,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,15,7,25,29,18,47,0,0,0,0,0,0,0,0,0,0,4,4,714,1188,1903,388,480,866,10,9,17,3268,2970,6245
124031464,142,110,246,10,43,53,0,0,0,0,0,0,6,18,25,2079,1393,3469,121,128,255,50,0,50,41,3,41,13,7,17,17,17,36,140,157,298,2625,1862,4483,33,33,72,0,0,0,6,0,10,19,9,24,3,7,12,12,4,16,71,59,128,0,0,0,0,0,0,4,0,4,0,7,7,0,0,0,0,9,12,25,14,42,101,76,180,10,8,19,0,0,0,0,0,0,10,12,22,981,1350,2332,477,663,1141,29,18,46,4224,3983,8209
124031465,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1046,615,1665,54,37,87,94,3,97,6,0,6,0,0,0,7,6,16,21,22,35,1230,687,1918,0,0,0,0,0,0,0,0,0,12,6,14,0,0,0,0,0,0,6,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,5,21,0,0,5,0,0,0,0,0,0,0,0,5,229,520,753,202,250,452,6,6,18,1684,1476,3165
124031707,40,25,65,4,11,14,0,0,0,0,0,0,0,8,5,2443,1658,4106,157,130,284,162,6,167,27,4,33,5,0,3,16,19,33,31,31,61,2879,1891,4768,11,11,18,0,0,0,0,0,0,12,14,31,0,3,3,0,0,0,25,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,25,8,29,51,35,87,9,4,14,0,0,0,3,0,3,15,4,19,805,1366,2166,540,761,1296,15,15,29,4305,4071,8369
124031708,49,28,78,6,9,16,0,0,0,0,0,0,3,4,11,1940,1318,3258,79,119,201,87,0,86,12,5,10,4,0,9,19,11,33,15,16,36,2217,1521,3732,10,19,27,0,0,0,0,0,0,25,10,34,6,3,9,0,0,0,36,28,70,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,30,9,38,72,40,111,11,15,32,0,0,0,0,0,0,16,15,31,850,1114,1960,372,578,943,13,12,28,3539,3277,6812
124041466,44,37,79,4,6,10,0,0,0,0,0,0,4,10,11,2071,1485,3553,86,116,208,82,4,81,21,0,23,19,3,24,12,12,19,90,88,174,2440,1753,4196,9,18,19,0,0,0,0,0,0,6,3,8,4,3,4,7,0,7,24,22,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,21,9,31,43,29,79,0,0,3,0,0,0,0,0,0,4,0,8,637,996,1631,399,576,974,9,13,27,3531,3373,6904
124041467,42,28,67,0,4,12,0,0,0,0,0,0,0,4,4,2338,1622,3959,132,145,275,114,4,112,31,3,40,14,0,17,15,10,23,60,43,100,2738,1870,4608,10,10,18,0,0,0,0,0,0,12,9,23,3,3,0,3,0,0,27,20,50,0,0,0,0,0,0,0,0,3,4,5,3,0,0,0,5,0,7,32,7,41,62,34,96,5,3,5,0,0,0,0,0,0,5,9,11,589,1033,1620,432,595,1031,27,14,43,3858,3554,7409
124041468,5,3,14,0,0,4,0,0,0,0,0,0,0,0,0,923,645,1563,53,31,92,184,7,185,8,0,8,5,0,5,17,6,20,59,33,88,1252,724,1977,0,0,0,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,16,8,20,0,0,0,0,0,0,0,0,0,3,0,3,259,464,722,217,224,436,4,3,5,1750,1421,3170
124051469,15,6,18,11,4,13,0,0,0,0,0,0,4,0,4,1025,680,1705,54,63,112,40,5,43,4,3,3,0,0,0,5,6,18,9,7,14,1165,772,1941,7,7,9,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,18,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,14,22,19,42,3,4,4,0,0,0,0,0,0,3,4,4,304,572,878,281,248,527,11,4,14,1790,1615,3409
124051470,40,32,70,24,22,41,0,0,0,0,0,0,3,0,8,2871,1876,4745,152,180,338,116,0,116,21,0,23,4,3,4,24,12,44,18,33,48,3283,2155,5434,24,26,52,0,0,0,0,0,0,19,8,26,5,7,11,0,0,0,52,44,87,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,4,9,20,9,30,73,53,121,10,13,17,0,0,0,0,0,0,10,13,22,813,1486,2300,772,780,1556,32,16,46,4986,4499,9477
