SA2_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
114021287,1869,1079,1062,1106,1294,1379,1373,885,265,10302,0,0,0,4,0,4,0,3,0,20,32,66,37,31,41,38,41,23,6,316,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,32,66,37,27,46,42,44,25,6,328,34,66,37,33,42,50,48,27,7,343,1902,1145,1105,1141,1337,1427,1418,915,272,10647
114021288,590,373,275,319,542,596,596,291,54,3640,0,0,0,3,0,5,0,0,0,11,46,56,31,25,45,35,35,27,0,311,0,5,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,65,31,24,49,36,35,33,0,315,45,69,31,25,49,42,37,33,0,325,636,440,306,346,589,638,634,322,60,3968
114021289,1053,601,501,613,885,1148,1286,689,185,6957,0,0,0,0,0,5,0,0,0,6,79,61,35,57,65,87,70,26,7,493,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,79,61,41,60,68,89,76,33,7,521,79,61,41,67,68,95,71,33,14,528,1130,665,543,676,956,1247,1361,716,201,7483
115011290,5322,2451,2496,4441,3294,2346,2037,1381,542,24314,4,0,0,5,5,0,3,0,0,27,33,48,49,36,28,27,43,43,35,337,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,36,55,45,41,28,31,46,43,35,351,35,53,45,42,33,31,52,44,43,375,5360,2504,2544,4488,3326,2375,2083,1431,578,24689
115011291,4065,2760,2080,3164,2963,2792,2302,982,245,21357,5,0,0,0,0,0,0,0,0,10,58,50,65,56,66,59,76,51,23,504,0,0,5,0,6,6,0,0,0,12,4,0,3,0,8,3,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,60,57,77,60,76,68,80,54,23,552,60,60,77,63,81,70,80,57,23,569,4125,2810,2158,3228,3043,2865,2386,1041,265,21923
115011294,1039,818,350,607,852,799,730,682,311,6191,3,0,0,0,0,0,0,0,0,7,3,15,7,9,5,6,7,5,8,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,14,12,9,5,9,10,5,8,69,12,14,12,9,5,9,10,5,8,71,1048,832,356,614,857,809,737,688,318,6259
115011296,2146,1616,1010,1510,1613,1973,1755,637,173,12429,0,0,0,0,3,0,0,0,0,3,19,18,34,14,15,10,14,11,7,141,0,0,8,0,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,38,14,14,17,21,11,7,156,19,21,38,14,19,17,21,11,7,157,2163,1633,1045,1523,1635,1985,1777,650,185,12586
115011553,1611,868,683,1303,1102,753,715,385,110,7526,0,0,0,0,0,0,0,0,0,0,12,13,14,15,7,18,12,7,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,14,15,7,18,15,7,0,106,12,13,14,15,7,18,15,7,0,106,1623,886,695,1321,1107,773,728,396,112,7634
115011554,789,576,335,518,661,702,499,682,820,5575,0,0,0,0,0,0,3,0,4,3,3,10,16,9,5,5,9,4,3,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,9,0,8,9,4,3,59,3,10,16,9,0,8,12,7,6,60,792,582,349,528,660,707,510,684,821,5636
115011555,2262,1583,873,1603,1794,1533,1444,694,189,11972,0,0,0,0,3,0,0,0,0,4,25,21,20,29,7,14,9,11,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,30,24,29,7,15,14,10,4,165,29,30,24,29,12,19,14,10,4,174,2286,1612,897,1639,1807,1557,1455,703,192,12143
115011556,2016,1217,1032,1645,1430,1143,1016,556,173,10234,0,0,0,0,0,0,0,0,0,0,17,33,26,16,12,14,13,8,3,140,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37,29,20,17,14,13,13,3,152,16,37,29,20,17,13,13,13,3,154,2034,1253,1065,1666,1443,1159,1031,573,176,10385
115011557,965,757,417,696,832,735,477,174,51,5098,0,0,0,0,0,0,0,0,0,0,4,12,6,8,4,5,0,0,6,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,6,4,5,3,0,6,57,4,11,12,6,4,5,3,0,6,58,969,769,427,700,836,735,482,174,55,5151
115011558,3479,2568,1325,2522,2792,2598,2031,1000,499,18809,0,0,0,0,0,0,0,0,0,4,26,25,36,25,20,15,11,4,5,167,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,31,34,30,20,15,20,8,5,187,25,31,34,30,20,16,18,8,5,187,3506,2601,1360,2550,2808,2618,2049,1009,504,18999
115011621,3736,2648,1481,2737,2807,1957,1335,641,130,17478,0,0,0,0,0,0,0,0,0,5,20,20,27,15,15,13,14,12,3,139,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,8,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,22,38,20,15,13,14,13,5,163,20,22,35,20,15,15,14,16,5,164,3761,2672,1520,2760,2819,1972,1350,660,136,17644
115011622,2430,1358,1371,2095,1410,961,757,498,179,11064,0,0,0,0,0,3,13,34,92,146,10,49,29,17,13,15,3,10,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,57,29,17,15,15,3,10,6,155,5,58,29,17,15,12,17,41,93,296,2436,1421,1402,2114,1422,979,773,541,276,11361
115021297,4027,3063,1730,2335,3438,3005,2367,1472,530,21970,0,3,3,0,0,3,6,9,0,27,70,73,82,39,53,28,27,24,3,401,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78,77,44,51,37,31,25,6,422,70,78,83,44,55,37,38,32,6,446,4094,3142,1816,2374,3496,3036,2406,1508,538,22412
115021298,894,649,439,524,770,776,597,435,183,5268,0,0,0,0,0,0,0,0,0,5,18,23,23,13,14,14,14,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,21,9,22,14,18,6,0,122,18,24,21,9,22,14,13,7,0,129,911,674,456,537,791,791,614,436,183,5394
115031299,441,266,221,283,456,504,343,188,34,2729,0,0,0,0,0,3,0,0,4,11,17,11,10,11,22,33,32,10,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,11,8,10,22,36,32,10,0,141,23,14,8,14,21,37,32,10,4,159,456,279,228,300,475,537,371,197,38,2890
115031300,4236,2848,2452,2490,3223,3040,2091,955,262,21595,4,3,3,3,0,0,0,0,0,22,39,83,46,26,48,45,30,31,7,348,0,0,0,5,0,0,0,0,0,3,3,0,0,0,4,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,88,48,33,47,50,46,31,7,390,50,88,46,38,47,51,46,31,7,411,4284,2937,2503,2529,3266,3093,2135,990,268,22005
115041301,2336,1484,1135,1402,1659,1373,1048,548,137,11124,3,0,0,3,0,5,0,0,0,14,26,25,26,20,42,17,25,6,0,186,0,0,0,0,4,9,0,0,0,12,0,0,0,0,3,11,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,20,48,40,27,6,0,221,28,26,26,27,50,44,26,6,0,240,2360,1508,1164,1432,1706,1418,1077,555,139,11362
115041623,2913,944,1886,2255,992,589,422,134,27,10158,0,0,0,0,0,0,0,0,0,5,14,10,16,7,8,9,0,0,3,68,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,17,7,8,15,10,0,3,83,12,9,17,8,8,15,10,0,3,88,2929,956,1902,2264,1001,604,431,140,24,10244
115041624,4768,1948,2373,3694,2061,1152,742,294,119,17157,5,3,8,0,0,3,0,0,0,19,25,26,34,26,10,9,17,3,3,167,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,32,28,14,17,25,3,3,180,33,34,40,28,14,18,25,3,3,200,4805,1983,2417,3721,2071,1172,765,302,121,17357
115041625,3892,2740,1516,2837,3075,1778,977,457,87,17357,0,0,0,0,0,0,0,5,3,7,17,35,26,11,23,11,19,7,4,156,0,0,0,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,27,18,22,16,27,7,4,171,17,39,31,18,22,12,27,13,5,180,3903,2774,1551,2855,3097,1789,1002,468,97,17534
116011303,3116,2059,3519,2947,1667,1424,1142,596,266,16736,0,0,6,0,6,3,6,0,0,18,47,36,71,50,50,75,73,88,61,545,0,0,3,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,43,75,60,52,73,75,88,61,569,47,47,79,59,55,76,76,86,61,594,3163,2097,3601,3009,1718,1503,1222,679,328,17328
116011304,4145,2533,3458,3205,2129,1958,1701,758,327,20219,4,0,0,7,0,0,0,0,0,25,45,35,53,22,30,26,19,10,6,261,0,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,51,38,58,27,30,29,19,10,6,280,55,43,64,35,30,28,21,13,9,296,4196,2574,3527,3237,2161,1990,1724,771,340,20516
116011306,4627,3047,3196,3497,2990,2707,1975,732,210,22981,4,8,0,0,6,3,6,0,0,29,44,54,41,52,33,23,22,14,7,285,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,57,41,52,34,28,20,14,7,297,44,63,42,51,42,34,31,12,7,329,4678,3109,3238,3553,3033,2739,2011,744,220,23308
116011307,4943,2961,3149,3824,3240,2876,2415,1088,445,24941,0,0,0,3,4,0,7,3,0,24,46,59,41,41,34,38,22,13,19,318,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,52,59,45,47,35,47,24,17,19,343,52,60,43,47,35,48,36,21,17,363,4998,3023,3189,3873,3277,2922,2450,1109,462,25300
116011560,2535,1602,1739,1968,1542,1371,945,555,154,12421,0,0,0,0,0,5,0,0,0,5,26,25,21,15,16,15,10,7,5,134,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,26,25,28,11,16,15,14,7,5,147,26,25,28,11,14,22,14,7,6,157,2560,1633,1764,1981,1562,1395,957,561,164,12573
116011561,3217,2268,2849,2412,1955,1748,1156,780,436,16822,0,3,0,3,3,0,5,0,3,20,32,31,31,27,22,25,22,10,3,199,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,11,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,29,38,30,22,27,30,9,3,220,38,35,32,36,24,27,27,9,4,235,3256,2309,2884,2447,1971,1778,1188,787,446,17063
116011626,2611,1858,2261,2154,1813,1692,1360,695,180,14618,0,0,0,0,0,0,0,0,3,11,17,20,37,15,12,19,14,5,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,37,15,14,17,15,5,3,150,19,20,39,17,15,25,22,5,7,162,2629,1872,2298,2171,1828,1709,1381,701,191,14777
116011627,2410,1251,1910,2128,1265,1002,845,470,123,11390,0,0,0,0,0,0,0,4,0,9,12,14,42,25,7,12,10,7,3,134,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,42,25,8,12,10,3,3,139,16,19,42,25,12,12,10,9,8,150,2424,1267,1954,2148,1276,1015,851,476,122,11538
116021309,3296,2414,1532,2642,2497,1745,1046,421,85,15670,0,0,0,0,3,4,0,0,0,9,19,27,26,18,16,13,7,13,4,144,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,29,26,27,18,12,13,16,4,160,21,29,28,27,16,12,11,16,9,173,3313,2441,1559,2664,2519,1759,1064,440,87,15842
116021562,811,443,475,645,513,403,223,83,20,3615,0,0,0,0,0,0,0,0,0,0,3,7,4,4,3,4,3,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,3,4,3,0,4,37,3,7,4,4,3,4,3,0,0,34,814,455,480,649,514,408,223,85,24,3651
116021563,5677,2947,3566,4514,3058,2319,1560,540,182,24365,0,0,3,0,0,5,0,0,0,18,54,48,59,30,15,4,8,12,8,243,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,53,48,62,32,13,10,15,16,8,258,56,46,64,40,13,16,12,16,8,274,5730,2991,3638,4552,3072,2336,1576,556,189,24642
116021628,5604,2533,1910,4455,3151,1423,1051,522,169,20825,0,0,0,0,0,0,0,0,0,0,30,26,26,18,13,9,14,14,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,23,18,13,8,19,14,0,145,30,26,23,18,13,8,19,14,0,145,5630,2559,1937,4473,3163,1437,1065,536,173,20977
116021629,4618,1271,2907,3846,1200,730,569,220,35,15395,0,0,0,0,0,0,0,0,0,4,19,13,22,14,9,7,6,3,0,110,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,13,35,18,14,16,6,3,0,131,19,13,35,18,14,11,7,9,0,134,4640,1291,2947,3861,1214,746,580,226,35,15525
116021630,3380,1609,2635,2344,1472,1080,696,306,97,13606,8,0,0,0,0,3,0,6,0,15,28,36,32,23,19,14,15,5,0,173,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,32,27,19,13,15,5,0,190,38,42,34,27,21,18,15,8,0,201,3418,1653,2667,2364,1494,1100,706,314,101,13811
116021631,2692,1073,1618,2290,1062,680,368,103,20,9909,0,0,0,0,0,0,0,0,0,3,14,19,23,13,12,4,4,10,0,98,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,23,12,14,4,11,10,0,105,15,19,21,18,14,4,11,10,0,108,2703,1097,1643,2304,1076,683,376,115,20,10013
