SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
118021566,0,6,66,456,614,284,81,7,1516,0,6,185,193,44,9,0,6,432,0,5,20,93,112,33,7,0,263,0,7,204,284,154,36,6,3,697,0,47,93,53,4,0,0,3,195,0,109,336,78,3,0,0,10,532,3,143,226,40,0,0,4,16,437,16,46,92,10,0,0,0,0,166,0,3,0,0,0,0,0,0,6,24,352,748,175,9,3,6,23,1343,0,14,29,10,0,0,0,0,46,0,0,0,0,0,0,0,0,4,28,381,1051,925,786,322,86,40,3611
118021567,4,0,45,383,333,100,37,7,917,6,12,75,77,23,3,0,5,197,3,59,183,485,113,23,3,11,879,11,66,257,557,137,24,3,13,1078,41,102,351,300,6,4,0,16,819,10,198,809,139,4,0,0,18,1182,0,109,342,39,0,0,0,11,511,0,5,17,8,0,0,0,0,27,0,0,4,0,0,0,0,0,6,52,420,1527,482,12,5,3,41,2543,0,4,3,4,0,0,0,0,18,0,0,3,4,0,0,0,0,4,63,488,1842,1428,491,129,45,68,4560
118021568,6,7,66,434,364,187,50,15,1117,0,5,222,215,38,9,3,5,498,0,0,11,106,98,21,0,0,237,0,4,232,326,136,33,4,5,732,0,27,77,12,6,0,0,4,123,0,33,252,42,0,0,0,6,336,29,124,337,99,4,0,0,7,604,4,191,525,125,0,0,0,10,859,0,0,3,0,0,0,0,0,11,34,387,1204,272,10,0,0,23,1930,0,15,13,0,0,0,0,0,30,3,0,0,0,0,0,0,0,5,38,417,1509,1034,511,222,54,47,3818
118021569,3,10,48,240,296,149,32,4,776,0,17,109,287,111,22,5,0,547,0,15,108,221,155,23,6,9,535,3,30,211,509,266,46,12,9,1086,8,181,477,97,12,0,0,8,783,10,336,1623,287,0,9,0,22,2284,0,341,961,114,0,0,0,17,1441,0,67,176,7,0,0,0,0,256,6,8,3,0,0,0,3,0,24,21,934,3243,501,17,12,0,47,4778,0,31,30,29,5,0,0,0,95,0,0,3,4,0,0,0,0,13,23,1008,3535,1283,585,211,45,55,6749
118021570,5,14,55,301,312,118,44,3,852,0,3,98,189,72,11,0,3,377,0,31,68,170,138,20,0,3,429,0,31,167,360,204,25,0,3,806,3,90,313,92,20,0,0,7,526,5,354,1330,188,3,0,0,20,1904,13,138,378,172,3,0,0,8,711,27,26,51,18,0,0,0,0,118,0,0,0,0,0,0,0,0,0,48,600,2077,471,31,3,5,31,3264,9,31,54,16,9,0,3,0,120,0,0,0,0,0,0,0,4,4,58,688,2351,1144,551,152,50,43,5040
118021651,0,3,56,357,467,185,32,4,1116,0,9,111,262,113,25,0,3,533,0,19,90,213,144,35,4,0,502,0,32,208,475,261,62,3,9,1037,11,304,727,303,36,6,8,14,1417,22,525,2485,607,31,0,0,32,3705,8,97,317,169,5,0,0,5,603,0,15,27,10,0,0,0,0,52,0,6,11,11,8,0,0,0,32,36,944,3567,1096,83,11,8,55,5806,0,12,36,20,5,0,0,0,71,0,3,4,0,0,0,0,0,3,37,996,3870,1950,814,261,45,65,8034
118021652,0,6,94,550,669,247,69,13,1641,33,29,30,20,7,0,0,0,119,0,0,14,194,139,12,6,5,369,33,32,41,211,146,12,4,7,489,39,117,41,47,10,3,0,24,280,0,106,160,37,5,0,0,21,331,0,287,337,122,0,0,0,9,764,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,18,43,509,550,216,20,3,3,48,1388,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,7,82,545,687,978,834,264,74,68,3534
118021653,0,7,166,877,854,304,83,25,2321,3,32,42,50,16,0,0,0,147,0,63,187,637,276,17,4,14,1204,3,93,229,685,293,19,4,17,1349,10,130,65,24,10,4,0,11,253,0,32,125,7,0,0,0,0,168,8,65,333,73,0,0,0,8,483,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,21,16,238,530,105,13,3,0,20,926,0,0,3,3,6,0,0,0,4,0,3,5,0,0,0,0,0,8,24,338,931,1667,1169,328,86,64,4607
118021654,0,3,29,181,405,141,29,4,797,5,7,14,19,7,0,0,0,58,0,0,29,162,105,14,0,4,315,5,7,49,179,115,11,0,4,376,36,30,95,32,3,0,0,8,203,6,112,277,173,0,0,6,25,604,0,23,17,11,0,0,0,6,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,165,389,215,8,0,6,40,861,0,9,10,0,0,0,0,0,17,0,0,0,0,0,0,0,4,5,50,183,472,579,526,154,33,46,2054
119011354,10,50,466,2282,1675,525,102,109,5208,5,22,35,131,38,0,0,3,243,0,18,88,309,267,24,3,16,726,9,38,127,441,306,20,3,17,970,45,75,53,75,4,0,0,12,263,0,50,77,29,0,0,0,11,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,11,7,3,0,0,62,45,129,160,114,15,3,0,26,488,0,0,17,5,0,0,0,0,19,0,0,6,0,0,0,0,0,10,61,216,768,2842,1997,547,109,153,6701
119011355,0,4,8,26,90,53,14,8,199,0,0,0,0,0,0,0,0,0,0,5,7,14,10,3,0,0,43,0,5,7,14,9,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,62,24,0,0,0,0,82,0,0,54,40,0,0,0,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,116,61,0,3,0,4,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,140,111,97,58,14,12,433
119011356,3,25,178,903,753,273,87,39,2264,0,3,47,116,32,6,0,4,208,0,27,51,403,350,22,0,12,865,0,31,100,514,389,24,0,13,1074,3,6,7,4,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,8,5,0,3,0,46,3,17,27,13,5,4,3,3,67,0,0,8,0,0,0,0,0,14,0,6,3,0,0,0,0,0,9,7,66,316,1440,1140,299,89,58,3419
119011358,4,42,397,1747,1346,402,109,42,4079,4,61,61,112,37,8,3,8,292,0,60,124,440,404,42,0,16,1091,3,125,189,549,441,52,4,21,1380,0,43,32,13,8,0,0,0,90,4,53,165,21,0,0,0,7,258,0,15,23,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,3,24,4,3,3,0,0,43,8,113,239,39,12,4,0,8,431,0,0,5,3,0,0,0,0,8,0,0,5,0,4,0,0,0,5,19,281,827,2335,1800,456,115,72,5909
119011360,8,29,425,1579,1085,409,73,45,3645,0,21,56,179,70,19,0,3,333,0,49,128,432,592,112,9,15,1331,0,70,178,604,658,125,9,21,1665,11,115,54,7,0,0,0,7,196,0,11,29,0,0,0,0,0,39,0,4,72,15,0,0,0,4,95,0,0,0,0,0,0,0,0,0,3,7,22,7,5,3,0,0,50,10,143,174,22,5,10,0,12,382,0,0,13,9,4,0,0,0,30,0,5,0,5,5,0,0,0,16,22,247,793,2225,1754,543,78,80,5741
119011361,9,46,604,1934,1212,366,122,92,4383,3,14,57,103,30,12,0,3,226,0,3,123,282,276,23,0,21,727,3,18,183,387,303,39,0,28,953,45,205,138,46,32,0,0,25,495,0,9,195,37,0,0,0,10,249,4,27,280,19,0,0,0,5,341,0,0,0,0,0,0,0,0,0,0,7,42,25,11,6,0,5,102,48,250,655,124,44,10,3,42,1181,0,3,6,4,0,0,0,3,16,0,0,8,0,0,0,0,0,10,57,317,1464,2449,1562,412,129,164,6546
119011571,6,18,143,451,458,190,60,27,1359,0,0,17,74,14,4,0,0,113,0,25,55,213,121,13,0,10,435,0,26,62,294,131,11,0,10,541,0,46,111,13,0,0,0,4,178,39,84,1709,274,8,0,0,36,2146,0,49,464,87,0,0,0,14,622,0,31,491,92,0,0,0,15,638,0,6,12,4,3,0,0,0,25,42,221,2790,474,9,0,0,67,3605,0,7,5,0,0,0,0,0,7,0,0,10,6,0,0,0,0,18,51,270,3012,1221,601,203,67,108,5527
119011572,4,30,233,776,597,241,95,38,2010,0,0,12,42,19,0,0,0,79,0,14,54,285,156,16,3,6,527,0,14,67,330,175,20,3,11,608,5,53,136,61,6,0,0,5,269,0,51,769,108,0,0,5,19,957,20,112,786,111,0,0,0,23,1051,0,35,340,86,0,0,0,10,481,0,5,27,6,10,0,3,4,63,23,265,2065,372,23,4,3,64,2815,0,0,57,42,5,0,0,4,114,0,6,7,3,0,0,0,0,20,30,310,2423,1525,799,260,111,117,5568
119011655,8,26,211,1028,749,277,86,54,2426,10,50,64,121,42,9,0,5,299,11,115,149,468,222,14,0,19,999,14,168,211,590,266,17,0,25,1294,5,89,27,10,0,0,0,6,139,0,11,44,63,0,0,0,3,113,0,3,14,18,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,4,9,10,7,0,0,3,39,5,106,95,99,8,0,5,8,329,0,0,13,6,0,0,0,0,12,0,0,0,3,0,0,0,0,11,26,302,535,1718,1021,298,89,87,4079
119011656,0,28,249,971,747,276,71,51,2389,9,26,15,50,23,4,0,9,125,0,30,137,378,233,14,0,17,815,10,54,151,427,252,17,0,26,940,4,23,9,24,3,0,0,0,63,0,0,34,19,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,12,12,7,0,5,59,9,30,68,46,13,5,0,4,172,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,17,110,463,1454,1019,304,75,77,3517
119011657,0,9,198,1211,1078,313,49,29,2887,0,0,17,57,27,10,0,3,116,0,0,76,195,253,47,0,5,576,0,0,92,253,278,52,0,10,696,0,60,25,0,0,0,0,9,94,0,0,9,5,0,0,0,0,16,0,13,32,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,5,6,3,0,4,0,0,14,0,75,74,3,0,4,0,7,169,0,9,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,4,97,372,1469,1365,369,51,48,3769
119011658,4,27,316,1464,1476,496,93,36,3910,0,12,51,256,57,19,0,9,406,0,76,9,325,378,42,3,10,845,0,83,65,580,430,61,3,18,1241,4,109,21,6,0,0,0,3,144,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,6,15,3,0,4,0,0,31,9,112,46,10,0,4,0,4,189,0,9,24,7,4,0,0,0,45,0,0,3,0,5,0,0,0,6,18,235,452,2065,1918,559,100,59,5397
119021362,10,38,434,1727,901,282,102,61,3551,5,34,228,111,18,0,0,7,405,0,52,152,210,125,13,0,11,564,5,85,388,319,145,13,0,19,968,8,177,1111,133,21,0,0,41,1489,8,15,316,45,0,0,3,13,400,0,83,301,49,5,0,0,6,440,0,0,0,0,0,0,0,0,0,0,3,20,25,8,3,0,0,63,21,284,1742,247,34,8,9,55,2390,0,4,5,10,0,0,0,0,24,0,4,0,0,3,0,0,0,10,30,413,2579,2299,1089,297,108,139,6947
119021366,13,52,466,1650,918,307,98,73,3582,18,17,55,85,8,0,0,8,197,0,40,180,384,243,18,0,16,881,15,53,236,471,259,19,0,27,1080,6,39,497,25,5,0,0,9,591,0,44,292,19,4,0,0,14,379,0,49,283,38,3,0,0,5,382,0,0,0,0,0,0,0,0,0,0,3,43,4,0,5,0,3,63,12,141,1114,96,13,8,0,31,1414,0,18,38,12,0,4,0,3,73,0,3,5,0,0,0,0,0,13,42,268,1859,2228,1190,338,97,139,6160
119021367,5,11,275,1375,891,307,79,42,2984,0,9,39,78,15,0,0,3,144,0,33,111,258,201,20,3,7,637,0,43,152,335,217,21,3,11,781,15,69,223,30,3,0,0,15,357,0,3,177,14,0,0,0,0,196,0,27,251,31,4,0,0,0,315,0,0,0,0,0,0,0,0,0,0,3,4,10,9,5,0,5,30,15,109,661,79,20,5,0,16,904,0,0,22,3,0,0,0,0,30,0,5,0,6,0,0,0,0,9,24,166,1115,1797,1116,331,79,75,4706
119021573,8,26,185,600,265,112,45,26,1264,0,0,15,15,8,0,0,4,40,0,8,78,47,23,0,0,4,158,0,7,94,63,27,0,0,8,201,16,179,1939,137,6,6,4,55,2346,3,23,727,90,8,0,0,12,871,0,28,162,15,0,0,0,6,216,0,0,0,0,0,0,0,0,0,0,4,10,0,3,3,0,0,25,19,243,2836,251,20,6,3,71,3453,0,3,14,0,0,0,0,0,14,3,0,4,3,0,0,0,0,13,24,279,3130,917,306,124,59,109,4950
119021574,5,12,94,463,232,74,19,27,919,0,0,28,18,0,0,0,0,45,0,0,34,46,26,4,0,0,114,0,0,62,65,30,6,0,0,163,9,59,1006,53,5,5,0,16,1157,5,30,574,46,4,0,0,15,673,0,9,129,21,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,10,14,92,1719,131,11,5,0,38,2010,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,17,108,1881,655,268,83,19,65,3095
119021659,3,14,121,405,268,129,53,24,1020,0,0,35,20,5,0,0,8,70,0,0,116,144,66,14,0,7,352,0,3,147,168,75,14,0,11,425,3,53,753,100,8,3,0,13,934,3,66,926,103,11,0,0,28,1141,9,37,255,109,13,0,0,17,438,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,18,156,1935,317,29,7,0,58,2523,0,0,4,3,0,0,0,3,9,0,4,9,0,4,0,0,0,14,22,178,2211,891,379,147,62,104,3993
119021660,4,20,70,201,114,49,23,10,495,0,6,55,37,14,8,0,7,121,4,9,147,64,39,8,0,10,286,4,14,210,100,51,15,0,15,405,11,98,1015,67,15,4,0,27,1234,5,55,459,62,0,0,0,13,588,4,53,235,34,0,0,0,5,341,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,18,203,1712,169,15,4,0,47,2165,0,5,4,3,0,0,0,0,3,3,3,3,7,0,0,0,3,18,26,240,1999,481,179,67,27,71,3091
119021661,0,11,214,921,425,119,38,26,1750,4,19,60,28,6,3,0,4,119,0,35,56,54,97,9,3,3,261,0,56,113,86,108,12,5,3,378,0,51,262,16,9,7,0,8,356,5,41,216,18,0,0,0,0,291,9,388,947,83,6,0,0,18,1453,0,77,109,6,0,0,0,4,199,0,0,13,8,0,0,0,0,25,13,558,1551,137,17,9,0,34,2319,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,25,627,1874,1137,544,141,39,68,4458
119021662,4,29,622,2290,1305,496,107,43,4897,0,0,56,31,10,0,0,0,103,0,3,125,198,71,3,0,0,402,0,5,180,231,79,6,0,3,501,11,53,89,41,18,8,3,5,221,0,16,105,36,0,0,0,6,167,0,12,177,71,0,0,0,6,264,0,11,16,8,0,0,0,0,27,0,0,0,3,3,0,0,0,19,9,98,388,158,21,12,0,10,703,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,13,135,1187,2683,1416,514,110,65,6109
119021663,0,10,218,823,438,161,24,19,1686,0,0,7,15,0,0,0,0,24,0,17,28,56,44,3,0,0,147,0,18,35,67,47,3,0,0,174,4,12,80,12,3,0,0,0,111,0,0,36,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,22,4,18,122,24,7,0,0,4,172,0,0,11,0,0,0,0,0,16,0,0,0,5,0,0,0,0,4,8,42,384,914,493,165,26,24,2050
119031370,7,20,317,1221,777,299,83,36,2756,5,27,78,195,23,4,0,3,340,0,112,91,159,112,25,3,12,516,5,140,167,359,132,27,3,17,853,0,129,223,57,9,0,0,0,414,11,51,284,87,6,0,0,3,444,0,29,136,62,5,0,0,5,237,0,0,0,0,0,0,0,0,0,0,10,20,6,0,0,0,6,42,10,214,663,206,26,6,0,16,1135,3,9,12,11,0,0,0,6,37,0,0,0,0,0,0,0,0,4,29,381,1162,1794,942,330,85,69,4795
119031371,0,16,242,1162,1161,517,113,20,3222,0,0,25,57,5,3,0,14,109,0,0,46,132,53,14,3,0,256,0,4,70,197,60,11,3,12,358,0,4,68,18,3,0,0,0,98,0,16,387,175,4,0,0,4,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,14,0,20,465,202,6,3,0,3,696,0,4,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,40,780,1561,1227,535,119,43,4298
119031372,4,30,271,1851,1855,666,124,32,4834,20,35,100,176,11,0,0,10,357,0,29,86,317,282,59,3,18,797,20,68,186,493,297,64,3,23,1156,19,138,78,11,0,0,0,13,263,3,48,290,48,0,0,0,0,389,0,36,97,5,3,0,0,0,141,0,0,0,0,0,0,0,0,0,0,3,8,6,0,0,0,0,22,26,229,462,74,8,0,0,17,811,0,10,15,5,3,0,0,0,30,0,5,0,0,0,0,0,0,9,53,331,933,2428,2158,731,130,67,6838
119031373,0,31,239,757,322,150,43,34,1578,20,19,19,37,6,0,0,4,106,0,63,65,130,98,18,4,4,378,22,81,78,174,96,18,4,8,478,48,73,40,9,0,0,0,19,185,3,52,623,378,37,0,3,28,1126,0,130,271,41,0,0,0,4,448,0,151,278,26,0,0,0,12,469,0,3,16,10,4,3,0,0,33,53,404,1236,462,40,3,0,59,2259,0,5,25,12,0,0,0,0,43,0,6,4,0,0,0,0,0,12,76,518,1576,1406,462,168,48,105,4368
119031374,5,32,282,1490,1643,830,226,59,4565,0,40,94,164,9,3,0,0,319,0,5,153,319,87,34,0,0,609,0,47,246,483,101,38,3,5,927,0,35,247,55,9,3,0,7,358,4,13,328,113,0,0,0,10,464,0,104,968,326,11,3,0,26,1438,0,116,208,140,5,0,0,9,476,0,4,8,4,3,0,0,0,20,4,266,1759,640,25,7,0,49,2760,0,0,9,7,0,0,0,0,17,0,0,6,4,5,0,0,0,19,14,349,2300,2632,1771,875,224,118,8286
119031664,0,9,53,165,141,70,38,9,486,0,0,13,30,0,0,0,0,49,0,0,15,24,26,4,3,0,73,0,0,25,61,27,4,0,0,123,6,27,137,20,0,0,0,3,190,0,75,478,114,7,0,0,16,690,3,88,494,214,14,0,0,6,817,4,427,1164,329,12,0,0,33,1968,0,0,12,3,0,0,0,0,18,19,614,2274,681,38,4,0,62,3693,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,12,21,637,2360,906,214,80,40,68,4312
119031665,4,26,220,863,665,510,189,34,2520,8,11,52,135,8,0,0,10,224,0,26,35,121,105,34,10,6,332,8,41,91,254,113,34,10,13,554,0,7,18,18,0,0,0,0,55,0,0,70,17,0,0,0,0,89,0,12,196,76,17,0,0,6,304,0,38,121,36,4,0,0,0,207,0,16,26,8,0,3,0,0,62,3,79,430,156,26,7,4,8,711,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,14,147,744,1277,801,553,195,56,3797
119031666,8,19,261,1053,988,397,67,33,2821,0,17,113,155,13,0,0,4,304,0,0,65,235,155,36,3,0,496,0,17,181,389,169,36,3,3,799,0,23,115,15,3,0,0,3,165,0,24,296,62,0,0,0,3,386,3,100,811,86,8,0,0,10,1019,0,0,0,0,0,0,0,0,0,0,10,11,3,0,3,0,0,31,4,156,1240,161,16,4,0,16,1606,0,0,18,8,3,0,0,0,34,0,5,0,5,0,0,0,0,6,13,199,1694,1617,1168,443,71,54,5265
119031667,0,10,81,376,276,140,31,5,917,0,0,77,178,14,3,0,0,279,0,8,53,162,79,18,0,7,325,3,9,133,340,90,20,4,3,604,0,16,109,9,0,0,0,4,146,0,63,668,65,0,0,0,7,809,22,103,777,132,11,0,0,18,1063,0,0,0,0,0,0,0,0,0,0,3,16,3,3,0,0,0,28,18,188,1578,218,11,6,0,33,2048,0,0,3,0,0,0,0,0,3,0,4,5,3,0,0,0,0,10,24,214,1796,933,379,167,38,37,3578
119041377,6,35,474,1698,916,328,67,31,3552,6,17,75,91,9,0,0,0,196,0,37,22,71,63,11,0,0,208,6,47,100,163,67,13,0,3,401,3,34,42,12,0,0,0,4,96,5,14,47,0,0,0,0,5,70,0,13,164,31,0,0,0,5,211,0,0,0,0,0,0,0,0,0,0,6,13,12,3,4,0,0,49,8,73,265,51,4,6,3,14,418,0,20,31,9,5,0,0,4,71,0,5,0,0,0,0,0,3,10,23,181,875,1919,987,345,73,54,4458
119041378,4,11,128,573,259,95,23,12,1107,0,5,69,110,5,0,0,0,192,0,0,13,140,23,0,0,4,175,0,11,84,244,25,0,0,3,367,0,45,106,18,0,0,0,5,169,6,43,450,55,0,0,0,6,558,9,363,1544,231,8,5,0,34,2180,3,90,258,69,5,0,0,10,433,0,7,7,3,4,0,0,0,23,18,539,2366,372,19,8,0,47,3367,0,8,20,5,0,5,0,3,34,0,4,3,0,0,0,0,3,13,16,574,2601,1190,302,102,25,73,4886
119041379,0,29,237,1032,774,329,69,26,2489,0,0,25,30,0,0,0,0,61,3,0,45,126,27,4,0,0,207,3,0,72,164,30,4,0,0,266,9,34,142,59,0,0,0,0,250,0,26,758,196,4,0,0,15,998,16,66,1070,469,6,0,0,21,1647,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,26,26,133,1981,730,15,0,0,34,2916,4,29,30,9,0,0,0,6,68,6,0,0,5,0,0,0,0,12,33,191,2313,1929,818,334,74,66,5757
119041380,0,18,207,883,679,224,54,32,2099,0,17,231,193,10,0,0,0,454,0,0,26,187,84,10,0,9,319,3,17,253,382,91,13,0,11,777,19,62,220,22,0,0,0,9,331,0,56,388,81,0,0,0,11,545,7,117,1082,220,4,0,0,33,1460,6,50,249,77,0,0,0,9,391,0,4,0,3,0,0,0,0,9,36,283,1949,414,5,0,0,53,2745,0,0,10,8,0,0,0,0,21,0,0,0,0,0,0,0,0,3,40,314,2424,1683,781,232,58,98,5639
119041381,13,39,261,1128,624,208,79,38,2384,4,16,121,93,18,5,0,0,261,0,4,11,40,24,0,0,5,86,4,19,135,133,41,9,0,3,346,6,62,152,20,7,0,0,4,247,0,57,510,67,0,0,0,19,654,7,232,1474,185,7,0,0,43,1952,3,151,920,175,11,0,0,15,1284,0,9,9,7,5,4,0,0,38,16,516,3064,451,34,4,4,83,4181,0,42,56,18,0,0,0,6,130,0,3,5,0,0,0,0,7,19,32,623,3520,1740,708,220,90,133,7056
119041382,0,19,250,1133,919,374,74,36,2795,6,18,403,521,19,0,0,14,981,0,12,113,409,125,22,0,3,683,6,24,523,929,145,21,0,13,1667,0,31,121,16,0,0,0,0,178,5,77,653,109,0,0,0,3,847,4,114,682,197,0,0,0,13,1012,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,7,225,1462,329,3,0,0,22,2044,0,5,20,8,0,0,0,0,44,0,0,5,3,7,0,0,0,12,15,274,2255,2400,1067,394,78,71,6557
119041668,8,25,246,1083,685,253,72,55,2434,0,20,189,202,33,4,0,3,449,0,6,43,127,67,0,3,3,251,0,25,227,332,98,7,3,11,700,5,107,64,39,7,0,0,7,230,5,46,359,54,5,0,0,7,478,12,206,538,78,4,0,0,7,850,6,111,573,111,10,0,0,8,813,3,0,9,10,0,0,5,0,28,29,473,1546,290,23,0,8,30,2397,0,7,3,9,0,0,6,0,20,0,4,0,0,0,0,0,6,14,39,527,2017,1725,808,263,80,99,5565
