SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
107041548,268,82,1566,12,0,1932,133,61,1118,34,3,1345,175,136,2878,50,3,3238,4,22,371,0,0,400,0,0,40,0,0,41,50,16,378,5,9,462,10,0,52,0,3,57,5,0,16,0,0,17,235,180,3728,56,16,4221,10,8,192,0,0,210,10,0,66,0,0,79,658,331,6671,104,23,7790
107041549,1258,234,204,0,0,1698,1060,279,289,3,4,1633,485,366,1249,11,3,2121,64,83,274,0,0,422,8,3,33,0,0,48,139,83,160,0,0,382,13,6,20,0,0,46,3,0,8,0,0,19,729,547,1745,14,6,3037,39,12,22,0,0,76,38,14,37,0,3,90,3124,1086,2307,17,9,6539
108011151,895,4,0,9,0,911,637,0,0,0,0,639,151,0,4,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,101,5,0,0,0,111,19,0,0,0,0,24,4,0,0,0,0,4,278,7,6,9,0,297,46,0,0,0,0,46,55,0,0,4,0,59,1914,12,8,21,0,1954
108011152,2247,486,327,90,7,3151,1098,95,91,3,0,1291,523,177,367,17,4,1087,23,39,27,0,0,100,38,32,58,0,0,133,173,55,54,8,4,294,14,3,9,4,0,41,6,0,6,0,0,17,776,319,526,32,16,1669,61,29,141,3,5,236,73,19,32,4,0,128,4256,948,1119,134,28,6478
108011153,1288,15,7,102,0,1413,789,18,3,5,0,811,172,12,6,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,134,8,3,4,0,153,18,0,0,4,0,25,3,0,0,0,0,0,326,27,12,10,0,374,37,0,0,0,0,43,56,4,0,5,3,63,2500,64,16,126,3,2710
108011154,968,373,165,32,0,1529,347,76,52,0,0,481,150,106,235,9,3,500,3,40,44,0,0,83,3,29,10,0,0,49,78,35,44,0,0,157,7,8,6,7,0,31,0,5,0,0,0,6,240,227,336,18,3,823,24,12,37,0,4,73,36,19,27,0,4,79,1618,699,613,48,9,2988
108021155,1920,5,41,14,0,1983,1548,12,5,3,3,1566,593,65,145,6,0,807,133,8,30,0,0,164,124,12,49,0,3,193,283,7,23,0,0,320,46,0,9,27,0,80,10,0,0,0,0,10,1189,85,261,37,6,1577,77,0,4,0,0,79,110,0,7,15,10,144,4842,106,314,66,16,5347
108021156,1819,8,14,16,5,1872,943,17,9,9,0,980,254,25,33,0,0,311,12,0,0,0,0,13,17,5,0,0,0,24,185,6,10,0,0,204,26,0,0,8,0,29,9,0,0,0,0,9,496,40,50,10,4,600,62,0,0,20,0,88,74,0,0,0,0,83,3397,65,76,54,16,3615
108021157,893,21,16,48,0,983,508,9,6,5,0,524,198,23,21,9,0,254,23,5,0,0,0,26,44,9,0,0,0,43,104,3,7,0,0,118,7,4,0,7,0,13,3,0,0,0,0,3,378,42,26,13,0,461,30,0,0,0,0,35,36,9,3,6,0,53,1846,78,52,73,3,2054
108021158,1195,108,78,43,26,1443,474,28,22,3,0,526,274,116,172,6,0,574,65,14,5,0,0,80,82,51,13,0,0,152,104,19,23,4,0,155,36,7,4,6,0,55,0,3,7,0,0,14,562,212,228,16,13,1029,29,17,4,9,5,63,53,16,3,4,0,79,2314,384,326,75,34,3142
108021159,1526,14,0,12,9,1565,954,19,4,4,0,977,149,24,8,0,0,174,14,4,0,0,0,19,21,0,0,0,0,20,164,3,0,0,0,165,21,0,0,0,0,25,5,0,0,0,0,5,365,27,8,0,0,411,57,0,3,0,4,59,50,0,0,0,0,60,2958,60,14,17,13,3069
108021160,1172,43,82,8,0,1307,451,7,32,0,0,496,230,37,135,0,0,407,7,0,0,0,0,10,6,12,3,0,0,21,75,9,13,0,0,100,11,0,0,0,3,18,4,0,0,0,0,3,337,56,154,8,3,555,13,0,0,3,0,16,35,3,6,0,0,44,2006,116,272,19,5,2421
108031161,57,16,0,0,0,67,27,3,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,26,3,8,0,0,41,9,4,0,0,0,17,0,0,0,0,0,0,40,10,11,0,0,60,3,0,0,0,0,3,4,0,0,0,0,3,126,28,11,0,0,161
108041162,3691,255,78,87,5,4118,1707,58,18,4,0,1785,636,147,111,16,3,916,0,10,27,0,0,32,8,5,19,0,0,38,217,32,16,8,3,271,40,8,0,20,6,75,6,8,0,0,0,15,905,203,180,48,17,1347,99,53,8,6,6,163,189,119,10,79,3,399,6591,689,287,213,31,7808
108041164,2275,555,294,33,11,3155,1707,218,106,4,0,2044,907,466,491,0,3,1870,87,71,67,0,0,226,99,124,92,0,0,316,269,96,60,6,4,425,31,24,5,8,5,75,7,8,9,0,0,21,1401,792,713,9,15,2935,112,129,138,0,0,380,94,48,31,3,8,191,5587,1751,1291,49,26,8705
108041165,898,5,0,16,3,919,600,4,0,0,3,613,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,4,0,162,14,0,0,14,0,30,0,0,0,0,0,0,222,0,0,23,0,252,46,0,0,4,0,55,40,0,0,0,0,36,1808,17,0,42,9,1884
108041166,1771,74,3,0,10,1853,1505,47,4,3,0,1555,473,125,30,6,0,637,67,9,0,0,0,70,77,27,0,0,0,103,190,22,3,3,0,209,20,0,0,0,0,27,9,0,0,0,0,7,826,184,32,13,3,1065,44,29,0,0,0,73,64,11,3,0,0,78,4214,335,47,19,9,4620
108041619,1094,188,369,5,4,1657,944,121,144,0,3,1218,445,276,695,19,0,1440,5,20,48,0,0,79,15,45,63,0,0,121,154,45,112,10,0,317,11,4,9,4,0,40,0,3,4,0,0,12,626,400,930,33,11,1996,21,10,14,0,0,47,23,14,29,3,4,70,2716,732,1486,41,14,4990
108041620,2660,389,43,0,4,3095,1808,137,23,0,0,1965,660,284,95,0,0,1040,17,25,14,0,0,55,24,36,18,0,0,66,173,59,9,0,0,242,19,9,9,0,0,35,4,5,6,0,0,14,889,417,144,0,0,1451,63,153,17,0,3,230,65,31,11,0,3,108,5483,1129,235,6,6,6855
108051167,1144,16,3,0,3,1172,460,4,0,3,0,468,214,33,19,9,0,276,27,6,0,0,0,36,6,7,0,0,0,15,95,3,8,5,0,112,17,5,0,0,0,23,3,0,0,0,0,3,361,58,26,13,3,467,57,0,0,0,0,56,39,0,0,5,0,44,2059,82,36,19,9,2204
108051168,2222,149,22,24,4,2421,1264,48,7,4,0,1322,465,158,68,3,3,698,0,0,0,0,0,0,0,0,0,0,0,5,170,25,13,0,0,212,22,5,0,6,0,36,0,0,0,0,0,0,660,192,79,13,8,948,147,25,0,0,0,176,78,15,0,43,20,151,4362,433,108,78,32,5019
108051169,2834,238,75,10,0,3165,1923,61,25,0,0,2014,1053,251,315,7,0,1621,208,53,78,0,0,342,100,70,85,0,0,257,347,47,43,4,3,438,31,26,12,12,0,75,19,15,3,0,0,37,1750,459,534,24,10,2772,66,32,9,0,0,115,161,27,27,24,3,237,6738,820,667,59,14,8294
108051170,2786,71,21,92,7,2982,1325,11,4,7,6,1347,338,34,51,9,0,423,0,0,0,0,0,0,3,0,0,0,0,3,194,8,6,4,0,202,24,0,3,10,0,35,3,0,0,0,0,3,560,40,56,15,0,674,114,0,0,5,3,123,93,0,0,6,0,97,4879,125,78,130,13,5225
108051171,864,25,13,12,0,920,640,12,3,0,0,655,223,44,32,0,0,302,34,3,0,0,0,37,15,0,0,0,0,20,95,4,0,0,0,101,6,0,0,6,0,8,0,0,0,0,0,0,379,55,42,5,0,473,21,0,3,0,4,25,56,3,0,0,0,57,1957,93,61,15,3,2128
109011172,1723,82,8,5,0,1822,2565,59,3,7,5,2633,941,427,47,0,3,1416,67,4,0,0,0,73,18,5,3,0,0,21,208,55,0,0,0,264,50,10,3,0,0,64,6,4,0,0,0,13,1286,501,54,0,3,1851,185,12,12,0,0,206,60,6,8,0,0,76,5815,658,87,20,10,6588
109011173,1156,78,0,6,4,1237,1270,45,0,0,0,1319,636,344,7,0,0,980,172,39,0,0,0,213,22,27,0,0,0,50,151,29,0,0,0,174,10,7,0,7,0,27,8,0,0,0,0,4,996,440,9,7,5,1452,38,29,0,0,0,67,43,9,0,8,0,57,3503,598,9,18,9,4132
109011174,1292,271,19,4,0,1600,935,111,5,0,0,1055,461,652,80,9,0,1201,109,92,14,0,0,215,13,33,9,0,0,59,128,66,0,0,0,197,9,16,0,0,4,26,3,7,4,0,0,12,725,856,110,9,3,1703,42,40,3,0,3,84,36,21,0,0,0,66,3038,1297,145,17,9,4508
109011175,1834,12,0,7,10,1856,1636,3,0,0,0,1640,239,23,0,0,0,263,15,11,0,0,0,21,8,18,0,0,4,27,239,5,0,0,0,249,41,3,0,5,0,48,4,3,0,0,0,5,545,62,0,3,6,617,140,0,0,0,4,144,98,0,0,0,0,100,4251,77,4,13,16,4353
109011176,1749,168,8,8,0,1934,1690,117,3,0,0,1814,946,792,46,0,3,1794,156,39,5,0,0,197,37,30,0,0,0,63,246,96,4,3,0,342,29,8,0,5,0,48,11,10,5,0,0,20,1428,963,59,11,9,2469,59,21,14,0,0,103,104,45,0,0,11,157,5030,1317,89,24,18,6473
109021177,474,10,0,3,0,485,243,3,0,0,0,246,79,27,5,0,0,117,30,3,0,0,0,30,0,5,0,0,0,5,89,14,0,0,0,108,28,4,0,0,0,34,0,6,0,0,0,7,229,56,12,0,0,299,55,0,0,0,0,62,32,4,0,0,4,38,1036,80,12,3,5,1136
109021178,832,13,10,11,4,877,774,10,4,0,0,786,142,51,8,0,0,203,29,5,0,0,0,34,42,0,0,0,0,44,110,6,0,0,0,126,38,10,0,7,0,57,5,0,0,0,0,3,370,71,13,6,4,466,40,0,0,0,0,45,58,3,11,12,3,94,2072,100,33,45,11,2257
109021179,483,3,0,4,13,511,270,4,0,0,7,280,39,3,3,0,0,47,18,11,0,0,0,27,9,0,3,0,0,13,89,10,0,0,0,95,51,4,4,0,7,64,3,0,0,0,0,3,208,25,13,0,3,259,91,0,0,4,0,98,32,0,0,4,0,37,1082,42,16,15,31,1180
109031180,987,98,0,16,3,1111,613,32,0,5,0,648,222,147,0,6,0,373,23,3,0,0,0,31,0,11,0,0,0,8,99,35,4,0,0,139,3,0,0,0,0,12,5,3,0,0,0,7,355,205,3,10,4,574,17,9,0,0,0,30,26,8,0,0,0,40,2006,358,3,29,8,2405
109031181,1214,54,5,9,7,1283,849,9,5,4,0,853,191,65,10,0,0,268,4,0,0,0,0,4,3,0,0,0,0,3,133,12,3,0,6,149,40,4,0,5,0,51,7,5,0,0,0,8,376,87,10,6,6,481,89,22,0,0,0,114,57,4,0,0,0,64,2579,180,20,18,5,2799
109031182,1094,49,4,3,3,1154,819,7,6,0,3,835,313,157,11,3,0,478,51,15,0,0,0,71,25,14,0,0,0,34,114,17,0,0,0,136,24,9,0,0,4,39,3,0,0,0,0,0,529,206,16,4,3,755,29,3,0,0,0,35,48,12,0,3,3,66,2524,279,16,13,18,2854
109031183,1180,30,3,14,15,1249,636,12,0,0,0,650,81,34,10,3,0,124,8,0,0,0,0,6,10,6,0,0,0,21,167,13,3,0,0,180,76,7,0,0,0,86,7,0,0,0,0,7,352,53,13,3,0,420,184,0,0,0,0,191,54,6,0,0,4,60,2407,97,21,24,22,2570
109031184,1017,103,7,24,4,1150,806,23,0,0,0,821,248,93,4,0,0,345,12,0,0,0,0,12,5,16,0,0,0,24,75,16,0,0,0,101,24,5,0,8,0,34,0,0,0,0,0,3,371,131,7,5,7,513,36,38,0,0,4,77,45,11,0,0,0,56,2269,304,7,41,12,2623
109031185,1697,53,8,15,9,1780,1020,21,0,3,4,1049,247,87,20,0,0,356,12,5,0,0,0,17,14,23,0,0,0,34,201,27,4,0,3,240,69,6,4,3,3,78,8,0,0,0,0,11,549,154,23,4,9,739,101,17,0,5,3,118,92,12,3,0,6,120,3453,252,41,29,33,3805
110011186,2654,130,14,12,0,2818,2293,69,12,0,6,2377,1324,648,271,7,10,2264,201,50,55,0,3,310,94,46,61,0,0,197,354,61,26,5,5,448,52,12,0,10,0,78,7,8,0,0,0,15,2033,829,416,21,15,3312,119,35,3,0,3,163,80,21,10,0,10,120,7185,1082,455,36,27,8785
110011187,732,6,0,0,3,735,387,0,0,0,0,389,153,6,16,0,0,175,13,0,0,0,0,11,3,0,0,0,0,3,105,3,0,0,0,107,53,0,0,3,0,52,3,0,0,0,0,3,330,14,16,3,0,364,88,0,0,0,0,89,34,3,0,15,0,53,1564,24,16,21,3,1627
110011188,944,10,0,8,3,964,788,3,0,4,0,801,158,39,10,3,0,211,9,0,3,0,0,20,9,0,0,0,0,8,106,0,0,4,0,117,32,0,0,3,0,34,0,0,0,0,0,0,321,40,16,8,0,387,84,0,0,0,0,88,21,0,0,0,0,27,2160,54,19,25,5,2265
110011189,575,0,4,0,0,582,268,0,6,0,0,269,58,5,16,9,0,86,9,0,10,0,0,16,8,0,0,0,0,14,88,0,0,0,0,89,33,0,0,0,0,35,0,0,0,0,0,0,194,5,29,9,0,239,104,0,0,0,0,108,28,0,0,0,4,29,1166,3,39,10,4,1226
110021190,1617,26,5,10,6,1666,866,4,0,8,0,876,384,113,26,8,0,531,40,0,0,0,0,43,33,0,24,0,0,55,191,9,13,0,4,216,27,0,5,4,0,37,7,0,0,0,0,9,679,123,68,14,3,889,99,0,0,3,0,106,86,5,0,4,0,95,3347,158,76,34,11,3628
110021191,1576,44,10,0,0,1636,1273,16,0,9,4,1295,671,254,21,4,0,954,97,25,0,0,0,120,39,53,8,0,4,106,207,13,11,0,5,233,33,9,0,12,4,65,9,11,3,0,0,24,1061,357,41,17,12,1499,52,10,0,0,0,70,81,35,4,9,0,130,4041,465,57,39,27,4631
110021192,858,0,4,8,10,877,480,0,0,3,0,483,75,3,0,0,0,84,20,0,0,0,0,20,15,0,0,0,0,21,129,0,0,0,0,129,43,0,0,0,0,41,0,0,0,0,0,0,280,3,0,5,0,292,105,0,0,3,0,111,47,0,0,0,0,53,1784,11,7,17,4,1817
110021193,1094,3,0,15,3,1116,524,0,0,0,0,525,123,10,0,0,0,138,5,0,0,0,0,5,10,3,0,0,0,11,150,3,0,0,0,150,40,0,0,0,0,48,4,0,0,0,0,7,331,22,8,0,0,357,114,0,0,0,4,118,44,0,3,0,0,56,2104,33,12,18,11,2176
110021194,1494,9,12,22,9,1541,585,4,0,0,0,595,209,11,29,3,0,250,34,3,7,0,0,40,35,0,5,0,0,41,152,0,0,0,4,152,25,0,0,0,0,28,5,0,0,0,0,4,454,17,44,4,4,523,106,0,3,3,5,116,87,0,13,0,0,97,2724,24,66,37,17,2875
110031195,750,44,0,12,3,801,662,30,0,5,0,700,375,179,39,5,0,596,128,31,11,0,0,165,27,18,10,0,0,59,128,15,3,4,3,152,29,9,0,6,0,42,4,5,0,0,0,11,694,266,59,12,5,1034,29,9,0,0,0,40,74,14,3,0,0,93,2200,367,67,24,10,2673
110031196,485,22,0,12,18,536,282,25,0,6,0,307,63,4,0,0,0,66,37,5,0,0,0,42,50,3,4,0,0,60,101,3,0,4,0,106,94,11,0,0,3,105,3,0,0,0,0,11,348,20,5,4,9,389,200,12,0,4,5,218,39,0,0,3,3,49,1361,74,5,24,38,1502
110031197,833,16,3,5,0,852,807,6,0,0,0,819,244,167,22,0,0,427,90,36,0,0,0,126,32,27,0,0,0,61,128,16,0,0,0,148,47,9,0,7,0,59,3,6,0,0,0,13,552,266,23,7,0,838,38,6,0,0,0,46,38,16,0,5,0,60,2264,308,22,16,0,2617
110031198,566,4,0,10,5,580,409,0,0,0,0,415,51,19,0,0,0,73,30,8,0,0,0,37,14,0,3,0,0,20,141,15,0,0,0,155,75,3,0,0,4,84,0,5,0,0,0,3,308,57,3,0,4,369,129,0,0,3,5,131,27,0,0,0,0,32,1433,55,3,14,11,1527
110041199,1075,49,0,6,0,1135,1168,18,0,0,0,1193,520,166,61,0,0,745,81,27,5,0,0,113,30,24,7,0,0,66,161,20,0,3,0,186,25,4,4,5,0,35,6,0,0,0,0,9,823,239,79,7,4,1150,40,35,0,0,0,76,55,10,3,0,0,69,3158,352,82,15,5,3616
110041200,595,5,0,3,3,606,434,0,0,0,0,436,122,10,0,0,0,133,0,0,0,0,0,0,5,0,0,0,0,5,125,0,0,0,0,129,50,0,0,0,0,51,0,0,0,0,0,0,300,13,0,0,3,317,117,0,0,0,0,116,37,0,0,0,0,37,1485,16,3,10,7,1521
110041201,1235,5,6,3,3,1253,694,8,4,3,0,706,249,32,15,0,0,300,32,5,5,0,0,37,46,8,3,0,0,65,195,0,0,0,0,198,78,0,0,4,0,81,3,0,0,0,0,3,605,47,22,4,4,691,115,0,0,3,0,120,67,5,0,0,6,76,2719,66,34,13,11,2848
110041202,2514,130,4,8,6,2655,2416,51,6,0,3,2473,1311,535,78,0,4,1934,146,92,16,0,0,260,36,40,7,0,0,85,433,49,6,0,3,489,36,6,4,9,5,54,25,12,0,3,0,37,1982,740,120,14,11,2865,55,26,5,0,0,91,106,30,4,0,4,139,7070,977,135,16,24,8226
110041203,1673,144,12,29,21,1872,1713,61,7,3,0,1788,1065,551,139,0,9,1760,104,40,32,0,0,181,30,54,12,0,3,105,263,69,5,0,0,332,21,17,5,12,4,52,8,6,3,0,0,24,1491,735,197,10,12,2449,93,59,0,0,22,176,72,18,0,0,6,105,5042,1018,222,50,56,6385
110041204,419,6,0,0,0,427,519,5,0,0,0,527,480,58,5,0,0,536,164,10,7,0,0,179,39,0,0,0,0,41,106,4,0,0,0,114,21,0,0,0,0,21,7,0,0,0,0,7,819,70,12,0,0,898,28,0,0,0,0,28,42,3,3,0,0,54,1832,83,12,0,6,1940
110041205,2924,3,3,22,8,2962,2560,4,0,4,7,2572,521,49,14,3,3,592,11,3,0,0,0,11,0,3,5,0,0,11,368,12,3,10,0,395,80,5,3,16,0,96,8,0,0,0,0,16,986,67,32,23,3,1114,218,0,4,3,0,227,117,0,8,0,0,130,6801,84,45,59,18,7008
111011206,2283,236,138,47,0,2703,2315,87,43,0,0,2447,568,177,157,16,0,915,80,99,89,0,0,274,4,13,34,0,0,49,197,39,26,3,0,259,23,6,6,5,0,33,3,5,0,0,0,9,868,334,312,24,3,1543,46,80,8,5,0,146,61,24,7,0,4,102,5577,761,506,78,12,6939
111011207,850,56,33,17,0,958,568,32,30,0,3,638,209,80,106,5,0,404,54,33,78,0,0,171,9,3,3,0,0,10,87,14,12,0,0,120,9,0,4,0,0,18,0,0,0,0,0,0,368,134,208,11,0,727,14,3,3,0,0,20,24,5,6,0,0,35,1828,230,280,30,6,2377
111011208,2872,371,89,0,0,3339,3242,291,102,0,0,3631,903,429,230,0,0,1568,234,113,47,0,0,388,8,15,23,0,0,40,323,89,42,0,0,451,26,10,0,0,0,37,0,0,7,0,0,11,1491,655,344,0,0,2499,56,17,5,0,0,75,69,21,8,0,0,106,7728,1356,548,0,3,9642
111011209,2867,169,9,3,0,3055,3680,119,15,6,0,3814,1032,178,85,5,0,1302,95,69,52,0,0,215,17,30,69,0,0,111,388,41,27,0,0,452,29,5,5,0,0,43,6,0,0,0,0,6,1564,317,240,5,5,2131,61,48,3,0,0,112,59,18,9,0,0,87,8235,668,272,14,5,9196
111011210,738,138,5,0,0,882,927,92,22,0,0,1039,291,122,25,0,0,439,582,185,80,0,0,846,37,18,51,0,0,97,114,24,0,5,0,142,11,7,0,0,0,21,8,4,0,0,0,11,1040,352,162,5,0,1557,27,73,23,0,0,126,45,13,3,0,0,58,2780,661,215,4,0,3662
111011211,755,23,0,0,0,782,381,14,5,0,0,398,90,14,8,0,0,108,0,13,0,0,0,11,0,0,0,0,0,0,34,4,3,0,0,37,25,0,0,0,0,24,0,0,0,0,0,0,146,28,9,0,0,185,17,12,0,0,0,30,14,0,0,0,8,24,1310,83,11,0,3,1416
111011212,1808,158,192,9,0,2175,1436,61,45,5,0,1552,426,147,113,5,0,689,69,8,82,0,0,158,13,3,17,0,0,38,127,17,13,0,3,158,7,3,0,5,0,12,0,3,5,0,0,11,632,183,226,6,6,1057,36,18,61,0,0,108,42,6,28,0,4,73,3964,425,549,24,10,4968
111011213,1926,228,3,0,0,2165,1698,55,6,0,0,1761,297,71,6,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,72,12,6,0,0,93,3,0,4,0,0,8,0,0,0,0,0,0,375,88,11,0,0,483,29,24,0,0,0,54,15,0,0,0,0,19,4045,395,24,0,5,4466
111011214,1813,459,134,0,0,2402,1756,136,55,0,0,1951,571,248,137,5,0,964,9,77,5,0,0,97,5,5,0,0,0,8,163,67,25,0,0,253,13,3,0,0,0,19,6,0,0,0,0,8,768,401,177,4,0,1346,57,19,0,0,0,88,48,8,0,0,0,60,4445,1021,370,10,4,5847
111021215,1030,71,22,30,0,1154,1350,25,8,0,4,1382,371,40,17,0,0,426,214,74,8,0,0,304,34,27,7,0,0,65,123,10,7,0,0,146,16,4,0,16,0,36,4,0,0,0,0,4,757,159,41,16,3,981,51,53,5,0,0,109,33,5,4,5,0,51,3226,320,72,52,7,3684
111021216,1429,14,12,0,0,1454,1200,9,4,0,0,1221,608,63,15,0,0,695,15,0,0,0,0,15,5,0,0,0,0,3,168,9,11,0,0,181,13,0,0,0,0,13,3,0,0,0,0,3,810,75,27,0,3,908,30,3,0,0,0,33,46,3,0,0,0,48,3511,102,41,0,3,3667
111021217,1361,40,29,0,0,1427,2620,28,10,0,0,2659,801,69,20,0,5,891,115,38,7,0,0,159,32,9,30,0,0,71,164,12,4,0,0,181,21,4,9,0,0,33,3,0,4,0,0,5,1134,126,75,0,5,1344,26,15,54,0,0,94,28,3,15,0,0,55,5173,222,188,3,3,5589
111021218,2136,187,28,93,4,2454,2103,55,11,5,0,2172,762,100,79,0,5,946,15,26,3,0,0,40,18,16,10,0,0,47,286,12,16,5,0,316,62,21,5,9,19,111,5,0,0,0,0,11,1137,174,122,15,27,1471,151,294,9,6,4,464,91,29,0,12,3,132,5620,736,168,136,34,6696
111021219,1941,228,84,8,0,2262,1595,93,15,5,0,1701,544,148,51,0,0,745,228,62,44,0,0,335,16,12,12,0,0,42,175,23,10,0,0,210,23,4,0,18,0,49,4,0,3,0,0,7,993,242,125,23,3,1381,55,24,9,0,0,86,51,17,11,3,0,81,4633,595,244,31,7,5510
111021220,1533,40,20,9,0,1600,1315,21,4,0,0,1348,360,41,5,7,0,413,0,0,0,0,0,0,0,5,0,0,0,4,124,14,4,0,0,134,12,26,0,0,0,39,5,0,0,0,0,3,495,84,12,7,4,599,19,0,31,0,0,46,31,7,0,0,0,38,3393,155,67,20,4,3638
111021221,820,5,0,0,0,822,1244,6,3,0,0,1254,234,11,11,4,0,255,7,0,0,0,0,5,7,3,0,0,0,9,100,0,0,0,0,105,7,0,0,0,0,7,0,0,0,0,0,0,357,19,9,4,0,384,79,8,0,0,0,91,22,0,0,0,0,22,2516,35,11,7,0,2579
111031222,1947,168,42,0,0,2156,2071,128,72,0,0,2276,664,243,228,8,4,1150,45,50,24,0,0,129,10,15,0,0,0,22,215,47,33,0,0,298,60,12,3,0,0,77,5,0,5,0,0,7,997,364,300,8,3,1682,40,16,6,0,0,63,36,6,3,0,0,52,5103,683,422,11,6,6221
111031223,1134,24,4,0,4,1169,1077,29,5,0,0,1114,395,70,15,0,0,482,159,29,0,0,0,189,54,23,0,0,0,81,179,10,3,0,0,193,20,0,0,0,0,24,7,0,0,0,0,7,824,132,15,0,0,968,28,4,0,0,0,35,39,3,4,0,0,51,3110,199,30,0,3,3336
111031224,1302,165,127,4,0,1590,1070,161,107,4,6,1340,586,305,312,36,4,1245,8,99,370,0,0,471,12,27,38,0,0,82,201,65,51,8,5,314,17,8,9,0,0,35,0,3,10,0,0,13,829,501,783,37,4,2157,27,25,42,0,0,91,32,20,29,0,0,75,3258,860,1087,50,13,5263
111031225,2034,231,48,3,0,2322,2055,132,70,4,0,2262,773,271,259,0,6,1306,143,103,34,0,0,280,14,48,25,0,0,74,243,68,64,0,0,380,8,8,6,0,0,19,7,0,0,0,0,8,1186,492,382,3,5,2073,33,18,3,0,0,55,43,17,14,0,0,77,5351,899,522,11,6,6787
111031226,1267,75,0,0,0,1342,2538,106,3,0,0,2652,763,205,22,0,0,992,50,24,0,0,0,74,27,0,0,0,0,26,171,23,0,0,0,192,37,0,0,0,0,41,4,0,0,0,0,4,1052,252,24,0,0,1324,25,11,0,0,0,39,29,5,0,0,0,36,4912,444,34,0,0,5391
111031227,1375,183,12,3,0,1564,1930,152,32,3,0,2123,996,427,162,43,8,1634,12,189,102,0,0,306,13,43,23,0,0,86,351,51,29,8,8,435,15,11,0,3,5,28,7,3,0,0,0,12,1395,729,323,53,19,2501,51,35,0,0,0,83,55,21,8,0,0,80,4797,1118,368,56,20,6360
111031228,1600,300,100,0,3,2003,1353,191,134,0,0,1684,330,356,528,0,6,1207,4,72,149,0,0,226,0,12,14,0,0,27,137,81,92,0,0,308,12,5,5,0,0,22,4,0,0,0,0,5,480,530,782,0,5,1797,38,12,13,0,0,63,17,12,16,0,0,44,3491,1042,1050,0,10,5584
111031229,337,394,834,3,5,1569,230,343,614,0,5,1188,99,464,1766,17,15,2374,3,121,259,0,5,393,0,4,33,0,0,39,32,102,279,3,3,420,0,8,23,0,0,39,5,0,8,0,0,12,144,710,2374,29,22,3273,8,11,32,0,0,52,3,15,28,4,3,51,716,1474,3876,31,33,6129
