SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
116011307,0,5,0,0,0,6,0,5,0,20,0,0,0,0,0,10,0,0,0,15,49,42,39,18,155,140,47,75,5,559,4,9,5,3,20,38,6,14,0,101,408,70,30,26,72,134,33,74,20,860,15,15,15,6,99,85,20,35,0,295,65,91,61,33,74,78,27,45,3,482,67,74,32,9,25,18,0,15,5,249,41,35,51,28,111,117,34,79,11,508,8,12,7,7,36,56,8,10,0,138,4,5,7,7,85,113,26,45,4,291,12,7,3,4,15,26,3,7,0,77,18,40,18,18,112,189,29,65,0,502,47,20,10,11,38,41,8,10,0,190,41,12,16,6,129,101,39,28,4,376,29,43,13,15,67,51,10,31,0,260,25,41,27,25,113,83,11,26,0,356,14,7,3,0,14,10,0,7,0,48,50,36,25,11,39,48,14,28,5,246,37,27,20,11,77,75,9,41,51,349
116011560,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,5,0,0,0,9,40,13,26,7,111,74,24,32,3,329,0,5,3,0,15,20,0,6,0,47,134,21,14,16,33,58,0,19,4,301,3,11,10,3,51,32,5,17,4,131,31,51,33,16,44,32,9,10,4,239,33,38,28,11,10,6,0,7,3,144,40,33,58,22,91,94,29,52,7,422,3,4,0,0,18,16,0,0,0,48,5,3,0,3,45,41,9,3,3,111,4,0,8,0,16,10,0,0,0,44,7,24,7,0,42,63,5,21,0,170,15,16,18,8,23,16,0,3,0,107,11,12,3,3,63,44,16,14,0,165,9,23,5,5,34,25,3,3,0,103,12,15,21,15,58,31,14,10,3,188,6,0,4,0,3,0,0,5,0,22,21,13,9,4,19,25,7,12,0,114,16,15,13,13,49,40,13,14,32,193
116011561,0,6,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,3,0,5,50,33,25,12,120,104,28,32,3,401,3,4,0,5,13,19,4,12,0,55,196,44,20,14,54,72,17,30,12,457,6,16,14,4,56,62,11,23,0,185,27,54,46,19,90,64,9,16,9,327,44,59,28,10,23,17,3,7,3,198,39,54,80,28,137,112,42,84,9,591,3,3,3,0,27,24,5,4,0,71,6,4,8,5,55,61,6,9,4,164,0,6,3,0,9,12,3,3,6,32,9,16,20,12,61,92,10,13,0,233,32,27,23,11,32,18,10,7,0,159,13,12,17,12,87,48,13,18,3,216,8,17,12,10,34,16,6,7,4,109,14,25,22,17,103,48,4,14,3,253,14,0,0,0,7,5,0,0,0,24,26,20,11,12,38,29,6,11,0,144,17,31,26,14,84,59,7,11,53,306
116011626,0,0,3,0,0,4,4,3,0,12,0,0,0,0,5,7,0,6,0,7,33,23,19,17,121,84,15,39,8,366,3,3,0,0,17,30,7,11,0,66,208,36,16,13,61,75,8,31,6,451,5,14,11,7,70,48,12,11,4,180,27,35,44,29,93,55,10,16,0,317,30,45,26,6,18,14,4,8,0,159,26,32,55,20,94,101,28,57,9,428,5,9,4,5,27,35,7,9,0,90,8,7,3,8,61,82,8,27,0,198,9,9,6,0,13,5,0,0,0,46,15,19,10,6,71,103,12,25,0,259,22,15,7,3,15,19,4,8,0,95,7,6,8,5,62,46,23,18,0,183,12,18,14,3,33,23,3,13,0,123,19,24,21,23,67,47,10,22,0,226,10,3,3,0,4,0,0,0,0,26,23,15,13,6,34,23,6,10,0,140,22,19,18,7,55,49,8,15,36,241
116011627,0,0,0,0,3,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,28,17,17,18,74,61,13,23,0,246,0,0,0,0,10,16,4,8,0,40,109,31,21,7,49,57,17,19,3,311,9,4,6,5,59,32,3,13,0,136,27,40,27,11,57,49,12,11,8,242,33,32,19,8,23,12,3,0,6,137,19,23,36,15,65,65,9,31,10,283,3,9,0,3,28,21,4,5,0,74,0,9,0,7,72,74,7,10,0,178,4,3,9,0,0,6,0,5,0,28,9,16,10,3,92,163,6,24,3,325,18,14,6,7,21,18,3,5,0,96,5,10,7,3,74,39,12,10,0,154,6,26,6,5,30,15,4,11,4,101,6,10,11,12,59,59,9,8,0,184,7,3,0,0,4,0,0,0,0,23,13,11,5,5,18,14,7,5,0,69,27,14,16,9,41,34,9,6,40,182
116021309,0,0,0,0,0,5,0,3,0,18,0,0,0,0,6,0,0,3,0,8,16,10,14,10,94,108,22,39,0,306,0,3,3,0,19,20,3,5,0,46,136,24,12,7,43,72,15,40,6,353,3,15,16,8,65,78,19,37,0,237,46,70,37,25,63,85,20,23,5,378,38,73,19,10,10,15,3,4,0,178,36,32,39,12,83,103,24,41,5,386,6,9,0,3,30,45,6,17,0,118,0,4,13,11,95,176,21,53,0,381,6,6,3,0,14,27,0,8,0,75,14,29,18,14,105,219,34,71,9,507,22,9,8,3,19,24,4,7,5,99,20,3,3,0,126,73,32,22,5,287,18,34,15,9,38,29,6,22,0,173,14,16,22,14,88,85,12,20,0,282,14,6,0,0,5,3,3,6,0,42,18,22,15,0,35,40,5,15,5,155,17,17,14,10,50,55,9,15,30,215
116021562,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,24,24,6,6,0,83,0,0,0,0,8,6,4,0,0,17,50,16,3,0,14,30,3,9,3,116,5,0,0,4,14,13,8,8,0,50,5,14,7,0,17,17,7,3,4,89,8,19,0,4,5,6,5,0,0,44,9,8,12,0,14,18,5,14,0,81,3,0,0,0,10,12,0,3,0,30,0,3,0,0,31,20,0,12,0,66,0,3,0,0,3,5,0,4,0,15,4,0,4,0,32,41,0,12,0,98,3,0,6,0,15,6,4,4,0,37,3,0,6,0,33,14,5,3,0,71,3,9,0,0,16,9,4,4,0,44,5,6,5,0,19,13,0,7,0,60,3,0,0,0,4,0,0,0,0,12,0,4,4,0,6,12,9,8,0,43,9,3,0,0,14,16,3,3,9,54
116021563,0,3,6,0,7,4,0,0,0,25,5,0,0,0,0,6,0,0,0,16,38,23,25,30,190,154,48,60,5,571,6,5,5,0,16,35,12,15,0,92,327,81,30,10,76,136,26,47,10,729,15,16,15,7,99,85,17,39,0,285,46,98,86,26,116,146,27,48,3,591,47,90,44,7,27,17,5,6,5,256,47,53,77,23,132,178,45,92,7,665,7,6,8,5,62,61,8,18,0,171,4,17,11,11,181,191,22,46,0,481,8,8,0,3,25,22,10,12,0,91,10,22,26,9,190,276,34,59,4,630,27,27,21,3,32,41,5,7,3,163,21,25,19,5,163,119,36,30,6,422,15,38,11,10,66,71,17,28,0,245,19,19,42,23,121,93,17,19,5,355,20,6,8,0,12,7,0,4,0,54,23,20,18,10,65,53,20,28,0,229,17,27,34,14,84,92,19,19,52,364
116021628,4,0,0,0,0,6,0,6,0,20,0,0,0,0,3,5,0,4,0,13,32,20,10,13,116,148,43,68,0,446,4,0,0,3,24,28,9,12,0,78,196,54,16,14,71,127,25,75,5,579,4,16,11,4,65,101,15,44,0,262,53,73,46,24,80,120,33,60,8,480,42,84,23,16,20,15,5,12,0,216,39,20,18,17,90,108,22,64,3,384,8,5,5,4,59,77,16,22,0,190,7,14,5,11,143,223,29,45,4,494,7,0,5,5,17,27,9,16,0,85,20,32,19,25,135,296,58,86,4,673,25,14,10,0,18,29,5,11,0,115,19,15,11,5,178,113,31,44,4,417,19,40,11,18,60,71,18,26,8,263,9,16,22,15,95,96,15,26,0,292,11,9,4,3,10,7,0,8,0,50,18,16,9,7,28,29,11,16,4,120,28,13,17,5,65,78,14,35,35,284
116021629,0,6,4,3,10,0,0,9,0,35,0,0,0,0,3,0,3,4,0,14,16,13,17,11,125,77,25,34,4,319,3,0,0,0,15,16,3,6,0,44,130,32,20,3,58,87,16,46,11,401,14,7,14,3,95,63,10,17,0,223,35,34,47,24,93,78,21,24,6,355,30,26,15,10,25,4,3,4,5,131,31,32,33,18,130,123,41,81,6,480,11,10,3,3,74,43,8,3,0,141,12,3,5,9,144,121,13,21,0,332,4,3,0,0,20,13,7,4,0,50,4,16,16,6,126,201,19,30,5,427,10,8,5,7,29,25,5,3,0,93,9,12,4,10,112,52,16,11,5,226,9,9,10,8,43,24,7,11,0,122,11,23,19,18,101,85,7,26,0,291,6,4,0,0,6,12,0,0,0,27,14,10,6,8,26,18,4,9,0,101,14,13,7,9,52,37,0,15,42,185
116021630,0,7,3,0,7,8,0,3,0,26,0,0,0,0,0,5,0,0,0,13,29,12,7,7,66,88,28,33,0,268,3,3,4,0,15,9,3,6,0,47,252,66,20,14,62,100,19,56,16,606,6,7,5,10,55,51,13,18,4,168,35,39,42,15,60,62,11,18,4,287,31,52,13,14,13,17,3,0,7,145,27,19,16,15,78,58,25,53,0,295,8,3,0,0,43,36,4,6,4,104,5,3,3,0,50,71,9,12,0,158,3,0,0,0,8,13,4,7,0,39,5,9,11,5,84,119,18,35,0,293,18,15,13,6,23,24,6,4,0,104,13,12,7,0,83,57,13,19,3,208,14,16,4,3,37,26,3,15,0,118,8,16,27,19,79,43,12,16,4,210,5,4,0,0,0,6,0,0,0,24,14,19,12,9,32,35,6,15,0,137,28,14,9,14,40,49,6,14,30,210
116021631,0,0,3,0,3,4,4,3,0,16,0,0,0,0,0,0,0,0,0,9,12,11,3,3,61,69,13,28,0,197,6,5,0,0,13,18,0,3,0,54,95,29,13,6,34,55,7,31,10,291,3,5,3,0,46,50,6,12,0,137,19,26,17,13,40,64,10,24,0,211,13,28,7,4,10,11,0,6,0,84,19,16,17,7,63,81,14,35,4,251,3,8,0,0,41,40,4,4,0,106,5,4,4,8,98,131,14,23,5,284,5,3,0,0,14,10,3,4,0,39,4,10,11,6,84,157,21,29,7,322,11,4,7,5,20,20,0,0,0,74,9,8,6,0,73,49,12,10,0,165,4,9,4,0,23,12,6,7,0,71,11,16,11,7,65,41,4,8,4,158,4,3,0,0,7,7,0,0,0,25,12,10,7,0,20,17,0,10,0,89,12,8,4,0,32,17,5,6,31,115
116021632,0,6,0,0,4,5,0,0,0,22,0,0,0,0,6,3,0,7,0,18,26,32,23,19,146,139,41,58,8,482,7,3,0,0,28,49,5,18,0,106,235,53,34,13,106,140,17,62,12,677,11,9,7,4,108,110,20,20,3,293,45,79,53,26,115,157,27,39,5,555,57,68,36,16,32,23,4,17,0,266,31,44,53,38,146,144,45,76,11,582,9,17,3,13,69,109,12,14,3,247,12,18,8,15,249,308,18,39,10,670,6,11,12,5,29,27,5,14,0,108,23,23,21,23,254,496,31,72,6,952,23,16,17,7,36,46,7,7,5,166,14,10,7,11,177,131,27,28,3,407,10,31,20,5,75,53,11,21,0,218,9,26,30,27,131,93,11,36,9,373,16,7,3,0,15,10,0,4,0,49,25,19,11,4,48,41,9,10,0,167,31,22,20,14,63,96,12,14,75,353
116021633,0,0,6,0,3,0,0,0,0,7,0,3,0,0,3,3,0,0,0,5,20,10,12,7,82,76,17,31,0,260,0,0,0,0,14,17,4,4,0,41,127,22,12,6,30,59,8,36,0,299,3,10,4,3,44,64,9,24,0,150,24,49,23,18,53,45,10,30,0,256,27,43,20,3,17,9,0,3,3,119,25,17,18,10,42,69,13,44,0,242,3,7,0,3,32,29,3,6,0,91,0,8,3,10,78,123,19,33,7,278,3,5,3,3,12,14,5,4,0,53,16,16,13,12,90,181,23,53,8,399,11,9,6,0,13,17,4,5,0,72,6,6,0,0,52,46,16,20,0,154,20,18,6,3,40,32,14,10,0,154,11,21,16,13,51,57,12,18,3,207,9,4,0,0,3,9,0,0,0,23,16,16,6,0,13,29,11,8,4,104,14,13,5,4,29,42,13,8,23,153
116031313,0,0,0,0,6,4,5,0,0,19,5,0,0,0,0,5,0,0,0,10,37,18,17,10,126,94,24,23,8,352,3,5,3,3,22,9,0,13,3,63,148,30,15,15,42,57,10,23,13,353,14,3,0,5,65,37,7,11,0,141,28,38,39,22,47,55,14,16,10,272,15,34,16,8,15,5,0,3,0,102,32,40,39,38,88,92,40,66,12,446,5,0,0,0,10,8,0,0,0,32,4,0,0,0,19,15,0,5,0,40,3,4,4,0,3,3,6,5,0,32,10,8,3,4,13,23,8,6,0,78,24,21,14,14,18,18,5,4,7,111,19,8,11,0,51,31,13,8,3,146,8,5,6,8,16,6,0,3,7,59,13,14,14,13,43,27,5,8,0,132,7,0,4,0,0,0,0,3,0,16,20,11,12,9,27,21,12,9,0,123,35,20,20,13,72,46,6,27,70,308
116031314,0,0,0,0,0,4,0,0,0,8,0,0,0,0,7,0,0,0,0,7,26,15,18,7,101,65,13,27,0,273,4,3,0,0,16,6,0,0,0,34,118,18,12,6,35,34,8,14,4,251,3,5,3,4,41,25,6,12,0,109,19,32,24,14,61,28,6,17,3,202,9,30,17,0,10,3,0,4,0,80,20,26,39,24,70,66,22,32,5,298,0,3,3,6,12,12,0,0,3,42,0,6,0,4,30,22,3,7,0,71,0,0,0,0,0,3,0,0,0,12,0,8,0,3,35,35,8,8,0,100,6,3,8,3,15,7,0,0,0,54,8,3,9,3,48,19,16,14,0,113,0,8,4,8,16,10,0,6,0,55,8,12,10,12,41,33,3,5,0,111,8,0,0,0,3,4,0,0,0,19,11,15,4,3,10,13,0,0,0,60,6,13,8,4,37,34,9,0,26,150
116031315,0,0,0,0,3,5,3,4,0,21,0,0,0,0,8,4,3,0,0,13,61,37,39,21,245,190,57,51,9,709,3,0,7,4,17,29,8,15,0,88,252,44,22,13,68,108,19,40,11,570,10,13,5,3,78,58,20,26,0,214,52,86,82,40,106,96,12,35,8,513,46,54,30,16,28,10,0,3,6,197,62,52,69,38,179,190,34,96,13,732,10,7,3,3,36,34,0,4,0,93,3,3,3,3,79,64,14,16,0,186,4,6,6,0,10,12,3,4,0,47,10,21,16,6,78,80,10,17,0,245,29,22,10,11,39,30,3,3,3,145,21,16,14,8,115,74,33,14,4,304,7,18,12,12,33,32,6,13,0,141,14,26,29,28,103,77,20,16,0,313,21,3,4,0,7,10,0,0,0,43,30,27,20,9,52,50,3,18,6,215,40,25,16,24,93,68,17,11,67,358
116031316,0,0,0,0,14,3,0,0,0,24,0,0,0,0,4,0,0,0,0,5,45,26,27,15,131,110,39,48,9,446,8,6,8,4,27,17,8,14,5,93,187,36,13,10,58,77,13,37,10,437,6,3,9,6,75,60,17,17,0,195,39,45,50,11,88,69,22,16,9,349,37,43,17,7,10,13,0,4,5,138,39,45,38,25,139,130,37,88,9,552,6,4,4,0,27,12,0,3,3,61,3,0,6,6,48,31,9,3,0,110,3,0,3,0,11,13,0,5,0,41,9,11,10,4,50,51,10,12,0,147,18,11,18,12,30,20,9,3,8,127,22,3,12,4,81,48,13,15,4,202,3,12,6,7,46,9,0,17,0,103,17,18,21,14,68,43,3,20,0,211,12,3,0,0,8,5,0,4,0,23,14,21,8,5,33,35,9,8,3,140,26,31,14,17,59,60,10,23,76,314
116031317,0,0,6,0,3,4,0,3,0,27,0,0,0,0,4,0,0,0,0,9,48,32,32,14,177,111,24,38,7,477,10,6,3,4,20,16,4,10,0,65,189,34,21,10,67,75,12,26,12,441,5,12,9,13,83,53,9,10,3,199,54,64,66,44,98,68,15,15,14,438,43,54,35,6,19,14,4,10,4,194,47,41,64,36,145,126,38,78,17,594,6,9,0,0,32,32,8,0,0,74,4,5,0,6,50,43,10,0,3,120,3,3,4,5,23,6,6,3,0,43,8,16,8,6,83,73,14,10,0,226,18,28,21,11,35,25,3,9,0,145,7,11,7,10,93,42,25,20,0,222,16,25,8,3,41,24,0,8,0,125,17,33,18,29,102,60,17,20,9,298,15,6,0,5,5,4,3,0,0,33,22,24,13,5,33,32,13,5,4,148,33,45,34,10,104,54,11,15,73,383
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,3,5,0,3,3,0,3,0,20,5,0,0,0,3,3,0,5,0,13,45,31,39,31,212,169,36,54,0,624,7,7,3,4,22,23,12,11,0,83,241,37,14,10,78,92,11,33,8,520,14,8,15,4,95,66,12,22,3,246,58,69,73,23,148,88,22,26,4,510,38,61,42,15,32,13,6,10,6,234,63,46,45,32,166,172,47,101,12,682,9,3,9,0,40,32,7,3,0,102,3,8,0,5,75,72,16,13,0,195,10,6,12,0,15,12,5,8,0,66,11,23,14,15,88,108,18,27,3,301,33,14,22,12,53,15,8,13,4,171,35,15,11,10,113,58,20,11,0,272,11,19,10,4,54,32,4,16,0,150,19,19,32,42,109,102,10,16,4,351,24,4,4,4,9,0,0,0,0,49,23,28,14,17,54,42,12,17,4,209,29,21,29,9,103,60,13,20,50,345
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,6,0,11,0,31,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,4,0,0,0,4
117011321,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,12,8,16,4,47,70,11,23,0,192,0,5,0,0,15,9,4,10,0,37,78,50,47,20,55,162,44,110,10,573,5,11,4,5,31,39,13,15,3,124,20,35,25,15,44,48,10,17,0,208,36,52,11,6,15,17,3,14,0,156,33,22,35,21,83,103,40,78,5,410,0,10,4,3,26,33,4,17,0,97,4,0,0,8,34,59,13,38,0,164,0,4,7,0,18,20,10,12,0,71,6,19,14,7,54,94,19,74,3,295,3,20,5,5,18,27,3,21,0,105,14,11,12,9,109,81,28,55,5,319,6,20,8,5,65,42,14,21,4,190,11,11,13,10,44,50,6,19,0,173,21,7,12,3,8,11,3,7,0,73,14,16,17,7,31,21,4,17,0,129,8,14,11,5,27,47,5,20,33,164
117011323,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,14,12,9,52,43,15,18,3,177,0,0,5,0,10,14,0,0,0,34,99,55,63,29,50,151,29,141,13,628,0,7,12,0,33,31,0,11,0,93,30,53,40,16,62,48,7,17,0,280,37,58,25,8,24,26,9,19,4,220,37,42,42,19,65,74,21,46,5,356,4,5,7,0,16,22,8,13,0,77,5,3,3,6,43,63,22,38,0,191,0,4,10,5,16,19,5,15,0,81,7,27,13,12,73,94,33,69,0,331,8,19,14,5,20,17,0,9,0,102,18,8,12,5,78,71,24,53,3,261,17,33,14,8,43,40,12,24,0,188,18,33,18,18,50,40,11,23,0,209,13,4,7,0,14,15,0,4,0,63,19,19,20,8,24,25,7,11,0,133,11,21,19,10,34,52,10,14,38,209
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,10,13,8,10,31,20,4,8,0,97,0,0,0,0,5,3,0,0,0,20,23,29,27,8,30,63,16,48,3,245,0,0,4,5,19,20,6,5,0,66,19,36,35,22,52,32,6,13,0,220,40,54,13,9,20,4,3,6,3,151,21,40,24,17,67,46,8,27,8,247,6,5,5,0,5,13,0,9,0,41,0,4,3,0,26,35,11,12,0,97,0,0,3,0,11,14,6,0,0,35,3,14,7,9,44,70,11,18,0,166,6,22,10,3,21,14,0,4,0,89,3,7,0,0,52,28,8,17,0,117,7,12,7,0,28,15,8,9,0,95,9,11,13,9,27,34,0,12,0,112,11,13,5,0,4,8,0,0,0,47,10,8,8,6,19,11,0,4,4,68,11,15,5,3,24,21,7,13,21,114
117011635,6,0,5,0,4,0,0,0,0,9,0,0,0,0,5,5,0,4,0,10,4,29,30,17,82,58,19,33,0,273,3,0,6,0,8,14,5,11,0,55,107,83,89,35,83,181,45,142,17,791,6,11,18,9,54,58,9,11,6,181,52,75,117,36,100,101,13,37,4,536,176,176,121,40,67,43,3,13,19,655,57,71,100,47,129,129,39,64,7,641,7,3,3,7,48,71,4,20,0,166,5,7,19,3,148,175,29,78,0,471,9,16,14,7,18,29,11,22,0,130,15,39,36,18,220,309,43,108,11,801,20,29,34,9,43,40,3,19,3,200,21,22,19,5,130,126,36,70,9,424,16,38,13,4,63,44,10,18,0,199,13,17,22,16,60,67,11,34,0,238,29,11,8,6,18,22,0,15,0,106,24,15,30,6,43,47,4,21,0,190,22,25,46,18,88,57,17,24,84,386
