SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
126021499,2251,6966,66,161,292,658,361,819,323,502,144,230,116,190,0,0,0,0,581,921,0,0,0,4,0,0,3,3,4,12,9,9,3206,8724,325,..,3529,8724
126021500,1557,4715,261,637,2451,5685,2714,6325,312,476,1463,2954,743,1488,2767,5516,14,41,5293,10473,4,3,0,0,0,0,0,0,4,3,49,78,9618,21604,1456,..,11071,21604
126021501,3400,10190,264,654,297,860,564,1514,129,184,59,134,233,476,1082,2193,20,40,1531,3023,0,0,0,0,0,0,4,11,4,11,3,8,5503,14741,334,..,5840,14741
126021503,2598,7969,387,964,215,631,599,1599,252,555,1120,1979,2943,6030,463,944,29,67,4802,9574,0,0,0,0,0,0,52,89,52,89,10,11,8063,19241,815,..,8869,19241
126021590,1133,3489,83,190,119,319,202,512,10,29,0,0,0,0,0,0,3,8,10,34,0,0,0,0,0,0,0,0,0,0,0,0,1350,4039,87,..,1432,4039
126021722,1825,5653,272,678,137,416,414,1096,9,18,0,9,0,0,0,0,17,25,24,51,0,0,0,0,0,0,0,0,0,0,0,0,2262,6796,112,..,2370,6796
126021723,3496,11003,703,1773,489,1446,1195,3217,85,203,909,1917,668,1460,143,337,37,75,1837,3996,0,0,0,0,0,3,45,112,49,120,13,26,6591,18360,544,..,7140,18360
126021724,3684,11151,444,1053,438,1200,881,2256,309,509,1755,3251,354,833,634,1328,29,63,3081,5983,0,0,0,0,0,0,3,6,3,6,17,25,7666,19416,758,..,8427,19416
126021725,924,2849,93,226,137,338,227,564,29,69,296,479,2261,5051,1132,2302,4,9,3726,7909,0,0,0,0,0,0,3,7,3,7,3,3,4882,11324,484,..,5366,11324
127011504,4310,14537,48,92,210,473,257,565,389,630,237,364,18,45,0,0,102,301,750,1343,0,0,0,0,0,0,0,8,5,8,15,25,5332,16479,481,..,5816,16479
127011505,3307,10922,12,44,103,293,113,342,8,11,25,38,0,0,0,0,32,79,67,127,0,0,0,0,0,3,4,4,3,6,85,259,3573,11653,253,..,3834,11653
127011592,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,24,0,..,9,24
127011593,1767,6439,11,25,82,252,89,275,0,0,0,0,0,0,0,0,8,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1863,6725,52,..,1913,6725
127011594,2912,10561,198,556,400,1237,601,1793,3,3,0,0,0,0,0,0,31,86,32,95,0,0,0,0,0,0,0,0,0,0,5,12,3545,12462,100,..,3651,12462
127011595,3074,11315,128,364,268,868,397,1235,0,0,0,0,7,20,0,0,16,38,23,60,0,0,0,0,0,0,0,0,0,0,5,11,3499,12618,86,..,3582,12618
127011596,3352,12158,51,142,144,463,193,606,0,0,0,0,0,0,0,0,18,65,18,65,0,0,0,0,0,0,0,0,0,0,5,12,3564,12843,85,..,3655,12843
127011597,4198,15661,25,68,264,851,290,921,20,31,0,0,0,0,0,0,10,26,32,66,0,0,0,0,0,0,0,3,0,3,4,13,4522,16657,96,..,4623,16657
127011726,1482,4375,14,39,36,97,51,139,0,0,0,0,0,0,0,0,5,17,5,17,0,0,0,0,0,0,0,0,4,5,5,16,1549,4546,68,..,1620,4546
127011727,4197,13522,34,93,87,227,120,321,13,24,0,0,0,0,0,0,13,25,29,45,0,0,0,0,0,0,0,0,0,0,3,14,4350,13902,141,..,4495,13902
127011728,3625,11846,18,60,23,79,43,137,0,0,0,0,0,0,0,0,16,35,16,35,0,8,88,124,0,0,3,0,93,138,8,25,3785,12181,228,..,4013,12181
127011729,4485,15235,206,510,398,1160,603,1671,26,52,0,0,0,0,0,0,29,75,57,121,0,0,0,0,0,0,0,9,0,9,15,35,5164,17062,269,..,5430,17062
127021509,4018,14244,214,569,416,1169,624,1738,10,14,22,43,120,244,0,0,53,121,205,430,0,0,0,0,0,0,4,11,4,11,13,20,4862,16440,212,..,5073,16440
127021510,5264,17585,150,308,110,315,264,626,15,37,0,0,0,0,0,0,124,369,134,403,0,0,0,0,0,0,3,13,3,13,8,35,5678,18656,186,..,5866,18656
127021511,3309,11905,106,198,1383,4175,1488,4377,681,1757,1549,3651,213,517,0,0,91,255,2536,6170,0,0,0,0,0,0,18,31,18,37,27,60,7377,22552,659,..,8038,22552
127021512,4446,15149,95,251,420,1264,516,1517,67,182,13,14,7,15,0,0,79,219,165,424,0,0,0,0,0,0,10,27,10,27,14,40,5154,17158,225,..,5379,17158
127021513,4148,15032,84,211,1033,3193,1117,3403,243,569,239,562,466,1091,0,0,68,193,1018,2415,0,0,0,0,0,0,6,21,6,21,24,50,6309,20919,343,..,6652,20919
127021514,2590,8967,78,211,168,534,244,744,0,0,0,0,0,0,0,0,53,143,53,143,0,0,0,0,0,0,0,0,0,0,5,12,2890,9866,78,..,2963,9866
127021515,2299,7897,130,280,673,2312,800,2596,507,1165,580,1311,1043,2432,554,1325,51,173,2739,6406,0,0,0,0,0,4,3,10,7,10,30,75,5876,16993,517,..,6398,16993
127021516,4431,15547,186,515,898,3208,1081,3724,176,364,18,60,23,84,0,0,88,278,316,783,0,0,0,0,0,0,4,3,4,3,29,99,5856,20163,297,..,6155,20163
127021517,2202,7500,66,173,122,420,190,597,31,37,0,0,68,133,0,0,56,174,147,343,0,3,0,0,0,0,6,7,3,13,4,11,2545,8460,97,..,2643,8460
127021518,1139,3960,20,41,0,5,26,42,0,0,0,0,0,0,0,0,22,58,22,58,0,0,0,0,0,0,3,6,4,8,3,3,1183,4073,84,..,1271,4073
127021519,4844,15804,198,509,415,1355,609,1867,359,642,5,9,0,0,0,0,86,238,450,892,59,69,0,0,0,0,3,5,60,77,19,51,5984,18687,328,..,6308,18687
127021520,2928,9702,80,225,193,605,267,824,7,29,0,0,0,0,0,0,33,113,45,139,0,0,0,0,0,3,0,0,0,3,6,15,3247,10684,96,..,3345,10684
127021521,7,12,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0,..,12,19
127031522,3538,11993,260,528,970,2706,1228,3234,31,38,71,153,70,210,0,0,34,91,203,487,0,0,0,0,0,0,0,3,0,3,12,25,4979,15749,278,..,5258,15749
127031523,5292,16952,104,287,735,1940,837,2225,13,31,171,327,125,264,0,0,28,69,340,687,0,0,0,0,0,0,0,0,0,0,8,7,6472,19872,283,..,6756,19872
127031524,5512,17401,37,78,653,1797,688,1877,136,177,0,0,0,0,0,0,25,55,160,237,0,0,0,0,0,0,0,5,0,5,3,9,6368,19526,206,..,6573,19526
127031599,2700,9230,97,217,576,1493,669,1712,87,118,157,217,99,223,0,0,69,202,420,757,0,0,0,0,0,0,0,6,0,6,7,21,3805,11721,290,..,4088,11721
127031601,477,1288,30,44,90,192,121,239,348,631,562,1104,381,965,460,1131,0,13,1761,3846,0,0,0,0,0,0,0,3,0,3,12,19,2369,5395,345,..,2721,5395
127031730,2792,10216,62,204,146,410,205,613,3,20,0,0,71,145,227,417,28,81,332,672,0,0,0,0,0,0,0,0,0,0,19,67,3349,11566,268,..,3616,11566
127031731,348,1109,151,321,68,185,211,508,380,790,2209,4957,846,2279,2643,5894,6,8,6077,13914,0,0,0,0,0,0,12,27,12,27,26,52,6666,15609,1170,..,7837,15609
127031732,2313,7848,57,134,836,2243,898,2375,188,389,643,1400,184,385,0,0,59,165,1070,2335,0,0,0,0,0,0,12,22,12,22,12,35,4308,12621,396,..,4702,12621
127031733,3838,14285,24,60,261,629,284,687,0,0,0,0,0,0,0,0,20,51,20,51,0,0,0,0,0,0,0,0,5,4,0,7,4140,15028,108,..,4251,15028
128011529,4369,13315,131,272,819,2021,949,2300,158,260,705,1259,163,303,0,0,11,21,1030,1846,0,0,0,0,0,0,21,51,21,51,6,9,6377,17516,311,..,6687,17516
128011530,3632,10895,317,611,938,2180,1254,2795,383,646,686,1425,1506,2891,348,699,20,53,2945,5717,61,90,0,0,0,0,0,5,60,93,18,37,7910,19542,566,..,8485,19542
128011531,3709,11230,196,412,1100,2400,1289,2808,20,51,316,605,461,703,0,0,15,41,823,1393,0,0,0,7,0,0,18,49,22,54,0,6,5849,15491,468,..,6312,15491
128011602,1505,4625,318,612,1138,2694,1453,3300,180,288,1261,2273,635,1199,269,480,13,37,2356,4284,0,0,0,0,0,0,0,0,0,0,4,15,5323,12223,495,..,5823,12223
128011603,3337,10331,297,555,699,1639,995,2191,17,40,0,0,0,0,0,0,11,16,30,58,0,0,0,4,0,0,0,0,0,4,9,20,4373,12600,165,..,4535,12600
128011604,3720,11006,42,91,469,1050,512,1141,1417,2379,2598,4773,1257,2363,523,933,24,55,5819,10504,0,0,0,0,0,0,84,168,84,168,16,29,10152,22838,1249,..,11402,22838
128011605,960,3167,0,0,50,116,50,116,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,4,0,0,1013,3288,41,..,1054,3288
128011606,1953,6070,82,164,384,922,470,1087,196,291,123,193,99,188,426,761,7,28,844,1461,0,0,0,0,0,0,9,17,5,16,9,17,3285,8651,230,..,3512,8651
128021533,1763,5279,88,200,145,337,240,543,202,295,0,0,73,130,0,0,5,7,283,435,3,3,30,46,0,0,0,3,31,54,7,8,2325,6307,85,..,2412,6307
128021534,3099,9871,7,24,118,315,124,337,0,6,36,57,22,40,0,0,9,13,66,116,0,0,0,0,0,0,0,0,0,0,4,4,3290,10331,106,..,3397,10331
128021535,5589,17480,50,123,960,2517,1010,2636,0,0,142,218,13,31,0,0,4,6,158,259,0,0,0,0,0,0,0,0,0,0,14,18,6775,20392,178,..,6953,20392
128021536,5586,17141,549,1480,605,1508,1150,2986,299,500,141,248,155,296,0,0,28,57,622,1096,0,0,0,0,0,0,14,31,18,30,10,14,7383,21277,314,..,7699,21277
128021537,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,23,3,..,10,23
128021538,3275,9718,314,572,1055,2427,1369,2994,611,1115,2229,4172,1853,3488,201,394,11,23,4905,9198,0,0,0,0,0,0,17,22,17,22,14,18,9577,21951,815,..,10391,21951
128021607,4663,14363,130,241,323,787,457,1035,169,352,494,936,82,148,0,0,15,25,764,1455,0,0,0,0,0,0,10,20,10,20,9,10,5893,16882,235,..,6129,16882
128021608,2227,6733,128,212,84,197,212,416,0,4,0,0,0,0,0,0,7,14,11,18,0,0,0,0,0,0,4,8,4,8,3,9,2452,7179,72,..,2519,7179
128021609,1078,3410,0,0,20,52,20,52,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,0,3,0,0,1104,3475,31,..,1136,3475
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
