SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
114011283,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,0,6,9,9,31,60,41,17,169,0,7,15,8,27,60,41,17,179,184,192,225,291,536,555,207,42,2224,23,15,19,31,38,35,23,7,177,207,208,258,327,604,649,268,64,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,4,4,0,17,0,0,5,4,6,4,4,0,21,182,188,244,313,569,530,212,57,2294,18,13,23,23,20,32,19,7,162,201,204,270,332,592,569,236,70,2473,0,0,6,0,0,0,0,0,10,0,0,0,0,3,0,0,0,3,0,6,11,13,30,64,39,18,187,3,7,17,15,36,64,39,18,203,359,379,473,605,1100,1094,417,96,4515,46,29,39,46,59,61,44,9,335,407,412,522,661,1193,1219,501,131,5054
114021284,3,0,0,0,0,0,0,0,6,0,0,0,10,6,0,0,0,13,3,3,18,32,42,110,125,118,442,4,3,13,37,47,110,125,118,457,570,350,479,699,734,865,731,195,4627,24,12,21,27,26,45,52,65,263,598,365,521,764,797,1025,904,378,5351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,13,10,5,56,0,0,0,7,15,13,10,5,58,502,347,608,834,916,1301,1053,370,5924,29,11,26,29,41,47,75,98,359,530,358,635,875,970,1364,1140,477,6344,0,0,0,5,0,0,0,0,9,0,0,0,10,6,0,0,0,13,3,8,18,36,61,125,134,118,499,8,8,17,50,63,125,134,118,518,1073,698,1085,1532,1647,2173,1787,568,10557,50,20,50,57,68,88,123,163,623,1131,722,1153,1638,1769,2383,2049,852,11698
114021285,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,9,7,19,22,34,16,6,124,0,13,11,23,26,34,16,6,129,393,378,361,384,378,250,124,15,2293,16,14,28,17,15,13,7,0,112,410,404,399,427,425,299,146,22,2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,5,4,0,17,0,0,4,7,0,5,4,0,17,352,407,375,467,391,292,128,26,2426,12,15,11,16,6,10,10,0,73,359,420,385,485,396,302,138,28,2521,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,12,9,25,26,41,16,6,141,0,13,12,31,26,41,16,6,146,744,785,731,853,769,539,251,37,4721,30,31,35,30,23,26,13,0,187,777,828,782,906,824,610,279,51,5049
114021286,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,9,15,14,39,64,54,32,221,0,11,13,15,44,64,54,32,228,465,586,611,585,576,552,342,83,3794,27,21,35,36,16,21,24,3,180,491,613,660,641,628,637,418,111,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,3,0,31,0,0,4,9,3,13,3,0,32,533,609,602,683,728,732,469,202,4556,25,31,24,35,20,25,21,18,201,564,638,622,723,757,766,493,221,4789,0,3,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,5,16,15,22,47,67,55,32,254,5,14,17,27,44,67,55,32,262,1004,1193,1205,1269,1300,1287,811,286,8354,45,47,56,75,40,45,46,26,376,1051,1254,1285,1364,1387,1404,914,338,8995
114021287,0,0,4,0,0,0,0,0,5,0,3,3,4,0,0,0,0,11,0,13,15,21,38,53,68,30,225,4,15,13,26,42,53,68,30,241,524,504,503,577,615,549,316,65,3655,39,24,25,35,36,33,37,31,266,566,547,545,640,688,642,423,119,4157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,9,3,6,31,0,0,5,8,0,9,3,6,36,516,542,565,647,696,737,447,101,4263,38,26,31,33,32,44,46,42,291,561,572,600,686,731,792,501,155,4596,0,3,4,0,0,0,0,0,5,0,3,3,4,0,0,0,0,10,0,11,14,25,41,64,72,35,258,4,21,18,28,45,64,72,35,276,1043,1051,1067,1222,1313,1289,771,164,7915,80,47,56,71,66,82,83,78,560,1124,1112,1143,1327,1421,1429,923,274,8753
114021288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,26,22,12,82,0,0,4,7,4,26,22,12,86,195,125,142,264,286,256,131,26,1426,10,11,10,13,26,23,17,0,106,207,145,157,285,319,310,169,32,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,11,0,3,0,6,0,5,0,0,5,175,136,173,267,298,302,123,19,1501,10,11,7,12,23,17,18,0,97,187,153,176,289,322,325,141,25,1608,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,4,13,4,29,22,12,89,0,5,4,13,9,29,22,12,93,372,269,318,531,588,560,252,40,2930,15,25,15,32,43,36,31,4,207,395,295,332,572,637,634,305,59,3226
114021289,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,6,7,14,32,47,43,13,173,0,8,10,14,32,47,43,13,176,282,223,282,411,484,576,296,55,2608,22,19,19,25,34,31,24,14,192,305,253,308,454,549,653,360,85,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,21,0,0,0,3,7,5,0,0,19,307,253,317,441,613,653,305,97,2995,21,18,16,26,37,25,31,22,188,328,276,339,468,655,682,338,113,3200,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,8,9,22,34,53,43,13,190,0,8,14,23,34,53,43,13,192,586,479,599,851,1105,1230,601,148,5601,39,37,35,51,71,51,55,29,373,632,523,647,926,1206,1338,705,195,6174
115011290,4,7,3,0,0,0,0,0,13,8,3,3,0,5,0,0,0,14,3,8,21,30,30,54,61,40,244,14,16,26,28,34,54,61,40,268,1302,1143,2104,1587,1120,850,576,159,8837,34,43,57,34,27,17,20,13,246,1346,1201,2181,1656,1182,919,658,214,9352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,3,10,22,0,0,5,4,3,4,3,10,25,1143,1307,2252,1655,1179,1141,719,318,9712,13,41,53,26,29,19,25,15,228,1159,1353,2314,1686,1211,1168,738,334,9967,4,9,3,0,0,0,0,0,11,8,4,3,0,5,0,0,0,14,3,8,23,32,29,52,69,48,270,14,17,30,37,37,52,69,48,295,2452,2451,4352,3248,2291,1992,1291,479,18549,46,87,109,63,62,37,45,24,476,2508,2552,4488,3342,2392,2083,1398,552,19322
115011291,5,4,5,10,3,0,0,0,19,0,4,3,0,0,0,0,0,10,0,3,17,23,21,54,64,17,202,8,17,20,29,24,54,64,17,228,1426,989,1459,1376,1317,1061,430,89,8151,34,37,54,33,24,31,12,7,233,1467,1039,1543,1436,1365,1146,512,113,8614,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,7,0,13,0,0,5,12,3,0,7,0,27,1314,1043,1636,1518,1425,1176,471,139,8725,24,42,49,35,30,27,13,6,230,1340,1089,1685,1565,1463,1205,489,148,8978,4,4,5,11,3,0,0,0,23,0,4,3,3,0,0,0,0,8,0,8,16,30,29,54,67,17,220,7,14,24,38,28,54,67,17,252,2738,2033,3097,2897,2737,2237,906,229,16871,58,79,99,68,56,58,28,15,463,2809,2124,3226,2997,2826,2349,999,256,17591
115011294,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,5,0,4,3,21,32,30,102,0,5,0,8,9,21,32,30,110,419,182,290,392,395,322,251,80,2324,10,3,4,7,5,8,11,13,49,424,191,294,403,404,353,296,120,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,16,0,0,0,0,0,3,4,3,16,406,178,324,441,419,377,375,180,2709,10,4,3,7,7,8,24,21,85,422,178,331,454,423,390,407,201,2801,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,5,6,7,4,28,37,37,116,0,5,6,13,5,28,37,37,120,825,358,614,834,807,702,624,255,5029,20,5,11,14,9,14,39,25,134,846,371,625,859,829,746,697,319,5284
115011296,3,4,0,5,0,0,0,0,11,0,0,0,3,4,0,0,0,9,0,5,6,21,23,38,22,5,120,3,7,8,29,23,38,22,5,135,861,526,681,740,899,829,313,55,4906,15,12,18,19,8,14,8,0,101,883,549,711,783,930,884,347,62,5149,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,0,3,4,0,4,0,0,17,770,477,793,864,1055,878,292,107,5232,9,16,26,13,9,17,6,5,102,781,494,817,878,1071,898,300,119,5355,3,3,0,7,0,0,0,0,12,0,4,3,3,4,0,0,0,10,0,5,11,20,25,43,22,5,127,3,9,8,28,23,43,22,5,157,1634,1007,1474,1597,1953,1706,609,165,10139,21,35,42,32,21,30,16,8,205,1658,1041,1528,1660,2002,1784,641,182,10500
115011553,0,0,6,5,0,0,0,0,12,0,0,0,0,3,0,0,0,5,0,0,9,10,8,17,15,7,72,5,0,10,16,11,17,15,7,88,445,333,590,514,327,295,169,33,2714,15,9,11,17,12,9,4,0,75,468,348,612,544,356,327,187,39,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,3,0,0,9,397,345,693,545,413,409,204,70,3073,23,5,16,23,10,5,3,0,90,418,353,705,566,423,419,211,70,3170,0,0,6,5,0,0,0,0,10,0,0,0,0,3,0,0,0,5,0,0,9,13,8,21,15,7,81,5,3,10,15,11,21,15,7,94,850,680,1284,1059,747,706,372,103,5791,35,17,29,36,25,14,11,0,159,888,696,1320,1111,779,742,399,108,6046
115011554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,23,41,73,0,0,0,0,3,3,23,41,80,316,172,234,308,323,225,167,148,1888,10,6,7,9,3,15,58,58,170,330,177,237,315,333,248,244,257,2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,11,10,265,156,281,343,363,240,367,408,2425,0,6,4,4,9,27,86,163,310,267,165,288,352,374,266,447,583,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,9,23,53,87,0,0,0,0,8,9,23,53,90,579,327,513,653,680,467,530,557,4313,14,6,7,14,19,43,140,230,476,594,343,526,662,707,518,693,838,4875
115011555,0,4,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,5,11,9,16,39,39,14,127,0,7,7,14,18,39,39,14,144,830,449,712,853,724,647,303,66,4572,17,17,23,30,12,14,10,5,122,848,470,748,893,756,695,344,81,4840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,6,0,0,15,5,0,3,3,4,6,0,0,12,749,411,842,900,796,761,356,101,4917,27,15,27,26,12,15,8,6,137,775,433,869,926,811,783,367,111,5064,0,6,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,13,14,19,38,39,14,139,3,15,12,15,25,38,39,14,165,1574,862,1559,1747,1514,1410,658,170,9488,45,26,46,53,24,31,19,7,258,1626,903,1614,1817,1570,1476,710,194,9911
115011556,0,0,3,0,0,0,0,0,4,3,0,5,0,5,0,0,0,8,0,7,5,14,17,27,23,10,102,3,6,13,14,24,27,23,10,115,612,480,771,640,523,470,240,61,3804,26,24,19,18,12,8,6,0,117,636,511,803,677,564,502,269,75,4042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,18,0,0,3,4,0,0,3,0,19,589,517,829,747,588,538,286,99,4192,18,26,30,16,11,10,12,4,130,604,548,866,767,603,543,299,103,4332,0,5,3,0,0,0,0,0,4,3,0,0,0,5,0,0,0,13,0,7,4,16,26,26,23,13,119,3,9,17,22,23,26,23,13,137,1204,1001,1606,1391,1110,1002,524,161,7991,40,51,55,33,31,12,16,5,246,1242,1058,1673,1446,1167,1045,568,180,8378
115011557,0,0,3,3,3,0,0,0,16,0,3,0,0,0,0,0,0,3,0,0,0,3,3,14,8,3,27,0,6,3,7,8,14,8,3,41,405,205,318,375,353,228,80,13,1968,6,4,3,4,9,10,4,0,35,413,208,327,393,363,246,86,17,2047,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,355,218,379,449,368,236,86,31,2116,3,0,6,3,3,5,6,0,30,363,220,382,454,375,237,91,33,2152,0,3,3,3,4,0,0,0,14,0,3,0,0,0,0,0,0,3,0,0,0,10,3,13,8,4,35,0,0,3,10,8,13,8,4,46,763,422,691,820,720,460,168,50,4084,14,4,9,13,13,9,8,0,65,774,426,711,842,737,481,175,52,4200
115011558,0,5,8,7,0,0,0,0,17,3,0,0,0,3,0,0,0,3,0,11,12,28,30,33,31,23,167,6,9,14,32,37,33,31,23,187,1405,675,1128,1308,1185,948,422,109,7171,28,18,26,24,25,16,18,55,207,1434,704,1164,1361,1244,997,472,190,7573,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,16,0,0,5,5,5,0,0,0,23,1153,642,1353,1428,1365,1032,485,202,7662,17,20,35,21,20,28,59,124,322,1171,661,1391,1450,1394,1064,547,322,7999,0,0,11,11,0,0,0,0,24,3,0,0,0,3,0,0,0,3,0,13,8,29,39,36,35,28,182,6,16,17,38,39,36,35,28,206,2558,1317,2480,2732,2550,1978,909,308,14837,49,39,60,42,45,44,75,176,527,2604,1369,2556,2812,2634,2065,1015,511,15571
115011621,4,0,10,7,0,0,0,0,15,0,0,0,4,8,0,0,0,10,0,3,16,22,29,34,15,10,133,3,9,21,30,32,34,15,10,158,1342,707,1244,1283,934,617,305,53,6493,36,14,16,35,16,6,3,0,142,1384,730,1287,1349,987,665,330,66,6793,6,0,6,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,6,0,4,5,7,0,0,0,18,1290,769,1442,1449,978,691,320,65,6999,25,17,23,34,19,4,10,0,131,1314,784,1474,1488,1002,693,328,73,7155,4,0,11,6,0,0,0,0,25,0,0,0,4,8,0,0,0,10,0,11,14,22,28,37,21,10,139,7,15,29,38,37,37,21,10,183,2629,1470,2691,2729,1920,1309,621,124,13495,64,31,46,71,37,9,11,6,270,2704,1511,2758,2840,1990,1357,657,132,13948
115011622,0,6,0,4,0,0,0,0,10,0,4,0,0,0,0,0,0,3,0,5,7,12,7,19,19,16,79,0,15,10,15,9,19,19,16,101,683,633,981,696,471,337,208,50,4051,21,16,25,7,11,13,24,34,158,707,662,1013,718,488,369,249,104,4311,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,4,3,4,0,0,9,4,0,0,4,3,4,0,0,14,670,709,1084,706,488,386,245,69,4363,13,25,20,10,9,21,44,100,239,692,736,1108,717,493,414,290,172,4617,0,9,0,4,0,0,0,0,15,0,3,0,0,0,0,0,0,7,0,5,7,11,6,20,19,17,91,6,16,10,16,10,20,19,17,110,1354,1339,2066,1396,950,727,456,116,8412,34,41,46,21,19,32,70,133,402,1399,1399,2125,1431,982,782,544,277,8928
115021297,0,0,0,0,4,0,0,0,8,4,4,3,4,3,0,0,0,15,0,9,10,37,45,77,62,55,301,5,13,15,36,54,77,62,55,321,1640,895,1067,1614,1479,1055,646,167,8562,51,38,41,54,47,43,35,22,328,1698,948,1125,1710,1572,1177,740,244,9212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,11,9,0,35,0,0,0,5,10,11,9,0,35,1416,805,1226,1733,1463,1217,729,270,8855,40,37,35,42,46,40,38,28,306,1458,839,1261,1791,1517,1261,770,300,9188,0,0,0,0,4,0,0,0,8,4,4,3,4,3,0,0,0,15,0,14,16,43,52,86,67,56,333,4,14,18,45,60,86,67,56,354,3058,1698,2287,3351,2941,2268,1369,438,17413,88,76,77,101,96,80,66,57,634,3157,1787,2378,3499,3091,2440,1511,547,18402
115021298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,5,12,28,27,19,101,0,8,4,5,18,28,27,19,107,335,213,242,351,372,275,194,43,2017,18,10,18,18,13,11,3,3,98,353,224,266,370,406,311,221,62,2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,17,0,6,0,5,3,0,0,3,16,299,217,260,394,389,303,210,109,2181,17,11,16,21,8,13,5,10,94,312,228,276,422,400,316,216,124,2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,15,13,28,32,25,117,3,7,5,15,21,28,32,25,124,631,426,501,747,765,580,402,151,4198,27,20,34,32,22,26,10,7,188,667,452,541,791,803,627,441,185,4518
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,20,15,8,69,0,3,5,11,9,20,15,8,70,140,106,125,226,231,144,81,18,1068,17,18,15,21,31,23,14,3,134,154,125,141,253,275,187,111,27,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,8,118,100,136,202,226,151,82,8,1022,10,9,15,15,29,15,5,0,100,124,107,153,216,259,162,90,8,1124,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,10,12,23,17,8,72,0,3,5,14,12,23,17,8,81,260,204,262,422,464,293,165,27,2086,25,24,34,35,55,40,20,3,230,283,237,299,470,530,352,203,38,2402
115031300,9,9,8,6,3,0,0,0,28,3,0,3,4,12,0,0,0,26,7,22,37,47,106,126,68,28,435,11,27,44,59,122,126,68,28,494,1485,1204,1193,1456,1393,956,411,87,8183,43,59,45,46,48,19,26,5,294,1541,1288,1280,1564,1558,1105,504,125,8969,0,0,0,5,0,0,0,0,9,0,3,0,0,0,0,0,0,3,0,3,7,14,15,9,0,0,58,6,9,6,19,19,9,0,0,71,1376,1216,1217,1655,1517,1021,471,146,8608,36,34,31,44,29,29,19,4,221,1415,1259,1252,1712,1565,1059,487,148,8896,8,4,8,11,7,0,0,0,39,3,7,8,7,9,0,0,0,33,3,19,39,63,126,143,71,29,496,13,34,55,82,144,143,71,29,567,2855,2415,2406,3117,2906,1971,878,234,16787,82,97,72,87,77,47,40,8,514,2956,2550,2535,3282,3121,2164,992,273,17865
115041301,0,3,3,6,0,0,0,0,15,0,4,3,4,0,0,0,0,9,3,7,16,26,24,48,23,10,167,3,13,27,30,32,48,23,10,186,791,549,653,787,665,470,241,42,4195,28,22,41,40,24,24,4,3,188,812,581,723,856,714,548,272,59,4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,0,0,0,14,0,3,5,5,4,0,0,0,13,680,555,696,812,656,512,272,77,4263,29,28,29,16,34,23,25,6,191,710,589,725,831,693,535,294,84,4470,0,3,5,6,0,0,0,0,20,0,4,6,4,0,0,0,0,8,3,10,19,30,29,48,23,10,176,6,14,28,38,31,48,23,10,202,1470,1107,1348,1598,1325,978,511,120,8457,54,46,67,60,52,53,26,7,375,1524,1171,1451,1685,1408,1084,566,138,9033
115041623,0,5,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,9,4,14,8,3,7,14,5,0,52,5,20,18,3,3,14,5,0,69,471,792,1108,500,267,189,68,9,3402,14,30,32,9,11,7,3,0,102,483,842,1155,518,279,213,74,7,3575,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,9,0,6,3,5,0,0,0,0,14,458,1017,1093,483,307,209,62,16,3650,7,42,23,10,9,10,4,0,110,472,1064,1121,495,320,218,68,18,3777,0,8,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,13,4,14,13,4,7,14,5,0,62,5,26,18,4,3,14,5,0,83,929,1813,2205,982,579,405,130,20,7058,20,75,53,25,19,16,6,0,215,952,1907,2275,1012,599,431,136,27,7356
115041624,0,19,14,11,0,0,0,0,42,0,0,0,0,6,0,0,0,10,4,8,15,21,13,19,5,4,89,0,29,28,26,21,19,5,4,137,948,1015,1701,1019,551,313,107,18,5674,33,25,67,34,10,19,39,67,297,982,1070,1803,1080,579,354,155,93,6105,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,8,3,4,0,3,0,0,18,982,1305,1852,987,583,385,141,32,6271,29,52,72,25,19,13,4,0,207,1011,1362,1923,1013,600,399,143,32,6493,0,22,16,8,0,0,0,0,50,0,7,0,0,6,0,0,0,11,4,7,16,21,12,21,5,4,95,0,34,36,27,20,21,5,4,154,1930,2322,3553,2001,1133,700,251,48,11942,58,79,132,58,25,29,43,67,499,1992,2433,3727,2089,1178,751,299,125,12598
115041625,8,29,17,12,5,0,0,0,69,4,4,0,0,6,0,0,0,13,4,4,23,37,28,19,19,9,143,9,34,48,50,30,19,19,9,222,1415,723,1276,1441,863,445,179,30,6370,30,19,26,29,13,12,11,7,136,1454,767,1344,1522,909,481,208,39,6728,0,12,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,12,0,12,3,11,5,0,0,0,29,1327,753,1493,1553,868,505,253,53,6795,18,20,26,24,15,13,8,3,123,1350,778,1519,1581,887,517,258,51,6946,8,38,18,13,5,0,0,0,82,3,4,0,0,6,0,0,0,10,3,4,27,43,30,24,19,9,155,12,44,46,61,39,24,19,9,253,2741,1473,2772,2993,1731,951,433,75,13158,47,35,46,51,27,23,15,7,254,2801,1547,2865,3103,1798,994,466,92,13666
