POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2453,0,3,3,3,3,0,0,10,3,12,4,0,4,0,0,25,3,8,3,0,6,0,0,20,73,90,31,33,56,13,0,305,0,0,0,3,0,0,0,4,85,115,46,43,66,20,0,364,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,16,0,0,0,8,4,0,0,10,28,32,17,17,11,0,0,103,0,4,0,0,0,0,0,8,27,38,25,22,21,0,0,136,114,155,64,65,85,18,0,499
POA2454,20,22,14,11,19,4,0,86,41,41,27,12,16,0,0,138,36,34,26,6,18,3,0,118,223,284,162,98,139,13,0,919,0,5,0,0,0,0,0,9,316,388,223,130,189,20,0,1268,0,3,5,5,8,0,0,19,6,13,14,7,18,3,0,64,5,9,3,3,5,0,0,30,54,85,67,39,52,9,3,307,6,4,3,0,3,0,0,14,65,115,95,50,94,11,3,436,385,504,316,178,284,37,9,1703
POA2455,0,0,0,0,0,0,0,0,0,8,8,0,4,0,0,23,10,7,7,0,0,0,0,22,59,69,29,38,30,13,3,237,3,0,0,0,0,0,0,3,75,79,40,39,35,15,3,286,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,12,0,0,7,0,0,0,0,7,20,33,31,12,20,0,0,121,0,0,0,0,0,0,0,10,27,41,35,18,22,0,6,157,101,127,77,58,60,10,6,438
POA2456,83,86,26,24,29,16,7,270,42,46,22,21,22,10,3,162,59,45,28,25,26,4,4,184,483,484,283,176,208,39,3,1680,3,3,0,0,0,0,0,5,665,658,355,252,277,68,15,2296,9,5,12,3,5,3,4,44,0,8,6,12,6,0,0,40,5,7,9,7,16,3,0,57,114,184,120,71,91,9,6,597,4,5,5,0,3,0,0,21,131,214,154,97,128,19,13,753,799,879,510,349,407,89,23,3052
POA2460,31,47,30,6,23,0,0,135,36,45,22,13,25,3,0,140,43,56,24,19,21,4,0,164,941,1032,620,401,574,88,12,3665,7,9,8,6,4,0,0,33,1055,1187,708,447,646,100,12,4144,0,4,0,3,0,0,0,8,10,19,7,14,13,3,0,66,12,16,9,6,20,3,3,64,383,467,287,169,219,26,6,1565,18,10,9,9,3,0,0,52,427,508,313,205,250,37,13,1750,1473,1702,1023,652,892,136,23,5895
POA2462,0,0,3,0,0,0,0,5,0,4,0,5,0,0,0,15,3,7,4,0,3,0,0,17,62,91,50,20,39,7,0,269,0,0,0,0,0,0,0,0,72,104,55,31,40,7,0,308,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,15,31,20,13,19,0,0,96,0,0,0,0,3,0,0,6,16,36,21,10,24,3,0,114,85,138,76,39,63,11,0,414
POA2463,9,4,6,5,0,0,0,26,24,16,20,8,10,0,0,75,11,14,11,4,10,0,0,52,192,246,169,109,140,18,0,875,0,0,0,0,0,0,0,0,234,285,197,129,154,24,5,1026,0,0,0,0,3,0,0,7,3,9,6,3,3,0,0,35,3,4,0,0,0,0,0,5,54,72,49,35,46,9,3,272,3,0,0,0,0,0,0,4,62,90,63,44,56,14,4,323,296,371,261,170,211,40,5,1350
POA2464,20,15,5,3,0,0,0,42,18,13,3,0,4,0,0,38,19,9,9,3,6,0,3,55,152,148,84,53,91,18,0,548,0,0,0,0,0,0,0,3,205,196,102,64,103,15,5,690,0,3,3,0,3,0,0,7,3,4,3,5,6,0,0,25,4,8,3,3,3,0,4,24,32,78,42,27,38,9,3,212,6,0,3,0,0,0,0,11,36,97,57,34,45,10,3,280,248,287,152,98,152,25,8,970
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,7,4,4,0,0,34,0,0,0,0,0,0,0,0,6,13,7,4,9,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,16,11,15,11,4,9,0,0,50
POA2466,0,6,3,0,0,0,0,3,0,3,4,0,0,0,0,11,0,0,0,0,3,0,0,9,18,31,15,15,12,4,0,92,0,0,0,0,0,0,0,0,26,42,21,14,12,4,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,30,4,6,13,0,0,75,0,3,0,0,0,0,0,8,18,35,9,9,18,0,0,88,43,75,23,26,31,8,0,201
POA2469,0,3,5,0,3,0,0,12,0,0,5,3,7,0,0,11,4,10,3,3,4,0,0,25,78,111,56,55,59,19,0,373,0,5,3,0,0,0,0,9,81,131,74,59,71,20,0,430,0,0,0,0,0,0,0,4,0,7,6,0,3,0,0,18,0,0,4,4,3,0,0,9,30,41,28,21,27,3,0,147,0,0,0,0,0,0,0,3,31,54,38,20,30,3,3,181,113,180,106,78,99,25,0,613
POA2470,13,15,11,12,8,0,0,62,9,29,7,10,10,7,0,69,16,25,12,12,14,5,0,81,610,621,329,249,280,63,16,2165,4,5,3,0,7,0,0,19,655,689,357,284,319,69,16,2390,0,0,3,0,3,0,0,9,5,13,10,6,3,0,0,41,0,6,3,4,3,0,0,11,217,275,151,100,122,20,4,891,17,8,3,3,0,0,0,38,241,296,169,121,133,22,4,986,901,990,531,402,449,92,17,3377
POA2471,4,0,0,0,0,0,0,8,0,0,5,0,0,0,0,4,16,3,6,3,6,0,0,32,80,99,60,38,60,10,0,352,0,0,0,0,0,0,0,0,95,112,72,41,70,12,4,396,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,26,31,28,17,19,0,0,130,6,0,3,0,0,0,0,11,33,37,35,17,20,0,0,146,129,150,104,55,91,9,6,539
POA2472,0,0,0,0,0,0,0,0,4,6,0,3,0,0,0,15,6,7,0,0,0,0,0,17,67,73,43,12,32,7,0,240,0,0,0,0,0,0,0,0,77,84,47,18,37,10,0,275,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,23,31,18,4,13,4,0,88,3,0,0,0,0,0,0,3,32,28,18,7,12,4,0,95,110,118,58,30,48,16,0,379
POA2473,0,3,3,0,0,0,0,5,4,9,3,5,5,0,0,28,6,8,5,0,4,0,0,22,80,83,55,30,44,6,0,292,0,0,0,0,0,0,0,3,90,100,62,33,51,6,0,350,0,0,0,0,3,0,0,3,3,8,3,0,0,0,0,15,0,3,0,0,0,0,0,9,22,41,24,18,25,4,0,131,3,3,0,0,0,0,0,9,24,54,28,17,38,3,0,162,116,152,90,55,86,14,0,513
POA2474,8,17,6,3,9,5,0,45,14,16,8,0,9,4,0,42,19,18,7,3,6,0,0,56,153,200,107,81,103,24,4,676,0,0,3,0,0,0,0,8,202,241,130,93,121,33,5,825,0,0,5,3,0,0,0,10,8,0,3,7,3,3,0,20,0,9,3,0,0,0,0,17,66,88,47,31,45,4,0,292,0,5,4,0,0,0,0,11,71,103,61,42,57,11,0,346,266,348,194,131,177,40,8,1173
POA2475,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,16,8,10,5,0,0,42,0,0,0,0,0,0,0,0,5,24,12,7,5,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,22,0,0,0,0,0,0,0,0,8,5,3,3,3,0,0,19,12,29,10,9,11,0,0,72
POA2476,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,15,18,24,8,15,0,0,84,0,0,0,0,0,0,0,0,18,21,29,8,12,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,8,6,0,3,0,34,0,0,0,0,0,0,0,3,7,6,11,8,0,4,0,43,32,30,39,17,16,3,3,141
POA2477,17,25,21,13,22,3,0,96,24,49,32,23,21,3,0,147,63,44,18,9,15,4,3,158,405,484,248,170,256,71,14,1639,0,7,0,0,0,0,0,12,502,600,319,214,319,84,21,2062,0,0,6,3,4,0,0,17,10,14,12,9,10,6,0,56,3,9,6,6,8,3,0,32,68,119,91,67,81,24,4,443,0,7,3,4,3,0,0,12,77,149,112,87,104,29,5,564,584,747,428,303,424,117,25,2627
POA2478,72,86,54,33,32,9,3,279,99,102,46,37,45,6,7,337,137,105,46,35,35,5,4,370,783,812,458,326,459,107,27,2979,4,10,3,0,3,0,0,22,1096,1118,603,428,578,127,44,3983,3,7,9,7,12,0,0,44,18,38,24,19,23,11,0,137,12,22,9,10,11,3,4,82,133,260,158,141,174,42,8,914,7,4,7,5,3,0,0,37,173,333,209,194,222,60,18,1210,1270,1454,812,623,798,186,59,5195
POA2479,16,23,16,7,8,0,0,73,24,35,19,9,14,0,0,99,30,30,14,8,9,0,0,94,122,153,87,60,93,22,6,535,3,3,0,0,0,0,0,12,194,244,135,87,118,21,8,805,3,4,3,0,3,0,0,16,8,9,12,3,3,0,0,37,5,3,3,6,0,0,0,22,8,23,25,13,27,3,0,95,0,4,0,0,0,0,0,7,31,42,41,24,35,9,0,169,225,280,180,110,153,25,8,976
POA2480,92,82,49,34,56,16,5,332,110,144,80,50,61,16,0,464,116,123,72,42,37,8,4,406,1320,1480,910,586,761,180,48,5273,18,6,4,0,7,3,0,34,1647,1834,1115,705,923,225,59,6510,9,17,23,12,24,14,3,99,37,74,43,30,55,9,9,257,17,49,32,19,31,5,0,153,371,585,409,260,356,82,27,2075,18,17,16,10,11,0,0,78,453,749,518,329,473,104,37,2663,2105,2581,1635,1031,1393,328,90,9166
POA2481,46,64,22,19,20,4,0,180,65,55,35,27,18,0,0,200,59,56,29,14,18,3,0,189,230,222,125,73,110,23,14,797,3,5,4,0,0,0,0,15,404,406,216,132,165,37,15,1377,0,12,7,13,11,0,0,41,15,17,18,7,9,0,0,73,10,10,5,10,6,0,0,41,31,56,44,33,47,12,3,228,3,3,0,0,4,0,0,13,60,105,73,57,75,15,3,388,466,510,292,191,242,53,19,1768
POA2482,27,36,22,14,21,0,0,124,39,41,33,15,11,0,0,136,23,34,15,14,10,0,0,97,128,149,91,58,63,8,4,505,0,0,0,0,0,0,0,7,218,262,164,97,113,14,3,865,0,13,10,7,9,0,0,40,14,11,15,4,19,8,0,67,3,13,3,7,5,5,0,39,24,46,37,26,33,4,0,166,10,3,3,0,0,0,0,16,44,89,67,43,66,17,4,337,264,346,234,146,180,27,11,1204
POA2483,38,24,22,13,18,3,0,118,51,53,32,15,18,3,0,175,59,53,29,11,15,4,0,174,243,260,152,97,141,39,4,941,6,6,0,0,3,0,0,18,397,406,230,138,194,53,6,1425,10,8,8,5,11,0,0,45,14,31,19,16,31,3,0,117,3,11,18,13,17,3,0,63,66,91,62,63,66,21,5,366,8,3,3,3,3,0,0,13,96,150,107,93,127,32,5,606,493,561,343,224,323,83,6,2037
POA2484,34,44,33,18,27,7,4,170,69,83,46,24,28,3,4,259,69,86,42,25,27,7,0,252,520,624,348,224,345,53,23,2140,7,5,4,3,0,0,0,24,695,844,473,302,426,74,29,2843,0,17,7,14,7,3,3,54,22,34,11,13,16,9,4,104,6,20,21,6,15,0,0,69,136,247,149,115,148,22,9,829,11,7,8,9,0,0,0,34,182,328,195,153,177,34,19,1088,878,1169,669,454,605,106,46,3927
POA2485,76,49,25,14,20,9,3,193,39,28,18,11,12,3,8,116,49,39,9,9,11,3,0,125,260,205,108,100,119,46,16,852,0,0,0,0,3,0,0,6,424,324,165,126,156,63,27,1288,4,11,11,9,7,4,0,36,18,16,16,6,9,3,0,66,10,12,5,5,12,3,3,42,91,131,78,55,59,30,12,462,7,6,4,9,0,0,0,24,126,176,112,83,88,42,11,634,549,501,279,214,248,103,37,1923
POA2486,84,120,66,43,75,13,4,402,134,147,67,42,68,17,4,473,104,110,53,42,51,16,5,383,868,907,522,355,474,137,45,3315,7,3,3,0,0,0,0,20,1195,1287,712,490,663,184,60,4583,6,19,14,9,20,7,4,70,27,34,24,17,26,12,3,147,9,25,23,13,33,4,0,111,195,291,192,111,207,57,24,1085,4,10,7,3,0,0,0,27,242,378,263,156,292,84,29,1443,1439,1664,971,645,952,263,89,6032
POA2487,46,53,31,13,24,8,8,181,63,52,38,27,36,7,7,220,49,56,30,23,25,12,0,193,479,489,276,182,209,69,32,1725,3,0,0,0,0,0,0,4,635,653,366,245,293,88,40,2318,0,4,10,0,6,3,0,25,13,18,8,8,15,0,0,66,6,3,9,8,10,4,0,45,52,90,68,52,88,21,10,367,5,0,3,4,0,0,0,13,77,116,94,73,114,31,9,521,711,764,461,318,412,119,49,2841
POA2488,11,11,6,0,3,0,0,31,23,11,7,3,3,0,0,46,27,18,11,7,7,0,0,65,121,111,62,37,55,11,3,404,3,0,0,0,0,0,0,4,195,152,80,46,68,15,3,553,0,4,0,0,0,0,0,3,3,9,4,4,4,0,0,29,6,4,5,3,0,0,0,21,10,34,29,18,18,3,0,117,0,4,0,0,5,3,0,9,23,52,44,27,32,10,0,183,213,202,127,69,101,27,0,739
POA2489,35,45,13,8,13,0,0,116,34,49,20,10,6,0,0,116,37,42,17,8,15,0,0,121,329,344,178,94,111,35,8,1095,7,0,3,0,0,0,0,12,433,485,226,120,143,38,8,1460,3,3,0,0,0,0,0,14,6,17,15,3,4,0,0,51,5,8,6,0,3,0,0,18,48,70,72,40,46,9,6,293,0,3,0,0,0,0,0,8,64,95,96,49,58,12,6,378,499,580,321,171,204,55,13,1845
POA2490,0,3,4,3,0,0,0,10,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,8,27,18,13,7,12,3,0,85,0,0,0,0,0,0,0,0,36,23,16,11,15,3,4,107,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,24,0,0,0,0,0,0,0,0,5,6,6,3,10,0,0,32,39,30,25,15,23,3,4,134
POA2500,491,439,166,105,154,92,59,1498,117,113,74,42,80,27,17,480,119,118,71,30,46,26,19,423,753,711,413,257,308,134,76,2648,9,7,0,0,3,0,0,18,1491,1388,719,435,594,280,171,5069,26,61,47,36,67,31,28,300,21,36,27,31,44,20,7,187,16,23,14,14,18,10,5,98,104,170,132,99,141,64,37,739,12,10,7,4,9,3,0,37,174,296,227,184,276,125,73,1367,1664,1682,953,619,865,408,241,6438
POA2502,131,144,78,37,77,41,20,529,86,84,37,24,33,16,10,294,70,55,19,19,16,11,3,198,306,284,135,88,88,22,5,927,9,12,11,5,0,0,0,34,599,582,278,174,222,87,34,1980,12,15,13,12,19,9,6,95,14,25,8,13,30,0,0,91,10,5,3,6,3,4,3,34,158,159,84,45,58,16,4,527,10,8,3,6,3,0,0,24,208,211,118,72,115,34,18,771,810,789,390,248,336,123,57,2749
POA2505,18,16,14,4,9,5,5,76,10,12,5,7,16,0,7,62,28,15,3,4,4,0,3,59,163,135,55,46,35,17,10,468,0,3,0,0,0,0,0,3,221,186,81,61,65,27,23,665,3,0,3,5,4,0,4,25,9,9,8,4,10,3,0,32,0,5,0,0,0,0,0,12,46,63,47,14,31,5,7,210,3,0,0,0,0,0,0,4,63,73,60,28,47,12,7,293,276,263,140,89,111,38,33,956
POA2506,41,47,37,20,37,27,13,230,22,31,21,15,27,15,5,130,21,34,17,13,14,3,0,97,209,223,85,68,77,23,8,689,0,3,0,0,0,0,0,8,306,334,155,120,149,66,24,1155,6,6,8,4,11,4,0,41,14,23,4,6,5,3,0,58,3,3,8,3,7,4,0,28,103,128,59,36,46,23,3,395,9,9,6,4,3,3,0,28,134,164,81,51,80,39,9,553,441,492,230,172,226,107,30,1711
POA2508,40,42,12,6,25,11,5,142,59,65,33,23,22,11,8,217,58,57,35,19,29,14,0,221,432,401,226,153,203,77,37,1525,6,3,3,0,0,0,0,13,590,574,312,201,275,106,53,2107,0,4,0,0,3,0,0,11,11,6,3,6,0,0,0,23,3,10,8,0,7,0,0,25,20,38,34,25,27,21,6,181,3,3,0,0,0,0,0,3,35,57,47,34,39,22,12,245,623,633,351,239,313,135,65,2360
POA2515,46,69,38,23,31,17,4,220,86,96,62,27,50,16,5,345,50,76,40,21,39,19,5,247,405,451,286,157,188,106,53,1640,0,3,3,0,0,0,0,5,580,693,422,225,315,155,69,2462,0,7,3,0,6,0,0,12,7,17,3,5,14,0,3,50,3,14,9,8,10,3,3,39,30,42,40,29,32,19,10,193,0,0,0,0,0,0,0,3,45,74,51,41,58,25,14,310,626,773,480,263,372,182,85,2768
POA2516,25,36,22,21,15,3,3,120,34,49,27,14,33,16,9,177,36,45,12,7,19,11,6,139,247,309,154,111,127,59,27,1026,0,0,0,0,0,0,0,0,346,436,210,152,192,86,36,1461,0,3,5,0,4,0,0,16,3,0,7,3,7,3,0,27,0,0,7,4,4,0,0,18,29,43,29,17,26,9,5,162,0,0,0,0,3,0,0,9,34,50,46,28,46,17,8,224,384,490,260,181,236,99,43,1687
POA2517,32,39,30,23,31,21,7,184,67,74,32,32,40,15,7,265,72,80,48,21,29,11,7,266,588,572,300,180,258,109,47,2042,3,0,0,0,0,0,0,8,758,765,410,250,357,150,64,2762,0,13,9,6,0,0,4,33,10,19,17,7,16,6,3,70,0,0,7,7,4,3,3,33,92,97,73,57,57,22,11,401,3,0,3,3,3,0,0,13,109,124,112,82,80,34,17,552,865,892,522,332,435,182,89,3315
POA2518,78,70,47,35,49,28,6,321,77,66,43,15,27,10,11,253,83,88,46,25,42,24,6,312,609,618,351,166,264,99,58,2165,0,6,0,3,0,3,0,17,846,851,487,241,391,164,83,3063,8,15,8,6,11,16,5,71,18,28,22,5,12,9,4,100,7,18,11,7,13,16,3,75,151,181,96,91,106,27,16,677,10,11,4,4,8,0,0,40,201,250,149,113,156,64,35,964,1044,1105,639,355,546,230,119,4027
POA2519,156,140,60,40,60,37,30,516,66,68,30,29,29,22,5,248,49,57,49,27,32,26,13,255,543,508,303,157,246,120,60,1932,7,9,3,0,0,0,0,19,827,776,443,251,366,205,102,2973,7,9,6,7,15,12,4,53,11,17,15,15,27,4,0,97,9,8,10,11,7,5,4,53,74,114,73,58,69,27,12,435,5,7,3,0,0,0,0,15,108,163,105,92,116,49,23,655,930,934,548,339,488,253,127,3624
POA2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2525,83,100,48,44,62,27,22,396,57,54,26,25,28,9,11,219,60,86,43,24,34,24,12,277,366,444,264,159,198,92,41,1567,0,7,0,0,0,0,0,9,570,697,382,256,330,156,88,2470,9,12,5,5,20,3,3,61,12,12,12,5,17,9,0,61,7,7,11,0,10,3,0,34,36,70,51,39,42,18,4,257,3,4,0,0,0,0,0,6,65,109,74,54,84,33,6,423,634,803,456,303,415,188,91,2890
POA2526,68,69,51,26,51,37,27,320,55,79,43,43,48,32,23,327,71,76,58,33,43,14,11,307,514,561,347,233,296,147,58,2155,8,7,4,4,3,0,0,21,716,790,504,336,440,229,114,3129,3,4,10,8,11,16,8,56,11,22,13,7,10,10,3,76,0,5,3,3,9,4,6,29,89,124,66,58,67,32,9,449,0,6,5,0,0,0,0,16,111,165,98,84,101,56,22,627,824,954,597,420,541,281,139,3760
POA2527,39,47,22,15,31,15,5,183,75,97,53,37,67,26,6,363,57,59,36,37,55,15,13,274,950,942,521,312,436,135,49,3340,3,3,0,4,0,0,0,13,1118,1140,640,412,590,195,74,4177,3,3,11,6,18,0,0,46,15,21,12,15,22,8,4,90,3,15,9,9,16,6,0,62,219,282,159,116,143,35,12,973,8,7,3,0,3,0,0,18,253,327,186,153,202,59,16,1193,1369,1470,832,566,793,250,90,5371
POA2528,58,60,20,25,29,14,14,225,39,81,45,21,56,12,13,263,65,81,45,29,38,13,10,274,701,692,354,220,301,87,25,2387,5,9,5,3,3,0,0,30,877,915,475,299,434,129,64,3186,3,8,3,4,14,3,3,45,40,36,32,13,23,9,3,158,13,17,14,17,16,11,7,98,301,365,209,134,155,41,14,1221,11,7,3,6,3,3,0,39,364,442,263,186,211,62,31,1560,1242,1357,733,480,644,188,94,4743
POA2529,104,116,85,51,76,58,30,517,110,147,74,50,76,54,18,532,110,96,62,45,62,33,14,411,1026,1050,666,402,517,165,59,3884,5,10,5,4,6,0,3,31,1354,1419,898,552,736,306,123,5381,7,16,12,10,15,6,3,63,29,25,21,21,22,16,5,134,7,17,14,6,15,5,3,65,138,249,166,114,150,35,17,871,9,15,9,4,0,0,0,42,190,315,215,162,203,60,36,1175,1547,1727,1114,708,937,367,152,6559
POA2530,90,129,63,63,73,40,13,472,107,114,74,68,88,46,16,513,95,82,73,55,72,33,15,422,1365,1282,713,451,543,191,59,4600,9,7,0,3,0,0,0,20,1664,1616,928,628,777,308,107,6029,3,12,14,18,19,13,3,78,35,43,32,19,42,12,7,184,11,21,17,16,20,10,4,94,300,388,256,153,230,42,14,1380,9,10,6,3,4,0,0,34,356,477,313,212,313,75,30,1780,2025,2093,1237,843,1089,388,132,7809
POA2533,35,42,37,21,25,18,4,185,53,70,45,33,37,16,10,258,74,56,28,16,30,18,3,223,510,515,355,219,303,118,64,2082,4,0,0,4,0,0,0,7,679,678,468,288,393,170,84,2757,3,3,5,3,10,3,0,26,13,16,17,5,15,10,3,66,0,10,5,0,7,10,0,28,59,73,60,53,59,20,11,335,0,0,3,0,0,0,0,6,73,99,94,64,88,36,16,465,752,779,561,353,474,206,102,3220
POA2534,7,11,10,13,4,0,4,44,26,25,15,11,9,4,0,93,23,21,5,6,11,5,3,67,202,224,142,88,110,59,21,837,0,3,0,0,0,0,0,4,257,278,176,112,134,66,31,1057,0,0,0,0,3,3,0,3,3,6,3,0,0,0,0,11,0,0,0,3,0,0,0,9,21,27,21,11,27,12,3,124,0,3,3,0,0,0,0,5,22,36,29,19,29,16,3,159,281,315,200,131,163,84,32,1215
POA2535,9,11,7,3,5,4,0,38,23,17,5,3,4,3,0,62,18,31,5,3,6,3,3,65,215,245,142,67,97,40,11,816,0,0,7,0,0,0,0,5,269,299,162,75,114,48,14,990,0,0,0,0,0,0,0,3,6,6,0,0,3,0,0,16,3,4,7,3,0,0,0,20,25,31,23,14,20,12,3,127,0,0,0,0,0,0,0,5,32,38,29,22,23,9,3,167,303,338,192,101,138,60,16,1153
POA2536,22,22,14,9,10,3,0,81,24,32,25,17,32,3,0,132,26,27,20,21,19,6,0,110,440,521,307,185,203,46,4,1707,3,6,0,0,0,0,0,13,517,613,360,231,260,53,5,2042,0,0,8,3,8,0,0,25,6,18,14,8,15,0,0,68,4,10,11,6,8,3,0,38,159,236,140,100,108,19,0,768,3,15,4,3,3,0,0,35,179,286,179,118,133,23,3,922,696,897,537,348,397,85,11,2969
POA2537,13,7,6,8,15,0,0,58,9,30,15,13,15,4,0,83,26,21,13,5,17,4,0,87,257,327,206,145,171,29,0,1139,0,4,5,0,0,0,0,5,311,388,244,163,224,39,3,1370,0,0,0,0,0,0,0,0,4,7,9,13,6,0,0,37,0,9,3,4,5,3,0,24,70,134,77,54,82,7,3,422,3,3,3,3,6,0,0,18,76,155,89,71,98,12,3,506,380,546,334,242,319,47,6,1879
POA2538,5,3,3,0,0,0,0,16,16,10,7,3,6,0,0,41,3,12,5,0,3,0,0,25,54,84,54,22,36,4,0,258,0,0,0,0,0,0,0,0,76,116,72,33,51,3,0,340,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,9,16,11,8,9,0,0,56,0,0,0,0,0,0,0,0,9,19,12,10,9,0,0,66,86,128,86,42,61,3,0,408
POA2539,21,17,20,16,18,7,4,92,28,46,25,15,19,0,0,124,49,48,25,15,23,0,0,166,500,554,295,211,274,36,9,1870,4,6,4,0,3,0,0,15,591,672,368,256,330,47,14,2273,3,12,5,3,3,0,0,20,6,10,18,9,17,0,0,59,4,7,14,7,6,3,0,45,115,183,120,89,106,17,5,631,4,7,3,4,0,0,0,20,132,219,153,111,130,22,4,778,725,889,521,373,460,64,14,3050
POA2540,62,74,46,27,29,9,0,258,86,119,69,52,71,17,4,415,95,64,52,35,59,26,5,329,1392,1488,887,559,692,155,43,5221,3,13,3,3,3,0,0,26,1632,1760,1057,669,858,214,54,6248,4,10,12,8,10,4,0,56,24,25,19,19,32,9,3,134,9,19,18,14,21,11,0,97,367,470,320,231,278,35,18,1718,12,15,15,8,8,0,0,56,422,547,384,280,346,51,26,2059,2057,2303,1445,952,1207,269,79,8304
