POA_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
POA2714,10,29,3,19,0,0,0,3,3,71,6,17,0,5,4,0,0,0,0,41,13,4,4,3,27,3,0,3,0,54,3,4,0,22,9,3,0,3,0,48,0,0,0,0,0,0,0,0,0,0,4,3,9,3,0,3,0,7,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,14,56,68,13,70,49,16,0,22,3,292,0,0,4,0,0,0,3,0,0,10,0,3,0,0,0,0,0,0,0,3,27,3,48,4,7,0,24,16,0,120,9,3,13,4,3,0,3,5,0,41,30,4,7,0,4,3,3,9,0,66,10,36,3,19,0,0,0,3,3,77,11,30,0,5,4,0,0,0,0,51,28,10,4,3,27,3,0,3,0,82,9,7,0,32,9,3,0,8,0,64,0,0,0,0,0,0,0,0,0,4
POA2715,0,12,3,15,8,0,0,0,0,41,0,15,0,3,3,0,0,0,0,25,5,3,0,0,12,3,0,3,0,22,0,4,0,11,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,18,39,8,36,29,8,0,11,0,147,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,0,18,0,0,0,13,8,0,41,3,0,3,0,0,0,0,4,0,15,13,0,3,4,0,0,3,11,0,49,4,20,3,13,8,0,0,0,0,47,4,22,0,0,3,0,0,0,0,36,12,4,0,0,12,3,0,3,0,29,0,4,0,15,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
POA2716,3,10,0,4,3,0,0,0,0,23,0,10,0,4,4,0,0,0,0,19,5,3,0,0,18,3,0,0,0,29,0,3,0,3,0,3,0,0,0,17,0,0,0,0,0,0,0,3,0,7,0,0,4,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,15,28,10,18,32,12,0,6,0,120,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,3,25,0,0,0,5,5,0,51,3,0,6,0,0,0,5,0,0,16,28,0,6,0,3,3,0,3,0,40,3,13,0,7,3,0,0,0,0,33,0,10,0,4,4,0,0,0,0,25,13,4,0,0,18,4,0,0,0,36,0,3,0,9,0,3,0,0,0,18,0,0,0,0,0,0,0,3,0,7
POA2717,3,9,0,5,3,0,0,0,0,23,0,7,0,0,0,0,0,0,0,13,3,7,0,5,12,3,0,3,0,32,3,3,0,4,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,13,15,32,6,26,20,7,0,12,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,12,3,0,39,4,0,5,0,0,0,4,0,0,7,7,3,4,0,0,0,3,4,0,17,3,7,0,6,3,0,0,3,0,25,0,7,0,5,0,0,0,0,0,18,12,6,0,5,16,3,0,6,0,40,3,7,0,8,3,0,0,4,0,27,0,0,0,0,0,0,0,0,0,0
POA2720,7,93,10,41,9,6,0,5,0,176,18,114,0,20,0,0,0,3,0,160,39,33,6,17,117,33,0,9,0,247,8,27,0,82,18,7,0,10,0,143,0,3,0,0,3,0,0,0,0,13,8,0,25,15,3,9,0,10,0,67,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,3,0,0,11,12,13,0,3,0,44,91,295,52,182,182,71,8,47,4,933,3,14,6,0,3,0,3,4,0,34,0,3,3,3,0,0,0,0,0,12,50,46,260,7,15,12,90,34,6,525,27,4,60,4,6,3,12,15,0,126,29,40,11,3,9,4,12,10,0,123,16,108,10,47,9,6,0,9,0,209,23,146,3,19,4,3,3,8,0,208,67,43,11,17,124,40,3,14,0,323,10,33,0,90,19,7,0,14,0,177,0,7,3,3,3,0,0,3,0,17
POA2721,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,23,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2722,4,25,0,26,6,0,0,4,0,75,7,37,0,11,3,0,0,0,0,65,19,4,6,4,36,10,0,6,3,91,3,7,0,24,3,3,0,7,0,50,0,3,0,4,0,0,0,0,0,8,0,0,7,5,0,4,0,8,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,3,9,48,88,19,85,59,25,0,31,8,354,3,3,0,3,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,15,3,78,0,4,3,25,24,4,149,10,0,22,0,0,0,3,3,0,48,27,5,12,0,0,0,3,17,0,66,4,32,0,24,6,0,0,4,0,83,9,51,3,11,3,0,0,0,0,85,35,9,3,4,38,20,3,17,3,130,11,6,0,33,3,3,0,7,0,60,5,9,0,4,0,0,0,0,0,17
POA2725,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,4,4,0,0,3,3,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,5,3,5,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,4,3,21,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,4,0,14,0,3,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,4,5,0,0,3,3,0,0,0,0,14,0,4,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2726,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,6,4,7,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA2727,8,5,0,5,4,0,0,0,0,19,3,3,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,13,3,6,17,4,0,0,0,56,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,10,0,34,8,5,0,5,4,0,0,0,0,22,3,8,0,0,0,0,0,0,0,11,7,3,0,0,3,0,0,0,0,14,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
POA2729,5,14,3,9,3,0,0,0,0,43,14,18,0,4,8,0,0,0,0,40,13,9,0,0,16,4,0,3,0,49,3,3,0,15,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,3,0,0,0,0,0,12,43,46,14,33,35,6,0,17,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,36,0,3,0,22,10,0,99,3,0,9,0,0,0,0,3,0,22,35,5,5,0,3,0,6,10,3,65,8,19,3,9,3,0,0,0,0,45,16,17,4,3,8,0,0,3,0,48,17,6,0,5,22,5,0,3,0,64,9,5,0,14,0,0,0,3,0,35,0,3,0,0,0,0,0,0,0,5
POA2730,3,14,0,8,0,0,0,0,0,30,0,16,0,3,0,0,0,3,0,24,7,8,0,3,19,4,0,12,0,48,0,3,0,15,3,3,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,11,11,39,4,39,31,14,0,38,0,173,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,0,37,0,3,0,18,7,0,69,6,0,7,3,0,0,0,3,0,15,6,4,0,0,0,0,0,8,0,14,3,14,0,9,0,0,0,0,0,29,5,21,0,3,3,0,0,3,0,36,17,8,4,3,22,4,3,10,0,67,3,9,0,18,3,3,0,8,3,43,0,4,0,0,0,0,0,5,0,9
POA2731,8,94,3,13,12,6,0,4,0,148,13,99,0,25,3,4,0,0,0,143,30,20,3,15,53,13,0,14,0,152,16,23,0,52,14,11,0,9,0,119,3,12,0,0,3,0,0,3,0,19,4,4,30,20,15,17,0,6,0,93,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,4,3,0,9,3,3,0,3,0,30,105,267,46,142,119,55,0,40,7,784,6,5,4,0,4,0,0,0,0,25,0,0,0,0,0,0,0,3,0,11,58,27,97,10,13,14,27,18,0,270,38,3,79,0,5,6,14,20,4,168,56,11,12,0,7,12,4,20,0,127,21,111,6,20,17,9,0,7,0,188,20,118,0,26,3,4,0,0,0,174,78,48,10,11,62,30,4,19,0,260,26,31,0,74,15,13,0,11,0,164,3,16,3,3,3,0,0,4,0,29
POA2732,3,27,0,9,7,3,0,0,0,47,3,31,0,0,0,0,0,0,0,42,9,9,0,3,13,0,0,7,0,39,3,6,0,6,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,79,6,23,29,12,0,10,3,196,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,0,21,0,3,0,9,7,0,63,10,0,8,0,0,0,3,5,0,28,25,7,3,0,0,5,3,17,0,66,7,32,0,10,7,3,0,3,0,57,4,34,0,4,0,0,0,0,0,48,13,11,3,3,13,0,0,7,0,52,5,11,0,14,3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,3
POA2733,0,4,0,0,0,0,0,0,0,3,3,9,0,5,0,0,0,0,0,11,3,0,0,0,8,0,0,4,0,17,0,0,0,3,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,16,5,10,14,0,0,10,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,3,7,0,22,0,0,0,0,0,0,0,0,0,6,16,0,3,0,0,0,3,9,0,37,0,4,0,0,0,0,0,0,0,3,3,9,0,5,0,0,0,0,0,11,11,3,0,0,8,0,0,3,0,31,0,0,0,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,3
POA2734,0,7,0,0,3,0,0,0,0,11,0,6,0,0,0,0,0,0,0,9,4,4,0,0,7,3,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,3,5,13,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,4,0,25,0,9,0,0,3,0,0,0,0,17,0,8,0,0,0,0,0,0,0,11,4,6,0,0,7,3,0,0,0,27,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2735,0,3,4,0,0,0,0,0,0,11,3,5,0,3,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,10,0,0,3,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,22,3,0,3,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,11,4,3,0,3,0,0,0,0,0,13,3,0,0,0,6,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2736,0,4,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,9,9,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,16,0,0,3,0,0,0,0,0,0,6,15,4,3,0,0,0,0,3,0,25,0,4,0,0,0,0,0,0,0,9,3,9,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,8,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2737,3,0,0,0,3,0,0,0,0,9,0,13,0,4,0,0,0,0,0,18,0,3,0,0,9,0,0,0,0,19,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,6,17,8,12,21,0,0,9,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,3,3,0,29,0,0,6,0,0,0,0,0,0,9,9,0,4,0,4,0,0,0,0,17,3,4,0,0,3,0,0,0,0,15,0,10,0,4,0,0,0,0,0,17,3,3,0,0,9,0,0,0,0,25,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3
POA2738,7,30,0,4,10,0,0,0,0,50,3,32,0,3,3,0,0,0,0,43,14,7,0,10,22,10,0,0,0,62,0,6,0,11,8,0,0,0,0,28,0,6,0,0,0,0,0,0,0,6,0,0,5,4,8,0,0,4,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,24,86,15,34,55,17,0,11,0,235,4,3,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,15,6,55,7,3,0,9,7,3,99,11,0,27,0,0,0,6,8,3,54,18,3,3,0,4,0,0,6,0,35,8,35,0,8,10,0,0,4,0,59,3,38,0,6,3,0,0,0,0,53,20,15,3,10,26,16,0,0,0,89,4,7,3,19,8,3,0,0,0,43,0,6,0,0,0,0,0,0,0,6
POA2739,5,13,3,10,5,0,0,0,0,45,3,23,0,0,0,0,0,0,0,31,7,5,4,3,18,3,0,3,0,49,3,4,0,16,0,4,0,0,0,30,0,3,0,3,0,0,0,0,0,3,3,0,8,3,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,19,51,17,37,29,16,0,17,0,186,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,16,3,29,0,4,6,4,4,0,67,8,0,13,0,0,0,0,0,0,22,5,4,5,0,0,0,3,0,0,17,6,21,3,14,5,0,0,0,0,53,3,30,0,0,3,0,0,0,0,40,15,12,3,6,26,11,3,5,0,82,4,5,0,17,0,4,0,0,0,41,0,0,0,3,0,0,0,0,0,7
POA2745,36,413,31,126,61,21,4,10,3,709,54,475,3,82,42,12,3,11,0,685,199,236,12,85,763,145,14,19,21,1482,62,162,20,307,157,38,3,20,4,782,21,69,9,10,32,23,0,4,4,174,27,22,91,55,100,38,5,18,3,350,0,0,0,0,0,0,0,0,0,0,9,15,0,11,11,3,0,3,6,56,6,13,6,17,26,4,0,9,11,100,454,1473,219,719,1268,304,44,100,58,4636,38,60,30,18,25,10,10,11,4,208,52,107,28,11,44,8,10,9,6,276,288,217,797,67,106,57,221,123,27,1889,112,27,433,17,25,18,53,86,9,776,25,9,70,5,14,7,21,23,0,179,58,520,40,156,69,24,14,19,8,899,81,593,9,93,55,18,19,10,3,883,511,450,49,120,887,231,89,49,31,2420,101,240,38,501,184,52,24,24,6,1178,30,106,25,20,44,33,15,7,4,291
POA2747,26,512,40,219,67,43,9,12,8,934,58,466,9,89,40,19,0,15,4,702,223,259,38,123,823,205,25,60,16,1771,62,181,22,492,190,48,16,33,15,1057,20,52,11,19,50,27,3,7,3,193,33,18,124,109,113,63,15,38,7,518,0,0,0,4,0,3,0,4,0,8,6,9,0,7,12,3,0,4,0,49,3,13,3,21,35,21,5,14,21,134,452,1623,307,1129,1437,462,83,233,82,5818,22,92,44,19,48,16,17,15,0,270,51,198,66,25,64,27,35,31,17,511,201,228,1050,52,136,89,336,163,40,2299,85,27,481,24,36,20,75,133,9,898,17,21,78,16,25,11,22,41,5,235,42,625,50,250,79,51,17,24,8,1134,81,600,15,99,53,27,9,25,3,920,457,481,79,174,1024,310,175,119,40,2864,96,249,58,694,216,68,50,47,24,1506,30,106,33,32,63,30,15,19,0,333
POA2748,3,14,0,3,3,0,0,0,0,23,3,28,0,3,4,0,0,0,0,39,11,5,0,7,40,4,0,0,0,70,10,12,0,10,16,0,0,0,0,42,0,3,0,0,5,0,0,0,0,13,0,0,11,0,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,8,31,68,19,29,70,18,0,5,3,242,0,3,3,7,0,3,0,0,0,17,3,3,0,0,3,0,0,0,0,15,13,12,54,4,3,3,15,5,4,118,11,3,32,0,0,0,5,5,0,56,3,0,0,0,0,0,0,0,0,11,3,24,4,3,3,0,0,0,0,35,9,28,0,3,4,0,0,0,0,46,27,33,3,5,38,13,0,4,0,124,8,22,0,11,11,7,3,7,0,71,0,10,0,0,5,0,0,0,0,13
POA2749,10,184,22,68,27,10,0,13,4,339,26,261,0,36,18,7,0,6,0,360,132,104,7,41,338,80,7,18,12,733,43,82,9,182,83,23,3,7,0,428,9,32,5,12,22,19,0,0,0,99,15,0,55,25,65,18,3,16,3,206,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,7,0,0,0,22,3,3,0,8,13,4,4,4,8,48,256,705,128,390,617,176,25,81,27,2419,18,32,14,7,13,11,4,4,0,102,29,58,26,7,23,4,7,10,3,161,118,106,535,22,56,36,134,76,13,1102,36,13,252,5,8,5,35,50,7,417,8,10,38,14,8,9,4,19,0,104,13,225,31,81,32,12,7,18,4,416,35,335,4,46,28,11,3,10,3,476,244,184,31,59,404,130,38,35,14,1133,60,118,18,254,98,35,15,18,4,612,17,54,20,12,28,20,4,11,0,166
POA2750,39,552,39,194,80,30,6,23,6,974,69,664,5,129,74,8,0,3,6,956,282,259,24,106,826,195,23,54,23,1791,77,243,23,431,197,60,6,36,17,1097,26,90,18,20,45,36,5,12,3,252,49,17,108,105,106,51,5,31,10,476,0,0,0,3,4,0,0,3,0,16,4,9,7,11,16,9,0,5,0,56,4,16,5,23,33,25,7,22,21,146,587,1968,291,1055,1464,440,63,206,85,6160,31,127,34,31,25,13,3,12,0,279,45,146,58,28,47,19,16,17,4,386,274,267,1079,79,121,89,286,184,20,2401,100,37,541,23,32,27,61,102,12,936,22,17,77,4,26,11,34,33,13,228,57,703,48,245,97,32,22,33,15,1243,105,859,19,145,91,13,11,12,9,1255,592,514,75,152,1008,309,141,115,38,2942,127,364,46,660,245,81,38,49,30,1641,37,144,47,35,59,52,13,27,3,415
