POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2166,24,108,880,4077,2336,750,292,276,8735,11,51,72,74,10,0,0,6,232,5,102,692,1341,251,6,4,87,2494,19,155,769,1414,265,6,3,90,2729,17,149,545,238,8,7,3,29,997,9,148,1458,174,5,0,3,68,1857,3,51,501,17,0,0,0,18,588,0,4,13,3,0,0,0,0,22,21,357,2514,436,16,10,7,111,3467,0,7,42,59,23,7,0,5,144,0,10,25,17,13,3,4,13,78,65,633,4221,6006,2646,769,306,494,15151
POA2167,0,10,67,985,781,137,27,38,2045,0,5,200,141,3,0,0,7,367,3,4,183,221,22,0,0,17,447,4,9,378,363,31,0,0,19,812,0,8,5,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,8,4,8,0,0,0,0,31,0,0,3,3,0,0,0,0,8,0,0,3,8,0,0,0,0,9,7,36,454,1361,811,142,27,63,2902
POA2168,14,65,241,4674,3960,648,154,296,10051,11,5,56,322,18,0,0,13,429,0,52,69,404,205,8,3,23,765,14,63,127,721,220,12,3,38,1193,86,137,126,105,3,0,3,29,492,37,60,268,39,0,0,0,42,456,0,7,0,0,0,0,0,0,11,0,0,0,6,0,0,0,0,4,128,204,394,152,6,0,4,76,959,0,0,0,0,3,0,0,0,7,0,3,13,0,3,0,0,3,31,155,332,777,5551,4190,666,161,411,12243
POA2170,31,163,944,8175,8506,1780,330,531,20477,20,121,308,237,22,6,0,34,753,7,249,1038,1748,322,16,3,113,3502,28,376,1347,1985,340,27,4,149,4257,44,266,577,92,5,0,4,51,1036,8,172,2804,269,8,0,4,125,3395,6,182,1456,613,11,0,0,70,2349,0,13,24,15,0,0,0,3,58,63,637,4858,993,26,4,5,249,6836,0,5,11,13,0,3,0,7,43,0,29,20,13,13,3,3,16,95,119,1210,7184,11183,8890,1814,349,953,31702
POA2171,7,18,74,1484,5542,1037,141,181,8492,0,3,6,46,0,0,0,0,61,0,8,27,387,104,7,0,8,538,5,13,30,434,108,6,0,8,602,0,0,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,18,0,0,0,0,0,18,0,0,0,3,3,0,0,0,6,0,0,3,3,13,0,0,5,28,12,33,127,1930,5668,1041,146,198,9148
POA2172,0,3,10,137,430,165,28,12,782,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,30,0,0,0,30,3,0,0,0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,172,430,165,28,12,822
POA2173,3,11,53,1790,1586,249,40,40,3770,0,0,0,6,3,0,0,0,15,3,0,0,308,17,3,3,3,340,3,0,0,315,18,3,3,3,352,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,18,11,0,0,0,32,0,0,0,0,0,0,0,0,3,6,11,54,2122,1620,252,41,47,4157
POA2174,4,0,7,51,383,98,6,6,557,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,0,0,0,11,4,0,16,56,389,102,6,6,577
POA2175,0,8,25,135,218,70,41,14,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,8,25,135,215,70,44,19,517
POA2176,19,48,244,4907,5142,1238,253,237,12084,0,9,62,294,45,12,0,23,442,0,3,30,466,71,3,0,9,597,3,19,96,759,114,17,0,35,1041,0,37,7,5,7,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,5,0,0,0,3,56,0,45,46,12,6,0,0,3,110,0,0,4,43,24,11,4,9,89,0,3,11,12,6,0,0,20,51,23,110,392,5731,5285,1266,262,299,13378
POA2177,3,24,56,1578,1562,363,65,78,3727,0,11,21,180,11,0,0,12,237,0,54,43,196,52,3,0,11,362,3,67,63,380,66,3,0,24,603,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,5,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,6,10,0,0,0,0,0,17,0,0,9,0,4,0,0,0,11,0,0,3,3,0,0,0,0,3,5,94,138,1961,1634,370,63,100,4367
POA2178,6,19,54,243,475,175,82,22,1064,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,6,17,58,243,477,170,85,29,1087
POA2179,0,38,178,534,772,140,65,42,1784,0,0,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,3,0,0,3,3,6,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,3,0,0,0,0,0,4,4,0,3,8,4,0,0,0,6,20,0,3,3,8,8,3,0,51,66,0,46,202,548,786,146,66,103,1894
POA2190,13,47,510,2158,1217,447,118,151,4663,20,102,91,189,25,0,0,12,437,4,126,260,713,386,16,6,43,1564,22,228,351,907,409,22,6,56,2001,7,125,40,21,8,3,0,13,220,3,13,71,82,0,0,0,0,165,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,9,134,116,109,8,3,0,20,393,0,0,12,13,0,0,0,3,30,0,3,4,7,8,0,0,3,24,44,411,992,3189,1645,471,126,232,7108
POA2191,0,6,195,674,343,118,35,32,1401,3,25,165,75,5,0,0,5,281,0,7,80,101,40,0,0,6,241,3,36,248,174,47,0,0,15,516,3,49,19,14,3,0,0,0,88,0,3,33,3,0,0,0,0,39,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,61,59,16,3,0,0,3,139,0,5,3,3,0,0,0,0,14,0,0,0,0,3,0,0,0,4,6,106,508,871,391,117,37,46,2081
POA2192,3,18,258,1102,475,126,31,41,2056,3,14,81,45,10,3,0,0,155,0,39,57,106,65,0,0,6,282,3,50,139,152,79,7,0,6,433,5,113,1041,112,18,0,0,49,1331,3,28,275,42,0,0,0,7,356,0,0,28,3,0,0,0,0,35,0,0,4,0,0,0,0,0,5,8,135,1340,158,17,0,0,58,1726,0,0,15,6,3,0,0,0,23,0,5,3,8,0,0,0,0,15,19,211,1758,1419,571,129,32,107,4256
POA2193,3,27,362,1521,715,190,45,57,2919,0,9,148,90,19,3,0,5,266,0,13,94,101,49,16,5,5,284,0,22,242,189,67,19,5,13,553,5,74,448,50,5,0,3,12,606,10,74,475,49,5,0,0,10,624,3,110,309,52,3,0,0,11,495,0,0,0,0,0,0,0,0,5,22,259,1237,147,16,0,3,39,1729,0,13,52,37,9,0,0,4,121,0,3,4,8,3,0,0,0,21,25,323,1903,1899,814,208,53,109,5339
POA2194,6,21,243,810,474,172,62,49,1836,5,14,106,72,21,5,0,12,240,0,9,247,217,149,18,4,21,662,3,19,356,291,170,26,6,30,904,18,190,1914,177,17,4,0,78,2400,16,141,1512,180,10,3,0,45,1909,0,122,566,132,16,0,0,26,862,0,0,0,0,0,0,0,0,3,29,457,3991,490,47,5,0,148,5168,0,3,4,10,3,0,0,0,18,0,6,8,5,4,0,0,9,31,43,503,4606,1602,699,204,70,238,7963
POA2195,9,23,275,1042,466,151,47,86,2094,0,4,49,32,0,0,0,3,92,0,3,111,79,49,7,0,12,264,0,5,157,112,52,4,0,20,356,34,264,3141,203,9,0,0,147,3811,7,29,1286,110,7,0,0,42,1486,0,0,133,31,3,0,0,8,167,0,3,4,0,0,0,0,0,15,43,297,4569,341,20,0,0,202,5482,0,0,14,10,11,0,0,0,41,0,8,10,0,6,0,0,3,21,48,333,5025,1514,551,161,46,313,7990
POA2196,15,55,748,2723,1432,394,120,175,5664,13,19,67,148,23,3,0,17,291,7,64,223,558,367,28,0,40,1280,12,88,292,708,383,28,0,58,1571,18,113,743,63,8,3,3,47,989,0,47,446,33,0,0,0,22,549,0,17,315,52,6,0,0,10,407,0,0,0,0,0,0,0,0,0,14,173,1505,150,12,3,3,82,1938,0,17,45,20,7,0,0,3,98,0,10,13,5,3,3,0,5,36,44,339,2606,3604,1838,432,126,322,9307
POA2197,3,33,231,844,567,159,39,49,1924,14,13,33,105,10,0,0,8,178,0,16,24,162,155,10,0,8,384,14,25,58,265,167,11,0,15,563,31,61,13,34,4,0,0,11,151,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,31,59,22,36,8,0,0,11,167,0,3,4,5,0,0,0,0,12,0,0,0,3,3,0,0,0,4,48,121,314,1153,747,176,39,84,2674
POA2198,3,12,83,1103,797,205,33,48,2279,0,0,0,29,8,0,0,4,49,0,0,36,126,56,0,0,8,236,0,4,43,156,69,0,0,12,285,0,0,35,12,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,53,0,0,3,3,3,0,0,0,9,0,0,0,3,3,0,0,0,4,3,16,158,1280,869,205,33,65,2622
POA2199,9,32,544,1677,856,264,55,119,3548,3,19,55,77,15,0,0,0,164,0,3,112,255,236,7,3,16,633,5,24,171,328,248,7,3,19,802,25,216,117,37,18,3,0,33,435,7,14,191,37,0,0,0,8,255,0,3,143,13,0,0,0,3,168,0,0,7,0,0,0,0,0,5,26,228,461,80,21,3,0,44,864,0,0,4,5,3,0,0,0,14,0,0,3,5,0,0,0,3,18,40,283,1182,2102,1119,275,60,182,5249
POA2200,16,64,577,2249,1597,512,175,170,5361,0,8,73,250,23,3,0,17,380,5,63,163,860,508,32,3,32,1665,3,68,237,1115,533,33,3,44,2043,3,120,259,66,10,3,0,30,489,38,152,2477,356,9,3,3,82,3118,18,67,1219,268,3,0,3,49,1628,0,4,7,3,0,0,0,0,26,55,335,3961,707,25,4,3,160,5261,0,3,36,28,6,3,0,5,80,0,3,15,7,17,3,0,19,68,85,482,4834,4104,2175,553,180,399,12817
POA2203,0,14,270,880,379,98,28,27,1692,0,16,190,197,32,3,0,6,446,0,6,60,97,14,3,0,3,171,0,20,247,289,40,10,3,12,613,18,297,621,79,15,0,0,35,1072,16,190,841,59,0,0,0,31,1138,4,113,485,100,4,0,0,12,721,0,7,8,7,0,0,0,3,21,40,606,1948,247,15,0,3,83,2952,0,51,87,24,9,3,0,4,174,0,10,7,3,0,0,0,7,24,40,703,2558,1451,445,108,32,134,5463
POA2204,4,33,563,1502,746,170,59,80,3154,15,63,661,594,108,12,6,36,1491,3,11,93,228,87,11,0,17,447,18,74,757,822,195,23,4,49,1937,33,355,667,177,33,5,8,40,1316,33,419,1246,128,15,0,3,56,1891,22,303,720,59,0,0,0,28,1131,0,24,21,7,4,11,0,3,73,89,1100,2657,359,47,11,10,130,4409,3,42,53,43,10,3,0,3,161,4,16,14,9,3,3,5,10,67,119,1260,4044,2740,998,212,81,278,9729
POA2205,7,25,209,954,496,146,64,55,1953,4,14,149,143,19,7,3,16,346,0,7,28,73,39,6,3,6,168,4,16,179,216,60,13,6,20,516,0,85,62,44,3,0,0,5,208,10,64,384,45,0,0,0,27,536,16,762,2097,395,12,0,0,91,3367,0,3,3,0,0,0,0,3,10,28,918,2550,486,16,7,3,126,4121,0,5,11,14,0,0,0,3,33,0,12,20,3,0,0,0,8,41,33,975,2964,1673,574,164,71,211,6671
POA2206,10,35,792,2484,1172,424,75,103,5096,4,0,66,28,5,0,0,4,115,0,28,135,200,97,5,0,8,477,5,32,202,229,105,5,3,14,596,0,53,86,43,12,4,0,17,213,0,15,80,19,0,0,0,0,117,0,8,145,60,0,0,0,3,215,0,0,0,0,0,0,0,0,0,0,80,307,121,11,9,0,19,547,0,0,3,0,0,0,0,3,7,0,3,8,3,3,0,0,3,17,14,153,1313,2842,1295,433,80,142,6270
POA2207,4,37,699,2617,1440,470,98,125,5499,3,33,604,538,29,3,0,28,1236,8,36,128,406,140,15,0,11,746,8,61,731,944,168,16,0,42,1983,3,83,146,24,5,0,0,11,268,4,61,652,77,4,0,0,20,817,0,29,259,19,0,0,0,11,311,0,10,14,6,3,0,0,0,31,13,181,1067,131,15,0,0,39,1439,3,25,38,16,3,0,0,3,93,0,7,7,3,4,3,0,7,22,27,307,2551,3709,1623,494,100,215,9031
POA2208,9,18,507,1758,773,225,57,74,3409,0,10,42,58,5,3,0,0,124,0,19,29,75,74,3,0,0,196,0,28,75,130,73,6,3,4,315,3,31,115,19,3,0,0,3,174,0,0,39,0,0,0,0,0,42,0,12,90,26,0,0,0,3,131,0,0,0,0,0,0,0,0,4,3,50,245,43,3,0,0,11,354,0,11,25,13,0,0,0,0,46,0,0,3,3,0,0,0,0,14,10,104,852,1951,856,232,57,84,4140
POA2209,8,18,398,1549,827,266,72,65,3208,9,33,102,198,23,0,0,12,380,0,101,117,182,115,26,0,21,563,10,132,217,385,144,26,5,32,946,4,135,275,70,14,0,0,18,514,0,35,268,63,3,0,0,17,389,0,3,102,46,3,0,0,3,151,0,0,0,0,0,0,0,0,0,4,177,636,182,21,3,0,37,1055,0,3,14,8,3,0,0,0,29,0,0,3,3,4,0,0,3,16,17,333,1273,2125,994,297,76,138,5258
POA2210,6,51,641,2942,2014,616,136,144,6548,49,81,141,229,14,0,0,22,536,0,87,151,441,353,45,6,32,1110,48,159,293,674,363,41,3,49,1646,61,168,67,18,3,0,0,19,337,7,55,659,402,37,0,0,36,1206,3,197,392,44,0,0,0,24,665,0,0,0,0,0,0,0,0,0,74,417,1116,471,42,0,0,82,2208,0,10,42,15,8,0,0,0,76,0,7,9,6,3,0,0,3,32,126,639,2101,4110,2428,671,142,282,10508
POA2211,0,32,428,1871,1109,308,74,58,3880,3,79,62,99,18,0,0,4,267,0,52,127,468,401,36,0,26,1116,3,127,185,571,417,40,0,37,1381,5,95,83,13,0,0,0,11,212,0,19,101,22,0,0,0,9,148,0,11,21,0,0,0,0,0,33,0,4,5,0,0,0,0,3,17,6,133,207,34,3,0,0,24,407,0,0,3,0,3,0,0,0,9,0,3,3,3,4,0,0,0,13,17,298,828,2473,1536,347,79,117,5700
POA2212,10,35,439,1657,851,233,51,81,3354,0,21,51,162,29,0,0,5,285,3,43,103,363,533,73,9,17,1136,3,71,156,531,561,73,9,20,1419,5,97,59,0,3,0,0,12,182,0,3,14,0,0,0,0,0,18,0,4,65,20,0,0,0,3,93,0,4,6,0,0,0,0,4,12,5,107,148,17,3,3,0,19,305,0,3,8,8,5,0,0,0,27,0,7,5,4,6,3,0,0,33,22,214,760,2216,1421,316,54,123,5128
POA2213,3,38,549,2321,1623,473,103,102,5212,0,10,73,298,28,0,0,4,412,0,80,84,477,567,54,6,30,1297,0,89,156,769,599,54,5,34,1712,4,163,36,3,4,0,0,13,227,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,164,39,5,4,0,0,15,235,0,7,34,14,7,0,0,0,61,0,3,0,6,6,0,0,0,19,8,303,782,3110,2233,529,109,147,7236
POA2214,0,4,23,645,406,105,22,9,1205,0,0,0,0,0,0,0,0,0,0,0,0,33,17,0,0,3,57,0,0,4,33,17,0,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,28,673,424,105,22,8,1273
POA2216,3,37,421,1704,824,245,95,97,3426,0,24,199,165,16,3,3,7,423,0,19,27,122,66,6,0,14,255,0,41,227,287,89,8,4,20,676,21,90,269,29,7,0,0,19,444,12,90,793,119,7,0,0,31,1051,24,374,3043,518,17,3,3,90,4068,0,9,3,3,3,0,0,0,18,55,563,4108,669,31,3,3,149,5579,3,46,48,14,7,3,0,10,127,0,10,12,3,0,0,0,6,41,63,701,4811,2673,946,261,106,279,9838
POA2217,4,31,442,1627,1041,303,62,88,3591,0,25,297,338,15,0,3,13,691,0,0,52,286,58,4,0,6,413,0,22,351,625,73,8,3,18,1105,8,65,272,42,0,0,0,6,392,4,83,962,129,0,0,0,32,1206,9,309,2247,428,17,4,3,81,3087,0,7,7,9,3,0,0,0,19,20,457,3477,602,19,4,3,121,4706,0,16,22,8,4,0,0,8,57,0,4,20,5,0,0,0,0,32,20,527,4309,2868,1133,321,69,240,9491
POA2218,3,29,235,947,555,201,58,56,2077,0,6,71,41,6,0,0,3,119,0,3,33,124,28,4,0,9,196,0,6,103,165,32,5,0,11,316,0,37,187,65,0,0,0,13,305,3,34,789,216,6,0,0,24,1069,10,74,1205,421,8,0,3,34,1753,0,3,11,12,0,0,0,0,25,12,147,2188,706,14,3,5,67,3145,3,13,25,9,0,0,0,0,57,0,4,3,0,0,0,0,29,37,19,193,2568,1827,602,204,67,163,5639
POA2219,3,15,278,993,692,250,52,49,2341,12,22,304,360,4,0,0,21,725,0,11,116,350,79,11,0,9,580,14,28,413,715,84,14,0,33,1303,0,35,76,6,0,0,0,7,131,0,44,447,77,3,0,0,14,584,4,69,533,99,0,0,0,18,726,0,0,0,0,0,0,0,0,0,6,156,1056,178,4,0,0,39,1443,0,4,13,16,7,0,0,0,43,0,0,3,3,4,0,0,3,13,20,209,1770,1907,797,262,53,130,5150
POA2220,5,39,350,1409,1094,603,195,86,3783,16,19,69,168,16,0,0,15,303,0,28,78,261,138,41,5,9,571,16,48,154,435,154,44,7,23,874,0,45,229,56,7,4,0,12,354,0,72,813,198,9,0,4,35,1142,17,536,2376,1024,62,8,3,88,4115,0,14,8,6,0,0,0,0,30,17,670,3437,1278,86,12,6,143,5638,0,4,3,4,3,0,0,0,19,0,3,11,10,0,0,0,7,35,38,768,3952,3129,1337,658,208,261,10349
POA2221,0,28,295,1376,1421,638,149,58,3963,0,24,65,167,9,3,0,8,273,0,0,104,220,58,3,0,10,392,0,20,167,382,65,4,0,12,663,0,48,207,45,0,0,3,11,318,0,4,84,43,0,0,0,3,131,0,6,42,26,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,64,331,118,3,3,3,15,531,0,4,6,5,3,0,0,0,24,0,3,8,4,6,3,0,0,21,7,119,807,1889,1496,644,150,84,5201
POA2222,0,15,201,801,506,195,43,37,1792,0,16,97,178,10,3,0,11,323,3,5,41,130,93,12,3,0,290,3,18,146,313,104,19,4,18,614,0,17,143,11,0,0,0,11,183,6,68,712,77,3,0,0,28,892,0,68,652,124,8,0,0,25,875,0,0,0,0,0,0,0,0,6,6,150,1513,215,15,0,0,61,1959,0,0,3,0,0,0,0,0,9,0,0,8,3,0,0,0,0,13,12,184,1868,1327,622,210,50,109,4385
POA2223,5,41,458,1599,1414,480,100,74,4168,4,7,130,205,17,4,0,11,374,0,3,110,310,141,29,3,9,611,3,7,243,518,158,33,3,19,985,0,43,204,27,6,3,0,5,287,0,24,620,190,0,0,0,14,851,0,97,767,72,10,0,0,22,968,0,0,0,0,0,0,0,0,3,0,163,1588,291,19,3,3,42,2108,0,8,15,13,0,0,0,3,36,0,0,8,5,4,0,0,3,20,11,216,2306,2432,1594,519,105,140,7321
POA2224,3,19,139,1236,1284,446,87,44,3264,0,5,24,81,10,0,0,4,127,0,46,210,548,47,8,0,18,867,0,53,231,632,52,8,0,24,996,0,3,29,38,0,0,0,0,69,0,16,190,72,0,0,0,16,285,14,84,123,28,0,0,0,12,263,0,0,0,0,0,0,0,0,0,14,105,342,134,5,0,0,24,629,0,0,11,6,0,0,0,0,22,0,0,3,0,0,0,0,3,9,22,172,729,2006,1341,453,94,96,4911
POA2225,0,3,90,520,552,203,24,19,1415,0,0,15,71,46,3,0,0,137,0,0,9,44,44,10,0,0,105,0,0,25,109,84,14,0,3,243,0,0,12,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,21,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,132,638,641,216,27,22,1680
POA2226,0,28,274,1236,1137,314,42,35,3072,8,24,60,179,56,3,0,5,334,0,24,99,131,50,12,0,4,325,8,54,152,311,104,14,3,10,657,0,77,160,35,3,0,0,4,278,0,11,107,17,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,81,269,54,7,0,0,9,418,0,3,11,3,3,0,0,3,24,0,0,0,3,0,0,0,3,13,6,163,710,1605,1252,338,42,60,4178
POA2227,0,22,196,1362,1269,366,67,49,3328,3,4,32,82,9,0,0,5,134,3,8,192,487,41,0,0,7,739,3,6,220,563,59,3,0,16,871,0,29,108,30,0,0,0,5,174,0,44,521,80,0,0,0,11,657,0,4,50,21,0,0,0,3,79,0,0,0,0,0,0,0,0,0,3,78,684,123,0,0,0,17,906,0,0,10,3,0,0,0,0,21,0,4,3,3,3,0,0,0,14,7,119,1114,2059,1330,371,65,81,5140
POA2228,3,16,235,1579,1168,348,90,53,3497,19,42,110,130,14,0,0,13,323,0,109,204,390,78,9,0,17,806,19,151,306,514,90,10,0,33,1127,3,101,100,83,11,0,4,12,304,3,38,476,107,0,0,0,14,642,0,66,774,133,3,0,0,20,996,0,0,0,0,0,0,0,0,0,9,208,1344,317,13,0,4,51,1938,5,35,15,3,0,0,0,4,67,0,4,3,3,4,0,0,3,19,39,415,1906,2420,1278,358,97,146,6653
POA2229,7,38,323,2208,2298,790,134,90,5892,0,79,140,302,8,3,0,14,547,3,71,283,1117,163,10,3,52,1700,3,146,428,1420,168,14,4,67,2251,0,83,62,34,0,0,0,7,195,0,152,942,141,6,0,0,36,1280,28,99,510,85,0,0,0,16,744,0,0,0,0,0,0,0,0,3,33,336,1511,265,11,0,0,62,2216,0,0,0,3,0,0,0,0,4,0,0,7,6,3,0,0,3,22,49,522,2271,3903,2479,804,137,221,10385
POA2230,3,53,348,1511,1740,643,119,66,4491,5,7,52,64,4,0,0,11,135,0,16,126,484,81,3,5,10,727,5,27,170,544,88,5,5,25,863,5,713,719,150,16,0,3,34,1643,3,345,1881,420,9,0,0,57,2722,3,144,941,395,8,0,0,36,1533,0,0,0,0,0,0,0,0,0,13,1198,3544,968,34,3,7,129,5894,0,15,48,14,0,0,0,6,81,0,5,11,8,3,0,0,6,30,25,1296,4122,3046,1867,656,129,232,11372
