POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2216,800,1466,440,55,2761,530,131,3426,97,131,49,4,277,120,24,423,66,80,32,9,189,57,16,255,160,207,80,9,467,175,40,676,80,68,53,15,218,174,51,444,273,245,115,36,664,300,82,1051,1181,1009,348,95,2622,1053,390,4068,8,3,0,0,13,5,3,18,1541,1325,516,138,3522,1530,529,5579,12,3,0,0,13,52,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,3,7,36,10,8,60,20,21,3,6,53,62,10,127,9,3,3,0,18,20,0,41,2535,3025,1044,216,6813,2312,711,9838
POA2217,846,1627,401,59,2933,577,76,3591,152,189,70,7,414,245,30,691,89,168,44,8,314,83,19,413,239,358,113,18,727,329,50,1105,92,97,48,3,234,128,31,392,275,314,137,29,752,396,64,1206,854,906,289,76,2134,712,241,3087,7,3,0,0,11,9,0,19,1228,1318,472,113,3131,1240,338,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6,0,29,19,4,55,14,12,6,0,31,19,4,57,4,3,9,0,18,11,3,32,2332,3319,1005,187,6847,2177,473,9491
POA2218,485,994,244,30,1750,264,62,2077,32,41,17,3,88,23,8,119,33,95,24,0,159,25,18,196,62,135,42,7,246,46,25,316,71,85,40,3,197,87,21,305,285,303,117,26,730,277,65,1069,465,516,199,39,1223,403,120,1753,4,5,4,0,19,3,0,25,818,908,361,73,2167,777,203,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4,0,27,13,13,51,14,14,6,0,28,19,13,57,6,5,0,0,10,24,5,37,1390,2059,646,112,4206,1130,304,5639
POA2219,591,1029,253,39,1902,377,59,2341,197,118,67,8,396,312,18,725,155,192,63,4,423,146,16,580,349,314,128,19,813,459,33,1303,22,8,8,0,40,89,7,131,113,96,72,13,298,269,20,584,192,105,73,11,382,302,35,726,0,0,0,0,0,0,0,0,333,212,159,22,721,661,59,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,0,25,18,0,43,3,13,4,0,25,18,0,43,4,3,0,0,7,7,0,13,1280,1573,540,78,3479,1518,157,5150
POA2220,795,1830,470,82,3185,449,148,3783,47,105,47,3,194,96,16,303,120,278,71,9,471,70,32,571,162,379,118,7,669,167,45,874,89,96,33,12,232,84,34,354,298,345,155,29,830,193,123,1142,1194,1070,426,112,2804,714,600,4115,6,8,3,0,17,10,0,30,1586,1517,619,150,3880,999,756,5638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,11,3,0,19,3,5,3,0,11,3,0,19,4,9,8,0,20,15,3,35,2563,3743,1215,252,7766,1633,952,10349
POA2221,882,2055,387,56,3374,523,64,3963,58,62,31,3,155,109,8,273,83,149,54,8,292,86,17,392,144,213,80,12,451,197,17,663,63,73,50,5,189,120,13,318,26,44,20,3,92,41,6,131,26,15,9,0,47,24,6,77,0,0,0,0,0,0,0,0,112,129,74,14,321,184,23,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,8,10,0,20,3,5,0,0,8,8,0,24,7,6,3,0,10,7,0,21,1138,2408,548,82,4171,916,105,5201
POA2222,392,932,173,22,1519,232,49,1792,73,78,30,9,193,127,3,323,63,134,38,0,235,52,6,290,134,212,69,9,428,185,9,614,43,46,21,3,116,59,14,183,232,253,111,19,612,232,50,892,208,235,119,17,578,256,41,875,3,0,0,0,3,4,0,6,481,536,250,41,1306,541,110,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,3,0,0,0,4,0,0,9,0,4,0,0,4,4,0,13,1012,1681,497,75,3261,959,165,4385
POA2223,1025,2068,396,55,3541,570,56,4168,93,85,34,0,213,152,12,374,140,286,78,3,506,91,16,611,230,369,111,3,714,238,27,985,72,48,26,0,150,115,16,287,212,195,95,15,519,294,45,851,247,213,91,20,569,353,45,968,0,0,0,0,0,0,0,3,532,451,222,33,1237,764,106,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,0,20,10,3,36,12,10,4,0,26,10,3,36,3,7,4,0,12,6,0,20,1801,2903,737,92,5533,1593,200,7321
POA2224,872,1605,317,34,2824,392,39,3264,24,32,24,0,75,46,0,127,288,181,119,4,591,256,21,867,311,212,142,3,671,305,25,996,25,25,13,0,59,12,3,69,58,59,41,0,161,117,13,285,49,21,15,0,82,177,5,263,0,0,0,0,0,0,0,0,129,104,72,0,302,300,21,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,14,5,3,20,3,3,5,0,16,5,3,22,3,0,0,0,3,0,3,9,1323,1925,530,36,3816,1004,93,4911
POA2225,326,826,92,6,1248,152,16,1415,27,75,10,3,110,22,0,137,17,54,14,0,86,12,3,105,39,132,23,3,199,39,3,243,7,0,0,0,12,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,371,960,120,7,1458,198,23,1680
POA2226,771,1594,257,25,2649,386,40,3072,80,115,45,4,245,84,5,334,89,96,28,0,213,99,7,325,164,213,74,4,457,178,17,657,44,34,42,4,120,148,7,278,32,20,19,0,62,60,6,138,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,77,53,57,4,188,208,17,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,3,0,13,4,0,21,5,7,3,0,19,4,0,24,0,0,3,0,3,3,0,13,1019,1877,390,37,3323,785,73,4178
POA2227,838,1730,283,19,2867,406,53,3328,29,27,15,0,72,59,0,134,206,224,86,15,531,199,11,739,239,252,100,14,600,259,11,871,48,25,23,0,95,73,8,174,175,89,82,10,356,263,36,657,22,14,4,0,46,23,11,79,0,0,0,0,0,0,0,0,244,128,113,13,494,360,51,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10,7,0,19,5,4,0,0,13,7,0,21,6,0,0,0,6,9,0,14,1331,2117,502,42,3986,1038,124,5140
POA2228,809,1664,419,36,2934,503,62,3497,67,58,27,3,153,160,12,323,167,227,102,12,511,274,17,806,238,284,125,16,665,435,29,1127,71,35,15,0,130,168,9,304,143,146,94,9,399,210,28,642,266,205,109,13,591,350,51,996,0,0,0,0,0,0,0,0,486,389,220,27,1120,726,94,1938,11,3,3,0,17,25,4,40,7,0,4,0,15,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,9,0,26,36,5,67,9,6,0,0,15,7,0,19,1562,2350,775,71,4760,1708,190,6653
POA2229,1373,3035,543,56,5008,801,89,5892,136,78,38,0,249,287,11,547,487,496,204,15,1200,472,28,1700,625,572,236,15,1445,758,39,2251,41,29,11,0,86,96,12,195,286,163,173,34,657,561,68,1280,225,77,66,9,376,339,32,744,0,0,0,0,0,0,0,3,554,268,260,43,1122,990,106,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,4,8,9,0,0,18,4,0,22,2559,3884,1036,111,7591,2559,232,10385
POA2230,1207,2192,362,35,3795,627,63,4491,26,25,14,0,67,68,0,135,240,190,77,9,514,198,12,727,268,220,93,8,588,262,12,863,402,165,137,13,714,821,101,1643,849,387,288,28,1550,967,205,2722,529,207,113,27,871,582,78,1533,0,0,0,0,0,0,0,0,1773,757,541,66,3140,2375,382,5894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,7,0,43,32,8,82,18,15,7,0,43,34,8,81,7,3,3,0,19,10,3,30,3284,3185,1006,109,7586,3310,479,11372
POA2231,140,308,86,6,549,105,16,670,0,0,3,0,4,5,0,9,3,0,0,0,3,3,0,7,4,0,4,0,8,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,4,0,9,3,3,0,0,5,4,0,9,0,3,0,0,3,0,0,4,148,315,98,6,563,120,16,707
POA2232,1737,3360,630,59,5789,860,92,6737,100,65,63,3,230,176,6,414,268,316,160,12,750,291,34,1075,362,388,218,17,984,463,43,1492,99,107,54,0,264,293,19,577,595,375,252,42,1263,882,114,2251,268,152,86,11,514,269,36,824,3,0,0,0,3,0,0,3,965,632,397,56,2041,1441,167,3652,0,0,0,0,0,0,0,0,3,3,3,0,9,23,0,33,0,0,0,0,0,0,0,0,6,0,0,0,7,4,0,13,7,4,3,0,18,28,3,55,9,13,3,0,22,8,0,40,3085,4394,1247,125,8856,2805,307,11974
POA2233,2101,4266,696,63,7126,825,70,8019,45,50,25,3,123,114,4,242,99,142,63,8,312,122,12,450,140,188,92,10,430,244,15,689,90,33,32,0,156,187,8,345,134,82,95,5,308,198,16,521,0,0,3,0,10,4,0,8,3,0,0,0,3,3,0,7,223,115,135,5,480,383,18,886,3,0,0,0,10,9,0,18,3,4,3,0,13,34,3,48,0,0,0,0,0,0,0,0,3,0,4,0,7,11,0,20,15,4,11,0,32,48,3,84,7,7,3,0,13,13,3,33,2483,4585,939,74,8078,1514,114,9708
POA2234,2018,4579,733,80,7406,650,70,8131,8,21,16,0,45,13,0,60,224,387,241,4,858,222,16,1098,236,403,257,4,906,237,18,1164,0,0,0,0,0,8,0,14,24,7,7,0,33,14,0,54,15,10,3,0,32,51,0,81,0,0,0,0,0,0,0,0,42,19,10,0,67,84,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,3,0,14,2297,5009,1001,87,8385,976,93,9450
POA2250,4549,6882,2223,152,13811,3144,507,17464,491,137,169,14,811,1038,44,1886,316,298,291,17,922,699,70,1690,804,437,457,25,1732,1732,110,3576,334,136,139,18,623,959,65,1645,192,82,84,8,373,374,48,797,249,115,100,8,475,345,56,874,3,0,4,0,6,9,0,14,773,332,330,35,1475,1680,174,3333,0,0,0,0,5,13,3,19,6,3,6,0,22,25,3,50,0,0,0,0,0,0,0,3,17,41,20,0,74,14,7,96,26,42,24,0,99,52,8,163,17,25,5,0,48,74,9,130,6178,7726,3050,218,17165,6685,808,24665
POA2251,2745,3957,1152,59,7909,1865,194,9964,278,43,86,6,410,567,16,992,138,34,54,4,233,232,9,475,420,78,141,12,646,800,23,1468,103,36,43,0,181,145,7,335,22,5,5,0,39,32,0,69,3,0,0,0,9,3,0,6,0,0,0,0,0,3,0,4,132,47,48,5,229,183,9,420,11,0,10,0,20,36,0,50,9,5,3,0,15,26,0,40,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,15,17,3,15,0,41,68,0,106,16,9,7,0,25,14,0,41,3327,4088,1364,74,8854,2927,218,11998
POA2256,1269,1256,574,55,3156,1160,158,4468,259,90,130,15,491,548,32,1074,78,46,56,7,184,146,16,349,336,131,187,21,673,698,48,1418,62,16,40,3,119,270,14,399,0,0,5,0,10,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,61,18,38,3,126,278,14,421,0,0,0,0,0,0,0,0,13,5,14,0,31,40,5,76,0,0,0,0,0,3,0,3,7,0,0,3,7,8,0,13,18,10,11,3,39,46,5,95,7,0,3,3,15,16,0,29,1695,1420,817,84,4008,2203,220,6438
POA2257,2438,2619,1141,114,6308,1876,272,8462,373,100,183,24,685,718,36,1439,183,81,81,0,341,202,26,565,556,182,265,24,1024,923,57,2003,101,31,62,4,203,377,21,605,19,0,0,0,22,10,0,36,7,0,0,0,10,15,0,28,0,0,0,0,5,11,0,11,131,34,67,11,243,409,26,682,0,0,0,0,0,5,0,5,42,22,32,7,103,160,14,275,0,0,0,0,0,0,0,0,4,6,10,0,18,15,0,28,54,24,40,7,119,178,14,311,7,3,8,0,23,29,0,52,3189,2864,1520,143,7715,3422,366,11503
POA2258,404,601,151,11,1168,210,33,1410,44,19,29,3,103,61,5,167,30,22,31,3,84,60,14,158,77,45,61,5,189,126,18,326,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,6,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,3,0,6,488,646,212,21,1366,335,47,1758
POA2259,5215,6531,2469,169,14381,3586,508,18475,149,78,121,10,356,267,15,631,102,99,127,10,331,166,30,525,252,175,246,16,689,429,39,1159,60,27,48,3,139,207,16,356,9,4,14,0,29,27,0,56,0,3,4,0,9,10,0,25,0,3,0,0,3,4,0,6,76,41,71,4,185,244,18,448,17,6,12,0,37,101,9,152,37,9,5,0,57,99,3,159,4,7,3,0,12,3,0,16,3,0,0,0,7,4,0,9,71,24,25,5,118,200,13,333,11,11,7,4,40,30,0,68,5616,6775,2820,199,15405,4499,583,20481
POA2260,1820,2776,637,50,5285,1059,164,6510,125,23,22,0,170,109,5,288,104,64,61,0,229,97,32,363,229,86,80,6,402,207,38,651,246,113,102,8,470,253,64,788,45,26,16,0,89,47,16,155,7,0,0,0,11,10,3,28,0,0,3,0,3,6,0,7,300,145,122,9,581,314,87,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,7,4,5,0,0,3,6,0,14,11,11,3,0,20,19,0,37,2363,3021,847,67,6295,1603,285,8186
POA2261,3886,5113,2185,162,11349,2830,393,14570,410,114,189,14,727,1085,55,1868,278,191,254,8,731,563,45,1346,692,311,444,25,1464,1651,105,3218,140,51,87,3,278,461,23,758,60,28,60,3,157,186,30,370,189,57,77,7,325,278,27,625,0,0,0,0,0,4,0,8,388,137,224,17,766,931,75,1771,14,3,5,0,21,35,0,58,3,0,5,0,13,8,0,14,0,0,0,0,0,0,0,3,4,6,9,0,22,13,0,40,18,14,28,0,56,49,3,115,22,6,7,0,35,48,3,85,5009,5574,2887,199,13671,5513,568,19758
POA2262,1994,2081,1224,67,5366,1678,241,7285,35,10,21,0,65,50,4,124,5,3,0,0,10,4,3,19,35,15,26,0,76,51,11,141,18,10,24,0,47,86,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,25,0,45,88,3,143,3,0,0,0,3,17,0,20,3,0,0,0,3,25,0,23,0,3,0,0,3,0,0,3,8,0,0,0,7,8,3,15,13,7,0,0,20,38,3,60,3,3,0,0,6,5,0,20,2063,2109,1272,71,5513,1866,258,7642
POA2263,1961,1961,1156,92,5167,1721,262,7146,216,60,113,14,406,523,31,967,35,8,34,3,76,74,13,164,247,69,146,18,481,601,42,1134,189,51,128,17,387,605,39,1036,5,0,0,0,5,12,0,15,0,3,3,0,3,12,0,16,0,0,0,0,0,3,0,4,197,53,132,17,402,634,39,1068,12,0,0,0,11,21,0,32,3,3,9,0,10,9,0,18,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,11,7,5,0,30,30,3,56,12,10,0,0,21,57,0,77,2425,2098,1443,126,6097,3043,344,9481
POA2264,1604,1351,633,45,3630,1165,148,4943,132,10,13,0,152,172,3,325,18,17,10,0,40,10,6,55,147,25,23,0,189,182,12,379,4,0,4,0,15,20,3,44,0,0,0,0,0,7,0,5,0,3,0,0,11,3,0,12,0,0,0,0,0,6,0,6,9,5,8,0,29,31,3,65,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,8,0,0,11,3,3,3,0,7,9,0,16,1764,1380,674,46,3868,1392,160,5414
POA2265,498,623,184,14,1323,275,49,1646,96,13,3,0,112,152,3,268,0,0,0,0,0,0,0,3,98,13,3,0,117,148,3,272,10,14,10,3,38,17,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,10,3,38,17,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,6,0,0,0,4,9,0,12,617,651,203,18,1489,449,52,1986
POA2267,373,256,101,6,739,199,23,963,3,0,0,0,6,15,0,16,9,0,0,0,12,6,0,20,10,3,0,0,16,17,0,34,3,0,0,0,3,6,3,12,16,0,0,0,16,12,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,23,22,3,47,0,0,0,0,0,0,0,0,5,0,0,0,10,45,3,55,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11,11,0,0,0,12,51,3,62,0,0,0,0,5,0,0,3,410,263,106,6,794,285,30,1108
POA2278,219,365,109,8,701,121,17,832,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,366,115,8,704,122,17,841
POA2280,2539,3084,899,69,6588,1355,141,8084,199,58,90,4,353,439,13,799,74,35,84,0,201,171,9,383,269,96,173,11,549,610,25,1178,63,24,65,4,158,282,15,447,6,0,3,0,5,28,0,33,69,9,11,0,93,82,4,176,0,0,0,0,4,0,0,5,141,40,73,4,259,394,17,670,12,0,0,0,15,7,0,22,11,0,7,0,16,51,0,70,0,0,0,0,0,0,0,0,4,3,4,0,7,13,3,26,28,5,8,0,40,73,4,115,5,3,3,0,15,7,0,21,2976,3219,1157,83,7441,2436,192,10069
POA2281,1437,1496,528,44,3505,910,99,4513,87,19,52,7,162,162,9,339,40,15,19,0,71,39,3,112,122,38,70,7,237,203,12,451,93,15,46,4,157,311,7,480,4,0,0,0,8,44,0,50,9,0,0,0,8,9,0,17,0,0,0,0,0,0,0,0,112,17,46,4,174,359,12,550,6,0,0,0,7,25,0,35,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,0,12,3,0,12,11,4,3,0,15,32,3,48,9,3,0,0,12,5,0,22,1687,1558,647,55,3946,1520,122,5589
POA2282,1382,1775,445,35,3648,777,69,4489,178,24,79,4,293,343,14,647,54,28,28,0,105,37,8,152,229,50,104,5,399,384,17,803,27,6,20,0,48,53,4,107,14,0,3,0,12,4,0,23,9,3,5,0,10,11,0,20,3,0,0,0,3,3,0,10,42,14,22,0,84,74,8,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,10,0,0,9,3,9,3,0,10,0,0,9,0,0,0,0,4,8,0,11,1668,1849,578,42,4139,1238,89,5470
POA2283,2477,2330,1078,67,5949,1606,169,7728,89,28,46,6,171,234,8,418,87,27,32,3,146,117,5,271,177,56,75,7,316,356,15,685,46,6,11,0,65,143,3,211,20,3,5,0,32,7,4,43,6,3,0,0,4,7,0,10,4,0,0,0,7,0,0,7,71,11,16,3,107,159,7,268,0,0,0,0,3,4,0,4,7,3,0,0,9,15,5,26,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,6,3,5,0,18,16,8,37,3,3,0,0,5,10,0,22,2733,2409,1180,74,6393,2149,197,8735
POA2284,891,1058,539,32,2520,749,98,3372,46,21,20,3,79,120,10,208,39,17,24,4,78,91,3,168,80,33,42,6,157,206,8,380,22,0,14,0,36,72,0,108,0,0,0,0,0,0,0,0,0,3,0,0,4,5,3,15,3,0,0,0,4,0,0,6,29,5,16,0,45,78,3,126,0,0,0,0,0,3,0,3,10,0,4,0,12,38,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,11,0,4,0,19,44,0,61,0,0,0,0,3,6,0,6,1002,1100,605,38,2746,1083,116,3946
POA2285,2579,3957,1290,103,7935,1721,250,9905,117,36,64,7,229,377,18,628,10,9,16,0,31,64,6,96,130,46,80,5,259,442,24,726,25,8,17,0,46,117,3,168,6,0,0,0,3,11,0,16,0,0,0,0,3,3,0,6,0,0,0,0,0,7,0,3,28,7,18,0,56,139,7,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,9,5,0,10,4,0,3,0,6,4,0,13,3,3,0,0,8,0,0,10,2754,4011,1395,114,8268,2306,285,10859
POA2286,400,473,196,13,1086,245,35,1366,9,0,3,0,11,7,0,13,0,0,0,0,0,3,0,12,6,3,3,0,11,14,0,23,0,0,3,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,409,477,201,13,1099,264,41,1401
POA2287,2900,4238,1445,137,8716,2033,484,11229,210,102,141,19,474,497,52,1025,101,42,40,5,197,136,33,367,314,151,183,21,670,634,85,1390,53,22,30,3,99,185,28,306,13,0,4,0,18,24,0,42,0,0,0,0,3,8,7,9,0,0,0,0,3,3,0,8,65,19,38,3,120,222,30,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,8,4,0,14,10,3,28,8,8,7,0,18,14,3,35,3,7,5,0,17,6,3,28,3288,4413,1674,163,9537,2909,600,13050
POA2289,1639,2402,654,56,4745,1122,206,6077,41,13,34,3,93,133,20,243,80,42,45,8,173,126,27,330,124,55,78,11,266,259,40,570,55,27,26,3,108,169,19,297,18,8,8,0,33,58,14,96,4,0,0,0,7,15,0,22,4,0,0,0,4,3,0,11,86,29,33,7,153,237,33,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,8,0,0,3,0,3,7,0,8,3,3,0,0,9,13,0,25,1849,2492,764,65,5179,1642,284,7101
POA2290,2820,3725,1345,86,7968,1845,230,10049,257,76,107,6,448,676,40,1154,162,82,98,4,350,263,52,671,418,155,210,14,800,939,86,1822,40,18,36,5,105,150,20,269,6,4,4,3,16,39,0,53,51,8,12,0,76,84,5,160,3,0,3,0,8,7,0,12,105,32,53,5,192,275,31,498,0,3,0,0,3,0,0,3,11,0,3,0,20,80,0,99,0,0,0,0,5,3,0,3,0,0,0,0,3,3,0,6,14,10,10,0,31,89,0,118,9,3,0,0,11,4,4,27,3358,3928,1614,107,9002,3157,355,12514
