POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2256,5761,6272,12032,189,249,439,695,762,1462,8,8,14,17,16,36,0,4,3,8,3,10,0,0,0,3,3,5,10,4,9,0,0,0,740,803,1546,45,39,80,16,18,32,995,1105,2101,645,694,1342,7398,8071,15472
POA2257,10772,11622,22390,580,685,1259,1117,1167,2284,20,16,39,39,39,75,5,13,13,6,6,10,3,0,3,3,0,10,4,0,4,0,0,0,1199,1244,2443,88,84,166,24,28,46,1889,2039,3928,1136,1253,2386,13795,14910,28702
POA2258,2104,2097,4193,22,27,49,229,257,486,0,0,0,6,3,10,3,8,8,0,0,0,0,0,0,5,7,8,0,4,4,0,0,0,248,271,516,13,16,31,7,0,5,289,309,600,160,162,330,2557,2568,5121
POA2259,22623,23706,46333,715,787,1502,2794,2973,5765,21,19,37,70,96,165,3,9,14,23,22,43,0,0,0,3,13,22,23,23,45,0,0,0,2943,3151,6089,121,142,262,73,64,139,3848,4145,7992,2282,2306,4585,28755,30155,58906
POA2260,8941,9179,18122,352,345,699,1108,1213,2324,16,12,32,45,39,80,0,0,4,6,8,12,4,4,8,0,0,7,8,14,21,0,0,0,1196,1298,2492,100,120,218,22,23,40,1671,1778,3447,774,813,1586,11384,11766,23151
POA2261,19629,21297,40921,862,960,1821,2212,2401,4612,30,29,55,68,66,135,15,20,35,19,22,41,5,11,12,7,3,12,9,11,17,0,0,0,2361,2558,4920,87,111,199,60,65,122,3366,3698,7061,1958,2175,4132,24945,27164,52118
POA2262,7923,8270,16189,274,322,594,961,1027,1991,8,7,20,28,30,56,0,0,0,13,17,33,3,0,3,4,3,4,0,0,0,0,0,0,1017,1087,2104,27,29,55,27,18,49,1346,1454,2799,754,817,1574,10024,10537,20562
POA2263,8878,9304,18181,350,405,748,1107,1248,2356,12,14,21,46,45,92,4,3,6,12,3,20,0,3,3,3,8,7,7,6,11,0,0,0,1186,1328,2512,30,46,76,38,44,83,1603,1815,3417,1137,1293,2429,11619,12408,24031
POA2264,5440,5644,11077,296,316,615,608,690,1303,13,10,26,29,22,54,3,0,4,6,5,14,0,0,0,0,3,4,3,0,3,0,0,0,662,738,1398,20,27,48,17,12,27,995,1095,2089,479,452,931,6911,7186,14098
POA2265,2097,2320,4416,136,142,276,241,238,479,15,6,22,18,12,31,8,4,13,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,293,271,562,18,13,30,4,3,7,440,430,869,208,245,454,2746,2997,5745
POA2267,1085,1096,2177,50,46,90,112,117,230,0,4,5,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,130,249,7,9,15,0,3,4,183,181,359,89,110,201,1354,1385,2736
POA2278,1087,1071,2163,25,25,42,109,101,212,0,3,4,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,112,106,219,0,0,0,0,0,0,133,133,267,56,54,116,1282,1264,2544
POA2280,10649,11164,21817,394,386,775,950,1008,1962,9,12,23,35,41,76,7,3,9,10,9,20,0,5,6,0,3,3,3,11,14,0,0,0,1020,1092,2116,33,46,79,33,27,62,1480,1551,3032,794,771,1573,12931,13490,26420
POA2281,5735,5845,11579,272,257,526,444,518,966,11,7,15,15,21,33,3,0,6,14,13,22,0,0,0,8,5,11,0,4,4,0,0,0,496,566,1060,28,36,62,10,12,20,803,874,1675,430,465,893,6969,7182,14150
POA2282,5753,6315,12066,145,177,319,592,610,1202,15,17,34,20,29,48,0,0,0,6,9,16,0,0,3,0,3,4,3,3,10,0,0,0,645,667,1312,23,25,47,12,12,22,829,876,1709,427,440,872,7005,7638,14644
POA2283,9007,9428,18431,365,431,789,906,1033,1938,14,9,24,41,32,74,3,6,8,11,4,19,7,3,12,5,0,8,0,3,5,0,0,0,990,1095,2082,34,42,78,23,19,37,1408,1580,2989,777,852,1631,11191,11862,23054
POA2284,4164,4261,8424,114,104,223,429,476,908,10,3,12,17,19,36,3,0,4,4,3,13,3,3,7,3,3,12,0,3,3,0,0,0,471,520,989,10,14,27,19,14,29,614,654,1269,336,359,691,5116,5274,10386
POA2285,11931,12554,24491,393,420,810,1431,1596,3029,15,18,31,32,37,74,3,3,8,11,7,20,0,0,3,3,4,6,6,7,13,0,0,0,1505,1681,3181,52,60,108,24,24,46,1971,2173,4149,823,818,1642,14722,15555,30280
POA2286,1520,1574,3096,40,38,83,180,188,371,0,0,7,0,3,3,0,0,0,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,183,204,391,0,7,7,3,3,4,236,247,485,138,139,277,1893,1961,3855
POA2287,13864,14527,28398,501,509,1008,1771,1854,3624,15,14,26,81,60,141,25,11,31,10,12,21,5,3,4,3,4,11,3,4,10,0,0,0,1907,1973,3879,232,246,480,42,30,68,2678,2752,5435,1044,1052,2091,17588,18333,35922
POA2289,7603,7961,15569,203,171,372,808,898,1705,18,17,34,34,35,68,6,7,18,9,9,18,6,9,11,4,11,12,12,5,18,0,0,0,898,995,1894,49,56,107,16,8,21,1173,1224,2396,473,438,908,9243,9635,18879
POA2290,13061,13878,26944,400,420,816,1312,1381,2686,15,15,35,35,37,77,6,6,14,10,15,28,3,4,9,3,0,3,12,9,26,0,0,0,1404,1463,2867,77,111,188,42,30,66,1921,2027,3945,1036,1102,2142,16022,17005,33027
POA2291,5119,5246,10367,221,172,399,647,695,1341,15,25,42,26,30,52,5,10,18,9,6,13,3,0,0,0,0,0,8,6,12,0,0,0,714,770,1480,72,68,144,22,12,30,1030,1023,2049,439,430,873,6589,6697,13291
POA2292,926,928,1853,33,25,56,167,175,338,0,3,3,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,185,360,3,13,19,3,3,7,217,234,450,69,67,135,1206,1227,2430
POA2293,870,866,1737,39,44,78,192,200,386,3,8,9,12,4,15,0,0,0,3,3,6,0,0,0,0,0,0,0,3,5,0,0,0,208,218,420,16,13,35,0,5,4,264,280,544,111,106,218,1244,1246,2496
POA2294,680,665,1352,29,29,61,129,137,273,3,4,4,3,6,13,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,154,299,14,11,28,5,6,10,192,202,392,93,72,164,964,938,1904
POA2295,2584,2630,5216,108,113,223,343,367,707,9,9,16,24,17,39,3,0,3,3,8,12,0,0,0,3,6,12,13,3,12,0,0,0,396,406,802,17,21,43,12,9,21,537,549,1089,284,269,550,3409,3446,6852
POA2296,652,659,1314,15,26,39,137,117,258,12,8,17,4,8,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,133,291,23,21,45,3,7,7,201,180,381,77,86,169,934,930,1864
POA2297,608,611,1219,19,36,49,97,92,189,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,109,99,202,16,21,36,7,0,3,141,151,289,78,72,152,836,835,1665
POA2298,3368,3579,6949,98,101,206,608,676,1286,11,12,17,14,24,41,0,4,11,3,3,3,0,3,4,6,0,7,3,3,10,0,0,0,646,725,1370,67,78,148,26,43,68,843,943,1789,323,314,638,4532,4841,9379
POA2299,4041,4241,8283,188,150,336,647,707,1348,17,14,25,16,18,37,3,4,6,3,8,11,0,3,3,0,0,3,5,0,7,0,0,0,686,759,1444,211,173,380,19,10,24,1104,1091,2194,294,322,613,5443,5645,11084
POA2300,3453,3322,6774,224,227,453,775,840,1617,25,28,53,52,39,95,9,3,12,16,17,33,3,3,3,11,4,11,11,6,23,0,0,0,899,951,1851,127,131,259,8,13,22,1262,1315,2576,606,548,1151,5321,5184,10505
POA2302,169,127,294,11,7,20,58,62,119,0,0,0,11,4,15,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,72,73,142,5,10,15,0,0,4,92,90,184,53,34,86,314,254,564
POA2303,3357,3468,6827,88,96,183,522,583,1110,10,12,21,8,10,12,0,0,3,10,10,16,10,6,12,5,5,13,4,5,11,0,0,0,569,631,1198,49,39,88,12,24,40,714,786,1504,412,329,736,4479,4586,9065
POA2304,5578,5583,11157,224,296,520,855,904,1757,13,16,32,36,27,62,6,7,10,8,6,20,0,0,0,8,15,23,10,10,16,0,0,0,937,987,1927,86,90,176,31,16,42,1272,1387,2659,546,602,1151,7399,7575,14971
POA2305,4878,5138,10016,145,156,302,560,567,1129,16,13,28,14,8,23,5,4,13,10,4,13,0,0,0,0,6,5,3,3,4,0,0,0,603,613,1212,54,59,110,6,10,16,807,838,1646,309,375,679,5996,6345,12344
POA2306,1268,1386,2647,39,33,71,98,110,209,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,116,212,0,0,0,0,3,11,140,154,297,158,210,369,1561,1751,3311
POA2307,1501,1439,2936,67,59,129,220,207,433,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,231,214,447,51,54,99,3,4,5,347,333,683,115,112,224,1965,1886,3848
POA2308,252,272,525,49,57,101,175,258,438,0,4,7,7,3,10,0,0,0,0,3,3,0,0,0,0,0,0,0,6,8,0,0,0,189,278,462,72,94,163,0,0,0,303,431,733,34,38,70,593,734,1326
POA2311,370,326,697,18,18,29,30,29,57,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,59,0,0,0,0,4,7,51,51,95,33,30,67,446,408,854
POA2312,621,560,1178,11,10,28,55,64,116,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,129,0,0,0,3,6,6,81,82,164,45,56,96,741,695,1439
POA2314,33,9,40,0,0,0,23,8,33,12,0,15,7,5,16,0,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,52,16,74,0,0,0,0,0,0,56,16,72,77,15,93,165,45,203
POA2315,5195,5509,10704,493,511,1000,489,526,1024,19,15,32,51,52,101,8,11,16,14,10,20,5,5,9,0,0,0,3,9,16,0,0,0,589,625,1215,47,49,94,31,43,76,1159,1225,2388,709,761,1468,7060,7497,14559
POA2316,2263,2227,4496,92,118,210,192,238,431,14,7,23,11,10,22,0,0,0,0,0,0,0,0,4,0,3,3,0,0,3,0,0,0,224,261,486,12,19,28,4,6,6,328,404,732,270,308,583,2865,2937,5809
POA2317,2275,2497,4780,174,185,355,183,205,385,4,7,17,12,15,26,0,0,0,0,3,3,0,6,5,3,7,14,0,0,3,0,0,0,202,246,450,20,11,34,10,4,15,401,450,853,254,307,560,2939,3257,6189
POA2318,4682,4745,9428,232,234,462,479,455,935,7,15,25,21,34,52,13,5,24,6,9,15,0,4,4,22,15,38,6,8,15,0,0,0,557,544,1101,23,18,36,10,13,28,820,811,1625,496,456,960,5998,6009,12011
POA2319,2556,2517,5071,178,193,371,246,246,491,12,4,16,21,17,36,3,0,0,8,5,16,3,4,9,3,7,8,5,9,12,0,0,0,295,287,582,9,4,20,9,10,20,489,497,985,274,277,549,3315,3289,6607
POA2320,12921,13378,26299,758,820,1571,1518,1657,3180,10,13,21,61,65,131,4,3,11,15,23,39,3,3,3,5,3,10,3,6,11,0,3,3,1628,1768,3400,52,66,115,37,23,65,2475,2681,5150,1278,1336,2615,16677,17391,34064
POA2321,5654,5713,11373,211,216,430,725,853,1575,3,7,9,15,24,36,0,0,0,3,3,6,0,0,0,4,3,10,0,0,3,0,0,0,753,892,1649,19,13,31,19,18,37,996,1140,2138,470,448,921,7125,7306,14428
POA2322,7245,7314,14561,248,250,494,804,841,1649,21,23,43,32,46,77,8,8,17,22,11,35,4,4,3,9,4,10,3,4,11,0,0,0,901,946,1844,33,56,85,12,17,28,1192,1270,2456,625,586,1208,9057,9165,18224
POA2323,9843,10405,20243,450,501,955,964,997,1961,16,18,39,49,67,115,6,4,14,14,16,24,0,0,0,4,5,8,0,3,3,0,0,0,1053,1117,2167,52,51,106,28,30,52,1584,1703,3284,944,992,1934,12366,13097,25457
POA2324,9088,9212,18296,506,600,1104,819,863,1683,14,25,30,49,45,97,9,11,21,13,7,18,4,3,6,10,8,12,5,5,9,0,0,0,923,965,1888,36,38,78,35,17,55,1492,1629,3117,1009,972,1986,11591,11810,23400
POA2325,10243,10930,21168,662,758,1419,922,969,1897,11,9,22,44,46,90,5,4,11,8,9,20,0,7,9,3,3,8,7,4,9,0,0,0,1004,1062,2069,30,18,47,33,39,71,1732,1879,3605,2013,1328,3346,13985,14128,28120
POA2326,2910,2915,5831,139,109,248,234,237,470,4,0,4,10,14,21,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,255,253,509,3,7,8,12,8,15,409,374,779,285,333,619,3606,3629,7227
POA2327,2957,2962,5920,171,178,345,235,268,500,4,5,4,14,14,24,0,0,0,3,0,3,0,0,0,3,3,3,0,0,3,0,0,0,256,288,548,12,7,19,11,9,22,449,477,933,311,372,683,3715,3819,7532
POA2328,986,934,1922,55,55,110,65,84,150,3,7,8,6,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,78,87,169,5,8,10,3,0,0,141,157,291,104,87,189,1229,1175,2402
POA2329,786,806,1593,67,72,139,46,45,90,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,51,103,4,3,3,3,0,3,124,127,251,122,118,239,1029,1053,2086
POA2330,7783,7720,15497,591,626,1210,523,541,1068,13,7,21,94,88,181,10,4,18,21,23,45,0,0,3,13,15,31,9,6,9,0,0,0,683,695,1375,41,48,89,22,30,50,1331,1391,2730,978,888,1867,10090,10002,20097
POA2331,99,3,107,3,0,3,49,0,51,36,0,39,64,0,64,11,0,11,14,0,14,8,0,8,5,0,5,9,3,11,0,0,0,197,3,205,0,0,0,0,0,0,201,3,206,6,0,3,308,14,319
POA2333,5059,4927,9982,443,488,937,423,452,876,9,10,11,50,61,113,3,5,12,10,10,22,0,0,4,3,3,7,0,0,0,0,0,0,500,540,1045,18,35,55,17,23,33,986,1093,2078,838,535,1375,6878,6550,13429
POA2334,1151,1072,2221,49,54,101,123,132,253,0,3,3,10,7,19,0,0,0,6,4,11,0,0,0,0,0,6,0,0,0,0,0,0,141,150,289,0,5,4,0,0,0,191,213,400,85,82,166,1423,1360,2785
POA2335,2414,2383,4792,136,165,298,203,225,433,3,0,4,9,12,26,0,0,0,4,3,11,0,0,0,0,0,3,0,3,3,0,0,0,224,247,473,4,4,7,12,3,17,375,429,798,228,256,486,3011,3062,6081
POA2336,1057,1017,2076,42,44,85,72,81,145,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,154,0,0,0,4,4,11,120,137,253,131,127,255,1311,1274,2593
POA2337,2936,3026,5956,223,220,444,241,248,496,7,15,25,32,14,49,0,0,4,0,7,8,0,0,0,3,0,3,0,0,0,0,0,0,293,285,575,24,27,56,9,7,12,547,540,1088,359,388,753,3843,3952,7796
POA2338,534,573,1104,19,25,50,40,39,74,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,44,44,86,0,0,0,3,4,6,71,77,148,77,85,168,682,739,1417
POA2339,272,227,490,6,10,19,22,19,38,0,0,0,5,3,7,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,31,21,48,0,0,0,3,0,3,38,32,70,54,50,103,364,305,668
POA2340,17525,18683,36210,1089,1246,2328,2076,2220,4297,45,32,80,167,153,313,22,18,45,14,17,31,9,4,15,8,16,22,30,12,43,3,3,8,2382,2470,4855,241,168,416,55,43,105,3770,3929,7703,2290,2249,4537,23589,24864,48452
POA2341,618,587,1202,31,32,65,45,39,78,0,0,0,7,3,6,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,51,45,96,0,0,0,0,0,0,84,84,166,106,95,199,799,765,1560
POA2342,181,190,376,13,12,32,11,10,16,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,21,0,0,0,0,0,0,25,25,49,17,26,45,227,236,469
POA2343,1939,1930,3866,145,137,280,117,128,247,3,4,4,26,24,48,5,3,6,3,3,8,0,0,0,0,3,5,0,4,8,0,0,0,155,165,327,3,3,9,7,4,9,307,311,626,185,240,424,2433,2477,4909
POA2344,296,296,591,4,9,12,15,21,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,46,4,3,5,0,0,0,29,32,60,51,49,95,375,376,749
POA2345,301,278,582,13,16,28,17,26,46,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,48,0,0,0,0,0,3,41,42,82,28,28,53,374,343,717
POA2346,1192,1211,2401,110,101,211,54,70,122,0,0,3,5,8,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,67,79,147,3,3,3,0,0,3,174,185,360,162,184,352,1534,1588,3120
POA2347,729,753,1489,40,42,80,32,52,91,0,0,0,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,63,106,0,4,4,0,0,0,82,105,193,124,112,239,942,972,1913
POA2350,8870,9430,18297,1050,1209,2263,658,778,1432,23,29,58,93,119,210,0,3,6,14,13,23,8,0,11,12,11,19,12,5,20,0,0,0,817,965,1775,180,227,400,35,33,63,2075,2430,4502,1106,1139,2243,12048,12996,25051
POA2351,216,217,437,17,18,34,100,157,255,4,4,7,11,11,24,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,125,174,297,9,12,17,0,0,0,146,201,347,83,107,191,448,530,976
POA2352,1068,1120,2187,48,66,107,92,108,203,0,0,0,5,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,116,212,3,0,5,3,3,11,154,189,339,85,73,157,1303,1379,2684
POA2353,413,463,875,12,9,18,43,43,86,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,53,47,95,0,0,0,0,3,3,64,59,118,52,74,125,523,591,1116
POA2354,1397,1386,2781,80,70,146,79,87,167,0,0,0,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,95,181,3,7,7,0,0,0,164,173,335,206,214,420,1763,1772,3540
POA2355,258,253,511,7,8,12,12,15,29,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,15,34,0,0,0,0,0,0,29,21,49,53,44,97,338,319,663
POA2356,64,69,134,0,0,0,7,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,4,6,9,6,6,13,76,77,162
POA2357,1575,1641,3217,101,139,241,70,82,150,3,3,5,3,6,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,79,99,172,9,7,14,9,0,10,192,248,440,219,248,471,1988,2131,4126
POA2358,1481,1608,3094,65,87,157,89,100,189,0,0,0,10,9,25,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,106,119,220,0,10,7,5,5,11,178,219,393,129,130,255,1785,1955,3745
POA2359,299,295,592,8,3,8,17,31,48,0,0,3,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,56,0,0,0,0,0,3,31,36,72,31,37,69,362,370,728
POA2360,5302,5590,10890,530,592,1116,368,370,744,4,9,15,72,72,144,4,0,7,6,3,11,3,0,3,0,6,6,0,0,0,0,0,0,466,464,924,27,30,56,32,27,53,1049,1108,2155,628,676,1302,6980,7371,14344
POA2361,362,352,715,5,8,14,19,21,40,0,0,0,10,14,22,3,4,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,36,40,76,0,0,0,0,0,0,38,50,87,46,57,102,451,457,906
POA2365,1453,1429,2879,85,89,174,89,99,186,3,0,3,25,24,46,3,3,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,120,134,253,7,12,17,6,12,17,224,244,460,179,164,346,1848,1832,3685
POA2369,365,366,729,6,11,20,19,17,29,0,0,0,3,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,42,0,0,0,0,4,5,32,36,66,58,50,112,459,458,910
POA2370,2757,2918,5680,241,288,526,123,128,254,7,6,12,38,49,83,3,0,5,0,3,10,0,0,0,0,0,3,3,3,8,0,0,0,176,197,371,11,8,16,6,15,21,436,496,936,574,430,1001,3764,3853,7617
POA2371,464,416,884,13,28,40,25,34,58,0,0,0,16,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,47,94,0,0,0,0,3,3,57,74,137,74,65,138,597,559,1152
POA2372,1778,1860,3636,96,126,222,59,74,136,0,0,0,49,53,106,0,0,0,6,0,3,0,0,0,6,0,3,0,0,0,0,0,0,118,139,258,4,5,6,3,5,8,226,272,496,272,296,572,2275,2433,4710
POA2379,140,120,257,3,3,4,11,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,20,0,0,0,0,0,0,13,15,29,10,11,26,168,147,309
POA2380,3875,3976,7848,329,369,695,293,279,574,5,8,8,56,54,112,4,3,12,16,16,31,0,0,0,3,3,3,0,0,0,0,0,0,382,362,736,18,17,36,18,19,32,740,764,1502,435,456,894,5054,5198,10249
POA2381,516,448,963,15,16,32,26,36,63,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,35,42,71,0,0,0,0,0,4,50,54,104,61,58,120,625,555,1184
POA2382,522,511,1033,27,26,49,25,27,52,0,0,0,8,3,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,65,0,0,0,0,0,0,56,56,118,93,69,161,672,640,1309
POA2386,154,126,282,8,3,12,10,3,7,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,20,0,0,0,0,0,0,18,8,25,25,20,47,196,155,355
POA2387,86,67,149,3,3,3,4,6,13,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,0,0,0,0,0,0,9,14,18,17,12,27,107,91,195
POA2388,993,931,1921,66,80,151,45,57,108,0,0,0,7,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,71,129,0,3,3,6,4,5,128,156,285,207,211,415,1328,1300,2626
POA2390,3327,3369,6692,212,242,451,192,190,383,13,8,14,34,26,61,0,0,0,0,4,4,0,0,0,4,0,6,0,0,0,0,0,0,242,228,469,13,9,20,4,8,14,470,485,954,472,527,997,4268,4372,8642
POA2395,271,246,521,19,9,30,18,12,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,36,0,3,3,0,0,0,37,34,68,41,35,80,352,310,669
POA2396,359,331,694,27,17,44,15,32,46,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,50,0,0,0,0,0,0,46,56,95,37,29,66,431,420,855
POA2397,155,132,290,4,4,8,8,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,24,3,0,4,0,0,0,20,20,38,24,21,49,198,177,375
POA2398,107,87,194,4,0,3,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,0,0,0,0,0,0,13,3,17,14,8,21,130,108,234
POA2399,236,215,454,11,10,13,7,8,10,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,19,0,0,0,0,0,0,19,15,32,50,54,102,312,283,590
POA2400,3707,3653,7359,291,360,651,187,206,391,3,7,8,45,54,100,0,0,0,3,4,7,0,0,0,3,0,9,0,0,0,0,0,0,250,267,518,13,17,28,13,11,31,565,654,1223,678,645,1328,4956,4953,9906
POA2401,119,121,242,8,10,16,13,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,21,0,0,0,0,0,0,16,20,36,22,16,38,159,153,319
POA2402,695,683,1381,56,72,125,42,37,78,0,0,0,7,11,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,43,92,4,0,4,3,0,3,114,116,233,81,74,161,889,879,1769
POA2403,304,257,556,9,9,21,22,23,46,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,52,0,0,0,0,0,0,42,36,75,42,40,81,381,328,712
POA2404,686,708,1394,41,55,101,33,43,78,4,0,0,8,11,15,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,54,98,0,3,3,0,0,0,85,112,200,114,112,224,884,938,1820
POA2405,210,176,387,7,5,10,14,16,28,0,0,0,13,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,48,0,0,0,0,0,3,32,26,62,35,27,58,274,231,510
POA2406,306,273,574,28,31,56,5,10,16,3,0,4,19,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,61,0,0,0,0,3,3,62,61,126,50,54,105,416,388,804
POA2408,157,135,294,4,0,3,7,8,15,0,0,0,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,30,0,0,0,0,0,0,17,15,34,24,20,39,199,167,373
